e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0
"30","15","0","0","9","0","0","0","10090385","0","10090317","1","10090391"
"27","2","0","0","9","0","0","10090321","10090390","0","10090320","1","10090324"
"28","3","0","0","9","0","0","0","10090320","0","10090321","3","10090322"
"27","14","0","0","9","0","0","0","10090321","0","10090322","3","10090323"
"26","7","0","0","9","0","0","0","10090322","0","10090323","10003","10090325"
"26","3","0","0","9","0","0","0","10090320","0","10090324","1","10090325"
"25","7","10090324","0","9","0","0","0","10090323","0","10090325","10001","10090591"
"74","4","0","0","9","0","0","0","10090624","0","10090366","0","10090367"
"73","6","0","0","9","0","0","0","10090366","0","10090367","0","10090368"
"72","3","0","0","9","0","0","0","10090367","0","10090368","2","10090369"
"71","2","0","0","9","0","0","0","10090368","0","10090369","2","10090002"
"58","7","10090024","0","9","0","0","0","10090021","0","10090380","10001","10090027"
"31","7","0","0","9","0","0","0","10090315","0","10090385","10001","10090317"
"18","7","0","0","9","0","0","0","10090242","0","10090387","10001","10090244"
"28","11","0","0","9","0","0","0","10090391","0","10090390","10001","10090320"
"29","14","0","0","9","0","0","0","10090317","0","10090391","3","10090390"
"25","4","0","0","9","0","0","0","10090399","0","10090398","0","10090153"
"26","14","0","0","9","0","0","0","10090150","0","10090399","3","10090398"
"12","14","0","0","9","0","0","0","10090401","0","10090400","3","10090252"
"13","3","0","0","9","0","0","0","10090247","0","10090401","1","10090400"
"41","16","0","0","9","0","0","0","10090049","0","10090402","10090402","10090403"
"40","2","0","0","9","0","0","0","10090402","0","10090403","2","10090404"
"39","14","0","0","9","0","0","0","10090403","0","10090404","3","10090405"
"38","12","0","0","9","0","0","0","10090404","0","10090405","0","10090406"
"37","4","0","0","9","0","0","0","10090405","0","10090406","0","10090407"
"36","6","0","0","9","0","0","0","10090406","0","10090407","0","10090408"
"35","15","0","0","9","0","0","0","10090407","0","10090408","0","10090409"
"34","3","0","0","9","0","0","0","10090408","0","10090409","1","10090410"
"33","11","0","0","9","0","0","0","10090409","0","10090410","10001","10090411"
"32","14","0","0","9","0","0","0","10090410","0","10090411","2","10090412"
"31","7","0","0","9","0","0","0","10090411","0","10090412","10002","10090413"
"30","4","0","0","9","0","0","0","10090412","0","10090413","0","10090414"
"29","3","0","0","9","0","0","0","10090413","0","10090414","1","10090415"
"28","5","0","0","9","0","0","0","10090414","0","10090415","0","10090416"
"27","4","0","0","9","0","0","0","10090415","0","10090416","0","10090417"
"26","2","0","10090449","9","0","0","10090446","10090416","0","10090417","1","10090418"
"25","7","0","0","9","0","0","0","10090417","0","10090418","10001","10090419"
"24","3","0","0","9","0","0","0","10090418","0","10090419","1","10090420"
"23","2","10090447","0","9","0","10090450","0","10090419","0","10090420","1","10090454"
"27","14","0","0","9","0","0","0","10090417","0","10090446","4","10090452"
"24","14","0","0","9","0","0","0","10090453","0","10090447","4","10090420"
"25","14","0","0","9","0","0","0","10090451","0","10090448","6","10090450"
"27","7","0","0","9","0","0","0","10090417","0","10090449","10003","10090451"
"24","7","0","0","9","0","0","0","10090448","0","10090450","10003","10090420"
"26","6","0","0","9","0","0","0","10090449","0","10090451","0","10090448"
"26","2","0","0","9","0","0","0","10090446","0","10090452","3","10090453"
"25","3","0","0","9","0","0","0","10090452","0","10090453","3","10090447"
"22","6","0","0","9","0","0","0","10090420","0","10090454","0","10090455"
"21","7","0","0","9","0","0","0","10090454","0","10090455","10001","10090456"
"20","11","0","0","9","0","0","0","10090455","0","10090456","10001","10090457"
"19","2","0","0","9","0","0","0","10090456","0","10090457","2","10090458"
"18","7","0","0","9","0","0","0","10090457","0","10090458","10001","10090459"
"17","14","0","0","9","0","0","0","10090458","0","10090459","3","10090460"
"16","4","0","0","9","0","0","0","10090459","0","10090460","0","10090461"
"15","15","0","0","9","0","0","0","10090460","0","10090461","0","10090462"
"14","6","0","0","9","0","0","0","10090461","0","10090462","0","10090463"
"13","3","0","0","9","0","0","0","10090462","0","10090463","1","10090464"
"12","7","0","0","9","0","0","0","10090463","0","10090464","10002","10090465"
"11","14","0","0","9","0","0","0","10090464","0","10090465","4","10090466"
"10","2","0","0","9","0","0","0","10090465","0","10090466","1","10090467"
"9","3","0","0","9","0","0","0","10090466","0","10090467","2","10090468"
"8","6","0","0","9","0","0","0","10090467","0","10090468","0","10090469"
"7","2","0","0","9","0","0","0","10090468","0","10090469","1","10090470"
"6","4","0","0","9","0","0","0","10090469","0","10090470","0","10090471"
"5","7","0","0","9","0","0","0","10090470","0","10090471","10001","10090472"
"4","14","0","0","9","0","0","0","10090471","0","10090472","3","10090473"
"3","2","0","0","9","0","0","0","10090472","0","10090473","1","10090474"
"2","7","0","0","9","0","0","0","10090473","0","10090474","10002","10090475"
"1","2","0","0","9","0","0","0","10090474","0","10090475","1","10090476"
"0","13","0","0","9","0","0","0","10090475","0","10090476","0","10090092"
"55","15","0","0","9","0","0","0","10090114","0","10090477","0","10090116"
"41","14","0","0","9","0","0","0","10090135","0","10090478","3","10090137"
"30","15","0","0","9","0","0","0","10090146","0","10090479","0","10090148"
"23","16","0","0","9","0","0","0","10090153","0","10090480","10090480","10090481"
"22","7","0","0","9","0","0","0","10090480","0","10090481","10002","10090482"
"21","14","0","0","9","0","0","0","10090481","0","10090482","3","10090483"
"20","6","0","0","9","0","0","0","10090482","0","10090483","0","10090484"
"19","3","0","0","9","0","0","0","10090483","0","10090484","1","10090485"
"18","7","0","0","9","0","0","0","10090484","0","10090485","10001","10090486"
"17","4","0","0","9","0","0","0","10090485","0","10090486","0","10090487"
"16","14","0","0","9","0","0","0","10090486","0","10090487","4","10090488"
"15","11","0","0","9","0","0","0","10090487","0","10090488","10001","10090489"
"14","3","0","0","9","0","0","0","10090488","0","10090489","2","10090490"
"13","2","0","0","9","0","0","0","10090489","0","10090490","2","10090491"
"12","4","0","0","9","0","0","0","10090490","0","10090491","0","10090492"
"11","5","0","0","9","0","0","0","10090491","0","10090492","0","10090161"
"0","13","0","0","9","0","0","0","10090175","0","10090493","0","10090177"
"71","14","0","0","9","0","0","0","10090179","0","10090494","3","10090495"
"70","7","0","0","9","0","0","0","10090494","0","10090495","10001","10090496"
"69","3","0","0","9","0","0","0","10090495","0","10090496","1","10090497"
"68","4","0","0","9","0","0","0","10090496","0","10090497","0","10090498"
"67","15","0","0","9","0","0","0","10090497","0","10090498","0","10090183"
"57","5","0","0","9","0","0","0","10090193","0","10090499","0","10090500"
"56","4","10090499","0","9","0","0","0","10090195","0","10090500","0","10090197"
"42","2","0","0","9","0","0","0","10090212","0","10090501","2","10090502"
"41","14","0","0","9","0","0","0","10090501","0","10090502","2","10090503"
"40","15","0","0","9","0","0","0","10090502","0","10090503","0","10090516"
"42","14","0","0","9","0","0","0","10090516","0","10090515","5","10090528"
"39","2","0","0","9","0","0","10090515","10090503","0","10090516","1","10090517"
"38","12","0","0","9","0","0","0","10090516","0","10090517","0","10090518"
"37","11","0","0","9","0","0","0","10090517","0","10090518","10001","10090519"
"36","14","0","0","9","0","0","0","10090518","0","10090519","4","10090520"
"35","3","0","0","9","0","0","0","10090519","0","10090520","1","10090521"
"34","6","0","0","9","0","0","0","10090520","0","10090521","0","10090522"
"33","7","10090534","0","9","0","0","0","10090521","0","10090522","10001","10090523"
"32","5","0","0","9","0","0","0","10090522","0","10090523","0","10090524"
"31","2","0","0","9","0","0","0","10090523","0","10090524","1","10090525"
"30","3","0","0","9","0","0","0","10090524","0","10090525","1","10090526"
"29","7","0","0","9","0","0","0","10090525","0","10090526","10001","10090527"
"28","2","0","0","9","0","0","0","10090526","0","10090527","1","10090536"
"41","2","0","0","9","0","0","0","10090515","0","10090528","3","10090529"
"40","2","0","0","9","0","0","0","10090528","0","10090529","2","10090530"
"39","2","0","0","9","0","0","0","10090529","0","10090530","2","10090535"
"37","2","0","0","9","0","0","0","10090535","0","10090531","2","10090532"
"36","2","0","0","9","0","0","0","10090531","0","10090532","2","10090533"
"35","2","0","0","9","0","0","0","10090532","0","10090533","3","10090534"
"34","14","0","0","9","0","0","0","10090533","0","10090534","3","10090522"
"38","14","0","0","9","0","0","0","10090530","0","10090535","3","10090531"
"27","14","0","0","9","0","0","0","10090527","0","10090536","4","10090537"
"26","7","0","0","9","0","0","0","10090536","0","10090537","10001","10090538"
"25","2","0","0","9","0","0","0","10090537","0","10090538","2","10090539"
"24","4","0","0","9","0","0","0","10090538","0","10090539","0","10090540"
"23","7","0","0","9","0","0","0","10090539","0","10090540","10002","10090541"
"22","2","0","0","9","0","0","0","10090540","0","10090541","1","10090542"
"21","16","0","0","9","0","0","0","10090541","0","10090542","10090542","10090543"
"20","11","0","0","9","0","0","0","10090542","0","10090543","10001","10090242"
"9","3","0","0","9","0","0","0","10090251","0","10090544","2","10090545"
"8","2","0","0","9","0","0","0","10090544","0","10090545","2","10090546"
"7","2","0","0","9","0","0","0","10090545","0","10090546","2","10090547"
"6","2","0","10090556","9","0","0","10090550","10090546","0","10090547","1","10090549"
"4","2","0","0","9","0","0","0","10090549","0","10090548","1","10090552"
"5","6","10090551","0","9","0","10090555","0","10090547","0","10090549","0","10090548"
"7","14","0","0","9","0","0","0","10090547","0","10090550","5","10090555"
"6","14","0","0","9","0","0","0","10090556","0","10090551","4","10090549"
"3","4","0","0","9","0","0","0","10090548","0","10090552","0","10090553"
"2","12","0","0","9","0","0","0","10090552","0","10090553","0","10090554"
"1","7","0","0","9","0","0","0","10090553","0","10090554","10003","10090557"
"6","4","0","0","9","0","0","0","10090550","0","10090555","0","10090549"
"7","3","0","0","9","0","0","0","10090547","0","10090556","3","10090551"
"0","13","0","0","9","0","0","0","10090554","0","10090557","0","10090558"
"74","11","0","0","9","0","0","0","10090557","0","10090558","10001","10090559"
"73","7","0","0","9","0","0","0","10090558","0","10090559","10001","10090560"
"72","3","0","0","9","0","0","0","10090559","0","10090560","1","10090561"
"71","14","0","0","9","0","0","0","10090560","0","10090561","3","10090563"
"70","2","0","0","9","0","0","0","10090561","0","10090563","1","10090564"
"69","7","0","0","9","0","0","0","10090563","0","10090564","10001","10090565"
"68","5","0","0","9","0","0","0","10090564","0","10090565","0","10090566"
"67","3","0","0","9","0","0","0","10090565","0","10090566","2","10090567"
"66","12","0","0","9","0","0","0","10090566","0","10090567","0","10090568"
"65","4","0","0","9","0","0","0","10090567","0","10090568","0","10090569"
"64","2","0","0","9","0","0","0","10090568","0","10090569","1","10090570"
"63","6","0","0","9","0","0","0","10090569","0","10090570","0","10090571"
"62","11","0","0","9","0","0","10090579","10090570","0","10090571","10001","10090572"
"61","7","0","0","9","0","0","0","10090571","0","10090572","10001","10090573"
"60","7","0","0","9","0","0","0","10090572","0","10090573","10002","10090574"
"59","7","0","0","9","0","0","0","10090573","0","10090574","10003","10090575"
"58","7","0","0","9","0","0","0","10090574","0","10090575","10002","10090576"
"57","7","0","0","9","0","0","0","10090575","0","10090576","10001","10090577"
"56","4","10090578","0","9","0","0","0","10090576","0","10090577","0","10090583"
"57","14","0","0","9","0","0","0","10090581","0","10090578","3","10090577"
"61","14","0","0","9","0","0","0","10090571","0","10090579","2","10090580"
"60","3","0","0","9","0","0","0","10090579","0","10090580","2","10090582"
"58","3","0","0","9","0","0","0","10090582","0","10090581","3","10090578"
"59","2","0","0","9","0","0","0","10090580","0","10090582","3","10090581"
"55","6","0","0","9","0","0","0","10090577","0","10090583","0","10090584"
"54","3","0","0","9","0","0","0","10090583","0","10090584","1","10090585"
"53","14","0","0","9","0","0","0","10090584","0","10090585","2","10090586"
"52","2","0","0","9","0","0","0","10090585","0","10090586","1","10090590"
"50","15","0","0","9","0","0","0","10090590","0","10090588","0","10090589"
"49","5","0","0","9","0","0","0","10090588","0","10090589","0","10090294"
"51","4","0","0","9","0","0","0","10090586","0","10090590","0","10090588"
"24","16","0","0","9","0","0","0","10090325","0","10090591","10090591","10090592"
"23","3","0","0","9","0","0","0","10090591","0","10090592","2","10090593"
"22","4","0","0","9","0","0","0","10090592","0","10090593","0","10090594"
"21","14","0","0","9","0","0","0","10090593","0","10090594","2","10090596"
"19","15","0","0","9","0","0","0","10090596","0","10090595","0","10090597"
"20","6","0","0","9","0","0","0","10090594","0","10090596","0","10090595"
"18","3","0","0","9","0","0","0","10090595","0","10090597","2","10090598"
"17","4","0","0","9","0","0","0","10090597","0","10090598","0","10090599"
"16","7","0","0","9","0","0","0","10090598","0","10090599","10003","10090603"
"15","2","0","0","9","0","0","0","10090599","0","10090603","2","10090604"
"14","14","0","0","9","0","0","0","10090603","0","10090604","3","10090605"
"13","12","0","0","9","0","0","0","10090604","0","10090605","0","10090606"
"12","2","0","0","9","0","0","0","10090605","0","10090606","1","10090607"
"11","3","0","10090616","9","0","0","10090612","10090606","0","10090607","1","10090608"
"10","6","0","0","9","0","0","0","10090607","0","10090608","0","10090609"
"9","2","10090614","0","9","0","10090617","0","10090608","0","10090609","1","10090610"
"8","3","0","0","9","0","0","0","10090609","0","10090610","2","10090611"
"7","7","0","0","9","0","0","0","10090610","0","10090611","10003","10090618"
"12","14","0","0","9","0","0","0","10090607","0","10090612","2","10090613"
"11","14","0","0","9","0","0","0","10090612","0","10090613","4","10090617"
"10","14","0","0","9","0","0","0","10090615","0","10090614","4","10090609"
"11","4","0","0","9","0","0","0","10090616","0","10090615","0","10090614"
"12","7","0","0","9","0","0","0","10090607","0","10090616","10003","10090615"
"10","3","0","0","9","0","0","0","10090613","0","10090617","3","10090609"
"6","7","0","0","9","0","0","0","10090611","0","10090618","10002","10090619"
"5","14","0","0","9","0","0","0","10090618","0","10090619","3","10090620"
"4","7","0","0","9","0","0","0","10090619","0","10090620","10002","10090621"
"3","2","0","0","9","0","0","0","10090620","0","10090621","1","10090622"
"2","7","0","0","9","0","0","0","10090621","0","10090622","10002","10090623"
"1","2","0","0","9","0","0","0","10090622","0","10090623","1","10090624"
"0","13","0","0","9","0","0","0","10090623","0","10090624","0","10090366"
"32","3","0","0","10","0","0","0","10100680","0","10100122","1","10100681"
"0","13","0","0","10","0","0","0","10101094","0","10100357","0","10100358"
"66","2","0","0","10","0","0","0","10100357","0","10100358","3","10100359"
"65","6","0","0","10","0","0","0","10100358","0","10100359","0","10100360"
"64","7","0","0","10","0","0","0","10100359","0","10100360","10002","10100361"
"63","11","0","0","10","0","0","0","10100360","0","10100361","10001","10100362"
"62","6","10100363","0","10","0","0","0","10100361","0","10100362","0","10100364"
"63","1","0","0","10","0","0","0","0","0","10100363","0","10100362"
"61","2","0","0","10","0","0","0","10100362","0","10100364","1","10100365"
"60","4","0","0","10","0","0","0","10100364","0","10100365","0","10100367"
"59","7","0","0","10","0","0","0","10100365","0","10100367","10001","10100539"
"53","2","0","0","10","0","0","0","10100543","0","10100369","1","10100370"
"52","5","0","0","10","0","0","0","10100369","0","10100370","0","10100371"
"51","4","0","0","10","0","0","10100380","10100370","0","10100371","0","10100372"
"50","14","0","0","10","0","0","0","10100371","0","10100372","1","10100373"
"49","3","0","0","10","0","0","0","10100372","0","10100373","3","10100374"
"48","6","0","0","10","0","0","0","10100373","0","10100374","0","10100375"
"47","14","0","0","10","0","0","0","10100374","0","10100375","2","10100376"
"46","3","0","0","10","0","0","0","10100375","0","10100376","1","10100377"
"45","3","0","0","10","0","0","0","10100376","0","10100377","2","10100378"
"44","2","10100385","0","10","0","0","0","10100377","0","10100378","2","10100379"
"43","4","0","0","10","0","0","0","10100378","0","10100379","0","10100577"
"50","14","0","0","10","0","0","0","10100371","0","10100380","1","10100381"
"49","2","0","0","10","0","0","0","10100380","0","10100381","3","10100382"
"48","4","0","0","10","0","0","0","10100381","0","10100382","0","10100383"
"47","14","0","0","10","0","0","0","10100382","0","10100383","2","10100384"
"46","2","0","0","10","0","0","0","10100383","0","10100384","1","10100385"
"45","2","0","0","10","0","0","0","10100384","0","10100385","2","10100378"
"41","2","0","0","10","0","0","0","10100577","0","10100387","1","10100388"
"40","14","0","0","10","0","0","0","10100387","0","10100388","4","10100578"
"33","6","0","0","10","0","0","0","10100586","0","10100398","0","10100587"
"58","12","0","0","10","0","0","0","10100367","0","10100539","0","10100540"
"57","2","0","0","10","0","0","0","10100539","0","10100540","2","10100541"
"56","14","0","0","10","0","0","0","10100540","0","10100541","2","10100542"
"55","7","0","0","10","0","0","0","10100541","0","10100542","10001","10100543"
"54","4","0","0","10","0","0","0","10100542","0","10100543","0","10100369"
"42","7","0","0","10","0","0","0","10100379","0","10100577","10001","10100387"
"39","2","0","0","10","0","0","10100581","10100388","0","10100578","1","10100579"
"38","3","0","0","10","0","0","0","10100578","0","10100579","2","10100584"
"36","3","0","0","10","0","0","0","10100582","0","10100580","2","10100583"
"38","12","0","0","10","0","0","0","10100578","0","10100581","0","10100582"
"37","7","0","0","10","0","0","0","10100581","0","10100582","10002","10100580"
"35","4","10100585","0","10","0","0","0","10100580","0","10100583","0","10100586"
"37","2","0","0","10","0","0","0","10100579","0","10100584","2","10100585"
"36","11","0","0","10","0","0","0","10100584","0","10100585","10001","10100583"
"34","5","0","0","10","0","0","0","10100583","0","10100586","0","10100398"
"32","2","0","0","10","0","0","0","10100398","0","10100587","1","10100588"
"31","11","0","0","10","0","0","0","10100587","0","10100588","10001","10100589"
"30","14","0","0","10","0","0","0","10100588","0","10100589","5","10100590"
"29","4","0","0","10","0","0","0","10100589","0","10100590","0","10100591"
"28","12","0","0","10","0","0","0","10100590","0","10100591","0","10100592"
"27","15","0","0","10","0","0","0","10100591","0","10100592","0","10100593"
"26","3","0","0","10","0","0","0","10100592","0","10100593","2","10100594"
"25","4","0","0","10","0","0","0","10100593","0","10100594","0","10100595"
"24","2","0","0","10","0","0","0","10100594","0","10100595","2","10100596"
"23","14","0","0","10","0","0","0","10100595","0","10100596","3","10100597"
"22","3","0","0","10","0","0","10100601","10100596","0","10100597","1","10100598"
"21","2","0","0","10","0","0","0","10100597","0","10100598","1","10100603"
"20","2","0","0","10","0","0","0","10100601","0","10100599","3","10100606"
"18","2","0","0","10","0","0","0","10100606","0","10100600","2","10100605"
"21","3","0","0","10","0","0","0","10100597","0","10100601","2","10100599"
"19","3","0","0","10","0","0","0","10100603","0","10100602","2","10100604"
"20","7","0","0","10","0","0","0","10100598","0","10100603","10003","10100602"
"18","7","0","0","10","0","0","0","10100602","0","10100604","10002","10100605"
"17","7","10100604","0","10","0","0","0","10100600","0","10100605","10001","10100607"
"19","11","0","0","10","0","0","0","10100599","0","10100606","10001","10100600"
"16","5","0","0","10","0","0","0","10100605","0","10100607","0","10100608"
"15","16","0","0","10","0","0","0","10100607","0","10100608","10100608","10100609"
"14","4","0","0","10","0","0","0","10100608","0","10100609","0","10100611"
"12","2","0","0","10","0","0","0","10100611","0","10100610","3","10100619"
"13","14","0","0","10","0","0","0","10100609","0","10100611","3","10100610"
"11","12","0","0","10","0","0","0","10100610","0","10100619","0","10100620"
"10","6","0","0","10","0","0","0","10100619","0","10100620","0","10100621"
"9","14","0","0","10","0","0","0","10100620","0","10100621","2","10100622"
"8","7","0","0","10","0","0","0","10100621","0","10100622","10002","10100623"
"7","7","0","0","10","0","0","0","10100622","0","10100623","10003","10100624"
"6","11","0","0","10","0","0","0","10100623","0","10100624","10001","10100625"
"5","4","0","0","10","0","0","0","10100624","0","10100625","0","10100626"
"4","7","0","0","10","0","0","0","10100625","0","10100626","10001","10100628"
"3","3","0","0","10","0","0","0","10100626","0","10100628","1","10100629"
"2","2","0","0","10","0","0","0","10100628","0","10100629","3","10100630"
"1","7","0","0","10","0","0","0","10100629","0","10100630","10001","10100631"
"0","13","0","0","10","0","0","0","10100630","0","10100631","0","10100632"
"66","3","0","0","10","0","0","0","10100631","0","10100632","1","10100633"
"65","2","0","0","10","0","0","0","10100632","0","10100633","1","10100634"
"64","11","0","0","10","0","0","0","10100633","0","10100634","10001","10100635"
"63","12","0","0","10","0","0","0","10100634","0","10100635","0","10100636"
"62","2","0","0","10","0","0","0","10100635","0","10100636","1","10100637"
"61","2","0","0","10","0","0","0","10100636","0","10100637","2","10100638"
"60","4","0","0","10","0","0","0","10100637","0","10100638","0","10100639"
"59","3","0","0","10","0","0","0","10100638","0","10100639","1","10100640"
"58","12","0","0","10","0","0","0","10100639","0","10100640","0","10100641"
"57","5","0","0","10","0","0","0","10100640","0","10100641","0","10100642"
"56","2","0","0","10","0","0","10100644","10100641","0","10100642","1","10100643"
"55","11","0","0","10","0","0","0","10100642","0","10100643","10001","10100645"
"55","4","0","0","10","0","0","0","10100642","0","10100644","0","10100664"
"54","4","0","0","10","0","0","0","10100643","0","10100645","0","10100646"
"53","2","0","0","10","0","0","0","10100645","0","10100646","3","10100647"
"52","14","0","0","10","0","0","0","10100646","0","10100647","3","10100648"
"51","2","0","0","10","0","0","0","10100647","0","10100648","2","10100649"
"50","7","0","0","10","0","0","0","10100648","0","10100649","10001","10100650"
"49","7","0","0","10","0","0","0","10100649","0","10100650","10003","10100651"
"48","4","0","0","10","0","0","0","10100650","0","10100651","0","10100652"
"47","7","0","0","10","0","0","0","10100651","0","10100652","10001","10100653"
"46","2","0","0","10","0","0","0","10100652","0","10100653","2","10100655"
"45","14","10100656","0","10","0","0","0","10100653","0","10100655","3","10100665"
"46","3","0","0","10","0","0","0","10100657","0","10100656","3","10100655"
"47","6","0","0","10","0","0","0","10100658","0","10100657","0","10100656"
"48","4","0","0","10","0","0","0","10100659","0","10100658","0","10100657"
"49","14","0","0","10","0","0","0","10100660","0","10100659","3","10100658"
"50","2","0","0","10","0","0","0","10100661","0","10100660","1","10100659"
"51","2","0","0","10","0","0","0","10100662","0","10100661","3","10100660"
"52","2","0","0","10","0","0","0","10100663","0","10100662","2","10100661"
"53","14","0","0","10","0","0","0","10100664","0","10100663","3","10100662"
"54","2","0","0","10","0","0","0","10100644","0","10100664","2","10100663"
"44","7","0","0","10","0","0","0","10100655","0","10100665","10001","10100666"
"43","6","0","0","10","0","0","0","10100665","0","10100666","0","10100667"
"42","2","0","0","10","0","0","10100668","10100666","0","10100667","1","10100673"
"43","2","0","0","10","0","0","0","10100667","0","10100668","3","10100674"
"41","6","0","0","10","0","0","0","10100674","0","10100669","0","10100671"
"39","6","10100672","0","10","0","0","0","10100671","0","10100670","0","10100675"
"40","7","0","0","10","0","0","0","10100669","0","10100671","10003","10100670"
"40","12","0","0","10","0","0","0","10100673","0","10100672","0","10100670"
"41","11","0","0","10","0","0","0","10100667","0","10100673","10001","10100672"
"42","14","0","0","10","0","0","0","10100668","0","10100674","3","10100669"
"38","4","0","0","10","0","0","0","10100670","0","10100675","0","10100676"
"37","15","0","0","10","0","0","0","10100675","0","10100676","0","10100677"
"36","3","0","0","10","0","0","0","10100676","0","10100677","2","10100678"
"35","14","0","0","10","0","0","0","10100677","0","10100678","5","10100679"
"34","4","0","0","10","0","0","0","10100678","0","10100679","0","10100680"
"33","2","0","0","10","0","0","0","10100679","0","10100680","2","10100122"
"31","14","0","0","10","0","0","0","10100122","0","10100681","3","10100683"
"30","11","0","0","10","0","0","0","10100681","0","10100683","10001","10100684"
"29","12","0","0","10","0","0","0","10100683","0","10100684","0","10100685"
"28","3","0","0","10","0","0","0","10100684","0","10100685","2","10100686"
"27","5","0","0","10","0","0","0","10100685","0","10100686","0","10100687"
"26","7","0","0","10","0","0","0","10100686","0","10100687","10002","10100688"
"25","4","0","0","10","0","0","0","10100687","0","10100688","0","10100689"
"24","3","0","0","10","0","0","0","10100688","0","10100689","2","10100690"
"23","7","0","0","10","0","0","0","10100689","0","10100690","10001","10100691"
"22","4","0","0","10","0","0","0","10100690","0","10100691","0","10100692"
"21","2","0","0","10","0","0","0","10100691","0","10100692","2","10101133"
"19","3","0","0","10","0","0","0","10101133","0","10100694","2","10101117"
"1","2","0","0","10","0","0","0","10101116","0","10100886","2","10100887"
"0","13","0","0","10","0","0","0","10100886","0","10100887","0","10100888"
"66","12","0","0","10","0","0","0","10100887","0","10100888","0","10100890"
"65","6","0","0","10","0","0","0","10100888","0","10100890","0","10100891"
"64","3","0","0","10","0","0","0","10100890","0","10100891","1","10100892"
"63","7","0","0","10","0","0","0","10100891","0","10100892","10002","10100893"
"62","5","0","0","10","0","0","0","10100892","0","10100893","0","10100894"
"61","2","0","0","10","0","0","0","10100893","0","10100894","1","10100895"
"60","11","0","0","10","0","0","0","10100894","0","10100895","10001","10100896"
"59","4","0","0","10","0","0","0","10100895","0","10100896","0","10100897"
"58","2","0","0","10","0","0","0","10100896","0","10100897","1","10100898"
"57","14","0","0","10","0","0","0","10100897","0","10100898","2","10100899"
"56","2","0","0","10","0","0","0","10100898","0","10100899","1","10100900"
"55","3","0","0","10","0","0","10100901","10100899","0","10100900","1","10100907"
"56","14","0","0","10","0","0","0","10100900","0","10100901","4","10100902"
"55","4","0","0","10","0","0","0","10100901","0","10100902","0","10100903"
"54","2","0","0","10","0","0","0","10100902","0","10100903","3","10100904"
"53","14","0","0","10","0","0","0","10100903","0","10100904","6","10100905"
"52","3","0","0","10","0","0","0","10100904","0","10100905","3","10100906"
"51","6","10100909","0","10","0","0","0","10100905","0","10100906","0","10100910"
"54","4","0","0","10","0","0","0","10100900","0","10100907","0","10100908"
"53","12","0","0","10","0","0","0","10100907","0","10100908","0","10100909"
"52","2","0","0","10","0","0","0","10100908","0","10100909","1","10100906"
"50","11","0","0","10","0","0","0","10100906","0","10100910","10001","10100911"
"49","2","0","0","10","0","0","0","10100910","0","10100911","2","10100912"
"48","14","0","0","10","0","0","0","10100911","0","10100912","2","10100913"
"47","2","0","0","10","0","0","0","10100912","0","10100913","1","10100914"
"46","16","0","0","10","0","0","0","10100913","0","10100914","10100914","10100915"
"45","4","0","0","10","0","0","0","10100914","0","10100915","0","10100916"
"44","3","0","0","10","0","0","0","10100915","0","10100916","2","10100917"
"43","7","0","0","10","0","0","0","10100916","0","10100917","10002","10100918"
"42","6","0","0","10","0","0","0","10100917","0","10100918","0","10100919"
"41","7","0","0","10","0","0","0","10100918","0","10100919","10003","10100921"
"40","14","0","0","10","0","0","0","10100919","0","10100921","3","10100922"
"39","2","0","0","10","0","0","0","10100921","0","10100922","2","10100923"
"38","4","0","0","10","0","0","0","10100922","0","10100923","0","10100924"
"37","7","0","0","10","0","0","0","10100923","0","10100924","10002","10100925"
"36","14","0","0","10","0","0","0","10100924","0","10100925","3","10100926"
"35","11","0","0","10","0","0","0","10100925","0","10100926","10001","10100927"
"34","5","0","0","10","0","0","0","10100926","0","10100927","0","10100928"
"33","15","0","0","10","0","0","0","10100927","0","10100928","0","10100929"
"32","14","0","0","10","0","0","0","10100928","0","10100929","3","10100930"
"31","4","0","0","10","0","0","0","10100929","0","10100930","0","10100931"
"30","7","0","0","10","0","0","0","10100930","0","10100931","10002","10100932"
"29","6","0","0","10","0","0","10100937","10100931","0","10100932","0","10100933"
