2b00f34c4512e17947810d6f9453d42a651b4599bd6b64c9320ed4ac410d4567,a9660305323db225b21648c575e5f84bb9b7cae0a459dac33fff832e4732bf60,de02f0313849246895d7a8c74a394f16ed303af7e2d986cbab561d5c79957973,ac688375c0d7243f61d1f54d6a3871657d9090ea2d8eefa45db71c8733d8652e,f5caeaefd7e1c7f05ec296e22b5c158d6e0efbf5d90ee80bcdee63b03d95e764,bfd8c00a98fad6c0f56d808345165fb6576feeae08dd9fc38e68055f4697e60f,07ddfc320e06c8132da2d1ff9b82f895f7cee98589776754a5af2e4150ee5435,77c3b5b9d2915ed4b8062d484e8b3a314614af6e13cb901251ce870d991c94e6
"56011749","2018/01/01 15:00:00","0","2","10201749","2030/01/01 23:59:59","イリヤ（儀装束）","201758"
"56011750","2018/01/01 15:00:00","0","2","10201750","2030/01/01 23:59:59","イリヤ（儀装束）の絆","201759"
"56011751","2018/01/01 15:00:00","0","2","10201751","2030/01/01 23:59:59","あまねく魔族と夜を統べる者","201760"
"56011752","2018/01/01 15:00:00","0","2","10201752","2030/01/01 23:59:59","ゴッドオブビューティー","201032"
"56011753","2018/01/01 15:00:00","0","2","10201753","2030/01/01 23:59:59","ユキ（儀装束）","201761"
"56011754","2018/01/01 15:00:00","0","2","10201754","2030/01/01 23:59:59","ユキ（儀装束）の絆","201762"
"56011755","2018/01/01 15:00:00","0","2","10201755","2030/01/01 23:59:59","美を統べる者","201763"
"56011756","2018/01/01 15:00:00","0","2","10201756","2030/01/01 23:59:59","クローチェ","201764"
"56011757","2018/01/01 15:00:00","0","2","10201757","2030/01/01 23:59:59","クローチェの絆","201765"
"56011758","2018/01/01 15:00:00","0","2","10201758","2030/01/01 23:59:59","機械人族のシュヴァリエ","201766"
"56011759","2018/01/01 15:00:00","0","2","10201759","2030/01/01 23:59:59","アキノ（サマー）","201767"
"56011760","2018/01/01 15:00:00","0","2","10201760","2030/01/01 23:59:59","アキノ（サマー）の絆","201768"
"56011761","2018/01/01 15:00:00","0","2","10201761","2030/01/01 23:59:59","真夏のバカンスお嬢様","201769"
"56011762","2018/01/01 15:00:00","0","2","10201762","2030/01/01 23:59:59","ネネカ（サマー）","201770"
"56011763","2018/01/01 15:00:00","0","2","10201763","2030/01/01 23:59:59","ネネカ（サマー）の絆","201771"
"56011764","2018/01/01 15:00:00","0","2","10201764","2030/01/01 23:59:59","夏色大妃","201772"
"56011765","2018/01/01 15:00:00","0","2","10201765","2030/01/01 23:59:59","オーセンティックテーラー","201196"
"56011766","2018/01/01 15:00:00","0","2","10201766","2030/01/01 23:59:59","ユカリ（サマー）","201773"
"56011767","2018/01/01 15:00:00","0","2","10201767","2030/01/01 23:59:59","ユカリ（サマー）の絆","201774"
"56011768","2018/01/01 15:00:00","0","2","10201768","2030/01/01 23:59:59","国家認定準一級聖騎士資格","201775"
"56011769","2018/01/01 15:00:00","0","2","10201769","2030/01/01 23:59:59","ランファ（サマー）","201776"
"56011770","2018/01/01 15:00:00","0","2","10201770","2030/01/01 23:59:59","ランファ（サマー）の絆","201777"
"56011771","2018/01/01 15:00:00","0","2","10201771","2030/01/01 23:59:59","シーサイドディーヴァ","201778"
"56011772","2018/01/01 15:00:00","0","2","10201772","2030/01/01 23:59:59","クウカ（サマー）","201779"
"56011773","2018/01/01 15:00:00","0","2","10201773","2030/01/01 23:59:59","クウカ（サマー）の絆","201780"
"56011774","2018/01/01 15:00:00","0","2","10201774","2030/01/01 23:59:59","真夏に痺れる恍惚少女","201781"
"56011775","2018/01/01 15:00:00","0","2","10201775","2030/01/01 23:59:59","獣人族の王宮騎士","201020"
"56011776","2018/01/01 15:00:00","0","2","10201776","2030/01/01 23:59:59","シノブ（サマー）","201782"
"56011777","2018/01/01 15:00:00","0","2","10201777","2030/01/01 23:59:59","シノブ（サマー）の絆","201783"
"56011778","2018/01/01 15:00:00","0","2","10201778","2030/01/01 23:59:59","白き清涼の霊媒師","201784"
"56011779","2018/01/01 15:00:00","0","2","10201779","2030/01/01 23:59:59","ライラエル","201785"
"56011780","2018/01/01 15:00:00","0","2","10201780","2030/01/01 23:59:59","ライラエルの絆","201786"
"56011781","2018/01/01 15:00:00","0","2","10201781","2030/01/01 23:59:59","お菓子の国のプリンセス","201787"
"56011782","2018/01/01 15:00:00","0","2","10201782","2030/01/01 23:59:59","キャル（編入生）","201788"
"56011783","2018/01/01 15:00:00","0","2","10201783","2030/01/01 23:59:59","キャル（編入生）の絆","201789"
"56011784","2018/01/01 15:00:00","0","2","10201784","2030/01/01 23:59:59","アオハル黒猫編入生","201790"
"56011785","2018/01/01 15:00:00","0","2","10201785","2030/01/01 23:59:59","爪牙研ぎし狼戦士","201152"
"56011786","2018/01/01 15:00:00","0","2","10201786","2030/01/01 23:59:59","スズナ（編入生）","201791"
"56011787","2018/01/01 15:00:00","0","2","10201787","2030/01/01 23:59:59","スズナ（編入生）の絆","201792"
"56011788","2018/01/01 15:00:00","0","2","10201788","2030/01/01 23:59:59","もにカワ交換留学生","201793"
"56011789","2018/01/01 15:00:00","0","2","10201789","2030/01/01 23:59:59","サレン（サラサリア）","201794"
"56011790","2018/01/01 15:00:00","0","2","10201790","2030/01/01 23:59:59","サレン（サラサリア）の絆","201795"
"56011791","2018/01/01 15:00:00","0","2","10201791","2030/01/01 23:59:59","あたしだけ見ててよね","201796"
"56011792","2018/01/01 15:00:00","0","2","10201792","2030/01/01 23:59:59","謎という霧を晴らす名探偵","201056"
"56011793","2018/01/01 15:00:00","0","2","10201793","2030/01/01 23:59:59","ルカ（サラサリア）","201797"
"56011794","2018/01/01 15:00:00","0","2","10201794","2030/01/01 23:59:59","ルカ（サラサリア）の絆","201798"
"56011795","2018/01/01 15:00:00","0","2","10201795","2030/01/01 23:59:59","砂の国の姉さん女房","201799"
"56011796","2018/01/01 15:00:00","0","2","10201796","2030/01/01 23:59:59","クリア（フォールン）","201800"
"56011797","2018/01/01 15:00:00","0","2","10201797","2030/01/01 23:59:59","クリア（フォールン）の絆","201801"
"56011798","2018/01/01 15:00:00","0","2","10201798","2030/01/01 23:59:59","黒き翼の聖女","201802"
"56011799","2018/01/01 15:00:00","0","2","10201799","2030/01/01 23:59:59","体調はバッチリです♪","201140"
"56011800","2018/01/01 15:00:00","0","2","10201800","2030/01/01 23:59:59","プレシア（フォールン）","201803"
"56011801","2018/01/01 15:00:00","0","2","10201801","2030/01/01 23:59:59","プレシア（フォールン）の絆","201804"
"56011802","2018/01/01 15:00:00","0","2","10201802","2030/01/01 23:59:59","黒き翼の天然乙女","201805"
"56011803","2018/01/01 15:00:00","0","2","10201803","2030/01/01 23:59:59","ペコリーヌ（クリスマス）","201806"
"56011804","2018/01/01 15:00:00","0","2","10201804","2030/01/01 23:59:59","ペコリーヌ（クリスマス）の絆","201807"
"56011805","2018/01/01 15:00:00","0","2","10201805","2030/01/01 23:59:59","メリークリスマオイッス☆","201808"
"56011806","2018/01/01 15:00:00","0","2","10201806","2030/01/01 23:59:59","イノリさま大覚醒","201420"
"56011807","2018/01/01 15:00:00","0","2","10201807","2030/01/01 23:59:59","クレジッタ（クリスマス）","201809"
"56011808","2018/01/01 15:00:00","0","2","10201808","2030/01/01 23:59:59","クレジッタ（クリスマス）の絆","201810"
"56011809","2018/01/01 15:00:00","0","2","10201809","2030/01/01 23:59:59","クレジッタ・キャロル","201811"
"56011810","2018/01/01 15:00:00","0","2","10201810","2030/01/01 23:59:59","シズル＆リノ","201812"
"56011811","2018/01/01 15:00:00","0","2","10201811","2030/01/01 23:59:59","シズル＆リノの絆","201813"
"56011812","2018/01/01 15:00:00","0","2","10201812","2030/01/01 23:59:59","真偽超えし姉と妹","201814"
"56011813","2018/01/01 15:00:00","0","2","10201813","2030/01/01 23:59:59","イノリ（ニューイヤー）","201815"
"56011814","2018/01/01 15:00:00","0","2","10201814","2030/01/01 23:59:59","イノリ（ニューイヤー）の絆","201816"
"56011815","2018/01/01 15:00:00","0","2","10201815","2030/01/01 23:59:59","ドラゴンの年を統べる者","201817"
"56011816","2018/01/01 15:00:00","0","2","10201816","2030/01/01 23:59:59","ハツネ（ニューイヤー）","201818"
"56011817","2018/01/01 15:00:00","0","2","10201817","2030/01/01 23:59:59","ハツネ（ニューイヤー）の絆","201819"
"56011818","2018/01/01 15:00:00","0","2","10201818","2030/01/01 23:59:59","初夢☆超能力少女","201820"
"56011819","2018/01/01 15:00:00","0","2","10201819","2030/01/01 23:59:59","その拳、衝動の究に至る","201359"
"56011820","2018/01/01 15:00:00","0","2","10201820","2030/01/01 23:59:59","カスミ（ニューイヤー）","201821"
"56011821","2018/01/01 15:00:00","0","2","10201821","2030/01/01 23:59:59","カスミ（ニューイヤー）の絆","201822"
"56011822","2018/01/01 15:00:00","0","2","10201822","2030/01/01 23:59:59","日の出に願う名探偵","201823"
"56011823","2018/01/01 15:00:00","0","2","10201823","2030/01/01 23:59:59","レイ（アストラル）","201824"
"56011824","2018/01/01 15:00:00","0","2","10201824","2030/01/01 23:59:59","レイ（アストラル）の絆","201825"
"56011825","2018/01/01 15:00:00","0","2","10201825","2030/01/01 23:59:59","未来を変える一陣の風","201826"
"56011826","2018/01/01 15:00:00","0","2","10201826","2030/01/01 23:59:59","ユイ（アストラル）","201827"
"56011827","2018/01/01 15:00:00","0","2","10201827","2030/01/01 23:59:59","ユイ（アストラル）の絆","201828"
"56011828","2018/01/01 15:00:00","0","2","10201828","2030/01/01 23:59:59","未来を照らす一筋の光","201829"
"56011829","2018/01/01 15:00:00","0","2","10201829","2030/01/01 23:59:59","ヒヨリ（アストラル）","201830"
"56011830","2018/01/01 15:00:00","0","2","10201830","2030/01/01 23:59:59","ヒヨリ（アストラル）の絆","201831"
"56011831","2018/01/01 15:00:00","0","2","10201831","2030/01/01 23:59:59","笑顔を咲かせる種火","201832"
"56011832","2018/01/01 15:00:00","0","2","10201832","2030/01/01 23:59:59","エリス","201833"
"56011833","2018/01/01 15:00:00","0","2","10201833","2030/01/01 23:59:59","エリスの絆","201834"
"56011834","2018/01/01 15:00:00","0","2","10201834","2030/01/01 23:59:59","二人だけの理想郷","201835"
"56011835","2018/01/01 15:00:00","0","2","10201835","2030/01/01 23:59:59","ユニ（ウィンター）","201836"
"56011836","2018/01/01 15:00:00","0","2","10201836","2030/01/01 23:59:59","ユニ（ウィンター）の絆","201837"
"56011837","2018/01/01 15:00:00","0","2","10201837","2030/01/01 23:59:59","知性の戦士","201838"
"56011838","2018/01/01 15:00:00","0","2","10201838","2030/01/01 23:59:59","見て見て！ジャーンプ！","201275"
"56011839","2018/01/01 15:00:00","0","2","10201839","2030/01/01 23:59:59","強く願い、結ばれる思い","201279"
"56011840","2018/01/01 15:00:00","0","2","10201840","2030/01/01 23:59:59","二人の前途を照らす朝日","201283"
"56011841","2018/01/01 15:00:00","0","2","10201841","2030/01/01 23:59:59","クロエ（ウィンター）","201839"
"56011842","2018/01/01 15:00:00","0","2","10201842","2030/01/01 23:59:59","クロエ（ウィンター）の絆","201840"
"56011843","2018/01/01 15:00:00","0","2","10201843","2030/01/01 23:59:59","真ひゃん人","201841"
"56011844","2018/01/01 15:00:00","0","2","10201844","2030/01/01 23:59:59","マコト（コマンダー）","201842"
"56011845","2018/01/01 15:00:00","0","2","10201845","2030/01/01 23:59:59","マコト（コマンダー）の絆","201843"
"56011846","2018/01/01 15:00:00","0","2","10201846","2030/01/01 23:59:59","人望厚き狼教官","201844"
"56011847","2018/01/01 15:00:00","0","2","10201847","2030/01/01 23:59:59","エリコ（コマンダー）","201845"
"56011848","2018/01/01 15:00:00","0","2","10201848","2030/01/01 23:59:59","エリコ（コマンダー）の絆","201846"
"56011849","2018/01/01 15:00:00","0","2","10201849","2030/01/01 23:59:59","劇薬が如き鬼教官","201847"
"56011850","2018/01/01 15:00:00","0","2","10201850","2030/01/01 23:59:59","アネモネ","201848"
"56011851","2018/01/01 15:00:00","0","2","10201851","2030/01/01 23:59:59","アネモネの絆","201849"
"56011852","2018/01/01 15:00:00","0","2","10201852","2030/01/01 23:59:59","手折られぬ孤高の花","201850"
"56011853","2018/01/01 15:00:00","0","2","10201853","2030/01/01 23:59:59","キョウカ（スプリング）","201851"
"56011854","2018/01/01 15:00:00","0","2","10201854","2030/01/01 23:59:59","キョウカ（スプリング）の絆","201852"
"56011855","2018/01/01 15:00:00","0","2","10201855","2030/01/01 23:59:59","花薫る可憐な優等生","201853"
"56011856","2018/01/01 15:00:00","0","2","10201856","2030/01/01 23:59:59","スズメ（スプリング）","201854"
"56011857","2018/01/01 15:00:00","0","2","10201857","2030/01/01 23:59:59","スズメ（スプリング）の絆","201855"
"56011858","2018/01/01 15:00:00","0","2","10201858","2030/01/01 23:59:59","花咲かメイドです！","201856"
"56011859","2018/01/01 15:00:00","0","2","10201859","2030/01/01 23:59:59","マホ（ドリームパーク）","201857"
"56011860","2018/01/01 15:00:00","0","2","10201860","2030/01/01 23:59:59","マホ（ドリームパーク）の絆","201858"
"56011861","2018/01/01 15:00:00","0","2","10201861","2030/01/01 23:59:59","マホマホ大サーカス","201859"
"56011862","2018/01/01 15:00:00","0","2","10201862","2030/01/01 23:59:59","仁義なき恋路","201204"
"56011863","2018/01/01 15:00:00","0","2","10201863","2030/01/01 23:59:59","クルル","201860"
"56011864","2018/01/01 15:00:00","0","2","10201864","2030/01/01 23:59:59","クルルの絆","201861"
"56011865","2018/01/01 15:00:00","0","2","10201865","2030/01/01 23:59:59","カーバンクルクルルクル","201862"
"56011866","2018/01/01 15:00:00","0","2","10201866","2030/01/01 23:59:59","ネア（サマー）","201863"
"56011867","2018/01/01 15:00:00","0","2","10201867","2030/01/01 23:59:59","ネア（サマー）の絆","201864"
"56011868","2018/01/01 15:00:00","0","2","10201868","2030/01/01 23:59:59","チルぷるサマーギャル","201865"
"56011869","2018/01/01 15:00:00","0","2","10201869","2030/01/01 23:59:59","ネフィ＝ネラ","201866"
"56011870","2018/01/01 15:00:00","0","2","10201870","2030/01/01 23:59:59","ネフィ＝ネラの絆","201867"
"56011871","2018/01/01 15:00:00","0","2","10201871","2030/01/01 23:59:59","メタルなスライム王女","201868"
"56011872","2018/01/01 15:00:00","0","2","10201872","2030/01/01 23:59:59","ミソラ（サマー）","201869"
"56011873","2018/01/01 15:00:00","0","2","10201873","2030/01/01 23:59:59","ミソラ（サマー）の絆","201870"
"56011874","2018/01/01 15:00:00","0","2","10201874","2030/01/01 23:59:59","イイコトしましょ★","201871"
"56011875","2018/01/01 15:00:00","0","2","10201875","2030/01/01 23:59:59","リリ（サマー）","201872"
"56011876","2018/01/01 15:00:00","0","2","10201876","2030/01/01 23:59:59","リリ（サマー）の絆","201873"
"56011877","2018/01/01 15:00:00","0","2","10201877","2030/01/01 23:59:59","白砂青松の令嬢","201874"
"56011878","2018/01/01 15:00:00","0","2","10201878","2030/01/01 23:59:59","アメス（サマー）","201875"
"56011879","2018/01/01 15:00:00","0","2","10201879","2030/01/01 23:59:59","アメス（サマー）の絆","201876"
"56011880","2018/01/01 15:00:00","0","2","10201880","2030/01/01 23:59:59","サマーガイド妖精","201877"
"56011881","2018/01/01 15:00:00","0","2","10201881","2030/01/01 23:59:59","ネビア","201878"
"56011882","2018/01/01 15:00:00","0","2","10201882","2030/01/01 23:59:59","ネビアの絆","201879"
"56011883","2018/01/01 15:00:00","0","2","10201883","2030/01/01 23:59:59","惑わせてあげる♪","201880"
"56011884","2018/01/01 15:00:00","0","2","10201884","2030/01/01 23:59:59","ホマレ（サマー）","201881"
"56011885","2018/01/01 15:00:00","0","2","10201885","2030/01/01 23:59:59","ホマレ（サマー）の絆","201882"
"56011886","2018/01/01 15:00:00","0","2","10201886","2030/01/01 23:59:59","ドラゴンオンザビーチ","201883"
"56011887","2018/01/01 15:00:00","0","2","10201887","2030/01/01 23:59:59","シェフィ（プリンセス）","201884"
"56011888","2018/01/01 15:00:00","0","2","10201888","2030/01/01 23:59:59","シェフィ（プリンセス）の絆","201885"
"56011889","2018/01/01 15:00:00","0","2","10201889","2030/01/01 23:59:59","再廻の氷竜少女","201886"
"56011890","2018/01/01 15:00:00","0","2","10201890","2030/01/01 23:59:59","エミリア（サマー）","201887"
"56011891","2018/01/01 15:00:00","0","2","10201891","2030/01/01 23:59:59","エミリア（サマー）の絆","201888"
"56011892","2018/01/01 15:00:00","0","2","10201892","2030/01/01 23:59:59","さまぁばけぇしょん","201889"
"56011893","2018/01/01 15:00:00","0","2","10201893","2030/01/01 23:59:59","レム（サマー）","201890"
"56011894","2018/01/01 15:00:00","0","2","10201894","2030/01/01 23:59:59","レム（サマー）の絆","201891"
"56011895","2018/01/01 15:00:00","0","2","10201895","2030/01/01 23:59:59","鬼の目にも渚","201892"
"56011896","2018/01/01 15:00:00","0","2","10201896","2030/01/01 23:59:59","エキドナ（サマー）","201893"
"56011897","2018/01/01 15:00:00","0","2","10201897","2030/01/01 23:59:59","エキドナ（サマー）の絆","201894"
"56011898","2018/01/01 15:00:00","0","2","10201898","2030/01/01 23:59:59","強欲の魔女","201895"
"56011899","2018/01/01 15:00:00","0","2","10201899","2030/01/01 23:59:59","お掃除させていただきます！","201308"
"56011900","2018/01/01 15:00:00","0","2","10201900","2030/01/01 23:59:59","これ以上は世界が危険よ","201312"
"56011901","2018/01/01 15:00:00","0","2","10201901","2030/01/01 23:59:59","氷結の魔女","201316"
"56011902","2018/01/01 15:00:00","0","2","10201902","2030/01/01 23:59:59","ノゾミ（アルケミスト）","201896"
"56011903","2018/01/01 15:00:00","0","2","10201903","2030/01/01 23:59:59","ノゾミ（アルケミスト）の絆","201897"
"56011904","2018/01/01 15:00:00","0","2","10201904","2030/01/01 23:59:59","アルケミストアイドル","201898"
"56011905","2018/01/01 15:00:00","0","2","10201905","2030/01/01 23:59:59","リンド","201899"
"56011906","2018/01/01 15:00:00","0","2","10201906","2030/01/01 23:59:59","リンドの絆","201900"
"56011907","2018/01/01 15:00:00","0","2","10201907","2030/01/01 23:59:59","がんばリンド","201901"
"56011908","2018/01/01 15:00:00","0","2","10201908","2030/01/01 23:59:59","ヴルム","201902"
"56011909","2018/01/01 15:00:00","0","2","10201909","2030/01/01 23:59:59","ヴルムの絆","201903"
"56011910","2018/01/01 15:00:00","0","2","10201910","2030/01/01 23:59:59","フレキシヴルム","201904"
"56011911","2018/01/01 15:00:00","0","2","10201911","2030/01/01 23:59:59","フブキ","201905"
"56011912","2018/01/01 15:00:00","0","2","10201912","2030/01/01 23:59:59","フブキの絆","201906"
"56011913","2018/01/01 15:00:00","0","2","10201913","2030/01/01 23:59:59","無法姉妹のナマイキ三女","201907"
"56012001","2018/01/01 15:00:00","0","2","10202001","2030/01/01 23:59:59","美食殿","202001"
"56012002","2018/01/01 15:00:00","0","2","10202002","2030/01/01 23:59:59","トゥインクルウィッシュ","202002"
"56012003","2018/01/01 15:00:00","0","2","10202003","2030/01/01 23:59:59","ラビリンス","202003"
"56012004","2018/01/01 15:00:00","0","2","10202004","2030/01/01 23:59:59","カルミナ","202004"
"56012005","2018/01/01 15:00:00","0","2","10202005","2030/01/01 23:59:59","リトルリリカル","202005"
"56012006","2018/01/01 15:00:00","0","2","10202006","2030/01/01 23:59:59","フォレスティエ","202006"
"56012007","2018/01/01 15:00:00","0","2","10202007","2030/01/01 23:59:59","悪魔偽王国軍（ディアボロス）","202007"
"56012008","2018/01/01 15:00:00","0","2","10202008","2030/01/01 23:59:59","王宮騎士団（NIGHTMARE）","202008"
"56012009","2018/01/01 15:00:00","0","2","10202009","2030/01/01 23:59:59","サレンディア救護院","202009"
"56012010","2018/01/01 15:00:00","0","2","10202010","2030/01/01 23:59:59","自警団（カォン）","202010"
"56012011","2018/01/01 15:00:00","0","2","10202011","2030/01/01 23:59:59","牧場（エリザベスパーク）","202011"
"56012012","2018/01/01 15:00:00","0","2","10202012","2030/01/01 23:59:59","メルクリウス財団","202012"
"56012013","2018/01/01 15:00:00","0","2","10202013","2030/01/01 23:59:59","トワイライトキャラバン","202013"
"56012014","2018/01/01 15:00:00","0","2","10202014","2030/01/01 23:59:59","ルーセント学院","202014"
"56012015","2018/01/01 15:00:00","0","2","10202015","2030/01/01 23:59:59","ヴァイスフリューゲル　ランドソル支部","202015"
"56012016","2018/01/01 15:00:00","0","2","10202016","2030/01/01 23:59:59","聖テレサ女学院（なかよし部）","202016"
"56012017","2018/01/01 15:00:00","0","2","10202017","2030/01/01 23:59:59","ドラゴンズネスト","202017"
"56012100","2018/01/01 15:00:00","0","2","10202100","2030/01/01 23:59:59","ニュージェネレーションズ","202100"
"58008015","2018/01/01 15:00:00","0","3","10301015","2030/01/01 23:59:59","明日のおいしいご飯のために","301015"
"54002001","2018/01/01 15:00:00","0","5","10501001","2030/01/01 23:59:59","期待のルーキー","501001"
"54002002","2018/01/01 15:00:00","0","5","10501002","2030/01/01 23:59:59","高みを目指して","501002"
"54002003","2018/01/01 15:00:00","0","5","10501003","2030/01/01 23:59:59","百戦錬磨","501003"
"54004001","2018/01/01 15:00:00","0","5","10502001","2030/01/01 23:59:59","ミネルβに導かれて","502001"
"54004002","2018/01/01 15:00:00","0","5","10502002","2030/01/01 23:59:59","より高度な実戦を","502002"
"54004003","2018/01/01 15:00:00","0","5","10502003","2030/01/01 23:59:59","群雄割拠の覇者","502003"
"55006001","2018/01/01 15:00:00","0","6","10601001","2030/01/01 23:59:59","新たな戦場へ","601001"
"55006002","2018/01/01 15:00:00","0","6","10601002","2030/01/01 23:59:59","戦う、何度でも","601002"
"55006003","2018/01/01 15:00:00","0","6","10601003","2030/01/01 23:59:59","常在戦場","601003"
"55008001","2020/04/25 5:00:00","0","6","10603001","2030/01/01 23:59:59","ビギナークラン","603001"
"55008002","2020/04/25 5:00:00","0","6","10603002","2030/01/01 23:59:59","ルーキークラン","603002"
"55008003","2020/04/25 5:00:00","0","6","10603003","2030/01/01 23:59:59","レギュラークラン","603003"
"55008004","2020/04/25 5:00:00","0","6","10603004","2030/01/01 23:59:59","エキスパートクラン","603004"
"55008005","2020/04/25 5:00:00","0","6","10603005","2030/01/01 23:59:59","マスタークラン","603005"
"55008006","2020/04/25 5:00:00","0","6","10603006","2030/01/01 23:59:59","グランドマスタークラン","603006"
"3200101","2022/05/17 5:00:00","0","7","10701100","2030/01/01 23:59:59","1st Round Clear！","701100"
"3200102","2022/05/17 5:00:00","0","7","10701101","2030/01/01 23:59:59","2nd Round Clear！","701101"
"3200103","2022/05/17 5:00:00","0","7","10701102","2030/01/01 23:59:59","3rd Round Clear！","701102"
"3200104","2022/05/17 5:00:00","0","7","10701103","2030/01/01 23:59:59","4th Round Clear！","701103"
"3200105","2022/05/17 5:00:00","0","7","10701104","2030/01/01 23:59:59","CONQUEST！","701104"
"57004001","2018/01/01 15:00:00","0","9","10903001","2030/01/01 23:59:59","駆け出しクイズファン","903001"
"57004002","2018/01/01 15:00:00","0","9","10903002","2030/01/01 23:59:59","物知りクイズマニア","903002"
"57004003","2018/01/01 15:00:00","0","9","10903003","2030/01/01 23:59:59","ランドソルクイズプリンセス","903002"
"99001001","2018/01/01 15:00:00","1","10","11001001","2030/01/01 23:59:59","アクダイカンNORMAL討伐！","1001001"
"99001002","2018/01/01 15:00:00","1","10","11001002","2030/01/01 23:59:59","アクダイカンHARD討伐！","1001002"
"99001003","2018/01/01 15:00:00","1","10","11001003","2030/01/01 23:59:59","アクダイカンVERY HARD討伐！","1001003"
"99001004","2018/01/01 15:00:00","1","10","11001004","2030/01/01 23:59:59","アクダイカンSPECIAL討伐！","1001004"
"99001005","2018/01/01 15:00:00","1","10","11001005","2030/01/01 23:59:59","ペテルギウスNORMAL討伐！","1001005"
"99001006","2018/01/01 15:00:00","1","10","11001006","2030/01/01 23:59:59","ペテルギウスHARD討伐！","1001006"
"99001007","2018/01/01 15:00:00","1","10","11001007","2030/01/01 23:59:59","ペテルギウスVERY HARD討伐！","1001007"
"99001008","2018/01/01 15:00:00","1","10","11001008","2030/01/01 23:59:59","ペテルギウスSPECIAL討伐！","1001008"
"99001009","2018/01/01 15:00:00","1","10","11001009","2030/01/01 23:59:59","雨神様NORMAL討伐！","1001009"
"99001010","2018/01/01 15:00:00","1","10","11001010","2030/01/01 23:59:59","雨神様HARD討伐！","1001010"
"99001011","2018/01/01 15:00:00","1","10","11001011","2030/01/01 23:59:59","雨神様VERY HARD討伐！","1001011"
"99001012","2018/01/01 15:00:00","1","10","11001012","2030/01/01 23:59:59","雨神様SPECIAL討伐！","1001012"
"99001017","2018/01/01 15:00:00","1","10","11001017","2030/01/01 23:59:59","マジムンNORMAL討伐！","1001017"
"99001018","2018/01/01 15:00:00","1","10","11001018","2030/01/01 23:59:59","マジムンHARD討伐！","1001018"
"99001019","2018/01/01 15:00:00","1","10","11001019","2030/01/01 23:59:59","マジムンVERY HARD討伐！","1001019"
"99001020","2018/01/01 15:00:00","1","10","11001020","2030/01/01 23:59:59","マジムンSPECIAL討伐！","1001020"
"99001021","2018/01/01 15:00:00","1","10","11001021","2030/01/01 23:59:59","ちゅら海のカラテガール","1001021"
"99001022","2018/01/01 15:00:00","1","10","11001022","2030/01/01 23:59:59","荒波のマジムンバスター","1001022"
"99001023","2018/01/01 15:00:00","1","10","11001023","2030/01/01 23:59:59","オオドクマンドラゴラNORMAL討伐！","1001023"
"99001024","2018/01/01 15:00:00","1","10","11001024","2030/01/01 23:59:59","オオドクマンドラゴラHARD討伐！","1001024"
"99001025","2018/01/01 15:00:00","1","10","11001025","2030/01/01 23:59:59","オオドクマンドラゴラVERY HARD討伐！","1001025"
"99001026","2018/01/01 15:00:00","1","10","11001026","2030/01/01 23:59:59","オオドクマンドラゴラSPECIAL討伐！","1001026"
"99001027","2018/01/01 15:00:00","1","10","11001027","2030/01/01 23:59:59","ファントムバロンNORMAL討伐！","1001027"
"99001028","2018/01/01 15:00:00","1","10","11001028","2030/01/01 23:59:59","ファントムバロンHARD討伐！","1001028"
"99001029","2018/01/01 15:00:00","1","10","11001029","2030/01/01 23:59:59","ファントムバロンVERY HARD討伐！","1001029"
"99001030","2018/01/01 15:00:00","1","10","11001030","2030/01/01 23:59:59","ファントムバロンSPECIAL討伐！","1001030"
"99001031","2018/01/01 15:00:00","1","10","11001031","2030/01/01 23:59:59","ドラゴンもどきNORMAL討伐！","1001031"
"99001032","2018/01/01 15:00:00","1","10","11001032","2030/01/01 23:59:59","ドラゴンもどきHARD討伐！","1001032"
"99001033","2018/01/01 15:00:00","1","10","11001033","2030/01/01 23:59:59","ドラゴンもどきVERY HARD討伐！","1001033"
"99001034","2018/01/01 15:00:00","1","10","11001034","2030/01/01 23:59:59","ドラゴンもどきSPECIAL討伐！","1001034"
"99001039","2018/01/01 15:00:00","1","10","11001039","2030/01/01 23:59:59","ワードビギナー","1001039"
"99001040","2018/01/01 15:00:00","1","10","11001040","2030/01/01 23:59:59","ワードコネクター","1001040"
"99001041","2018/01/01 15:00:00","1","10","11001041","2030/01/01 23:59:59","ワードマスター","1001041"
"99001042","2018/01/01 15:00:00","1","10","11001042","2030/01/01 23:59:59","トナカイ・ヴェンデッタNORMAL討伐！","1001043"
"99001043","2018/01/01 15:00:00","1","10","11001043","2030/01/01 23:59:59","トナカイ・ヴェンデッタHARD討伐！","1001044"
"99001044","2018/01/01 15:00:00","1","10","11001044","2030/01/01 23:59:59","トナカイ・ヴェンデッタVERY HARD討伐！","1001045"
"99001045","2018/01/01 15:00:00","1","10","11001045","2030/01/01 23:59:59","トナカイ・ヴェンデッタSPECIAL討伐！","1001046"
"99001046","2018/01/01 15:00:00","1","10","11001046","2030/01/01 23:59:59","山神様NORMAL討伐！","1001047"
"99001047","2018/01/01 15:00:00","1","10","11001047","2030/01/01 23:59:59","山神様HARD討伐！","1001048"
"99001048","2018/01/01 15:00:00","1","10","11001048","2030/01/01 23:59:59","山神様VERY HARD討伐！","1001049"
