5baab8496a14171adc2a4d86afe82ed2c1972499464fda2eeab5d22cce970b60,2a3c5b796391d31da848c0039bd8d25c35ab1b99793d60ac89db5f24075b6eab,5c1b05485e0815fd148b27970de119505dfba16e5c23c512298c93f086fafe1d,030b1f65eed6dea8648ff04dfc18cb0227a20859d1a4d7b5bce931f96bfc283a,a62ba4b997f27dd0143d60730a1bffe597327549f8fd91db91aa7bfa99c39dc1,b556e421d75ae0964fd606197b7365e54c456972edd6901b30f7865eb8aae021,a5c5b6315d05bf025f110bd828ab660487014fdd6d29eb288f7f236fb89e18c4,2f64a4d80a2fe9e4e69bc43b80130734ce6a4dbff3eff16e8e28a286a1909529,be22df550a1a38a7fd164c33668120022a09de671c6e4f89669cf39ad2f8c2e9,519d00883834063354f68f387e17de2a91b30b6320ad6392156e01b27892ca98,f045942f9591b754a5614b0341b4192d3882146cf7f690dab7371c5618656be7
"0.2","0","surprise3_loop_anger2","","0","1","surprise3_in_anger2","5146068","1060","3","68072"
"","","0","","0","","vo_apg_0808","5146068","vo_apg","21","68073"
"0","0","1","0","10","1","ハンドルとドーナツ間違えんな～っ！","5146068","106011","11","68074"
"","","","","","","","5146068","0","91","68075"
"","","","","","","0","5146068","106011","4","68076"
"","","","","","","0","5146068","1060","4","68077"
"0.2","","","","1","","surprise3_loop_surprise_slow","5146068","106011","3","68078"
"0.2","","","","1","","surprise3_loop_surprise_slow","5146068","1060","3","68079"
"0.2","0","peko_slurp_loop","","0","1","peko_slurp_in","5146068","105811","3","68080"
"0.2","0","peko_slurp_loop","","0","1","peko_slurp_in","5146068","1058","3","68081"
"0.2","0","takeout_talk","","0","1","takeout_in","5146068","130911","3","68082"
"0.2","0","takeout_talk","","0","1","takeout_in","5146068","97","3","68083"
"","","0","","0","","vo_apg_0809","5146068","vo_apg","21","68084"
"0","0","1","0","10","1","あ、そんなに謝らなくていいですよ。\n新しいドーナツのハンドルに\n付け替えますので♪","5146068","130911","11","68085"
"","","","","","","","5146068","0","91","68086"
"0.2","","","","1","","takeout_idle","5146068","130911","3","68087"
"0.2","","","","1","","takeout_idle","5146068","97","3","68088"
"0.2","","","","1","","peko_slurp_loop","5146068","105811","3","68089"
"0.2","","","","1","","peko_slurp_loop","5146068","1058","3","68090"
"0.2","0.2","cool_talk_jitome","","0","1","cool_idle_jitome","5146068","106011","3","68091"
"0.2","0.2","cool_talk_jitome","","0","1","cool_idle_jitome_in","5146068","1060","3","68092"
"","","0","","0","","vo_apg_0810","5146068","vo_apg","21","68093"
"0","0","1","0","10","1","……\nドーナツはドーナツなのね…","5146068","106011","11","68094"
"","","","","","","","5146068","0","91","68095"
"","","","","","","","5146068","68097","101","68096"
"","","","","","","0.2","5146068","0","22","68097"
"1.8","0","-225","riri_idle","100","-278","131311","5146069","1","1","69001"
"1.8","0","-225","riri_idle","101","-278","1313","5146069","5","5","69002"
"1.8","0","-385","idle_normal","103","-288","131411","5146069","1","1","69003"
"1.8","0","-385","idle_normal","104","-288","1314","5146069","2","5","69004"
"1.8","1","225","joy_idle_noface","106","-278","130911","5146069","1","1","69005"
"1.8","1","225","joy_idle_kururu","107","-278","98","5146069","1","5","69006"
"","","","","","","200","5146069","131311","13","69007"
"","","","","","","203","5146069","131411","13","69008"
"","","","","","","206","5146069","130911","13","69009"
"0.85","0","0","idle","15","-174","9","5146069","9","5","69010"
"1","0","-307","empty","210","12","22","5146069","22","5","69011"
"1","0","0","empty","60","153","21","5146069","21","5","69012"
"1","","0","","0","1","1","5146069","1","31","69013"
"","","","","","","0","5146069","0","91","69014"
"","","","","0","","0","5146069","0","102","69015"
"","","","","","","0","5146069","1","93","69016"
"0.2","","","","1","","riri_talk_noface","5146069","131311","3","69017"
"0.2","","","","1","","riri_talk_noface","5146069","1313","3","69018"
"0.2","","","","1","","idle_normal_surprise_lookupS","5146069","131411","3","69019"
"0.2","","","","1","","idle_normal_surprise_lookupS","5146069","1314","3","69020"
"","","0","","0","","vo_apg_0901","5146069","vo_apg","21","69021"
"0","0","1","0","10","1","リアさん。\n見慣れないものを見つけたのですが\nこれは何でしょう…？","5146069","131311","11","69022"
"","","","","","","","5146069","0","91","69023"
"0.2","","","","1","","riri_idle_lookup","5146069","131311","3","69024"
"0.2","","","","1","","riri_idle_lookup","5146069","1313","3","69025"
"0","","","","0","","coffee_2_in","5146069","21","3","69026"
"","","","","0","","se_10055900_photo","5146069","se_10055900","23","69027"
"","","","","","","0","5146069","0.1","93","69028"
"0.2","0.2","talk_normal_joy_lookup","","0","1","idle_normal_surprise_lookup","5146069","131411","3","69029"
"0.2","0.2","talk_normal_joy_lookup","","0","1","idle_normal_surprise_lookup","5146069","1314","3","69030"
"","","0","","0","","vo_apg_0902","5146069","vo_apg","21","69031"
"0","0","1","0","10","1","え？\n…あ、これってもしかして\nかばばん君のシルエットかな？","5146069","131411","11","69032"
"","","","","","","","5146069","0","91","69033"
"0.2","","","","1","","riri_idle_surprise","5146069","131311","3","69034"
"0.2","","","","1","","riri_idle_surprise","5146069","1313","3","69035"
"0.2","","","","1","","idle_normal_surprise","5146069","131411","3","69036"
"0.2","","","","1","","idle_normal_surprise","5146069","1314","3","69037"
"0.2","0.2","talk_normal_joy","","0","1","handsup_to_talk","5146069","130911","3","69038"
"0.2","0.2","","","1","","handsup","5146069","98","3","69039"
"","","0","","0","","vo_apg_0903","5146069","vo_apg","21","69040"
"0","0","1","0","10","1","おめでとうございますですっ！！\nよく見つけてくださいましたっ！","5146069","130911","11","69041"
"","","","","","","","5146069","0","91","69042"
"0.2","","","","1","","joy_talk_anger","5146069","130911","3","69043"
"","","0","","0","","vo_apg_0904","5146069","vo_apg","21","69044"
"0","0","1","0","10","1","これはですねっ！\n『隠れかばばん君』です♪","5146069","130911","11","69045"
"","","","","","","","5146069","0","91","69046"
"0.2","","","","1","","joy_idle_doya","5146069","130911","3","69047"
"0.2","0","notice_loop_shy","","0","1","notice_in_shy","5146069","131311","3","69048"
"0.2","0","notice_loop_shy","","0","1","notice_in_shy","5146069","1313","3","69049"
"0.2","","","","1","","surprise_talk_normal","5146069","131411","3","69050"
"0.2","","","","1","","surprise_talk_normal","5146069","1314","3","69051"
"","","0","","0","","vo_apg_0905","5146069","vo_apg","21","69052"
"0","","","","0","","0905_in","5146069","22","3","69053"
"","","","","","","1","5146069","1.2","93","69054"
"0","","","","0","","0905_mid","5146069","22","3","69055"
"","","","","","","","5146069","","92","69056"
"0","","","","0","","0905_out","5146069","22","3","69057"
"","","","","","","0","5146069","0.2","93","69058"
"","","","","","","","5146069","0","91","69059"
"0.2","","","","1","","riri_sad_talk_dead","5146069","131311","3","69060"
"0.2","","","","1","","riri_sad_talk_dead","5146069","1313","3","69061"
"0.2","","","","1","","surprise_idle","5146069","131411","3","69062"
"0.2","","","","1","","surprise_idle","5146069","1314","3","69063"
"0.2","","","","1","","idle_normal_surprise2","5146069","130911","3","69064"
"","","0","","0","","vo_apg_0906","5146069","vo_apg","21","69065"
"0","0","1","0","10","1","かばばん様が隠れていたのですね。\n申し訳ありません、\n知らぬこととはいえ見つけてしまい\nしかも話題にしてしまうなど…","5146069","131311","11","69066"
"","","","","","","","5146069","0","91","69067"
"0.2","","","","1","","riri_sad_idle","5146069","131311","3","69068"
"0.2","","","","1","","riri_sad_idle","5146069","1313","3","69069"
"0.2","0.2","talk_normal_dere","","0","1","watawata","5146069","130911","3","69070"
"0.2","0.2","talk_normal_dere","","0","1","watawata","5146069","98","3","69071"
"","","0","","0","","vo_apg_0907","5146069","vo_apg","21","69072"
"0","0","1","0","10","1","いえいえいえ違うんです～っ\n隠しすぎて誰にも見つけて\nもらえなかったんです～～\n他にも探してみてくださいね♪","5146069","130911","11","69073"
"","","","","","","","5146069","0","91","69074"
"0.2","","","","1","","idle_normal_noface","5146069","130911","3","69075"
"0.2","","","","1","","idle_normal_kururu","5146069","98","3","69076"
"0","","","","0","","coffee_2_out","5146069","21","3","69077"
"0.2","","","","1","","clear_wish_talk_joy","5146069","131411","3","69078"
"0.2","","","","1","","clear_wish_talk_joy","5146069","1314","3","69079"
"","","0","","0","","vo_apg_0908","5146069","vo_apg","21","69080"
"0","0","1","0","10","1","わあ、面白そうですね～♪\nリリちゃん一緒に探しましょう♪","5146069","131411","11","69081"
"","","","","","","","5146069","0","91","69082"
"0.2","","","","1","","clear_wish_idle","5146069","131411","3","69083"
"0.2","","","","1","","clear_wish_idle","5146069","1314","3","69084"
"0.2","","","","1","","guts2_talk_joy3","5146069","131311","3","69085"
"0.2","","","","1","","guts2_talk_joy3","5146069","1313","3","69086"
"","","0","","0","","vo_apg_0909","5146069","vo_apg","21","69087"
"0","0","1","0","10","1","はい、リアさん！","5146069","131311","11","69088"
"","","","","","","","5146069","0","91","69089"
"0.2","","","","1","","riri_idle","5146069","131311","3","69090"
"0.2","","","","1","","riri_idle","5146069","1313","3","69091"
"0.2","","","","1","","clear_wish_idle_normal","5146069","131411","3","69092"
"0.2","","","","1","","clear_wish_idle_normal","5146069","1314","3","69093"
"0.2","","","","1","","talk_normal_anger","5146069","130911","3","69094"
"0.2","","","","1","","talk_normal","5146069","98","3","69095"
"","","0","","0","","vo_apg_0910","5146069","vo_apg","21","69096"
"0","0","1","0","10","1","ではでは、まずは一つ目の\n『隠れかばばん君』の場所に\n案内しますです～♪","5146069","130911","11","69097"
"","","","","","","","5146069","0","91","69098"
"0.2","","","","1","","idle_normal_noface","5146069","130911","3","69099"
"0.2","","","","1","","idle_normal_kururu","5146069","98","3","69100"
"0.2","0","idle_normal_joy2","","0","1","riri_bow","5146069","131311","3","69101"
"0.2","0","idle_normal_joy2","","0","1","riri_bow","5146069","1313","3","69102"
"0.2","0.2","idle_normal_joy2","","0","1","clear_agree","5146069","131411","3","69103"
"0.2","0.2","idle_normal_joy2","","0","1","clear_agree","5146069","1314","3","69104"
"","","0","","0","","vo_apg_0911","5146069","vo_apg","21","69105"
"0","","","","0","","0911_in","5146069","22","3","69106"
"","","","","","","1","5146069","0.9","93","69107"
"0","","","","0","","0911_mid","5146069","22","3","69108"
"","","","","","","","5146069","","92","69109"
"0","","","","0","","0911_out","5146069","22","3","69110"
"","","","","","","0","5146069","0.2","93","69111"
"","","","","","","","5146069","0","91","69112"
"","","","","","","0","5146069","130911","4","69113"
"","","","","","","0","5146069","98","4","69114"
"0.2","","","","1","","walk_normal_slow","5146069","131311","3","69115"
"0.2","","","","1","","walk_normal_slow","5146069","1313","3","69116"
"0.2","","","","1","","walk_normal_slow","5146069","131411","3","69117"
"0.2","","","","1","","walk_normal_slow","5146069","1314","3","69118"
"0.2","","","","1","","walk_kyapi_slow","5146069","130911","3","69119"
"0.2","","","","1","","walk_kyapi_slow","5146069","98","3","69120"
"","","1.5","","-278","0","-75","5146069","131311","2","69121"
"","","1.5","","-278","0","-75","5146069","1313","2","69122"
"","","1.5","","-288","0","-225","5146069","131411","2","69123"
"","","1.5","","-288","0","-225","5146069","1314","2","69124"
"","","1.5","","-278","0","325","5146069","130911","2","69125"
"","","","","","","0","5146069","1.5","93","69126"
"","","","","","","1","5146069","131311","4","69127"
"","","","","","","1","5146069","1313","4","69128"
"","","","","","","1","5146069","130911","4","69129"
"0.2","","","","1","","idle_normal_surprise","5146069","131311","3","69130"
"0.2","","","","1","","idle_normal_surprise","5146069","1313","3","69131"
"0.2","0","notice_loop_dere","","0","1","notice_in_dere","5146069","131411","3","69132"
"0.2","0","notice_loop_dere","","0","1","notice_in_dere","5146069","1314","3","69133"
"0.2","","","","1","","idle_normal_surprise","5146069","130911","3","69134"
"","","0","","0","","vo_apg_0912","5146069","vo_apg","21","69135"
"0","0","1","0","10","1","…って、\n教えてもらっちゃったら\n意味ないんじゃ…？","5146069","131411","11","69136"
"","","","","","","","5146069","0","91","69137"
"0.2","","","","0","","hawawa","5146069","130911","3","69138"
"","","0","","0","","vo_apg_0913","5146069","vo_apg","21","69139"
"-30","0","1","0","10","1","はわわっ！？","5146069","130911","11","69140"
"","","","","","","","5146069","0","91","69141"
"0.1","","","","0","","bowbowbow","5146069","130911","3","69142"
"","","","","","","0","5146069","131311","4","69143"
"","","","","","","0","5146069","1313","4","69144"
"0.2","","","","1","","riri_talk_noervous","5146069","131311","3","69145"
"0.2","","","","1","","riri_talk_noervous","5146069","1313","3","69146"
"0.2","0","clear_smile_idle","","0","1","clear_smile_in","5146069","131411","3","69147"
"0.2","0","clear_smile_idle","","0","1","clear_smile_in","5146069","1314","3","69148"
"0","0","0","0","2","0","2","5146069","131311","12","69149"
"0","0","0","0","2","0","2","5146069","131411","12","69150"
"-30","0","0","0","2","0","2","5146069","130911","12","69151"
"","","","","","","0","5146069","2","93","69152"
"","","","","","","","5146069","69154","101","69153"
"","","","","","","0.2","5146069","0","22","69154"
"1.8","1","0","walk_normal_joy","106","-278","102111","5146070","1","1","70001"
"1.8","0","-195","idle_normal","107","-278","99","5146070","1","5","70002"
"1.8","1","195","idle_normal_noface","108","-278","130911","5146070","1","1","70003"
"1.8","1","195","idle_normal_kururu","109","-278","98","5146070","1","5","70004"
"","","","","","","206","5146070","102111","13","70005"
"","","","","","","208","5146070","130911","13","70006"
"0.85","0","0","idle","15","-174","10","5146070","10","5","70007"
"1","0","-237","empty","290","48","20","5146070","20","5","70008"
"1","","0","","0","1","1","5146070","1","31","70009"
"1","","-57.7","","0","1","2","5146070","2","31","70010"
"","","","","","","black","5146070","2","37","70011"
"0","","-278","","-176","1","14","5146070","14","31","70012"
"","","","","","","0","5146070","0","91","70013"
"","","","","0","","0","5146070","0","102","70014"
"","","","","","","0","5146070","0.4","93","70015"
"","","","","","","iris_out","5146070","2","37","70016"
"","","2","","-278","0","-195","5146070","102111","2","70017"
"","","","","","","0","5146070","2","93","70018"
"","","","","","","0","5146070","102111","4","70019"
"0.2","","","","1","","idle_normal_joy","5146070","102111","3","70020"
"0.2","","","","1","","idle_normal_joy","5146070","99","3","70021"
"","","","","","","0","5146070","0.1","93","70022"
"0.2","","","","1","","wish_talk_noface","5146070","102111","3","70023"
"0.2","","","","1","","kurumi_wish_talk","5146070","99","3","70024"
"","","0","","0","","vo_apg_1001","5146070","vo_apg","21","70025"
"0","0","1","0","10","1","わあ…♪\n『ダイブ・トゥ・ザ・３Ｄワールド』\nとってもワクワクしましたぁ…♪","5146070","102111","11","70026"
"","","","","","","","5146070","0","91","70027"
"0.2","0.2","sad_talk_normal","","0","1","notice_in_normal2","5146070","102111","3","70028"
"0.2","0.2","sad_talk","","0","1","notice_in","5146070","99","3","70029"
"","","0","","0","","vo_apg_1002","5146070","vo_apg","21","70030"
"0","0","1","0","10","1","そうだ、この映像体験\nお話を作って体験してもらうのも\n楽しそうですぅ…♪","5146070","102111","11","70031"
"","","","","","","","5146070","0","91","70032"
"0.2","","","","1","","talk_normal_noface","5146070","102111","3","70033"
"0.2","","","","1","","kurumi_talk_normal","5146070","99","3","70034"
"","","0","","0","","vo_apg_1003","5146070","vo_apg","21","70035"
"0","0","1","0","10","1","クルルさん、次の立体映像の題材は、\n洞窟探検なんてどうですか？\n立体ネズミさんと一緒に大冒険ですぅ♪","5146070","102111","11","70036"
"","","","","","","","5146070","0","91","70037"
"0.2","","","","1","","idle_normal_noface","5146070","102111","3","70038"
"0.2","","","","1","","kurumi_idle_normal","5146070","99","3","70039"
"0.2","","","","1","","kururu_wish_talk_joy","5146070","130911","3","70040"
"0.2","","","","1","","kururu_wish_talk_joy","5146070","98","3","70041"
"","","0","","0","","vo_apg_1004","5146070","vo_apg","21","70042"
"0","0","1","0","10","1","わあっ、それすてきですますっ♪\nその時はぜひクルミちゃんに主役を……","5146070","130911","11","70043"
"","","","","","","","5146070","0","91","70044"
"0.2","","","","1","","kururu_wish_idle_surprise","5146070","130911","3","70045"
"0.2","","","","1","","kururu_wish_idle_light","5146070","98","3","70046"
"0.2","","","","1","","surprise_talk_dere","5146070","102111","3","70047"
"0.2","","","","1","","surprise_talk_dere","5146070","99","3","70048"
"","","0","","0","","vo_apg_1005","5146070","vo_apg","21","70049"
"0","0","1","0","10","1","遊園地はみんなが主役ですぅ…♪\nそれに、たまには怖い役とかも\nやってみたいかも…\n悪い魔女だったらこんな感じで…","5146070","102111","11","70050"
"","","","","","","","5146070","0","91","70051"
"","","","","","","0","5146070","0","22","70052"
"0.2","0","kurumi_witch_loop","","0","1","kurumi_witch_in","5146070","102111","3","70053"
"0.2","0","kurumi_witch_loop","","0","1","kurumi_witch_in","5146070","99","3","70054"
"","","","","","","0","5146070","0.3","93","70055"
"0","","1.05","","1.05","0","20","5146070","0","121","70056"
"","","","","","","fade105_in","5146070","2","37","70057"
"","","","","0.5","","30","5146070","30","122","70058"
"0","","","","1","","kururu_wish_doteyes_static","5146070","130911","3","70059"
"","","0","","0","","vo_apg_1006","5146070","vo_apg","21","70060"
"0","","","","0","","1006_in","5146070","20","3","70061"
"","","","","","","1","5146070","1.2","93","70062"
"0","","","","0","","1006_mid","5146070","20","3","70063"
"","","","","","","","5146070","","92","70064"
"0","","","","0","","1006_out","5146070","20","3","70065"
"","","","","","","0","5146070","0.2","93","70066"
"0.2","0","idle_normal","","0","1","kurumi_witch_out","5146070","102111","3","70067"
"0.2","0","idle_normal","","0","1","kurumi_witch_out","5146070","99","3","70068"
"","","0","","-45","0","305","5146070","20","2","70069"
"","","","","","","fade105_out","5146070","2","37","70070"
"0","","1","","1","0","0","5146070","0","121","70071"
"","","","","0.5","","30","5146070","30","122","70072"
"0.2","0","kururu_scared_idle","","0","1","kururu_scared_in","5146070","130911","3","70073"
"","","0","","0","","vo_apg_1007","5146070","vo_apg","21","70074"
"0","","","","0","","1007_in","5146070","20","3","70075"
"","","","","","","1","5146070","1.2","93","70076"
"0","","","","0","","1007_mid","5146070","20","3","70077"
"","","","","","","","5146070","","92","70078"
"0","","","","0","","1007_out","5146070","20","3","70079"
"","","","","","","0","5146070","0.2","93","70080"
"0","","","","0","","empty","5146070","20","3","70081"
"0.2","","","","1","","worry_talk_lookdown","5146070","102111","3","70082"
"0.2","","","","1","","worry_talk_lookdown","5146070","99","3","70083"
"","","0","","0","","vo_apg_1008","5146070","vo_apg","21","70084"
"0","0","1","0","10","1","ご…ごめんなさいぃ…\n大丈夫ですかぁ…？","5146070","102111","11","70085"
"","","","","","","","5146070","0","91","70086"
"0.2","","","","1","","kururu_scared_talk_dere","5146070","130911","3","70087"
"0.2","","","","1","","kururu_scared_talk_dere","5146070","98","3","70088"
"","","0","","0","","vo_apg_1009","5146070","vo_apg","21","70089"
"-10","-60","1","0","10","1","ささ、さすが天才女優さま…\n立体映像よりも\n迫力満点ですます～…","5146070","130911","11","70090"
"","","","","","","","5146070","0","91","70091"
"0.2","","","","1","","kururu_scared_idle_noface","5146070","130911","3","70092"
"0.2","","","","1","","kururu_scared_idle","5146070","98","3","70093"
"0.2","","","","1","","anger_talk_dere_red","5146070","102111","3","70094"
"0.2","","","","1","","anger_talk_dere_red","5146070","99","3","70095"
"","","0","","0","","vo_apg_1010","5146070","vo_apg","21","70096"
"0","0","1","0","10","1","…そ、そんな天才だなんて…","5146070","102111","11","70097"
"","","","","","","","5146070","0","91","70098"
"","","","","","","0","5146070","0","22","70099"
"","","","","","","1","5146070","14","32","70100"
"0.2","0","kurumi_shy_loop","","0","1","kurumi_shy_in","5146070","102111","3","70101"
"0.2","0","kurumi_shy_loop","","0","1","kurumi_shy_in","5146070","99","3","70102"
"","","","","","","0","5146070","2.5","93","70103"
"0.2","","","","1","","kururu_scared_talk_dere","5146070","130911","3","70104"
"0.2","","","","1","","kururu_scared_talk_dere","5146070","98","3","70105"
"","","0","","0","","vo_apg_1011","5146070","vo_apg","21","70106"
"-10","-60","1","0","10","1","…あの","5146070","130911","11","70107"
"","","","","","","","5146070","0","91","70108"
"0.2","","","","1","","kururu_scared_talk_nervous","5146070","130911","3","70109"
"0","0","kururu_scared_talk_sweat_loop","","0","1","kururu_scared_talk_sweat_in","5146070","98","3","70110"
"","","0","","0","","vo_apg_1012","5146070","vo_apg","21","70111"
"-10","-60","1","0","10","1","腰抜けちゃいましたです…","5146070","130911","11","70112"
"","","","","","","","5146070","0","91","70113"
"","","","","","","","5146070","70115","101","70114"
"","","","","","","0.2","5146070","0","22","70115"
"1.8","0","-1100","idle_normal","110","-278","130911","5146071","1","1","71001"
"0.5","0","-193","idle","106","-233","8","5146071","11","5","71002"
"0.6","0","267","idle","107","-233","9","5146071","12","5","71003"
"","","","","","","210","5146071","130911","13","71004"
"","","","","","","206","5146071","8","13","71005"
"","","","","","","207","5146071","9","13","71006"
"0.85","0","0","idle","15","-174","10","5146071","10","5","71007"
"1","","0","","0","1","1","5146071","1","31","71008"
"0","","0","","0","1","2","5146071","2","31","71009"
"0","","-278","","0","1","14","5146071","14","31","71010"
"0","","0","","0","1","17","5146071","17","31","71011"
"0","","0","","0","1","18","5146071","18","31","71012"
"","","","","","","0","5146071","0","91","71013"
"","","","","0","","0","5146071","0","102","71014"
"","","","","","","0","5146071","0.2","93","71015"
"","","","","","","1","5146071","17","32","71016"
"","","","","","","0","5146071","0.5","93","71017"
"","","","","","","0","5146071","0","93","71018"
"","","","","","","0","5146071","3.5","93","71019"
"0","0","0","0","2.2","0","12","5146071","8","12","71020"
"0","0","0","0","2.2","0","12","5146071","9","12","71021"
"0.6","","","","1","","lookup","5146071","8","3","71022"
"0.6","","","","1","","lookdown","5146071","9","3","71023"
"","","3","","-278","0","-380","5146071","130911","2","71024"
"0.2","","","","1","","walk_normal","5146071","130911","3","71025"
"","","","","","","0","5146071","3","93","71026"
"0.2","","","","1","","kururu_surprise_talk","5146071","130911","3","71027"
"","","0","","0","","vo_apg_1101","5146071","vo_apg","21","71028"
"0","0","1","0","10","1","新マスコットオーディションで\nお待ちのぺんぽこりんさま―…","5146071","130911","11","71029"
"","","","","","","","5146071","0","91","71030"
"0","","1.1","","1.1","0","20","5146071","0","121","71031"
"","","","","","","1","5146071","2","32","71032"
"","","","","","","fade105_in","5146071","2","37","71033"
"","","","","0.5","","50","5146071","50","122","71034"
"","","","","","","1","5146071","18","32","71035"
"","","","","0","","se_10055900_bachibachi","5146071","se_10055900","23","71036"
"0.2","0","shock_loop_surprise2","","0","1","shock_in_surprise2","5146071","130911","3","71037"
"","","0","","0","","vo_apg_1102","5146071","vo_apg","21","71038"
"-20","0","1","0","10","1","ひえぇっ！？\nバッチバチですますっ！？","5146071","130911","11","71039"
"","","","","","","","5146071","0","91","71040"
"","","","","","","0","5146071","0","22","71041"
"","","","","","","0","5146071","18","32","71042"
"","","","","","","fade105_out","5146071","2","37","71043"
"11","","1","","1","0.5","0","5146071","0","121","71044"
"0.2","","","","1","","walk_jog_sad_quick","5146071","130911","3","71045"
"0.4","","","","1","","idle","5146071","8","3","71046"
"0.4","","","","1","","idle","5146071","9","3","71047"
"","","0.5","","-278","0","0","5146071","130911","2","71048"
"","","","","","","0","5146071","0.3","93","71049"
"0.4","","","","1","","idle","5146071","8","3","71050"
"0.4","","","","1","","idle","5146071","9","3","71051"
"","","","","","","0","5146071","0.2","93","71052"
"","","","","","","1","5146071","130911","4","71053"
"0","","","","1","","kururu_worry_talk_lookdown","5146071","130911","3","71054"
"","","0","","0","","vo_apg_1103","5146071","vo_apg","21","71055"
"0","0","1","0","10","1","か、かばばん君安心してください！\nうちのメインマスコットは\nかばばん君ですから…♪","5146071","130911","11","71056"
"","","","","","","","5146071","0","91","71057"
"","","","","","","0","5146071","130911","4","71058"
"0","","","","1","","kururu_worry_talk_lookup","5146071","130911","3","71059"
"","","0","","0","","vo_apg_1104","5146071","vo_apg","21","71060"
"0","0","1","0","10","1","で、でもでもライバルキャラの方が\n人気出ちゃうなんてことも…","5146071","130911","11","71061"
"","","","","","","","5146071","0","91","71062"
"10","","1.15","","1.15","10","40","5146071","0","121","71063"
"","","","","","","1","5146071","14","32","71064"
"","","","","","","0","5146071","0","22","71065"
"","","","","","","0","5146071","130911","4","71066"
"0.2","","","","1","","kururu_wish_idle_search","5146071","130911","3","71067"
"0","0","0","0","3","0","12","5146071","8","12","71068"
"0","0","0","0","3","0","12","5146071","9","12","71069"
"","","","","","","0","5146071","4","93","71070"
"","","","","","","0","5146071","14","32","71071"
"0.2","0","approach_loop","","0","1","approach_in","5146071","8","3","71072"
"0.2","0","approach_loop","","0","1","approach_in","5146071","9","3","71073"
"0.6","10","0.8","","0.8","1","0.8","5146071","8","6","71074"
"0.6","10","0.8","","0.8","1","0.8","5146071","9","6","71075"
"","","","","","","0","5146071","0.6","93","71076"
"0.2","0","kururu_down_loop","","0","1","kururu_down_in","5146071","130911","3","71077"
"","","0","","0","","vo_apg_1105","5146071","vo_apg","21","71078"
"0","0","1","0","10","1","ひぃぃ…","5146071","130911","11","71079"
"","","","","","","","5146071","0","91","71080"
"","","","","","","","5146071","71082","101","71081"
"","","","","","","0.2","5146071","0","22","71082"
