a2c34b5d7e9c26dbef0a5a0cb6debfd82a8a85174f6451eab92935c76174c828,4cb2bb0932dda8fa36e83cae2b77d7eba81e0962cee512839a409472168bc24e,14780d6f93da42e75cab4253795c0d1ba012d9b5af6fb349d381f07871ba7dd6,3d3021b3e02f528119fa8a1314785c2d479c2bc9331df374c0274971c219f3cc,de244bf2fa1be8b14f2eb7fbf723838270d5fe021a29787ade68f4c335ff8bab,d047a9f87a544af2ea7a7dec2d0d0f46ed3bb43a54744dfa3dbd47e588138f7b,00544e8bf2bf0ef55f913192fa64da65aff64098497d55037b59c68ffe51bb9e,f6b29edb4ce4c2ef6691ee6efe4966f26e98e7415e30a0236f6457998a0526b8,e680c41986a064e8660e288a350c03460c40128475db51355314b3f875d633a2,2df4ed50e876711657f57d9e5906abede17e3e72186bc4578bde20bc3dd7e8d8,2f7aba1cfc18f21e6dc7a20ac7965cf8dd0c35d9c2500e8dbc4cae712d564e5c,5b658f9e5bd0ad7212d560e663d199b970d587250dc0c057a0916aa873e36823
"61352","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証（前編専用）","13"
"61361","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット（後編専用）","13"
"61362","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証（後編専用）","13"
"61371","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット（前編専用）","13"
"61372","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証（前編専用）","13"
"61381","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット（後編専用）","13"
"61382","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証（後編専用）","13"
"61391","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61392","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61401","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61402","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61411","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61412","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61421","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61422","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61431","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61432","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61441","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61442","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61451","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61452","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61461","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61462","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61471","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61472","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61481","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61482","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61491","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61492","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61501","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61502","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61511","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61512","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61521","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61522","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61531","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61532","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61541","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61542","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61551","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61552","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61561","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61562","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61571","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61572","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61581","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61582","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61591","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61592","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61601","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61602","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61621","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61622","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"61631","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット（前編専用）","13"
"61632","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証（前編専用）","13"
"61641","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット（後編専用）","13"
"61642","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証（後編専用）","13"
"61651","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","1","ボスチケット","13"
"61652","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","1","討伐証","13"
"62001","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","1","イベント報酬券","13"
"62011","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","1","イベント報酬券","13"
"62021","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","1","イベント報酬券","13"
"62031","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","1","イベント報酬券","13"
"62041","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","1","イベント報酬券","13"
"70001","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70002","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70003","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70004","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70005","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70006","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70007","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70008","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70009","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70010","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"70011","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","1","討伐依頼証","32"
"79001","2030/04/24 14:59:59","99","0","0","0","2015/12/17 15:00:00","0","煉獄のリベリオンで入手できる魔蜘の金糸。消費してボスバトルに挑戦できる。","1","魔蜘の金糸","31"
"80001","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","0","オールマスタリーLv1","35"
"80002","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","0","オールマスタリーLv2","35"
"80003","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","0","オールマスタリーLv3","35"
"80004","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","0","オールマスタリーLv4","35"
"80005","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","0","オールマスタリーLv5","35"
"81101","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【アタッカー】攻撃力アップマスタリーLv1","34"
"81102","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【アタッカー】攻撃力アップマスタリーLv2","34"
"81103","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【アタッカー】攻撃力アップマスタリーLv3","34"
"81104","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【アタッカー】攻撃力アップマスタリーLv4","34"
"81105","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【アタッカー】攻撃力アップマスタリーLv5","34"
"81201","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【アタッカー】クリティカルアップマスタリーLv1","34"
"81202","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【アタッカー】クリティカルアップマスタリーLv2","34"
"81203","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【アタッカー】クリティカルアップマスタリーLv3","34"
"81204","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【アタッカー】クリティカルアップマスタリーLv4","34"
"81205","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【アタッカー】クリティカルアップマスタリーLv5","34"
"81301","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","0","【アタッカー】与ダメージアップマスタリーLv1","34"
"81302","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","0","【アタッカー】与ダメージアップマスタリーLv2","34"
"81303","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","0","【アタッカー】与ダメージアップマスタリーLv3","34"
"81304","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","0","【アタッカー】与ダメージアップマスタリーLv4","34"
"81305","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","0","【アタッカー】与ダメージアップマスタリーLv5","34"
"81401","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【アタッカー】通常攻撃強化マスタリーLv1","34"
"81402","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【アタッカー】通常攻撃強化マスタリーLv2","34"
"81403","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【アタッカー】通常攻撃強化マスタリーLv3","34"
"81404","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【アタッカー】通常攻撃強化マスタリーLv4","34"
"81405","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【アタッカー】通常攻撃強化マスタリーLv5","34"
"82101","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【ブレイカー】攻撃力アップマスタリーLv1","34"
"82102","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【ブレイカー】攻撃力アップマスタリーLv2","34"
"82103","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【ブレイカー】攻撃力アップマスタリーLv3","34"
"82104","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【ブレイカー】攻撃力アップマスタリーLv4","34"
"82105","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","0","【ブレイカー】攻撃力アップマスタリーLv5","34"
"82201","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【ブレイカー】クリティカルアップマスタリーLv1","34"
"82202","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【ブレイカー】クリティカルアップマスタリーLv2","34"
"82203","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【ブレイカー】クリティカルアップマスタリーLv3","34"
"82204","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【ブレイカー】クリティカルアップマスタリーLv4","34"
"82205","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","0","【ブレイカー】クリティカルアップマスタリーLv5","34"
"82301","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","0","【ブレイカー】クリダメアップマスタリーLv1","34"
"82302","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","0","【ブレイカー】クリダメアップマスタリーLv2","34"
"82303","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","0","【ブレイカー】クリダメアップマスタリーLv3","34"
"82304","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","0","【ブレイカー】クリダメアップマスタリーLv4","34"
"82305","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","0","【ブレイカー】クリダメアップマスタリーLv5","34"
"82401","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【ブレイカー】通常攻撃強化マスタリーLv1","34"
"82402","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【ブレイカー】通常攻撃強化マスタリーLv2","34"
"82403","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【ブレイカー】通常攻撃強化マスタリーLv3","34"
"82404","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【ブレイカー】通常攻撃強化マスタリーLv4","34"
"82405","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","0","【ブレイカー】通常攻撃強化マスタリーLv5","34"
"83101","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","0","【バッファー】ＨＰアップマスタリーLv1","34"
"83102","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","0","【バッファー】ＨＰアップマスタリーLv2","34"
"83103","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","0","【バッファー】ＨＰアップマスタリーLv3","34"
"83104","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","0","【バッファー】ＨＰアップマスタリーLv4","34"
"83105","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","0","【バッファー】ＨＰアップマスタリーLv5","34"
"83201","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。物理防御力アップの強化に使用できる。","0","【バッファー】物理防御力アップマスタリーLv1","34"
"83202","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。物理防御力アップの強化に使用できる。","0","【バッファー】物理防御力アップマスタリーLv2","34"
"83203","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。物理防御力アップの強化に使用できる。","0","【バッファー】物理防御力アップマスタリーLv3","34"
"83204","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。物理防御力アップの強化に使用できる。","0","【バッファー】物理防御力アップマスタリーLv4","34"
"83205","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。物理防御力アップの強化に使用できる。","0","【バッファー】物理防御力アップマスタリーLv5","34"
"83301","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。魔法防御力アップの強化に使用できる。","0","【バッファー】魔法防御力アップマスタリーLv1","34"
"83302","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。魔法防御力アップの強化に使用できる。","0","【バッファー】魔法防御力アップマスタリーLv2","34"
"83303","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。魔法防御力アップの強化に使用できる。","0","【バッファー】魔法防御力アップマスタリーLv3","34"
"83304","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。魔法防御力アップの強化に使用できる。","0","【バッファー】魔法防御力アップマスタリーLv4","34"
"83305","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。魔法防御力アップの強化に使用できる。","0","【バッファー】魔法防御力アップマスタリーLv5","34"
"83401","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。バフ強化の強化に使用できる。","0","【バッファー】バフ強化マスタリーLv1","34"
"83402","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。バフ強化の強化に使用できる。","0","【バッファー】バフ強化マスタリーLv2","34"
"83403","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。バフ強化の強化に使用できる。","0","【バッファー】バフ強化マスタリーLv3","34"
"83404","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。バフ強化の強化に使用できる。","0","【バッファー】バフ強化マスタリーLv4","34"
"83405","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。バフ強化の強化に使用できる。","0","【バッファー】バフ強化マスタリーLv5","34"
"84101","2030/04/24 14:59:59","9999","0","0","0","2015/12/17 15:00:00","0","デバッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","0","【デバッファー】ＨＰアップマスタリーLv1","34"
