f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897
"","","vo_drama_10082005_004","21","vo_drama_10082005","0","","505","0","","505022"
"0","0","それって結局いつもと変わってない\n気がするけど……","11","102211","1","0.5","505","6","0","505023"
"0.2","","nop_talk_bitter","3","102211","","","505","1","","505024"
"","","","91","505023","","","505","","","505025"
"0.2","","nop_idle_bitter","3","102211","","","505","1","","505026"
"","","vo_drama_10082005_005","21","vo_drama_10082005","0","","505","0","","505027"
"0","0","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","11","100611","1","0.5","505","5","0","505028"
"0.2","","nop_talk_wish","3","100611","","","505","1","","505029"
"","","1","93","3.5","","","505","","","505030"
"0.2","","nop_talk_joy1","3","100611","","","505","1","","505031"
"0.2","","nop_05_miyako_idle_normal","3","100711","","","505","1","","505032"
"","","","91","505028","","","505","","","505033"
"0.2","","nop_idle_joy1","3","100611","","","505","1","","505034"
"","","vo_drama_10082005_006","21","vo_drama_10082005","0","","505","0","","505035"
"0","0","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","11","103111","1","0.5","505","6","0","505036"
"","","0","4","103111","","","505","","","505037"
"0.2","","nop_05_shinobu_talk_wish","3","103111","","","505","1","","505038"
"","","0","4","2051","","","505","","","505039"
"","","1","93","6","","","505","","","505040"
"0.2","","nop_05_shinobu_talk_normal","3","103111","","","505","1","","505041"
"","","","91","505036","","","505","","","505042"
"0.2","","nop_05_shinobu_idle_normal","3","103111","","","505","1","","505043"
"","","vo_drama_10082005_007","21","vo_drama_10082005","0","","505","0","","505044"
"0","0","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","11","102211","1","0.5","505","7","0","505045"
"0.2","","nop_talk_surprise1","3","102211","","","505","1","","505046"
"","","","91","505045","","","505","","","505047"
"0.2","","nop_idle_surprise1","3","102211","","","505","1","","505048"
"","","vo_drama_10082005_008","21","vo_drama_10082005","0","","505","0","","505049"
"0","0","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","11","100611","1","0.5","505","6","0","505050"
"0.2","","nop_talk_surprise1","3","100611","","","505","1","","505051"
"","","1","93","3","","","505","","","505052"
"0.2","","nop_talk_memory","3","100611","","","505","1","","505053"
"","","1","93","1","","","505","","","505054"
"","","1","4","100711","","","505","","","505055"
"0.2","0","nop_05_miyako_talk_arm_crossed","3","100711","nop_05_miyako_idle_arm_crossed","","505","0","1","505056"
"","","17","12","100711","","","505","2","","505057"
"","","","91","505050","","","505","","","505058"
"0.2","","nop_idle_memory2","3","100611","","","505","1","","505059"
"","","vo_drama_10082005_009","21","vo_drama_10082005","0","","505","0","","505060"
"0","0","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","11","102211","1","0.5","505","7","0","505061"
"0.2","","nop_talk_wish","3","102211","","","505","1","","505062"
"","","","91","505061","","","505","","","505063"
"0.2","","nop_idle_wish","3","102211","","","505","1","","505064"
"","","vo_drama_10082005_010","21","vo_drama_10082005","0","","505","0","","505065"
"0","0","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","11","100611","1","0.5","505","6","0","505066"
"0.2","","nop_talk_joy1","3","100611","","","505","1","","505067"
"","","","91","505066","","","505","","","505068"
"0.2","","nop_idle_joy1","3","100611","","","505","1","","505069"
"","","vo_drama_10082005_011","21","vo_drama_10082005","0","","505","0","","505070"
"0","0","あ、それは私も気になるかも。\nシノブさん、お願いできます？","11","102211","1","0.5","505","6","0","505071"
"0.2","","nop_talk_normal","3","102211","","","505","1","","505072"
"","","","91","505071","","","505","","","505073"
"","","","93","0.3","","","505","","","505074"
"0.2","","nop_idle_normal","3","102211","","","505","1","","505075"
"","","vo_drama_10082005_012","21","vo_drama_10082005","0","","505","0","","505076"
"0","0","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","11","103111","1","0.5","505","3","0","505077"
"0.2","","nop_05_shinobu_talk_wish","3","103111","","","505","1","","505078"
"0.2","","nop_05_miyako_run_angry","3","100711","","","505","1","","505079"
"","","-1000","2","100711","3","","505","-240","","505080"
"","","1","93","6","","","505","","","505081"
"0.2","","nop_05_shinobu_talk_thinking","3","103111","","","505","1","","505082"
"0.2","","nop_idle_bitter2","3","102211","","","505","1","","505083"
"","","4","12","102211","","","505","1","","505084"
"","","1","93","0.2","","","505","","","505085"
"0.2","","nop_idle_surprise1","3","100611","","","505","1","","505086"
"","","4","12","100611","","","505","0.8","","505087"
"","","1","93","2.1","","","505","","","505088"
"","","","91","505077","","","505","","","505089"
"0.2","","nop_05_shinobu_idle_thinking","3","103111","","","505","1","","505090"
"","","vo_drama_10082005_013","21","vo_drama_10082005","0","","505","0","","505091"
"0","0","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","11","102211","1","0.5","505","5","0","505092"
"0.2","","nop_talk_sad","3","102211","","","505","1","","505093"
"","","1","93","4.5","","","505","","","505094"
"0.2","","nop_talk_surprise1","3","102211","","","505","1","","505095"
"","","","91","505092","","","505","","","505096"
"0.2","","nop_05_shinobu_idle_surprise","3","103111","","","505","1","","505097"
"","","4","12","103111","","","505","1.8","","505098"
"0.2","","nop_run_sad","3","102211","","","505","1","","505099"
"","","-1000","2","102211","4","","505","-230","","505100"
"","","0","93","1","","","505","","","505101"
"","","vo_drama_10082005_014","21","vo_drama_10082005","0","","505","0","","505102"
"0","0","大変！　止めないと！\nシノブさんも早く～！","11","100611","1","0.5","505","6","0","505103"
"0.2","","nop_talk_surprise2","3","100611","","","505","1","","505104"
"","","1","93","4.5","","","505","","","505105"
"","","","91","505103","","","505","","","505106"
"0.2","","nop_run_sad","3","100611","","","505","1","","505107"
"","","-1000","2","100611","4","","505","-260","0","505108"
"","","","93","2","","","505","","","505109"
"","","1","4","103111","","","505","","","505110"
"","","1","4","2051","","","505","","","505111"
"","","","93","0.5","","","505","","","505112"
"","","","91","505108","","","505","","","505113"
"0.2","","nop_idle_normal","3","100611","","","505","1","","505114"
"","","vo_drama_10082005_015","21","vo_drama_10082005","0","","505","0","","505115"
"0","0","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","11","103111","1","1","505","5","0","505116"
"0.2","","nop_05_shinobu_talk_wish","3","103111","","","505","1","","505117"
"","","1","93","3.2","","","505","","","505118"
"","","0","4","103111","","","505","","","505119"
"","","0","4","2051","","","505","","","505120"
"0.2","","nop_05_shinobu_look_talk_wish_blink","3","103111","","","505","1","","505121"
"","","1","93","6","","","505","","","505122"
"0.2","0.2","nop_05_shinobu_bow","3","103111","nop_05_shinobu_look_talk_wish","","505","0","1","505123"
"","","","91","505116","","","505","","","505124"
"","","1","4","103111","","","505","","","505125"
"","","1","4","2051","","","505","","","505126"
"0.2","","nop_05_shinobu_idle_normal","3","103111","","","505","1","","505127"
"","","1","93","0.4","","","505","","","505128"
"0.2","","nop_05_shinobu_run","3","103111","","","505","1","","505129"
"","","-1000","2","103111","4","","505","-250","","505130"
"","","-1000","2","2051","4","","505","-225","","505131"
"","","0","93","0.5","","","505","","","505132"
"1.95","0","104731","1","1","-300","nop_idle_arm_crossed","506","105","-275","506001"
"1.95","1","107131","1","1","300","nop_idle_thinking","506","104","-275","506002"
"1.95","0","103731","1","1","-150","nop_idle_normal","506","102","-255","506003"
"1.95","1","100511","1","1","150","nop_idle_surprise_kira","506","103","-255","506004"
"","","0","93","0.5","","","506","","","506005"
"","","vo_drama_10082006_001","21","vo_drama_10082006","0","","506","0","","506006"
"0","0","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","11","107131","1","0.5","506","8","0","506007"
"0.2","0.2","nop_06_cris_ahaha_in","3","107131","nop_06_cris_ahaha_loop","","506","0","1","506008"
"","","1","93","2","","","506","","","506009"
"0.2","0.2","nop_talk_doya","3","107131","nop_talk_doya_loop","","506","0","1","506010"
"","","","91","506007","","","506","","","506011"
"","","vo_drama_10082006_002","21","vo_drama_10082006","0","","506","0","","506012"
"0","0","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","11","103731","1","0.5","506","8","0","506013"
"0.2","","nop_06_tomo_talk_anger","3","103731","","","506","1","","506014"
"","","","91","506013","","","506","","","506015"
"0.2","","nop_06_tomo_idle_anger","3","103731","","","506","1","","506016"
"","","vo_drama_10082006_003","21","vo_drama_10082006","0","","506","0","","506017"
"0","0","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","11","104731","1","0.5","506","8","0","506018"
"0.2","","nop_talk_normal","3","104731","","","506","1","","506019"
"","","","91","506018","","","506","","","506020"
"0.2","","nop_idle_normal","3","104731","","","506","1","","506021"
"","","vo_drama_10082006_004","21","vo_drama_10082006","0","","506","0","","506022"
"0","0","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","11","100511","1","0.5","506","8","0","506023"
"0.2","0.2","nop_talk_guts2","3","100511","nop_talk_guts2_loop","","506","0","1","506024"
"","","","91","506023","","","506","","","506025"
"0.2","","nop_idle_guts2","3","100511","","","506","1","","506026"
"","","vo_drama_10082006_005","21","vo_drama_10082006","0","","506","0","","506027"
"0","0","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","11","103731","1","0.5","506","8","0","506028"
"0.2","","nop_talk_worry","3","103731","","","506","1","","506029"
"","","1","93","3","","","506","","","506030"
"0.2","0.2","nop_06_tomo_talk_arm_crossed","3","103731","nop_06_tomo_talk_arm_crossed_loop","","506","0","1","506031"
"","","","91","506028","","","506","","","506032"
"0.2","","nop_06_tomo_idle_arm_crossed","3","103731","","","506","1","","506033"
"","","vo_drama_10082006_006","21","vo_drama_10082006","0","","506","0","","506034"
"0","0","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","11","107131","1","0.5","506","8","0","506035"
"0.2","","nop_talk_thinking","3","107131","","","506","1","","506036"
"","","1","93","2","","","506","","","506037"
"0.2","0.2","nop_16_kaya_talk_normal2","3","107131","nop_16_kaya_talk_normal2_loop","","506","0","1","506038"
"","","","91","506035","","","506","","","506039"
"0.2","","nop_16_kaya_idle_normal2","3","107131","","","506","1","","506040"
"","","vo_drama_10082006_007","21","vo_drama_10082006","0","","506","0","","506041"
"0","0","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","11","104731","1","0.5","506","8","0","506042"
"0.2","","nop_talk_thinking","3","104731","","","506","1","","506043"
"","","1","93","3.5","","","506","","","506044"
"0.2","","nop_talk_normal","3","104731","","","506","1","","506045"
"","","","91","506042","","","506","","","506046"
"0.2","","nop_idle_normal","3","104731","","","506","1","","506047"
"","","vo_drama_10082006_008","21","vo_drama_10082006","0","","506","0","","506048"
"0","0","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","11","103731","1","0.5","506","8","0","506049"
"0.2","","nop_talk_worry","3","103731","","","506","1","","506050"
"","","1","93","3","","","506","","","506051"
"0.2","","nop_06_tomo_talk_tsun_pain","3","103731","","","506","1","","506052"
"","","1","93","1","","","506","","","506053"
"0.2","0.2","nop_06_tomo_talk_guts2","3","103731","nop_06_tomo_idle_guts2","","506","0","1","506054"
"","","","91","506049","","","506","","","506055"
"","","vo_drama_10082006_009","21","vo_drama_10082006","0","","506","0","","506056"
"0","0","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","11","100511","1","0.5","506","8","0","506057"
"0.2","","nop_talk_normal","3","100511","","","506","1","","506058"
"","","1","93","2","","","506","","","506059"
"0.2","0.2","nop_06_matsuri_pose","3","100511","nop_06_matsuri_pose_loop","","506","0","1","506060"
"","","","91","506057","","","506","","","506061"
"","","0","93","0.5","","","506","","","506062"
"1.95","0","102831","1","1","-150","nop_idle_normal","507","101","-225","507001"
"1.95","1","102111","1","1","150","nop_idle_joy1","507","100","-225","507002"
"1.95","0","102511","1","1","-300","nop_idle_normal","507","105","-255","507003"
"1.95","1","102311","1","1","300","nop_idle_joy1","507","104","-255","507004"
"","","0","93","0.5","","","507","","","507005"
"","","vo_drama_10082007_001","21","vo_drama_10082007","0","","507","0","","507006"
"0","0","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","11","102831","1","0.5","507","8","0","507007"
"0.2","","nop_talk_joy3","3","102831","","","507","1","","507008"
"","","","91","507007","","","507","","","507009"
"0.2","","nop_idle_normal","3","102831","","","507","1","","507010"
"","","vo_drama_10082007_002","21","vo_drama_10082007","0","","507","0","","507011"
"0","0","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","11","102511","1","0.5","507","8","0","507012"
"0.2","","nop_talk_joy3_dere","3","102511","","","507","1","","507013"
"","","1","93","3","","","507","","","507014"
"0.2","","nop_talk_joy1","3","102511","","","507","1","","507015"
"","","","91","507012","","","507","","","507016"
"0.2","","nop_idle_normal","3","102511","","","507","1","","507017"
"","","vo_drama_10082007_003","21","vo_drama_10082007","0","","507","0","","507018"
"0","0","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","11","102311","1","0.5","507","8","0","507019"
"0.2","","nop_talk_joy1_normal","3","102311","","","507","1","","507020"
"","","1","93","1.9","","","507","","","507021"
"0.2","","nop_talk_wish_surprise","3","102311","","","507","1","","507022"
"","","","91","507019","","","507","","","507023"
"","","vo_drama_10082007_004","21","vo_drama_10082007","0","","507","0","","507024"
"0","0","なんだかギルドレースの時みたい。\nあ……！","11","102111","1","0.5","507","8","0","507025"
"0.2","","nop_talk_wish","3","102111","","","507","1","","507026"
"","","1","93","2.5","","","507","","","507027"
"0.2","","nop_07_kurumi_talk_memory","3","102111","","","507","1","","507028"
"","","","91","507025","","","507","","","507029"
"","","vo_drama_10082007_005","21","vo_drama_10082007","0","","507","0","","507030"
"0","0","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","11","102831","1","0.5","507","8","0","507031"
"0.2","","nop_talk_bitter","3","102831","","","507","1","","507032"
"","","1","93","4.3","","","507","","","507033"
"0.2","","nop_idle_joy_dere","3","102111","","","507","1","","507034"
"0.2","0","nop_talk_guts2","3","102311","nop_talk_guts2_loop","","507","0","1","507035"
"","","","91","507031","","","507","","","507036"
"0.2","","nop_idle_normal","3","102831","","","507","1","","507037"
"","","vo_drama_10082007_006","21","vo_drama_10082007","0","","507","0","","507038"
"0","0","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","11","102511","1","0.5","507","8","0","507039"
"0.2","0","nop_talk_guts","3","102511","nop_talk_guts_loop","","507","0","1","507040"
"","","","91","507039","","","507","","","507041"
"","","vo_drama_10082007_007","21","vo_drama_10082007","0","","507","0","","507042"
"0","0","スズメにそう言われると\n逆に心配になっちゃうんだけど……","11","102311","1","0.5","507","8","0","507043"
"0.2","","nop_talk_jitome","3","102311","","","507","1","","507044"
"0.2","","nop_07_kurumi_idle_bitter","3","102111","","","507","1","","507045"
"","","","91","507043","","","507","","","507046"
"","","vo_drama_10082007_008","21","vo_drama_10082007","0","","507","0","","507047"
"0","0","ええー？　そ、そんな～！","11","102511","1","0.5","507","8","0","507048"
"0","0","nop_07_suzume_tohoho_in","3","102511","nop_07_suzume_tohoho_loop","","507","0","1","507049"
"0.2","","nop_idle_bitter","3","102831","","","507","1","","507050"
"","","","91","507048","","","507","","","507051"
"","","vo_drama_10082007_009","21","vo_drama_10082007","0","","507","0","","507052"
"0","0","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","11","102831","1","0.5","507","8","0","507053"
"0.2","","nop_talk_normal","3","102831","","","507","1","","507054"
"","","1","93","2.3","","","507","","","507055"
"0.2","","nop_talk_joy1","3","102831","","","507","1","","507056"
"","","","91","507053","","","507","","","507057"
"","","0","93","0.5","","","507","","","507058"
"1.95","0","101011","1","1","-150","nop_idle_normal_joy","508","100","-255","508001"
"1.95","1","104331","1","1","150","nop_idle_arm_crossed","508","101","-255","508002"
"1.95","0","101711","1","1","-300","nop_idle_joy_normal","508","104","-275","508003"
"1.95","1","101431","1","1","300","nop_idle_normal","508","105","-275","508004"
"","","0","93","0.5","","","508","","","508005"
"0","0","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","11","101011","1","0.5","508","8","0","508006"
"0.2","","nop_talk_joy1","3","101011","","","508","0","","508007"
"","","1","93","1.3","","","508","","","508008"
"0.2","0.2","nop_bow2","3","101011","nop_talk_joy1","","508","0","1","508009"
"","","","91","508006","","","508","","","508010"
"0.2","","nop_idle_normal","3","101011","","","508","1","","508011"
"0","0","呼んでくれてありがとうな。\nユイも喜んでたぜ。","11","104331","1","0.5","508","8","0","508012"
"0.2","","nop_talk_joy1","3","104331","","","508","1","","508013"
"","","","91","508012","","","508","","","508014"
"0.2","","nop_idle_joy_normal","3","104331","","","508","1","","508015"
"0","0","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","11","101711","1","0.5","508","8","0","508016"
"0.2","","nop_talk_joy2","3","101711","","","508","1","","508017"
"","","","91","508016","","","508","","","508018"
"0.2","","nop_idle_joy1","3","101711","","","508","1","","508019"
"0","0","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","11","101431","1","0.5","508","8","0","508020"
"0.2","","nop_talk_thinking","3","101431","","","508","1","","508021"
"","","1","93","1.5","","","508","","","508022"
"0.2","","nop_talk_normal","3","101431","","","508","1","","508023"
"","","","91","508020","","","508","","","508024"
"0.2","","nop_idle_normal","3","101431","","","508","1","","508025"
"0","0","【美食殿】のおせち料理？\n絶対美味しいさ～！","11","101711","1","0.5","508","8","0","508026"
"0.2","","nop_talk_normal","3","101711","","","508","1","","508027"
"","","1","93","1.75","","","508","","","508028"
"0.2","","nop_talk_joy1","3","101711","","","508","1","","508029"
"","","","91","508026","","","508","","","508030"
"0.2","","nop_idle_joy_normal","3","101711","","","508","1","","508031"
"0","0","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","11","104331","1","0.5","508","8","0","508032"
"0.2","0.2","nop_talk_arm_crossed2","3","104331","nop_talk_arm_crossed_loop2","","508","0","1","508033"
"","","","91","508032","","","508","","","508034"
"0.2","","nop_idle_arm_crossed2","3","104331","","","508","1","","508035"
"0","0","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","11","101431","1","0.5","508","8","0","508036"
"0.2","0.2","nop_talk_doya","3","101431","nop_talk_doya_loop","","508","0","1","508037"
"","","1","93","2.9","","","508","","","508038"
"0.2","","nop_talk_thinking","3","101431","","","508","1","","508039"
"0","0","10","12","101011","1","0","508","1","0","508040"
"0.2","","nop_look_idle_normal","3","101011","","","508","1","","508041"
"","","","91","508036","","","508","","","508042"
"0.2","","nop_idle_thinking","3","101431","","","508","1","","508043"
"","","","91","508040","","","508","","","508044"
"0","0","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","11","101011","1","0.5","508","8","0","508045"
"0.2","0.2","nop_look_smile","3","101011","nop_talk_joy1","","508","0","1","508046"
"","","1","93","4","","","508","","","508047"
"0","0","4","12","101431","1","0","508","1","0","508048"
"0.2","","nop_idle_surprise2","3","101431","","","508","1","","508049"
"","","","91","508045","","","508","","","508050"
"0.2","","nop_idle_joy1","3","101011","","","508","1","","508051"
"","","","91","508048","","","508","","","508052"
"0","0","ええー、マホさんずるいよ～！","11","101431","1","0","508","8","0","508053"
"0.2","","nop_talk_joy1_sad","3","101431","","","508","1","","508054"
"","","1","93","1","","","508","","","508055"
"0.2","","nop_talk_sad2","3","101431","","","508","1","","508056"
"","","","91","508053","","","508","","","508057"
"0","0","17","12","101431","1","0","508","1","0","508058"
"0.2","","nop_idle_sad2","3","101431","","","508","1","","508059"
"0","0","10","12","104331","1","0","508","1","0","508060"
"0.2","","nop_talk_joy3","3","104331","","","508","1","","508061"
"0","0","10","12","101711","1","0","508","1","0","508062"
"0.2","","nop_talk_joy2","3","101711","","","508","1","","508063"
"0","0","10","12","101011","1","0","508","1","0","508064"
"0.2","","nop_talk_joy3","3","101011","","","508","1","","508065"
"","","1","93","0.75","","","508","","","508066"
"","","0","93","0.5","","","508","","","508067"
"1.95","0","103311","1","1","-150","nop_idle_joy1","509","100","-255","509001"
"1.95","0","105211","1","1","-300","nop_idle_joy_normal","509","104","-275","509002"
"1.95","1","102611","1","1","150","nop_idle_sad2","509","101","-255","509003"
"1.95","1","103811","1","1","300","nop_idle_normal","509","105","-275","509004"
"","","0","93","0.5","","","509","","","509005"
"0","0","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","11","103311","1","0.5","509","8","0","509006"
"0.2","","nop_talk_joy2","3","103311","","","509","1","","509007"
"","","1","93","3.5","","","509","","","509008"
"0.2","","nop_talk_normal","3","103311","","","509","1","","509009"
"","","","91","509006","","","509","","","509010"
"0.2","","nop_idle_normal","3","103311","","","509","1","","509011"
"0","0","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","11","102611","1","0.5","509","8","0","509012"
"0.2","","nop_talk_jitome","3","102611","","","509","1","","509013"
"","","1","93","3.5","","","509","","","509014"
"0.2","","nop_talk_bitter","3","102611","","","509","1","","509015"
"","","","91","509012","","","509","","","509016"
"0.2","","nop_idle_bitter","3","102611","","","509","1","","509017"
"0","0","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","11","105211","1","0.5","509","8","0","509018"
"0.2","","nop_talk_normal","3","105211","","","509","1","","509019"
"","","1","93","2","","","509","","","509020"
"0.2","","nop_talk_joy2","3","105211","","","509","1","","509021"
"","","","91","509018","","","509","","","509022"
"0.2","","nop_idle_joy_dere2","3","105211","","","509","1","","509023"
"0","0","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","11","103811","1","0.5","509","8","0","509024"
"0.2","","nop_talk_normal","3","103811","","","509","1","","509025"
"","","1","93","4","","","509","","","509026"
"0.2","","nop_talk_joy1","3","103811","","","509","1","","509027"
"","","","91","509024","","","509","","","509028"
"0.2","","nop_idle_joy1","3","103811","","","509","1","","509029"
"0","0","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","11","105211","1","0.5","509","8","0","509030"
"0.2","","nop_talk_normal","3","105211","","","509","1","","509031"
"","","1","93","5.75","","","509","","","509032"
"0.2","","nop_talk_memory","3","105211","","","509","1","","509033"
"","","","91","509030","","","509","","","509034"
"0.2","","nop_idle_memory2","3","105211","","","509","1","","509035"
"0","0","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","11","103311","1","0.5","509","8","0","509036"
"0.2","","nop_talk_joy1","3","103311","","","509","1","","509037"
"","","1","93","4.75","","","509","","","509038"
"0.2","0.2","nop_talk_guts2","3","103311","nop_idle_guts2","","509","0","1","509039"
"","","","91","509036","","","509","","","509040"
"0","0","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","11","102611","1","0.5","509","8","0","509041"
"0.2","","nop_talk_sad2","3","102611","","","509","1","","509042"
"","","1","93","4","","","509","","","509043"
"0.2","","nop_talk_bitter","3","102611","","","509","1","","509044"
"","","","91","509041","","","509","","","509045"
"0.2","","nop_idle_bitter","3","102611","","","509","1","","509046"
"0.2","","nop_talk_joy1","3","103311","","","509","1","","509047"
"0","0","10","12","103311","1","0","509","1.5","0","509048"
"0.2","","nop_talk_joy3","3","105211","","","509","1","","509049"
"0","0","10","12","105211","1","0","509","1.5","0","509050"
"","","","91","0","","","509","","","509051"
"0","0","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","11","103811","1","0.5","509","8","0","509052"
"0.2","","nop_talk_bitter","3","103811","","","509","1","","509053"
"","","1","93","3","","","509","","","509054"
"0.2","","nop_talk_joy1_wink","3","103811","","","509","1","","509055"
"","","","91","509052","","","509","","","509056"
"0.2","","nop_idle_joy1_wink","3","103811","","","509","1","","509057"
"","","0","93","0.5","","","509","","","509058"
"1.95","0","103231","1","1","-150","nop_idle_normal","510","100","-255","510001"
"1.95","1","103411","1","1","1000","nop_10_yukari_06","510","104","-275","510002"
"1.95","1","11","5","1","1000","nop_10_yukari_06","510","105","-275","510003"
"1.95","1","104811","1","1","150","nop_idle_doya","510","101","-255","510004"
"1.95","0","104611","1","1","-300","nop_idle_joy1","510","106","-275","510005"
"","","0","93","0.5","","","510","","","510006"
"0","0","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","11","103231","1","0.5","510","8","0","510007"
"0.2","0.2","nop_bow","3","103231","nop_talk_joy2","","510","0","1","510008"
"","","1","93","5","","","510","","","510009"
"0.2","0.2","nop_wink","3","103231","nop_idle_normal","","510","0","1","510010"
"","","","91","510007","","","510","","","510011"
"0.2","","nop_idle_normal","3","103231","","","510","1","","510012"
"0.5","0.1","nop_10_yukari_05","3","103411","nop_10_yukari_06","","510","1","1","510013"
"0.5","0.1","nop_10_yukari_05","3","11","nop_10_yukari_06","","510","1","1","510014"
"","","750","2","103411","2.8","","510","-245","7","510015"
"","","750","2","11","2.8","","510","-245","7","510016"
"0","0","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","11","104811","1","0.5","510","8","0","510017"
"0.2","","nop_talk_thinking","3","104811","","","510","1","","510018"
"","","1","93","4","","","510","","","510019"
"0.2","","nop_talk_normal","3","104811","","","510","1","","510020"
"","","1","93","1","","","510","","","510021"
"0.2","0.2","nop_talk_guts","3","104811","nop_idle_guts","","510","0","1","510022"
"","","","91","510017","","","510","","","510023"
"0.2","","nop_idle_guts","3","104811","","","510","1","","510024"
"","","","91","510015","","","510","","","510025"
"0.5","0.1","nop_10_yukari_05","3","103411","nop_10_yukari_06","","510","1","1","510026"
"0.5","0.1","nop_10_yukari_05","3","11","nop_10_yukari_06","","510","1","1","510027"
"","","550","2","103411","2.8","","510","-255","7","510028"
"","","550","2","11","2.8","","510","-255","7","510029"
"0","0","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","11","104611","1","0.5","510","8","0","510030"
"0.2","","nop_idle_surprise2","3","104611","","","510","1","","510031"
"","","1","93","1","","","510","","","510032"
"0.2","","nop_talk_worry","3","104611","","","510","1","","510033"
"","","1","93","2","","","510","","","510034"
"0.2","","nop_talk_joy1_sad","3","104611","","","510","1","","510035"
"","","","91","510030","","","510","","","510036"
"0.2","","nop_idle_worry","3","104611","","","510","1","","510037"
