f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","1","314201303","0","1","0","0","2","0","314201304","0","1","7","0","","0","314201302","685","28","","0"
"1","1","1","-1","2","0","0","2","1","610101704","650","1","7","650","","0","314201303","2","15","","1"
"1","1","314201305","0","2","0","0","2","0","314201306","0","1","7","0","","0","314201304","685","28","","0"
"1","1","1","-1","2","0","0","2","1","610101714","650","1","7","650","","0","314201305","2","15","","1"
"1","1","1","-1","2","0","0","2","1","610101724","650","1","7","650","","0","314201306","2","15","","1"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","100","314300101","10","49","","0"
"1","99","0","3000","1.8","0","0","1","0","0","0","3","3","0","","100","314300102","1","1","","15"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314300103","10","10","","10"
"1","3","0","3000","0","90","0","1","0","1","0","3","3","0","","2","314300201","21","10","","30"
"1","3","0","3000","0","20","0","1","0","1","0","3","3","0","","2","314300202","11","10","","50"
"1","3","0","3000","0","20","0","1","0","1","0","3","3","0","","2","314300203","31","10","","50"
"1","1","0","-1","0.2","30","0","2","0","1","0","3","7","0","","2","314300301","10","10","","0"
"1","1","0","-1","30","0","0","2","0","0","0","1","7","0","","100","314300401","7","17","","0"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314300402","10","10","","35"
"1","99","0","3000","0","30","0","1","0","1","0","1","3","0","","2","314300403","21","10","","30"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314300404","20","10","","40"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314300405","40","10","","40"
"1","1","0","-1","86","0","0","2","0","0","0","1","7","0","","100","314300501","7","17","","0"
"1","1","0","-1","0","90","0","2","0","1","0","3","7","0","","1","314300502","20","10","","1000"
"1","1","0","-1","0","90","0","2","0","1","0","3","7","0","","1","314300503","40","10","","1000"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","","7","314300601","314300602","26","","0.001"
"1","1","0","3000","0","0","0","1","0","1","0","1","3","0","","10","314300602","1","46","","0"
"1","1","0","-1","85","0","0","2","0","0","0","1","7","0","","100","314300701","7","17","","0"
"1","1","0","3000","4","0","0","1","0","0","0","1","3","0","","200","314300801","1","1","","10"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","100","314301101","10","49","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","100","314301102","1","1","","5"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314301103","10","10","","10"
"1","3","0","3000","0","90","0","1","0","1","0","3","3","0","","2","314301201","21","10","","20"
"1","3","0","3000","0","20","0","1","0","1","0","3","3","0","","2","314301202","11","10","","50"
"1","3","0","3000","0","20","0","1","0","1","0","3","3","0","","2","314301203","31","10","","50"
"1","1","0","-1","30","0","0","2","0","0","0","1","7","0","","100","314301401","7","17","","0"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314301402","10","10","","25"
"1","99","0","3000","0","30","0","1","0","1","0","1","3","0","","2","314301403","21","10","","25"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314301404","20","10","","30"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314301405","40","10","","30"
"1","3","314400103","3000","0","0","0","1","0","314400102","0","3","3","0","","0","314400101","300","23","","0"
"1","3","0","3000","0","0","0","1","0","2","0","3","3","0","","20","314400102","1","46","","0.09"
"1","3","0","3000","0","0","0","1","0","2","0","3","3","0","","1","314400103","1","46","","0.1"
"1","3","0","3000","0","0","0","1","0","314400105","0","3","3","0","","0","314400104","980","23","","0"
"1","3","0","3000","100","0","0","1","0","0","0","3","3","0","","6.5","314400105","0","11","","0"
"1","99","0","3000","1000","0","0","1","0","0","0","2","3","0","","300","314400201","3","3","","0"
"1","1","314400203","0","1","0","0","2","0","314400204","0","1","7","0","","0","314400202","685","28","","0"
"1","1","1","-1","2","0","0","2","1","660043701","850","1","7","850","","0","314400203","2","15","","1"
"1","1","314400205","0","2","0","0","2","0","314400206","0","1","7","0","","0","314400204","685","28","","0"
"1","1","1","-1","2","0","0","2","1","660043702","850","1","7","850","","0","314400205","2","15","","1"
"1","1","1","-1","2","0","0","2","1","660043702","850","1","7","850","","0","314400206","2","15","","1"
"1","2","0","3000","0.1","0.0005","0","1","0","0","0","3","3","0","","100","314400301","2","1","","0"
"1","1","0","0","8","0","0","2","0","0","0","1","7","0","","75","314400302","1","6","","800"
"1","1","0","0","30","0","0","2","0","0","0","1","7","0","","100","314400401","3","17","","0"
"1","1","0","0","90","0","0","2","0","0","0","1","7","2","","1.8","314400402","2","8","","0"
"1","1","0","2160","0.15","0","0","1","90","0","0","3","3","300","","2","314400501","4","36","","2"
"1","1","0","2160","300","0","0","1","0","0","0","3","3","0","","90","314400502","314400503","39","","0"
"1","99","0","2160","0","0","0","1","0","0","0","3","3","0","","0.1","314400503","0","59","","90"
"1","2","0","3000","0","0","0","1","0","2","0","3","3","0","","0","314400601","1","46","","0.1"
"1","99","0","3000","1000","0","0","1","0","0","0","2","3","0","","300","314400701","3","3","","0"
"1","1","314400703","0","1","0","0","2","0","314400704","0","1","7","0","","0","314400702","685","28","","0"
"1","1","1","-1","2","0","0","2","1","660043501","850","1","7","850","","0","314400703","2","15","","1"
"1","1","314400705","0","2","0","0","2","0","314400706","0","1","7","0","","0","314400704","685","28","","0"
"1","1","1","-1","2","0","0","2","1","660043502","850","1","7","850","","0","314400705","2","15","","1"
"1","1","1","-1","2","0","0","2","1","660043502","850","1","7","850","","0","314400706","2","15","","1"
"1","99","0","3000","1000","0","0","1","0","0","0","2","3","0","","300","314400801","3","3","","0"
"1","1","314400803","0","1","0","0","2","0","314400804","0","1","7","0","","0","314400802","685","28","","0"
"1","1","1","-1","2","0","0","2","1","660043601","850","1","7","850","","0","314400803","2","15","","1"
"1","1","314400805","0","2","0","0","2","0","314400806","0","1","7","0","","0","314400804","685","28","","0"
"1","1","1","-1","2","0","0","2","1","660043602","850","1","7","850","","0","314400805","2","15","","1"
"1","1","1","-1","2","0","0","2","1","660043602","850","1","7","850","","0","314400806","2","15","","1"
"1","99","0","3000","1000","0","0","1","0","0","0","2","3","0","","300","314400901","3","3","","0"
"1","1","314400903","0","1","0","0","2","0","314400904","0","1","7","0","","0","314400902","685","28","","0"
"1","1","1","-1","2","0","0","2","1","610105801","850","1","7","850","","0","314400903","2","15","","1"
"1","1","314400905","0","2","0","0","2","0","314400906","0","1","7","0","","0","314400904","685","28","","0"
"1","1","1","-1","2","0","0","2","1","610105802","850","1","7","850","","0","314400905","2","15","","1"
"1","1","1","-1","2","0","0","2","1","610105802","850","1","7","850","","0","314400906","2","15","","1"
"1","99","0","3000","1000","0","0","1","0","0","0","2","3","0","","300","314401001","3","3","","0"
"1","1","314401003","0","1","0","0","2","0","314401004","0","1","7","0","","0","314401002","685","28","","0"
"1","1","1","-1","2","0","0","2","1","610105901","850","1","7","850","","0","314401003","2","15","","1"
"1","1","314401005","0","2","0","0","2","0","314401006","0","1","7","0","","0","314401004","685","28","","0"
"1","1","1","-1","2","0","0","2","1","610105902","850","1","7","850","","0","314401005","2","15","","1"
"1","1","1","-1","2","0","0","2","1","610105902","850","1","7","850","","0","314401006","2","15","","1"
"1","3","314405103","3000","0","0","0","1","0","314405102","0","3","3","0","","0","314405101","300","23","","0"
"1","3","0","3000","0","0","0","1","0","2","0","3","3","0","","25","314405102","1","46","","0"
"1","3","0","3000","0","0","0","1","0","2","0","3","3","0","","15","314405103","1","46","","0"
"1","3","0","3000","0","0","0","1","0","314405105","0","3","3","0","","0","314405104","975","23","","0"
"1","3","0","3000","100","0","0","1","0","0","0","3","3","0","","6.5","314405105","0","11","","0"
"1","2","0","3000","0.1","0.0005","0","1","0","0","0","3","3","0","","100","314405201","2","1","","50"
"1","2","0","3000","30","0","0","1","0","0","0","3","3","0","","0","314405202","3","8","","0"
"1","2","0","3000","0.1","0.0005","0","1","0","0","0","3","3","0","","150","314405301","2","1","","50"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0","314405401","0","92","","0"
"1","1","0","3000","3000","0","0","1","0","0","0","3","3","0","","90","314405402","314405403","39","","0"
"1","99","0","3000","90","0","0","1","0","0","0","3","3","0","","0","314405403","3","9","","1"
"1","1","0","3000","3000","0","0","1","0","0","0","3","3","0","","90","314405404","314405405","39","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.6","314405405","1","59","","90"
"1","1","0","-1","0","0","0","2","0","1","0","3","7","0","","7","314500101","314500102","26","","0.001"
"1","99","0","2160","0","0","0","1","0","1","0","2","3","0","","0","314500102","1","46","","0.025"
"1","1","0","-1","0","0","0","2","0","1","0","3","7","0","","8","314500201","314500202","26","","0.002"
"1","3","0","3000","0","0","0","1","0","2","0","2","3","0","","0","314500202","1","46","","0.1"
"1","3","0","3000","8000","5000","0","1","0","0","0","2","3","0","","7000","314500203","1","3","","0"
"1","1","0","-1","200","6","0","2","0","1","0","3","7","0","","1","314500301","20","10","","0"
"1","1","0","-1","200","6","0","2","0","1","0","3","7","0","","1","314500302","40","10","","0"
"1","1","0","0","30","0","0","2","0","0","0","1","7","0","","100","314500401","3","17","","0"
"1","1","0","0","0","90","0","2","0","1","0","3","7","2","","2","314500402","10","10","","30"
"1","1","0","0","0","90","0","2","0","1","0","3","7","2","","2","314500403","30","10","","30"
"1","3","0","3000","1","0","0","1","0","0","0","2","3","0","","50","314500501","2","1","","40"
"1","3","1","3000","0","90","0","1","0","1","0","2","3","0","","2","314500502","21","10","","70"
"1","99","0","2160","0","0","0","1","0","314500602","0","3","3","0","","0","314500601","960","23","","0"
"1","0","0","-1","100","0","0","1","0","0","0","3","1","0","","4","314500602","0","11","","0"
"1","99","0","2160","0","0","0","1","0","1","0","3","3","0","","20","314500603","1","46","","0"
"1","1","0","0","40","0","0","2","0","0","0","1","7","0","","100","314500701","3","17","","0"
"1","1","0","0","0","90","0","2","0","1","0","3","7","2","","2","314500702","10","10","","30"
"1","1","0","0","0","90","0","2","0","1","0","3","7","2","","2","314500703","30","10","","30"
"1","1","0","0","0","90","0","2","0","1","0","3","7","2","","2","314500704","21","10","","30"
"1","1","0","0","0","90","0","2","0","1","0","3","7","2","","2","314500705","41","10","","30"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","","7","314600101","314600102","26","","0.00075"
"1","99","0","3000","0","0","0","1","0","1","0","2","3","0","","15","314600102","1","46","","0"
"1","99","0","3000","7","0","0","1","0","0","0","3","3","0","","0","314600103","2","9","","0.5"
"1","1","0","3000","0","0","0","1","0","1","0","2","16","0","","0","314600201","1","46","","0.1"
"1","1","0","3000","1000","0","0","1","0","0","0","2","16","0","","300","314600202","3","3","","0"
"1","1","0","3000","5","0","0","1","0","0","0","2","16","0","","0","314600203","7","8","","0"
"1","1","0","-1","30","0","0","2","0","0","0","1","7","0","","100","314600301","7","17","","0"
"1","1","0","-1","0","30","0","2","0","1","0","3","7","0","","2","314600302","10","10","","20"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314600401","10","10","","35"
"1","1","0","3000","0.48","0","0","1","0","0","0","3","3","0","","160","314600402","1","1","","100"
"1","1","0","3000","0.48","0","1","1","0","0","0","3","3","0","","160","314600403","1","1","","100"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314600404","21","10","","50"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314600405","41","10","","50"
"1","99","0","3000","0","0","0","1","0","0","0","2","3","0","","100","314600501","1","49","","0"
"1","99","0","3000","0","16","0","1","0","1","0","2","3","0","","2","314600502","11","10","","100"
"1","99","0","3000","0","16","0","1","0","1","0","2","3","0","","2","314600503","31","10","","100"
"1","99","0","3000","0","16","0","1","0","1","0","2","3","0","","1","314600504","10","10","","20000"
"1","99","0","3000","0","16","0","1","0","1","0","2","3","0","","1","314600505","30","10","","20000"
"1","1","0","-1","0","16","0","1","0","1","0","3","7","0","","2","314600506","11","10","","100"
"1","1","0","-1","0","16","0","1","0","1","0","3","7","0","","1","314600507","10","10","","40000"
"1","1","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314600601","0","92","","0"
"1","1","0","3000","1","0","0","1","0","0","0","2","3","0","","25","314600602","2","1","","4"
"1","1","0","3000","0","21","0","1","0","1","0","2","3","0","","2","314600603","21","10","","50"
"1","1","1","-1","1","0","0","2","1","610109501","400","1","7","400","","0","314600701","2","15","","-1"
"1","1","1","-1","2","0","0","2","1","610109502","600","1","7","600","","0","314600702","2","15","","-2"
"1","1","1","-1","3","0","0","2","1","610109503","800","1","7","800","","0","314600703","2","15","","-3"
"1","99","0","2160","1200","0","0","1","0","0","0","2","3","0","","350","314600704","3","3","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","","7","314600801","314600802","26","","0.0015"
"1","1","0","3000","0","0","0","1","0","1","0","2","3","0","","0","314600802","1","46","","0"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","314600901","7","17","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314600902","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314600903","1040","10","","50"
"1","1","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314601001","0","92","","0"
"1","1","0","3000","1","0","0","1","0","0","0","2","3","0","","25","314601002","1","1","","4"
"1","99","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314601101","0","92","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","","7","314601102","314601103","26","","0.0004"
"1","99","0","3000","0","0","0","1","0","1","0","2","3","0","","0","314601103","1","46","","0.025"
"1","99","0","3000","11","0","0","1","0","0","0","3","3","0","","800","314601104","2","9","","0"
"1","1","0","3000","0","0","0","1","0","0","0","2","16","0","","0.5","314601201","0","92","","0"
"1","1","0","3000","0","0","0","1","0","1","0","2","16","0","","10","314601202","1","46","","0.15"
"1","1","0","3000","1000","0","0","1","0","0","0","2","16","0","","300","314601203","3","3","","0"
"1","1","0","3000","5","0","0","1","0","0","0","2","16","0","","0","314601204","7","8","","0"
"1","1","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314601301","0","92","","0"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314601302","10","10","","25"
"1","1","0","3000","2.5","0","0","1","0","0","0","3","3","0","","160","314601303","1","1","","50"
"1","1","0","3000","0","0","1","1","0","0","0","3","3","0","","0.5","314601304","0","92","","0"
"1","1","0","3000","2.5","0","1","1","0","0","0","3","3","0","","160","314601305","1","1","","50"
"1","1","0","-1","0","10","0","2","0","1","0","3","7","0","","2","314601306","21","10","","40"
"1","1","0","-1","0","10","0","2","0","1","0","3","7","0","","2","314601307","41","10","","40"
"1","1","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314601401","0","92","","0"
"1","1","0","3000","5","0","0","1","0","0","0","2","3","0","","100","314601402","1","1","","1"
"1","1","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314601501","0","92","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","","7","314601502","314601503","26","","0.0004"
"1","1","0","3000","0","0","0","1","0","1","0","2","3","0","","0","314601503","1","46","","0"
"1","1","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314601601","0","92","","0"
"1","1","0","-1","0","15","0","2","0","1","0","3","7","0","","2","314601602","10","10","","25"
"1","1","0","3000","1.9","0","0","1","0","0","0","3","3","0","","160","314601603","1","1","","50"
"1","1","0","3000","0","0","1","1","0","0","0","3","3","0","","0.5","314601604","0","92","","0"
"1","1","0","3000","1.9","0","1","1","0","0","0","3","3","0","","160","314601605","1","1","","50"
"1","1","0","-1","0","10","0","2","0","1","0","3","7","0","","2","314601606","21","10","","40"
"1","1","0","-1","0","10","0","2","0","1","0","3","7","0","","2","314601607","41","10","","40"
"1","99","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314601701","0","92","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","","7","314601702","314601703","26","","0.0004"
"1","99","0","3000","0","0","0","1","0","1","0","2","3","0","","0","314601703","1","46","","0.025"
"1","99","0","3000","11","0","0","1","0","0","0","3","3","0","","500","314601704","2","9","","0"
"1","1","0","3000","0","0","0","1","0","0","0","2","16","0","","0.5","314601801","0","92","","0"
"1","1","0","3000","0","0","0","1","0","1","0","2","16","0","","10","314601802","1","46","","0.075"
"1","1","0","3000","1000","0","0","1","0","0","0","2","16","0","","300","314601803","3","3","","0"
"1","1","0","3000","5","0","0","1","0","0","0","2","16","0","","0","314601804","7","8","","0"
"1","1","0","3000","0","0","0","1","0","0","0","2","3","0","","0.5","314601901","0","92","","0"
"1","1","0","3000","5","0","0","1","0","0","0","2","3","0","","100","314601902","1","1","","0.5"
"1","1","0","-1","0","0","0","2","0","1","0","3","7","0","","7","314700101","314700102","26","","0.005"
"1","4","0","3000","0","0","0","1","0","1","0","2","3","0","","0","314700102","1","46","","0.1"
"1","1","1","-1","1","0","0","2","1","660046503","400","1","7","400","","0","314700201","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314700202","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314700203","10","10","","50"
"1","1","1","-1","1","0","0","2","1","660046513","400","1","7","400","","0","314700301","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314700302","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314700303","10","10","","100"
"1","99","0","3000","100","0","0","1","0","0","0","3","3","0","","90","314700401","1","13","","0"
"1","1","1","-1","1","0","0","2","1","610112501","400","1","7","400","","0","314700501","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314700502","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314700503","10","10","","100"
"1","1","1","-1","1","0","0","2","1","610112511","400","1","7","400","","0","314700601","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314700602","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314700603","10","10","","100"
"1","1","1","-1","1","0","0","2","1","610112502","400","1","7","400","","0","314700701","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314700702","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314700703","10","10","","100"
"1","1","1","-1","1","0","0","2","1","610112512","400","1","7","400","","0","314700801","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314700802","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314700803","10","10","","100"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","314700901","7","17","","0"
"1","99","0","2160","100","0","0","1","0","0","0","3","3","0","","90","314700902","1","13","","0"
"1","1","0","3000","15","0","0","1","0","0","0","3","3","0","","10","314701001","1","1","","20"
"1","1","1","-1","1","0","0","2","1","610112701","400","1","7","400","","0","314704201","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112702","400","1","7","400","","0","314704202","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112703","400","1","7","400","","0","314704203","2","15","","-1"
"1","99","0","2160","1500","0","0","1","0","0","0","2","3","0","","600","314704204","3","3","","0"
"1","1","1","-1","1","0","0","2","1","610112704","400","1","7","400","","0","314704301","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112705","400","1","7","400","","0","314704302","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112706","400","1","7","400","","0","314704303","2","15","","-1"
"1","99","0","2160","1500","0","0","1","0","0","0","2","3","0","","600","314704304","3","3","","0"
"1","1","1","-1","1","0","0","2","1","610112707","400","1","7","400","","0","314704401","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112708","400","1","7","400","","0","314704402","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112709","400","1","7","400","","0","314704403","2","15","","-1"
"1","1","1","-1","1","0","0","2","1","610112710","400","1","7","400","","0","314704404","2","15","","-1"
"1","99","0","2160","1500","0","0","1","0","0","0","2","3","0","","600","314704405","3","3","","0"
"1","1","1","-1","1","0","0","2","1","610112504","400","1","7","400","","0","314704501","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314704502","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314704503","10","10","","20"
"1","1","1","-1","1","0","0","2","1","610112514","400","1","7","400","","0","314704601","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314704602","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314704603","10","10","","25"
"1","1","1","-1","1","0","0","2","1","610112524","400","1","7","400","","0","314704701","2","15","","-1"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","400","314704702","3","3","","0"
"1","1","0","3000","0","90","0","2","0","1","0","1","7","0","","2","314704703","10","10","","30"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","314704801","7","17","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314704802","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314704803","1040","10","","50"
"1","99","0","2160","100","0","0","1","0","0","0","3","3","0","","90","314704804","1","13","","0"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","314704901","7","17","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314704902","1020","10","","30"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314704903","1040","10","","50"
"1","99","0","2160","100","0","0","1","0","0","0","3","3","0","","90","314704904","1","13","","0"
"1","1","314800103","-1","0","0","0","2","0","314800102","0","3","24","0","","1","314800101","710","28","","2"
"1","99","0","3000","1.1","0","0","1","0","0","0","3","3","0","","0","314800102","1","1","","0"
"1","99","0","3000","2.3","0","0","1","0","0","0","3","3","0","","0","314800103","1","1","","0"
"1","1","314800204","-1","0","0","0","2","0","314800202","0","3","24","0","","1","314800201","710","28","","2"
"1","99","0","-1","0","10","0","1","0","1","0","3","3","0","","2","314800202","21","10","","20"
"1","99","0","-1","1","0","0","1","0","0","0","3","3","0","","0","314800203","1","1","","0"
"1","99","0","-1","0","10","0","1","0","1","0","3","3","0","","2","314800204","21","10","","70"
"1","99","0","-1","1.8","0","0","1","0","0","0","3","3","0","","0","314800205","1","1","","0"
"1","1","0","3000","2.8","0","0","1","0","0","0","3","3","0","","0","314800301","1","1","","0"
"1","1","0","0","10","0","0","2","0","0","0","1","7","0","","100","314800401","9","17","","0"
"1","1","0","0","0","90","0","2","0","2","0","1","7","0","","1","314800402","21","10","","50"
"1","1","0","0","0","90","0","2","0","2","0","1","7","0","","1","314800403","41","10","","50"
"1","1","0","0","10","0","0","2","0","0","0","1","7","0","","100","314800501","9","17","","0"
"1","1","0","0","0","90","0","2","0","2","0","1","7","0","","1","314800502","21","10","","50"
"1","1","0","0","0","90","0","2","0","2","0","1","7","0","","1","314800503","41","10","","50"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314801101","0","92","","0"
"1","1","314801104","-1","0","0","0","2","0","314801103","0","3","24","0","","1","314801102","710","28","","2"
"1","99","0","3000","1","0","0","1","0","0","0","3","3","0","","3000","314801103","1","1","","0"
"1","99","0","3000","5","0","0","1","0","0","0","3","3","0","","10000","314801104","1","1","","0"
"1","99","0","-1","0","0","0","1","0","0","0","3","3","0","","0.5","314801201","0","92","","0"
"1","1","314801205","-1","0","0","0","2","0","314801203","0","3","24","0","","1","314801202","710","28","","2"
"1","99","0","-1","0","20","0","1","0","1","0","3","3","0","","2","314801203","21","10","","15"
"1","99","0","-1","1","0","0","1","0","0","0","3","3","0","","0","314801204","1","1","","0"
"1","99","0","-1","0","20","0","1","0","1","0","3","3","0","","2","314801205","21","10","","25"
"1","99","0","-1","2.5","0","0","1","0","0","0","3","3","0","","0","314801206","1","1","","0"
"1","1","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314801301","0","92","","0"
"1","1","0","3000","0","0.012","0","1","0","0","0","3","3","0","","0","314801302","1","1","","10"
"1","1","0","0","10","0","0","2","0","0","0","1","7","0","","100","314801401","9","17","","0"
"1","1","0","0","0.01","90","0","2","0","2","0","1","7","0","","2","314801402","21","10","","70"
"1","1","0","0","0.01","90","0","2","0","2","0","1","7","0","","2","314801403","41","10","","70"
"1","1","0","0","0","0","0","2","0","31480502","0","3","7","0","","120","314801501","1","22","","0"
"1","99","0","-1","0","90","0","1","0","1","0","3","3","0","","1","314801502","91","10","","90"
"1","99","0","-1","0","0","0","1","0","0","0","3","3","0","","0.5","314801601","0","92","","0"
"1","1","314801605","-1","0","0","0","2","0","314801603","0","3","24","0","","1","314801602","710","28","","2"
"1","99","0","-1","0","10","0","1","0","1","0","3","3","0","","2","314801603","21","10","","15"
"1","99","0","-1","4","0","0","1","0","0","0","3","3","0","","0","314801604","1","1","","0"
"1","99","0","-1","0","10","0","1","0","1","0","3","3","0","","2","314801605","21","10","","25"
"1","99","0","-1","4","0","0","1","0","0","0","3","3","0","","0","314801606","1","1","","0"
"1","1","0","0","10","0","0","2","0","0","0","1","7","0","","100","314801701","9","17","","0"
"1","1","0","0","0.01","90","0","2","0","2","0","1","7","0","","2","314801702","21","10","","70"
"1","1","0","0","0.01","90","0","2","0","2","0","1","7","0","","2","314801703","41","10","","70"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","314801801","7","17","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314801802","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314801803","1040","10","","50"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314801901","0","92","","0"
"1","99","0","3000","5","0","0","1","0","0","0","3","3","0","","10000","314801902","1","1","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314900101","0","92","","0"
"1","99","0","3000","0","0","0","1","0","1","0","3","3","0","","55","314900102","1","46","","0"
