8cae3639dbd8fdcf64f9cffa573b1cb2cef00b16c9ebd01f16b610b4eed936de,039d1c5ab3b2d35ab4a64c31d8afbf568e4bc6085a961bd1ba484e72ae32aaee,13979f66ede9018d619ee73d70289ffa163ba86707ae144214ff01df29e82da7,377376328ce9e7a9520bef53b0263f6761dc656de86c053d2f0c3f810d516742,b40c6db933224f33e0f4696db422a493e33599b072e070e139c45adc56ea408c,9059cebca9c06e8d7b3cc216f1ce88cc1b2b8045f3d7fab041bdcc66eb8cf105,e37804e07b3853dc913cea62a5c24a7aa9fbdbea71df831c61b872b367734051,71e67dfe0ed35440fd077b624e8afa6381a1d1930f04272288d8a3c06488b8d9,a5c8eb8b5bb3357a85e88c6fac6cf1473abce85aca20e18ff9e809c21e492825,431d6c54c396801df0c0328c021956e291e5f7d9c082aaee7ac2f939437413a9,81b99884a1cd7ee6719bbc9a3f2826ba4fcfbf3073656c884e54965ee4795670
"0","","","505022","","0","21","505","vo_drama_10082005","","vo_drama_10082005_004"
"6","0","0.5","505023","0","1","11","505","102211","0","それって結局いつもと変わってない\n気がするけど……"
"1","","","505024","0.2","","3","505","102211","","nop_talk_bitter"
"","","","505025","","","91","505","505023","",""
"1","","","505026","0.2","","3","505","102211","","nop_idle_bitter"
"0","","","505027","","0","21","505","vo_drama_10082005","","vo_drama_10082005_005"
"5","0","0.5","505028","0","1","11","505","100611","0","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪"
"1","","","505029","0.2","","3","505","100611","","nop_talk_wish"
"","","","505030","","","93","505","3.5","","1"
"1","","","505031","0.2","","3","505","100611","","nop_talk_joy1"
"1","","","505032","0.2","","3","505","100711","","nop_05_miyako_idle_normal"
"","","","505033","","","91","505","505028","",""
"1","","","505034","0.2","","3","505","100611","","nop_idle_joy1"
"0","","","505035","","0","21","505","vo_drama_10082005","","vo_drama_10082005_006"
"6","0","0.5","505036","0","1","11","505","103111","0","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。"
"","","","505037","","","4","505","103111","","0"
"1","","","505038","0.2","","3","505","103111","","nop_05_shinobu_talk_wish"
"","","","505039","","","4","505","2051","","0"
"","","","505040","","","93","505","6","","1"
"1","","","505041","0.2","","3","505","103111","","nop_05_shinobu_talk_normal"
"","","","505042","","","91","505","505036","",""
"1","","","505043","0.2","","3","505","103111","","nop_05_shinobu_idle_normal"
"0","","","505044","","0","21","505","vo_drama_10082005","","vo_drama_10082005_007"
"7","0","0.5","505045","0","1","11","505","102211","0","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……"
"1","","","505046","0.2","","3","505","102211","","nop_talk_surprise1"
"","","","505047","","","91","505","505045","",""
"1","","","505048","0.2","","3","505","102211","","nop_idle_surprise1"
"0","","","505049","","0","21","505","vo_drama_10082005","","vo_drama_10082005_008"
"6","0","0.5","505050","0","1","11","505","100611","0","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。"
"1","","","505051","0.2","","3","505","100611","","nop_talk_surprise1"
"","","","505052","","","93","505","3","","1"
"1","","","505053","0.2","","3","505","100611","","nop_talk_memory"
"","","","505054","","","93","505","1","","1"
"","","","505055","","","4","505","100711","","1"
"0","0","","505056","0.2","nop_05_miyako_idle_arm_crossed","3","505","100711","1","nop_05_miyako_talk_arm_crossed"
"2","","","505057","","","12","505","100711","","17"
"","","","505058","","","91","505","505050","",""
"1","","","505059","0.2","","3","505","100611","","nop_idle_memory2"
"0","","","505060","","0","21","505","vo_drama_10082005","","vo_drama_10082005_009"
"7","0","0.5","505061","0","1","11","505","102211","0","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。"
"1","","","505062","0.2","","3","505","102211","","nop_talk_wish"
"","","","505063","","","91","505","505061","",""
"1","","","505064","0.2","","3","505","102211","","nop_idle_wish"
"0","","","505065","","0","21","505","vo_drama_10082005","","vo_drama_10082005_010"
"6","0","0.5","505066","0","1","11","505","100611","0","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。"
"1","","","505067","0.2","","3","505","100611","","nop_talk_joy1"
"","","","505068","","","91","505","505066","",""
"1","","","505069","0.2","","3","505","100611","","nop_idle_joy1"
"0","","","505070","","0","21","505","vo_drama_10082005","","vo_drama_10082005_011"
"6","0","0.5","505071","0","1","11","505","102211","0","あ、それは私も気になるかも。\nシノブさん、お願いできます？"
"1","","","505072","0.2","","3","505","102211","","nop_talk_normal"
"","","","505073","","","91","505","505071","",""
"","","","505074","","","93","505","0.3","",""
"1","","","505075","0.2","","3","505","102211","","nop_idle_normal"
"0","","","505076","","0","21","505","vo_drama_10082005","","vo_drama_10082005_012"
"3","0","0.5","505077","0","1","11","505","103111","0","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。"
"1","","","505078","0.2","","3","505","103111","","nop_05_shinobu_talk_wish"
"1","","","505079","0.2","","3","505","100711","","nop_05_miyako_run_angry"
"-240","","","505080","","3","2","505","100711","","-1000"
"","","","505081","","","93","505","6","","1"
"1","","","505082","0.2","","3","505","103111","","nop_05_shinobu_talk_thinking"
"1","","","505083","0.2","","3","505","102211","","nop_idle_bitter2"
"1","","","505084","","","12","505","102211","","4"
"","","","505085","","","93","505","0.2","","1"
"1","","","505086","0.2","","3","505","100611","","nop_idle_surprise1"
"0.8","","","505087","","","12","505","100611","","4"
"","","","505088","","","93","505","2.1","","1"
"","","","505089","","","91","505","505077","",""
"1","","","505090","0.2","","3","505","103111","","nop_05_shinobu_idle_thinking"
"0","","","505091","","0","21","505","vo_drama_10082005","","vo_drama_10082005_013"
"5","0","0.5","505092","0","1","11","505","102211","0","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！"
"1","","","505093","0.2","","3","505","102211","","nop_talk_sad"
"","","","505094","","","93","505","4.5","","1"
"1","","","505095","0.2","","3","505","102211","","nop_talk_surprise1"
"","","","505096","","","91","505","505092","",""
"1","","","505097","0.2","","3","505","103111","","nop_05_shinobu_idle_surprise"
"1.8","","","505098","","","12","505","103111","","4"
"1","","","505099","0.2","","3","505","102211","","nop_run_sad"
"-230","","","505100","","4","2","505","102211","","-1000"
"","","","505101","","","93","505","1","","0"
"0","","","505102","","0","21","505","vo_drama_10082005","","vo_drama_10082005_014"
"6","0","0.5","505103","0","1","11","505","100611","0","大変！　止めないと！\nシノブさんも早く～！"
"1","","","505104","0.2","","3","505","100611","","nop_talk_surprise2"
"","","","505105","","","93","505","4.5","","1"
"","","","505106","","","91","505","505103","",""
"1","","","505107","0.2","","3","505","100611","","nop_run_sad"
"-260","","","505108","","4","2","505","100611","0","-1000"
"","","","505109","","","93","505","2","",""
"","","","505110","","","4","505","103111","","1"
"","","","505111","","","4","505","2051","","1"
"","","","505112","","","93","505","0.5","",""
"","","","505113","","","91","505","505108","",""
"1","","","505114","0.2","","3","505","100611","","nop_idle_normal"
"0","","","505115","","0","21","505","vo_drama_10082005","","vo_drama_10082005_015"
"5","0","1","505116","0","1","11","505","103111","0","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。"
"1","","","505117","0.2","","3","505","103111","","nop_05_shinobu_talk_wish"
"","","","505118","","","93","505","3.2","","1"
"","","","505119","","","4","505","103111","","0"
"","","","505120","","","4","505","2051","","0"
"1","","","505121","0.2","","3","505","103111","","nop_05_shinobu_look_talk_wish_blink"
"","","","505122","","","93","505","6","","1"
"0","0.2","","505123","0.2","nop_05_shinobu_look_talk_wish","3","505","103111","1","nop_05_shinobu_bow"
"","","","505124","","","91","505","505116","",""
"","","","505125","","","4","505","103111","","1"
"","","","505126","","","4","505","2051","","1"
"1","","","505127","0.2","","3","505","103111","","nop_05_shinobu_idle_normal"
"","","","505128","","","93","505","0.4","","1"
"1","","","505129","0.2","","3","505","103111","","nop_05_shinobu_run"
"-250","","","505130","","4","2","505","103111","","-1000"
"-225","","","505131","","4","2","505","2051","","-1000"
"","","","505132","","","93","505","0.5","","0"
"105","0","nop_idle_arm_crossed","506001","1.95","-300","1","506","1","-275","104731"
"104","1","nop_idle_thinking","506002","1.95","300","1","506","1","-275","107131"
"102","0","nop_idle_normal","506003","1.95","-150","1","506","1","-255","103731"
"103","1","nop_idle_surprise_kira","506004","1.95","150","1","506","1","-255","100511"
"","","","506005","","","93","506","0.5","","0"
"0","","","506006","","0","21","506","vo_drama_10082006","","vo_drama_10082006_001"
"8","0","0.5","506007","0","1","11","506","107131","0","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！"
"0","0.2","","506008","0.2","nop_06_cris_ahaha_loop","3","506","107131","1","nop_06_cris_ahaha_in"
"","","","506009","","","93","506","2","","1"
"0","0.2","","506010","0.2","nop_talk_doya_loop","3","506","107131","1","nop_talk_doya"
"","","","506011","","","91","506","506007","",""
"0","","","506012","","0","21","506","vo_drama_10082006","","vo_drama_10082006_002"
"8","0","0.5","506013","0","1","11","506","103731","0","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……"
"1","","","506014","0.2","","3","506","103731","","nop_06_tomo_talk_anger"
"","","","506015","","","91","506","506013","",""
"1","","","506016","0.2","","3","506","103731","","nop_06_tomo_idle_anger"
"0","","","506017","","0","21","506","vo_drama_10082006","","vo_drama_10082006_003"
"8","0","0.5","506018","0","1","11","506","104731","0","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……"
"1","","","506019","0.2","","3","506","104731","","nop_talk_normal"
"","","","506020","","","91","506","506018","",""
"1","","","506021","0.2","","3","506","104731","","nop_idle_normal"
"0","","","506022","","0","21","506","vo_drama_10082006","","vo_drama_10082006_004"
"8","0","0.5","506023","0","1","11","506","100511","0","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！"
"0","0.2","","506024","0.2","nop_talk_guts2_loop","3","506","100511","1","nop_talk_guts2"
"","","","506025","","","91","506","506023","",""
"1","","","506026","0.2","","3","506","100511","","nop_idle_guts2"
"0","","","506027","","0","21","506","vo_drama_10082006","","vo_drama_10082006_005"
"8","0","0.5","506028","0","1","11","506","103731","0","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？"
"1","","","506029","0.2","","3","506","103731","","nop_talk_worry"
"","","","506030","","","93","506","3","","1"
"0","0.2","","506031","0.2","nop_06_tomo_talk_arm_crossed_loop","3","506","103731","1","nop_06_tomo_talk_arm_crossed"
"","","","506032","","","91","506","506028","",""
"1","","","506033","0.2","","3","506","103731","","nop_06_tomo_idle_arm_crossed"
"0","","","506034","","0","21","506","vo_drama_10082006","","vo_drama_10082006_006"
"8","0","0.5","506035","0","1","11","506","107131","0","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。"
"1","","","506036","0.2","","3","506","107131","","nop_talk_thinking"
"","","","506037","","","93","506","2","","1"
"0","0.2","","506038","0.2","nop_16_kaya_talk_normal2_loop","3","506","107131","1","nop_16_kaya_talk_normal2"
"","","","506039","","","91","506","506035","",""
"1","","","506040","0.2","","3","506","107131","","nop_16_kaya_idle_normal2"
"0","","","506041","","0","21","506","vo_drama_10082006","","vo_drama_10082006_007"
"8","0","0.5","506042","0","1","11","506","104731","0","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。"
"1","","","506043","0.2","","3","506","104731","","nop_talk_thinking"
"","","","506044","","","93","506","3.5","","1"
"1","","","506045","0.2","","3","506","104731","","nop_talk_normal"
"","","","506046","","","91","506","506042","",""
"1","","","506047","0.2","","3","506","104731","","nop_idle_normal"
"0","","","506048","","0","21","506","vo_drama_10082006","","vo_drama_10082006_008"
"8","0","0.5","506049","0","1","11","506","103731","0","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。"
"1","","","506050","0.2","","3","506","103731","","nop_talk_worry"
"","","","506051","","","93","506","3","","1"
"1","","","506052","0.2","","3","506","103731","","nop_06_tomo_talk_tsun_pain"
"","","","506053","","","93","506","1","","1"
"0","0.2","","506054","0.2","nop_06_tomo_idle_guts2","3","506","103731","1","nop_06_tomo_talk_guts2"
"","","","506055","","","91","506","506049","",""
"0","","","506056","","0","21","506","vo_drama_10082006","","vo_drama_10082006_009"
"8","0","0.5","506057","0","1","11","506","100511","0","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！"
"1","","","506058","0.2","","3","506","100511","","nop_talk_normal"
"","","","506059","","","93","506","2","","1"
"0","0.2","","506060","0.2","nop_06_matsuri_pose_loop","3","506","100511","1","nop_06_matsuri_pose"
"","","","506061","","","91","506","506057","",""
"","","","506062","","","93","506","0.5","","0"
"101","0","nop_idle_normal","507001","1.95","-150","1","507","1","-225","102831"
"100","1","nop_idle_joy1","507002","1.95","150","1","507","1","-225","102111"
"105","0","nop_idle_normal","507003","1.95","-300","1","507","1","-255","102511"
"104","1","nop_idle_joy1","507004","1.95","300","1","507","1","-255","102311"
"","","","507005","","","93","507","0.5","","0"
"0","","","507006","","0","21","507","vo_drama_10082007","","vo_drama_10082007_001"
"8","0","0.5","507007","0","1","11","507","102831","0","今日はお招きありがとう。\nみんな楽しませてもらってるわ。"
"1","","","507008","0.2","","3","507","102831","","nop_talk_joy3"
"","","","507009","","","91","507","507007","",""
"1","","","507010","0.2","","3","507","102831","","nop_idle_normal"
"0","","","507011","","0","21","507","vo_drama_10082007","","vo_drama_10082007_002"
"8","0","0.5","507012","0","1","11","507","102511","0","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。"
"1","","","507013","0.2","","3","507","102511","","nop_talk_joy3_dere"
"","","","507014","","","93","507","3","","1"
"1","","","507015","0.2","","3","507","102511","","nop_talk_joy1"
"","","","507016","","","91","507","507012","",""
"1","","","507017","0.2","","3","507","102511","","nop_idle_normal"
"0","","","507018","","0","21","507","vo_drama_10082007","","vo_drama_10082007_003"
"8","0","0.5","507019","0","1","11","507","102311","0","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？"
"1","","","507020","0.2","","3","507","102311","","nop_talk_joy1_normal"
"","","","507021","","","93","507","1.9","","1"
"1","","","507022","0.2","","3","507","102311","","nop_talk_wish_surprise"
"","","","507023","","","91","507","507019","",""
"0","","","507024","","0","21","507","vo_drama_10082007","","vo_drama_10082007_004"
"8","0","0.5","507025","0","1","11","507","102111","0","なんだかギルドレースの時みたい。\nあ……！"
"1","","","507026","0.2","","3","507","102111","","nop_talk_wish"
"","","","507027","","","93","507","2.5","","1"
"1","","","507028","0.2","","3","507","102111","","nop_07_kurumi_talk_memory"
"","","","507029","","","91","507","507025","",""
"0","","","507030","","0","21","507","vo_drama_10082007","","vo_drama_10082007_005"
"8","0","0.5","507031","0","1","11","507","102831","0","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？"
"1","","","507032","0.2","","3","507","102831","","nop_talk_bitter"
"","","","507033","","","93","507","4.3","","1"
"1","","","507034","0.2","","3","507","102111","","nop_idle_joy_dere"
"0","0","","507035","0.2","nop_talk_guts2_loop","3","507","102311","1","nop_talk_guts2"
"","","","507036","","","91","507","507031","",""
"1","","","507037","0.2","","3","507","102831","","nop_idle_normal"
"0","","","507038","","0","21","507","vo_drama_10082007","","vo_drama_10082007_006"
"8","0","0.5","507039","0","1","11","507","102511","0","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。"
"0","0","","507040","0.2","nop_talk_guts_loop","3","507","102511","1","nop_talk_guts"
"","","","507041","","","91","507","507039","",""
"0","","","507042","","0","21","507","vo_drama_10082007","","vo_drama_10082007_007"
"8","0","0.5","507043","0","1","11","507","102311","0","スズメにそう言われると\n逆に心配になっちゃうんだけど……"
"1","","","507044","0.2","","3","507","102311","","nop_talk_jitome"
"1","","","507045","0.2","","3","507","102111","","nop_07_kurumi_idle_bitter"
"","","","507046","","","91","507","507043","",""
"0","","","507047","","0","21","507","vo_drama_10082007","","vo_drama_10082007_008"
"8","0","0.5","507048","0","1","11","507","102511","0","ええー？　そ、そんな～！"
"0","0","","507049","0","nop_07_suzume_tohoho_loop","3","507","102511","1","nop_07_suzume_tohoho_in"
"1","","","507050","0.2","","3","507","102831","","nop_idle_bitter"
"","","","507051","","","91","507","507048","",""
"0","","","507052","","0","21","507","vo_drama_10082007","","vo_drama_10082007_009"
"8","0","0.5","507053","0","1","11","507","102831","0","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。"
"1","","","507054","0.2","","3","507","102831","","nop_talk_normal"
"","","","507055","","","93","507","2.3","","1"
"1","","","507056","0.2","","3","507","102831","","nop_talk_joy1"
"","","","507057","","","91","507","507053","",""
"","","","507058","","","93","507","0.5","","0"
"100","0","nop_idle_normal_joy","508001","1.95","-150","1","508","1","-255","101011"
"101","1","nop_idle_arm_crossed","508002","1.95","150","1","508","1","-255","104331"
"104","0","nop_idle_joy_normal","508003","1.95","-300","1","508","1","-275","101711"
"105","1","nop_idle_normal","508004","1.95","300","1","508","1","-275","101431"
"","","","508005","","","93","508","0.5","","0"
"8","0","0.5","508006","0","1","11","508","101011","0","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。"
"0","","","508007","0.2","","3","508","101011","","nop_talk_joy1"
"","","","508008","","","93","508","1.3","","1"
"0","0.2","","508009","0.2","nop_talk_joy1","3","508","101011","1","nop_bow2"
"","","","508010","","","91","508","508006","",""
"1","","","508011","0.2","","3","508","101011","","nop_idle_normal"
"8","0","0.5","508012","0","1","11","508","104331","0","呼んでくれてありがとうな。\nユイも喜んでたぜ。"
"1","","","508013","0.2","","3","508","104331","","nop_talk_joy1"
"","","","508014","","","91","508","508012","",""
"1","","","508015","0.2","","3","508","104331","","nop_idle_joy_normal"
"8","0","0.5","508016","0","1","11","508","101711","0","色んな料理がいっぱいで\n見てるだけで楽しいさ～！"
"1","","","508017","0.2","","3","508","101711","","nop_talk_joy2"
"","","","508018","","","91","508","508016","",""
"1","","","508019","0.2","","3","508","101711","","nop_idle_joy1"
"8","0","0.5","508020","0","1","11","508","101431","0","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。"
"1","","","508021","0.2","","3","508","101431","","nop_talk_thinking"
"","","","508022","","","93","508","1.5","","1"
"1","","","508023","0.2","","3","508","101431","","nop_talk_normal"
"","","","508024","","","91","508","508020","",""
"1","","","508025","0.2","","3","508","101431","","nop_idle_normal"
"8","0","0.5","508026","0","1","11","508","101711","0","【美食殿】のおせち料理？\n絶対美味しいさ～！"
"1","","","508027","0.2","","3","508","101711","","nop_talk_normal"
"","","","508028","","","93","508","1.75","","1"
"1","","","508029","0.2","","3","508","101711","","nop_talk_joy1"
"","","","508030","","","91","508","508026","",""
"1","","","508031","0.2","","3","508","101711","","nop_idle_joy_normal"
"8","0","0.5","508032","0","1","11","508","104331","0","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？"
"0","0.2","","508033","0.2","nop_talk_arm_crossed_loop2","3","508","104331","1","nop_talk_arm_crossed2"
"","","","508034","","","91","508","508032","",""
"1","","","508035","0.2","","3","508","104331","","nop_idle_arm_crossed2"
"8","0","0.5","508036","0","1","11","508","101431","0","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……"
"0","0.2","","508037","0.2","nop_talk_doya_loop","3","508","101431","1","nop_talk_doya"
"","","","508038","","","93","508","2.9","","1"
"1","","","508039","0.2","","3","508","101431","","nop_talk_thinking"
"1","0","0","508040","0","1","12","508","101011","0","10"
"1","","","508041","0.2","","3","508","101011","","nop_look_idle_normal"
"","","","508042","","","91","508","508036","",""
"1","","","508043","0.2","","3","508","101431","","nop_idle_thinking"
"","","","508044","","","91","508","508040","",""
"8","0","0.5","508045","0","1","11","508","101011","0","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？"
"0","0.2","","508046","0.2","nop_talk_joy1","3","508","101011","1","nop_look_smile"
"","","","508047","","","93","508","4","","1"
"1","0","0","508048","0","1","12","508","101431","0","4"
"1","","","508049","0.2","","3","508","101431","","nop_idle_surprise2"
"","","","508050","","","91","508","508045","",""
"1","","","508051","0.2","","3","508","101011","","nop_idle_joy1"
"","","","508052","","","91","508","508048","",""
"8","0","0","508053","0","1","11","508","101431","0","ええー、マホさんずるいよ～！"
"1","","","508054","0.2","","3","508","101431","","nop_talk_joy1_sad"
"","","","508055","","","93","508","1","","1"
"1","","","508056","0.2","","3","508","101431","","nop_talk_sad2"
"","","","508057","","","91","508","508053","",""
"1","0","0","508058","0","1","12","508","101431","0","17"
"1","","","508059","0.2","","3","508","101431","","nop_idle_sad2"
"1","0","0","508060","0","1","12","508","104331","0","10"
"1","","","508061","0.2","","3","508","104331","","nop_talk_joy3"
"1","0","0","508062","0","1","12","508","101711","0","10"
"1","","","508063","0.2","","3","508","101711","","nop_talk_joy2"
"1","0","0","508064","0","1","12","508","101011","0","10"
"1","","","508065","0.2","","3","508","101011","","nop_talk_joy3"
"","","","508066","","","93","508","0.75","","1"
"","","","508067","","","93","508","0.5","","0"
"100","0","nop_idle_joy1","509001","1.95","-150","1","509","1","-255","103311"
"104","0","nop_idle_joy_normal","509002","1.95","-300","1","509","1","-275","105211"
"101","1","nop_idle_sad2","509003","1.95","150","1","509","1","-255","102611"
"105","1","nop_idle_normal","509004","1.95","300","1","509","1","-275","103811"
"","","","509005","","","93","509","0.5","","0"
"8","0","0.5","509006","0","1","11","509","103311","0","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー"
"1","","","509007","0.2","","3","509","103311","","nop_talk_joy2"
"","","","509008","","","93","509","3.5","","1"
"1","","","509009","0.2","","3","509","103311","","nop_talk_normal"
"","","","509010","","","91","509","509006","",""
"1","","","509011","0.2","","3","509","103311","","nop_idle_normal"
"8","0","0.5","509012","0","1","11","509","102611","0","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。"
"1","","","509013","0.2","","3","509","102611","","nop_talk_jitome"
"","","","509014","","","93","509","3.5","","1"
"1","","","509015","0.2","","3","509","102611","","nop_talk_bitter"
"","","","509016","","","91","509","509012","",""
"1","","","509017","0.2","","3","509","102611","","nop_idle_bitter"
"8","0","0.5","509018","0","1","11","509","105211","0","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪"
"1","","","509019","0.2","","3","509","105211","","nop_talk_normal"
"","","","509020","","","93","509","2","","1"
"1","","","509021","0.2","","3","509","105211","","nop_talk_joy2"
"","","","509022","","","91","509","509018","",""
"1","","","509023","0.2","","3","509","105211","","nop_idle_joy_dere2"
"8","0","0.5","509024","0","1","11","509","103811","0","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。"
"1","","","509025","0.2","","3","509","103811","","nop_talk_normal"
"","","","509026","","","93","509","4","","1"
"1","","","509027","0.2","","3","509","103811","","nop_talk_joy1"
"","","","509028","","","91","509","509024","",""
"1","","","509029","0.2","","3","509","103811","","nop_idle_joy1"
"8","0","0.5","509030","0","1","11","509","105211","0","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。"
"1","","","509031","0.2","","3","509","105211","","nop_talk_normal"
"","","","509032","","","93","509","5.75","","1"
"1","","","509033","0.2","","3","509","105211","","nop_talk_memory"
"","","","509034","","","91","509","509030","",""
"1","","","509035","0.2","","3","509","105211","","nop_idle_memory2"
"8","0","0.5","509036","0","1","11","509","103311","0","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！"
"1","","","509037","0.2","","3","509","103311","","nop_talk_joy1"
"","","","509038","","","93","509","4.75","","1"
"0","0.2","","509039","0.2","nop_idle_guts2","3","509","103311","1","nop_talk_guts2"
"","","","509040","","","91","509","509036","",""
"8","0","0.5","509041","0","1","11","509","102611","0","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～"
"1","","","509042","0.2","","3","509","102611","","nop_talk_sad2"
"","","","509043","","","93","509","4","","1"
"1","","","509044","0.2","","3","509","102611","","nop_talk_bitter"
"","","","509045","","","91","509","509041","",""
"1","","","509046","0.2","","3","509","102611","","nop_idle_bitter"
"1","","","509047","0.2","","3","509","103311","","nop_talk_joy1"
"1.5","0","0","509048","0","1","12","509","103311","0","10"
"1","","","509049","0.2","","3","509","105211","","nop_talk_joy3"
"1.5","0","0","509050","0","1","12","509","105211","0","10"
"","","","509051","","","91","509","0","",""
"8","0","0.5","509052","0","1","11","509","103811","0","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。"
"1","","","509053","0.2","","3","509","103811","","nop_talk_bitter"
"","","","509054","","","93","509","3","","1"
"1","","","509055","0.2","","3","509","103811","","nop_talk_joy1_wink"
"","","","509056","","","91","509","509052","",""
"1","","","509057","0.2","","3","509","103811","","nop_idle_joy1_wink"
"","","","509058","","","93","509","0.5","","0"
"100","0","nop_idle_normal","510001","1.95","-150","1","510","1","-255","103231"
"104","1","nop_10_yukari_06","510002","1.95","1000","1","510","1","-275","103411"
"105","1","nop_10_yukari_06","510003","1.95","1000","5","510","1","-275","11"
"101","1","nop_idle_doya","510004","1.95","150","1","510","1","-255","104811"
"106","0","nop_idle_joy1","510005","1.95","-300","1","510","1","-275","104611"
"","","","510006","","","93","510","0.5","","0"
"8","0","0.5","510007","0","1","11","510","103231","0","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！"
"0","0.2","","510008","0.2","nop_talk_joy2","3","510","103231","1","nop_bow"
"","","","510009","","","93","510","5","","1"
"0","0.2","","510010","0.2","nop_idle_normal","3","510","103231","1","nop_wink"
"","","","510011","","","91","510","510007","",""
"1","","","510012","0.2","","3","510","103231","","nop_idle_normal"
"1","0.1","","510013","0.5","nop_10_yukari_06","3","510","103411","1","nop_10_yukari_05"
"1","0.1","","510014","0.5","nop_10_yukari_06","3","510","11","1","nop_10_yukari_05"
"-245","","","510015","","2.8","2","510","103411","7","750"
"-245","","","510016","","2.8","2","510","11","7","750"
"8","0","0.5","510017","0","1","11","510","104811","0","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。"
"1","","","510018","0.2","","3","510","104811","","nop_talk_thinking"
"","","","510019","","","93","510","4","","1"
"1","","","510020","0.2","","3","510","104811","","nop_talk_normal"
"","","","510021","","","93","510","1","","1"
"0","0.2","","510022","0.2","nop_idle_guts","3","510","104811","1","nop_talk_guts"
"","","","510023","","","91","510","510017","",""
"1","","","510024","0.2","","3","510","104811","","nop_idle_guts"
"","","","510025","","","91","510","510015","",""
"1","0.1","","510026","0.5","nop_10_yukari_06","3","510","103411","1","nop_10_yukari_05"
"1","0.1","","510027","0.5","nop_10_yukari_06","3","510","11","1","nop_10_yukari_05"
"-255","","","510028","","2.8","2","510","103411","7","550"
"-255","","","510029","","2.8","2","510","11","7","550"
"8","0","0.5","510030","0","1","11","510","104611","0","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！"
"1","","","510031","0.2","","3","510","104611","","nop_idle_surprise2"
"","","","510032","","","93","510","1","","1"
"1","","","510033","0.2","","3","510","104611","","nop_talk_worry"
"","","","510034","","","93","510","2","","1"
"1","","","510035","0.2","","3","510","104611","","nop_talk_joy1_sad"
"","","","510036","","","91","510","510030","",""
"1","","","510037","0.2","","3","510","104611","","nop_idle_worry"
