3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203
"5078","0","0","0","0","5078101","0","0","0","0","0","0","5078101","1","0","0","0","1","0","507810102"
"5078","0","0","0","0","5078101","0","0","0","0","0","0","5078101","1","0","0","0","1","0","507810104"
"5078","0","0","0","0","5078101","0","0","0","0","0","0","5078101","1","0","0","0","1","0","507810106"
"5080","1","0","0","0","5080001","7912","0","0","0","103311","101112","0","1","0","0","0","0","0","508000101"
"5080","1","0","0","0","5080003","111","0","0","0","7912","416","0","1","0","119911","119211","0","0","508000301"
"5080","1","0","0","0","5080006","119911","0","0","0","0","0","0","1","0","0","0","0","0","508000601"
"5080","1","0","0","0","5080007","119211","0","0","0","119911","119311","0","1","0","0","0","0","0","508000701"
"5082","1","0","0","0","5082002","120711","0","0","0","120912","120811","5082002","1","0","0","0","0","0","508200201"
"5082","1","0","0","0","5082002","120711","0","0","0","120912","120811","5082002","1","0","0","0","0","0","508200202"
"5082","1","0","0","0","5082006","111812","0","0","0","112012","111912","0","1","0","0","120711","0","0","508200601"
"5082","1","0","-960","0","5082007","111811","0","0","1","112011","111911","0","1","0","0","120711","0","0","508200701"
"5084","1","0","0","0","5084004","100011","0","0","0","0","121011","0","1","0","0","0","0","0","508400401"
"5085","1","0","0","0","5085002","106012","0","0","0","0","106911","5085002","1","0","0","0","0","0","508500201"
"5085","1","0","0","0","5085002","106012","0","0","0","0","106911","5085002","1","0","0","0","0","0","508500202"
"5085","1","0","0","0","5085002","106012","0","0","0","0","106911","5085002","1","0","0","0","0","0","508500203"
"5085","1","0","0","0","5085002","106012","0","0","0","0","106911","5085002","1","0","0","0","0","0","508500204"
"5085","1","0","0","0","5085003","15811","0","0","0","0","105811","0","1","0","0","0","0","0","508500301"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500501"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500502"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500503"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500504"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500505"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500506"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500507"
"5085","0","0","0","0","5085005","0","0","0","0","0","0","0","1","0","0","0","1","0","508500508"
"5085","1","0","0","0","5085005","121011","0","0","0","0","121111","0","1","0","0","0","0","0","508500509"
"5085","1","0","0","0","5085006","0","0","0","0","0","0","0","1","0","0","0","0","0","508500601"
"5088","1","0","0","0","5088002","102111","0","0","0","0","105011","0","1","0","0","0","0","0","508800201"
"5088","1","0","0","0","5088005","121311","0","0","0","0","121411","5088005","1","0","0","0","0","0","508800501"
"5088","1","0","0","0","5088005","121311","0","0","0","0","121411","5088005","1","0","0","0","0","0","508800502"
"5088","1","0","0","0","5088006","121311","0","0","0","0","121411","0","1","0","0","0","0","0","508800601"
"5090","0","0","0","0","5090000","0","0","0","0","0","0","0","1","0","0","0","1","0","509000001"
"5090","1","0","0","0","5090001","5411","0","0","0","105511","100011","0","1","0","106611","106511","0","0","509000101"
"5090","1","0","0","0","5090005","100011","0","0","0","121511","106511","5090005","1","0","0","121611","0","0","509000501"
"5090","1","0","0","0","5090005","100011","0","0","0","121511","106511","5090005","1","0","0","121611","0","0","509000502"
"5090","1","0","0","0","5090005","106711","0","0","0","0","121611","0","1","0","0","0","0","0","509000503"
"5090","1","0","0","0","5090005","100011","0","0","0","106711","106511","5090015","1","0","121611","121511","0","0","509000504"
"5090","1","0","0","0","5090005","100011","0","0","0","106711","106511","5090015","1","0","121611","121511","0","0","509000505"
"5090","1","0","0","0","5090601","0","0","0","0","0","0","0","1","0","0","0","0","0","509060101"
"5092","1","0","0","0","5092001","311","0","0","0","101411","7511","0","1","0","122012","121912","0","0","509200101"
"5092","1","0","0","0","5092002","101411","0","0","0","122012","121912","0","1","0","0","0","0","0","509200201"
"5092","1","0","0","0","5092003","101411","0","0","0","122012","121912","0","1","0","0","0","0","0","509200301"
"5092","1","0","0","0","5092004","121912","0","0","0","0","0","0","1","0","0","0","0","0","509200401"
"5092","0","0","0","0","5092601","0","0","0","0","0","0","5092601","1","0","0","0","0","0","509260101"
"5094","1","0","0","0","5094002","122111","0","0","0","0","0","0","1","0","0","0","0","0","509400201"
"5094","1","0","0","0","5094003","122211","0","0","0","0","0","0","1","0","0","0","0","0","509400301"
"5094","1","0","0","0","5094006","122111","0","0","0","0","122211","0","1","0","0","0","0","0","509400601"
"5096","1","0","0","0","5096002","419","0","0","0","117111","117011","0","1","0","122511","122411","0","122611","509600201"
"5096","1","0","0","0","5096004","122411","0","0","0","122611","122511","5096004","1","0","0","0","0","0","509600401"
"5096","1","0","0","0","5096004","122411","0","0","0","122611","122511","5096004","1","0","0","0","0","0","509600402"
"5096","1","122611","0","122511","5096005","100512","122411","0","0","106611","102212","5096005","1","117111","113311","110411","0","117011","509600501"
"5096","0","0","0","0","5096005","419","122611","0","0","109611","105312","5096005","1","122511","116211","110311","1","122411","509600502"
"5096","1","0","0","0","5096006","122411","0","0","0","122611","122511","0","1","0","0","0","0","0","509600601"
"5098","1","0","0","0","5098000","8411","0","0","0","102012","100411","0","1","0","0","103611","0","0","509800001"
"5098","1","0","0","0","5098002","8411","0","0","0","102012","100411","5098002","1","0","106812","103611","0","0","509800201"
"5098","1","0","0","0","5098002","8411","0","0","0","102012","100411","5098002","1","0","106812","103611","0","0","509800202"
"5098","1","0","0","0","5098006","8411","0","0","0","122811","122711","0","1","0","0","122911","0","0","509800601"
"5098","1","0","0","0","5098007","122711","0","0","0","122911","122811","0","1","0","0","0","0","0","509800701"
"5100","1","0","0","0","5100004","123111","0","0","0","0","123211","5100004","1","0","0","0","0","0","510000401"
"5100","1","0","0","0","5100004","123111","0","0","0","0","123211","5100004","1","0","0","0","0","0","510000402"
"5100","1","0","0","0","5100006","16613","0","0","0","123111","100011","0","1","0","0","123211","0","0","510000601"
"5100","1","0","0","0","5100007","511","0","0","0","123111","16612","0","1","0","0","123211","0","0","510000701"
"5102","1","0","0","0","5102003","16712","0","0","0","123611","123511","0","1","0","0","123711","0","0","510200301"
"5102","1","0","0","0","5102004","16711","0","0","0","0","123611","0","1","0","0","0","0","0","510200401"
"5102","1","0","0","0","5102005","16711","0","0","0","0","123611","0","1","0","0","0","0","0","510200501"
"5104","1","0","0","0","5104005","8611","0","0","0","0","100513","5104005","1","0","0","0","0","0","510400501"
"5104","1","0","0","0","5104005","8611","0","0","0","0","100513","5104005","1","0","0","0","0","0","510400502"
"5104","1","0","0","0","5104005","8611","0","0","0","0","100513","5104005","1","0","0","0","0","0","510400503"
"5104","1","0","0","0","5104006","8811","0","0","0","123811","103712","0","1","0","0","123912","0","0","510400601"
"5104","1","0","0","0","5104007","123911","0","0","0","0","0","0","1","0","0","0","0","0","510400701"
"5106","1","0","0","0","5106006","100011","0","0","0","124112","124012","0","1","0","0","124214","0","0","510600601"
"5106","1","0","0","0","5106006","5512","0","0","0","124012","8912","0","1","0","0","124112","0","0","510600602"
"5106","1","0","0","0","5106007","124012","0","0","0","0","0","5106007","1","0","0","0","0","0","510600701"
"5106","1","0","0","0","5106007","124012","0","0","0","0","0","5106007","1","0","0","0","0","0","510600702"
"5108","1","0","0","0","5108002","124511","0","0","0","124711","124611","0","1","0","0","0","0","0","510800201"
"5108","1","0","0","0","5108005","101811","0","0","0","124511","103412","0","1","0","124711","124611","0","0","510800501"
"5108","1","0","0","0","5108006","17011","0","0","0","124611","124511","0","1","0","0","124711","0","0","510800601"
"5110","0","0","0","0","5110001","0","0","0","0","0","0","0","1","0","0","0","1","0","511000101"
"5110","0","0","0","0","5110001","0","0","0","0","0","0","0","1","0","0","0","1","0","511000102"
"5110","1","0","0","0","5110004","124811","0","0","0","125013","124911","0","1","0","0","0","0","0","511000401"
"5111","1","0","0","0","5111001","124811","0","0","0","0","124911","0","1","0","0","0","0","0","511100101"
"5111","1","0","0","0","5111004","106211","0","0","0","0","125012","0","1","0","0","0","0","0","511100401"
"5111","1","0","0","0","5111005","106211","0","0","0","0","125012","5111005","1","0","0","0","0","0","511100501"
"5111","1","0","0","0","5111005","106211","0","0","0","0","125012","5111005","1","0","0","0","0","0","511100502"
"5114","1","0","0","0","5114001","100411","0","0","0","103611","102011","0","1","0","0","105311","0","0","511400101"
"5114","1","0","0","0","5114005","125111","0","0","0","0","125212","5114005","1","0","0","0","0","0","511400501"
"5114","1","0","0","0","5114005","125111","0","0","0","0","125212","5114005","1","0","0","0","0","0","511400502"
"5114","1","0","0","0","5114005","125111","0","0","0","0","125212","5114005","1","0","0","0","0","0","511400503"
"5114","1","0","0","0","5114006","17312","0","0","0","125212","125111","5114006","1","0","0","0","0","0","511400601"
"5114","1","0","0","0","5114006","17312","0","0","0","125212","125111","5114006","1","0","0","0","0","0","511400602"
"5116","1","0","0","0","5116003","3311","0","0","0","105011","102011","5116003","1","0","125414","125312","0","191611","511600301"
"5116","1","0","0","0","5116003","3311","0","0","0","105011","102011","5116003","1","0","125414","125312","0","191611","511600302"
"5116","1","0","0","0","5116005","125414","0","0","0","0","0","5116005","1","0","0","0","0","0","511600501"
"5116","1","0","0","0","5116005","125312","0","0","0","0","125414","5116005","1","0","0","0","0","0","511600502"
"5116","1","0","0","0","5116005","7511","0","0","0","125414","125312","5116005","1","0","0","0","0","0","511600503"
"5116","1","0","0","0","5116007","1812","0","0","0","103311","2312","0","1","0","125414","125312","0","0","511600701"
"5118","0","0","0","0","5118066","0","0","0","0","0","0","0","1","0","0","0","1","0","511800066"
"5118","1","0","0","0","5118003","17511","0","0","0","125614","105712","5118003","1","0","0","125711","0","0","511800301"
"5118","1","0","0","0","5118003","17511","0","0","0","125614","105712","5118003","1","0","0","125711","0","0","511800302"
"5118","1","0","0","0","5118005","125511","0","0","0","0","125611","0","1","0","0","0","0","0","511800501"
"5118","1","0","0","0","5118006","17512","0","0","0","125511","100011","5118006","1","0","125711","125611","0","0","511800601"
"5118","0","0","0","0","5118006","17512","0","0","0","125511","100011","5118006","1","0","125711","125611","1","0","511800602"
"5118","1","0","0","0","5118006","0","0","0","0","0","0","5118006","1","0","0","0","0","0","511800603"
"5120","1","0","0","0","5120000","9811","0","0","0","126311","126211","0","1","0","0","0","0","0","512000001"
"5120","1","0","0","0","5120001","9811","0","0","0","126311","126211","0","1","0","0","0","0","0","512000101"
"5120","1","0","0","0","5120002","9811","0","0","0","126311","126211","0","1","0","0","0","0","0","512000201"
"5120","1","0","0","0","5120007","126212","0","0","0","0","126311","5120007","1","0","0","0","0","0","512000701"
"5120","1","0","0","0","5120007","126212","0","0","0","0","126311","5120007","1","0","0","0","0","0","512000702"
"5122","1","0","0","0","5122004","3512","0","0","0","126711","126611","0","1","0","0","126811","0","0","512200401"
"5122","1","0","0","0","5122005","7511","0","0","0","126711","126611","5122005","1","0","0","126811","0","0","512200501"
"5122","1","0","0","0","5122005","7511","0","0","0","126711","126611","5122005","1","0","0","126811","0","0","512200502"
"5122","1","191011","0","126811","5122006","411","126711","0","0","415","414","5122006","1","126611","3311","811","0","6411","512200601"
"5122","1","191011","0","126811","5122006","411","126711","0","0","415","414","5122006","1","126611","3311","811","0","6411","512200602"
"5124","1","0","0","0","5124002","110111","0","0","0","0","126911","0","1","0","0","0","0","0","512400201"
"5124","1","0","0","0","5124003","126911","0","0","0","127112","127011","0","1","0","0","0","0","0","512400301"
"5124","1","0","0","0","5124004","127011","0","0","0","0","0","5124004","1","0","0","0","0","0","512400401"
"5124","1","0","0","0","5124004","127011","0","0","0","0","0","5124004","1","0","0","0","0","0","512400402"
"5124","1","0","0","0","5124005","110111","0","0","0","127012","126911","0","1","0","0","0","0","0","512400501"
"5126","1","0","0","0","5126001","814","0","0","0","127312","127214","5126001","1","0","0","0","0","0","512600101"
"5126","1","0","0","0","5126001","814","0","0","0","127312","127214","5126001","1","0","0","0","0","0","512600102"
"5126","1","0","0","0","5126001","814","0","0","0","127312","127214","5126001","1","0","0","0","0","0","512600103"
"5126","1","0","0","0","5126003","101112","0","0","0","103011","102711","0","1","0","127312","127212","0","0","512600301"
"5126","1","0","0","0","5126007","127212","0","0","0","0","0","0","1","0","0","0","0","0","512600701"
"5128","1","0","0","0","5128002","5313","0","0","0","127512","100011","5128002","1","0","0","127612","0","0","512800201"
"5128","1","0","0","0","5128002","5313","0","0","0","127512","100011","5128002","1","0","0","127612","0","0","512800202"
"5128","1","0","0","0","5128002","104211","0","0","0","108011","107311","5128012","1","0","127612","127512","0","0","512800203"
"5128","1","0","0","0","5128002","104211","0","0","0","108011","107311","5128012","1","0","127612","127512","0","0","512800204"
"5128","1","0","0","0","5128003","127512","0","0","0","0","127612","5128003","1","0","0","0","0","0","512800301"
"5128","1","0","0","0","5128003","127512","0","0","0","0","127612","5128003","1","0","0","0","0","0","512800302"
"5128","1","0","0","0","5128005","100011","0","0","0","0","0","0","1","0","0","0","0","0","512800501"
"5130","1","0","0","0","5130001","9511","0","0","0","125812","103311","0","1","0","0","126112","0","0","513000101"
"5130","1","0","0","0","5130002","9511","0","0","0","125812","107111","5130002","1","0","126112","126012","0","0","513000201"
"5130","1","0","0","0","5130002","9511","0","0","0","125812","107111","5130002","1","0","126112","126012","0","0","513000202"
"5130","1","0","0","0","5130003","125812","0","0","0","126112","126012","5130003","1","0","0","0","0","0","513000301"
"5130","1","0","0","0","5130003","125812","0","0","0","126112","126012","5130003","1","0","0","0","0","0","513000302"
"5132","1","0","0","0","5132001","6111","0","0","0","127911","50912","0","1","0","0","128011","0","0","513200101"
"5132","1","0","0","0","5132004","51011","0","0","0","128011","51111","0","1","0","0","0","0","0","513200401"
"5132","1","0","0","0","5132006","127911","0","0","0","0","128011","0","1","0","0","0","0","0","513200601"
"5134","1","0","0","0","5134000","0","0","0","0","0","0","0","1","0","0","0","0","0","513400001"
"5134","1","0","0","0","5134004","128311","0","0","0","128511","128411","5134004","1","0","0","0","0","0","513400401"
"5134","1","0","0","0","5134004","0","0","0","0","0","0","5134004","1","0","0","0","0","0","513400402"
"5134","1","0","0","0","5134004","100011","0","0","0","128311","103813","0","1","0","128511","128411","0","0","513400403"
"5134","1","0","0","0","5134005","100011","0","0","0","128411","103813","5134005","1","0","0","0","0","0","513400501"
"5134","1","0","0","0","5134005","100011","0","0","0","128411","103813","5134005","1","0","0","0","0","0","513400502"
"5134","1","0","0","0","5134005","100011","0","0","0","0","128411","5134005","1","0","0","0","0","0","513400503"
"5134","1","0","0","0","5134005","128311","0","0","0","128412","128411","0","1","0","0","128511","0","0","513400504"
"5134","0","0","0","0","5134061","0","0","0","0","0","0","5134061","1","0","0","0","1","0","513406101"
"5134","0","0","0","0","5134061","0","0","0","0","0","0","5134061","1","0","0","0","1","0","513406102"
"5134","0","0","0","0","5134061","0","0","0","0","0","0","5134061","1","0","0","0","1","0","513406103"
"5134","0","0","0","0","5134062","0","0","0","0","0","0","5134062","1","0","0","0","1","0","513406201"
"5134","0","0","0","0","5134062","0","0","0","0","0","0","5134062","1","0","0","0","1","0","513406202"
"5134","0","0","0","0","5134062","0","0","0","0","0","0","5134062","1","0","0","0","1","0","513406203"
"5134","0","0","0","0","5134062","0","0","0","0","0","0","5134062","1","0","0","0","1","0","513406204"
"5134","0","0","0","0","5134063","0","0","0","0","0","0","5134063","1","0","0","0","1","0","513406301"
"5134","0","0","0","0","5134063","0","0","0","0","0","0","5134063","1","0","0","0","1","0","513406302"
"5134","0","0","0","0","5134063","0","0","0","0","0","0","5134063","1","0","0","0","1","0","513406303"
"5134","0","0","0","0","5134064","0","0","0","0","0","0","5134064","1","0","0","0","1","0","513406401"
"5134","0","0","0","0","5134064","0","0","0","0","0","0","5134064","1","0","0","0","1","0","513406402"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406501"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406502"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406503"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406504"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406505"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406506"
"5134","0","0","0","0","5134065","0","0","0","0","0","0","5134065","1","0","0","0","1","0","513406507"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406601"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406602"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406603"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406604"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406605"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406606"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406607"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406608"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406609"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406610"
"5134","0","0","0","0","5134066","0","0","0","0","0","0","5134066","1","0","0","0","1","0","513406611"
"5134","0","0","0","0","5134067","0","0","0","0","0","0","5134067","1","0","0","0","1","0","513406701"
"5134","0","0","0","0","5134067","0","0","0","0","0","0","5134067","1","0","0","0","1","0","513406702"
"5134","0","0","0","0","5134067","0","0","0","0","0","0","5134067","1","0","0","0","1","0","513406703"
"5136","1","0","0","0","5136000","0","0","0","0","0","0","0","1","0","0","0","0","0","513600001"
"5136","1","0","0","0","5136000","0","0","0","0","0","0","0","1","0","0","0","0","0","513600002"
"5136","1","0","0","0","5136000","0","0","0","0","0","0","0","1","0","0","0","0","0","513600003"
"5136","1","0","0","0","5136002","0","0","0","0","0","0","0","1","0","0","0","0","0","513600201"
"5136","0","0","0","0","5136002","0","0","0","0","0","0","0","1","0","0","0","1","0","513600202"
"5136","1","0","0","0","5136003","100111","0","0","0","0","135512","5136003","1","0","0","0","0","0","513600301"
"5136","1","0","0","0","5136004","100311","0","0","0","0","135613","5136004","1","0","0","0","0","0","513600401"
"5136","1","0","0","0","5136004","100311","0","0","0","0","135613","5136004","1","0","0","0","0","0","513600402"
"5136","1","0","0","0","5136004","100111","0","0","0","0","135512","0","1","0","0","0","0","0","513600403"
"5136","1","0","0","0","5136005","128711","0","0","0","128911","128811","0","1","0","135614","135512","0","190011","513600501"
"5136","1","0","0","0","5136005","0","0","0","0","0","0","0","1","0","0","0","0","0","513600502"
"5137","1","0","0","0","5137003","0","0","0","0","0","0","0","1","0","0","0","0","0","513700301"
"5137","1","0","0","0","5137005","0","0","0","0","0","0","0","1","0","0","0","0","0","513700501"
"5137","0","0","0","0","5137068","0","0","0","0","0","0","0","1","0","0","0","1","0","513706801"
"5140","1","0","0","0","5140005","312","0","0","0","7114","1413","5140005","1","0","129411","129311","0","129511","514000501"
"5140","1","0","0","0","5140005","312","0","0","0","7114","1413","5140005","1","0","129411","129311","0","129511","514000502"
"5140","1","0","0","0","5140006","0","0","0","0","0","0","0","1","0","0","0","0","0","514000601"
"5140","1","129511","0","129411","5140007","911","129311","0","0","3114","2915","0","1","117411","7113","3211","0","18211","514000701"
"5142","1","0","0","0","5142001","129811","0","0","0","0","129911","0","1","0","0","0","0","0","514200101"
"5142","1","0","0","0","5142002","129911","0","0","0","0","0","0","1","0","0","0","0","0","514200201"
"5142","1","0","0","0","5142006","0","0","0","0","0","0","5142006","1","0","0","0","0","0","514200601"
"5142","1","0","0","0","5142006","129811","0","0","0","0","129911","5142006","1","0","0","0","0","0","514200602"
"5142","1","0","0","0","5142006","129811","0","0","0","0","129911","5142006","1","0","0","0","0","0","514200603"
"5144","1","0","0","0","5144001","100512","0","0","0","130711","102311","5144001","1","0","0","130811","0","0","514400101"
"5144","1","0","0","0","5144001","100512","0","0","0","130711","102311","5144001","1","0","0","130811","0","0","514400102"
"5144","1","0","0","0","5144004","6312","0","0","0","102311","100512","0","1","0","130811","130711","0","0","514400401"
"5144","1","0","0","0","5144005","6312","0","0","0","130811","130711","5144005","1","0","0","0","0","0","514400501"
"5144","1","0","0","0","5144005","6312","0","0","0","130811","130711","5144005","1","0","0","0","0","0","514400502"
"5146","1","0","0","0","5146001","130912","0","0","0","0","131011","5146001","1","0","0","0","0","0","514600101"
"5146","1","0","0","0","5146001","130912","0","0","0","0","131011","5146001","1","0","0","0","0","0","514600102"
"5146","0","0","0","0","5146001","0","0","0","0","0","0","0","1","0","0","0","1","0","514600103"
"5146","1","0","0","0","5146004","100011","0","0","0","0","130912","5146004","1","0","0","0","0","0","514600401"
"5146","1","0","0","0","5146004","100011","0","0","0","0","130912","5146004","1","0","0","0","0","0","514600402"
"5146","1","0","0","0","5146005","130912","0","0","0","0","131011","0","1","0","0","0","0","0","514600501"
"5146","1","0","0","0","5146005","0","0","0","0","0","0","0","1","0","0","0","0","0","514600502"
"5146","1","0","0","0","5146005","0","0","0","0","0","0","0","1","0","0","0","0","0","514600503"
"5146","1","0","0","0","5146005","0","0","0","0","0","0","0","1","0","0","0","0","0","514600504"
"5146","1","0","0","0","5146006","0","0","0","0","0","0","0","1","0","0","0","0","0","514600601"
"5148","1","0","0","0","5148000","131214","0","0","0","0","131611","5148000","1","0","0","0","0","0","514800001"
"5148","1","0","0","0","5148000","131214","0","0","0","0","131611","5148000","1","0","0","0","0","0","514800002"
"5148","1","0","0","0","5148003","131112","0","0","0","131611","131214","0","1","0","0","191618","0","0","514800301"
"5148","1","0","0","0","5148003","131111","0","0","0","131611","131214","5148003","1","0","0","191618","0","0","514800302"
"5148","1","0","0","0","5148003","131111","0","0","0","131611","131214","5148003","1","0","0","191618","0","0","514800303"
"5148","0","0","0","0","5148061","0","0","0","0","0","0","0","1","0","0","0","1","0","514806101"
"5148","0","0","0","0","5148062","0","0","0","0","0","0","0","1","0","0","0","1","0","514806201"
"5148","0","0","0","0","5148064","0","0","0","0","0","0","0","1","0","0","0","1","0","514806401"
"5148","0","0","0","0","5148065","0","0","0","0","0","0","0","1","0","0","0","1","0","514806501"
"5148","0","0","0","0","5148067","0","0","0","0","0","0","0","1","0","0","0","1","0","514806701"
"5148","0","0","0","0","5148068","0","0","0","0","0","0","0","1","0","0","0","1","0","514806801"
"5148","0","0","0","0","5148070","0","0","0","0","0","0","0","1","0","0","0","1","0","514807001"
"5148","0","0","0","0","5148071","0","0","0","0","0","0","0","1","0","0","0","1","0","514807101"
"5148","0","0","0","0","5148073","0","0","0","0","0","0","0","1","0","0","0","1","0","514807301"
"5148","0","0","0","0","5148074","0","0","0","0","0","0","0","1","0","0","0","1","0","514807401"
"5148","0","0","0","0","5148076","0","0","0","0","0","0","0","1","0","0","0","1","0","514807601"
"5148","0","0","0","0","5148077","0","0","0","0","0","0","0","1","0","0","0","1","0","514807701"
"5148","0","0","0","0","5148079","0","0","0","0","0","0","0","1","0","0","0","1","0","514807901"
"5148","0","0","0","0","5148080","0","0","0","0","0","0","0","1","0","0","0","1","0","514808001"
"5148","0","0","0","0","5148603","0","0","0","0","0","0","0","1","0","0","0","1","0","514860301"
"5150","1","0","0","0","5150002","131711","0","0","0","190912","131813","0","1","0","0","0","0","0","515000201"
"5150","1","0","0","0","5150004","131711","0","0","0","0","131813","0","1","0","0","0","0","0","515000401"
"5150","1","0","0","0","5150007","131711","0","0","0","190912","131813","0","1","0","0","0","0","0","515000701"
"5152","1","0","0","0","5152001","2612","132112","0","0","107511","2713","5152001","1","131911","107811","107611","0","109812","515200101"
"5152","1","0","0","0","5152001","2612","132112","0","0","107511","2713","5152001","1","131911","107811","107611","0","109812","515200102"
"5152","1","0","0","0","5152004","113511","0","0","0","132011","126911","5152004","1","0","0","0","0","0","515200401"
"5152","1","0","0","0","5152004","113511","0","0","0","132011","126911","5152004","1","0","0","0","0","0","515200402"
"5152","1","0","0","0","5152004","113511","0","0","0","132011","126911","5152004","1","0","0","0","0","0","515200403"
"5152","1","0","0","0","5152004","113511","0","0","0","132011","126911","5152004","1","0","0","0","0","0","515200404"
"5152","1","0","0","0","5152007","0","0","0","0","0","0","0","1","0","0","0","0","0","515200701"
"5152","0","0","0","0","5152007","2612","132112","0","0","107512","2713","0","1","131911","107812","107612","1","109812","515200702"
"5152","0","0","0","0","5152007","107612","132112","0","0","110311","109812","0","1","126911","122711","113511","1","126611","515200703"
"5154","1","0","0","0","5154001","132212","0","0","0","132412","132312","0","1","0","0","132512","0","0","515400101"
"5154","1","0","0","0","5154003","132214","0","0","0","132412","132312","5154003","1","0","0","132512","0","0","515400301"
"5154","1","0","0","0","5154003","132214","0","0","0","132412","132312","5154003","1","0","0","132512","0","0","515400302"
"5154","1","0","0","0","5154003","132214","0","0","0","132412","132312","5154003","1","0","0","132512","0","0","515400303"
"5154","1","0","0","0","5154004","132512","0","0","0","0","0","5154004","1","0","0","0","0","0","515400401"
"5154","1","0","0","0","5154004","132512","0","0","0","0","0","5154004","1","0","0","0","0","0","515400402"
"5154","1","0","0","0","5154004","132412","0","0","0","0","132512","5154004","1","0","0","0","0","0","515400403"
"5154","1","0","0","0","5154006","132411","0","0","0","0","0","0","1","0","0","0","0","0","515400601"
"5156","1","0","0","0","5156000","130012","0","0","0","130212","130112","5156000","1","0","0","0","0","0","515600001"
"5156","0","0","0","0","5156000","0","0","0","0","0","0","5156000","1","0","0","0","1","0","515600002"
"5156","1","0","0","0","5156000","130012","0","0","0","130212","130112","5156000","1","0","0","0","0","0","515600003"
"5156","1","0","0","0","5156005","100011","0","0","0","0","130112","0","1","0","0","0","0","0","515600501"
