387cc8ea86d379d356e72efc092e9d3f5630ec6eb5600353378764c27bb5a72d,43c5fc5f2db8f33bb2337377993b14d066dcbe387b7922f7b0aa3a0d8904b3ae,c105432c1e135e75f97dcaa8351d18ab94188eeb5bfa9c3744ccfc8259d5752f,85f3b61a385a9b40ca509bab641a81031338c142e9de1b38e9ec9c0d62f3a1f6,a0e8925bfaabb978f0bb3c1528d8e4d4f1d9514d0c7c9bc25a4b0abc0c76d7b2,2517ba5a3363379df2e91f7285085f8d6f7dca73b6971a1e94f1e1c5ee70bab2,e975642a5f01635ce21433afc462fcb01aa190ee77020a4bbf9e487fe2238773,59b87cb40cceafea0b1b5fcb9d345de57c9d5f1dbb0696c092821bb300560821,0077d78a63830ea46c86cec4e8bb6919bb9fb44d288185f80c90547ff33dc50d,9d664576d89b9b565a6b51f5f6b7c7c934a2ed2045d6b3330a6fa87849785e4d,3ddb756de18fc82103c922ea58529bfe2634a518a4dc47eea14b84c17741672b,b11095f67350c7ed50657e6163707e9d37c5ed4ed35b2f4752dc49c01f71c998,fbc2a93f9f560b2353f19edd5f5321f37e6c7cba6ff0816aac0ae6c83db918ed,ca16516161794df0f864d6fba96d43a9f625908ccbbd000145d79d34021da8e6,9a7fb435aaff1dbe9ec5245bd95d2f4f123a2e2d7e86c4a7088772c896c52fc9,56c2e2897476fb601c6ed60fc881577723a16b1b47ebc927e5e9bf00f227a159,b46f39730d3783a6a7e640fd236e00150b033b2a1c65ce8ebc3903baf79278bf,9d6966cf1b5aa4419aeecaa236b95d072f103a51c8e9dd30ab628d4d36d22019,f1176ccda2f114a0adb1c8e6628133b29436f0bebe040dafb7504ac3981ef2ad,f02ad3d633cb53ade0a70e456e6698897bf0ea38c2e5999ac588d0636561fd7a,c8be96072d7832e6ce67a6dccfc357ef5b1349230a32ee0036232d90c0e2b146
"0","0","0","0","0","0","3.8","578","0","3.8","10031034","0","0","0","0","0","0","オートマトンエグゾシェル","0","10","重装鎧"
"0","0","0","0","0","0","4","592","0","4","10031035","0","0","0","0","0","0","撃滅鱗装ギガント","0","10","重装鎧"
"0","0","0","0","0","0","4","622","0","4","10031036","0","0","0","0","0","0","バイオレットアーマーＲ","0","10","重装鎧"
"0","0","0","0","0","0","4","642","0","4","10031037","0","0","0","0","0","0","ドラゴニックアーマーＲ","0","10","重装鎧"
"0","0","0","0","0","0","4","663","0","4","10031038","0","0","0","0","0","0","蒼輝の鎧Ｒ","0","10","重装鎧"
"0","0","0","0","0","0","4","698","0","4","10031039","0","0","0","0","0","0","聖櫻の鎧Ｒ","0","10","重装鎧"
"75.8","0","0","0","0","0","1.2","74","0","1.2","10034032","0","0","0","0","0","0","妖精舞装アヌーン","0","10","服"
"82.8","0","0","0","0","0","1.2","74","0","1.2","10034034","0","0","0","0","0","0","オートマトンジャケット","0","10","服"
"86.6","0","0","0","0","0","1.4","84","0","1.4","10034036","0","0","0","0","0","0","蒼天のローブＲ","0","10","服"
"90","0","0","0","0","0","1.4","84","0","1.4","10034037","0","0","0","0","0","0","ダークテラードレスＲ","0","10","服"
"94.6","0","0","0","0","0","1.4","84","0","1.4","10034039","0","0","0","0","0","0","メイデンクロースＲ","0","10","服"
"0","0","0","77.2","0","0","1.8","0","0","1.8","10037032","0","0","0","0","1","0","妖精麗装ティターニア","0","10","魔法服"
"0","0","0","80.6","0","0","1.8","0","0","1.8","10037033","0","0","0","0","1","0","葡萄柚の霊装","0","10","魔法服"
"0","0","0","84.2","0","0","1.8","0","0","1.8","10037034","0","0","0","0","1","0","オートマトンエグゾスーツ","0","10","魔法服"
"0","0","0","85.6","0","0","2","0","0","2","10037035","0","0","0","0","1","0","幻蝦霊装アノーマリー","0","10","魔法服"
"0","0","0","89","0","0","2","0","0","2","10037036","0","0","0","0","1","0","聖者のローブＲ","0","10","魔法服"
"0","0","0","92.4","0","0","2","0","0","2","10037037","0","0","0","0","1","0","翠緑の霊衣Ｒ","0","10","魔法服"
"0","0","0","94.8","0","0","2","0","0","2","10037038","0","0","0","0","1","0","純潔の巫女装束Ｒ","0","10","魔法服"
"0","0","0","100.8","0","0","2","0","0","2","10037039","0","0","0","0","1","0","エンプレスローブＲ","0","10","魔法服"
"74.2","0","0","0","0","0","0","105","0","0","10040032","0","0","0","0","0","0","妖精叢盾スプリガン","0","10","盾"
"61.6","0","0","0","0","0","3","72","0","3","10040033","0","0","0","0","0","0","麝香猫果の薫盾","0","10","盾"
"66.4","0","0","0","0","0","3.2","72","0","3.2","10040035","0","0","0","0","0","0","激突重盾トライセラ","0","10","盾"
"70","0","0","0","0","0","3.2","72","0","3.2","10040036","0","0","0","0","0","0","ガーディアンシールドＲ","0","10","盾"
"87.8","0","0","0","0","0","1.2","0","0","1.2","10043033","0","0","0","0","0","0","翠華西瓜の海水駄","0","10","靴"
"92.6","0","0","0","0","0","1.4","0","0","1.4","10043035","0","0","0","0","0","0","餓竜疾靴デュアルラプター","0","10","靴"
"100.8","0","0","0","0","0","1.6","0","0","1.6","10043038","0","0","0","0","0","0","インファナルグリーブＲ","0","10","靴"
"106.6","0","0","0","0","0","1.6","0","0","1.6","10043039","0","0","0","0","0","0","フェアリアルブーツＲ","0","10","靴"
"0","0","0","77","0","0","0.8","100","0","0.8","10046032","0","0","0","0","0","0","妖精舞沓シルキー","0","10","魔法靴"
"0","0","0","80.4","0","0","0.8","100","0","0.8","10046033","0","0","0","0","0","0","紅玉苺の短靴","0","10","魔法靴"
"0","0","0","88.8","0","0","1","100","0","1","10046036","0","0","0","0","0","0","ネクロマンサーブーツＲ","0","10","魔法靴"
"0","0","0","91","0","0","1","100","0","1","10046037","0","0","0","0","0","0","アクエリアスブーツＲ","0","10","魔法靴"
"91.2","0","0","0","0","0","0","105","0","0","10049034","0","0","0","0","0","0","オートマトンバイザー","0","10","帽子"
"97.8","0","0","0","0","0","0","110","0","0","10049037","0","0","0","0","0","0","ドラゴンヘッドＲ","0","10","帽子"
"100","0","0","0","0","0","0","110","0","0","10049038","0","0","0","0","0","0","フェザーワルツＲ","0","10","帽子"
"0","0","0","95","0","0","0.8","0","0","0.8","10052034","0","0","0","0","0","0","オートマトンフルフェイス","0","10","魔法帽子"
"0","0","0","98.6","0","0","0.8","0","0","0.8","10052035","0","0","0","0","0","0","翼竜額冠ロンギケプス","0","10","魔法帽子"
"0","0","0","105.4","0","0","0.8","0","0","0.8","10052038","0","0","0","0","0","0","忘哭の冠Ｒ","0","10","魔法帽子"
"0","0","0","113","0","0","0.8","0","0","0.8","10052039","0","0","0","0","0","0","白祈の聖冠Ｒ","0","10","魔法帽子"
"91.6","0","0","0","0","0","0","0","0","0","10055032","0","1.8","0","0","0","0","リングオブメタトロン","0","10","攻撃アクセサリ"
"99","0","0","0","0","0","0","0","0","0","10055033","0","1.8","0","0","0","0","妖精晶翅ヴァハ","0","10","攻撃アクセサリ"
"102.8","0","0","0","0","0","0","0","0","0","10055034","0","1.8","0","0","0","0","紅玉の徽章","0","10","攻撃アクセサリ"
"106.6","0","0","0","0","0","0","0","0","0","10055035","0","1.8","0","0","0","0","クリムゾンデルタ","0","10","攻撃アクセサリ"
"110.4","0","0","0","0","0","0","0","0","0","10055036","0","1.8","0","0","0","0","紅飾ラディオドンタ","0","10","攻撃アクセサリ"
"114","0","0","0","0","0","0","0","0","0","10055037","0","1.8","0","0","0","0","猫神のペンダントＲ","0","10","攻撃アクセサリ"
"117.8","0","0","0","0","0","0","0","0","0","10055038","0","1.8","0","0","0","0","焔帝の指輪Ｒ","0","10","攻撃アクセサリ"
"121.6","0","0","0","0","0","0","0","0","0","10055039","0","1.8","0","0","0","0","ミレニアムイヤリングＲ","0","10","攻撃アクセサリ"
"0","0","0","0","0","0","6.6","236","0","6.6","10058032","0","0","0","0","0","0","リングオブセフィロト","0","10","防御アクセサリ"
"0","0","0","0","0","0","6.8","284","0","6.8","10058033","0","0","0","0","0","0","妖精踊翅ネヴァン","0","10","防御アクセサリ"
"0","0","0","0","0","0","6.8","318","0","6.8","10058034","0","0","0","0","0","0","鬼木天蓼の徽章","0","10","防御アクセサリ"
"0","0","0","0","0","0","6.8","352","0","6.8","10058035","0","0","0","0","0","0","ヴェルデスクエア","0","10","防御アクセサリ"
"0","0","0","0","0","0","7","367","0","7","10058036","0","0","0","0","0","0","碧飾ケロニオイデア","0","10","防御アクセサリ"
"0","0","0","0","0","0","7","400","0","7","10058037","0","0","0","0","0","0","月のブレスレットＲ","0","10","防御アクセサリ"
"0","0","0","0","0","0","7","433","0","7","10058038","0","0","0","0","0","0","聖信徒のペンダントＲ","0","10","防御アクセサリ"
"0","0","0","0","0","0","7","466","0","7","10058039","0","0","0","0","0","0","精霊王の護石Ｒ","0","10","防御アクセサリ"
"0","0","0","91","0","0","0","0","0","0","10061032","0","0","0","0","1.4","0","リングオブサンダルフォン","0","10","魔法アクセサリ"
"0","0","0","98.6","0","0","0","0","0","0","10061033","0","0","0","0","1.4","0","妖精環翅モーリアン","0","10","魔法アクセサリ"
"0","0","0","102.4","0","0","0","0","0","0","10061034","0","0","0","0","1.4","0","巨峰の徽章","0","10","魔法アクセサリ"
"0","0","0","106.2","0","0","0","0","0","0","10061035","0","0","0","0","1.4","0","アズールサーキュラー","0","10","魔法アクセサリ"
"0","0","0","109.8","0","0","0","0","0","0","10061036","0","0","0","0","1.4","0","蒼飾フィロセラス","0","10","魔法アクセサリ"
"0","0","0","113.6","0","0","0","0","0","0","10061037","0","0","0","0","1.4","0","竜の涙Ｒ","0","10","魔法アクセサリ"
"0","0","0","117.4","0","0","0","0","0","0","10061038","0","0","0","0","1.4","0","大賢者の宝珠Ｒ","0","10","魔法アクセサリ"
"0","0","0","121","0","0","0","0","0","0","10061039","0","0","0","0","1.4","0","海神の耳飾りＲ","0","10","魔法アクセサリ"
