622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e
"200000001","29","0","29","29","29","0","29","415","1","29","0","29","0","10","29","1","204200","29","29","29","30","0","29","29","0","29","29","620420029","1","29","10","0","29","29","0","0","0","20","3572"
"200000001","30","0","30","30","30","0","30","450","1","30","0","30","0","10","30","1","204200","30","30","30","30","0","30","30","0","30","30","620420030","1","30","10","0","30","30","0","0","0","21","3995"
"200000001","30","0","31","31","31","0","31","485","1","31","0","31","0","10","31","1","204200","31","31","31","30","0","31","31","0","31","31","620420031","1","31","10","0","31","31","0","0","0","22","4419"
"200000001","31","0","32","32","32","0","32","520","1","32","0","32","0","10","32","1","204200","32","32","32","30","0","32","32","0","32","32","620420032","1","32","10","0","32","32","0","0","0","23","4843"
"200000001","31","0","33","33","33","0","33","545","1","33","0","33","0","10","33","1","204200","33","33","33","30","0","33","33","0","33","33","620420033","1","33","10","0","33","33","0","0","0","23","5274"
"200000001","31","0","34","34","34","0","34","569","1","34","0","34","0","10","34","1","204200","34","34","34","30","0","34","34","0","34","34","620420034","1","34","10","0","34","34","0","0","0","24","5706"
"200000001","31","0","35","35","35","0","35","594","1","35","0","35","0","10","35","1","204200","35","35","35","30","0","35","35","0","35","35","620420035","1","35","10","0","35","35","0","0","0","24","6137"
"200000001","32","0","36","36","36","0","36","675","1","36","0","36","0","10","36","1","204200","36","36","36","30","0","36","36","0","36","36","620420036","1","36","10","0","36","36","0","0","0","24","6533"
"200000001","32","0","37","37","37","0","37","755","1","37","0","37","0","10","37","1","204200","37","37","37","30","0","37","37","0","37","37","620420037","1","37","10","0","37","37","0","0","0","24","6929"
"200000001","32","0","38","38","38","0","38","755","1","38","0","38","0","10","38","1","204200","38","38","38","30","0","38","38","0","38","38","620420038","1","38","10","0","38","38","0","0","0","24","6929"
"200000001","47","0","39","39","39","0","39","860","1","39","0","39","0","10","39","1","204200","39","39","39","30","0","39","39","0","39","39","620420039","1","39","10","0","39","39","0","0","0","35","8267"
"200000001","49","0","40","40","40","0","40","979","1","40","0","40","0","10","40","1","204200","40","40","40","30","0","40","40","0","40","40","620420040","1","40","10","0","40","40","0","0","0","36","10525"
"200000001","49","0","41","41","41","0","41","1295","1","41","0","41","0","10","41","1","204200","41","41","41","30","0","41","41","0","41","41","620420041","1","41","10","0","41","41","0","0","0","36","11496"
"200000001","50","0","42","42","42","0","42","1349","1","42","0","42","0","10","42","1","204200","42","42","42","30","0","42","42","0","42","42","620420042","1","42","10","0","42","42","0","0","0","37","12059"
"200000001","51","0","43","43","43","0","43","1404","1","43","0","43","0","10","43","1","204200","43","43","43","30","0","43","43","0","43","43","620420043","1","43","10","0","43","43","0","0","0","38","12621"
"200000001","54","0","44","44","44","0","44","1449","1","44","0","44","0","10","44","1","204200","44","44","44","30","0","44","44","0","44","44","620420044","1","44","10","0","44","44","0","0","0","40","13704"
"200000001","56","0","45","45","45","0","45","1495","1","45","0","45","0","10","45","1","204200","45","45","45","30","0","45","45","0","45","45","620420045","1","45","10","0","45","45","0","0","0","41","14786"
"200000001","59","0","46","46","46","0","46","1540","1","46","0","46","0","10","46","1","204200","46","46","46","30","0","46","46","0","46","46","620420046","1","46","10","0","46","46","0","0","0","43","15868"
"200000001","60","0","47","47","47","0","47","1634","1","47","0","47","0","10","47","1","204200","47","47","47","30","0","47","47","0","47","47","620420047","1","47","10","0","47","47","0","0","0","43","15868"
"200000001","62","0","48","48","48","0","48","2360","1","48","0","48","0","10","48","1","204200","48","48","48","30","0","48","48","0","48","48","620420048","1","48","10","0","48","48","0","0","0","45","22775"
"200000001","60","0","49","49","49","0","49","2450","1","49","0","49","0","10","49","1","204200","49","49","49","30","0","49","49","0","49","49","620420049","1","49","10","0","49","49","0","0","0","44","23993"
"200000001","63","0","50","50","50","0","50","2365","1","50","0","50","0","10","50","1","204200","50","50","50","30","0","50","50","0","50","50","620420050","1","50","10","0","50","50","0","0","0","45","24828"
"200000001","66","0","51","51","51","0","51","2367","1","51","0","51","0","10","51","1","204200","51","51","51","30","0","51","51","0","51","51","620420051","1","51","10","0","51","51","0","0","0","46","25665"
"200000001","67","0","52","52","52","0","52","2369","1","52","0","52","0","10","52","1","204200","52","52","52","30","0","52","52","0","52","52","620420052","1","52","10","0","52","52","0","0","0","47","26500"
"200000001","70","0","53","53","53","0","53","2373","1","53","0","53","0","10","53","1","204200","53","53","53","30","0","53","53","0","53","53","620420053","1","53","10","0","53","53","0","0","0","48","27335"
"200000001","71","0","54","54","54","0","54","2375","1","54","0","54","0","10","54","1","204200","54","54","54","30","0","54","54","0","54","54","620420054","1","54","10","0","54","54","0","0","0","49","28171"
"200000001","74","0","55","55","55","0","55","2377","1","55","0","55","0","10","55","1","204200","55","55","55","30","0","55","55","0","55","55","620420055","1","55","10","0","55","55","0","0","0","50","29006"
"200000001","75","0","56","56","56","0","56","2380","1","56","0","56","0","10","56","1","204200","56","56","56","30","0","56","56","0","56","56","620420056","1","56","10","0","56","56","0","0","0","51","29841"
"200000001","77","0","57","57","57","0","57","2382","1","57","0","57","0","10","57","1","204200","57","57","57","30","0","57","57","0","57","57","620420057","1","57","10","0","57","57","0","0","0","53","30727"
"200000001","78","0","58","58","58","0","58","2384","1","58","0","58","0","10","58","1","204200","58","58","58","30","0","58","58","0","58","58","620420058","1","58","10","0","58","58","0","0","0","54","31612"
"200000001","81","0","59","59","59","0","59","2387","1","59","0","59","0","10","59","1","204200","59","59","59","30","0","59","59","0","59","59","620420059","1","59","10","0","59","59","0","0","0","55","32550"
"200000001","82","0","60","60","60","0","60","2390","1","60","0","60","0","10","60","1","204200","60","60","60","30","0","60","60","0","60","60","620420060","1","60","10","0","60","60","0","0","0","56","33488"
"200000001","85","0","61","61","61","0","61","2392","1","61","0","61","0","10","61","1","204200","61","61","61","30","0","61","61","0","61","61","620420061","1","61","10","0","61","61","0","0","0","58","34480"
"200000001","86","0","62","62","62","0","62","2448","1","62","0","62","0","10","62","1","204200","62","62","62","30","0","62","62","0","62","62","620420062","1","62","10","0","62","62","0","0","0","59","34714"
"200000001","87","0","63","63","63","0","63","2504","1","63","0","63","0","10","63","1","204200","63","63","63","30","0","63","63","0","63","63","620420063","1","63","10","0","63","63","0","0","0","60","34948"
"200000001","87","0","64","64","64","0","64","2560","1","64","0","64","0","10","64","1","204200","64","64","64","30","0","64","64","0","64","64","620420064","1","64","10","0","64","64","0","0","0","61","35183"
"200000001","88","0","65","65","65","0","65","2615","1","65","0","65","0","10","65","1","204200","65","65","65","30","0","65","65","0","65","65","620420065","1","65","10","0","65","65","0","0","0","63","35417"
"200000001","89","0","66","66","66","0","66","2671","1","66","0","66","0","10","66","1","204200","66","66","66","30","0","66","66","0","66","66","620420066","1","66","10","0","66","66","0","0","0","64","35651"
"200000001","90","0","67","67","67","0","67","2727","1","67","0","67","0","10","67","1","204200","67","67","67","30","0","67","67","0","67","67","620420067","1","67","10","0","67","67","0","0","0","65","35885"
"200000001","91","0","68","68","68","0","68","2783","1","68","0","68","0","10","68","1","204200","68","68","68","30","0","68","68","0","68","68","620420068","1","68","10","0","68","68","0","0","0","66","36119"
"200000001","91","0","69","69","69","0","69","2839","1","69","0","69","0","10","69","1","204200","69","69","69","30","0","69","69","0","69","69","620420069","1","69","10","0","69","69","0","0","0","67","36354"
"200000001","92","0","70","70","70","0","70","2895","1","70","0","70","0","10","70","1","204200","70","70","70","30","0","70","70","0","70","70","620420070","1","70","10","0","70","70","0","0","0","68","36588"
"200000001","93","0","71","71","71","0","71","2950","1","71","0","71","0","10","71","1","204200","71","71","71","30","0","71","71","0","71","71","620420071","1","71","10","0","71","71","0","0","0","70","36822"
"200000009","2","0","1","1","1","0","1","0","1","1","0","1","0","10","1","1","204300","1","1","1","30","0","1","1","0","1","1","620430001","1","1","10","0","1","1","0","0","7","5","245"
"200000009","2","0","2","2","2","0","2","0","1","2","0","2","0","10","2","1","204300","2","2","2","30","0","2","2","0","2","2","620430002","1","2","10","0","2","2","0","0","14","5","272"
"200000009","3","0","3","3","3","0","3","0","1","3","0","3","0","10","3","1","204300","3","3","3","30","0","3","3","0","3","3","620430003","1","3","10","0","3","3","0","0","17","5","285"
"200000009","4","0","4","4","4","0","4","0","1","4","0","4","0","10","4","1","204300","4","4","4","30","0","4","4","0","4","4","620430004","1","4","10","0","4","4","0","0","34","5","317"
"200000009","6","0","5","5","5","0","5","0","1","5","0","5","0","10","5","1","204300","5","5","5","30","0","5","5","0","5","5","620430005","1","5","10","0","5","5","0","0","42","5","331"
"200000009","7","0","6","6","6","0","6","0","1","6","0","6","0","10","6","1","204300","6","6","6","30","0","6","6","0","6","6","620430006","1","6","10","0","6","6","0","0","49","5","346"
"200000009","8","0","7","7","7","0","7","0","1","7","0","7","0","10","7","1","204300","7","7","7","30","0","7","7","0","7","7","620430007","1","7","10","0","7","7","0","0","58","5","429"
"200000009","8","0","8","8","8","0","8","0","1","8","0","8","0","10","8","1","204300","8","8","8","30","0","8","8","0","8","8","620430008","1","8","10","0","8","8","0","0","68","6","512"
"200000009","9","0","9","9","9","0","9","0","1","9","0","9","0","10","9","1","204300","9","9","9","30","0","9","9","0","9","9","620430009","1","9","10","0","9","9","0","0","77","6","596"
"200000009","9","0","10","10","10","0","10","0","1","10","0","10","0","10","10","1","204300","10","10","10","30","0","10","10","0","10","10","620430010","1","10","10","0","10","10","0","0","87","7","679"
"200000009","9","0","11","11","11","0","11","0","1","11","0","11","0","10","11","1","204300","11","11","11","30","0","11","11","0","11","11","620430011","1","11","10","0","11","11","0","0","97","7","761"
"200000009","10","0","12","12","12","0","12","0","1","12","0","12","0","10","12","1","204300","12","12","12","30","0","12","12","0","12","12","620430012","1","12","10","0","12","12","0","0","107","7","844"
"200000009","11","0","13","13","13","0","13","0","1","13","0","13","0","10","13","1","204300","13","13","13","30","0","13","13","0","13","13","620430013","1","13","10","0","13","13","0","0","116","8","928"
"200000009","11","0","14","14","14","0","14","0","1","14","0","14","0","10","14","1","204300","14","14","14","30","0","14","14","0","14","14","620430014","1","14","10","0","14","14","0","0","126","8","1011"
"200000009","12","0","15","15","15","0","15","0","1","15","0","15","0","10","15","1","204300","15","15","15","30","0","15","15","0","15","15","620430015","1","15","10","0","15","15","0","0","135","8","1094"
"200000009","12","0","16","16","16","0","16","0","1","16","0","16","0","10","16","1","204300","16","16","16","30","0","16","16","0","16","16","620430016","1","16","10","0","16","16","0","0","145","8","1177"
"200000009","13","0","17","17","17","0","17","0","1","17","0","17","0","10","17","1","204300","17","17","17","30","0","17","17","0","17","17","620430017","1","17","10","0","17","17","0","0","154","9","1260"
"200000009","14","0","18","18","18","0","18","0","1","18","0","18","0","10","18","1","204300","18","18","18","30","0","18","18","0","18","18","620430018","1","18","10","0","18","18","0","0","164","9","1344"
"200000009","14","0","19","19","19","0","19","0","1","19","0","19","0","10","19","1","204300","19","19","19","30","0","19","19","0","19","19","620430019","1","19","10","0","19","19","0","0","174","9","1426"
"200000009","14","0","20","20","20","0","20","0","1","20","0","20","0","10","20","1","204300","20","20","20","30","0","20","20","0","20","20","620430020","1","20","10","0","20","20","0","0","183","10","1509"
"200000009","15","0","21","21","21","0","21","0","1","21","0","21","0","10","21","1","204300","21","21","21","30","0","21","21","0","21","21","620430021","1","21","10","0","21","21","0","0","193","10","1592"
"200000009","15","0","22","22","22","0","22","0","1","22","0","22","0","10","22","1","204300","22","22","22","30","0","22","22","0","22","22","620430022","1","22","10","0","22","22","0","0","202","11","1676"
"200000009","16","0","23","23","23","0","23","0","1","23","0","23","0","10","23","1","204300","23","23","23","30","0","23","23","0","23","23","620430023","1","23","10","0","23","23","0","0","212","11","1759"
"200000009","20","0","24","24","24","0","24","0","1","24","0","24","0","10","24","1","204300","24","24","24","30","0","24","24","0","24","24","620430024","1","24","10","0","24","24","0","0","243","14","1924"
"200000009","25","0","25","25","25","0","25","0","1","25","0","25","0","10","25","1","204300","25","25","25","30","0","25","25","0","25","25","620430025","1","25","10","0","25","25","0","0","274","16","2090"
"200000009","26","0","26","26","26","0","26","0","1","26","0","26","0","10","26","1","204300","26","26","26","30","0","26","26","0","26","26","620430026","1","26","10","0","26","26","0","0","308","17","2374"
"200000009","27","0","27","27","27","0","27","0","1","27","0","27","0","10","27","1","204300","27","27","27","30","0","27","27","0","27","27","620430027","1","27","10","0","27","27","0","0","341","18","2658"
"200000009","28","0","28","28","28","0","28","0","1","28","0","28","0","10","28","1","204300","28","28","28","30","0","28","28","0","28","28","620430028","1","28","10","0","28","28","0","0","376","18","2943"
"200000009","29","0","29","29","29","0","29","0","1","29","0","29","0","10","29","1","204300","29","29","29","30","0","29","29","0","29","29","620430029","1","29","10","0","29","29","0","0","409","19","3227"
"200000009","30","0","30","30","30","0","30","0","1","30","0","30","0","10","30","1","204300","30","30","30","30","0","30","30","0","30","30","620430030","1","30","10","0","30","30","0","0","443","20","3512"
"200000009","32","0","31","31","31","0","31","0","1","31","0","31","0","10","31","1","204300","31","31","31","30","0","31","31","0","31","31","620430031","1","31","10","0","31","31","0","0","477","21","3796"
"200000009","32","0","32","32","32","0","32","0","1","32","0","32","0","10","32","1","204300","32","32","32","30","0","32","32","0","32","32","620430032","1","32","10","0","32","32","0","0","510","22","4080"
"200000009","33","0","33","33","33","0","33","0","1","33","0","33","0","10","33","1","204300","33","33","33","30","0","33","33","0","33","33","620430033","1","33","10","0","33","33","0","0","544","22","4364"
"200000009","34","0","34","34","34","0","34","0","1","34","0","34","0","10","34","1","204300","34","34","34","30","0","34","34","0","34","34","620430034","1","34","10","0","34","34","0","0","578","22","4648"
"200000009","36","0","35","35","35","0","35","0","1","35","0","35","0","10","35","1","204300","35","35","35","30","0","35","35","0","35","35","620430035","1","35","10","0","35","35","0","0","612","23","4932"
"200000009","37","0","36","36","36","0","36","0","1","36","0","36","0","10","36","1","204300","36","36","36","30","0","36","36","0","36","36","620430036","1","36","10","0","36","36","0","0","645","24","5216"
"200000009","37","0","37","37","37","0","37","0","1","37","0","37","0","10","37","1","204300","37","37","37","30","0","37","37","0","37","37","620430037","1","37","10","0","37","37","0","0","679","25","5501"
"200000009","38","0","38","38","38","0","38","0","1","38","0","38","0","10","38","1","204300","38","38","38","30","0","38","38","0","38","38","620430038","1","38","10","0","38","38","0","0","713","25","5785"
"200000009","40","0","39","39","39","0","39","0","1","39","0","39","0","10","39","1","204300","39","39","39","30","0","39","39","0","39","39","620430039","1","39","10","0","39","39","0","0","747","26","6069"
"200000009","41","0","40","40","40","0","40","0","1","40","0","40","0","10","40","1","204300","40","40","40","30","0","40","40","0","40","40","620430040","1","40","10","0","40","40","0","0","781","27","6354"
"200000009","42","0","41","41","41","0","41","0","1","41","0","41","0","10","41","1","204300","41","41","41","30","0","41","41","0","41","41","620430041","1","41","10","0","41","41","0","0","814","28","6638"
"200000009","42","0","42","42","42","0","42","0","1","42","0","42","0","10","42","1","204300","42","42","42","30","0","42","42","0","42","42","620430042","1","42","10","0","42","42","0","0","882","28","8494"
"200000009","45","0","43","43","43","0","43","0","1","43","0","43","0","10","43","1","204300","43","43","43","30","0","43","43","0","43","43","620430043","1","43","10","0","43","43","0","0","921","30","9011"
"200000009","47","0","44","44","44","0","44","0","1","44","0","44","0","10","44","1","204300","44","44","44","30","0","44","44","0","44","44","620430044","1","44","10","0","44","44","0","0","960","31","9528"
"200000009","50","0","45","45","45","0","45","0","1","45","0","45","0","10","45","1","204300","45","45","45","30","0","45","45","0","45","45","620430045","1","45","10","0","45","45","0","0","999","33","10046"
"200000009","53","0","46","46","46","0","46","0","1","46","0","46","0","10","46","1","204300","46","46","46","30","0","46","46","0","46","46","620430046","1","46","10","0","46","46","0","0","1039","35","10563"
"200000009","55","0","47","47","47","0","47","0","1","47","0","47","0","10","47","1","204300","47","47","47","30","0","47","47","0","47","47","620430047","1","47","10","0","47","47","0","0","1192","36","13322"
"200000009","54","0","48","48","48","0","48","0","1","48","0","48","0","10","48","1","204300","48","48","48","30","0","48","48","0","48","48","620430048","1","48","10","0","48","48","0","0","1238","35","15919"
"200000009","55","0","49","49","49","0","49","0","1","49","0","49","0","10","49","1","204300","49","49","49","30","0","49","49","0","49","49","620430049","1","49","10","0","49","49","0","0","1254","37","13322"
"200000009","69","0","50","50","50","0","50","0","1","50","0","50","0","10","50","1","204300","50","50","50","30","0","50","50","0","50","50","620430050","1","50","10","0","50","50","0","0","1271","48","13899"
"200000009","70","0","51","51","51","0","51","0","1","51","0","51","0","10","51","1","204300","51","51","51","30","0","51","51","0","51","51","620430051","1","51","10","0","51","51","0","0","1506","48","15542"
"200000009","70","0","52","52","52","0","52","0","1","52","0","52","0","10","52","1","204300","52","52","52","30","0","52","52","0","52","52","620430052","1","52","10","0","52","52","0","0","1741","48","17184"
"200000009","70","0","53","53","53","0","53","0","1","53","0","53","0","10","53","1","204300","53","53","53","30","0","53","53","0","53","53","620430053","1","53","10","0","53","53","0","0","1841","48","19184"
"200000009","70","0","54","54","54","0","54","0","1","54","0","54","0","10","54","1","204300","54","54","54","30","0","54","54","0","54","54","620430054","1","54","10","0","54","54","0","0","1891","48","19751"
"200000009","70","0","55","55","55","0","55","0","1","55","0","55","0","10","55","1","204300","55","55","55","30","0","55","55","0","55","55","620430055","1","55","10","0","55","55","0","0","1941","49","20317"
"200000009","70","0","56","56","56","0","56","0","1","56","0","56","0","10","56","1","204300","56","56","56","30","0","56","56","0","56","56","620430056","1","56","10","0","56","56","0","0","1991","49","20884"
"200000009","70","0","57","57","57","0","57","0","1","57","0","57","0","10","57","1","204300","57","57","57","30","0","57","57","0","57","57","620430057","1","57","10","0","57","57","0","0","1991","49","20684"
"200000009","71","0","58","58","58","0","58","0","1","58","0","58","0","10","58","1","204300","58","58","58","30","0","58","58","0","58","58","620430058","1","58","10","0","58","58","0","0","1991","49","20684"
"200000009","73","0","59","59","59","0","59","0","1","59","0","59","0","10","59","1","204300","59","59","59","30","0","59","59","0","59","59","620430059","1","59","10","0","59","59","0","0","1991","50","20684"
"200000009","74","0","60","60","60","0","60","0","1","60","0","60","0","10","60","1","204300","60","60","60","30","0","60","60","0","60","60","620430060","1","60","10","0","60","60","0","0","1991","50","20684"
"200000009","75","0","61","61","61","0","61","0","1","61","0","61","0","10","61","1","204300","61","61","61","30","0","61","61","0","61","61","620430061","1","61","10","0","61","61","0","0","1991","50","20684"
"200000009","77","0","62","62","62","0","62","0","1","62","0","62","0","10","62","1","204300","62","62","62","30","0","62","62","0","62","62","620430062","1","62","10","0","62","62","0","0","2055","52","21303"
"200000009","78","0","63","63","63","0","63","0","1","63","0","63","0","10","63","1","204300","63","63","63","30","0","63","63","0","63","63","620430063","1","63","10","0","63","63","0","0","2119","53","21923"
"200000009","80","0","64","64","64","0","64","0","1","64","0","64","0","10","64","1","204300","64","64","64","30","0","64","64","0","64","64","620430064","1","64","10","0","64","64","0","0","2183","55","22542"
"200000009","81","0","65","65","65","0","65","0","1","65","0","65","0","10","65","1","204300","65","65","65","30","0","65","65","0","65","65","620430065","1","65","10","0","65","65","0","0","2248","57","23161"
"200000009","83","0","66","66","66","0","66","0","1","66","0","66","0","10","66","1","204300","66","66","66","30","0","66","66","0","66","66","620430066","1","66","10","0","66","66","0","0","2312","58","23781"
"200000009","84","0","67","67","67","0","67","0","1","67","0","67","0","10","67","1","204300","67","67","67","30","0","67","67","0","67","67","620430067","1","67","10","0","67","67","0","0","2376","60","24400"
"200000009","86","0","68","68","68","0","68","0","1","68","0","68","0","10","68","1","204300","68","68","68","30","0","68","68","0","68","68","620430068","1","68","10","0","68","68","0","0","2440","61","25020"
"200000009","88","0","69","69","69","0","69","0","1","69","0","69","0","10","69","1","204300","69","69","69","30","0","69","69","0","69","69","620430069","1","69","10","0","69","69","0","0","2504","63","25639"
"200000009","89","0","70","70","70","0","70","0","1","70","0","70","0","10","70","1","204300","70","70","70","30","0","70","70","0","70","70","620430070","1","70","10","0","70","70","0","0","2568","65","26258"
"200000009","91","0","71","71","71","0","71","0","1","71","0","71","0","10","71","1","204300","71","71","71","30","0","71","71","0","71","71","620430071","1","71","10","0","71","71","0","0","2633","66","26878"
"200000009","92","0","72","72","72","0","72","0","1","72","0","72","0","10","72","1","204300","72","72","72","30","0","72","72","0","72","72","620430072","1","72","10","0","72","72","0","0","2697","68","27497"
"200000006","6","0","1","1","1","0","1","33","1","1","0","1","0","10","1","1","204400","1","1","1","30","0","1","1","0","1","1","620440001","1","1","10","0","1","1","0","0","0","4","308"
"200000006","6","0","2","2","2","0","2","37","1","2","0","2","0","10","2","1","204400","2","2","2","30","0","2","2","0","2","2","620440002","1","2","10","0","2","2","0","0","0","4","342"
"200000006","6","0","3","3","3","0","3","38","1","3","0","3","0","10","3","1","204400","3","3","3","30","0","3","3","0","3","3","620440003","1","3","10","0","3","3","0","0","0","4","358"
"200000006","7","0","4","4","4","0","4","43","1","4","0","4","0","10","4","1","204400","4","4","4","30","0","4","4","0","4","4","620440004","1","4","10","0","4","4","0","0","0","5","399"
"200000006","8","0","5","5","5","0","5","45","1","5","0","5","0","10","5","1","204400","5","5","5","30","0","5","5","0","5","5","620440005","1","5","10","0","5","5","0","0","0","5","417"
"200000006","8","0","6","6","6","0","6","47","1","6","0","6","0","10","6","1","204400","6","6","6","30","0","6","6","0","6","6","620440006","1","6","10","0","6","6","0","0","0","5","435"
"200000006","9","0","7","7","7","0","7","66","1","7","0","7","0","10","7","1","204400","7","7","7","30","0","7","7","0","7","7","620440007","1","7","10","0","7","7","0","0","0","5","579"
"200000006","9","0","8","8","8","0","8","77","1","8","0","8","0","10","8","1","204400","8","8","8","30","0","8","8","0","8","8","620440008","1","8","10","0","8","8","0","0","0","6","723"
"200000006","10","0","9","9","9","0","9","84","1","9","0","9","0","10","9","1","204400","9","9","9","30","0","9","9","0","9","9","620440009","1","9","10","0","9","9","0","0","0","6","867"
"200000006","10","0","10","10","10","0","10","87","1","10","0","10","0","10","10","1","204400","10","10","10","30","0","10","10","0","10","10","620440010","1","10","10","0","10","10","0","0","0","7","1011"
"200000006","11","0","11","11","11","0","11","89","1","11","0","11","0","10","11","1","204400","11","11","11","30","0","11","11","0","11","11","620440011","1","11","10","0","11","11","0","0","0","7","1155"
"200000006","11","0","12","12","12","0","12","92","1","12","0","12","0","10","12","1","204400","12","12","12","30","0","12","12","0","12","12","620440012","1","12","10","0","12","12","0","0","0","7","1299"
"200000006","15","0","13","13","13","0","13","103","1","13","0","13","0","10","13","1","204400","13","13","13","30","0","13","13","0","13","13","620440013","1","13","10","0","13","13","0","0","0","10","1442"
"200000006","15","0","14","14","14","0","14","103","1","14","0","14","0","10","14","1","204400","14","14","14","30","0","14","14","0","14","14","620440014","1","14","10","0","14","14","0","0","0","10","1587"
"200000006","15","0","15","15","15","0","15","106","1","15","0","15","0","10","15","1","204400","15","15","15","30","0","15","15","0","15","15","620440015","1","15","10","0","15","15","0","0","0","10","1731"
"200000006","16","0","16","16","16","0","16","110","1","16","0","16","0","10","16","1","204400","16","16","16","30","0","16","16","0","16","16","620440016","1","16","10","0","16","16","0","0","0","10","1875"
"200000006","16","0","17","17","17","0","17","150","1","17","0","17","0","10","17","1","204400","17","17","17","30","0","17","17","0","17","17","620440017","1","17","10","0","17","17","0","0","0","10","2019"
"200000006","16","0","18","18","18","0","18","156","1","18","0","18","0","10","18","1","204400","18","18","18","30","0","18","18","0","18","18","620440018","1","18","10","0","18","18","0","0","0","11","2163"
"200000006","16","0","19","19","19","0","19","162","1","19","0","19","0","10","19","1","204400","19","19","19","30","0","19","19","0","19","19","620440019","1","19","10","0","19","19","0","0","0","11","2306"
"200000006","17","0","20","20","20","0","20","168","1","20","0","20","0","10","20","1","204400","20","20","20","30","0","20","20","0","20","20","620440020","1","20","10","0","20","20","0","0","0","12","2450"
"200000006","17","0","21","21","21","0","21","171","1","21","0","21","0","10","21","1","204400","21","21","21","30","0","21","21","0","21","21","620440021","1","21","10","0","21","21","0","0","0","12","2594"
"200000006","25","0","22","22","22","0","22","197","1","22","0","22","0","10","22","1","204400","22","22","22","30","0","22","22","0","22","22","620440022","1","22","10","0","22","22","0","0","0","18","2738"
"200000006","25","0","23","23","23","0","23","200","1","23","0","23","0","10","23","1","204400","23","23","23","30","0","23","23","0","23","23","620440023","1","23","10","0","23","23","0","0","0","18","2882"
"200000006","25","0","24","24","24","0","24","221","1","24","0","24","0","10","24","1","204400","24","24","24","30","0","24","24","0","24","24","620440024","1","24","10","0","24","24","0","0","0","18","3026"
