3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"3000","0","9","0","0","0","0","0","3","322300201","1","8","3","0","99","0","3","","1","1000",""
"3000","0","23","0","0","0","0","0","3","322300202","1","0","3","0","99","322300203","950","","1","0",""
"3000","0","9","0","0","0","0","0","3","322300203","1","16","3","0","99","0","3","","1","1000",""
"3000","0","1","0","0","10","0","0","3","322300301","1","1","3","0.01","1","0","2","","1","100",""
"3000","0","16","0","0","0","0","0","3","322300302","1","0","3","0","1","0","2","","1","100",""
"3000","0","16","0","0","0","0","0","7","322300303","1","0","3","0","1","0","1","","2","100",""
"3000","0","1","0","0","2.08","0","0","3","322400101","1","1","3","0.00003","99","0","1","","1","2.08",""
"3000","100","9","0","0","0","0","0","3","322400102","1","24.5","3","0","99","0","4","","1","100",""
"3000","322400105","23","0","0","2","0","0","3","322400103","1","1","3","0","99","322400104","100","","1","1",""
"3000","0","1","0","9999999","0","0","0","3","322400104","1","1","3","0","99","0","2","","1","0",""
"3000","0","8","0","0","0","0","0","3","322400105","1","3","3","0","99","0","8","","1","0",""
"3000","0","83","0","0","0","0","0","3","322400106","1","90","3","0","99","0","1","","1","0.1",""
"3000","0","35","0","0","153","0","0","3","322400107","1","90","3","1","99","0","0","","1","1",""
"510","0","1","0","0","3.24","0","0","3","322400201","1","1","2","0.00006","99","0","1","","1","3.24",""
"510","100","9","0","0","0","0","0","3","322400202","1","18.5","2","0","99","0","1","","1","50",""
"510","0","10","0","0","100","0","0","3","322400203","1","0","2","18.5","99","1","91","","1","2",""
"510","0","23","0","0","4","0","0","3","322400204","1","0","2","0","99","322400205","100","","1","3",""
"510","0","59","0","0","18.5","0","0","3","322400205","1","0","2","0","99","0","1","","1","0.6",""
"3000","0","1","0","0","1.28","0","0","3","322400301","1","1","3","0.00001","99","0","2","","1","1.28",""
"3000","322400304","23","0","0","2","0","0","3","322400302","1","0","3","0","99","322400303","101","","1","1",""
"3000","0","8","0","0","0","0","0","3","322400303","1","30","3","0","99","0","1","","1","0.7",""
"3000","0","8","0","0","0","0","0","3","322400304","1","8","3","0","99","0","8","","1","0",""
"3000","0","7","0","0","0","0","0","3","322400401","1","0","3","0","1","0","4","","1","0",""
"150","0","1","0","0","6.78","0","0","3","322400402","1","1","2","0.00014","99","0","1","","1","6.78",""
"3000","80","1","0","0","2.08","0","0","3","322403101","1","1","3","0.00003","99","0","1","","1","2.08",""
"3000","100","9","0","0","0.12","0","0","3","322403102","1","24.5","3","0","99","0","4","","1","0",""
"3000","322403105","23","0","0","2","0","0","3","322403103","1","1","3","0","99","322403104","100","","1","1",""
"3000","80","1","0","9999999","0","0","0","3","322403104","1","1","3","0","99","0","2","","1","0",""
"3000","0","8","0","0","0","0","0","3","322403105","1","3","3","0","99","0","8","","1","0",""
"3000","0","83","0","0","0","0","0","3","322403106","1","90","3","0","99","0","1","","1","0.2",""
"3000","0","35","0","0","153","0","0","3","322403107","1","90","3","1","99","0","0","","1","1",""
"510","80","1","0","0","3.24","0","0","3","322403201","1","1","2","0.00006","99","0","1","","1","3.24",""
"510","100","9","0","0","0.06","0","0","3","322403202","1","18.5","2","0","99","0","1","","1","0",""
"510","0","10","0","0","100","0","0","3","322403203","1","0","2","18.5","99","1","91","","1","2",""
"510","0","23","0","0","4","0","0","3","322403204","1","0","2","0","99","322403205","100","","1","3",""
"510","0","59","0","0","18.5","0","0","3","322403205","1","0","2","0","99","0","1","","1","0.6",""
"3000","80","1","0","0","1.28","0","0","3","322403301","1","1","3","0.00001","99","0","2","","1","1.28",""
"3000","322403304","23","0","0","2","0","0","3","322403302","1","0","3","0","99","322403303","101","","1","1",""
"3000","0","8","0","0","0","0","0","3","322403303","1","30","3","0","99","0","1","","1","0.2",""
"3000","0","8","0","0","0","0","0","3","322403304","1","8","3","0","99","0","8","","1","0",""
"3000","0","7","0","0","0","0","0","3","322403401","1","0","3","0","1","0","4","","1","0",""
"150","80","1","0","0","6.78","0","0","3","322403402","1","1","2","0.00014","99","0","1","","1","6.78",""
"-1","1","15","0","350","1","1","0","7","322403501","1","1","1","0","1","610160601","2","","2","0",""
"-1","1","15","0","250","1","1","0","7","322403502","1","1","1","0","1","610160602","2","","2","0",""
"-1","1","15","0","150","1","1","0","7","322403503","1","1","1","0","1","610160603","2","","2","0",""
"-1","1","15","0","50","1","1","0","7","322403504","1","1","1","0","1","610160604","2","","2","0",""
"2160","0","3","0","0","0","0","0","3","322403505","1","1000","2","0","99","0","3","","1","350",""
"-1","1","15","0","350","1","1","0","7","322403601","1","1","1","0","1","610160701","2","","2","0",""
"-1","1","15","0","250","1","1","0","7","322403602","1","1","1","0","1","610160702","2","","2","0",""
"-1","1","15","0","150","1","1","0","7","322403603","1","1","1","0","1","610160703","2","","2","0",""
"-1","1","15","0","50","1","1","0","7","322403604","1","1","1","0","1","610160704","2","","2","0",""
"2160","0","3","0","0","0","0","0","3","322403605","1","1000","2","0","99","0","3","","1","350",""
"3000","0","93","0","0","0","0","0","3","322404301","1","0","6","0","1","1","0","","1","0",""
"3000","0","8","0","0","0","0","0","3","322404302","1","20","6","0","1","0","8","","1","0",""
"3000","0","93","1","0","0","0","0","3","322404303","1","0","6","0","1","1","0","","1","0",""
"3000","0","8","1","0","0","0","0","3","322404304","1","16","6","0","1","0","8","","1","0",""
"3000","0","93","2","0","0","0","0","3","322404305","1","0","6","0","1","1","0","","1","0",""
"3000","0","8","2","0","0","0","0","3","322404306","1","12","6","0","1","0","8","","1","0",""
"3000","0","93","3","0","0","0","0","3","322404307","1","0","6","0","1","1","0","","1","0",""
"3000","0","8","3","0","0","0","0","3","322404308","1","8","6","0","1","0","8","","1","0",""
"3000","0","93","4","0","0","0","0","3","322404309","1","0","6","0","1","1","0","","1","0",""
"3000","0","8","4","0","0","0","0","3","322404310","1","4","6","0","1","0","8","","1","0",""
"3000","80","1","0","0","3.5","0","0","3","322500101","1","1","3","0.00021","99","0","1","","1","3.5",""
"3000","80","1","0","0","3.5","0","0","3","322500102","1","1","3","0.00021","99","0","2","","1","3.5",""
"3000","80","1","0","0","7.5","0","0","3","322500201","1","1","3","0.00048","1","0","1","","1","7.5",""
"3000","80","1","0","0","7.5","0","0","3","322500202","1","1","3","0.00048","1","0","2","","1","7.5",""
"3000","0","10","0","0","0","0","0","3","322500301","1","0.01","3","30","99","1","21","","1","1",""
"3000","0","10","0","0","0","0","0","3","322500302","1","0.01","3","30","99","1","41","","1","1",""
"3000","0","23","0","0","2","0","0","3","322500303","1","0","3","0","99","322500304","970","","1","1",""
"3000","0","10","0","0","0","0","0","3","322500304","1","1","3","30","99","1","11","","1","1",""
"3000","0","10","0","0","0","0","0","3","322500305","1","1","3","30","99","1","31","","1","1",""
"250","1","15","0","-100","1","1","-100","7","322500401","2","0","1","0","1","610201401","2","","2","0",""
"250","1","15","0","-350","1","1","-350","7","322500402","2","0","1","0","1","610201402","2","","2","0",""
"250","1","15","0","-600","1","1","-600","7","322500403","2","0","1","0","1","610201403","2","","2","0",""
"-1","0","21","0","0","0","0","0","7","322500404","2","0","1","0","1","0","1","","2","90",""
"3000","0","10","0","0","25","0","0","3","322500501","1","0","3","90","99","1","10","","2","2",""
"3000","0","10","0","0","25","0","0","3","322500502","1","0","3","90","99","1","30","","2","2",""
"3000","0","10","0","0","0","0","0","3","322500503","1","0.1","3","90","99","1","20","","2","1",""
"3000","0","10","0","0","0","0","0","3","322500504","1","0.1","3","90","99","1","40","","2","1",""
"3000","0","10","0","0","100","0","0","3","322500601","1","0","3","12","99","1","91","","1","2",""
"3000","100","9","0","0","1","0","0","3","322500602","1","12.5","3","0","99","0","2","","1","0",""
"3000","80","1","0","999999","0.1","0","0","3","322500701","1","0","3","0","99","0","1","","1","0",""
"3000","80","1","0","999999","0.1","0","0","3","322500702","1","0","3","0","99","0","2","","1","0",""
"3000","0","26","0","0","22","0","0","7","322500703","1","0","3","0","1","1","322500701","","2","9",""
"3000","0","26","0","0","22","0","0","7","322500704","1","0","3","0","1","1","322500702","","2","10",""
"3000","80","1","0","0","1.81","0","0","3","322500801","1","1","3","0.0001","99","0","1","","1","1.81",""
"3000","80","1","0","0","1.81","0","0","3","322500802","1","1","3","0.0001","99","0","2","","1","1.81",""
"3000","0","8","0","0","0","0","0","3","322500803","1","12","3","0","99","0","1","","1","0.5",""
"3000","80","1","0","0","3.5","0","0","3","322502101","1","1","3","0.00021","99","0","1","","1","3.5",""
"3000","80","1","0","0","3.5","0","0","3","322502102","1","1","3","0.00021","99","0","2","","1","3.5",""
"3000","322502105","28","0","0","2","0","0","3","322502103","1","0","3","0","99","0","701","","2","1",""
"3000","322502106","28","0","0","2","0","0","3","322502104","1","0","3","0","99","0","701","","2","1",""
"3000","80","1","0","999999","0","0","0","3","322502105","1","0","3","0","99","0","1","","1","0",""
"3000","80","1","0","999999","0","0","0","3","322502106","1","0","3","0","99","0","2","","1","0",""
"3000","0","26","0","0","0","0","0","18","322502107","1","0.3","3","0","99","1","322502105","","2","4",""
"3000","0","26","0","0","0","0","0","18","322502108","1","0.3","3","0","99","1","322502106","","2","4",""
"250","1","15","0","-100","1","1","-100","7","322504401","2","0","1","0","1","610201501","2","","2","0",""
"250","1","15","0","-350","1","1","-350","7","322504402","2","0","1","0","1","610201502","2","","2","0",""
"250","1","15","0","-600","1","1","-600","7","322504403","2","0","1","0","1","610201503","2","","2","0",""
"3000","80","1","0","0","2.1","0","0","3","322600101","1","1","3","0.00003","99","0","1","","1","2.1",""
"3000","80","1","0","0","2.1","0","0","3","322600102","1","1","3","0.00003","99","0","2","","1","2.1",""
"3000","0","10","0","2","0","0","1","3","322600103","1","1","3","18","99","1","11","","1","1",""
"3000","0","10","0","2","0","0","1","3","322600104","1","1","3","18","99","1","31","","1","1",""
"3000","0","35","0","0","187","0","0","3","322600105","1","18","3","1","99","0","1","","1","99",""
"3000","0","49","0","0","0","0","0","3","322600201","1","0","3","0","1","0","1","","1","100",""
"3000","0","49","0","0","0","0","0","3","322600202","1","0","3","0","1","0","10","","1","100",""
"3000","80","1","0","999999","0.5","0","0","3","322600203","1","0","3","0","1","0","1","","1","0",""
"3000","80","1","0","0","10.1","0","0","3","322600204","1","1","3","0.00022","1","0","1","","1","10.1",""
"3000","80","46","0","0","0.01","0","0","3","322600301","1","0","3","0","99","1","1","","1","0",""
"3000","0","10","0","0","100","0","0","3","322600302","1","0","3","18","99","1","91","","1","2",""
"0","0","21","0","0","1","0","0","7","322600401","1","0","1","0","1","0","2","","2","0",""
"0","0","21","0","0","1","0","0","7","322600501","1","0","1","0","1","0","8","","2","0",""
"0","0","16","0","0","0","0","0","7","322600601","1","0","1","0","1","0","4","","2","500",""
"3000","80","46","0","0","0.01","0","0","38","322602101","1","0","9","0","1","1","1","","1","0",""
"3000","80","46","0","0","0.01","0","0","38","322602102","1","0","9","0","1","2","1","","1","0",""
"3000","0","10","0","2","0","0","1","38","322602103","1","0.005","9","90","1","1","11","","1","3",""
"3000","0","10","0","2","0","0","1","38","322602104","1","0.005","9","90","1","1","31","","1","3",""
"3000","0","35","0","0","187","0","0","38","322602105","1","90","9","1","1","0","1","","1","99",""
"3000","100","1","0","99999","0.5","0","0","3","322700101","1","0.1","6","0","99","0","1","","1","0",""
"250","1","15","0","-150","1","1","-150","7","322700201","1","0","1","0","1","401812110","2","","2","0",""
"250","1","15","0","-300","1","1","-300","7","322700202","1","0","1","0","1","401812111","2","","2","0",""
"3000","0","8","0","0","0","0","0","34","322700301","1","20","3","0","99","0","2","","2","1.5",""
"-1","0","16","0","0","0","0","0","7","322700302","1","0","3","0","1","0","4","","2","200",""
"3000","100","1","0","99999","0.5","0","0","3","322701101","1","0.2","6","0","99","0","1","","1","0",""
"3000","0","83","0","0","0","0","0","3","322701102","1","12","6","0","99","0","1","","1","0.5",""
"3000","0","35","0","0","153","0","0","3","322701103","1","12","6","1","99","0","0","","1","1",""
"3000","0","10","0","0","0","0","0","3","322701104","1","0.001","6","12","99","1","111","","1","2",""
"3000","0","10","0","0","0","0","0","3","322701105","1","0.001","6","12","99","1","121","","1","2",""
"250","1","15","0","-150","1","1","-150","7","322701201","1","0","1","0","1","924272302","2","","2","0",""
"250","1","15","0","-300","1","1","-300","7","322701202","1","0","1","0","1","924272303","2","","2","0",""
"250","1","15","0","-450","1","1","-450","7","322701203","1","0","1","0","1","924272304","2","","2","0",""
"3000","0","8","0","0","0","0","0","34","322701301","1","20","3","0","99","0","2","","2","1.5",""
"-1","0","16","0","0","0","0","0","7","322701302","1","0","3","0","1","0","4","","2","200",""
"3000","100","1","0","99999","1","0","0","3","322702101","1","0.2","3","0","99","0","1","","1","0",""
"250","1","15","0","-150","1","1","-150","7","322702201","1","0","1","0","1","770421302","2","","2","0",""
"250","1","15","0","-300","1","1","-300","7","322702202","1","0","1","0","1","770421303","2","","2","0",""
"250","1","15","0","-450","1","1","-450","7","322702203","1","0","1","0","1","770421304","2","","2","0",""
"3000","0","8","0","0","0","0","0","34","322702301","1","20","3","0","99","0","2","","2","1.5",""
"-1","0","16","0","0","0","0","0","7","322702302","1","0","3","0","1","0","4","","2","200",""
"2160","100","46","0","0","0","0","0","3","322800101","1","0","1","0","99","2","1","","1","30",""
"0","0","26","0","0","1","0","0","7","322800102","1","0","1","0","1","1","322800101","","2","256",""
"2160","0","35","0","0","56","0","0","7","322800103","1","99","3","10","1","0","1","","2","99",""
"2160","2","7","0","0","0","0","0","11","322800201","1","0","1","0","1","0","3","","2","960",""
"2160","0","16","0","0","0","0","0","3","322800202","1","0","1","0","99","0","2","","1","10",""
"0","0","26","0","0","3","0","0","7","322800203","1","0","1","0","1","1","322800202","","2","256",""
"2160","0","38","0","0","0","350","0","11","322800204","1","20","1","0","99","2","81","","1","1",""
"0","0","27","0","0","1","0","0","7","322800205","1","0","1","0","1","1","322800204","","2","256",""
"2160","100","1","0","0","3","0","0","3","322800206","1","1","1","0.00016","99","0","2","","1","3",""
"3000","50","1","0","0","8","0","0","3","322800601","1","1","1","0.0006","1","0","1","","1","8",""
"0","0","26","0","0","0.05","0","0","7","322800602","1","0","1","0","1","3","322800601","","2","256",""
"0","0","35","0","0","56","0","0","7","322800603","1","99","3","2","1","0","1","","2","99",""
"0","0","17","0","0","0","0","0","7","322800701","1","0","0","1","1","0","5","","0","100",""
"0","0","35","0","0","56","0","0","7","322800702","1","99","3","-1","1","0","1","","2","99",""
"-1","1","15","0","350","1","1","300","7","322800801","1","1","1","0","1","750000202","2","","2","0",""
"-1","1","15","0","500","2","1","450","7","322800802","1","2","1","0","1","750000203","2","","2","0",""
"-1","1","15","0","650","3","1","600","7","322800803","1","3","1","0","1","750000204","2","","2","0",""
"2160","0","3","0","0","0","0","0","3","322800804","1","1000","2","0","99","0","3","","1","200",""
"0","0","17","0","0","0","0","0","0","322801001","1","40","1","0","0","0","7","","1","100",""
"2160","0","35","0","0","56","0","0","7","322801002","1","99","3","20","1","0","1","","2","99",""
"-1","0","10","0","2","50","0","0","7","322801003","1","0","3","100","1","1","30","","2","2",""
"3000","80","46","0","0","0.001","0","0","3","322900101","1","0","3","0","99","2","1","","1","20",""
"3000","0","57","0","0","0","0","0","3","322900102","1","0","3","0","99","0","322900103","","1","5",""
"3000","0","23","0","0","2","0","0","3","322900103","1","0","3","0","99","322900104","980","","1","1",""
"3000","0","13","0","0","0","0","0","3","322900104","1","100","3","0","99","0","0","","1","12",""
"3000","80","1","0","0","11.07","0","0","3","322900201","1","1","3","0.00053","2","0","1","","1","11.07",""
"3000","0","16","0","0","0","0","0","3","322900202","1","0","3","0","2","0","2","","1","300",""
"3000","0","23","0","0","2","0","0","3","322900203","1","0","3","0","2","322900204","980","","1","1",""
"3000","0","3","0","0","0","0","0","3","322900204","1","1000","3","0","2","0","3","","1","1000",""
"3000","80","1","0","0","4","0","0","3","322900301","1","1","3","0.00018","99","0","2","","1","4",""
"3000","0","10","0","0","0","0","0","3","322900302","1","1","3","18","99","1","11","","1","1",""
"3000","0","10","0","0","0","0","0","3","322900303","1","1","3","18","99","1","31","","1","1",""
"3000","0","10","0","0","100","0","0","3","322900304","1","0","3","18","99","1","91","","1","2",""
"3000","0","23","0","0","2","0","0","3","322900305","1","0","3","0","99","322900306","960","","1","1",""
"3000","0","8","0","0","0","0","0","3","322900306","1","4","3","0","99","0","5","","1","0",""
"0","0","17","0","0","0","0","0","7","322900401","1","30","1","0","1","0","7","","2","100",""
"0","0","10","0","0","100","0","0","7","322900402","1","0","1","90","1","1","30","","2","2",""
"0","0","8","0","0","0","0","0","7","322900403","1","90","1","0","1","0","2","","2","2",""
"3000","80","1","0","0","4","0","0","3","322900501","1","1","3","0.00018","99","0","2","","1","4",""
"3000","0","8","0","0","0","0","0","3","322900502","1","12","3","0","99","0","1","","1","0.4",""
"3000","0","59","0","0","12","0","0","3","322900503","1","0","3","0","99","0","1","","1","1",""
"3000","80","1","0","0","11.96","0","0","3","322900601","1","1","3","0.00058","1","0","2","","1","11.96",""
"3000","100","46","0","0","0.001","0","0","3","322907101","1","0","3","0","99","2","1","","1","20",""
"3000","0","57","0","0","0","0","0","3","322907102","1","0","3","0","99","0","322907103","","1","5",""
"3000","0","23","0","0","2","0","0","3","322907103","1","0","3","0","99","322907104","980","","1","1",""
"3000","0","13","0","0","0","0","0","3","322907104","1","100","3","0","99","0","0","","1","12",""
"3000","100","1","0","0","11.07","0","0","3","322907201","1","1","3","0.00053","2","0","1","","1","11.07",""
"3000","0","16","0","0","0","0","0","3","322907202","1","0","3","0","2","0","2","","1","300",""
"3000","0","23","0","0","2","0","0","3","322907203","1","0","3","0","2","322907204","980","","1","1",""
"3000","0","3","0","0","0","0","0","3","322907204","1","1000","3","0","2","0","3","","1","1000",""
"3000","100","1","0","0","4","0","0","3","322907301","1","1","3","0.00018","99","0","2","","1","4",""
"3000","0","10","0","0","15","0","0","3","322907302","1","0","3","18","99","1","11","","1","3",""
"3000","0","10","0","0","15","0","0","3","322907303","1","0","3","18","99","1","31","","1","3",""
"3000","0","10","0","0","100","0","0","3","322907304","1","0","3","18","99","1","91","","1","2",""
"3000","0","23","0","0","2","0","0","3","322907305","1","0","3","0","99","322907306","960","","1","1",""
"3000","0","8","0","0","0","0","0","3","322907306","1","4","3","0","99","0","5","","1","0",""
"0","0","17","0","0","0","0","0","7","322907401","1","30","1","0","1","0","7","","2","100",""
"0","0","10","0","0","100","0","0","7","322907402","1","0","1","90","1","1","30","","2","2",""
"0","0","8","0","0","0","0","0","7","322907403","1","90","1","0","1","0","2","","2","2",""
"3000","100","1","0","0","4","0","0","3","322907501","1","1","3","0.00018","99","0","2","","1","4",""
"3000","0","8","0","0","0","0","0","3","322907502","1","12","3","0","99","0","1","","1","0.4",""
"3000","0","59","0","0","12","0","0","3","322907503","1","0","3","0","99","0","1","","1","1",""
"3000","100","1","0","0","11.96","0","0","3","322907601","1","1","3","0.00058","1","0","2","","1","11.96",""
"3000","0","49","0","0","0","0","0","3","323000101","1","0","3","0","99","0","10","","1","100","・敵全体のバリア解除"
"0","323000104","28","0","0","2","0","0","7","323000102","1","0","1","0","1","323000103","950","","2","1","・強化状態：ダメージと効果量アップ"
"3000","80","46","0","0","0.001","0","0","3","323000103","1","0","3","0","99","2","1","","1","25","・敵全体に魔法割合ダメージ"
"3000","80","46","0","0","0.0005","0","0","3","323000104","1","0","3","0","99","2","1","","1","25","・敵全体に魔法割合ダメージ"
"3000","0","16","0","0","0","0","0","3","323000105","1","0","3","0","99","0","2","","1","300","・敵全体にＴＰダウン"
"3000","0","16","0","0","0","0","0","3","323000106","1","0","3","0","99","0","2","","1","150","・敵全体にＴＰダウン"
"3000","0","8","0","0","0","0","0","3","323000107","1","24","3","0","99","0","1","","1","0.6","・敵全体に行動速度ダウン"
"3000","0","8","0","0","0","0","0","3","323000108","1","24","3","0","99","0","1","","1","0.85","・敵全体に行動速度ダウン"
"3000","0","10","0","0","100","0","0","3","323000109","1","0","3","24","99","0","91","","1","2","・敵全体にＨＰ吸収ダウン"
"3000","80","1","0","0","1.5","0","0","3","323000201","1","1","3","0.00002","99","0","1","","1","1.5","・敵全体に物理ダメージ"
"3000","0","23","0","0","2","0","0","3","323000202","1","0","3","0","99","323000203","970","","1","1","・対象のＨＰ70％未満："
"3000","0","8","0","0","0","0","0","3","323000203","1","2","3","0","99","0","7","","1","0","スタン付与"
"0","0","17","0","0","0","0","0","7","323000301","1","50","0","0","0","0","3","","0","100","・自身のＨＰ50％未満："
"0","1","14","0","0","0","0","0","7","323000302","1","0","1","0","1","32300302","1","","2","90","強化状態に変更"
"0","1","14","0","0","0","0","0","7","323000303","1","0","1","0","1","32300301","3","","2","0",""
"3000","80","1","0","0","1.98","0","0","3","323000401","1","1","3","0.00003","99","0","1","","1","1.98","・敵全体に物理ダメージ"
"3000","80","1","0","0","1.5","0","0","3","323000501","1","1","3","0.00002","99","0","1","","1","1.5","・敵全体に物理ダメージ"
"3000","80","1","0","0","1.5","0","0","3","323000502","1","1","3","0.00002","99","0","2","","1","1.5","・敵全体に魔法ダメージ"
"3000","0","23","0","0","2","0","0","3","323000503","1","0","3","0","99","323000504","990","","1","1","・対象のＨＰ90％未満："
"3000","0","8","0","0","0","0","0","3","323000504","1","2","3","0","99","0","7","","1","0","スタン付与"
"3000","80","1","0","0","1.98","0","0","3","323000601","1","1","3","0.00003","99","0","1","","1","1.98","・敵全体に物理ダメージ"
"3000","80","1","0","0","1.98","0","0","3","323000602","1","1","3","0.00003","99","0","2","","1","1.98","・敵全体に魔法ダメージ"
"3000","0","6","0","0","100","0","0","7","323000701","1","90","3","0","1","0","1","","2","0","・自身に物理無効バリア展開"
"3000","0","6","0","0","100","0","0","7","323000702","1","90","3","0","1","0","2","","2","0","・自身に魔法無効バリア展開"
"3000","0","49","0","0","0","0","0","3","323001101","1","0","3","0","99","0","10","","1","100","・敵全体のバリア解除"
"0","323001104","28","0","0","2","0","0","7","323001102","1","0","1","0","1","323001103","933","","2","1","・強化状態：ダメージと効果量アップ"
"3000","80","46","0","0","0.001","0","0","3","323001103","1","0","3","0","99","2","1","","1","25","・敵全体に魔法割合ダメージ"
"3000","80","46","0","0","0.0005","0","0","3","323001104","1","0","3","0","99","2","1","","1","25","・敵全体に魔法割合ダメージ"
"3000","0","16","0","0","0","0","0","3","323001105","1","0","3","0","99","0","2","","1","600","・敵全体にＴＰダウン"
"3000","0","16","0","0","0","0","0","3","323001106","1","0","3","0","99","0","2","","1","300","・敵全体にＴＰダウン"
"3000","0","8","0","0","0","0","0","3","323001107","1","24","3","0","99","0","1","","1","0.4","・敵全体に行動速度ダウン"
"3000","0","8","0","0","0","0","0","3","323001108","1","24","3","0","99","0","1","","1","0.7","・敵全体に行動速度ダウン"
"3000","0","10","0","0","100","0","0","3","323001109","1","0","3","24","99","0","91","","1","2","・敵全体にＨＰ吸収ダウン"
"3000","80","1","0","0","1.5","0","0","3","323001201","1","1","3","0.00002","99","0","1","","1","1.5","・敵全体に物理ダメージ"
"3000","0","23","0","0","2","0","0","3","323001202","1","0","3","0","99","323001203","970","","1","1","・対象のＨＰ70％未満："
"3000","0","8","0","0","0","0","0","3","323001203","1","2","3","0","99","0","7","","1","0","スタン付与"
"0","0","17","0","0","0","0","0","7","323001301","1","33","0","0","0","0","3","","0","100","・自身のＨＰ50％未満："
"0","1","14","0","0","0","0","0","7","323001302","1","0","1","0","1","32300302","1","","2","90","強化状態に変更"
"0","1","14","0","0","0","0","0","7","323001303","1","0","1","0","1","32300301","3","","2","0",""
"3000","80","1","0","0","1.98","0","0","3","323001401","1","1","3","0.00003","99","0","1","","1","1.98","・敵全体に物理ダメージ"
"3000","80","1","0","0","1.5","0","0","3","323001501","1","1","3","0.00002","99","0","1","","1","1.5","・敵全体に物理ダメージ"
"3000","80","1","0","0","1.5","0","0","3","323001502","1","1","3","0.00002","99","0","2","","1","1.5","・敵全体に魔法ダメージ"
"3000","0","23","0","0","2","0","0","3","323001503","1","0","3","0","99","323001504","990","","1","1","・対象のＨＰ90％未満："
"3000","0","8","0","0","0","0","0","3","323001504","1","2","3","0","99","0","7","","1","0","スタン付与"
"3000","80","1","0","0","1.98","0","0","3","323001601","1","1","3","0.00003","99","0","1","","1","1.98","・敵全体に物理ダメージ"
"3000","80","1","0","0","1.98","0","0","3","323001602","1","1","3","0.00003","99","0","2","","1","1.98","・敵全体に魔法ダメージ"
"3000","0","6","0","0","100","0","0","7","323001701","1","90","3","0","1","0","1","","2","0","・自身に物理無効バリア展開"
"3000","0","6","0","0","100","0","0","7","323001702","1","90","3","0","1","0","2","","2","0","・自身に魔法無効バリア展開"
"3000","0","49","0","0","0","0","0","3","323002101","1","0","3","0","99","0","10","","1","100","・敵全体のバリア解除"
"0","323002104","28","0","0","2","0","0","7","323002102","1","0","1","0","1","323002103","1900","","2","1","・自身がバリア展開時：ダメージアップ"
"3000","80","1","0","99999","1","0","0","3","323002103","1","0","3","0","99","0","2","","1","0","・敵全体に物理固定ダメージ"
"3000","80","1","0","99999","0.35","0","0","3","323002104","1","0","3","0","99","0","2","","1","0","・敵全体に物理固定ダメージ"
"3000","0","16","0","0","0","0","0","3","323002105","1","0","3","0","99","0","2","","1","600","・敵全体にＴＰダウン"
"3000","0","8","0","0","0","0","0","3","323002106","1","24","3","0","99","0","1","","1","0.4","・敵全体に行動速度ダウン"
"3000","80","1","0","0","2.07","0","0","3","323100101","1","1","3","0.00004","99","0","1","","1","2.07",""
"3000","0","8","0","0","0","0","0","3","323100102","1","3","3","0","99","0","7","","1","0",""
"0","0","10","0","0","50","0","0","7","323100201","1","0.011","3","90","1","1","20","","2","1",""
"0","0","10","0","0","50","0","0","7","323100202","1","0.011","3","90","1","1","40","","2","1",""
"3000","0","10","0","0","50","0","0","3","323100203","1","0.007","3","90","99","1","21","","1","1",""
"0","323100206","23","0","0","2","0","0","7","323100204","1","0","3","0","1","323100205","599","","2","1",""
"0","0","16","0","0","0","0","0","7","323100205","1","0","3","0","1","0","4","","2","100",""
