618d0dc0cec8d205cb195bd6e5aacb7b7a3642f1d9fe8b54931daadd5be5951a,b37f35d23e0949266b5eeedd362ef977d323d7742dbe45a33a94aede4ccebfc4,c0ad0670e5388b4ff5395e5ae01fc451939baa671f49382f3d400a861b42c9ea,a13f12e21a8800201a19981b152e364121d14a0e3a40b17adc389304a10ec5ac,e26e170ba5506666478c36d0f3f6d2ac23bcf91174dae2ab95a72014cf09929d,0ead26e3740cd3b318c1c3b8edff01e82c22d962551a411eae009b8caaf363c3,a28fcf92003a3017e2f97ddb407e6ef541a43b923ba83e1df0ec22cdfbcbbf9d,6df7dfc48853e144e5221a8f6c47af9b762f9374e48df2c3062028c19b04efaa
"4","35","0","0","0","0","7","51351"
"1","7","0","0","0","0","6","51411"
"1","14","0","0","0","0","6","51421"
"1","21","0","0","0","0","6","51431"
"1","28","0","0","0","0","6","51441"
"1","35","0","0","0","0","6","51451"
"5","46","0","0","0","0","4","51511"
"5","92","0","0","0","0","4","51521"
"5","138","0","0","0","0","4","51531"
"5","184","0","0","0","0","4","51541"
"5","230","0","0","0","0","4","51551"
"4","46","0","0","0","0","2","51611"
"4","92","0","0","0","0","2","51621"
"4","138","0","0","0","0","2","51631"
"4","184","0","0","0","0","2","51641"
"4","230","0","0","0","0","2","51651"
"3","7","0","0","0","0","6","51711"
"3","14","0","0","0","0","6","51721"
"3","21","0","0","0","0","6","51731"
"3","28","0","0","0","0","6","51741"
"3","35","0","0","0","0","6","51751"
"5","1","0","0","0","0","100","51811"
"2","1","0","0","0","0","101","51911"
"1","1","0","0","0","0","101","52011"
"1","24","2","5","4","3","3","52111"
"1","48","2","5","4","3","3","52121"
"1","72","2","5","4","3","3","52131"
"1","96","2","5","4","3","3","52141"
"1","120","2","5","4","3","3","52151"
"3","1","0","0","0","0","101","52211"
"1","46","0","0","0","0","4","52311"
"1","92","0","0","0","0","4","52321"
"1","138","0","0","0","0","4","52331"
"1","184","0","0","0","0","4","52341"
"1","230","0","0","0","0","4","52351"
"5","1","0","0","0","0","101","52411"
"3","7","0","0","0","0","7","52511"
"3","14","0","0","0","0","7","52521"
"3","21","0","0","0","0","7","52531"
"3","28","0","0","0","0","7","52541"
"3","35","0","0","0","0","7","52551"
"5","46","0","0","0","0","2","52611"
"5","92","0","0","0","0","2","52621"
"5","138","0","0","0","0","2","52631"
"5","184","0","0","0","0","2","52641"
"5","230","0","0","0","0","2","52651"
"2","7","0","0","0","0","7","52711"
"2","14","0","0","0","0","7","52721"
"2","21","0","0","0","0","7","52731"
"2","28","0","0","0","0","7","52741"
"2","35","0","0","0","0","7","52751"
"1","1","0","0","0","0","100","52811"
"4","7","0","0","0","0","6","52911"
"4","14","0","0","0","0","6","52921"
"4","21","0","0","0","0","6","52931"
"4","28","0","0","0","0","6","52941"
"4","35","0","0","0","0","6","52951"
"5","7","0","0","0","0","7","53011"
"5","14","0","0","0","0","7","53021"
"5","21","0","0","0","0","7","53031"
"5","28","0","0","0","0","7","53041"
"5","35","0","0","0","0","7","53051"
"2","46","0","0","0","0","2","53111"
"2","92","0","0","0","0","2","53121"
"2","138","0","0","0","0","2","53131"
"2","184","0","0","0","0","2","53141"
"2","230","0","0","0","0","2","53151"
"4","1","0","0","0","0","100","53211"
"3","46","0","0","0","0","2","53311"
"3","92","0","0","0","0","2","53321"
"3","138","0","0","0","0","2","53331"
"3","184","0","0","0","0","2","53341"
"3","230","0","0","0","0","2","53351"
"1","24","2","5","4","3","5","53411"
"1","48","2","5","4","3","5","53421"
"1","72","2","5","4","3","5","53431"
"1","96","2","5","4","3","5","53441"
"1","120","2","5","4","3","5","53451"
"4","1","0","0","0","0","100","53511"
"5","1","0","0","0","0","101","53611"
"3","1","0","0","0","0","101","53711"
"4","1","0","0","0","0","101","53811"
"1","1","0","0","0","0","101","53911"
"2","1","0","0","0","0","100","54011"
"1","46","0","0","0","0","4","54111"
"1","92","0","0","0","0","4","54121"
"1","138","0","0","0","0","4","54131"
"1","184","0","0","0","0","4","54141"
"1","230","0","0","0","0","4","54151"
"3","7","0","0","0","0","6","54211"
"3","14","0","0","0","0","6","54221"
"3","21","0","0","0","0","6","54231"
"3","28","0","0","0","0","6","54241"
"3","35","0","0","0","0","6","54251"
"2","7","0","0","0","0","7","54311"
"2","14","0","0","0","0","7","54321"
"2","21","0","0","0","0","7","54331"
"2","28","0","0","0","0","7","54341"
"2","35","0","0","0","0","7","54351"
"5","7","0","0","0","0","6","54411"
"5","14","0","0","0","0","6","54421"
"5","21","0","0","0","0","6","54431"
"5","28","0","0","0","0","6","54441"
"5","35","0","0","0","0","6","54451"
"1","1","0","0","0","0","100","54511"
"2","1","0","0","0","0","101","54611"
"1","26","2","5","4","3","1","54711"
"1","52","2","5","4","3","1","54721"
"1","78","2","5","4","3","1","54731"
"1","104","2","5","4","3","1","54741"
"1","130","2","5","4","3","1","54751"
"5","1","0","0","0","0","100","54811"
"1","7","0","0","0","0","7","54911"
"1","14","0","0","0","0","7","54921"
"1","21","0","0","0","0","7","54931"
"1","28","0","0","0","0","7","54941"
"1","35","0","0","0","0","7","54951"
"3","7","0","0","0","0","7","55011"
"3","14","0","0","0","0","7","55021"
"3","21","0","0","0","0","7","55031"
"3","28","0","0","0","0","7","55041"
"3","35","0","0","0","0","7","55051"
"4","7","0","0","0","0","6","55111"
"4","14","0","0","0","0","6","55121"
"4","21","0","0","0","0","6","55131"
"4","28","0","0","0","0","6","55141"
"4","35","0","0","0","0","6","55151"
"4","46","0","0","0","0","4","55211"
"4","92","0","0","0","0","4","55221"
"4","138","0","0","0","0","4","55231"
"4","184","0","0","0","0","4","55241"
"4","230","0","0","0","0","4","55251"
"1","46","0","0","0","0","2","55311"
"1","92","0","0","0","0","2","55321"
"1","138","0","0","0","0","2","55331"
"1","184","0","0","0","0","2","55341"
"1","230","0","0","0","0","2","55351"
"5","7","0","0","0","0","7","55411"
"5","14","0","0","0","0","7","55421"
"5","21","0","0","0","0","7","55431"
"5","28","0","0","0","0","7","55441"
"5","35","0","0","0","0","7","55451"
"2","46","0","0","0","0","4","55511"
"2","92","0","0","0","0","4","55521"
"2","138","0","0","0","0","4","55531"
"2","184","0","0","0","0","4","55541"
"2","230","0","0","0","0","4","55551"
"3","46","0","0","0","0","4","55611"
"3","92","0","0","0","0","4","55621"
"3","138","0","0","0","0","4","55631"
"3","184","0","0","0","0","4","55641"
"3","230","0","0","0","0","4","55651"
"5","46","0","0","0","0","2","55711"
"5","92","0","0","0","0","2","55721"
"5","138","0","0","0","0","2","55731"
"5","184","0","0","0","0","2","55741"
"5","230","0","0","0","0","2","55751"
"4","1","0","0","0","0","100","55811"
"2","1","0","0","0","0","101","55911"
"1","24","2","5","4","3","3","56011"
"1","48","2","5","4","3","3","56021"
"1","72","2","5","4","3","3","56031"
"1","96","2","5","4","3","3","56041"
"1","120","2","5","4","3","3","56051"
"1","1","0","0","0","0","101","56111"
"3","1","0","0","0","0","100","56211"
"2","7","0","0","0","0","7","56311"
"2","14","0","0","0","0","7","56321"
"2","21","0","0","0","0","7","56331"
"2","28","0","0","0","0","7","56341"
"2","35","0","0","0","0","7","56351"
"5","46","0","0","0","0","4","56411"
"5","92","0","0","0","0","4","56421"
"5","138","0","0","0","0","4","56431"
"5","184","0","0","0","0","4","56441"
"5","230","0","0","0","0","4","56451"
"2","46","0","0","0","0","2","56511"
"2","92","0","0","0","0","2","56521"
"2","138","0","0","0","0","2","56531"
"2","184","0","0","0","0","2","56541"
"2","230","0","0","0","0","2","56551"
"4","46","0","0","0","0","4","56611"
"4","92","0","0","0","0","4","56621"
"4","138","0","0","0","0","4","56631"
"4","184","0","0","0","0","4","56641"
"4","230","0","0","0","0","4","56651"
"1","7","0","0","0","0","6","56711"
"1","14","0","0","0","0","6","56721"
"1","21","0","0","0","0","6","56731"
"1","28","0","0","0","0","6","56741"
"1","35","0","0","0","0","6","56751"
"2","1","0","0","0","0","100","56811"
"3","46","0","0","0","0","2","56911"
"3","92","0","0","0","0","2","56921"
"3","138","0","0","0","0","2","56931"
"3","184","0","0","0","0","2","56941"
"3","230","0","0","0","0","2","56951"
"5","7","0","0","0","0","6","57011"
"5","14","0","0","0","0","6","57021"
"5","21","0","0","0","0","6","57031"
"5","28","0","0","0","0","6","57041"
"5","35","0","0","0","0","6","57051"
"1","46","0","0","0","0","4","57111"
"1","92","0","0","0","0","4","57121"
"1","138","0","0","0","0","4","57131"
"1","184","0","0","0","0","4","57141"
"1","230","0","0","0","0","4","57151"
"4","7","0","0","0","0","7","57211"
"4","14","0","0","0","0","7","57221"
"4","21","0","0","0","0","7","57231"
"4","28","0","0","0","0","7","57241"
"4","35","0","0","0","0","7","57251"
"1","26","2","5","4","3","1","57311"
"1","52","2","5","4","3","1","57321"
"1","78","2","5","4","3","1","57331"
"1","104","2","5","4","3","1","57341"
"1","130","2","5","4","3","1","57351"
"5","1","0","0","0","0","100","57411"
"2","46","0","0","0","0","4","57511"
"2","92","0","0","0","0","4","57521"
"2","138","0","0","0","0","4","57531"
"2","184","0","0","0","0","4","57541"
"2","230","0","0","0","0","4","57551"
"1","1","0","0","0","0","100","57611"
"1","7","0","0","0","0","6","57711"
"1","14","0","0","0","0","6","57721"
"1","21","0","0","0","0","6","57731"
"1","28","0","0","0","0","6","57741"
"1","35","0","0","0","0","6","57751"
"4","46","0","0","0","0","2","57811"
"4","92","0","0","0","0","2","57821"
"4","138","0","0","0","0","2","57831"
"4","184","0","0","0","0","2","57841"
"4","230","0","0","0","0","2","57851"
"5","46","0","0","0","0","2","57911"
"5","92","0","0","0","0","2","57921"
"5","138","0","0","0","0","2","57931"
"5","184","0","0","0","0","2","57941"
"5","230","0","0","0","0","2","57951"
"3","1","0","0","0","0","101","58011"
"4","1","0","0","0","0","101","58111"
"2","1","0","0","0","0","101","58211"
"5","1","0","0","0","0","101","58311"
"3","7","0","0","0","0","6","58411"
"3","14","0","0","0","0","6","58421"
"3","21","0","0","0","0","6","58431"
"3","28","0","0","0","0","6","58441"
"3","35","0","0","0","0","6","58451"
"1","1","0","0","0","0","101","58511"
"1","24","2","5","4","3","3","58611"
"1","48","2","5","4","3","3","58621"
"1","72","2","5","4","3","3","58631"
"1","96","2","5","4","3","3","58641"
"1","120","2","5","4","3","3","58651"
"2","1","0","0","0","0","101","58711"
"1","7","0","0","0","0","7","58811"
"1","14","0","0","0","0","7","58821"
"1","21","0","0","0","0","7","58831"
"1","28","0","0","0","0","7","58841"
"1","35","0","0","0","0","7","58851"
"5","7","0","0","0","0","7","58911"
"5","14","0","0","0","0","7","58921"
"5","21","0","0","0","0","7","58931"
"5","28","0","0","0","0","7","58941"
"5","35","0","0","0","0","7","58951"
"4","46","0","0","0","0","4","59011"
"4","92","0","0","0","0","4","59021"
"4","138","0","0","0","0","4","59031"
"4","184","0","0","0","0","4","59041"
"4","230","0","0","0","0","4","59051"
"2","46","0","0","0","0","2","59111"
"2","92","0","0","0","0","2","59121"
"2","138","0","0","0","0","2","59131"
"2","184","0","0","0","0","2","59141"
"2","230","0","0","0","0","2","59151"
"5","46","0","0","0","0","4","59211"
"5","92","0","0","0","0","4","59221"
"5","138","0","0","0","0","4","59231"
"5","184","0","0","0","0","4","59241"
"5","230","0","0","0","0","4","59251"
"3","1","0","0","0","0","100","59311"
"1","46","0","0","0","0","2","59411"
"1","92","0","0","0","0","2","59421"
"1","138","0","0","0","0","2","59431"
"1","184","0","0","0","0","2","59441"
"1","230","0","0","0","0","2","59451"
"4","7","0","0","0","0","7","59511"
"4","14","0","0","0","0","7","59521"
"4","21","0","0","0","0","7","59531"
"4","28","0","0","0","0","7","59541"
"4","35","0","0","0","0","7","59551"
"2","7","0","0","0","0","6","59611"
"2","14","0","0","0","0","6","59621"
"2","21","0","0","0","0","6","59631"
"2","28","0","0","0","0","6","59641"
"2","35","0","0","0","0","6","59651"
"3","7","0","0","0","0","7","59711"
"3","14","0","0","0","0","7","59721"
"3","21","0","0","0","0","7","59731"
"3","28","0","0","0","0","7","59741"
"3","35","0","0","0","0","7","59751"
"5","7","0","0","0","0","6","59811"
"5","14","0","0","0","0","6","59821"
"5","21","0","0","0","0","6","59831"
"5","28","0","0","0","0","6","59841"
"5","35","0","0","0","0","6","59851"
"1","26","2","5","4","3","1","59911"
"1","52","2","5","4","3","1","59921"
"1","78","2","5","4","3","1","59931"
"1","104","2","5","4","3","1","59941"
"1","130","2","5","4","3","1","59951"
"1","46","0","0","0","0","4","60011"
"1","92","0","0","0","0","4","60021"
"1","138","0","0","0","0","4","60031"
"1","184","0","0","0","0","4","60041"
"1","230","0","0","0","0","4","60051"
"3","46","0","0","0","0","4","60111"
"3","92","0","0","0","0","4","60121"
"3","138","0","0","0","0","4","60131"
"3","184","0","0","0","0","4","60141"
"3","230","0","0","0","0","4","60151"
"4","7","0","0","0","0","6","60211"
"4","14","0","0","0","0","6","60221"
"4","21","0","0","0","0","6","60231"
"4","28","0","0","0","0","6","60241"
"4","35","0","0","0","0","6","60251"
"3","46","0","0","0","0","2","60311"
"3","92","0","0","0","0","2","60321"
"3","138","0","0","0","0","2","60331"
"3","184","0","0","0","0","2","60341"
"3","230","0","0","0","0","2","60351"
"1","46","0","0","0","0","2","60411"
"1","92","0","0","0","0","2","60421"
"1","138","0","0","0","0","2","60431"
"1","184","0","0","0","0","2","60441"
"1","230","0","0","0","0","2","60451"
"5","1","0","0","0","0","101","60511"
"2","1","0","0","0","0","100","60611"
"4","1","0","0","0","0","100","60711"
"1","7","0","0","0","0","7","60811"
"1","14","0","0","0","0","7","60821"
"1","21","0","0","0","0","7","60831"
"1","28","0","0","0","0","7","60841"
"1","35","0","0","0","0","7","60851"
"3","7","0","0","0","0","7","60911"
"3","14","0","0","0","0","7","60921"
"3","21","0","0","0","0","7","60931"
"3","28","0","0","0","0","7","60941"
"3","35","0","0","0","0","7","60951"
"2","46","0","0","0","0","4","61011"
"2","92","0","0","0","0","4","61021"
"2","138","0","0","0","0","4","61031"
"2","184","0","0","0","0","4","61041"
"2","230","0","0","0","0","4","61051"
"5","46","0","0","0","0","4","61111"
"5","92","0","0","0","0","4","61121"
"5","138","0","0","0","0","4","61131"
"5","184","0","0","0","0","4","61141"
"5","230","0","0","0","0","4","61151"
"1","24","2","5","4","3","5","61211"
"1","48","2","5","4","3","5","61221"
"1","72","2","5","4","3","5","61231"
"1","96","2","5","4","3","5","61241"
"1","120","2","5","4","3","5","61251"
"4","46","0","0","0","0","2","61311"
"4","92","0","0","0","0","2","61321"
"4","138","0","0","0","0","2","61331"
"4","184","0","0","0","0","2","61341"
"4","230","0","0","0","0","2","61351"
"2","7","0","0","0","0","6","61411"
"2","14","0","0","0","0","6","61421"
"2","21","0","0","0","0","6","61431"
"2","28","0","0","0","0","6","61441"
"2","35","0","0","0","0","6","61451"
"5","46","0","0","0","0","2","61511"
"5","92","0","0","0","0","2","61521"
"5","138","0","0","0","0","2","61531"
"5","184","0","0","0","0","2","61541"
"5","230","0","0","0","0","2","61551"
"3","46","0","0","0","0","4","61611"
"3","92","0","0","0","0","4","61621"
"3","138","0","0","0","0","4","61631"
"3","184","0","0","0","0","4","61641"
"3","230","0","0","0","0","4","61651"
"4","7","0","0","0","0","6","61711"
"4","14","0","0","0","0","6","61721"
"4","21","0","0","0","0","6","61731"
"4","28","0","0","0","0","6","61741"
"4","35","0","0","0","0","6","61751"
"2","46","0","0","0","0","2","61811"
"2","92","0","0","0","0","2","61821"
"2","138","0","0","0","0","2","61831"
"2","184","0","0","0","0","2","61841"
"2","230","0","0","0","0","2","61851"
"1","1","0","0","0","0","100","61911"
"5","7","0","0","0","0","7","62011"
"5","14","0","0","0","0","7","62021"
"5","21","0","0","0","0","7","62031"
"5","28","0","0","0","0","7","62041"
"5","35","0","0","0","0","7","62051"
"3","1","0","0","0","0","100","62111"
"4","7","0","0","0","0","7","62211"
"4","14","0","0","0","0","7","62221"
"4","21","0","0","0","0","7","62231"
"4","28","0","0","0","0","7","62241"
"4","35","0","0","0","0","7","62251"
"3","46","0","0","0","0","2","62311"
"3","92","0","0","0","0","2","62321"
"3","138","0","0","0","0","2","62331"
"3","184","0","0","0","0","2","62341"
"3","230","0","0","0","0","2","62351"
"1","7","0","0","0","0","6","62411"
"1","14","0","0","0","0","6","62421"
"1","21","0","0","0","0","6","62431"
"1","28","0","0","0","0","6","62441"
"1","35","0","0","0","0","6","62451"
"1","24","2","5","4","3","3","62511"
"1","48","2","5","4","3","3","62521"
"1","72","2","5","4","3","3","62531"
"1","96","2","5","4","3","3","62541"
"1","120","2","5","4","3","3","62551"
"4","46","0","0","0","0","4","62611"
"4","92","0","0","0","0","4","62621"
"4","138","0","0","0","0","4","62631"
"4","184","0","0","0","0","4","62641"
"4","230","0","0","0","0","4","62651"
"1","7","0","0","0","0","7","62711"
"1","14","0","0","0","0","7","62721"
"1","21","0","0","0","0","7","62731"
"1","28","0","0","0","0","7","62741"
"1","35","0","0","0","0","7","62751"
"2","1","0","0","0","0","100","62811"
"5","1","0","0","0","0","100","62911"
"2","46","0","0","0","0","4","63011"
"2","92","0","0","0","0","4","63021"
"2","138","0","0","0","0","4","63031"
"2","184","0","0","0","0","4","63041"
"2","230","0","0","0","0","4","63051"
"4","1","0","0","0","0","101","63111"
"1","46","0","0","0","0","2","63211"
"1","92","0","0","0","0","2","63221"
"1","138","0","0","0","0","2","63231"
"1","184","0","0","0","0","2","63241"
"1","230","0","0","0","0","2","63251"
"3","7","0","0","0","0","7","63311"
"3","14","0","0","0","0","7","63321"
"3","21","0","0","0","0","7","63331"
"3","28","0","0","0","0","7","63341"
"3","35","0","0","0","0","7","63351"
"5","46","0","0","0","0","4","63411"
"5","92","0","0","0","0","4","63421"
"5","138","0","0","0","0","4","63431"
"5","184","0","0","0","0","4","63441"
"5","230","0","0","0","0","4","63451"
"4","46","0","0","0","0","2","63511"
"4","92","0","0","0","0","2","63521"
"4","138","0","0","0","0","2","63531"
"4","184","0","0","0","0","2","63541"
"4","230","0","0","0","0","2","63551"
"2","7","0","0","0","0","6","63611"
"2","14","0","0","0","0","6","63621"
"2","21","0","0","0","0","6","63631"
"2","28","0","0","0","0","6","63641"
"2","35","0","0","0","0","6","63651"
"3","46","0","0","0","0","4","63711"
"3","92","0","0","0","0","4","63721"
"3","138","0","0","0","0","4","63731"
"3","184","0","0","0","0","4","63741"
"3","230","0","0","0","0","4","63751"
"1","24","2","5","4","3","5","63811"
"1","48","2","5","4","3","5","63821"
"1","72","2","5","4","3","5","63831"
"1","96","2","5","4","3","5","63841"
"1","120","2","5","4","3","5","63851"
"3","30","0","0","0","0","2","63911"
"3","60","0","0","0","0","2","63921"
"3","90","0","0","0","0","2","63931"
"3","120","0","0","0","0","2","63941"
"3","150","0","0","0","0","2","63951"
"1","30","0","0","0","0","2","64011"
"1","60","0","0","0","0","2","64021"
"1","90","0","0","0","0","2","64031"
"1","120","0","0","0","0","2","64041"
"1","150","0","0","0","0","2","64051"
"3","5","0","0","0","0","6","64111"
"3","10","0","0","0","0","6","64121"
"3","15","0","0","0","0","6","64131"
"3","20","0","0","0","0","6","64141"
"3","25","0","0","0","0","6","64151"
"4","5","0","0","0","0","7","64211"
"4","10","0","0","0","0","7","64221"
"4","15","0","0","0","0","7","64231"
"4","20","0","0","0","0","7","64241"
"4","25","0","0","0","0","7","64251"
"2","30","0","0","0","0","2","64311"
"2","60","0","0","0","0","2","64321"
"2","90","0","0","0","0","2","64331"
"2","120","0","0","0","0","2","64341"
"2","150","0","0","0","0","2","64351"
"5","5","0","0","0","0","6","64411"
"5","10","0","0","0","0","6","64421"
"5","15","0","0","0","0","6","64431"
"5","20","0","0","0","0","6","64441"
"5","25","0","0","0","0","6","64451"
"5","1","0","0","0","0","100","64511"
"3","5","0","0","0","0","6","64611"
"3","10","0","0","0","0","6","64621"
"3","15","0","0","0","0","6","64631"
"3","20","0","0","0","0","6","64641"
"3","25","0","0","0","0","6","64651"
"1","30","0","0","0","0","4","64711"
"1","60","0","0","0","0","4","64721"
"1","90","0","0","0","0","4","64731"
"1","120","0","0","0","0","4","64741"
"1","150","0","0","0","0","4","64751"
"4","1","0","0","0","0","100","64811"
"2","5","0","0","0","0","6","64911"
"2","10","0","0","0","0","6","64921"
"2","15","0","0","0","0","6","64931"
"2","20","0","0","0","0","6","64941"
"2","25","0","0","0","0","6","64951"
"4","30","0","0","0","0","4","65011"
"4","60","0","0","0","0","4","65021"
"4","90","0","0","0","0","4","65031"
"4","120","0","0","0","0","4","65041"
"4","150","0","0","0","0","4","65051"
"1","20","2","5","4","3","3","65111"
"1","40","2","5","4","3","3","65121"
"1","60","2","5","4","3","3","65131"
"1","80","2","5","4","3","3","65141"
"1","100","2","5","4","3","3","65151"
"5","30","0","0","0","0","2","65211"
"5","60","0","0","0","0","2","65221"
"5","90","0","0","0","0","2","65231"
"5","120","0","0","0","0","2","65241"
"5","150","0","0","0","0","2","65251"
"2","5","0","0","0","0","6","65311"
"2","10","0","0","0","0","6","65321"
"2","15","0","0","0","0","6","65331"
"2","20","0","0","0","0","6","65341"
"2","25","0","0","0","0","6","65351"
"4","30","0","0","0","0","2","65411"
"4","60","0","0","0","0","2","65421"
"4","90","0","0","0","0","2","65431"
"4","120","0","0","0","0","2","65441"
"4","150","0","0","0","0","2","65451"
"3","1","0","0","0","0","100","65511"
"1","5","0","0","0","0","6","65611"
"1","10","0","0","0","0","6","65621"
"1","15","0","0","0","0","6","65631"
"1","20","0","0","0","0","6","65641"
"1","25","0","0","0","0","6","65651"
"4","30","0","0","0","0","4","65711"
"4","60","0","0","0","0","4","65721"
"4","90","0","0","0","0","4","65731"
"4","120","0","0","0","0","4","65741"
"4","150","0","0","0","0","4","65751"
"1","30","0","0","0","0","4","65811"
"1","60","0","0","0","0","4","65821"
"1","90","0","0","0","0","4","65831"
"1","120","0","0","0","0","4","65841"
"1","150","0","0","0","0","4","65851"
"3","5","0","0","0","0","7","65911"
"3","10","0","0","0","0","7","65921"
"3","15","0","0","0","0","7","65931"
"3","20","0","0","0","0","7","65941"
"3","25","0","0","0","0","7","65951"
"3","5","0","0","0","0","6","66011"
"3","10","0","0","0","0","6","66021"
"3","15","0","0","0","0","6","66031"
"3","20","0","0","0","0","6","66041"
"3","25","0","0","0","0","6","66051"
"2","5","0","0","0","0","7","66111"
"2","10","0","0","0","0","7","66121"
"2","15","0","0","0","0","7","66131"
"2","20","0","0","0","0","7","66141"
"2","25","0","0","0","0","7","66151"
"5","5","0","0","0","0","6","66211"
"5","10","0","0","0","0","6","66221"
"5","15","0","0","0","0","6","66231"
"5","20","0","0","0","0","6","66241"
"5","25","0","0","0","0","6","66251"
"2","30","0","0","0","0","4","66311"
"2","60","0","0","0","0","4","66321"
"2","90","0","0","0","0","4","66331"
"2","120","0","0","0","0","4","66341"
"2","150","0","0","0","0","4","66351"
"1","20","2","5","4","3","5","66411"
"1","40","2","5","4","3","5","66421"
"1","60","2","5","4","3","5","66431"
"1","80","2","5","4","3","5","66441"
"1","100","2","5","4","3","5","66451"
"1","30","0","0","0","0","2","66511"
"1","60","0","0","0","0","2","66521"
"1","90","0","0","0","0","2","66531"
"1","120","0","0","0","0","2","66541"
"1","150","0","0","0","0","2","66551"
"5","30","0","0","0","0","2","66611"
"5","60","0","0","0","0","2","66621"
"5","90","0","0","0","0","2","66631"
"5","120","0","0","0","0","2","66641"
"5","150","0","0","0","0","2","66651"
"2","30","0","0","0","0","4","66711"
"2","60","0","0","0","0","4","66721"
"2","90","0","0","0","0","4","66731"
"2","120","0","0","0","0","4","66741"
"2","150","0","0","0","0","4","66751"
"3","30","0","0","0","0","4","66811"
"3","60","0","0","0","0","4","66821"
"3","90","0","0","0","0","4","66831"
"3","120","0","0","0","0","4","66841"
"3","150","0","0","0","0","4","66851"
"5","30","0","0","0","0","4","66911"
"5","60","0","0","0","0","4","66921"
"5","90","0","0","0","0","4","66931"
"5","120","0","0","0","0","4","66941"
"5","150","0","0","0","0","4","66951"
"1","5","0","0","0","0","6","67011"
"1","10","0","0","0","0","6","67021"
"1","15","0","0","0","0","6","67031"
"1","20","0","0","0","0","6","67041"
"1","25","0","0","0","0","6","67051"
"5","1","0","0","0","0","100","67111"
"3","30","0","0","0","0","4","67211"
"3","60","0","0","0","0","4","67221"
"3","90","0","0","0","0","4","67231"
"3","120","0","0","0","0","4","67241"
"3","150","0","0","0","0","4","67251"
"2","5","0","0","0","0","7","67311"
"2","10","0","0","0","0","7","67321"
"2","15","0","0","0","0","7","67331"
"2","20","0","0","0","0","7","67341"
"2","25","0","0","0","0","7","67351"
"4","5","0","0","0","0","7","67411"
"4","10","0","0","0","0","7","67421"
"4","15","0","0","0","0","7","67431"
"4","20","0","0","0","0","7","67441"
"4","25","0","0","0","0","7","67451"
"1","5","0","0","0","0","7","67511"
"1","10","0","0","0","0","7","67521"
"1","15","0","0","0","0","7","67531"
"1","20","0","0","0","0","7","67541"
"1","25","0","0","0","0","7","67551"
"4","30","0","0","0","0","2","67611"
"4","60","0","0","0","0","2","67621"
"4","90","0","0","0","0","2","67631"
"4","120","0","0","0","0","2","67641"
"4","150","0","0","0","0","2","67651"
"1","20","2","5","4","3","1","67711"
"1","40","2","5","4","3","1","67721"
"1","60","2","5","4","3","1","67731"
"1","80","2","5","4","3","1","67741"
"1","100","2","5","4","3","1","67751"
"4","5","0","0","0","0","7","67811"
"4","10","0","0","0","0","7","67821"
"4","15","0","0","0","0","7","67831"
"4","20","0","0","0","0","7","67841"
"4","25","0","0","0","0","7","67851"
"1","30","0","0","0","0","2","67911"
"1","60","0","0","0","0","2","67921"
"1","90","0","0","0","0","2","67931"
"1","120","0","0","0","0","2","67941"
"1","150","0","0","0","0","2","67951"
"3","30","0","0","0","0","2","68011"
"3","60","0","0","0","0","2","68021"
"3","90","0","0","0","0","2","68031"
"3","120","0","0","0","0","2","68041"
"3","150","0","0","0","0","2","68051"
"5","30","0","0","0","0","4","68111"
"5","60","0","0","0","0","4","68121"
"5","90","0","0","0","0","4","68131"
"5","120","0","0","0","0","4","68141"
"5","150","0","0","0","0","4","68151"
"1","1","0","0","0","0","101","68211"
"2","30","0","0","0","0","2","68311"
"2","60","0","0","0","0","2","68321"
"2","90","0","0","0","0","2","68331"
"2","120","0","0","0","0","2","68341"
"2","150","0","0","0","0","2","68351"
"4","30","0","0","0","0","4","68411"
"4","60","0","0","0","0","4","68421"
"4","90","0","0","0","0","4","68431"
"4","120","0","0","0","0","4","68441"
"4","150","0","0","0","0","4","68451"
"3","30","0","0","0","0","2","68511"
"3","60","0","0","0","0","2","68521"
"3","90","0","0","0","0","2","68531"
"3","120","0","0","0","0","2","68541"
"3","150","0","0","0","0","2","68551"
"4","5","0","0","0","0","6","68611"
"4","10","0","0","0","0","6","68621"
"4","15","0","0","0","0","6","68631"
"4","20","0","0","0","0","6","68641"
"4","25","0","0","0","0","6","68651"
"3","5","0","0","0","0","6","68711"
"3","10","0","0","0","0","6","68721"
"3","15","0","0","0","0","6","68731"
"3","20","0","0","0","0","6","68741"
"3","25","0","0","0","0","6","68751"
"5","5","0","0","0","0","7","68811"
"5","10","0","0","0","0","7","68821"
"5","15","0","0","0","0","7","68831"
"5","20","0","0","0","0","7","68841"
"5","25","0","0","0","0","7","68851"
"2","1","0","0","0","0","101","68911"
"1","20","2","5","4","3","1","69011"
"1","40","2","5","4","3","1","69021"
"1","60","2","5","4","3","1","69031"
"1","80","2","5","4","3","1","69041"
"1","100","2","5","4","3","1","69051"
"2","30","0","0","0","0","2","69111"
"2","60","0","0","0","0","2","69121"
"2","90","0","0","0","0","2","69131"
"2","120","0","0","0","0","2","69141"
"2","150","0","0","0","0","2","69151"
"5","30","0","0","0","0","4","69211"
"5","60","0","0","0","0","4","69221"
"5","90","0","0","0","0","4","69231"
