414426f3d8ccab2919d14e2b81abe391a18aded333ee88c162513d02f08a7b90,573a1d83bff3fd3b65c2c3b056f0e621bc816b65833d7ff1f8f58b65c63a676a,6b6876653eaeee07595bd7a7fefaf14a82e0879573f81ec5354d95698c3334ce,53b57269e139c6649233b9d2b7902bc0e0f7b41c75997135a435d28d034903c4,01ec8e07b2414c80610f2976b6197763c1360bd5137a9116d743b8e973019e7c,39645def0c26fd118fd912c1e55f13b43cf0d61a0ed4b41dc1097431a7f8e640,1fd8e337fd23c156e1c04c7daade4e3ebbb1d5b63505f216ecf10da480a28919,c5c7004ed5f3ee9aa4c377b827187c888bfbdb2e5a17bab020fba4b6bf1dd2e2,a4c45d8a4e5047f0ffd32920850274fe702162dafd0c3a257e040c37a98008a4,580ba63097dce32fd670bc9fc40d0128c6cee2f935835a54598b92a1e13e94d1,364e4fe0b1450d59535e44fc2e1c877be8aed21bf3232c2d9f737cc8fc9fc407,c69d39cef54186d9a5ccdbf211264cbef0742387610f9e977d4e4d7af8b28c8b,69b1a529c754d7167f931f0ecca54ffd6ab0e238168b003a93ca349235c42f67,c99e3c4a66ccda858d1bed3a73ce3010057352c21d3a02153723bc0cdd63d60b,d039327170cac9c8cc974bda6dbd78ceca90d948dd05a2649040221861a2d32d,975290e38b4896f5fded84b0bfab772c35c4fc371e8f0f119a7e70e1db9b5750
"1082105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1082106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1082107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1082108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1082109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1082110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1082111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1082112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1082113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1082114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1082115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1082116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1083101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1083102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1083103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1083104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1083105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1083106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1083107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1083108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1083109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1083110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1083111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1083112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1083113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1083114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1083115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1083116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1084101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1084102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1084103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1084104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1084105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1084106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1084107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1084108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1084109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1084110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1084111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1084112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1084113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1084114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1084115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1084116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1085101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1085102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1085103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1085104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1085105","91002","100","2","0","2","8","31214","0","0","150","0","90006","0","0","2"
"1085106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1085107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1085108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1085109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1085110","91002","100","2","0","2","8","31214","0","0","80","0","90006","0","0","1"
"1085111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1085112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1085113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1085114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1085115","91002","100","2","0","2","8","31214","0","0","80","0","90006","0","0","1"
"1085116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1086101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1086102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1086103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1086104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1086105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1086106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1086107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1086108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1086109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1086110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1086111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1086112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1086113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1086114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1086115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1086116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1087101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1087102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1087103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1087104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1087105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1087106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1087107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1087108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1087109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1087110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1087111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1087112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1087113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1087114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1087115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1087116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1088101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1088102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1088103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1088104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1088105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1088106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1088107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1088108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1088109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1088110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1088111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1088112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1088113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1088114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1088115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1088116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1089101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1089102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1089103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1089104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1089105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1089106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1089107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1089108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1089109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1089110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1089111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1089112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1089113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1089114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1089115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1089116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1090101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1090102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1090103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1090104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1090105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1090106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1090107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1090108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1090109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1090110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1090111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1090112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1090113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1090114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1090115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1090116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1091101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1091102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1091103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1091104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1091105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1091106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1091107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1091108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1091109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1091110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1091111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1091112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1091113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1091114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1091115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1091116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1092101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1092102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1092103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1092104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1092105","91002","100","2","0","2","8","31232","0","0","150","0","90006","0","0","2"
"1092106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1092107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1092108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1092109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1092110","91002","100","2","0","2","8","31232","0","0","80","0","90006","0","0","1"
"1092111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1092112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1092113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1092114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1092115","91002","100","2","0","2","8","31232","0","0","80","0","90006","0","0","1"
"1092116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1093101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1093102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1093103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1093104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1093105","91002","100","2","0","2","8","31214","0","0","150","0","90006","0","0","2"
"1093106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1093107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1093108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1093109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1093110","91002","100","2","0","2","8","31214","0","0","80","0","90006","0","0","1"
"1093111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1093112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1093113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1093114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1093115","91002","100","2","0","2","8","31214","0","0","80","0","90006","0","0","1"
"1093116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1094101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1094102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1094103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1094104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1094105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1094106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1094107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1094108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1094109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1094110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1094111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1094112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1094113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1094114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1094115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1094116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1095101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1095102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1095103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1095104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1095105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1095106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1095107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1095108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1095109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1095110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1095111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1095112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1095113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1095114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1095115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1095116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1096101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1096102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1096103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1096104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1096105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1096106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1096107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1096108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1096109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1096110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1096111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1096112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1096113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1096114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1096115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1096116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1097101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1097102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1097103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1097104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1097105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1097106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1097107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1097108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1097109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1097110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1097111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1097112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1097113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1097114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1097115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1097116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
