84b6a8f7ecf003976dcac1dde6683d948b631d6ca37e3b5cccda1e29c5abfb79,8eed6299e5e34203f9763338d277567d9dfc46bb1e6626b2e010bfbefec95388,340e1f8883e9f8d2e5abba97d8ab61eae3ed5f122cf8cf980cb1f429b44d15dc,39493245b0ee1f45010a9fe9eb54c8e2eaab4a52cc68f91baf565d24a5a7e5cc,6f7be219d80c309d47a2b74e391593b9262c5a3c87d7cdacffce47287b160d48,81a97097e422e0494acf3133f7b9db8c1623b24e22788743ef5d6bc699466258,73e84e7f9f2f48222616c0d443c9b95396bd9ab0cd2068be9a62ab0ec333672e,91b3e9e69079c37be4f920b645b8d6b8cdb12317811a8448c668a183c4a278b0,9cbdb049639d47411060ed237cfc37ed96e12c57b0dfce9435df3e80cb0cb6c6,a0bc75f6a495e045ff020edfa5ba85e72b0f6f58988c828399a8797f436e5384,b420e18dd8f6c22499c3f6a8ecc3de9bf25e0fbc9108154fbda4cf159518f638,d68b12ac1aacd0418da66c1df6f2f7266ff129df1fd6684ca7ec8455c3012ad2,95e82877f710bf12190517dff7ec9f87957536ed49981c2431b57f8e294352a0,e20418b7ba2a919b8bc0d31804b0c42165bee69d44439dc7637cc90c89c1dc3c,e5c794dc431e6cc63a3e9f358c51e7173654ab127a35fdbaeeb6c892461465db,7a855b65e3fff9468e049577da7745f60546b6ced2b61ee05727c41c35ba747b,6fe671cf6de9bcad2427d046f6c39866bff374764bb1a278c3d33b04f648563c,28843ca7b1e72b9d897dd3b71e148105e4da70d9b964b402ebf4465fb6e6cf8d,3afbe2aaa03ef2367ae6fa95dd0d43ba05aa8fbd5d70e5b3d97e84e10d29e74e,1c1f100da238baa6b1af281a19d5c370596e0f1aed3463978a880e86932e7abd,91c4bb1416e2bc1faa278d0491fea2a25f6b252cc2526dc547355aaca8d4e969,7f0839d1a5d3b659f20dbb740418e5819618d2312e1b60e237375a2d80de6faa,f04b8eeec9ba03a695e22feaedd73dda29efb67def2cad8c97ef15b96530895b,b364da4925edb9968b580d7d137e3165761115a24af204240c14df971b11be97,7b8b2bf95b894fed8e0776dba66924d8d7a1b491c6ad064986abdd1cfed04645,d2ec6f34c8f906e705f2d651c2faf1600450be47d490ef926af155e8852d665b,131d4cc86009e606e4622350f5eeaf9d72de1d8a855f565129a7679989de9c63,42dd062c0953f60849c90fee9519380b9ba0a91871d702c75320519f3a47ecc7,fb756e79deaf89fecbdfd51cfc7b51d8e856e2b6679a719c2cff884da7a4c196,4bc416a6d3e919d257210e630aeb5d9208af19207d553d4d68e24437136464f4,d8d9b6da73ac1d31e01af22ff756e77a6143c8f56df1dc7c7ed90f2217cb5521,11dc2da882f4a59a5bf6af93fedf07af30342f4c338589f5c977dbfea8f07478,747eb7867c58be5c90dc4e284ed760a9bbc65d91e52b60c103055f578a0cd394,35eb8c60624c4a2069cc748ad6e41b63d87b11abc7b037b968c08ec28001f3cd,dcc6f78314465a2faefc986ecc21e3d395c9fd6396e6303131a233950f579a3c,d7f8e0723efb157c5e96ee60563cc6ff2ac5f2797a04c000859c4d4cb20c742b,50fe0e0a40775799d8e5c4bcf21818c62eaa4c95bd2ebae072b48188b1da62a2,ce3957588316073f109d916aac0faabcfaa36097f85d0ee1e84b5eafb5c1c32b,0e3459a30439a6ec137a6dff20977217d9e6de10a07cb40e9d28bbd67ce6d0b5,1f228f45c8d902a9aa100003f51fe98882fc38a8c718a6a994f220d99c000801,188e3b119a77feea7f20201b3c5c8278605585fe2fd0121725e336a660331669,45f80a0fd09d3e9f4363eca6782dec4d81b0518fee0cb727f1feb29b134efdd4,279d3637d718a4793bd55992f559d111a46ff505bb3cbd377780766e3dec3853,cae3affd45693d9f924ed901494e780e109bff0dc186489b1cf5718293ea8883
"710091","0.06","401061191","3","1070106","0","2","401061171","1.5","0","1070108","2","257","0","0","0","2","0","1070109","1.4","10700103","10700104","401061161","0","0","2","1000000","401061181","1.2","1.2","10700105","0","0","0","1.3","10700101","0","1070110","1070107","401061201","10700102","1070","0","1"
"710091","0.06","401061241","4","1070111","0","3","401061221","2","0","1070113","4","258","0","0","0","4","0","1070114","1.9","10700103","10700104","401061211","0","0","2","1000000","401061231","1.6","1.6","10700105","0","0","0","1.8","10700101","0","1070115","1070112","401061251","10700102","1070","0","1"
"710091","0.06","401061241","-1","1070116","0","3","401061221","2.6","0","1070116","4","259","0","0","0","5","0","1070116","2.4","10700103","10700104","401061211","0","0","2","1000000","401061231","2","2","10700105","0","0","0","2.4","10700101","0","1070116","1070116","401061251","10700102","1070","0","1"
"710101","0.03","401061491","1","1071101","0","1","401061471","1.5","0","1071103","1","260","0","0","0","1","0","1071104","1.4","10710103","10710104","401061461","0","0","1","1000000","401061481","1.2","1.2","10710105","0","0","0","1.3","10710101","0","1071105","1071102","401061501","10710102","1071","0","1"
"710101","0.06","401061541","3","1071106","0","2","401061521","1.5","0","1071108","2","261","0","0","0","2","0","1071109","1.4","10710103","10710104","401061511","0","0","2","1000000","401061531","1.2","1.2","10710105","0","0","0","1.3","10710101","0","1071110","1071107","401061551","10710102","1071","0","1"
"710101","0.06","401061591","4","1071111","0","3","401061571","2","0","1071113","4","262","0","0","0","4","0","1071114","1.9","10710103","10710104","401061561","0","0","2","1000000","401061581","1.6","1.6","10710105","0","0","0","1.8","10710101","0","1071115","1071112","401061601","10710102","1071","0","1"
"710101","0.06","401061591","-1","1071116","0","3","401061571","2.6","0","1071116","4","263","0","0","0","5","0","1071116","2.4","10710103","10710104","401061561","0","0","2","1000000","401061581","2","2","10710105","0","0","0","2.4","10710101","0","1071116","1071116","401061601","10710102","1071","0","1"
"710111","0.03","401061841","1","1072101","0","1","401061821","1.5","0","1072103","1","264","0","0","0","1","0","1072104","1.4","10720103","10720104","401061811","0","0","1","1000000","401061831","1.2","1.2","10720105","0","0","0","1.3","10720101","0","1072105","1072102","401061851","10720102","1072","0","1"
"710111","0.06","401061891","3","1072106","0","2","401061871","1.5","0","1072108","2","265","0","0","0","2","0","1072109","1.4","10720103","10720104","401061861","0","0","2","1000000","401061881","1.2","1.2","10720105","0","0","0","1.3","10720101","0","1072110","1072107","401061901","10720102","1072","0","1"
"710111","0.06","401061941","4","1072111","0","3","401061921","2","0","1072113","4","266","0","0","0","4","0","1072114","1.9","10720103","10720104","401061911","0","0","2","1000000","401061931","1.6","1.6","10720105","0","0","0","1.8","10720101","0","1072115","1072112","401061951","10720102","1072","0","1"
"710111","0.06","401061941","-1","1072116","0","3","401061921","2.6","0","1072116","4","267","0","0","0","5","0","1072116","2.4","10720103","10720104","401061911","0","0","2","1000000","401061931","2","2","10720105","0","0","0","2.4","10720101","0","1072116","1072116","401061951","10720102","1072","0","1"
"710121","0.03","401062191","1","1073101","0","1","401062171","1.5","0","1073103","1","268","0","0","0","1","0","1073104","1.4","10730103","10730104","401062161","0","0","1","1000000","401062181","1.2","1.2","10730105","0","0","0","1.3","10730101","0","1073105","1073102","401062201","10730102","1073","0","1"
"710121","0.06","401062241","3","1073106","0","2","401062221","1.5","0","1073108","2","269","0","0","0","2","0","1073109","1.4","10730103","10730104","401062211","0","0","2","1000000","401062231","1.2","1.2","10730105","0","0","0","1.3","10730101","0","1073110","1073107","401062251","10730102","1073","0","1"
"710121","0.06","401062291","4","1073111","0","3","401062271","2","0","1073113","4","270","0","0","0","4","0","1073114","1.9","10730103","10730104","401062261","0","0","2","1000000","401062281","1.6","1.6","10730105","0","0","0","1.8","10730101","0","1073115","1073112","401062301","10730102","1073","0","1"
"710121","0.06","401062291","-1","1073116","0","3","401062271","2.6","0","1073116","4","271","0","0","0","5","0","1073116","2.4","10730103","10730104","401062261","0","0","2","1000000","401062281","2","2","10730105","0","0","0","2.4","10730101","0","1073116","1073116","401062301","10730102","1073","0","1"
"710011","0.03","401062541","1","1074101","0","1","401062521","1.5","0","1074103","1","272","0","0","0","1","0","1074104","1.4","10740103","10740104","401062511","0","0","1","1000000","401062531","1.2","1.2","10740105","0","0","0","1.3","10740101","0","1074105","1074102","401062551","10740102","1074","0","1"
"710011","0.06","401062591","3","1074106","0","2","401062571","1.5","0","1074108","2","273","0","0","0","2","0","1074109","1.4","10740103","10740104","401062561","0","0","2","1000000","401062581","1.2","1.2","10740105","0","0","0","1.3","10740101","0","1074110","1074107","401062601","10740102","1074","0","1"
"710011","0.06","401062641","4","1074111","0","3","401062621","2","0","1074113","4","274","0","0","0","4","0","1074114","1.9","10740103","10740104","401062611","0","0","2","1000000","401062631","1.6","1.6","10740105","0","0","0","1.8","10740101","0","1074115","1074112","401062651","10740102","1074","0","1"
"710011","0.06","401062641","-1","1074116","0","3","401062621","2.6","0","1074116","4","275","0","0","0","5","0","1074116","2.4","10740103","10740104","401062611","0","0","2","1000000","401062631","2","2","10740105","0","0","0","2.4","10740101","0","1074116","1074116","401062651","10740102","1074","0","1"
"710021","0.03","401062891","1","1075101","0","1","401062871","1.5","0","1075103","1","276","0","0","0","1","0","1075104","1.4","10750103","10750104","401062861","0","0","1","1000000","401062881","1.2","1.2","10750105","0","0","0","1.3","10750101","0","1075105","1075102","401062901","10750102","1075","0","1"
"710021","0.06","401062941","3","1075106","0","2","401062921","1.5","0","1075108","2","277","0","0","0","2","0","1075109","1.4","10750103","10750104","401062911","0","0","2","1000000","401062931","1.2","1.2","10750105","0","0","0","1.3","10750101","0","1075110","1075107","401062951","10750102","1075","0","1"
"710021","0.06","401062991","4","1075111","0","3","401062971","2","0","1075113","4","278","0","0","0","4","0","1075114","1.9","10750103","10750104","401062961","0","0","2","1000000","401062981","1.6","1.6","10750105","0","0","0","1.8","10750101","0","1075115","1075112","401063001","10750102","1075","0","1"
"710021","0.06","401062991","-1","1075116","0","3","401062971","2.6","0","1075116","4","279","0","0","0","5","0","1075116","2.4","10750103","10750104","401062961","0","0","2","1000000","401062981","2","2","10750105","0","0","0","2.4","10750101","0","1075116","1075116","401063001","10750102","1075","0","1"
"710031","0.03","401063241","1","1076101","0","1","401063221","1.5","0","1076103","1","280","0","0","0","1","0","1076104","1.4","10760103","10760104","401063211","0","0","1","1000000","401063231","1.2","1.2","10760105","0","0","0","1.3","10760101","0","1076105","1076102","401063251","10760102","1076","0","1"
"710031","0.06","401063291","3","1076106","0","2","401063271","1.5","0","1076108","2","281","0","0","0","2","0","1076109","1.4","10760103","10760104","401063261","0","0","2","1000000","401063281","1.2","1.2","10760105","0","0","0","1.3","10760101","0","1076110","1076107","401063301","10760102","1076","0","1"
"710031","0.06","401063341","4","1076111","0","3","401063321","2","0","1076113","4","282","0","0","0","4","0","1076114","1.9","10760103","10760104","401063311","0","0","2","1000000","401063331","1.6","1.6","10760105","0","0","0","1.8","10760101","0","1076115","1076112","401063351","10760102","1076","0","1"
"710031","0.06","401063341","-1","1076116","0","3","401063321","2.6","0","1076116","4","283","0","0","0","5","0","1076116","2.4","10760103","10760104","401063311","0","0","2","1000000","401063331","2","2","10760105","0","0","0","2.4","10760101","0","1076116","1076116","401063351","10760102","1076","0","1"
"710041","0.03","401063591","1","1077101","0","1","401063571","1.5","0","1077103","1","284","0","0","0","1","0","1077104","1.4","10770103","10770104","401063561","0","0","1","1000000","401063581","1.2","1.2","10770105","0","0","0","1.3","10770101","0","1077105","1077102","401063601","10770102","1077","0","1"
"710041","0.06","401063641","3","1077106","0","2","401063621","1.5","0","1077108","2","285","0","0","0","2","0","1077109","1.4","10770103","10770104","401063611","0","0","2","1000000","401063631","1.2","1.2","10770105","0","0","0","1.3","10770101","0","1077110","1077107","401063651","10770102","1077","0","1"
"710041","0.06","401063691","4","1077111","0","3","401063671","2","0","1077113","4","286","0","0","0","4","0","1077114","1.9","10770103","10770104","401063661","0","0","2","1000000","401063681","1.6","1.6","10770105","0","0","0","1.8","10770101","0","1077115","1077112","401063701","10770102","1077","0","1"
"710041","0.06","401063691","-1","1077116","0","3","401063671","2.6","0","1077116","4","287","0","0","0","5","0","1077116","2.4","10770103","10770104","401063661","0","0","2","1000000","401063681","2","2","10770105","0","0","0","2.4","10770101","0","1077116","1077116","401063701","10770102","1077","0","1"
"710051","0.03","401063941","1","1078101","0","1","401063921","1.5","0","1078103","1","288","0","0","0","1","0","1078104","1.4","10780103","10780104","401063911","0","0","1","1000000","401063931","1.2","1.2","10780105","0","0","0","1.3","10780101","0","1078105","1078102","401063951","10780102","1078","0","1"
"710051","0.06","401063991","3","1078106","0","2","401063971","1.5","0","1078108","2","289","0","0","0","2","0","1078109","1.4","10780103","10780104","401063961","0","0","2","1000000","401063981","1.2","1.2","10780105","0","0","0","1.3","10780101","0","1078110","1078107","401064001","10780102","1078","0","1"
"710051","0.06","401064041","4","1078111","0","3","401064021","2","0","1078113","4","290","0","0","0","4","0","1078114","1.9","10780103","10780104","401064011","0","0","2","1000000","401064031","1.6","1.6","10780105","0","0","0","1.8","10780101","0","1078115","1078112","401064051","10780102","1078","0","1"
"710051","0.06","401064041","-1","1078116","0","3","401064021","2.6","0","1078116","4","291","0","0","0","5","0","1078116","2.4","10780103","10780104","401064011","0","0","2","1000000","401064031","2","2","10780105","0","0","0","2.4","10780101","0","1078116","1078116","401064051","10780102","1078","0","1"
"710061","0.03","401064291","1","1079101","0","1","401064271","1.5","0","1079103","1","292","0","0","0","1","0","1079104","1.4","10790103","10790104","401064261","0","0","1","1000000","401064281","1.2","1.2","10790105","0","0","0","1.3","10790101","0","1079105","1079102","401064301","10790102","1079","0","1"
"710061","0.06","401064341","3","1079106","0","2","401064321","1.5","0","1079108","2","293","0","0","0","2","0","1079109","1.4","10790103","10790104","401064311","0","0","2","1000000","401064331","1.2","1.2","10790105","0","0","0","1.3","10790101","0","1079110","1079107","401064351","10790102","1079","0","1"
"710061","0.06","401064391","4","1079111","0","3","401064371","2","0","1079113","4","294","0","0","0","4","0","1079114","1.9","10790103","10790104","401064361","0","0","2","1000000","401064381","1.6","1.6","10790105","0","0","0","1.8","10790101","0","1079115","1079112","401064401","10790102","1079","0","1"
"710061","0.06","401064391","-1","1079116","0","3","401064371","2.6","0","1079116","4","295","0","0","0","5","0","1079116","2.4","10790103","10790104","401064361","0","0","2","1000000","401064381","2","2","10790105","0","0","0","2.4","10790101","0","1079116","1079116","401064401","10790102","1079","0","1"
"710071","0.03","401064641","1","1080101","0","1","401064621","1.5","0","1080103","1","296","0","0","0","1","0","1080104","1.4","10800103","10800104","401064611","0","0","1","1000000","401064631","1.2","1.2","10800105","0","0","0","1.3","10800101","0","1080105","1080102","401064651","10800102","1080","0","1"
"710071","0.06","401064691","3","1080106","0","2","401064671","1.5","0","1080108","2","297","0","0","0","2","0","1080109","1.4","10800103","10800104","401064661","0","0","2","1000000","401064681","1.2","1.2","10800105","0","0","0","1.3","10800101","0","1080110","1080107","401064701","10800102","1080","0","1"
"710071","0.06","401064741","4","1080111","0","3","401064721","2","0","1080113","4","298","0","0","0","4","0","1080114","1.9","10800103","10800104","401064711","0","0","2","1000000","401064731","1.6","1.6","10800105","0","0","0","1.8","10800101","0","1080115","1080112","401064751","10800102","1080","0","1"
"710071","0.06","401064741","-1","1080116","0","3","401064721","2.6","0","1080116","4","299","0","0","0","5","0","1080116","2.4","10800103","10800104","401064711","0","0","2","1000000","401064731","2","2","10800105","0","0","0","2.4","10800101","0","1080116","1080116","401064751","10800102","1080","0","1"
"710081","0.03","401064991","1","1081101","0","1","401064971","1.5","0","1081103","1","300","0","0","0","1","0","1081104","1.4","10810103","10810104","401064961","0","0","1","1000000","401064981","1.2","1.2","10810105","0","0","0","1.3","10810101","0","1081105","1081102","401065001","10810102","1081","0","1"
"710081","0.06","401065041","3","1081106","0","2","401065021","1.5","0","1081108","2","301","0","0","0","2","0","1081109","1.4","10810103","10810104","401065011","0","0","2","1000000","401065031","1.2","1.2","10810105","0","0","0","1.3","10810101","0","1081110","1081107","401065051","10810102","1081","0","1"
"710081","0.06","401065091","4","1081111","0","3","401065071","2","0","1081113","4","302","0","0","0","4","0","1081114","1.9","10810103","10810104","401065061","0","0","2","1000000","401065081","1.6","1.6","10810105","0","0","0","1.8","10810101","0","1081115","1081112","401065101","10810102","1081","0","1"
"710081","0.06","401065091","-1","1081116","0","3","401065071","2.6","0","1081116","4","303","0","0","0","5","0","1081116","2.4","10810103","10810104","401065061","0","0","2","1000000","401065081","2","2","10810105","0","0","0","2.4","10810101","0","1081116","1081116","401065101","10810102","1081","0","1"
"710091","0.03","401065341","1","1082101","0","1","401065321","1.5","0","1082103","1","304","0","0","0","1","0","1082104","1.4","10820103","10820104","401065311","0","0","1","1000000","401065331","1.2","1.2","10820105","0","0","0","1.3","10820101","0","1082105","1082102","401065351","10820102","1082","0","1"
"710091","0.06","401065391","3","1082106","0","2","401065371","1.5","0","1082108","2","305","0","0","0","2","0","1082109","1.4","10820103","10820104","401065361","0","0","2","1000000","401065381","1.2","1.2","10820105","0","0","0","1.3","10820101","0","1082110","1082107","401065401","10820102","1082","0","1"
"710091","0.06","401065441","4","1082111","0","3","401065421","2","0","1082113","4","306","0","0","0","4","0","1082114","1.9","10820103","10820104","401065411","0","0","2","1000000","401065431","1.6","1.6","10820105","0","0","0","1.8","10820101","0","1082115","1082112","401065451","10820102","1082","0","1"
"710091","0.06","401065441","-1","1082116","0","3","401065421","2.6","0","1082116","4","307","0","0","0","5","0","1082116","2.4","10820103","10820104","401065411","0","0","2","1000000","401065431","2","2","10820105","0","0","0","2.4","10820101","0","1082116","1082116","401065451","10820102","1082","0","1"
"710101","0.03","401065691","1","1083101","0","1","401065671","1.5","0","1083103","1","308","0","0","0","1","0","1083104","1.4","10830103","10830104","401065661","0","0","1","1000000","401065681","1.2","1.2","10830105","0","0","0","1.3","10830101","0","1083105","1083102","401065701","10830102","1083","0","1"
"710101","0.06","401065741","3","1083106","0","2","401065721","1.5","0","1083108","2","309","0","0","0","2","0","1083109","1.4","10830103","10830104","401065711","0","0","2","1000000","401065731","1.2","1.2","10830105","0","0","0","1.3","10830101","0","1083110","1083107","401065751","10830102","1083","0","1"
"710101","0.06","401065791","4","1083111","0","3","401065771","2","0","1083113","4","310","0","0","0","4","0","1083114","1.9","10830103","10830104","401065761","0","0","2","1000000","401065781","1.6","1.6","10830105","0","0","0","1.8","10830101","0","1083115","1083112","401065801","10830102","1083","0","1"
"710101","0.06","401065791","-1","1083116","0","3","401065771","2.6","0","1083116","4","311","0","0","0","5","0","1083116","2.4","10830103","10830104","401065761","0","0","2","1000000","401065781","2","2","10830105","0","0","0","2.4","10830101","0","1083116","1083116","401065801","10830102","1083","0","1"
"710111","0.03","401066041","1","1084101","0","1","401066021","1.5","0","1084103","1","312","0","0","0","1","0","1084104","1.4","10840103","10840104","401066011","0","0","1","1000000","401066031","1.2","1.2","10840105","0","0","0","1.3","10840101","0","1084105","1084102","401066051","10840102","1084","0","1"
"710111","0.06","401066091","3","1084106","0","2","401066071","1.5","0","1084108","2","313","0","0","0","2","0","1084109","1.4","10840103","10840104","401066061","0","0","2","1000000","401066081","1.2","1.2","10840105","0","0","0","1.3","10840101","0","1084110","1084107","401066101","10840102","1084","0","1"
"710111","0.06","401066141","4","1084111","0","3","401066121","2","0","1084113","4","314","0","0","0","4","0","1084114","1.9","10840103","10840104","401066111","0","0","2","1000000","401066131","1.6","1.6","10840105","0","0","0","1.8","10840101","0","1084115","1084112","401066151","10840102","1084","0","1"
"710111","0.06","401066141","-1","1084116","0","3","401066121","2.6","0","1084116","4","315","0","0","0","5","0","1084116","2.4","10840103","10840104","401066111","0","0","2","1000000","401066131","2","2","10840105","0","0","0","2.4","10840101","0","1084116","1084116","401066151","10840102","1084","0","1"
"710121","0.03","401066391","1","1085101","0","1","401066371","1.5","0","1085103","1","316","0","0","0","1","0","1085104","1.4","10850103","10850104","401066361","0","0","1","1000000","401066381","1.2","1.2","10850105","0","0","0","1.3","10850101","0","1085105","1085102","401066401","10850102","1085","0","1"
"710121","0.06","401066441","3","1085106","0","2","401066421","1.5","0","1085108","2","317","0","0","0","2","0","1085109","1.4","10850103","10850104","401066411","0","0","2","1000000","401066431","1.2","1.2","10850105","0","0","0","1.3","10850101","0","1085110","1085107","401066451","10850102","1085","0","1"
"710121","0.06","401066491","4","1085111","0","3","401066471","2","0","1085113","4","318","0","0","0","4","0","1085114","1.9","10850103","10850104","401066461","0","0","2","1000000","401066481","1.6","1.6","10850105","0","0","0","1.8","10850101","0","1085115","1085112","401066501","10850102","1085","0","1"
"710121","0.06","401066491","-1","1085116","0","3","401066471","2.6","0","1085116","4","319","0","0","0","5","0","1085116","2.4","10850103","10850104","401066461","0","0","2","1000000","401066481","2","2","10850105","0","0","0","2.4","10850101","0","1085116","1085116","401066501","10850102","1085","0","1"
"710011","0.03","401066741","1","1086101","0","1","401066721","1.5","0","1086103","1","320","0","0","0","1","0","1086104","1.4","10860103","10860104","401066711","0","0","1","1000000","401066731","1.2","1.2","10860105","0","0","0","1.3","10860101","0","1086105","1086102","401066751","10860102","1086","0","1"
"710011","0.06","401066791","3","1086106","0","2","401066771","1.5","0","1086108","2","321","0","0","0","2","0","1086109","1.4","10860103","10860104","401066761","0","0","2","1000000","401066781","1.2","1.2","10860105","0","0","0","1.3","10860101","0","1086110","1086107","401066801","10860102","1086","0","1"
"710011","0.06","401066841","4","1086111","0","3","401066821","2","0","1086113","4","322","0","0","0","4","0","1086114","1.9","10860103","10860104","401066811","0","0","2","1000000","401066831","1.6","1.6","10860105","0","0","0","1.8","10860101","0","1086115","1086112","401066851","10860102","1086","0","1"
"710011","0.06","401066841","-1","1086116","0","3","401066821","2.6","0","1086116","4","323","0","0","0","5","0","1086116","2.4","10860103","10860104","401066811","0","0","2","1000000","401066831","2","2","10860105","0","0","0","2.4","10860101","0","1086116","1086116","401066851","10860102","1086","0","1"
"710021","0.03","401067091","1","1087101","0","1","401067071","1.5","0","1087103","1","324","0","0","0","1","0","1087104","1.4","10870103","10870104","401067061","0","0","1","1000000","401067081","1.2","1.2","10870105","0","0","0","1.3","10870101","0","1087105","1087102","401067101","10870102","1087","0","1"
"710021","0.06","401067141","3","1087106","0","2","401067121","1.5","0","1087108","2","325","0","0","0","2","0","1087109","1.4","10870103","10870104","401067111","0","0","2","1000000","401067131","1.2","1.2","10870105","0","0","0","1.3","10870101","0","1087110","1087107","401067151","10870102","1087","0","1"
"710021","0.06","401067191","4","1087111","0","3","401067171","2","0","1087113","4","326","0","0","0","4","0","1087114","1.9","10870103","10870104","401067161","0","0","2","1000000","401067181","1.6","1.6","10870105","0","0","0","1.8","10870101","0","1087115","1087112","401067201","10870102","1087","0","1"
"710021","0.06","401067191","-1","1087116","0","3","401067171","2.6","0","1087116","4","327","0","0","0","5","0","1087116","2.4","10870103","10870104","401067161","0","0","2","1000000","401067181","2","2","10870105","0","0","0","2.4","10870101","0","1087116","1087116","401067201","10870102","1087","0","1"
"710031","0.03","401067441","1","1088101","0","1","401067421","1.5","0","1088103","1","328","0","0","0","1","0","1088104","1.4","10880103","10880104","401067411","0","0","1","1000000","401067431","1.2","1.2","10880105","0","0","0","1.3","10880101","0","1088105","1088102","401067451","10880102","1088","0","1"
"710031","0.06","401067491","3","1088106","0","2","401067471","1.5","0","1088108","2","329","0","0","0","2","0","1088109","1.4","10880103","10880104","401067461","0","0","2","1000000","401067481","1.2","1.2","10880105","0","0","0","1.3","10880101","0","1088110","1088107","401067501","10880102","1088","0","1"
"710031","0.06","401067541","4","1088111","0","3","401067521","2","0","1088113","4","330","0","0","0","4","0","1088114","1.9","10880103","10880104","401067511","0","0","2","1000000","401067531","1.6","1.6","10880105","0","0","0","1.8","10880101","0","1088115","1088112","401067551","10880102","1088","0","1"
"710031","0.06","401067541","-1","1088116","0","3","401067521","2.6","0","1088116","4","331","0","0","0","5","0","1088116","2.4","10880103","10880104","401067511","0","0","2","1000000","401067531","2","2","10880105","0","0","0","2.4","10880101","0","1088116","1088116","401067551","10880102","1088","0","1"
"710041","0.03","401067791","1","1089101","0","1","401067771","1.5","0","1089103","1","332","0","0","0","1","0","1089104","1.4","10890103","10890104","401067761","0","0","1","1000000","401067781","1.2","1.2","10890105","0","0","0","1.3","10890101","0","1089105","1089102","401067801","10890102","1089","0","1"
"710041","0.06","401067841","3","1089106","0","2","401067821","1.5","0","1089108","2","333","0","0","0","2","0","1089109","1.4","10890103","10890104","401067811","0","0","2","1000000","401067831","1.2","1.2","10890105","0","0","0","1.3","10890101","0","1089110","1089107","401067851","10890102","1089","0","1"
"710041","0.06","401067891","4","1089111","0","3","401067871","2","0","1089113","4","334","0","0","0","4","0","1089114","1.9","10890103","10890104","401067861","0","0","2","1000000","401067881","1.6","1.6","10890105","0","0","0","1.8","10890101","0","1089115","1089112","401067901","10890102","1089","0","1"
"710041","0.06","401067891","-1","1089116","0","3","401067871","2.6","0","1089116","4","335","0","0","0","5","0","1089116","2.4","10890103","10890104","401067861","0","0","2","1000000","401067881","2","2","10890105","0","0","0","2.4","10890101","0","1089116","1089116","401067901","10890102","1089","0","1"
"710051","0.03","401068141","1","1090101","0","1","401068121","1.5","0","1090103","1","336","0","0","0","1","0","1090104","1.4","10900103","10900104","401068111","0","0","1","1000000","401068131","1.2","1.2","10900105","0","0","0","1.3","10900101","0","1090105","1090102","401068151","10900102","1090","0","1"
"710051","0.06","401068191","3","1090106","0","2","401068171","1.5","0","1090108","2","337","0","0","0","2","0","1090109","1.4","10900103","10900104","401068161","0","0","2","1000000","401068181","1.2","1.2","10900105","0","0","0","1.3","10900101","0","1090110","1090107","401068201","10900102","1090","0","1"
"710051","0.06","401068241","4","1090111","0","3","401068221","2","0","1090113","4","338","0","0","0","4","0","1090114","1.9","10900103","10900104","401068211","0","0","2","1000000","401068231","1.6","1.6","10900105","0","0","0","1.8","10900101","0","1090115","1090112","401068251","10900102","1090","0","1"
"710051","0.06","401068241","-1","1090116","0","3","401068221","2.6","0","1090116","4","339","0","0","0","5","0","1090116","2.4","10900103","10900104","401068211","0","0","2","1000000","401068231","2","2","10900105","0","0","0","2.4","10900101","0","1090116","1090116","401068251","10900102","1090","0","1"
"710061","0.03","401068491","1","1091101","0","1","401068471","1.5","0","1091103","1","340","0","0","0","1","0","1091104","1.4","10910103","10910104","401068461","0","0","1","1000000","401068481","1.2","1.2","10910105","0","0","0","1.3","10910101","0","1091105","1091102","401068501","10910102","1091","0","1"
"710061","0.06","401068541","3","1091106","0","2","401068521","1.5","0","1091108","2","341","0","0","0","2","0","1091109","1.4","10910103","10910104","401068511","0","0","2","1000000","401068531","1.2","1.2","10910105","0","0","0","1.3","10910101","0","1091110","1091107","401068551","10910102","1091","0","1"
"710061","0.06","401068591","4","1091111","0","3","401068571","2","0","1091113","4","342","0","0","0","4","0","1091114","1.9","10910103","10910104","401068561","0","0","2","1000000","401068581","1.6","1.6","10910105","0","0","0","1.8","10910101","0","1091115","1091112","401068601","10910102","1091","0","1"
"710061","0.06","401068591","-1","1091116","0","3","401068571","2.6","0","1091116","4","343","0","0","0","5","0","1091116","2.4","10910103","10910104","401068561","0","0","2","1000000","401068581","2","2","10910105","0","0","0","2.4","10910101","0","1091116","1091116","401068601","10910102","1091","0","1"
"710071","0.03","401068841","1","1092101","0","1","401068821","1.5","0","1092103","1","344","0","0","0","1","0","1092104","1.4","10920103","10920104","401068811","0","0","1","1000000","401068831","1.2","1.2","10920105","0","0","0","1.3","10920101","0","1092105","1092102","401068851","10920102","1092","0","1"
"710071","0.06","401068891","3","1092106","0","2","401068871","1.5","0","1092108","2","345","0","0","0","2","0","1092109","1.4","10920103","10920104","401068861","0","0","2","1000000","401068881","1.2","1.2","10920105","0","0","0","1.3","10920101","0","1092110","1092107","401068901","10920102","1092","0","1"
