e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7
"20018006","111301","5","20018","0","2021/08/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5025409"
"20018007","111301","6","20018","0","2021/08/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5025410"
"20018008","111301","7","20018","0","2021/08/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5025411"
"20018011","111201","111201","20018","1","2021/08/16 15:00:00","0","5025001","1004","0","2030/07/22 20:59:59","5025421"
"20018012","111301","2001803","20018","1","2021/08/16 15:00:00","1","5025001","1002","0","2030/07/22 20:59:59","5025422"
"20018013","111101","2","20018","1","2021/08/16 15:00:00","0","5025001","1003","0","2030/07/22 20:59:59","5025426"
"20018014","111101","3","20018","1","2021/08/16 15:00:00","0","5025001","1003","0","2030/07/22 20:59:59","5025427"
"20018015","111201","4","20018","1","2021/08/16 15:00:00","0","5025001","1003","0","2030/07/22 20:59:59","5025428"
"20018016","111301","5","20018","1","2021/08/16 15:00:00","0","5025001","1003","0","2030/07/22 20:59:59","5025429"
"20018017","111301","6","20018","1","2021/08/16 15:00:00","0","5025001","1003","0","2030/07/22 20:59:59","5025430"
"20018018","111301","7","20018","1","2021/08/16 15:00:00","0","5025001","1003","0","2030/07/22 20:59:59","5025431"
"20019001","106601","2001903","20019","0","2021/09/16 15:00:00","1","0","1002","0","2030/07/22 20:59:59","5027402"
"20019002","100501","2","20019","0","2021/09/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5027406"
"20019003","103701","3","20019","0","2021/09/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5027407"
"20019004","106501","4","20019","0","2021/09/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5027408"
"20019005","100501","5","20019","0","2021/09/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5027409"
"20019006","103701","6","20019","0","2021/09/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5027410"
"20019007","100501","7","20019","0","2021/09/16 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5027411"
"20020001","111601","111601","20020","0","2021/10/19 15:00:00","0","0","1004","0","2030/07/22 20:59:59","5029401"
"20020002","111501","2002003","20020","0","2021/10/19 15:00:00","1","0","1002","0","2030/07/22 20:59:59","5029402"
"20020003","111501","2","20020","0","2021/10/19 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5029406"
"20020004","111701","3","20020","0","2021/10/19 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5029407"
"20020005","111601","4","20020","0","2021/10/19 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5029408"
"20020006","111701","5","20020","0","2021/10/19 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5029409"
"20020007","111501","6","20020","0","2021/10/19 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5029410"
"20020008","111501","7","20020","0","2021/10/19 15:00:00","0","0","1003","0","2030/07/22 20:59:59","5029411"
"20021001","112101","112101","20021","0","2021/11/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5031401"
"20021002","112001","2002103","20021","0","2021/11/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5031402"
"20021003","111801","2","20021","0","2021/11/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5031406"
"20021004","112001","3","20021","0","2021/11/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5031407"
"20021005","111901","4","20021","0","2021/11/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5031408"
"20021006","112101","5","20021","0","2021/11/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5031409"
"20021007","112101","6","20021","0","2021/11/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5031410"
"20021008","112101","7","20021","0","2021/11/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5031411"
"20022001","112301","112301","20022","0","2021/12/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5033401"
"20022002","112201","2002203","20022","0","2021/12/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5033402"
"20022006","112201","2","20022","0","2021/12/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5033406"
"20022007","112301","3","20022","0","2021/12/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5033407"
"20022008","112201","4","20022","0","2021/12/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5033408"
"20022009","112301","5","20022","0","2021/12/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5033409"
"20022010","112201","6","20022","0","2021/12/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5033410"
"20022011","112201","7","20022","0","2021/12/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5033411"
"20023001","110801","2002303","20023","0","2022/01/17 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5038402"
"20023005","111001","2","20023","0","2022/01/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5038406"
"20023006","110901","3","20023","0","2022/01/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5038407"
"20023007","110901","4","20023","0","2022/01/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5038408"
"20023008","110801","5","20023","0","2022/01/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5038409"
"20023009","111001","6","20023","0","2022/01/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5038410"
"20023010","110901","7","20023","0","2022/01/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5038411"
"20024001","102601","2002403","20024","0","2022/02/18 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5040402"
"20024005","102601","2","20024","0","2022/02/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5040406"
"20024006","103301","3","20024","0","2022/02/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5040407"
"20024007","105201","4","20024","0","2022/02/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5040408"
"20024008","103801","5","20024","0","2022/02/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5040409"
"20024009","103301","6","20024","0","2022/02/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5040410"
"20024010","102601","7","20024","0","2022/02/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5040411"
"20025001","113001","113001","20025","0","2022/03/17 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5042401"
"20025002","112901","2002503","20025","0","2022/03/17 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5042402"
"20025006","101101","2","20025","0","2022/03/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5042426"
"20025007","112901","2","20025","1","2022/03/17 15:00:00","0","5042001","1003","0","2030/01/01 14:59:59","5042406"
"20025008","105501","3","20025","0","2022/03/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5042427"
"20025009","113001","3","20025","1","2022/03/17 15:00:00","0","5042001","1003","0","2030/01/01 14:59:59","5042407"
"20025010","100101","4","20025","0","2022/03/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5042428"
"20025011","900103","4","20025","1","2022/03/17 15:00:00","0","5042001","1003","0","2030/01/01 14:59:59","5042408"
"20025012","101101","5","20025","0","2022/03/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5042431"
"20025013","112901","5","20025","1","2022/03/17 15:00:00","0","5042001","1003","0","2030/01/01 14:59:59","5042411"
"20026001","113201","113201","20026","0","2022/04/18 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5044401"
"20026002","100901","2002603","20026","0","2022/04/18 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5044422"
"20026006","105601","2","20026","0","2022/04/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5044426"
"20026007","100901","3","20026","0","2022/04/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5044427"
"20026008","101301","4","20026","0","2022/04/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5044428"
"20026009","105601","5","20026","0","2022/04/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5044429"
"20026010","101301","6","20026","0","2022/04/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5044430"
"20026011","105601","7","20026","0","2022/04/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5044431"
"20026012","113101","2","20026","1","2022/04/18 15:00:00","0","5044001","1003","0","2030/01/01 14:59:59","5044406"
"20026013","113201","3","20026","1","2022/04/18 15:00:00","0","5044001","1003","0","2030/01/01 14:59:59","5044407"
"20026014","113301","4","20026","1","2022/04/18 15:00:00","0","5044001","1003","0","2030/01/01 14:59:59","5044408"
"20026015","113101","5","20026","1","2022/04/18 15:00:00","0","5044001","1003","0","2030/01/01 14:59:59","5044409"
"20026016","113301","6","20026","1","2022/04/18 15:00:00","0","5044001","1003","0","2030/01/01 14:59:59","5044410"
"20026017","113101","7","20026","1","2022/04/18 15:00:00","0","5044001","1003","0","2030/01/01 14:59:59","5044411"
"20026018","113201","2002603","20026","1","2022/04/18 15:00:00","1","5044001","1002","0","2030/01/01 14:59:59","5044402"
"20027001","113501","113501","20027","0","2022/05/18 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5046401"
"20027002","101501","2002703","20027","0","2022/05/18 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5046412"
"20027006","101501","2","20027","0","2022/05/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5046406"
"20027007","101201","3","20027","0","2022/05/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5046407"
"20027008","101501","4","20027","0","2022/05/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5046408"
"20027009","101201","5","20027","0","2022/05/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5046409"
"20027010","101501","6","20027","0","2022/05/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5046410"
"20027011","101501","7","20027","0","2022/05/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5046411"
"20027012","113501","2","20027","1","2022/05/18 15:00:00","0","5046001","1003","0","2030/01/01 14:59:59","5046426"
"20027013","113501","4","20027","1","2022/05/18 15:00:00","0","5046001","1003","0","2030/01/01 14:59:59","5046428"
"20027014","113501","6","20027","1","2022/05/18 15:00:00","0","5046001","1003","0","2030/01/01 14:59:59","5046430"
"20027015","113501","7","20027","1","2022/05/18 15:00:00","0","5046001","1003","0","2030/01/01 14:59:59","5046431"
"20027016","113501","2","20027","1","2022/05/18 15:00:00","0","5046002","1003","0","2030/01/01 14:59:59","5046446"
"20027017","113401","3","20027","1","2022/05/18 15:00:00","0","5046002","1003","0","2030/01/01 14:59:59","5046447"
"20027018","113501","4","20027","1","2022/05/18 15:00:00","0","5046002","1003","0","2030/01/01 14:59:59","5046448"
"20027019","113401","5","20027","1","2022/05/18 15:00:00","0","5046002","1003","0","2030/01/01 14:59:59","5046449"
"20027020","113501","6","20027","1","2022/05/18 15:00:00","0","5046002","1003","0","2030/01/01 14:59:59","5046450"
"20027021","113501","7","20027","1","2022/05/18 15:00:00","0","5046002","1003","0","2030/01/01 14:59:59","5046451"
"20027022","113501","2002703","20027","1","2022/05/18 15:00:00","1","5046001","1002","0","2030/01/01 14:59:59","5046422"
"20027026","113501","2002703","20027","1","2022/05/18 15:00:00","1","5046002","1002","0","2030/01/01 14:59:59","5046402"
"20028001","100601","2002803","20028","0","2022/06/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5048422"
"20028002","113701","2002803","20028","1","2022/06/16 15:00:00","1","5048001","1002","0","2030/01/01 14:59:59","5048402"
"20028008","113801","2","20028","0","2022/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5048406"
"20028009","100601","3","20028","0","2022/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5048427"
"20028010","113701","3","20028","1","2022/06/16 15:00:00","0","5048001","1003","0","2030/01/01 14:59:59","5048407"
"20028011","113801","4","20028","0","2022/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5048408"
"20028012","113801","5","20028","0","2022/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5048409"
"20028013","100601","6","20028","0","2022/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5048430"
"20028014","113701","6","20028","1","2022/06/16 15:00:00","0","5048001","1003","0","2030/01/01 14:59:59","5048410"
"20028015","113801","7","20028","0","2022/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5048411"
"20029001","114101","114101","20029","0","2022/07/19 8:00:00","0","0","1004","0","2030/01/01 14:59:59","5050401"
"20029002","100501","2002903","20029","0","2022/07/19 8:00:00","1","0","1002","0","2030/01/01 14:59:59","5050422"
"20029006","105401","2","20029","0","2022/07/19 8:00:00","0","0","1003","0","2030/01/01 14:59:59","5050426"
"20029007","100301","3","20029","0","2022/07/19 8:00:00","0","0","1003","0","2030/01/01 14:59:59","5050427"
"20029008","100501","4","20029","0","2022/07/19 8:00:00","0","0","1003","0","2030/01/01 14:59:59","5050428"
"20029009","105401","5","20029","0","2022/07/19 8:00:00","0","0","1003","0","2030/01/01 14:59:59","5050429"
"20029010","100301","6","20029","0","2022/07/19 8:00:00","0","0","1003","0","2030/01/01 14:59:59","5050430"
"20029011","105401","7","20029","0","2022/07/19 8:00:00","0","0","1003","0","2030/01/01 14:59:59","5050431"
"20029012","114101","2002903","20029","1","2022/07/19 8:00:00","1","5050001","1002","0","2030/01/01 14:59:59","5050402"
"20029016","113901","2","20029","1","2022/07/19 8:00:00","0","5050001","1003","0","2030/01/01 14:59:59","5050406"
"20029017","114001","3","20029","1","2022/07/19 8:00:00","0","5050001","1003","0","2030/01/01 14:59:59","5050407"
"20029018","114101","4","20029","1","2022/07/19 8:00:00","0","5050001","1003","0","2030/01/01 14:59:59","5050408"
"20029019","113901","5","20029","1","2022/07/19 8:00:00","0","5050001","1003","0","2030/01/01 14:59:59","5050409"
"20029020","114001","6","20029","1","2022/07/19 8:00:00","0","5050001","1003","0","2030/01/01 14:59:59","5050410"
"20029021","113901","7","20029","1","2022/07/19 8:00:00","0","5050001","1003","0","2030/01/01 14:59:59","5050411"
"20030001","114201","2003003","20030","0","2022/08/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5052422"
"20030005","114201","2","20030","0","2022/08/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5052406"
"20030006","103701","3","20030","0","2022/08/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5052427"
"20030007","114201","4","20030","0","2022/08/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5052408"
"20030008","103701","5","20030","0","2022/08/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5052429"
"20030009","114201","6","20030","0","2022/08/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5052410"
"20030010","114201","7","20030","0","2022/08/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5052431"
"20030011","114201","2003003","20030","1","2022/08/16 15:00:00","1","5052002","1002","0","2030/01/01 14:59:59","5052402"
"20030013","114301","3","20030","1","2022/08/16 15:00:00","0","5052002","1003","0","2030/01/01 14:59:59","5052407"
"20030014","114301","5","20030","1","2022/08/16 15:00:00","0","5052002","1003","0","2030/01/01 14:59:59","5052409"
"20030015","114201","7","20030","1","2022/08/16 15:00:00","0","5052002","1003","0","2030/01/01 14:59:59","5052411"
"20031001","114601","114601","20031","0","2022/09/17 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5054401"
"20031002","114501","2003103","20031","0","2022/09/17 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5054402"
"20031006","114501","2","20031","0","2022/09/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5054406"
"20031007","114401","3","20031","0","2022/09/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5054407"
"20031008","114501","4","20031","0","2022/09/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5054408"
"20031009","114401","5","20031","0","2022/09/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5054409"
"20031010","114401","6","20031","0","2022/09/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5054410"
"20031011","114401","7","20031","0","2022/09/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5054411"
"20032001","114701","114701","20032","0","2022/10/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5056401"
"20032002","105801","2003203","20032","0","2022/10/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5056402"
"20032003","111801","2003203","20032","1","2022/10/16 15:00:00","1","5056001","1002","0","2030/01/01 14:59:59","5056422"
"20032010","105801","2","20032","0","2022/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5056406"
"20032011","111801","2","20032","1","2022/10/16 15:00:00","0","5056001","1003","0","2030/01/01 14:59:59","5056426"
"20032012","106001","3","20032","0","2022/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5056407"
"20032013","112001","3","20032","1","2022/10/16 15:00:00","0","5056001","1003","0","2030/01/01 14:59:59","5056427"
"20032014","105901","4","20032","0","2022/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5056408"
"20032015","111901","4","20032","1","2022/10/16 15:00:00","0","5056001","1003","0","2030/01/01 14:59:59","5056428"
"20032016","106101","5","20032","0","2022/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5056409"
"20032017","114701","5","20032","1","2022/10/16 15:00:00","0","5056001","1003","0","2030/01/01 14:59:59","5056429"
"20032018","107001","6","20032","0","2022/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5056410"
"20032019","115001","6","20032","1","2022/10/16 15:00:00","0","5056001","1003","0","2030/01/01 14:59:59","5056430"
"20032020","105801","7","20032","0","2022/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5056411"
"20032021","111801","7","20032","1","2022/10/16 15:00:00","0","5056001","1003","0","2030/01/01 14:59:59","5056431"
"20033001","115601","115601","20033","0","2022/11/17 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5058401"
"20033002","106001","2003303","20033","0","2022/11/17 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5058402"
"20033006","105901","2","20033","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5058406"
"20033007","106001","3","20033","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5058407"
"20033008","105801","4","20033","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5058408"
"20034001","191401","2003403","20034","0","2022/11/17 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5059402"
"20034002","115501","2003403","20034","1","2022/11/17 15:00:00","1","5059005","1002","0","2030/01/01 14:59:59","5059422"
"20034007","191401","2","20034","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5059408"
"20034008","115501","2","20034","1","2022/11/17 15:00:00","0","5059005","1003","0","2030/01/01 14:59:59","5059428"
"20034009","105801","3","20034","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5059406"
"20034010","106001","4","20034","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5059407"
"20034011","191401","5","20034","0","2022/11/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5059411"
"20034012","115501","5","20034","1","2022/11/17 15:00:00","0","5059005","1003","0","2030/01/01 14:59:59","5059431"
"20035001","115801","115801","20035","0","2022/12/19 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5061401"
"20035002","105202","2003503","20035","0","2022/12/19 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5061402"
"20035012","115801","2003503","20035","1","2022/12/19 15:00:00","1","5061001","1002","0","2030/01/01 14:59:59","5061422"
"20035016","115801","2","20035","1","2022/12/19 15:00:00","0","5061001","1003","0","2030/01/01 14:59:59","5061426"
"20035017","116001","3","20035","1","2022/12/19 15:00:00","0","5061002","1003","0","2030/01/01 14:59:59","5061427"
"20035018","115901","4","20035","1","2022/12/19 15:00:00","0","5061003","1003","0","2030/01/01 14:59:59","5061428"
"20035019","116001","5","20035","1","2022/12/19 15:00:00","0","5061002","1003","0","2030/01/01 14:59:59","5061429"
"20035020","115801","6","20035","1","2022/12/19 15:00:00","0","5061001","1003","0","2030/01/01 14:59:59","5061430"
"20035021","115801","7","20035","1","2022/12/19 15:00:00","0","5061003","1003","0","2030/01/01 14:59:59","5061431"
"20036001","110801","2003603","20036","0","2023/01/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5064402"
"20036005","110801","2","20036","0","2023/01/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5064406"
"20036006","110801","3","20036","0","2023/01/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5064407"
"20036007","110901","4","20036","0","2023/01/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5064408"
"20036008","111001","5","20036","0","2023/01/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5064409"
"20036009","110801","6","20036","0","2023/01/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5064410"
"20036010","110801","7","20036","0","2023/01/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5064411"
"20036011","116201","2003603","20036","1","2023/01/16 15:00:00","1","5064001","1002","0","2030/01/01 14:59:59","5064422"
"20036015","116201","2","20036","1","2023/01/16 15:00:00","0","5064001","1003","0","2030/01/01 14:59:59","5064426"
"20036016","116201","3","20036","1","2023/01/16 15:00:00","0","5064001","1003","0","2030/01/01 14:59:59","5064427"
"20036017","116301","4","20036","1","2023/01/16 15:00:00","0","5064001","1003","0","2030/01/01 14:59:59","5064428"
"20036018","116401","5","20036","1","2023/01/16 15:00:00","0","5064001","1003","0","2030/01/01 14:59:59","5064429"
"20036019","116201","6","20036","1","2023/01/16 15:00:00","0","5064001","1003","0","2030/01/01 14:59:59","5064430"
"20036020","116201","7","20036","1","2023/01/16 15:00:00","0","5064001","1003","0","2030/01/01 14:59:59","5064431"
"20037001","106601","2003703","20037","0","2023/02/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5066402"
"20037002","116501","2003703","20037","1","2023/02/16 15:00:00","1","5066003","1002","0","2030/01/01 14:59:59","5066422"
"20037003","116501","2003703","20037","1","2023/02/16 15:00:00","1","5066005","1002","0","2030/01/01 14:59:59","5066442"
"20037012","106601","2","20037","0","2023/02/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5066406"
"20037013","116501","2","20037","1","2023/02/16 15:00:00","0","5066003","1003","0","2030/01/01 14:59:59","5066426"
"20037014","116501","2","20037","1","2023/02/16 15:00:00","0","5066005","1003","0","2030/01/01 14:59:59","5066446"
"20037015","116601","3","20037","0","2023/02/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5066407"
"20037016","116601","3","20037","1","2023/02/16 15:00:00","0","5066005","1003","0","2030/01/01 14:59:59","5066427"
"20037017","106601","4","20037","0","2023/02/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5066408"
"20037018","116501","4","20037","1","2023/02/16 15:00:00","0","5066003","1003","0","2030/01/01 14:59:59","5066428"
"20037019","116501","4","20037","1","2023/02/16 15:00:00","0","5066005","1003","0","2030/01/01 14:59:59","5066448"
"20037020","116601","5","20037","0","2023/02/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5066409"
"20037021","116601","5","20037","1","2023/02/16 15:00:00","0","5066005","1003","0","2030/01/01 14:59:59","5066429"
"20037022","106601","6","20037","0","2023/02/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5066410"
"20037023","116501","6","20037","1","2023/02/16 15:00:00","0","5066003","1003","0","2030/01/01 14:59:59","5066430"
"20037024","116501","6","20037","1","2023/02/16 15:00:00","0","5066005","1003","0","2030/01/01 14:59:59","5066450"
"20037025","106601","7","20037","0","2023/02/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5066411"
"20037026","116501","7","20037","1","2023/02/16 15:00:00","0","5066003","1003","0","2030/01/01 14:59:59","5066431"
"20037027","116501","7","20037","1","2023/02/16 15:00:00","0","5066005","1003","0","2030/01/01 14:59:59","5066451"
"20038001","116801","116801","20038","0","2023/03/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5068401"
"20038002","116701","2003803","20038","0","2023/03/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5068402"
"20038006","116701","2","20038","0","2023/03/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5068406"
"20038007","116701","3","20038","0","2023/03/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5068407"
"20038008","116901","4","20038","0","2023/03/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5068408"
"20038009","116901","5","20038","0","2023/03/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5068409"
"20038010","116801","6","20038","0","2023/03/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5068410"
"20038011","116701","7","20038","0","2023/03/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5068411"
"20038012","116701","2003803","20038","1","2023/03/16 15:00:00","1","5068001","1002","0","2030/01/01 14:59:59","5068422"
"20038016","116701","2","20038","1","2023/03/16 15:00:00","0","5068001","1003","0","2030/01/01 14:59:59","5068426"
"20038017","116701","3","20038","1","2023/03/16 15:00:00","0","5068001","1003","0","2030/01/01 14:59:59","5068427"
"20038018","116901","4","20038","1","2023/03/16 15:00:00","0","5068001","1003","0","2030/01/01 14:59:59","5068428"
"20038019","116901","5","20038","1","2023/03/16 15:00:00","0","5068001","1003","0","2030/01/01 14:59:59","5068429"
"20038020","116801","6","20038","1","2023/03/16 15:00:00","0","5068001","1003","0","2030/01/01 14:59:59","5068430"
"20038021","116701","7","20038","1","2023/03/16 15:00:00","0","5068001","1003","0","2030/01/01 14:59:59","5068431"
"20039001","104901","2003903","20039","0","2023/04/17 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5070402"
"20039002","117101","2003903","20039","1","2023/04/17 15:00:00","1","5070001","1002","0","2030/01/01 14:59:59","5070422"
"20039003","117101","2003903","20039","1","2023/04/17 15:00:00","1","5070004","1002","0","2030/01/01 14:59:59","5070442"
"20039004","117101","2003903","20039","1","2023/04/17 15:00:00","1","5070005","1002","0","2030/01/01 14:59:59","5070422"
"20039017","104901","2","20039","0","2023/04/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5070406"
"20039018","117101","2","20039","1","2023/04/17 15:00:00","0","5070001","1003","0","2030/01/01 14:59:59","5070426"
"20039019","117101","2","20039","1","2023/04/17 15:00:00","0","5070004","1003","0","2030/01/01 14:59:59","5070446"
"20039020","117101","2","20039","1","2023/04/17 15:00:00","0","5070005","1003","0","2030/01/01 14:59:59","5070426"
"20039021","102701","3","20039","0","2023/04/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5070407"
