9cd256b0b99395643d55f4f19705b2ded701ca411ec6cbb1598b06cfed6da569,fb7653fef9f04ed1a35f5f3f75af29e1a99adab6dac5dc78315f3b60da02fe38,5f3f4e7bf7212ef5e3e727834ff9842bbd46c79736741b806cc1360c70b40ad2,37d310c16d7bc28eda72f2d1a9e21c904b6cd016e84bb14f53a448ac68eaedd7,67dab64f76479c7bd273291b32426c067f057a034c808b3cb665a15e2d3dce6e,e6df12bdb4b73fb05f0a3c536b3e1753029225b8db2bef9e0f4d4c226e081e14,30553e21e900d9d7000b218f406f0c0dd856e04e6379d87c1be11ef2b1f4c277,fe97e51b22d167491fc5433867ebcf791bdc4f3c57279567678698f2426469d9,5c1bd09663c8029a2790589f36bedbd7451f5f6f71f3dca55627fe06545b032c,04c08c555115964b1ad8f26da7ee9c3bf6ab50ba18d4048a56f5ea0794301639,054853adb2bac518c4164b6c74cc68e7cd8e61c4a5faea2d6498ad4278cd5e18,28617257a486dd1f7726c8f1083672acb8e1a38ef31b42b919a077a5a7e042f8,ac8ece9244be14e3db3113d467e8dab6c39e7ec48882f3aeab7d01412e4180c4,67391ebcc850a56a54f1e636887fcc0ce9e9c0f097810cbe3cb53676ed48a694,8e1d6fde569976a64731d6db9492aeb03134628cf364ec9d1d6f4530c7a5b311,c0bce68fc2975ec65d968026aee92f6d3e7358afb02e4a8367c6e192d77685a3,35390e6664fd238c3e562856b82e6aac8da759a4e280dfee745060227d48f739,a46a77946d9b44a2755388d367c2baec303e9792b0b217ab3280a62cb7e5628c,e2137a3841fafa754567da134cb0dd55e4dd613dd2ec971c153a9a03c6e74a6c,cd136d5ca1d14defbabc7de9dbbba01a405beadc45403947f54f40fd40ec41e1,871c920c94d024bfe764c5cfc6eb92bdfa8fcdccf7586fce8621d4195996d2cd,f953993c3ad1029c63f04bf070a1bc2c063e3c43f8f87fab35ad215b296d8c9b,5c51b64ab0cf24753548641d6ab6744cb1c8ad0e25a49175ea599a50fd2c82aa,fa9cc4fc4b13e64b9e6eb2d87559d7091661c2ab284b44e6b23a364f00631e4e,cfdf7c87ff7005c5b5361e078bbc8ab6058b2a909bd78f0e4b2ff84da055f983,3da15a16945985b1b6b2553092e420fe1600c7f186dcd70b4a9386f00639d0d9,d7100b1b59cf9a7bb97f7e9dc471e8570bf7c7f63da135d0432dbfd09f3784bb,2afb85aee18babd1be0ac044fe143e40e4b061cf6e71c774b6d4191bc52aad60,eeaf20916141b519ccde34e68abf580a1c3485b947d9973ac8230fef6393299d,1a2a461208d28ef49abcc78c6bcca173b7f70f9ed28f471a18a508f79284b11e,0423e7dd037cf2732f0dae2241da07ae4fc2ad63020d1297b6dcba95d8f37677,00868dd6bfd6a5f5efb772f3967fe0049a0b966eceafcd20af669af23427855f,eaeb3078537c84464c76ecef568d585296cb017e63765eaa954155441ccfb240,9be685af93cdab9eafc9bfb5ff701d3026387ce84cf9393f2e3869720eabf147,ff7bd47262985525878be72a51947eb6dea7c4cdd612ed229eeb2fa96347ba7f,fcd134b462269cbee36af32202a0ff8340f58e1d4fc657511bedb9d1df15d143,b091a995abf42c8d6e9826b256b6e1d558a8d360375d7d3ffbf434ce30059c7d,023941a1145dac974a7de30d021d061d687c9d4d6598afa5cd8c4352e1271e22,cd8d520999fa235df114e73b5376fd3df22dc530126c94bf8995c3aa68f37ea2,d8d2a588fcbe9debba6ff93732aa9c2b96f5dea9a04a30cc80aeaba5e8e6cefb
"0","0","23","23","10","0","482","23","23","23","23","203800","23","23","10","0","620380023","0","1","14","30","20","0","1","23","23","23","0","1","4236","23","0","0","200000001","23","0","23","23","23","23"
"0","0","24","24","10","0","633","24","24","24","24","203800","24","24","10","0","620380024","0","1","20","30","28","0","1","24","24","24","0","1","4597","24","0","0","200000001","24","0","24","24","24","24"
"0","0","25","25","10","0","639","25","25","25","25","203800","25","25","10","0","620380025","0","1","21","30","29","0","1","25","25","25","0","1","4957","25","0","0","200000001","25","0","25","25","25","25"
"0","0","26","26","10","0","639","26","26","26","26","203800","26","26","10","0","620380026","0","1","21","30","29","0","1","26","26","26","0","1","5057","26","0","0","200000001","26","0","26","26","26","26"
"0","0","27","27","10","0","646","27","27","27","27","203800","27","27","10","0","620380027","0","1","22","30","29","0","1","27","27","27","0","1","5177","27","0","0","200000001","27","0","27","27","27","27"
"0","0","28","28","10","0","687","28","28","28","28","203800","28","28","10","0","620380028","0","1","23","30","31","0","1","28","28","28","0","1","5828","28","0","0","200000001","28","0","28","28","28","28"
"0","0","29","29","10","0","734","29","29","29","29","203800","29","29","10","0","620380029","0","1","23","30","31","0","1","29","29","29","0","1","6987","29","0","0","200000001","29","0","29","29","29","29"
"0","0","30","30","10","0","785","30","30","30","30","203800","30","30","10","0","620380030","0","1","23","30","32","0","1","30","30","30","0","1","7048","30","0","0","200000001","30","0","30","30","30","30"
"0","0","31","31","10","0","787","31","31","31","31","203800","31","31","10","0","620380031","0","1","23","30","32","0","1","31","31","31","0","1","7065","31","0","0","200000001","31","0","31","31","31","31"
"0","0","32","32","10","0","790","32","32","32","32","203800","32","32","10","0","620380032","0","1","23","30","32","0","1","32","32","32","0","1","7083","32","0","0","200000001","32","0","32","32","32","32"
"0","0","33","33","10","0","792","33","33","33","33","203800","33","33","10","0","620380033","0","1","23","30","32","0","1","33","33","33","0","1","7100","33","0","0","200000001","33","0","33","33","33","33"
"0","0","34","34","10","0","794","34","34","34","34","203800","34","34","10","0","620380034","0","1","23","30","32","0","1","34","34","34","0","1","8247","34","0","0","200000001","34","0","34","34","34","34"
"0","0","35","35","10","0","800","35","35","35","35","203800","35","35","10","0","620380035","0","1","23","30","33","0","1","35","35","35","0","1","8333","35","0","0","200000001","35","0","35","35","35","35"
"0","0","36","36","10","0","845","36","36","36","36","203800","36","36","10","0","620380036","0","1","23","30","33","0","1","36","36","36","0","1","9048","36","0","0","200000001","36","0","36","36","36","36"
"0","0","37","37","10","0","936","37","37","37","37","203800","37","37","10","0","620380037","0","1","25","30","36","0","1","37","37","37","0","1","10059","37","0","0","200000001","37","0","37","37","37","37"
"0","0","38","38","10","0","1026","38","38","38","38","203800","38","38","10","0","620380038","0","1","35","30","48","0","1","38","38","38","0","1","11070","38","0","0","200000001","38","0","38","38","38","38"
"0","0","39","39","10","0","1143","39","39","39","39","203800","39","39","10","0","620380039","0","1","35","30","48","0","1","39","39","39","0","1","12186","39","0","0","200000001","39","0","39","39","39","39"
"0","0","40","40","10","0","1260","40","40","40","40","203800","40","40","10","0","620380040","0","1","35","30","48","0","1","40","40","40","0","1","13301","40","0","0","200000001","40","0","40","40","40","40"
"0","0","41","41","10","0","1371","41","41","41","41","203800","41","41","10","0","620380041","0","1","36","30","49","0","1","41","41","41","0","1","16708","41","0","0","200000001","41","0","41","41","41","41"
"0","0","42","42","10","0","1481","42","42","42","42","203800","42","42","10","0","620380042","0","1","36","30","50","0","1","42","42","42","0","1","20115","42","0","0","200000001","42","0","42","42","42","42"
"0","0","43","43","10","0","1484","43","43","43","43","203800","43","43","10","0","620380043","0","1","37","30","51","0","1","43","43","43","0","1","20209","43","0","0","200000001","43","0","43","43","43","43"
"0","0","44","44","10","0","1488","44","44","44","44","203800","44","44","10","0","620380044","0","1","37","30","52","0","1","44","44","44","0","1","20302","44","0","0","200000001","44","0","44","44","44","44"
"0","0","45","45","10","0","1491","45","45","45","45","203800","45","45","10","0","620380045","0","1","38","30","53","0","1","45","45","45","0","1","20396","45","0","0","200000001","45","0","45","45","45","45"
"0","0","46","46","10","0","1536","46","46","46","46","203800","46","46","10","0","620380046","0","1","40","30","56","0","1","46","46","46","0","1","21500","46","0","0","200000001","46","0","46","46","46","46"
"0","0","47","47","10","0","1581","47","47","47","47","203800","47","47","10","0","620380047","0","1","42","30","58","0","1","47","47","47","0","1","22604","47","0","0","200000001","47","0","47","47","47","47"
"0","0","48","48","10","0","1623","48","48","48","48","203800","48","48","10","0","620380048","0","1","45","30","60","0","1","48","48","48","0","1","22604","48","0","0","200000001","48","0","48","48","48","48"
"0","0","49","49","10","0","1664","49","49","49","49","203800","49","49","10","0","620380049","0","1","47","30","63","0","1","49","49","49","0","1","22604","49","0","0","200000001","49","0","49","49","49","49"
"0","0","50","50","10","0","1698","50","50","50","50","203800","50","50","10","0","620380050","0","1","50","30","65","0","1","50","50","50","0","1","22604","50","0","0","200000001","50","0","50","50","50","50"
"0","0","51","51","10","0","1732","51","51","51","51","203800","51","51","10","0","620380051","0","1","51","30","66","0","1","51","51","51","0","1","22604","51","0","0","200000001","51","0","51","51","51","51"
"0","0","52","52","10","0","1766","52","52","52","52","203800","52","52","10","0","620380052","0","1","51","30","66","0","1","52","52","52","0","1","22604","52","0","0","200000001","52","0","52","52","52","52"
"0","0","53","53","10","0","1800","53","53","53","53","203800","53","53","10","0","620380053","0","1","51","30","66","0","1","53","53","53","0","1","23104","53","0","0","200000001","53","0","53","53","53","53"
"0","0","54","54","10","0","1834","54","54","54","54","203800","54","54","10","0","620380054","0","1","51","30","67","0","1","54","54","54","0","1","23604","54","0","0","200000001","54","0","54","54","54","54"
"0","0","55","55","10","0","1868","55","55","55","55","203800","55","55","10","0","620380055","0","1","51","30","67","0","1","55","55","55","0","1","24104","55","0","0","200000001","55","0","55","55","55","55"
"0","0","56","56","10","0","1902","56","56","56","56","203800","56","56","10","0","620380056","0","1","51","30","67","0","1","56","56","56","0","1","24604","56","0","0","200000001","56","0","56","56","56","56"
"0","0","57","57","10","0","1952","57","57","57","57","203800","57","57","10","0","620380057","0","1","51","30","67","0","1","57","57","57","0","1","24604","57","0","0","200000001","57","0","57","57","57","57"
"0","0","58","58","10","0","2544","58","58","58","58","203800","58","58","10","0","620380058","0","1","72","30","94","0","1","58","58","58","0","1","30804","58","0","0","200000001","58","0","58","58","58","58"
"0","0","59","59","10","0","2924","59","59","59","59","203800","59","59","10","0","620380059","0","1","84","30","107","0","1","59","59","59","0","1","34604","59","0","0","200000001","59","0","59","59","59","59"
"0","0","60","60","10","0","3024","60","60","60","60","203800","60","60","10","0","620380060","0","1","84","30","107","0","1","60","60","60","0","1","35104","60","0","0","200000001","60","0","60","60","60","60"
"0","0","61","61","10","0","3124","61","61","61","61","203800","61","61","10","0","620380061","0","1","84","30","108","0","1","61","61","61","0","1","35604","61","0","0","200000001","61","0","61","61","61","61"
"0","0","62","62","10","0","3187","62","62","62","62","203800","62","62","10","0","620380062","0","1","84","30","108","0","1","62","62","62","0","1","35909","62","0","0","200000001","62","0","62","62","62","62"
"0","0","63","63","10","0","3249","63","63","63","63","203800","63","63","10","0","620380063","0","1","85","30","109","0","1","63","63","63","0","1","36215","63","0","0","200000001","63","0","63","63","63","63"
"0","0","64","64","10","0","3312","64","64","64","64","203800","64","64","10","0","620380064","0","1","85","30","109","0","1","64","64","64","0","1","36520","64","0","0","200000001","64","0","64","64","64","64"
"0","0","65","65","10","0","3374","65","65","65","65","203800","65","65","10","0","620380065","0","1","85","30","109","0","1","65","65","65","0","1","36826","65","0","0","200000001","65","0","65","65","65","65"
"0","0","66","66","10","0","3437","66","66","66","66","203800","66","66","10","0","620380066","0","1","85","30","109","0","1","66","66","66","0","1","37131","66","0","0","200000001","66","0","66","66","66","66"
"0","0","67","67","10","0","3500","67","67","67","67","203800","67","67","10","0","620380067","0","1","86","30","110","0","1","67","67","67","0","1","37437","67","0","0","200000001","67","0","67","67","67","67"
"0","0","68","68","10","0","3562","68","68","68","68","203800","68","68","10","0","620380068","0","1","86","30","110","0","1","68","68","68","0","1","37742","68","0","0","200000001","68","0","68","68","68","68"
"0","0","69","69","10","0","3625","69","69","69","69","203800","69","69","10","0","620380069","0","1","86","30","110","0","1","69","69","69","0","1","38047","69","0","0","200000001","69","0","69","69","69","69"
"0","0","70","70","10","0","3688","70","70","70","70","203800","70","70","10","0","620380070","0","1","86","30","111","0","1","70","70","70","0","1","38353","70","0","0","200000001","70","0","70","70","70","70"
"0","0","71","71","10","0","3750","71","71","71","71","203800","71","71","10","0","620380071","0","1","87","30","111","0","1","71","71","71","0","1","38658","71","0","0","200000001","71","0","71","71","71","71"
"0","0","1","1","10","0","40","1","1","1","1","203801","1","1","10","0","620380101","0","1","2","30","4","0","1","1","1","1","0","1","411","1","0","0","200000001","1","0","1","1","1","1"
"0","0","2","2","10","0","44","2","2","2","2","203801","2","2","10","0","620380102","0","1","3","30","5","0","1","2","2","2","0","1","539","2","0","0","200000001","2","0","2","2","2","2"
"0","0","3","3","10","0","48","3","3","3","3","203801","3","3","10","0","620380103","0","1","4","30","6","0","1","3","3","3","0","1","899","3","0","0","200000001","3","0","3","3","3","3"
"0","0","4","4","10","0","70","4","4","4","4","203801","4","4","10","0","620380104","0","1","4","30","6","0","1","4","4","4","0","1","793","4","0","0","200000001","4","0","4","4","4","4"
"0","0","5","5","10","0","104","5","5","5","5","203801","5","5","10","0","620380105","0","1","4","30","8","0","1","5","5","5","0","1","881","5","0","0","200000001","5","0","5","5","5","5"
"0","0","6","6","10","0","137","6","6","6","6","203801","6","6","10","0","620380106","0","1","5","30","9","0","1","6","6","6","0","1","966","6","0","0","200000001","6","0","6","6","6","6"
"0","0","7","7","10","0","170","7","7","7","7","203801","7","7","10","0","620380107","0","1","6","30","10","0","1","7","7","7","0","1","1190","7","0","0","200000001","7","0","7","7","7","7"
"0","0","8","8","10","0","202","8","8","8","8","203801","8","8","10","0","620380108","0","1","7","30","11","0","1","8","8","8","0","1","1412","8","0","0","200000001","8","0","8","8","8","8"
"0","0","9","9","10","0","218","9","9","9","9","203801","9","9","10","0","620380109","0","1","7","30","11","0","1","9","9","9","0","1","1452","9","0","0","200000001","9","0","9","9","9","9"
"0","0","10","10","10","0","232","10","10","10","10","203801","10","10","10","0","620380110","0","1","8","30","13","0","1","10","10","10","0","1","1494","10","0","0","200000001","10","0","10","10","10","10"
"0","0","11","11","10","0","248","11","11","11","11","203801","11","11","10","0","620380111","0","1","8","30","13","0","1","11","11","11","0","1","1534","11","0","0","200000001","11","0","11","11","11","11"
"0","0","12","12","10","0","262","12","12","12","12","203801","12","12","10","0","620380112","0","1","8","30","13","0","1","12","12","12","0","1","1574","12","0","0","200000001","12","0","12","12","12","12"
"0","0","13","13","10","0","289","13","13","13","13","203801","13","13","10","0","620380113","0","1","9","30","14","0","1","13","13","13","0","1","1865","13","0","0","200000001","13","0","13","13","13","13"
"0","0","14","14","10","0","316","14","14","14","14","203801","14","14","10","0","620380114","0","1","10","30","15","0","1","14","14","14","0","1","2156","14","0","0","200000001","14","0","14","14","14","14"
"0","0","15","15","10","0","344","15","15","15","15","203801","15","15","10","0","620380115","0","1","10","30","15","0","1","15","15","15","0","1","2447","15","0","0","200000001","15","0","15","15","15","15"
"0","0","16","16","10","0","371","16","16","16","16","203801","16","16","10","0","620380116","0","1","11","30","15","0","1","16","16","16","0","1","2738","16","0","0","200000001","16","0","16","16","16","16"
"0","0","17","17","10","0","396","17","17","17","17","203801","17","17","10","0","620380117","0","1","12","30","18","0","1","17","17","17","0","1","3029","17","0","0","200000001","17","0","17","17","17","17"
"0","0","18","18","10","0","423","18","18","18","18","203801","18","18","10","0","620380118","0","1","13","30","19","0","1","18","18","18","0","1","3320","18","0","0","200000001","18","0","18","18","18","18"
"0","0","19","19","10","0","450","19","19","19","19","203801","19","19","10","0","620380119","0","1","13","30","19","0","1","19","19","19","0","1","3610","19","0","0","200000001","19","0","19","19","19","19"
"0","0","20","20","10","0","478","20","20","20","20","203801","20","20","10","0","620380120","0","1","13","30","20","0","1","20","20","20","0","1","3901","20","0","0","200000001","20","0","20","20","20","20"
"0","0","21","21","10","0","492","21","21","21","21","203801","21","21","10","0","620380121","0","1","13","30","20","0","1","21","21","21","0","1","4115","21","0","0","200000001","21","0","21","21","21","21"
"0","0","22","22","10","0","508","22","22","22","22","203801","22","22","10","0","620380122","0","1","13","30","20","0","1","22","22","22","0","1","4328","22","0","0","200000001","22","0","22","22","22","22"
"0","0","23","23","10","0","522","23","23","23","23","203801","23","23","10","0","620380123","0","1","13","30","20","0","1","23","23","23","0","1","4542","23","0","0","200000001","23","0","23","23","23","23"
"0","0","24","24","10","0","604","24","24","24","24","203801","24","24","10","0","620380124","0","1","22","30","30","0","1","24","24","24","0","1","4512","24","0","0","200000001","24","0","24","24","24","24"
"0","0","25","25","10","0","636","25","25","25","25","203801","25","25","10","0","620380125","0","1","22","30","30","0","1","25","25","25","0","1","4897","25","0","0","200000001","25","0","25","25","25","25"
"0","0","26","26","10","0","666","26","26","26","26","203801","26","26","10","0","620380126","0","1","22","30","31","0","1","26","26","26","0","1","5278","26","0","0","200000001","26","0","26","26","26","26"
"0","0","27","27","10","0","697","27","27","27","27","203801","27","27","10","0","620380127","0","1","22","30","31","0","1","27","27","27","0","1","5663","27","0","0","200000001","27","0","27","27","27","27"
"0","0","28","28","10","0","727","28","28","28","28","203801","28","28","10","0","620380128","0","1","22","30","31","0","1","28","28","28","0","1","6047","28","0","0","200000001","28","0","28","28","28","28"
"0","0","29","29","10","0","758","29","29","29","29","203801","29","29","10","0","620380129","0","1","22","30","33","0","1","29","29","29","0","1","6428","29","0","0","200000001","29","0","29","29","29","29"
"0","0","30","30","10","0","788","30","30","30","30","203801","30","30","10","0","620380130","0","1","22","30","33","0","1","30","30","30","0","1","6813","30","0","0","200000001","30","0","30","30","30","30"
"0","0","31","31","10","0","852","31","31","31","31","203801","31","31","10","0","620380131","0","1","23","30","34","0","1","31","31","31","0","1","8118","31","0","0","200000001","31","0","31","31","31","31"
"0","0","32","32","10","0","917","32","32","32","32","203801","32","32","10","0","620380132","0","1","25","30","36","0","1","32","32","32","0","1","9420","32","0","0","200000001","32","0","32","32","32","32"
"0","0","33","33","10","0","979","33","33","33","33","203801","33","33","10","0","620380133","0","1","26","30","38","0","1","33","33","33","0","1","10725","33","0","0","200000001","33","0","33","33","33","33"
"0","0","34","34","10","0","1044","34","34","34","34","203801","34","34","10","0","620380134","0","1","27","30","39","0","1","34","34","34","0","1","12030","34","0","0","200000001","34","0","34","34","34","34"
"0","0","35","35","10","0","1108","35","35","35","35","203801","35","35","10","0","620380135","0","1","29","30","40","0","1","35","35","35","0","1","13332","35","0","0","200000001","35","0","35","35","35","35"
"0","0","36","36","10","0","1172","36","36","36","36","203801","36","36","10","0","620380136","0","1","30","30","43","0","1","36","36","36","0","1","14637","36","0","0","200000001","36","0","36","36","36","36"
"0","0","37","37","10","0","1236","37","37","37","37","203801","37","37","10","0","620380137","0","1","31","30","44","0","1","37","37","37","0","1","15939","37","0","0","200000001","37","0","37","37","37","37"
"0","0","38","38","10","0","1300","38","38","38","38","203801","38","38","10","0","620380138","0","1","32","30","45","0","1","38","38","38","0","1","17244","38","0","0","200000001","38","0","38","38","38","38"
"0","0","39","39","10","0","1363","39","39","39","39","203801","39","39","10","0","620380139","0","1","33","30","46","0","1","39","39","39","0","1","18549","39","0","0","200000001","39","0","39","39","39","39"
"0","0","40","40","10","0","1427","40","40","40","40","203801","40","40","10","0","620380140","0","1","35","30","49","0","1","40","40","40","0","1","19851","40","0","0","200000001","40","0","40","40","40","40"
"0","0","41","41","10","0","1460","41","41","41","41","203801","41","41","10","0","620380141","0","1","36","30","49","0","1","41","41","41","0","1","20036","41","0","0","200000001","41","0","41","41","41","41"
"0","0","42","42","10","0","1543","42","42","42","42","203801","42","42","10","0","620380142","0","1","36","30","50","0","1","42","42","42","0","1","21027","42","0","0","200000001","42","0","42","42","42","42"
"0","0","43","43","10","0","1574","43","43","43","43","203801","43","43","10","0","620380143","0","1","37","30","52","0","1","43","43","43","0","1","21454","43","0","0","200000001","43","0","43","43","43","43"
"0","0","44","44","10","0","1583","44","44","44","44","203801","44","44","10","0","620380144","0","1","38","30","53","0","1","44","44","44","0","1","21880","44","0","0","200000001","44","0","44","44","44","44"
"0","0","45","45","10","0","1667","45","45","45","45","203801","45","45","10","0","620380145","0","1","38","30","53","0","1","45","45","45","0","1","21943","45","0","0","200000001","45","0","45","45","45","45"
"0","0","46","46","10","0","1668","46","46","46","46","203801","46","46","10","0","620380146","0","1","40","30","56","0","1","46","46","46","0","1","22552","46","0","0","200000001","46","0","46","46","46","46"
"0","0","47","47","10","0","1696","47","47","47","47","203801","47","47","10","0","620380147","0","1","42","30","58","0","1","47","47","47","0","1","23160","47","0","0","200000001","47","0","47","47","47","47"
"0","0","48","48","10","0","1741","48","48","48","48","203801","48","48","10","0","620380148","0","1","42","30","59","0","1","48","48","48","0","1","23160","48","0","0","200000001","48","0","48","48","48","48"
"0","0","49","49","10","0","1785","49","49","49","49","203801","49","49","10","0","620380149","0","1","42","30","59","0","1","49","49","49","0","1","23160","49","0","0","200000001","49","0","49","49","49","49"
"0","0","50","50","10","0","1843","50","50","50","50","203801","50","50","10","0","620380150","0","1","50","30","65","0","1","50","50","50","0","1","23660","50","0","0","200000001","50","0","50","50","50","50"
"0","0","51","51","10","0","1900","51","51","51","51","203801","51","51","10","0","620380151","0","1","51","30","66","0","1","51","51","51","0","1","24160","51","0","0","200000001","51","0","51","51","51","51"
"0","0","52","52","10","0","1958","52","52","52","52","203801","52","52","10","0","620380152","0","1","51","30","66","0","1","52","52","52","0","1","24660","52","0","0","200000001","52","0","52","52","52","52"
"0","0","53","53","10","0","2016","53","53","53","53","203801","53","53","10","0","620380153","0","1","51","30","66","0","1","53","53","53","0","1","25160","53","0","0","200000001","53","0","53","53","53","53"
"0","0","54","54","10","0","2073","54","54","54","54","203801","54","54","10","0","620380154","0","1","51","30","66","0","1","54","54","54","0","1","25660","54","0","0","200000001","54","0","54","54","54","54"
"0","0","55","55","10","0","2131","55","55","55","55","203801","55","55","10","0","620380155","0","1","51","30","66","0","1","55","55","55","0","1","26160","55","0","0","200000001","55","0","55","55","55","55"
"0","0","56","56","10","0","2072","56","56","56","56","203801","56","56","10","0","620380156","0","1","51","30","67","0","1","56","56","56","0","1","27160","56","0","0","200000001","56","0","56","56","56","56"
"0","0","57","57","10","0","2099","57","57","57","57","203801","57","57","10","0","620380157","0","1","51","30","67","0","1","57","57","57","0","1","27410","57","0","0","200000001","57","0","57","57","57","57"
"0","0","58","58","10","0","2243","58","58","58","58","203801","58","58","10","0","620380158","0","1","51","30","67","0","1","58","58","58","0","1","28660","58","0","0","200000001","58","0","58","58","58","58"
"0","0","59","59","10","0","2154","59","59","59","59","203801","59","59","10","0","620380159","0","1","53","30","68","0","1","59","59","59","0","1","27910","59","0","0","200000001","59","0","59","59","59","59"
"0","0","60","60","10","0","2181","60","60","60","60","203801","60","60","10","0","620380160","0","1","54","30","69","0","1","60","60","60","0","1","28160","60","0","0","200000001","60","0","60","60","60","60"
"0","0","61","61","10","0","2208","61","61","61","61","203801","61","61","10","0","620380161","0","1","55","30","70","0","1","61","61","61","0","1","28410","61","0","0","200000001","61","0","61","61","61","61"
"0","0","62","62","10","0","2251","62","62","62","62","203801","62","62","10","0","620380162","0","1","56","30","70","0","1","62","62","62","0","1","28433","62","0","0","200000001","62","0","62","62","62","62"
"0","0","63","63","10","0","2294","63","63","63","63","203801","63","63","10","0","620380163","0","1","58","30","71","0","1","63","63","63","0","1","28455","63","0","0","200000001","63","0","63","63","63","63"
"0","0","64","64","10","0","2337","64","64","64","64","203801","64","64","10","0","620380164","0","1","59","30","71","0","1","64","64","64","0","1","28478","64","0","0","200000001","64","0","64","64","64","64"
"0","0","65","65","10","0","2380","65","65","65","65","203801","65","65","10","0","620380165","0","1","60","30","72","0","1","65","65","65","0","1","28500","65","0","0","200000001","65","0","65","65","65","65"
"0","0","66","66","10","0","2423","66","66","66","66","203801","66","66","10","0","620380166","0","1","62","30","72","0","1","66","66","66","0","1","28523","66","0","0","200000001","66","0","66","66","66","66"
"0","0","67","67","10","0","2466","67","67","67","67","203801","67","67","10","0","620380167","0","1","63","30","72","0","1","67","67","67","0","1","28545","67","0","0","200000001","67","0","67","67","67","67"
"0","0","68","68","10","0","2509","68","68","68","68","203801","68","68","10","0","620380168","0","1","65","30","73","0","1","68","68","68","0","1","28568","68","0","0","200000001","68","0","68","68","68","68"
"0","0","69","69","10","0","2552","69","69","69","69","203801","69","69","10","0","620380169","0","1","66","30","73","0","1","69","69","69","0","1","28590","69","0","0","200000001","69","0","69","69","69","69"
"0","0","70","70","10","0","2595","70","70","70","70","203801","70","70","10","0","620380170","0","1","67","30","74","0","1","70","70","70","0","1","28613","70","0","0","200000001","70","0","70","70","70","70"
"0","0","71","71","10","0","2638","71","71","71","71","203801","71","71","10","0","620380171","0","1","69","30","74","0","1","71","71","71","0","1","28636","71","0","0","200000001","71","0","71","71","71","71"
"0","0","1","1","10","0","71","1","1","1","1","203900","1","1","10","0","620390001","0","1","4","30","4","0","1","1","1","1","0","1","331","1","0","0","200000006","1","0","1","1","1","1"
"0","0","2","2","10","0","83","2","2","2","2","203900","2","2","10","0","620390002","0","1","4","30","9","0","1","2","2","2","0","1","340","2","0","0","200000006","2","0","2","2","2","2"
"0","0","3","3","10","0","96","3","3","3","3","203900","3","3","10","0","620390003","0","1","5","30","5","0","1","3","3","3","0","1","349","3","0","0","200000006","3","0","3","3","3","3"
"0","0","4","4","10","0","96","4","4","4","4","203900","4","4","10","0","620390004","0","1","5","30","5","0","1","4","4","4","0","1","349","4","0","0","200000006","4","0","4","4","4","4"
"0","0","5","5","10","0","105","5","5","5","5","203900","5","5","10","0","620390005","0","1","5","30","5","0","1","5","5","5","0","1","351","5","0","0","200000006","5","0","5","5","5","5"
"0","0","6","6","10","0","143","6","6","6","6","203900","6","6","10","0","620390006","0","1","7","30","8","0","1","6","6","6","0","1","369","6","0","0","200000006","6","0","6","6","6","6"
"0","0","7","7","10","0","163","7","7","7","7","203900","7","7","10","0","620390007","0","1","9","30","9","0","1","7","7","7","0","1","415","7","0","0","200000006","7","0","7","7","7","7"
"0","0","8","8","10","0","183","8","8","8","8","203900","8","8","10","0","620390008","0","1","9","30","9","0","1","8","8","8","0","1","462","8","0","0","200000006","8","0","8","8","8","8"
"0","0","9","9","10","0","203","9","9","9","9","203900","9","9","10","0","620390009","0","1","10","30","9","0","1","9","9","9","0","1","508","9","0","0","200000006","9","0","9","9","9","9"
"0","0","10","10","10","0","223","10","10","10","10","203900","10","10","10","0","620390010","0","1","11","30","10","0","1","10","10","10","0","1","554","10","0","0","200000006","10","0","10","10","10","10"
"0","0","11","11","10","0","244","11","11","11","11","203900","11","11","10","0","620390011","0","1","11","30","11","0","1","11","11","11","0","1","601","11","0","0","200000006","11","0","11","11","11","11"
"0","0","12","12","10","0","266","12","12","12","12","203900","12","12","10","0","620390012","0","1","12","30","13","0","1","12","12","12","0","1","648","12","0","0","200000006","12","0","12","12","12","12"
"0","0","13","13","10","0","284","13","13","13","13","203900","13","13","10","0","620390013","0","1","13","30","13","0","1","13","13","13","0","1","694","13","0","0","200000006","13","0","13","13","13","13"
"0","0","14","14","10","0","304","14","14","14","14","203900","14","14","10","0","620390014","0","1","13","30","14","0","1","14","14","14","0","1","740","14","0","0","200000006","14","0","14","14","14","14"
"0","0","15","15","10","0","324","15","15","15","15","203900","15","15","10","0","620390015","0","1","15","30","15","0","1","15","15","15","0","1","786","15","0","0","200000006","15","0","15","15","15","15"
"0","0","16","16","10","0","364","16","16","16","16","203900","16","16","10","0","620390016","0","1","15","30","15","0","1","16","16","16","0","1","855","16","0","0","200000006","16","0","16","16","16","16"
"0","0","17","17","10","0","404","17","17","17","17","203900","17","17","10","0","620390017","0","1","15","30","15","0","1","17","17","17","0","1","924","17","0","0","200000006","17","0","17","17","17","17"
"0","0","18","18","10","0","489","18","18","18","18","203900","18","18","10","0","620390018","0","1","16","30","15","0","1","18","18","18","0","1","1304","18","0","0","200000006","18","0","18","18","18","18"
