4d39914288e0a1a2e63efa51b2a2835717f8bd45caff23e1632a2460a3b6a3c4,79a79405817cdbd31a2f04c13b8c9b8ed2a1072cf23342f62c405b83164acd5b,8215dc52e11f1c352c17f0aa136fc3a8c7ad5c1782fdcd688cf372de9342acdf,5f3fcd71532ae4fee012072ca95b7e124fbc2e74ca86b63d1a36c19ef5fe027d,80fbb56a28d0cb854076f0a1d148ad88a1ec0c6fd2f9dd80c70af7577a4de3d5,7db8b19c3e49f6a34138584a588b867579135ed14360bd9abcc1752a3a54b492,ead0f6999a64663d27eea81ec5b43cee6b177daad9795c2f2815d5a421a64bbe,f51465341dbf02b59b4f21553ea5bf9a0b451ec45eadc2538d16f66ca182fcf5,f5be549b4755ccdaedf33772bee660864762ca20b06ebed6c2165357bb18c5c2,69aec0c591b78dfacc136d5475fc06ce2cca2e7fcdd5c0402b6606be89e403ab,f9f2509ca184ea8a7fba0da140a9d1ac09151e5bb38ab4d53202d7fd44732a66,2a15a94924b769e629b2888d0f1106d05d4c18f2c1a82f97bba24633208843e9,efef0dbd150bc7e3203f81287e37a51555a2907d8602e0ecabb4d18160831ab4,fa0a2feec9fad3afbde371dd853fe9c7a7a3929a75c3b1b3891b6236902b03ab,95c13a72ec45884b36324f0199ec901b3217e99e49a4513967dcad978b818981,6023ab2ba89b8d4c47456401a52d9a14bc45c82831eaf5f815e887b412f2e027,d9f1fa505426349883d71ec4c3c9787aada6a54afec0b1a7c883b8a05742d993,8df1fd54929d1a47f03b859d5561e9e023463997942afb8abe82c04d2c89c8a2,58dc2fe0fe01c4becbb4a2492af1646c4b20961a640ebab8f6644289e8a57073
"0","0","200","0","0","0","0","0","0","915","4","0","0","0","13","128801","143","0","4"
"10","0","200","0","0","0","0","0","0","1665","5","0","0","0","22","128801","256","5","11"
"10","0","380","0","0","0","0","0","0","2530","6","0","0","0","36","128801","459","5","13"
"10","0","615","0","0","0","0","0","0","3500","7","0","0","0","51","128801","688","5","19"
"25","0","615","0","0","0","0","0","0","4325","8","0","0","0","69","128801","975","5","27"
"40","0","1015","0","0","20","4","0","0","4930","9","0","9","0","83","128801","1288","5","35"
"40","0","1015","0","5","50","9","0","0","5290","10","0","18","0","92","128801","1664","30","44"
"40","0","1015","0","7","88","14","0","0","5710","11","13","18","0","100","128801","2082","40","53"
"40","0","1015","0","7","118","14","0","0","6480","12","29","21","0","116","128801","2442","50","66"
"73","0","1015","0","7","141","14","0","0","6990","13","42","24","0","128","128801","2899","50","76"
"106","0","1015","0","7","182","14","0","0","7450","14","42","24","0","141","128801","3423","50","87"
"106","0","1015","0","7","248","14","0","0","7820","15","42","24","0","160","128801","3950","50","102"
"118","0","1015","0","7","338","14","0","0","7960","16","45","24","0","174","128801","4568","50","110"
"118","0","1015","0","7","435","14","0","0","8150","17","48","24","0","188","128801","5242","50","116"
"118","0","1015","0","7","559","14","0","0","8415","18","48","24","0","197","128801","5988","50","125"
"118","0","1015","0","7","698","14","0","0","8740","19","48","24","0","209","128801","6799","50","137"
"118","0","1015","0","7","817","14","0","0","9065","20","48","24","0","231","128801","7668","50","149"
"118","0","1015","0","7","948","14","0","0","9350","21","48","24","0","250","128801","8657","50","159"
"118","0","1015","0","7","1084","14","0","0","9565","22","48","24","0","267","128801","9826","50","172"
"118","0","1015","0","7","1195","14","0","0","9910","23","48","24","0","289","128801","11116","50","189"
"118","0","1015","0","7","1300","14","0","0","10270","24","48","24","0","310","128801","12501","50","211"
"118","0","1015","0","7","1385","14","0","0","10730","25","48","24","0","333","128801","14015","50","237"
"118","0","1015","0","7","1424","14","0","0","11610","26","48","24","0","352","128801","15691","50","259"
"118","0","1015","0","7","1448","14","0","0","12590","27","48","24","0","371","128801","17473","50","281"
"118","0","1015","0","7","1472","14","0","0","13775","28","48","24","0","384","128801","19434","50","294"
"118","0","1015","0","7","1497","14","0","0","15020","29","48","24","0","389","128801","21632","50","299"
"118","0","1015","0","7","1523","14","0","0","15740","30","48","24","0","399","128801","23984","50","309"
"118","0","1015","0","7","1549","14","0","0","16665","31","48","24","0","404","128801","26472","50","314"
"118","0","1015","0","7","1575","14","0","0","18215","32","48","24","0","404","128801","29050","50","314"
"118","0","1015","0","7","1600","14","0","0","19710","33","48","24","0","410","128801","31719","50","320"
"118","0","1015","0","7","1624","14","0","0","20680","34","48","24","0","422","128801","34551","50","332"
"118","0","1015","0","7","1648","14","0","0","21650","35","48","24","0","434","128801","37512","50","344"
"118","0","1015","0","7","1672","14","0","0","22620","36","48","24","0","447","128801","40572","50","357"
"118","0","1015","0","7","1696","14","0","0","23640","37","48","24","0","461","128801","43726","50","371"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","128901","0","0","3"
"0","0","100","0","0","0","0","0","94","150","3","0","0","0","0","128901","0","0","7"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","2","128901","0","10","14"
"0","0","100","0","0","0","0","0","405","450","5","0","0","0","2","128901","0","10","29"
"50","0","100","0","0","0","0","0","634","800","6","0","0","0","4","128901","0","10","42"
"85","0","100","0","0","0","0","0","894","1395","7","0","0","0","8","128901","0","15","56"
"120","0","100","0","0","0","1","0","1286","1560","8","0","4","0","10","128901","0","30","63"
"155","0","100","0","0","0","2","16","1710","1700","9","0","9","0","10","128901","0","45","70"
"170","0","520","0","0","0","4","40","2145","1970","10","0","14","0","11","128901","0","45","82"
"186","5","740","0","0","0","5","85","2657","2130","11","0","14","0","11","128901","0","45","87"
"222","11","840","0","0","0","6","138","3181","2230","12","0","14","0","14","128901","0","45","92"
"242","17","840","0","0","0","6","200","3714","2370","13","0","16","0","19","128901","0","45","99"
"272","17","960","0","0","0","6","276","4294","2510","14","0","18","0","23","128901","0","45","106"
"282","17","1080","0","0","0","6","346","4899","2540","15","0","22","0","31","128901","0","45","115"
"312","17","1080","0","0","0","6","421","5572","2570","16","0","22","0","36","128901","0","45","123"
"342","17","1080","0","0","0","6","493","6300","2570","17","0","22","0","40","128901","0","45","132"
"372","17","1080","0","0","0","6","582","7084","2570","18","0","22","0","46","128901","0","45","141"
"372","17","1080","0","0","0","6","715","7972","2570","19","0","22","0","51","128901","0","45","148"
"372","17","1080","0","0","0","6","872","8893","2570","20","0","22","0","61","128901","0","45","162"
"372","17","1180","0","0","0","6","1074","9912","2570","21","0","22","0","67","128901","0","45","170"
"372","17","1280","0","0","0","6","1292","11109","2570","22","0","22","0","72","128901","0","45","177"
"372","17","1280","0","0","0","6","1476","12432","2570","23","0","22","0","78","128901","0","45","193"
"372","17","1280","0","0","0","6","1619","13907","2570","24","0","22","0","84","128901","0","45","210"
"372","17","1280","0","0","0","6","1728","15617","2570","25","0","22","0","90","128901","0","45","218"
"372","17","1280","0","0","0","6","1800","17457","3030","26","0","22","0","96","128901","0","45","227"
"372","17","1280","0","0","0","6","1845","19492","3030","27","0","22","0","102","128901","0","45","235"
"372","17","1280","0","0","0","6","1877","21690","3030","28","0","22","0","107","128901","0","45","240"
"372","17","1280","0","0","0","6","1910","24012","3490","29","0","22","0","111","128901","0","45","244"
"372","17","1280","0","0","0","6","1944","26533","3490","30","0","22","0","115","128901","0","45","248"
"372","17","1280","0","0","0","6","1978","29112","3950","31","0","22","0","119","128901","0","45","252"
"372","17","1280","0","0","0","6","2012","31854","3950","32","0","22","0","123","128901","0","45","256"
"372","17","1280","0","0","0","6","2045","34687","4450","33","0","22","0","127","128901","0","45","260"
"372","17","1280","0","0","0","6","2077","37669","4950","34","0","22","0","131","128901","0","45","264"
"372","17","1280","0","0","0","6","2109","40856","4950","35","0","22","0","135","128901","0","45","268"
"372","17","1280","0","0","0","6","2141","44155","4950","36","0","22","0","139","128901","0","45","272"
"372","17","1280","0","0","0","6","2173","47499","5450","37","0","22","0","144","128901","0","45","277"
"0","0","75","0","0","0","0","0","23","55","2","0","0","0","1","129001","0","0","2"
"0","0","150","0","0","0","0","0","78","150","3","0","0","0","2","129001","0","0","7"
"5","0","175","0","0","0","0","0","180","270","4","0","0","0","4","129001","0","10","16"
"15","0","175","0","0","0","0","0","357","450","5","0","0","0","4","129001","0","10","32"
"40","0","175","0","0","0","0","0","560","800","6","0","0","0","9","129001","0","25","48"
"110","0","175","0","0","0","0","0","828","1160","7","0","0","0","11","129001","0","30","62"
"145","0","175","0","0","0","0","0","1146","1325","8","0","4","0","13","129001","0","75","80"
"145","5","175","0","0","0","0","0","1410","1860","9","0","9","0","24","129001","0","110","107"
"180","10","275","0","0","0","0","16","1709","2400","10","0","14","0","36","129001","0","115","129"
"196","10","615","0","0","0","0","39","2110","2820","11","0","14","0","43","129001","0","129","148"
"222","15","735","0","0","0","0","57","2500","3140","12","0","17","0","54","129001","0","138","168"
"244","20","855","0","0","0","0","75","2896","3400","13","0","20","0","70","129001","0","138","192"
"244","20","1095","0","0","0","0","107","3349","3660","14","0","20","0","87","129001","0","142","216"
"244","20","1215","0","0","0","0","147","3867","3830","15","0","20","0","102","129001","0","147","236"
"264","20","1215","0","0","0","0","163","4315","4060","16","0","20","0","131","129001","0","152","265"
"289","20","1215","0","0","0","0","190","4804","4180","17","0","20","0","160","129001","0","153","297"
"314","20","1215","0","0","0","0","230","5357","4525","18","0","20","0","183","129001","0","153","330"
"314","20","1215","0","0","0","0","279","5960","5170","19","0","20","0","209","129001","0","153","367"
"314","20","1215","0","0","0","0","350","6683","5720","20","0","20","0","234","129001","0","153","398"
"314","20","1315","0","0","0","0","421","7399","6195","21","0","20","0","266","129001","0","153","443"
"314","20","1515","0","0","0","0","523","8348","6910","22","0","20","0","290","129001","0","153","473"
"314","20","1515","0","0","0","0","583","9223","8025","23","0","20","0","337","129001","0","153","526"
"314","20","1515","0","0","0","0","583","9863","9550","24","0","20","0","422","129001","0","153","617"
"314","20","1515","0","0","0","0","610","11182","10090","25","0","20","0","463","129001","0","153","661"
"314","20","1515","0","0","0","0","634","12899","10630","26","0","20","0","480","129001","0","153","683"
"314","20","1515","0","0","0","0","653","14753","11200","27","0","20","0","495","129001","0","153","702"
"314","20","1515","0","0","0","0","672","16732","11800","28","0","20","0","511","129001","0","153","720"
"314","20","1515","0","0","0","0","697","18860","12400","29","0","20","0","529","129001","0","153","738"
"314","20","1515","0","0","0","0","723","21113","13000","30","0","20","0","549","129001","0","153","758"
"314","20","1515","0","0","0","0","749","23475","13600","31","0","20","0","569","129001","0","153","778"
"314","20","1515","0","0","0","0","775","25946","14200","32","0","20","0","589","129001","0","153","798"
"314","20","1515","0","0","0","0","793","28097","15980","33","0","20","0","643","129001","0","153","852"
"314","20","1515","0","0","0","0","803","29909","19180","34","0","20","0","732","129001","0","153","941"
"314","20","1515","0","0","0","0","813","31794","22790","35","0","20","0","822","129001","0","153","1031"
"314","20","1515","0","0","0","0","823","33742","26740","36","0","20","0","913","129001","0","153","1122"
"314","20","1515","0","0","0","0","833","35752","30935","37","0","20","0","1006","129001","0","153","1215"
"0","0","75","0","1","0","0","0","0","65","2","0","0","0","2","129301","21","0","0"
"0","0","125","0","3","0","0","0","0","205","3","0","0","0","5","129301","73","0","0"
"5","0","155","0","3","0","0","0","0","490","4","0","0","0","9","129301","198","0","1"
"5","0","155","0","3","0","0","0","0","1185","5","0","0","0","21","129301","328","0","6"
"5","0","245","0","7","0","0","0","0","1805","6","0","0","0","29","129301","545","0","11"
"5","0","245","0","7","0","0","0","0","2780","7","0","0","0","43","129301","760","0","24"
"5","0","245","0","7","0","4","0","0","3665","8","0","0","0","62","129301","978","0","41"
"30","0","245","0","7","0","4","0","10","4805","9","0","5","0","79","129301","1232","0","54"
"30","0","245","0","12","10","4","0","20","5755","10","0","10","0","100","129301","1466","15","78"
"30","0","245","0","17","30","6","0","20","6255","11","1","10","0","110","129301","1814","45","99"
"30","0","345","0","24","40","8","0","20","6655","12","2","13","0","131","129301","2146","65","117"
"30","0","445","0","28","62","8","0","20","7135","13","2","16","0","164","129301","2450","67","144"
"30","2","545","0","28","96","8","0","20","7395","14","2","16","0","201","129301","2794","69","173"
"30","4","745","0","28","108","8","0","20","7465","15","5","16","0","238","129301","3145","69","210"
"30","4","895","0","30","108","8","0","20","7615","16","5","16","0","275","129301","3536","69","248"
"30","4","945","0","33","128","8","0","20","8100","17","5","16","0","323","129301","3856","69","290"
"30","4","945","0","36","148","8","0","20","8645","18","5","16","0","376","129301","4225","69","332"
"45","4","1040","0","36","148","8","0","20","9040","19","5","16","0","433","129301","4679","69","380"
"89","4","1135","0","36","148","8","0","20","9420","20","5","16","0","494","129301","5157","69","434"
"138","4","1135","0","36","148","8","0","20","9940","21","5","16","0","559","129301","5681","69","491"
"178","4","1135","0","36","148","8","0","20","11175","22","5","16","0","631","129301","6232","69","557"
"198","4","1135","0","36","173","8","0","20","12755","23","5","16","0","716","129301","6775","69","638"
"198","4","1135","0","36","198","8","0","20","13895","24","5","16","0","814","129301","7390","69","727"
"198","4","1135","0","36","198","8","0","20","15345","25","5","16","0","919","129301","8093","69","819"
"198","4","1135","0","36","207","8","0","20","16880","26","5","16","0","1006","129301","9047","69","905"
"198","4","1135","0","36","225","8","0","20","18080","27","5","16","0","1074","129301","10294","69","980"
"198","4","1135","0","36","237","8","0","20","21320","28","5","16","0","1151","129301","11379","69","1059"
"198","4","1135","0","36","243","8","0","20","26880","29","5","16","0","1240","129301","12260","69","1148"
"198","4","1135","0","36","249","8","0","20","32955","30","5","16","0","1334","129301","13179","69","1242"
"198","4","1135","0","36","255","8","0","20","39320","31","5","16","0","1432","129301","14135","69","1340"
"198","4","1135","0","36","261","8","0","20","46155","32","5","16","0","1533","129301","15117","69","1441"
"198","4","1135","0","36","275","8","0","20","51115","33","5","16","0","1628","129301","16511","69","1536"
"198","4","1135","0","36","297","8","0","20","54115","34","5","16","0","1717","129301","18345","69","1625"
"198","4","1135","0","36","319","8","0","20","57525","35","5","16","0","1807","129301","20251","69","1715"
"198","4","1135","0","36","341","8","0","20","61275","36","5","16","0","1898","129301","22219","69","1806"
"198","4","1135","0","36","363","8","0","20","65270","37","5","16","0","1991","129301","24250","69","1899"
"0","0","100","0","1","0","0","0","0","65","2","0","0","0","2","129401","20","0","0"
"5","0","150","0","3","0","0","0","0","160","3","0","0","0","6","129401","73","0","0"
"30","0","320","0","5","0","0","0","0","375","4","0","0","0","9","129401","175","0","2"
"65","0","480","0","8","0","0","0","0","710","5","0","0","0","14","129401","328","10","4"
"65","0","870","0","12","0","3","0","0","1125","6","0","0","0","22","129401","552","10","5"
"90","0","1710","0","16","0","6","0","0","1445","7","0","0","0","28","129401","815","10","7"
"115","0","2570","0","16","0","9","0","0","1925","8","0","0","0","36","129401","1132","10","9"
"115","0","3020","0","23","10","9","0","0","2390","9","0","5","0","51","129401","1451","10","19"
"115","0","3320","0","24","30","9","0","0","3170","10","5","10","0","70","129401","1761","10","34"
"115","0","3620","0","29","82","9","0","0","3790","11","10","10","0","73","129401","2172","30","41"
"115","0","4020","0","33","140","9","0","0","4220","12","30","12","0","85","129401","2589","30","44"
"140","0","4140","0","33","199","9","0","0","4570","13","50","14","0","95","129401","3048","30","52"
"171","0","4260","0","35","282","9","0","0","4900","14","50","14","0","106","129401","3543","30","66"
"177","0","4260","0","35","396","9","0","0","5010","15","50","14","0","116","129401","4150","30","74"
"177","0","4260","0","35","508","9","0","0","5010","16","53","14","0","129","129401","4795","30","80"
"177","0","4260","0","35","619","9","0","0","5060","17","60","14","0","143","129401","5463","30","86"
"177","0","4260","0","35","778","9","0","0","5110","18","64","14","0","152","129401","6202","30","95"
"177","0","4260","0","35","943","9","0","0","5455","19","64","14","0","159","129401","7038","30","104"
"177","0","4260","0","40","1061","9","0","0","5900","20","64","14","0","169","129401","7932","30","114"
"177","0","4260","0","45","1208","9","0","0","6155","21","64","14","0","182","129401","8904","30","126"
"177","0","4260","0","45","1373","9","0","0","6310","22","64","14","0","195","129401","10090","30","138"
"177","0","4260","0","45","1490","9","0","0","6400","23","64","14","0","206","129401","11476","30","152"
"177","0","4260","0","45","1584","9","0","0","7015","24","64","14","0","211","129401","12987","30","160"
"177","0","4260","0","45","1667","9","0","0","7540","25","64","14","0","217","129401","14663","30","169"
"177","0","4260","0","45","1716","9","0","0","8065","26","64","14","0","223","129401","16502","30","178"
"177","0","4260","0","45","1744","9","0","0","8910","27","64","14","0","228","129401","18441","30","185"
"177","0","4260","0","45","1772","9","0","0","9230","28","64","14","0","238","129401","20518","30","197"
"177","0","4260","0","45","1801","9","0","0","9550","29","64","14","0","248","129401","22768","30","207"
"177","0","4260","0","45","1831","9","0","0","9870","30","64","14","0","258","129401","25163","30","217"
"177","0","4260","0","45","1861","9","0","0","10190","31","64","14","0","268","129401","27667","30","227"
"177","0","4260","0","45","1891","9","0","0","10510","32","64","14","0","279","129401","30270","30","238"
"177","0","4260","0","45","1920","9","0","0","10880","33","64","14","0","291","129401","33003","30","250"
"177","0","4260","0","45","1948","9","0","0","11250","34","64","14","0","303","129401","35901","30","262"
"177","0","4260","0","45","1976","9","0","0","11620","35","64","14","0","315","129401","38928","30","274"
"177","0","4260","0","45","2004","9","0","0","11990","36","64","14","0","328","129401","42054","30","287"
"177","0","4260","0","45","2032","9","0","0","12410","37","64","14","0","342","129401","45274","30","301"
"5","0","75","0","1","0","0","0","0","65","2","0","0","0","1","129501","21","0","0"
"20","0","125","0","3","0","0","0","0","125","3","0","0","0","5","129501","71","0","0"
"55","0","295","0","5","0","0","0","0","305","4","0","0","0","8","129501","170","0","2"
"105","0","455","0","8","0","0","0","0","575","5","0","0","0","13","129501","318","10","4"
"120","0","845","0","12","0","3","0","0","925","6","0","0","0","21","129501","537","10","5"
"145","0","1685","0","16","0","6","0","0","1245","7","0","0","0","27","129501","800","10","7"
"170","0","2245","0","16","10","9","0","0","1675","8","0","9","0","35","129501","1153","10","9"
"170","5","2245","0","23","40","9","0","0","2090","9","0","23","0","50","129501","1518","10","14"
"170","10","2245","0","24","90","9","0","0","2470","10","0","28","0","60","129501","1924","20","25"
"170","10","2245","0","31","134","9","0","0","2670","11","13","28","0","63","129501","2351","40","36"
"170","10","2495","0","33","178","9","0","0","3140","12","26","28","0","75","129501","2823","40","39"
"195","10","2495","0","33","231","9","0","0","3390","13","46","28","0","88","129501","3297","40","47"
"220","10","2495","0","35","308","9","0","0","3550","14","46","28","0","106","129501","3792","40","61"
"220","10","2495","0","35","428","9","0","0","3550","15","46","28","0","120","129501","4364","40","75"
"220","10","2495","0","35","566","9","0","0","3550","16","49","28","0","133","129501","4967","40","87"
"220","10","2495","0","35","691","9","0","0","3600","17","52","28","0","151","129501","5608","40","96"
"220","10","2495","0","35","836","9","0","0","3650","18","52","28","0","166","129501","6303","40","112"
"220","10","2495","0","35","974","9","0","0","3745","19","52","28","0","177","129501","7141","40","125"
"220","10","2495","0","35","1065","9","0","0","3940","20","52","28","0","195","129501","8069","40","135"
"220","10","2495","0","35","1160","9","0","0","4250","21","52","28","0","218","129501","9043","40","147"
"220","10","2495","0","35","1244","9","0","0","4460","22","52","28","0","241","129501","10184","40","165"
"220","10","2495","0","35","1285","9","0","0","4550","23","52","28","0","258","129501","11548","40","185"
"220","10","2495","0","35","1314","9","0","0","5165","24","52","28","0","263","129501","13091","40","193"
"220","10","2495","0","35","1347","9","0","0","5690","25","52","28","0","269","129501","14792","40","202"
"220","10","2495","0","35","1371","9","0","0","6215","26","52","28","0","275","129501","16644","40","211"
"220","10","2495","0","35","1389","9","0","0","7060","27","52","28","0","280","129501","18588","40","218"
"220","10","2495","0","35","1414","9","0","0","7380","28","52","28","0","290","129501","20665","40","230"
"220","10","2495","0","35","1447","9","0","0","7700","29","52","28","0","300","129501","22912","40","240"
"220","10","2495","0","35","1481","9","0","0","8020","30","52","28","0","310","129501","25305","40","250"
"220","10","2495","0","35","1515","9","0","0","8340","31","52","28","0","320","129501","27807","40","260"
"220","10","2495","0","35","1548","9","0","0","8660","32","52","28","0","331","129501","30409","40","271"
"220","10","2495","0","35","1579","9","0","0","9030","33","52","28","0","343","129501","33141","40","283"
"220","10","2495","0","35","1609","9","0","0","9400","34","52","28","0","355","129501","36037","40","295"
"220","10","2495","0","35","1639","9","0","0","9770","35","52","28","0","367","129501","39062","40","307"
"220","10","2495","0","35","1669","9","0","0","10140","36","52","28","0","380","129501","42186","40","320"
"220","10","2495","0","35","1699","9","0","0","10560","37","52","28","0","394","129501","45404","40","334"
"0","0","100","0","0","0","0","0","0","80","2","0","0","0","2","129601","22","0","0"
"5","0","150","0","0","0","0","0","0","335","3","0","0","0","4","129601","76","0","0"
"20","0","200","0","0","0","0","0","0","790","4","0","0","0","10","129601","157","0","3"
"35","0","200","0","3","0","0","0","0","1420","5","0","0","0","15","129601","293","0","7"
"35","0","200","0","3","0","3","0","0","2420","6","0","0","0","26","129601","470","0","12"
"60","0","570","0","3","0","6","0","0","3030","7","0","0","0","39","129601","706","0","18"
"85","0","870","0","3","0","6","0","0","3735","8","0","0","0","50","129601","1015","0","24"
"85","0","1320","0","4","10","10","0","0","4400","9","0","5","0","66","129601","1289","0","41"
"85","0","1620","0","5","30","10","0","10","5010","10","5","10","0","79","129601","1603","10","59"
"85","0","2170","0","7","68","10","0","10","5930","11","20","10","0","98","129601","1916","10","66"
"85","0","2570","0","7","118","10","0","10","6660","12","40","12","0","115","129601","2259","20","74"
"110","0","2890","0","7","167","10","0","10","7060","13","50","14","0","140","129601","2612","20","92"
"116","0","3010","0","9","227","10","0","10","7530","14","50","14","0","165","129601","3002","22","115"
"134","2","3010","0","9","305","10","0","10","7640","15","50","14","0","186","129601","3489","22","135"
"134","2","3110","0","9","380","10","0","10","7720","16","53","14","0","210","129601","3960","22","165"
"134","2","3110","0","9","453","10","0","10","8000","17","57","14","0","239","129601","4379","22","206"
"134","2","3110","0","12","563","10","0","10","8280","18","61","14","0","263","129601","4840","22","252"
"134","2","3110","0","12","660","10","0","10","8745","19","61","14","0","297","129601","5398","22","294"
"134","2","3205","0","17","728","10","0","10","9095","20","61","14","0","335","129601","6007","22","339"
"134","2","3205","0","22","834","10","0","10","9285","21","61","14","0","370","129601","6757","22","379"
"134","2","3205","0","22","973","10","0","10","9460","22","61","14","0","405","129601","7749","22","410"
"134","2","3205","0","22","1078","10","0","10","9865","23","61","14","0","450","129601","8811","22","449"
"134","2","3205","0","22","1161","10","0","10","10185","24","61","14","0","497","129601","9961","22","495"
"134","2","3205","0","22","1226","10","0","10","10505","25","61","14","0","537","129601","11324","22","539"
"134","2","3205","0","22","1260","10","0","10","11325","26","61","14","0","569","129601","12877","22","574"
"134","2","3205","0","22","1279","10","0","10","12625","27","61","14","0","600","129601","14508","22","607"
"134","2","3205","0","22","1298","10","0","10","14015","28","61","14","0","632","129601","16249","22","641"
"134","2","3205","0","22","1318","10","0","10","15420","29","61","14","0","675","129601","18052","22","684"
"134","2","3205","0","22","1338","10","0","10","16715","30","61","14","0","735","129601","19841","22","744"
"134","2","3205","0","22","1358","10","0","10","18150","31","61","14","0","786","129601","21814","22","795"
"134","2","3205","0","22","1378","10","0","10","19930","32","61","14","0","823","129601","23998","22","832"
"134","2","3205","0","22","1397","10","0","10","21835","33","61","14","0","862","129601","26293","22","871"
"134","2","3205","0","22","1416","10","0","10","23745","34","61","14","0","916","129601","28602","22","925"
"134","2","3205","0","22","1435","10","0","10","25895","35","61","14","0","971","129601","31003","22","980"
"134","2","3205","0","22","1454","10","0","10","28215","36","61","14","0","1027","129601","33484","22","1036"
"134","2","3205","0","22","1473","10","0","10","30695","37","61","14","0","1093","129601","35957","22","1102"
"0","0","50","0","1","0","0","0","0","65","2","0","0","0","3","129701","18","0","0"
"0","0","100","0","1","0","0","0","0","250","3","0","0","0","10","129701","58","0","1"
"0","0","125","0","1","0","0","0","0","590","4","0","0","0","19","129701","153","0","3"
"0","0","125","0","4","0","0","0","0","1045","5","0","0","0","32","129701","285","0","7"
"0","0","125","0","4","0","0","0","0","1785","6","0","0","0","50","129701","458","0","16"
"0","0","125","0","8","0","0","0","0","2280","7","0","0","0","68","129701","714","0","22"
"0","0","125","0","8","0","0","0","0","3360","8","0","0","0","93","129701","935","0","33"
"0","0","125","0","13","5","0","0","10","4270","9","0","5","0","112","129701","1189","15","44"
"0","0","125","0","18","25","3","0","10","4490","10","0","13","0","124","129701","1569","40","55"
"0","0","125","0","18","67","7","0","10","4790","11","0","13","0","139","129701","1981","50","73"
"0","0","125","0","25","89","9","0","10","5180","12","11","13","0","153","129701","2369","60","88"
"0","0","125","0","27","119","9","0","10","5370","13","21","16","0","182","129701","2739","62","109"
"25","3","125","0","27","154","11","0","10","5540","14","21","16","0","215","129701","3096","62","136"
"25","3","325","0","27","190","11","0","10","5610","15","24","16","0","242","129701","3539","62","165"
"25","3","375","0","29","218","11","0","10","5910","16","24","16","0","274","129701","3991","62","191"
"25","3","425","0","32","247","11","0","10","6395","17","27","16","0","311","129701","4398","62","224"
"25","3","425","0","32","296","11","0","10","6930","18","27","16","0","355","129701","4852","62","259"
"40","3","520","0","32","334","11","0","10","7325","19","27","16","0","399","129701","5416","62","294"
"75","3","520","0","32","384","11","0","10","7800","20","27","16","0","448","129701","5990","62","336"
"124","3","520","0","32","425","11","0","10","8385","21","27","16","0","499","129701","6591","62","386"
"164","3","520","0","32","469","11","0","10","9345","22","27","16","0","564","129701","7251","62","439"
"184","3","520","0","32","499","11","0","10","10370","23","27","16","0","639","129701","7978","62","505"
"184","3","520","0","32","535","11","0","10","11530","24","27","16","0","719","129701","8796","62","570"
"184","3","520","0","32","570","11","0","10","12295","25","27","16","0","787","129701","9905","62","630"
"184","3","520","0","32","611","11","0","10","12820","26","27","16","0","834","129701","11323","62","683"
"184","3","520","0","32","638","11","0","10","13465","27","27","16","0","878","129701","12879","62","732"
"184","3","520","0","32","665","11","0","10","14185","28","27","16","0","924","129701","14550","62","780"
"184","3","520","0","32","695","11","0","10","15060","29","27","16","0","975","129701","16326","62","831"
"184","3","520","0","32","726","11","0","10","16015","30","27","16","0","1028","129701","18219","62","884"
"184","3","520","0","32","757","11","0","10","17050","31","27","16","0","1082","129701","20202","62","938"
"184","3","520","0","32","788","11","0","10","18160","32","27","16","0","1137","129701","22275","62","993"
"184","3","520","0","32","818","11","0","10","19540","33","27","16","0","1193","129701","24454","62","1049"
"184","3","520","0","32","846","11","0","10","21160","34","27","16","0","1251","129701","26750","62","1107"
"184","3","520","0","32","874","11","0","10","22950","35","27","16","0","1309","129701","29155","62","1165"
"184","3","520","0","32","902","11","0","10","24910","36","27","16","0","1368","129701","31641","62","1224"
"184","3","520","0","32","930","11","0","10","26945","37","27","16","0","1429","129701","34208","62","1285"
"0","0","25","0","0","0","0","0","0","110","2","0","0","0","2","129801","25","0","0"
"0","0","50","0","0","0","0","0","0","370","3","0","0","0","4","129801","82","0","1"
"5","0","80","0","0","0","0","0","0","810","4","0","0","0","8","129801","190","0","2"
"15","0","170","0","0","0","0","0","0","1245","5","0","0","0","13","129801","382","5","3"
"15","0","260","0","0","0","0","0","0","2090","6","0","0","0","24","129801","604","5","5"
"15","0","495","0","0","0","2","0","0","2980","7","0","0","0","34","129801","872","5","7"
"15","0","730","0","0","0","4","0","0","3655","8","0","8","0","42","129801","1235","5","9"
"40","0","730","0","0","25","6","0","0","4055","9","0","21","0","51","129801","1662","5","11"
"40","0","830","0","0","70","6","0","0","4355","10","0","34","0","57","129801","2117","15","23"
"40","0","1180","0","0","129","6","0","0","4755","11","3","34","0","64","129801","2624","25","25"
"40","0","1280","0","0","185","6","0","0","5125","12","16","37","0","70","129801","3142","31","29"
"65","0","1280","0","0","246","8","0","0","5275","13","29","37","0","76","129801","3695","37","35"
"90","0","1280","0","0","325","10","0","0","5435","14","29","37","0","83","129801","4304","43","40"
"102","0","1280","0","0","417","12","0","0","5615","15","29","37","0","93","129801","4937","43","46"
