19d613b12c88574229e3e52e86a74fd47b2465c6e12622245ed39a40d2001026,eeaff8240e9bb561c85840813acc014c35a12f0ef29024f993a959bb2dee8348,9b45c8302194d0c17f327d11585d2ed871c63d6a34800015d116bcfadd567ff2,a478f63532bd531f1adc0765392c0539d3a5b80fef77ff0e8748e3a2af7b2073,f7259a0e3651370c5a724a4ae4e94ef1ef941f8dda0a9e6facd5a4df50858f3e,5ba4309552ca049faf52878396d35bab2c743b70cf5ed9d4d51d24295438d1d8,0df7966450dc24e2869b4803d17c7743e7d71a75c9a51d7c391c30310ebce171,5839013aacc80c360c3a8b1ddc526f8a130cc69afb21ce0234c37ecafb155268,eb190f4c6da853f9c6130a374fdb1b6d4dc217c92b79d205e476ab6b49f49570,6325a6b6feaf133eeb08f668f43dc256b2ba43f482c29da879dc85ab7136ab6a,dc7c9287f1b1a79bfa7a61924d0fb45abc1e92cb3e27938993b2b6b3483d5bd8
"40095","","","","","0","1.67","93","","1400950071",""
"40095","","","","","","","111","","1400950072",""
"40095","","","","","0","0","91","","1400950073",""
"40101","","-55","0.65","0","401000","401000","31","","1401010001","1"
"40101","normal","0","-73","55","0","0","5","0","1401010002","1"
"40101","","","","","0","0","91","","1401010003",""
"40102","<weapon>_idle","-1000","-140","51","1000001","2","1","0","1401020001","1"
"40102","idle","185","-140","50","20","20","5","0","1401020002","0.6"
"40102","","0","1","0","401001","401001","31","","1401020003","1"
"40102","","0","1","0","401002","401002","31","","1401020004","1"
"40102","","-140","1","-1000","401003","401003","31","","1401020005","0"
"40102","","-60","1","185","401004","401004","31","","1401020006","0"
"40102","","-100","0.7","135","401005","401005","31","","1401020007","0"
"40102","","0","1","0","400010","400010","31","","1401020008","1"
"40102","","","","","0","0","91","","1401020009",""
"40102","","","","","0","0.7","93","","1401020010",""
"40102","","","","1","<weapon>_run","1000001","3","","1401020011","0.2"
"40102","","1.5","0","-140","-170","1000001","2","","1401020012",""
"40102","","","","","1","401003","32","","1401020013",""
"40102","","1.5","0","-140","-170","401003","33","","1401020014",""
"40102","","","","","0","0.2","93","","1401020015",""
"40102","","","","0","se_travel_top_defeat_foot","se_travel_top","23","","1401020016",""
"40102","","","","","0","0.5","93","","1401020017",""
"40102","","0","0","0.5","4","1000001","12","220","1401020018","20"
"40102","","","","","0","0.04","93","","1401020019",""
"40102","","","","0","se_travel_top_defeat_emote_notice","se_travel_top","23","","1401020020",""
"40102","","","","","","1401020012","91","","1401020021",""
"40102","","","","1","<weapon>_idle","1000001","3","","1401020022","0"
"40102","","","","","0","401003","32","","1401020023",""
"40102","","","","","0","0.5","93","","1401020024",""
"40102","","<weapon>_idle","1","0","<weapon>_attack_skipQuest","1000001","3","0","1401020025","0"
"40102","","","","","0","0.1","93","","1401020026",""
"40102","","","","0","se_travel_top_defeat_attack_jump","se_travel_top","23","","1401020027",""
"40102","","","","","0","0.06","93","","1401020028",""
"40102","","","","","1","401004","32","","1401020029",""
"40102","","","","0","die","20","3","","1401020030","0"
"40102","","","","","0","0.25","93","","1401020031",""
"40102","","","","","1","401005","32","","1401020032",""
"40102","","","","","0","0.14","93","","1401020033",""
"40102","","","","0","se_travel_top_defeat_fadeout","se_travel_top","23","","1401020034",""
"40102","","","","","","1401020030","91","","1401020035",""
"40102","","1","0","1","1","20","6","","1401020036","0.5"
"40102","","","","","0","0.04","93","","1401020037",""
"40102","","","","0","se_travel_top_defeat_drop_box","se_travel_top","23","","1401020038",""
"40102","","","","","","1401020036","91","","1401020039",""
"40102","","","","0","<weapon>_joy_short","1000001","3","","1401020040","0"
"40102","","","","","0","0.54","93","","1401020041",""
"40102","","","","0","se_travel_top_defeat_joy","se_travel_top","23","","1401020042",""
"40102","","","","","","1401020040","91","","1401020043",""
"40102","","","","","","","111","","1401020044",""
"40102","","","","","","0","91","","1401020045",""
"40111","","-55","0.65","0","401000","401000","31","","1401110001","1"
"40111","normal","0","-73","55","0","0","5","0","1401110002","1"
"40111","","","","","0","0","91","","1401110003",""
"40112","<weapon>_idle","-1000","-140","51","1000001","2","1","0","1401120001","1"
"40112","idle","190","-140","50","21","21","5","0","1401120002","0.6"
"40112","","0","1","0","401001","401001","31","","1401120003","1"
"40112","","0","1","0","401002","401002","31","","1401120004","1"
"40112","","-140","1","-1000","401003","401003","31","","1401120005","0"
"40112","","10","1","210","401004","401004","31","","1401120006","0"
"40112","","-100","0.7","135","401006","401006","31","","1401120007","0"
"40112","","0","1","0","400011","400011","31","","1401120008","1"
"40112","","","","","0","0","91","","1401120009",""
"40112","","","","","0","0.7","93","","1401120010",""
"40112","","","","1","<weapon>_run","1000001","3","","1401120011","0.2"
"40112","","1.5","0","-140","-170","1000001","2","","1401120012",""
"40112","","","","","1","401003","32","","1401120013",""
"40112","","1.5","0","-140","-170","401003","33","","1401120014",""
"40112","","","","","0","0.2","93","","1401120015",""
"40112","","","","0","se_travel_top_defeat_foot","se_travel_top","23","","1401120016",""
"40112","","","","","0","0.5","93","","1401120017",""
"40112","","0","0","0.5","4","1000001","12","220","1401120018","20"
"40112","","","","","0","0.04","93","","1401120019",""
"40112","","","","0","se_travel_top_defeat_emote_notice","se_travel_top","23","","1401120020",""
"40112","","","","","","1401120012","91","","1401120021",""
"40112","","","","1","<weapon>_idle","1000001","3","","1401120022","0"
"40112","","","","","0","401003","32","","1401120023",""
"40112","","","","","0","0.5","93","","1401120024",""
"40112","","<weapon>_idle","1","0","<weapon>_attack_skipQuest","1000001","3","0","1401120025","0"
"40112","","","","","0","0.1","93","","1401120026",""
"40112","","","","0","se_travel_top_defeat_attack_jump","se_travel_top","23","","1401120027",""
"40112","","","","","0","0.06","93","","1401120028",""
"40112","","","","","1","401004","32","","1401120029",""
"40112","","","","0","die","21","3","","1401120030","0"
"40112","","","","0","se_travel_top_defeat_wyvern_fall","se_travel_top","23","","1401120031",""
"40112","","","","","0","1.4","93","","1401120032",""
"40112","","","","","1","401006","32","","1401120033",""
"40112","","","","0","se_travel_top_defeat_fadeout","se_travel_top","23","","1401120034",""
"40112","","","","","0","0.1","93","","1401120035",""
"40112","","","","0.2","24","0","122","","1401120036",""
"40112","","","","0","se_travel_top_defeat_appear_silverbox","se_travel_top","23","","1401120037",""
"40112","","","","","","1401120030","91","","1401120038",""
"40112","","1","0","1","1","21","6","","1401120039","0.5"
"40112","","","","","0","0.5","93","","1401120040",""
"40112","","","","0","se_travel_top_defeat_drop_silverbox","se_travel_top","23","","1401120041",""
"40112","","","","","","1401120039","91","","1401120042",""
"40112","","","","0","<weapon>_joy_short","1000001","3","","1401120043","0"
"40112","","","","","0","0.54","93","","1401120044",""
"40112","","","","0","se_travel_top_defeat_joy","se_travel_top","23","","1401120045",""
"40112","","","","","","1401120043","91","","1401120046",""
"40112","","","","","","","111","","1401120047",""
"40112","","","","","","0","91","","1401120048",""
"40121","","-55","0.65","0","401000","401000","31","","1401210001","1"
"40121","normal","0","-73","55","0","0","5","0","1401210002","1"
"40121","","","","","0","0","91","","1401210003",""
"40122","<weapon>_idle","-1100","-140","51","1000001","2","1","0","1401220001","1"
"40122","idle","220","-140","50","22","22","5","0","1401220002","1"
"40122","","0","1","0","401001","401001","31","","1401220003","1"
"40122","","0","1","0","401002","401002","31","","1401220004","1"
"40122","","-140","1","-1100","401003","401003","31","","1401220005","0"
"40122","","-30","1","210","4010041","401004","31","","1401220006","0"
"40122","","-30","1","210","4010042","401004","31","","1401220007","0"
"40122","","-100","0.7","135","401007","401007","31","","1401220008","0"
"40122","","-135","0.8","215","401008","401008","31","","1401220009","0"
"40122","","0","1","0","400012","400012","31","","1401220010","1"
"40122","","","","","0","0","91","","1401220011",""
"40122","","","","0","se_travel_top_defeat_wipe","se_travel_top","23","","1401220012",""
"40122","","idle","1","0","awake","22","3","0.2","1401220013","0.2"
"40122","","","","","0","0.83","93","","1401220014",""
"40122","","","","0","se_travel_top_defeat_move_minotaur","se_travel_top","23","","1401220015",""
"40122","","","","","0","0.07","93","","1401220016",""
"40122","","","","0.7","24","0","122","","1401220017",""
"40122","","","","","0","0.5","93","","1401220018",""
"40122","","","","0","se_travel_top_defeat_move_minotaur2","se_travel_top","23","","1401220019",""
"40122","","","","","0","1.3","93","","1401220020",""
"40122","","","","0","se_travel_top_defeat_awake_minotaur","se_travel_top","23","","1401220021",""
"40122","","","","","1","401008","32","","1401220022",""
"40122","","","","1","48","0","122","","1401220023",""
"40122","","","","","0","1.27","93","","1401220024",""
"40122","","","","1","<weapon>_run","1000001","3","","1401220025","0.2"
"40122","","1.5","0","-140","-170","1000001","2","","1401220026",""
"40122","","","","","1","401003","32","","1401220027",""
"40122","","1.5","0","-140","-170","401003","33","","1401220028",""
"40122","","","","","0","0.2","93","","1401220029",""
"40122","","","","0","se_travel_top_defeat_foot","se_travel_top","23","","1401220030",""
"40122","","","","","0","0.5","93","","1401220031",""
"40122","","0","0","0.5","4","1000001","12","220","1401220032","20"
"40122","","","","","0","0.04","93","","1401220033",""
"40122","","","","0","se_travel_top_defeat_emote_notice","se_travel_top","23","","1401220034",""
"40122","","","","","","1401220026","91","","1401220035",""
"40122","","","","1","<weapon>_idle","1000001","3","","1401220036","0"
"40122","","","","","0","401003","32","","1401220037",""
"40122","","","","","0","0.5","93","","1401220038",""
"40122","","<weapon>_idle","1","0","<weapon>_attack_skipQuest","1000001","3","0","1401220039","0"
"40122","","","","","0","0.1","93","","1401220040",""
"40122","","","","0","se_travel_top_defeat_attack_jump","se_travel_top","23","","1401220041",""
"40122","","","","","0","0.06","93","","1401220042",""
"40122","","","","","1","4010041","32","","1401220043",""
"40122","","idle","1","0","damage","22","3","0","1401220044","0"
"40122","","","","","0","1.6","93","","1401220045",""
"40122","","<weapon>_idle","1","0","<weapon>_attack_skipQuest","1000001","3","0","1401220046","0"
"40122","","","","","0","0.1","93","","1401220047",""
"40122","","","","0","se_travel_top_defeat_attack_jump","se_travel_top","23","","1401220048",""
"40122","","","","","0","0.06","93","","1401220049",""
"40122","","","","","1","4010042","32","","1401220050",""
"40122","","","","0","die","22","3","","1401220051","0"
"40122","","","","0","se_travel_top_defeat_die_minotaur","se_travel_top","23","","1401220052",""
"40122","","","","","0","1.67","93","","1401220053",""
"40122","","","","","1","401007","32","","1401220054",""
"40122","","","","0","se_travel_top_defeat_die_minotaur2","se_travel_top","23","","1401220055",""
"40122","","","","","0","0.1","93","","1401220056",""
"40122","","","","0.2","24","0","122","","1401220057",""
"40122","","","","0","se_travel_top_defeat_appear_goldenbox","se_travel_top","23","","1401220058",""
"40122","","","","","","1401220051","91","","1401220059",""
"40122","","1","0","1","1","22","6","","1401220060","0.5"
"40122","","","","0","se_travel_top_defeat_fadeout","se_travel_top","23","","1401220061",""
"40122","","","","","0","0.2","93","","1401220062",""
"40122","","","","0","se_travel_top_defeat_drop_goldenbox","se_travel_top","23","","1401220063",""
"40122","","","","","","1401220060","91","","1401220064",""
"40122","","","","0","<weapon>_joy_short","1000001","3","","1401220065","0"
"40122","","","","","0","0.54","93","","1401220066",""
"40122","","","","0","se_travel_top_defeat_joy","se_travel_top","23","","1401220067",""
"40122","","","","","","1401220065","91","","1401220068",""
"40122","","","","","","","111","","1401220069",""
"40122","","","","","","0","91","","1401220070",""
"40131","","-55","0.65","0","401300","401300","31","","1401310001","1"
"40131","normal","0","-73","55","0","0","5","0","1401310002","1"
"40131","","","","","0","0","91","","1401310003",""
"40132","travel_topdrama_r_4000_idle","-20","-195","56","1000001","1","1","0","1401320001","1.75"
"40132","travel_topdrama_r_4000_idle","-260","-140","55","1000002","1","1","0","1401320002","1.75"
"40132","travel_topdrama_r_4000_idle","-450","-140","54","1000003","1","1","0","1401320003","1.75"
"40132","travel_topdrama_r_4013_static","435","-150","53","7","7","5","0","1401320004","1"
"40132","travel_topdrama_r_4013_catch_1","-2000","-2000","57","8","8","5","0","1401320005","1.75"
"40132","","0","1","0","401301","401301","31","","1401320006","1"
"40132","","0","1","0","401303","401303","31","","1401320007","1"
"40132","","68","1","50","401304","401304","31","","1401320008","0"
"40132","","-158","1","312","401305","401305","31","","1401320009","0"
"40132","","-158","1","312","401306","401306","31","","1401320010","0"
"40132","","188","0.8","36","401307","401307","31","","1401320011","0"
"40132","","200","1","-258","401308","401308","31","","1401320012","0"
"40132","","255","1","-437","4013082","401318","31","","1401320013","0"
"40132","","-15","1","120","401309","401309","31","","1401320014","0"
"40132","","-15","1","120","401310","401310","31","","1401320015","0"
"40132","","-91","1","-42","401312","401312","31","","1401320016","0"
"40132","","0","1","0","401313","401313","31","","1401320017","0"
"40132","","0","1","0","401314","401314","31","","1401320018","0"
"40132","","0","1","0","400013","400013","31","","1401320019","1"
"40132","","","","","0","0","91","","1401320020",""
"40132","","","","","0","1","93","","1401320021",""
"40132","","","","0","travel_topdrama_r_4013_touch_1","1000001","3","","1401320022","0.2"
"40132","","","","","se_travel_top_aruma_01","se_travel_top","23","","1401320023",""
"40132","","","","","1","401309","32","","1401320024",""
"40132","","","","","0","1","93","","1401320025",""
"40132","","","","0","travel_topdrama_r_4013_danger_1","7","3","","1401320026","0"
"40132","","","","","0","1.63","93","","1401320027",""
"40132","","","","","se_travel_top_aruma_04","se_travel_top","23","","1401320028",""
"40132","","","","","0","0.04","93","","1401320029",""
"40132","","","","1","travel_topdrama_r_4013_touch_loop","1000001","3","","1401320030","0.6"
"40132","","","","","0","0.4","93","","1401320031",""
"40132","","","","","se_travel_top_aruma_05","se_travel_top","23","","1401320032",""
"40132","","","","","0","1.33","93","","1401320033",""
"40132","","0","0","-195","-20","8","2","","1401320034",""
"40132","","","0","0","travel_topdrama_r_4013_catch_1","8","3","0","1401320035","0"
"40132","","","","","se_travel_top_aruma_06","se_travel_top","23","","1401320036",""
"40132","","travel_topdrama_r_4013_static","0","0","travel_topdrama_r_4013_safe","7","3","0.1","1401320037","0.1"
"40132","","travel_topdrama_r_4013_runaway","1","0","travel_topdrama_r_4013_catch","1000001","3","0","1401320038","0.1"
"40132","","","","","1","401313","32","","1401320039",""
"40132","","","","","0","0.66","93","","1401320040",""
"40132","","","","","1","401312","32","","1401320041",""
"40132","","","","","se_travel_top_aruma_07","se_travel_top","23","","1401320042",""
"40132","","","","","0","0.97","93","","1401320043",""
"40132","","","","","1","1000001","4","","1401320044",""
"40132","","","1","1","travel_topdrama_r_4013_runaway","1000001","3","","1401320045","0"
"40132","","","1","1","travel_topdrama_r_4000_run_normal","1000002","3","","1401320046","0.1"
"40132","","","1","1","travel_topdrama_r_4000_run_normal","1000003","3","","1401320047","0.1"
"40132","","","","","se_travel_top_aruma_08","se_travel_top","23","","1401320048",""
"40132","","","0","","1","8","4","","1401320049",""
"40132","","2.5","0","-195","-1600","8","2","","1401320050",""
"40132","","","1","1","travel_topdrama_r_4013_runaway_1","8","3","0","1401320051","0"
"40132","","2.5","0","-195","-1600","1000001","2","","1401320052",""
"40132","","1.4","0","-195","-20","1000002","2","","1401320053",""
"40132","","1.4","0","-140","-215","1000003","2","","1401320054",""
"40132","","","","","0","1.4","93","","1401320055",""
"40132","","","","","1","401310","32","","1401320056",""
"40132","","","","0","travel_topdrama_r_4013_touch_2","1000002","3","","1401320057","0.2"
"40132","","","","1","travel_topdrama_r_4000_idle","1000003","3","","1401320058","0.2"
"40132","","","","","0","1","93","","1401320059",""
"40132","","","","0","travel_topdrama_r_4013_danger_2","7","3","","1401320060","0"
"40132","","","","","0","1.67","93","","1401320061",""
"40132","","","","","1","401304","32","","1401320062",""
"40132","","","","","se_travel_top_aruma_10","se_travel_top","23","","1401320063",""
"40132","","","","","0","0.3","93","","1401320064",""
"40132","","","","1","travel_topdrama_r_4013_touch_loop","1000002","3","","1401320065","0.6"
"40132","","","","","0","0.1","93","","1401320066",""
"40132","","","","","se_travel_top_aruma_05","se_travel_top","23","","1401320067",""
"40132","","","","","0","0.06","93","","1401320068",""
"40132","","","","","1","401307","32","","1401320069",""
"40132","","","","","0","0.57","93","","1401320070",""
"40132","","","","","1","401314","32","","1401320071",""
"40132","","travel_topdrama_r_4013_idle","1","0","travel_topdrama_r_4013_out","7","3","0.1","1401320072","0.1"
"40132","","","","","se_travel_top_aruma_18","se_travel_top","23","","1401320073",""
"40132","","","","","1","401308","32","","1401320074",""
"40132","","","","","1","4013082","32","","1401320075",""
"40132","","","","","0","0.1","93","","1401320076",""
"40132","","travel_topdrama_r_4013_run","1","0","travel_topdrama_r_4013_shock","1000002","3","0","1401320077","0"
"40132","","travel_topdrama_r_4013_run","1","0","travel_topdrama_r_4013_shock","1000003","3","0","1401320078","0"
"40132","","","","","0","0.86","93","","1401320079",""
"40132","","","","1","travel_topdrama_r_4013_run","1000002","3","","1401320080","0"
"40132","","","","1","travel_topdrama_r_4013_run","1000003","3","","1401320081","0"
"40132","","2.5","0","-195","-1600","1000002","2","","1401320082",""
"40132","","2.5","0","-140","-1600","1000003","2","","1401320083",""
"40132","","","","","0","0.07","93","","1401320084",""
"40132","","","","0.4","24","0","122","","1401320085",""
"40132","","","","","1","401305","32","","1401320086",""
"40132","","","","","1","401306","32","","1401320087",""
"40132","","","","","0","0.9","93","","1401320088",""
"40132","","","","","se_travel_top_aruma_21","se_travel_top","23","","1401320089",""
"40132","","","","","0","1.1","93","","1401320090",""
"40132","","","","","","0","111","","1401320091",""
"40132","","","","","","0","91","","1401320092",""
"40141","","-55","0.65","0","401300","401300","31","","1401410001","1"
"40141","normal","0","-73","55","0","0","5","0","1401410002","1"
"40141","","","","","0","0","91","","1401410003",""
"40142","travel_topdrama_r_4000_idle","-20","-195","56","1000001","1","1","0","1401420001","1.75"
"40142","travel_topdrama_r_4000_idle","-260","-140","55","1000002","1","1","0","1401420002","1.75"
"40142","travel_topdrama_r_4000_idle","-450","-140","54","1000003","1","1","0","1401420003","1.75"
"40142","travel_topdrama_r_4013_static","435","-150","53","7","7","5","0","1401420004","1"
"40142","travel_topdrama_r_4013_catch_1","-2000","-2000","57","8","8","5","0","1401420005","1.75"
"40142","","0","1","0","401301","401301","31","","1401420006","1"
"40142","","0","1","0","401303","401303","31","","1401420007","1"
"40142","","78","1","40","401304","401304","31","","1401420008","0"
"40142","","78","1","40","4013042","401304","31","","1401420009","0"
"40142","","-158","1","312","401305","401305","31","","1401420010","0"
"40142","","-158","1","312","401306","401306","31","","1401420011","0"
"40142","","188","0.8","36","401307","401307","31","","1401420012","0"
"40142","","200","1","-258","401308","401308","31","","1401420013","0"
"40142","","255","1","-437","4013082","401308","31","","1401420014","0"
"40142","","-15","1","120","401309","401309","31","","1401420015","0"
"40142","","-15","1","120","401310","401310","31","","1401420016","0"
"40142","","-10","1","120","401311","401311","31","","1401420017","0"
"40142","","-91","1","-42","401312","401312","31","","1401420018","0"
"40142","","-91","1","-42","4013122","401312","31","","1401420019","0"
"40142","","0","1","0","401313","401313","31","","1401420020","0"
"40142","","0","1","0","4013132","401313","31","","1401420021","0"
"40142","","0","1","0","401314","401314","31","","1401420022","0"
"40142","","0","1","0","401400","400014","31","","1401420023","1"
"40142","","","","","0","0","91","","1401420024",""
"40142","","","","","0","1","93","","1401420025",""
"40142","","travel_topdrama_r_4013_touch_loop","1","0","travel_topdrama_r_4013_touch_1","1000001","3","","1401420026","0.3"
"40142","","","","","se_travel_top_aruma_01","se_travel_top","23","","1401420027",""
"40142","","","","","1","401309","32","","1401420028",""
"40142","","","","","0","1","93","","1401420029",""
"40142","","","","0","travel_topdrama_r_4013_danger_1","7","3","","1401420030","0"
"40142","","","","","0","1.63","93","","1401420031",""
"40142","","","","","se_travel_top_aruma_04","se_travel_top","23","","1401420032",""
"40142","","","","","0","0.04","93","","1401420033",""
"40142","","","","1","travel_topdrama_r_4013_touch_loop","1000001","3","","1401420034","0.3"
"40142","","","","","0","0.4","93","","1401420035",""
"40142","","","","","se_travel_top_aruma_05","se_travel_top","23","","1401420036",""
"40142","","","","","0","1.33","93","","1401420037",""
"40142","","0","0","-195","-20","8","2","","1401420038",""
"40142","","","0","0","travel_topdrama_r_4013_catch_1","8","3","","1401420039","0"
"40142","","","","","se_travel_top_aruma_06","se_travel_top","23","","1401420040",""
"40142","","travel_topdrama_r_4013_static","0","0","travel_topdrama_r_4013_safe","7","3","0.1","1401420041","0.1"
"40142","","","","0","travel_topdrama_r_4013_catch","1000001","3","","1401420042","0.1"
"40142","","","","","1","401313","32","","1401420043",""
"40142","","","","","0","0.66","93","","1401420044",""
"40142","","","","","1","401312","32","","1401420045",""
"40142","","","","","se_travel_top_aruma_07","se_travel_top","23","","1401420046",""
"40142","","","","","0","0.97","93","","1401420047",""
"40142","","","","","1","1000001","4","","1401420048",""
"40142","","","","1","travel_topdrama_r_4013_runaway","1000001","3","","1401420049","0"
"40142","","","","1","travel_topdrama_r_4000_run_normal","1000002","3","","1401420050","0.1"
"40142","","","","1","travel_topdrama_r_4000_run_normal","1000003","3","","1401420051","0.1"
"40142","","","","","se_travel_top_aruma_08","se_travel_top","23","","1401420052",""
"40142","","","0","","1","8","4","","1401420053",""
"40142","","2.5","0","-195","-1600","8","2","","1401420054",""
"40142","","","1","1","travel_topdrama_r_4013_runaway_1","8","3","","1401420055","0"
"40142","","2.5","0","-195","-1600","1000001","2","","1401420056",""
"40142","","1.4","0","-195","-20","1000002","2","","1401420057",""
"40142","","1.4","0","-140","-215","1000003","2","","1401420058",""
"40142","","","","","0","1.4","93","","1401420059",""
"40142","","","","","1","401310","32","","1401420060",""
"40142","","travel_topdrama_r_4013_touch_loop","1","0","travel_topdrama_r_4013_touch_2","1000002","3","0.3","1401420061","0.2"
"40142","","","","1","travel_topdrama_r_4000_idle","1000003","3","","1401420062","0.2"
"40142","","","","","0","1","93","","1401420063",""
"40142","","","","0","travel_topdrama_r_4013_danger_2","7","3","","1401420064","0"
"40142","","","","","0","1.67","93","","1401420065",""
"40142","","","","","1","401304","32","","1401420066",""
"40142","","","","","se_travel_top_aruma_10","se_travel_top","23","","1401420067",""
"40142","","","","","0","0.3","93","","1401420068",""
"40142","","","","1","travel_topdrama_r_4013_touch_loop","1000002","3","","1401420069","0.3"
"40142","","","","","0","0.2","93","","1401420070",""
"40142","","","","","se_travel_top_aruma_05","se_travel_top","23","","1401420071",""
"40142","","","","","0","0.83","93","","1401420072",""
"40142","","","0","","0","8","4","","1401420073",""
"40142","","0","0","-195","-20","8","2","","1401420074",""
"40142","","","","0","travel_topdrama_r_4013_catch_2","8","3","","1401420075","0"
"40142","","","","","se_travel_top_aruma_11","se_travel_top","23","","1401420076",""
"40142","","travel_topdrama_r_4013_static","0","0","travel_topdrama_r_4013_safe","7","3","0.1","1401420077","0.1"
"40142","","travel_topdrama_r_4013_runaway","1","0","travel_topdrama_r_4013_catch","1000002","3","0","1401420078","0.1"
"40142","","","","","1","4013132","32","","1401420079",""
"40142","","","","","0","0.66","93","","1401420080",""
"40142","","","","","1","4013122","32","","1401420081",""
"40142","","","","","se_travel_top_aruma_12","se_travel_top","23","","1401420082",""
"40142","","","","","0","0.97","93","","1401420083",""
"40142","","","","","1","1000002","4","","1401420084",""
"40142","","","","1","travel_topdrama_r_4013_runaway","1000002","3","","1401420085","0"
"40142","","","","1","travel_topdrama_r_4000_run_normal","1000003","3","","1401420086","0.1"
"40142","","","","","se_travel_top_aruma_08","se_travel_top","23","","1401420087",""
"40142","","","0","","1","8","4","","1401420088",""
"40142","","2.5","0","-195","-1600","8","2","","1401420089",""
"40142","","","","1","travel_topdrama_r_4013_runaway_2","8","3","","1401420090","0"
"40142","","2.5","0","-195","-1600","1000002","2","","1401420091",""
"40142","","1.4","0","-195","-20","1000003","2","","1401420092",""
"40142","","","","","0","1.4","93","","1401420093",""
"40142","","travel_topdrama_r_4013_touch_loop","1","0","travel_topdrama_r_4013_touch_3","1000003","3","0.3","1401420094","0.2"
"40142","","","","","1","401311","32","","1401420095",""
"40142","","","","","0","1","93","","1401420096",""
"40142","","","","0","travel_topdrama_r_4013_danger_3_in","7","3","","1401420097","0"
"40142","","","","","0","2.16","93","","1401420098",""
"40142","","","","","1","4013042","32","","1401420099",""
"40142","","","","","0","0.54","93","","1401420100",""
"40142","","","","1","travel_topdrama_r_4013_touch_loop","1000003","3","","1401420101","0.3"
"40142","","","","","0","0.34","93","","1401420102",""
"40142","","","","","1","401307","32","","1401420103",""
"40142","","","","","0","0.5","93","","1401420104",""
"40142","","","","","1","401314","32","","1401420105",""
"40142","","travel_topdrama_r_4013_idle","1","0","travel_topdrama_r_4013_out","7","3","0.1","1401420106","0.1"
"40142","","","","","se_travel_top_aruma_18","se_travel_top","23","","1401420107",""
"40142","","","","","1","401308","32","","1401420108",""
"40142","","","","","0","0.1","93","","1401420109",""
"40142","","travel_topdrama_r_4013_run","1","0","travel_topdrama_r_4013_shock","1000003","3","0","1401420110","0"
"40142","","","","","0","0.86","93","","1401420111",""
"40142","","","","1","travel_topdrama_r_4013_run","1000003","3","","1401420112","0"
"40142","","2.5","0","-195","-1600","1000003","2","","1401420113",""
"40142","","","","","0","0.07","93","","1401420114",""
"40142","","","","0.4","24","0","122","","1401420115",""
"40142","","","","","1","401305","32","","1401420116",""
"40142","","","","","1","401306","32","","1401420117",""
"40142","","","","","0","0.9","93","","1401420118",""
"40142","","","","","se_travel_top_aruma_21","se_travel_top","23","","1401420119",""
"40142","","","","","0","1.1","93","","1401420120",""
"40142","","","","","","0","111","","1401420121",""
"40142","","","","","","0","91","","1401420122",""
"40151","","-55","0.65","0","401300","401300","31","","1401510001","1"
"40151","normal","0","-73","55","0","0","5","0","1401510002","1"
"40151","","","","","0","0","91","","1401510003",""
"40152","travel_topdrama_r_4000_idle","-20","-195","56","1000001","1","1","0","1401520001","1.75"
"40152","travel_topdrama_r_4000_idle","-260","-140","55","1000002","1","1","0","1401520002","1.75"
"40152","travel_topdrama_r_4000_idle","-450","-140","54","1000003","1","1","0","1401520003","1.75"
"40152","travel_topdrama_r_4013_static","435","-150","53","7","7","5","0","1401520004","1"
"40152","travel_topdrama_r_4013_catch_1","-2000","-2000","57","8","8","5","0","1401520005","1.75"
"40152","","0","1","0","401301","401301","31","","1401520006","1"
"40152","","0","1","0","401303","401303","31","","1401520007","1"
"40152","","78","1","40","401304","401304","31","","1401520008","0"
"40152","","78","1","40","4013042","401304","31","","1401520009","0"
"40152","","78","1","40","401315","401315","31","","1401520010","0"
"40152","","103","1","27","401316","401316","31","","1401520011","0"
"40152","","188","0.8","36","401307","401307","31","","1401520012","0"
"40152","","-15","1","120","401309","401309","31","","1401520013","0"
"40152","","-15","1","120","401310","401310","31","","1401520014","0"
"40152","","-10","1","120","401311","401311","31","","1401520015","0"
"40152","","-91","1","-42","401312","401312","31","","1401520016","0"
"40152","","-91","1","-42","4013122","401312","31","","1401520017","0"
"40152","","-81","1","-42","4013123","401312","31","","1401520018","0"
"40152","","0","1","0","401313","401313","31","","1401520019","0"
"40152","","0","1","0","4013132","401313","31","","1401520020","0"
"40152","","0","1","0","4013133","401313","31","","1401520021","0"
"40152","","0","1","0","401500","400015","31","","1401520022","1"
"40152","","","","","0","0","91","","1401520023",""
"40152","","","","","0","1","93","","1401520024",""
"40152","","travel_topdrama_r_4013_touch_loop","1","0","travel_topdrama_r_4013_touch_1","1000001","3","0.3","1401520025","0.2"
"40152","","","","","se_travel_top_aruma_01","se_travel_top","23","","1401520026",""
"40152","","","","","1","401309","32","","1401520027",""
"40152","","","","","0","1","93","","1401520028",""
"40152","","","","0","travel_topdrama_r_4013_danger_1","7","3","","1401520029","0"
"40152","","","","","0","1.63","93","","1401520030",""
"40152","","","","","se_travel_top_aruma_04","se_travel_top","23","","1401520031",""
"40152","","","","","0","0.04","93","","1401520032",""
"40152","","","","1","travel_topdrama_r_4013_touch_loop","1000001","3","","1401520033","0.3"
"40152","","","","","0","0.4","93","","1401520034",""
"40152","","","","","se_travel_top_aruma_05","se_travel_top","23","","1401520035",""
