cb677d0132a904bb06275007ada2268c04674ce57babe66559dbcb9a84c4b079,8d0f3d717c2a262cc85c9e12113f1c2975427d24af0e75a6254edc1fcb5eefca,97f8b8ac3d116233f0a3e11bf629faea3b043819a190d2099ec49e0a4e9eb0aa,2b4f7e8378d9015361270ee336b753b0565c1ee1ca58e44967085a9233d2a6f4,cbeb03c8c7c8f266eed4be67577552ddac7d1929b844dad5b79cec4df5d6f181,98c637765899c6eab3b2a6b786e7161db3ba38f9c47e3977bc3f3f1a4545ffb1,898344a42b895d2ec579aeecb534580bc3621821fa5ef3c4614704acab923103,d81df949a3d6123f23911205ab6325317cecd5acd6b205cbb3b96b78b9e7a6d6,a62c310e07e46670eac128beb403c2a57c7dd1c383c3a1a34047dc6cf1c88b11,d6024366a0f58d9068effe8331107df236255d3ac330502d3cd108b8e26863b2,90f9dfc9d340624331fe720b2256b7a88aba21b84f1369fd41c28257f6336767
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_004","505","505022"
"102211","0.5","0","0","1","6","11","0","それって結局いつもと変わってない\n気がするけど……","505","505023"
"102211","","","","","1","3","0.2","nop_talk_bitter","505","505024"
"505023","","","","","","91","","","505","505025"
"102211","","","","","1","3","0.2","nop_idle_bitter","505","505026"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_005","505","505027"
"100611","0.5","0","0","1","5","11","0","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","505","505028"
"100611","","","","","1","3","0.2","nop_talk_wish","505","505029"
"3.5","","","","","","93","","1","505","505030"
"100611","","","","","1","3","0.2","nop_talk_joy1","505","505031"
"100711","","","","","1","3","0.2","nop_05_miyako_idle_normal","505","505032"
"505028","","","","","","91","","","505","505033"
"100611","","","","","1","3","0.2","nop_idle_joy1","505","505034"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_006","505","505035"
"103111","0.5","0","0","1","6","11","0","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","505","505036"
"103111","","","","","","4","","0","505","505037"
"103111","","","","","1","3","0.2","nop_05_shinobu_talk_wish","505","505038"
"2051","","","","","","4","","0","505","505039"
"6","","","","","","93","","1","505","505040"
"103111","","","","","1","3","0.2","nop_05_shinobu_talk_normal","505","505041"
"505036","","","","","","91","","","505","505042"
"103111","","","","","1","3","0.2","nop_05_shinobu_idle_normal","505","505043"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_007","505","505044"
"102211","0.5","0","0","1","7","11","0","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","505","505045"
"102211","","","","","1","3","0.2","nop_talk_surprise1","505","505046"
"505045","","","","","","91","","","505","505047"
"102211","","","","","1","3","0.2","nop_idle_surprise1","505","505048"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_008","505","505049"
"100611","0.5","0","0","1","6","11","0","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","505","505050"
"100611","","","","","1","3","0.2","nop_talk_surprise1","505","505051"
"3","","","","","","93","","1","505","505052"
"100611","","","","","1","3","0.2","nop_talk_memory","505","505053"
"1","","","","","","93","","1","505","505054"
"100711","","","","","","4","","1","505","505055"
"100711","","1","0","nop_05_miyako_idle_arm_crossed","0","3","0.2","nop_05_miyako_talk_arm_crossed","505","505056"
"100711","","","","","2","12","","17","505","505057"
"505050","","","","","","91","","","505","505058"
"100611","","","","","1","3","0.2","nop_idle_memory2","505","505059"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_009","505","505060"
"102211","0.5","0","0","1","7","11","0","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","505","505061"
"102211","","","","","1","3","0.2","nop_talk_wish","505","505062"
"505061","","","","","","91","","","505","505063"
"102211","","","","","1","3","0.2","nop_idle_wish","505","505064"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_010","505","505065"
"100611","0.5","0","0","1","6","11","0","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","505","505066"
"100611","","","","","1","3","0.2","nop_talk_joy1","505","505067"
"505066","","","","","","91","","","505","505068"
"100611","","","","","1","3","0.2","nop_idle_joy1","505","505069"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_011","505","505070"
"102211","0.5","0","0","1","6","11","0","あ、それは私も気になるかも。\nシノブさん、お願いできます？","505","505071"
"102211","","","","","1","3","0.2","nop_talk_normal","505","505072"
"505071","","","","","","91","","","505","505073"
"0.3","","","","","","93","","","505","505074"
"102211","","","","","1","3","0.2","nop_idle_normal","505","505075"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_012","505","505076"
"103111","0.5","0","0","1","3","11","0","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","505","505077"
"103111","","","","","1","3","0.2","nop_05_shinobu_talk_wish","505","505078"
"100711","","","","","1","3","0.2","nop_05_miyako_run_angry","505","505079"
"100711","","","","3","-240","2","","-1000","505","505080"
"6","","","","","","93","","1","505","505081"
"103111","","","","","1","3","0.2","nop_05_shinobu_talk_thinking","505","505082"
"102211","","","","","1","3","0.2","nop_idle_bitter2","505","505083"
"102211","","","","","1","12","","4","505","505084"
"0.2","","","","","","93","","1","505","505085"
"100611","","","","","1","3","0.2","nop_idle_surprise1","505","505086"
"100611","","","","","0.8","12","","4","505","505087"
"2.1","","","","","","93","","1","505","505088"
"505077","","","","","","91","","","505","505089"
"103111","","","","","1","3","0.2","nop_05_shinobu_idle_thinking","505","505090"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_013","505","505091"
"102211","0.5","0","0","1","5","11","0","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","505","505092"
"102211","","","","","1","3","0.2","nop_talk_sad","505","505093"
"4.5","","","","","","93","","1","505","505094"
"102211","","","","","1","3","0.2","nop_talk_surprise1","505","505095"
"505092","","","","","","91","","","505","505096"
"103111","","","","","1","3","0.2","nop_05_shinobu_idle_surprise","505","505097"
"103111","","","","","1.8","12","","4","505","505098"
"102211","","","","","1","3","0.2","nop_run_sad","505","505099"
"102211","","","","4","-230","2","","-1000","505","505100"
"1","","","","","","93","","0","505","505101"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_014","505","505102"
"100611","0.5","0","0","1","6","11","0","大変！　止めないと！\nシノブさんも早く～！","505","505103"
"100611","","","","","1","3","0.2","nop_talk_surprise2","505","505104"
"4.5","","","","","","93","","1","505","505105"
"505103","","","","","","91","","","505","505106"
"100611","","","","","1","3","0.2","nop_run_sad","505","505107"
"100611","","0","","4","-260","2","","-1000","505","505108"
"2","","","","","","93","","","505","505109"
"103111","","","","","","4","","1","505","505110"
"2051","","","","","","4","","1","505","505111"
"0.5","","","","","","93","","","505","505112"
"505108","","","","","","91","","","505","505113"
"100611","","","","","1","3","0.2","nop_idle_normal","505","505114"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_015","505","505115"
"103111","1","0","0","1","5","11","0","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","505","505116"
"103111","","","","","1","3","0.2","nop_05_shinobu_talk_wish","505","505117"
"3.2","","","","","","93","","1","505","505118"
"103111","","","","","","4","","0","505","505119"
"2051","","","","","","4","","0","505","505120"
"103111","","","","","1","3","0.2","nop_05_shinobu_look_talk_wish_blink","505","505121"
"6","","","","","","93","","1","505","505122"
"103111","","1","0.2","nop_05_shinobu_look_talk_wish","0","3","0.2","nop_05_shinobu_bow","505","505123"
"505116","","","","","","91","","","505","505124"
"103111","","","","","","4","","1","505","505125"
"2051","","","","","","4","","1","505","505126"
"103111","","","","","1","3","0.2","nop_05_shinobu_idle_normal","505","505127"
"0.4","","","","","","93","","1","505","505128"
"103111","","","","","1","3","0.2","nop_05_shinobu_run","505","505129"
"103111","","","","4","-250","2","","-1000","505","505130"
"2051","","","","4","-225","2","","-1000","505","505131"
"0.5","","","","","","93","","0","505","505132"
"1","nop_idle_arm_crossed","-275","0","-300","105","1","1.95","104731","506","506001"
"1","nop_idle_thinking","-275","1","300","104","1","1.95","107131","506","506002"
"1","nop_idle_normal","-255","0","-150","102","1","1.95","103731","506","506003"
"1","nop_idle_surprise_kira","-255","1","150","103","1","1.95","100511","506","506004"
"0.5","","","","","","93","","0","506","506005"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_001","506","506006"
"107131","0.5","0","0","1","8","11","0","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","506","506007"
"107131","","1","0.2","nop_06_cris_ahaha_loop","0","3","0.2","nop_06_cris_ahaha_in","506","506008"
"2","","","","","","93","","1","506","506009"
"107131","","1","0.2","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","506","506010"
"506007","","","","","","91","","","506","506011"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_002","506","506012"
"103731","0.5","0","0","1","8","11","0","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","506","506013"
"103731","","","","","1","3","0.2","nop_06_tomo_talk_anger","506","506014"
"506013","","","","","","91","","","506","506015"
"103731","","","","","1","3","0.2","nop_06_tomo_idle_anger","506","506016"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_003","506","506017"
"104731","0.5","0","0","1","8","11","0","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","506","506018"
"104731","","","","","1","3","0.2","nop_talk_normal","506","506019"
"506018","","","","","","91","","","506","506020"
"104731","","","","","1","3","0.2","nop_idle_normal","506","506021"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_004","506","506022"
"100511","0.5","0","0","1","8","11","0","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","506","506023"
"100511","","1","0.2","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","506","506024"
"506023","","","","","","91","","","506","506025"
"100511","","","","","1","3","0.2","nop_idle_guts2","506","506026"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_005","506","506027"
"103731","0.5","0","0","1","8","11","0","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","506","506028"
"103731","","","","","1","3","0.2","nop_talk_worry","506","506029"
"3","","","","","","93","","1","506","506030"
"103731","","1","0.2","nop_06_tomo_talk_arm_crossed_loop","0","3","0.2","nop_06_tomo_talk_arm_crossed","506","506031"
"506028","","","","","","91","","","506","506032"
"103731","","","","","1","3","0.2","nop_06_tomo_idle_arm_crossed","506","506033"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_006","506","506034"
"107131","0.5","0","0","1","8","11","0","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","506","506035"
"107131","","","","","1","3","0.2","nop_talk_thinking","506","506036"
"2","","","","","","93","","1","506","506037"
"107131","","1","0.2","nop_16_kaya_talk_normal2_loop","0","3","0.2","nop_16_kaya_talk_normal2","506","506038"
"506035","","","","","","91","","","506","506039"
"107131","","","","","1","3","0.2","nop_16_kaya_idle_normal2","506","506040"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_007","506","506041"
"104731","0.5","0","0","1","8","11","0","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","506","506042"
"104731","","","","","1","3","0.2","nop_talk_thinking","506","506043"
"3.5","","","","","","93","","1","506","506044"
"104731","","","","","1","3","0.2","nop_talk_normal","506","506045"
"506042","","","","","","91","","","506","506046"
"104731","","","","","1","3","0.2","nop_idle_normal","506","506047"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_008","506","506048"
"103731","0.5","0","0","1","8","11","0","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","506","506049"
"103731","","","","","1","3","0.2","nop_talk_worry","506","506050"
"3","","","","","","93","","1","506","506051"
"103731","","","","","1","3","0.2","nop_06_tomo_talk_tsun_pain","506","506052"
"1","","","","","","93","","1","506","506053"
"103731","","1","0.2","nop_06_tomo_idle_guts2","0","3","0.2","nop_06_tomo_talk_guts2","506","506054"
"506049","","","","","","91","","","506","506055"
"vo_drama_10082006","","","","0","0","21","","vo_drama_10082006_009","506","506056"
"100511","0.5","0","0","1","8","11","0","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","506","506057"
"100511","","","","","1","3","0.2","nop_talk_normal","506","506058"
"2","","","","","","93","","1","506","506059"
"100511","","1","0.2","nop_06_matsuri_pose_loop","0","3","0.2","nop_06_matsuri_pose","506","506060"
"506057","","","","","","91","","","506","506061"
"0.5","","","","","","93","","0","506","506062"
"1","nop_idle_normal","-225","0","-150","101","1","1.95","102831","507","507001"
"1","nop_idle_joy1","-225","1","150","100","1","1.95","102111","507","507002"
"1","nop_idle_normal","-255","0","-300","105","1","1.95","102511","507","507003"
"1","nop_idle_joy1","-255","1","300","104","1","1.95","102311","507","507004"
"0.5","","","","","","93","","0","507","507005"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_001","507","507006"
"102831","0.5","0","0","1","8","11","0","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","507","507007"
"102831","","","","","1","3","0.2","nop_talk_joy3","507","507008"
"507007","","","","","","91","","","507","507009"
"102831","","","","","1","3","0.2","nop_idle_normal","507","507010"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_002","507","507011"
"102511","0.5","0","0","1","8","11","0","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","507","507012"
"102511","","","","","1","3","0.2","nop_talk_joy3_dere","507","507013"
"3","","","","","","93","","1","507","507014"
"102511","","","","","1","3","0.2","nop_talk_joy1","507","507015"
"507012","","","","","","91","","","507","507016"
"102511","","","","","1","3","0.2","nop_idle_normal","507","507017"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_003","507","507018"
"102311","0.5","0","0","1","8","11","0","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","507","507019"
"102311","","","","","1","3","0.2","nop_talk_joy1_normal","507","507020"
"1.9","","","","","","93","","1","507","507021"
"102311","","","","","1","3","0.2","nop_talk_wish_surprise","507","507022"
"507019","","","","","","91","","","507","507023"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_004","507","507024"
"102111","0.5","0","0","1","8","11","0","なんだかギルドレースの時みたい。\nあ……！","507","507025"
"102111","","","","","1","3","0.2","nop_talk_wish","507","507026"
"2.5","","","","","","93","","1","507","507027"
"102111","","","","","1","3","0.2","nop_07_kurumi_talk_memory","507","507028"
"507025","","","","","","91","","","507","507029"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_005","507","507030"
"102831","0.5","0","0","1","8","11","0","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","507","507031"
"102831","","","","","1","3","0.2","nop_talk_bitter","507","507032"
"4.3","","","","","","93","","1","507","507033"
"102111","","","","","1","3","0.2","nop_idle_joy_dere","507","507034"
"102311","","1","0","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","507","507035"
"507031","","","","","","91","","","507","507036"
"102831","","","","","1","3","0.2","nop_idle_normal","507","507037"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_006","507","507038"
"102511","0.5","0","0","1","8","11","0","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","507","507039"
"102511","","1","0","nop_talk_guts_loop","0","3","0.2","nop_talk_guts","507","507040"
"507039","","","","","","91","","","507","507041"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_007","507","507042"
"102311","0.5","0","0","1","8","11","0","スズメにそう言われると\n逆に心配になっちゃうんだけど……","507","507043"
"102311","","","","","1","3","0.2","nop_talk_jitome","507","507044"
"102111","","","","","1","3","0.2","nop_07_kurumi_idle_bitter","507","507045"
"507043","","","","","","91","","","507","507046"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_008","507","507047"
"102511","0.5","0","0","1","8","11","0","ええー？　そ、そんな～！","507","507048"
"102511","","1","0","nop_07_suzume_tohoho_loop","0","3","0","nop_07_suzume_tohoho_in","507","507049"
"102831","","","","","1","3","0.2","nop_idle_bitter","507","507050"
"507048","","","","","","91","","","507","507051"
"vo_drama_10082007","","","","0","0","21","","vo_drama_10082007_009","507","507052"
"102831","0.5","0","0","1","8","11","0","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","507","507053"
"102831","","","","","1","3","0.2","nop_talk_normal","507","507054"
"2.3","","","","","","93","","1","507","507055"
"102831","","","","","1","3","0.2","nop_talk_joy1","507","507056"
"507053","","","","","","91","","","507","507057"
"0.5","","","","","","93","","0","507","507058"
"1","nop_idle_normal_joy","-255","0","-150","100","1","1.95","101011","508","508001"
"1","nop_idle_arm_crossed","-255","1","150","101","1","1.95","104331","508","508002"
"1","nop_idle_joy_normal","-275","0","-300","104","1","1.95","101711","508","508003"
"1","nop_idle_normal","-275","1","300","105","1","1.95","101431","508","508004"
"0.5","","","","","","93","","0","508","508005"
"101011","0.5","0","0","1","8","11","0","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","508","508006"
"101011","","","","","0","3","0.2","nop_talk_joy1","508","508007"
"1.3","","","","","","93","","1","508","508008"
"101011","","1","0.2","nop_talk_joy1","0","3","0.2","nop_bow2","508","508009"
"508006","","","","","","91","","","508","508010"
"101011","","","","","1","3","0.2","nop_idle_normal","508","508011"
"104331","0.5","0","0","1","8","11","0","呼んでくれてありがとうな。\nユイも喜んでたぜ。","508","508012"
"104331","","","","","1","3","0.2","nop_talk_joy1","508","508013"
"508012","","","","","","91","","","508","508014"
"104331","","","","","1","3","0.2","nop_idle_joy_normal","508","508015"
"101711","0.5","0","0","1","8","11","0","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","508","508016"
"101711","","","","","1","3","0.2","nop_talk_joy2","508","508017"
"508016","","","","","","91","","","508","508018"
"101711","","","","","1","3","0.2","nop_idle_joy1","508","508019"
"101431","0.5","0","0","1","8","11","0","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","508","508020"
"101431","","","","","1","3","0.2","nop_talk_thinking","508","508021"
"1.5","","","","","","93","","1","508","508022"
"101431","","","","","1","3","0.2","nop_talk_normal","508","508023"
"508020","","","","","","91","","","508","508024"
"101431","","","","","1","3","0.2","nop_idle_normal","508","508025"
"101711","0.5","0","0","1","8","11","0","【美食殿】のおせち料理？\n絶対美味しいさ～！","508","508026"
"101711","","","","","1","3","0.2","nop_talk_normal","508","508027"
"1.75","","","","","","93","","1","508","508028"
"101711","","","","","1","3","0.2","nop_talk_joy1","508","508029"
"508026","","","","","","91","","","508","508030"
"101711","","","","","1","3","0.2","nop_idle_joy_normal","508","508031"
"104331","0.5","0","0","1","8","11","0","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","508","508032"
"104331","","1","0.2","nop_talk_arm_crossed_loop2","0","3","0.2","nop_talk_arm_crossed2","508","508033"
"508032","","","","","","91","","","508","508034"
"104331","","","","","1","3","0.2","nop_idle_arm_crossed2","508","508035"
"101431","0.5","0","0","1","8","11","0","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","508","508036"
"101431","","1","0.2","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","508","508037"
"2.9","","","","","","93","","1","508","508038"
"101431","","","","","1","3","0.2","nop_talk_thinking","508","508039"
"101011","0","0","0","1","1","12","0","10","508","508040"
"101011","","","","","1","3","0.2","nop_look_idle_normal","508","508041"
"508036","","","","","","91","","","508","508042"
"101431","","","","","1","3","0.2","nop_idle_thinking","508","508043"
"508040","","","","","","91","","","508","508044"
"101011","0.5","0","0","1","8","11","0","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","508","508045"
"101011","","1","0.2","nop_talk_joy1","0","3","0.2","nop_look_smile","508","508046"
"4","","","","","","93","","1","508","508047"
"101431","0","0","0","1","1","12","0","4","508","508048"
"101431","","","","","1","3","0.2","nop_idle_surprise2","508","508049"
"508045","","","","","","91","","","508","508050"
"101011","","","","","1","3","0.2","nop_idle_joy1","508","508051"
"508048","","","","","","91","","","508","508052"
"101431","0","0","0","1","8","11","0","ええー、マホさんずるいよ～！","508","508053"
"101431","","","","","1","3","0.2","nop_talk_joy1_sad","508","508054"
"1","","","","","","93","","1","508","508055"
"101431","","","","","1","3","0.2","nop_talk_sad2","508","508056"
"508053","","","","","","91","","","508","508057"
"101431","0","0","0","1","1","12","0","17","508","508058"
"101431","","","","","1","3","0.2","nop_idle_sad2","508","508059"
"104331","0","0","0","1","1","12","0","10","508","508060"
"104331","","","","","1","3","0.2","nop_talk_joy3","508","508061"
"101711","0","0","0","1","1","12","0","10","508","508062"
"101711","","","","","1","3","0.2","nop_talk_joy2","508","508063"
"101011","0","0","0","1","1","12","0","10","508","508064"
"101011","","","","","1","3","0.2","nop_talk_joy3","508","508065"
"0.75","","","","","","93","","1","508","508066"
"0.5","","","","","","93","","0","508","508067"
"1","nop_idle_joy1","-255","0","-150","100","1","1.95","103311","509","509001"
"1","nop_idle_joy_normal","-275","0","-300","104","1","1.95","105211","509","509002"
"1","nop_idle_sad2","-255","1","150","101","1","1.95","102611","509","509003"
"1","nop_idle_normal","-275","1","300","105","1","1.95","103811","509","509004"
"0.5","","","","","","93","","0","509","509005"
"103311","0.5","0","0","1","8","11","0","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","509","509006"
"103311","","","","","1","3","0.2","nop_talk_joy2","509","509007"
"3.5","","","","","","93","","1","509","509008"
"103311","","","","","1","3","0.2","nop_talk_normal","509","509009"
"509006","","","","","","91","","","509","509010"
"103311","","","","","1","3","0.2","nop_idle_normal","509","509011"
"102611","0.5","0","0","1","8","11","0","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","509","509012"
"102611","","","","","1","3","0.2","nop_talk_jitome","509","509013"
"3.5","","","","","","93","","1","509","509014"
"102611","","","","","1","3","0.2","nop_talk_bitter","509","509015"
"509012","","","","","","91","","","509","509016"
"102611","","","","","1","3","0.2","nop_idle_bitter","509","509017"
"105211","0.5","0","0","1","8","11","0","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","509","509018"
"105211","","","","","1","3","0.2","nop_talk_normal","509","509019"
"2","","","","","","93","","1","509","509020"
"105211","","","","","1","3","0.2","nop_talk_joy2","509","509021"
"509018","","","","","","91","","","509","509022"
"105211","","","","","1","3","0.2","nop_idle_joy_dere2","509","509023"
"103811","0.5","0","0","1","8","11","0","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","509","509024"
"103811","","","","","1","3","0.2","nop_talk_normal","509","509025"
"4","","","","","","93","","1","509","509026"
"103811","","","","","1","3","0.2","nop_talk_joy1","509","509027"
"509024","","","","","","91","","","509","509028"
"103811","","","","","1","3","0.2","nop_idle_joy1","509","509029"
"105211","0.5","0","0","1","8","11","0","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","509","509030"
"105211","","","","","1","3","0.2","nop_talk_normal","509","509031"
"5.75","","","","","","93","","1","509","509032"
"105211","","","","","1","3","0.2","nop_talk_memory","509","509033"
"509030","","","","","","91","","","509","509034"
"105211","","","","","1","3","0.2","nop_idle_memory2","509","509035"
"103311","0.5","0","0","1","8","11","0","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","509","509036"
"103311","","","","","1","3","0.2","nop_talk_joy1","509","509037"
"4.75","","","","","","93","","1","509","509038"
"103311","","1","0.2","nop_idle_guts2","0","3","0.2","nop_talk_guts2","509","509039"
"509036","","","","","","91","","","509","509040"
"102611","0.5","0","0","1","8","11","0","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","509","509041"
"102611","","","","","1","3","0.2","nop_talk_sad2","509","509042"
"4","","","","","","93","","1","509","509043"
"102611","","","","","1","3","0.2","nop_talk_bitter","509","509044"
"509041","","","","","","91","","","509","509045"
"102611","","","","","1","3","0.2","nop_idle_bitter","509","509046"
"103311","","","","","1","3","0.2","nop_talk_joy1","509","509047"
"103311","0","0","0","1","1.5","12","0","10","509","509048"
"105211","","","","","1","3","0.2","nop_talk_joy3","509","509049"
"105211","0","0","0","1","1.5","12","0","10","509","509050"
"0","","","","","","91","","","509","509051"
"103811","0.5","0","0","1","8","11","0","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","509","509052"
"103811","","","","","1","3","0.2","nop_talk_bitter","509","509053"
"3","","","","","","93","","1","509","509054"
"103811","","","","","1","3","0.2","nop_talk_joy1_wink","509","509055"
"509052","","","","","","91","","","509","509056"
"103811","","","","","1","3","0.2","nop_idle_joy1_wink","509","509057"
"0.5","","","","","","93","","0","509","509058"
"1","nop_idle_normal","-255","0","-150","100","1","1.95","103231","510","510001"
"1","nop_10_yukari_06","-275","1","1000","104","1","1.95","103411","510","510002"
"1","nop_10_yukari_06","-275","1","1000","105","5","1.95","11","510","510003"
"1","nop_idle_doya","-255","1","150","101","1","1.95","104811","510","510004"
"1","nop_idle_joy1","-275","0","-300","106","1","1.95","104611","510","510005"
"0.5","","","","","","93","","0","510","510006"
"103231","0.5","0","0","1","8","11","0","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","510","510007"
"103231","","1","0.2","nop_talk_joy2","0","3","0.2","nop_bow","510","510008"
"5","","","","","","93","","1","510","510009"
"103231","","1","0.2","nop_idle_normal","0","3","0.2","nop_wink","510","510010"
"510007","","","","","","91","","","510","510011"
"103231","","","","","1","3","0.2","nop_idle_normal","510","510012"
"103411","","1","0.1","nop_10_yukari_06","1","3","0.5","nop_10_yukari_05","510","510013"
"11","","1","0.1","nop_10_yukari_06","1","3","0.5","nop_10_yukari_05","510","510014"
"103411","","7","","2.8","-245","2","","750","510","510015"
"11","","7","","2.8","-245","2","","750","510","510016"
"104811","0.5","0","0","1","8","11","0","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","510","510017"
"104811","","","","","1","3","0.2","nop_talk_thinking","510","510018"
"4","","","","","","93","","1","510","510019"
"104811","","","","","1","3","0.2","nop_talk_normal","510","510020"
"1","","","","","","93","","1","510","510021"
"104811","","1","0.2","nop_idle_guts","0","3","0.2","nop_talk_guts","510","510022"
"510017","","","","","","91","","","510","510023"
"104811","","","","","1","3","0.2","nop_idle_guts","510","510024"
"510015","","","","","","91","","","510","510025"
"103411","","1","0.1","nop_10_yukari_06","1","3","0.5","nop_10_yukari_05","510","510026"
"11","","1","0.1","nop_10_yukari_06","1","3","0.5","nop_10_yukari_05","510","510027"
"103411","","7","","2.8","-255","2","","550","510","510028"
"11","","7","","2.8","-255","2","","550","510","510029"
"104611","0.5","0","0","1","8","11","0","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","510","510030"
"104611","","","","","1","3","0.2","nop_idle_surprise2","510","510031"
"1","","","","","","93","","1","510","510032"
"104611","","","","","1","3","0.2","nop_talk_worry","510","510033"
"2","","","","","","93","","1","510","510034"
"104611","","","","","1","3","0.2","nop_talk_joy1_sad","510","510035"
"510030","","","","","","91","","","510","510036"
"104611","","","","","1","3","0.2","nop_idle_worry","510","510037"
