50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"65131","2","65103","0","650000","0","0","25021","0","800"
"65141","2","65104","0","650000","0","0","25021","0","800"
"65151","2","65105","0","650000","0","0","25021","0","800"
"65211","2","65201","0","650000","0","0","25021","0","800"
"65221","2","65202","0","650000","0","0","25021","0","800"
"65231","2","65203","0","650000","0","0","25021","0","800"
"65241","2","65204","0","650000","0","0","25021","0","800"
"65251","2","65205","0","650000","0","0","25021","0","800"
"65311","2","65301","0","650000","0","0","25021","0","800"
"65321","2","65302","0","650000","0","0","25021","0","800"
"65331","2","65303","0","650000","0","0","25021","0","800"
"65341","2","65304","0","650000","0","0","25021","0","800"
"65351","2","65305","0","650000","0","0","25021","0","800"
"65411","2","65401","0","650000","0","0","25021","0","800"
"65421","2","65402","0","650000","0","0","25021","0","800"
"65431","2","65403","0","650000","0","0","25021","0","800"
"65441","2","65404","0","650000","0","0","25021","0","800"
"65451","2","65405","0","650000","0","0","25021","0","800"
"65511","2","65501","0","650000","0","0","25021","0","4000"
"65611","2","65601","0","650000","0","0","25021","0","800"
"65621","2","65602","0","650000","0","0","25021","0","800"
"65631","2","65603","0","650000","0","0","25021","0","800"
"65641","2","65604","0","650000","0","0","25021","0","800"
"65651","2","65605","0","650000","0","0","25021","0","800"
"65711","2","65701","0","650000","0","0","25021","0","800"
"65721","2","65702","0","650000","0","0","25021","0","800"
"65731","2","65703","0","650000","0","0","25021","0","800"
"65741","2","65704","0","650000","0","0","25021","0","800"
"65751","2","65705","0","650000","0","0","25021","0","800"
"65811","2","65801","0","650000","0","0","25021","0","800"
"65821","2","65802","0","650000","0","0","25021","0","800"
"65831","2","65803","0","650000","0","0","25021","0","800"
"65841","2","65804","0","650000","0","0","25021","0","800"
"65851","2","65805","0","650000","0","0","25021","0","800"
"65911","2","65901","0","650000","0","0","25021","0","800"
"65921","2","65902","0","650000","0","0","25021","0","800"
"65931","2","65903","0","650000","0","0","25021","0","800"
"65941","2","65904","0","650000","0","0","25021","0","800"
"65951","2","65905","0","650000","0","0","25021","0","800"
"66011","2","66001","0","650000","0","0","25021","0","800"
"66021","2","66002","0","650000","0","0","25021","0","800"
"66031","2","66003","0","650000","0","0","25021","0","800"
"66041","2","66004","0","650000","0","0","25021","0","800"
"66051","2","66005","0","650000","0","0","25021","0","800"
"66111","2","66101","0","650000","0","0","25021","0","800"
"66121","2","66102","0","650000","0","0","25021","0","800"
"66131","2","66103","0","650000","0","0","25021","0","800"
"66141","2","66104","0","650000","0","0","25021","0","800"
"66151","2","66105","0","650000","0","0","25021","0","800"
"66211","2","66201","0","650000","0","0","25021","0","800"
"66221","2","66202","0","650000","0","0","25021","0","800"
"66231","2","66203","0","650000","0","0","25021","0","800"
"66241","2","66204","0","650000","0","0","25021","0","800"
"66251","2","66205","0","650000","0","0","25021","0","800"
"66311","2","66301","0","650000","0","0","25021","0","800"
"66321","2","66302","0","650000","0","0","25021","0","800"
"66331","2","66303","0","650000","0","0","25021","0","800"
"66341","2","66304","0","650000","0","0","25021","0","800"
"66351","2","66305","0","650000","0","0","25021","0","800"
"66411","2","66401","0","650000","0","0","25021","0","800"
"66421","2","66402","0","650000","0","0","25021","0","800"
"66431","2","66403","0","650000","0","0","25021","0","800"
"66441","2","66404","0","650000","0","0","25021","0","800"
"66451","2","66405","0","650000","0","0","25021","0","800"
"66511","2","66501","0","650000","0","0","25021","0","800"
"66521","2","66502","0","650000","0","0","25021","0","800"
"66531","2","66503","0","650000","0","0","25021","0","800"
"66541","2","66504","0","650000","0","0","25021","0","800"
"66551","2","66505","0","650000","0","0","25021","0","800"
"66611","2","66601","0","650000","0","0","25021","0","800"
"66621","2","66602","0","650000","0","0","25021","0","800"
"66631","2","66603","0","650000","0","0","25021","0","800"
"66641","2","66604","0","650000","0","0","25021","0","800"
"66651","2","66605","0","650000","0","0","25021","0","800"
"66711","2","66701","0","650000","0","0","25021","0","800"
"66721","2","66702","0","650000","0","0","25021","0","800"
"66731","2","66703","0","650000","0","0","25021","0","800"
"66741","2","66704","0","650000","0","0","25021","0","800"
"66751","2","66705","0","650000","0","0","25021","0","800"
"66811","2","66801","0","650000","0","0","25021","0","800"
"66821","2","66802","0","650000","0","0","25021","0","800"
"66831","2","66803","0","650000","0","0","25021","0","800"
"66841","2","66804","0","650000","0","0","25021","0","800"
"66851","2","66805","0","650000","0","0","25021","0","800"
"66911","2","66901","0","650000","0","0","25021","0","800"
"66921","2","66902","0","650000","0","0","25021","0","800"
"66931","2","66903","0","650000","0","0","25021","0","800"
"66941","2","66904","0","650000","0","0","25021","0","800"
"66951","2","66905","0","650000","0","0","25021","0","800"
"67011","2","67001","0","650000","0","0","25021","0","800"
"67021","2","67002","0","650000","0","0","25021","0","800"
"67031","2","67003","0","650000","0","0","25021","0","800"
"67041","2","67004","0","650000","0","0","25021","0","800"
"67051","2","67005","0","650000","0","0","25021","0","800"
"67111","2","67101","0","650000","0","0","25021","0","4000"
"67211","2","67201","0","650000","0","0","25021","0","800"
"67221","2","67202","0","650000","0","0","25021","0","800"
"67231","2","67203","0","650000","0","0","25021","0","800"
"67241","2","67204","0","650000","0","0","25021","0","800"
"67251","2","67205","0","650000","0","0","25021","0","800"
"67311","2","67301","0","650000","0","0","25021","0","800"
"67321","2","67302","0","650000","0","0","25021","0","800"
"67331","2","67303","0","650000","0","0","25021","0","800"
"67341","2","67304","0","650000","0","0","25021","0","800"
"67351","2","67305","0","650000","0","0","25021","0","800"
"67411","2","67401","0","650000","0","0","25021","0","800"
"67421","2","67402","0","650000","0","0","25021","0","800"
"67431","2","67403","0","650000","0","0","25021","0","800"
"67441","2","67404","0","650000","0","0","25021","0","800"
"67451","2","67405","0","650000","0","0","25021","0","800"
"67511","2","67501","0","650000","0","0","25021","0","800"
"67521","2","67502","0","650000","0","0","25021","0","800"
"67531","2","67503","0","650000","0","0","25021","0","800"
"67541","2","67504","0","650000","0","0","25021","0","800"
"67551","2","67505","0","650000","0","0","25021","0","800"
"67611","2","67601","0","650000","0","0","25021","0","800"
"67621","2","67602","0","650000","0","0","25021","0","800"
"67631","2","67603","0","650000","0","0","25021","0","800"
"67641","2","67604","0","650000","0","0","25021","0","800"
"67651","2","67605","0","650000","0","0","25021","0","800"
"67711","2","67701","0","650000","0","0","25021","0","800"
"67721","2","67702","0","650000","0","0","25021","0","800"
"67731","2","67703","0","650000","0","0","25021","0","800"
"67741","2","67704","0","650000","0","0","25021","0","800"
"67751","2","67705","0","650000","0","0","25021","0","800"
"67811","2","67801","0","650000","0","0","25021","0","800"
"67821","2","67802","0","650000","0","0","25021","0","800"
"67831","2","67803","0","650000","0","0","25021","0","800"
"67841","2","67804","0","650000","0","0","25021","0","800"
"67851","2","67805","0","650000","0","0","25021","0","800"
"67911","2","67901","0","650000","0","0","25021","0","800"
"67921","2","67902","0","650000","0","0","25021","0","800"
"67931","2","67903","0","650000","0","0","25021","0","800"
"67941","2","67904","0","650000","0","0","25021","0","800"
"67951","2","67905","0","650000","0","0","25021","0","800"
"68011","2","68001","0","650000","0","0","25021","0","800"
"68021","2","68002","0","650000","0","0","25021","0","800"
"68031","2","68003","0","650000","0","0","25021","0","800"
"68041","2","68004","0","650000","0","0","25021","0","800"
"68051","2","68005","0","650000","0","0","25021","0","800"
"68111","2","68101","0","650000","0","0","25021","0","800"
"68121","2","68102","0","650000","0","0","25021","0","800"
"68131","2","68103","0","650000","0","0","25021","0","800"
"68141","2","68104","0","650000","0","0","25021","0","800"
"68151","2","68105","0","650000","0","0","25021","0","800"
"68211","2","68201","0","650000","0","0","25021","0","4000"
"68311","2","68301","0","650000","0","0","25021","0","800"
"68321","2","68302","0","650000","0","0","25021","0","800"
"68331","2","68303","0","650000","0","0","25021","0","800"
"68341","2","68304","0","650000","0","0","25021","0","800"
"68351","2","68305","0","650000","0","0","25021","0","800"
"68411","2","68401","0","650000","0","0","25021","0","800"
"68421","2","68402","0","650000","0","0","25021","0","800"
"68431","2","68403","0","650000","0","0","25021","0","800"
"68441","2","68404","0","650000","0","0","25021","0","800"
"68451","2","68405","0","650000","0","0","25021","0","800"
"68511","2","68501","0","650000","0","0","25021","0","800"
"68521","2","68502","0","650000","0","0","25021","0","800"
"68531","2","68503","0","650000","0","0","25021","0","800"
"68541","2","68504","0","650000","0","0","25021","0","800"
"68551","2","68505","0","650000","0","0","25021","0","800"
"68611","2","68601","0","650000","0","0","25021","0","800"
"68621","2","68602","0","650000","0","0","25021","0","800"
"68631","2","68603","0","650000","0","0","25021","0","800"
"68641","2","68604","0","650000","0","0","25021","0","800"
"68651","2","68605","0","650000","0","0","25021","0","800"
"68711","2","68701","0","650000","0","0","25021","0","800"
"68721","2","68702","0","650000","0","0","25021","0","800"
"68731","2","68703","0","650000","0","0","25021","0","800"
"68741","2","68704","0","650000","0","0","25021","0","800"
"68751","2","68705","0","650000","0","0","25021","0","800"
"68811","2","68801","0","650000","0","0","25021","0","800"
"68821","2","68802","0","650000","0","0","25021","0","800"
"68831","2","68803","0","650000","0","0","25021","0","800"
"68841","2","68804","0","650000","0","0","25021","0","800"
"68851","2","68805","0","650000","0","0","25021","0","800"
"68911","2","68901","0","650000","0","0","25021","0","4000"
"69011","2","69001","0","650000","0","0","25021","0","900"
"69021","2","69002","0","650000","0","0","25021","0","900"
"69031","2","69003","0","650000","0","0","25021","0","900"
"69041","2","69004","0","650000","0","0","25021","0","900"
"69051","2","69005","0","650000","0","0","25021","0","900"
"69111","2","69101","0","650000","0","0","25021","0","900"
"69121","2","69102","0","650000","0","0","25021","0","900"
"69131","2","69103","0","650000","0","0","25021","0","900"
"69141","2","69104","0","650000","0","0","25021","0","900"
"69151","2","69105","0","650000","0","0","25021","0","900"
"69211","2","69201","0","650000","0","0","25021","0","900"
"69221","2","69202","0","650000","0","0","25021","0","900"
"69231","2","69203","0","650000","0","0","25021","0","900"
"69241","2","69204","0","650000","0","0","25021","0","900"
"69251","2","69205","0","650000","0","0","25021","0","900"
"69311","2","69301","0","650000","0","0","25021","0","900"
"69321","2","69302","0","650000","0","0","25021","0","900"
"69331","2","69303","0","650000","0","0","25021","0","900"
"69341","2","69304","0","650000","0","0","25021","0","900"
"69351","2","69305","0","650000","0","0","25021","0","900"
"69411","2","69401","0","650000","0","0","25021","0","900"
"69421","2","69402","0","650000","0","0","25021","0","900"
"69431","2","69403","0","650000","0","0","25021","0","900"
"69441","2","69404","0","650000","0","0","25021","0","900"
"69451","2","69405","0","650000","0","0","25021","0","900"
"69511","2","69501","0","650000","0","0","25021","0","4500"
"69611","2","69601","0","650000","0","0","25021","0","900"
"69621","2","69602","0","650000","0","0","25021","0","900"
"69631","2","69603","0","650000","0","0","25021","0","900"
"69641","2","69604","0","650000","0","0","25021","0","900"
"69651","2","69605","0","650000","0","0","25021","0","900"
"69711","2","69701","0","650000","0","0","25021","0","900"
"69721","2","69702","0","650000","0","0","25021","0","900"
"69731","2","69703","0","650000","0","0","25021","0","900"
"69741","2","69704","0","650000","0","0","25021","0","900"
"69751","2","69705","0","650000","0","0","25021","0","900"
"69811","2","69801","0","650000","0","0","25021","0","4500"
"69911","2","69901","0","650000","0","0","25021","0","900"
"69921","2","69902","0","650000","0","0","25021","0","900"
"69931","2","69903","0","650000","0","0","25021","0","900"
"69941","2","69904","0","650000","0","0","25021","0","900"
"69951","2","69905","0","650000","0","0","25021","0","900"
"70011","2","70001","0","650000","0","0","25021","0","4500"
"70111","2","70101","0","650000","0","0","25021","0","900"
"70121","2","70102","0","650000","0","0","25021","0","900"
"70131","2","70103","0","650000","0","0","25021","0","900"
"70141","2","70104","0","650000","0","0","25021","0","900"
"70151","2","70105","0","650000","0","0","25021","0","900"
"70211","2","70201","0","650000","0","0","25021","0","4500"
"70311","2","70301","0","650000","0","0","25021","0","900"
"70321","2","70302","0","650000","0","0","25021","0","900"
"70331","2","70303","0","650000","0","0","25021","0","900"
"70341","2","70304","0","650000","0","0","25021","0","900"
"70351","2","70305","0","650000","0","0","25021","0","900"
"70411","2","70401","0","650000","0","0","25021","0","900"
"70421","2","70402","0","650000","0","0","25021","0","900"
"70431","2","70403","0","650000","0","0","25021","0","900"
"70441","2","70404","0","650000","0","0","25021","0","900"
"70451","2","70405","0","650000","0","0","25021","0","900"
"70511","2","70501","0","650000","0","0","25021","0","4500"
"70611","2","70601","0","650000","0","0","25021","0","900"
"70621","2","70602","0","650000","0","0","25021","0","900"
"70631","2","70603","0","650000","0","0","25021","0","900"
"70641","2","70604","0","650000","0","0","25021","0","900"
"70651","2","70605","0","650000","0","0","25021","0","900"
"70711","2","70701","0","650000","0","0","25021","0","900"
"70721","2","70702","0","650000","0","0","25021","0","900"
"70731","2","70703","0","650000","0","0","25021","0","900"
"70741","2","70704","0","650000","0","0","25021","0","900"
"70751","2","70705","0","650000","0","0","25021","0","900"
"70811","2","70801","0","650000","0","0","25021","0","4500"
"70911","2","70901","0","650000","0","0","25021","0","900"
"70921","2","70902","0","650000","0","0","25021","0","900"
"70931","2","70903","0","650000","0","0","25021","0","900"
"70941","2","70904","0","650000","0","0","25021","0","900"
"70951","2","70905","0","650000","0","0","25021","0","900"
"71011","2","71001","0","650000","0","0","25021","0","900"
"71021","2","71002","0","650000","0","0","25021","0","900"
"71031","2","71003","0","650000","0","0","25021","0","900"
"71041","2","71004","0","650000","0","0","25021","0","900"
"71051","2","71005","0","650000","0","0","25021","0","900"
"71111","2","71101","0","650000","0","0","25021","0","900"
"71121","2","71102","0","650000","0","0","25021","0","900"
"71131","2","71103","0","650000","0","0","25021","0","900"
"71141","2","71104","0","650000","0","0","25021","0","900"
"71151","2","71105","0","650000","0","0","25021","0","900"
"71211","2","71201","0","650000","0","0","25021","0","900"
"71221","2","71202","0","650000","0","0","25021","0","900"
"71231","2","71203","0","650000","0","0","25021","0","900"
"71241","2","71204","0","650000","0","0","25021","0","900"
"71251","2","71205","0","650000","0","0","25021","0","900"
"71311","2","71301","0","650000","0","0","25021","0","900"
"71321","2","71302","0","650000","0","0","25021","0","900"
"71331","2","71303","0","650000","0","0","25021","0","900"
"71341","2","71304","0","650000","0","0","25021","0","900"
"71351","2","71305","0","650000","0","0","25021","0","900"
"71411","2","71401","0","650000","0","0","25021","0","4500"
"71511","2","71501","0","650000","0","0","25021","0","4500"
"71611","2","71601","0","650000","0","0","25021","0","900"
"71621","2","71602","0","650000","0","0","25021","0","900"
"71631","2","71603","0","650000","0","0","25021","0","900"
"71641","2","71604","0","650000","0","0","25021","0","900"
"71651","2","71605","0","650000","0","0","25021","0","900"
"71711","2","71701","0","650000","0","0","25021","0","4500"
"71811","2","71801","0","650000","0","0","25021","0","900"
"71821","2","71802","0","650000","0","0","25021","0","900"
"71831","2","71803","0","650000","0","0","25021","0","900"
"71841","2","71804","0","650000","0","0","25021","0","900"
"71851","2","71805","0","650000","0","0","25021","0","900"
"71911","2","71901","0","650000","0","0","25021","0","900"
"71921","2","71902","0","650000","0","0","25021","0","900"
"71931","2","71903","0","650000","0","0","25021","0","900"
"71941","2","71904","0","650000","0","0","25021","0","900"
"71951","2","71905","0","650000","0","0","25021","0","900"
"72011","2","72001","0","650000","0","0","25021","0","900"
"72021","2","72002","0","650000","0","0","25021","0","900"
"72031","2","72003","0","650000","0","0","25021","0","900"
"72041","2","72004","0","650000","0","0","25021","0","900"
"72051","2","72005","0","650000","0","0","25021","0","900"
"72111","2","72101","0","650000","0","0","25021","0","4500"
"72211","2","72201","0","650000","0","0","25021","0","4500"
"72311","2","72301","0","650000","0","0","25021","0","900"
"72321","2","72302","0","650000","0","0","25021","0","900"
"72331","2","72303","0","650000","0","0","25021","0","900"
"72341","2","72304","0","650000","0","0","25021","0","900"
"72351","2","72305","0","650000","0","0","25021","0","900"
"72411","2","72401","0","650000","0","0","25021","0","900"
"72421","2","72402","0","650000","0","0","25021","0","900"
"72431","2","72403","0","650000","0","0","25021","0","900"
"72441","2","72404","0","650000","0","0","25021","0","900"
"72451","2","72405","0","650000","0","0","25021","0","900"
"72511","2","72501","0","650000","0","0","25021","0","900"
"72521","2","72502","0","650000","0","0","25021","0","900"
"72531","2","72503","0","650000","0","0","25021","0","900"
"72541","2","72504","0","650000","0","0","25021","0","900"
"72551","2","72505","0","650000","0","0","25021","0","900"
"72611","2","72601","0","650000","0","0","25021","0","4500"
"72711","2","72701","0","650000","0","0","25021","0","900"
"72721","2","72702","0","650000","0","0","25021","0","900"
"72731","2","72703","0","650000","0","0","25021","0","900"
"72741","2","72704","0","650000","0","0","25021","0","900"
"72751","2","72705","0","650000","0","0","25021","0","900"
"72811","2","72801","0","650000","0","0","25021","0","900"
"72821","2","72802","0","650000","0","0","25021","0","900"
"72831","2","72803","0","650000","0","0","25021","0","900"
"72841","2","72804","0","650000","0","0","25021","0","900"
"72851","2","72805","0","650000","0","0","25021","0","900"
"72911","2","72901","0","650000","0","0","25021","0","900"
"72921","2","72902","0","650000","0","0","25021","0","900"
"72931","2","72903","0","650000","0","0","25021","0","900"
"72941","2","72904","0","650000","0","0","25021","0","900"
"72951","2","72905","0","650000","0","0","25021","0","900"
"73011","2","73001","0","650000","0","0","25021","0","900"
"73021","2","73002","0","650000","0","0","25021","0","900"
"73031","2","73003","0","650000","0","0","25021","0","900"
"73041","2","73004","0","650000","0","0","25021","0","900"
"73051","2","73005","0","650000","0","0","25021","0","900"
"73111","2","73101","0","650000","0","0","25021","0","4500"
"73211","2","73201","0","650000","0","0","25021","0","900"
"73221","2","73202","0","650000","0","0","25021","0","900"
"73231","2","73203","0","650000","0","0","25021","0","900"
"73241","2","73204","0","650000","0","0","25021","0","900"
"73251","2","73205","0","650000","0","0","25021","0","900"
"73311","2","73301","0","650000","0","0","25021","0","900"
"73321","2","73302","0","650000","0","0","25021","0","900"
"73331","2","73303","0","650000","0","0","25021","0","900"
"73341","2","73304","0","650000","0","0","25021","0","900"
"73351","2","73305","0","650000","0","0","25021","0","900"
"73411","2","73401","0","650000","0","0","25021","0","4500"
"73511","2","73501","0","650000","0","0","25021","0","4500"
"73611","2","73601","0","650000","0","0","25021","0","900"
"73621","2","73602","0","650000","0","0","25021","0","900"
"73631","2","73603","0","650000","0","0","25021","0","900"
"73641","2","73604","0","650000","0","0","25021","0","900"
"73651","2","73605","0","650000","0","0","25021","0","900"
"73711","2","73701","0","650000","0","0","25021","0","900"
"73721","2","73702","0","650000","0","0","25021","0","900"
"73731","2","73703","0","650000","0","0","25021","0","900"
"73741","2","73704","0","650000","0","0","25021","0","900"
"73751","2","73705","0","650000","0","0","25021","0","900"
"73811","2","73801","0","650000","0","0","25021","0","900"
"73821","2","73802","0","650000","0","0","25021","0","900"
"73831","2","73803","0","650000","0","0","25021","0","900"
"73841","2","73804","0","650000","0","0","25021","0","900"
"73851","2","73805","0","650000","0","0","25021","0","900"
"73911","2","73901","0","650000","0","0","25021","0","900"
"73921","2","73902","0","650000","0","0","25021","0","900"
"73931","2","73903","0","650000","0","0","25021","0","900"
"73941","2","73904","0","650000","0","0","25021","0","900"
"73951","2","73905","0","650000","0","0","25021","0","900"
"74011","2","74001","0","650000","0","0","25021","0","900"
"74021","2","74002","0","650000","0","0","25021","0","900"
"74031","2","74003","0","650000","0","0","25021","0","900"
"74041","2","74004","0","650000","0","0","25021","0","900"
"74051","2","74005","0","650000","0","0","25021","0","900"
"74111","2","74101","0","650000","0","0","25021","0","900"
"74121","2","74102","0","650000","0","0","25021","0","900"
"74131","2","74103","0","650000","0","0","25021","0","900"
"74141","2","74104","0","650000","0","0","25021","0","900"
"74151","2","74105","0","650000","0","0","25021","0","900"
"74211","2","74201","0","650000","0","0","25021","0","1000"
"74221","2","74202","0","650000","0","0","25021","0","1000"
"74231","2","74203","0","650000","0","0","25021","0","1000"
"74241","2","74204","0","650000","0","0","25021","0","1000"
"74251","2","74205","0","650000","0","0","25021","0","1000"
"74311","2","74301","0","650000","0","0","25021","0","1000"
"74321","2","74302","0","650000","0","0","25021","0","1000"
"74331","2","74303","0","650000","0","0","25021","0","1000"
"74341","2","74304","0","650000","0","0","25021","0","1000"
"74351","2","74305","0","650000","0","0","25021","0","1000"
"74411","2","74401","0","650000","0","0","25021","0","1000"
"74421","2","74402","0","650000","0","0","25021","0","1000"
"74431","2","74403","0","650000","0","0","25021","0","1000"
"74441","2","74404","0","650000","0","0","25021","0","1000"
"74451","2","74405","0","650000","0","0","25021","0","1000"
"74511","2","74501","0","650000","0","0","25021","0","1000"
"74521","2","74502","0","650000","0","0","25021","0","1000"
"74531","2","74503","0","650000","0","0","25021","0","1000"
"74541","2","74504","0","650000","0","0","25021","0","1000"
"74551","2","74505","0","650000","0","0","25021","0","1000"
"74611","2","74601","0","650000","0","0","25021","0","5000"
"74711","2","74701","0","650000","0","0","25021","0","5000"
"74811","2","74801","0","650000","0","0","25021","0","1000"
"74821","2","74802","0","650000","0","0","25021","0","1000"
"74831","2","74803","0","650000","0","0","25021","0","1000"
"74841","2","74804","0","650000","0","0","25021","0","1000"
"74851","2","74805","0","650000","0","0","25021","0","1000"
"74911","2","74901","0","650000","0","0","25021","0","1000"
"74921","2","74902","0","650000","0","0","25021","0","1000"
"74931","2","74903","0","650000","0","0","25021","0","1000"
"74941","2","74904","0","650000","0","0","25021","0","1000"
"74951","2","74905","0","650000","0","0","25021","0","1000"
"75011","2","75001","0","650000","0","0","25021","0","1000"
"75021","2","75002","0","650000","0","0","25021","0","1000"
"75031","2","75003","0","650000","0","0","25021","0","1000"
"75041","2","75004","0","650000","0","0","25021","0","1000"
"75051","2","75005","0","650000","0","0","25021","0","1000"
"75111","2","75101","0","650000","0","0","25021","0","1000"
"75121","2","75102","0","650000","0","0","25021","0","1000"
"75131","2","75103","0","650000","0","0","25021","0","1000"
"75141","2","75104","0","650000","0","0","25021","0","1000"
"75151","2","75105","0","650000","0","0","25021","0","1000"
"75211","2","75201","0","650000","0","0","25021","0","1000"
"75221","2","75202","0","650000","0","0","25021","0","1000"
"75231","2","75203","0","650000","0","0","25021","0","1000"
"75241","2","75204","0","650000","0","0","25021","0","1000"
"75251","2","75205","0","650000","0","0","25021","0","1000"
"75311","2","75301","0","650000","0","0","25021","0","1000"
"75321","2","75302","0","650000","0","0","25021","0","1000"
"75331","2","75303","0","650000","0","0","25021","0","1000"
"75341","2","75304","0","650000","0","0","25021","0","1000"
"75351","2","75305","0","650000","0","0","25021","0","1000"
"75411","2","75401","0","650000","0","0","25021","0","1000"
"75421","2","75402","0","650000","0","0","25021","0","1000"
"75431","2","75403","0","650000","0","0","25021","0","1000"
"75441","2","75404","0","650000","0","0","25021","0","1000"
"75451","2","75405","0","650000","0","0","25021","0","1000"
"75511","2","75501","0","650000","0","0","25021","0","1000"
"75521","2","75502","0","650000","0","0","25021","0","1000"
"75531","2","75503","0","650000","0","0","25021","0","1000"
"75541","2","75504","0","650000","0","0","25021","0","1000"
"75551","2","75505","0","650000","0","0","25021","0","1000"
"75611","2","75601","0","650000","0","0","25021","0","1000"
"75621","2","75602","0","650000","0","0","25021","0","1000"
"75631","2","75603","0","650000","0","0","25021","0","1000"
"75641","2","75604","0","650000","0","0","25021","0","1000"
"75651","2","75605","0","650000","0","0","25021","0","1000"
"75711","2","75701","0","650000","0","0","25021","0","1000"
"75721","2","75702","0","650000","0","0","25021","0","1000"
"75731","2","75703","0","650000","0","0","25021","0","1000"
"75741","2","75704","0","650000","0","0","25021","0","1000"
"75751","2","75705","0","650000","0","0","25021","0","1000"
"75811","2","75801","0","650000","0","0","25021","0","5000"
"75911","2","75901","0","650000","0","0","25021","0","1000"
"75921","2","75902","0","650000","0","0","25021","0","1000"
"75931","2","75903","0","650000","0","0","25021","0","1000"
"75941","2","75904","0","650000","0","0","25021","0","1000"
"75951","2","75905","0","650000","0","0","25021","0","1000"
"76011","2","76001","0","650000","0","0","25021","0","5000"
"76111","2","76101","0","650000","0","0","25021","0","1000"
"76121","2","76102","0","650000","0","0","25021","0","1000"
"76131","2","76103","0","650000","0","0","25021","0","1000"
"76141","2","76104","0","650000","0","0","25021","0","1000"
"76151","2","76105","0","650000","0","0","25021","0","1000"
"76211","2","76201","0","650000","0","0","25021","0","1000"
"76221","2","76202","0","650000","0","0","25021","0","1000"
"76231","2","76203","0","650000","0","0","25021","0","1000"
"76241","2","76204","0","650000","0","0","25021","0","1000"
"76251","2","76205","0","650000","0","0","25021","0","1000"
"76311","2","76301","0","650000","0","0","25021","0","1000"
"76321","2","76302","0","650000","0","0","25021","0","1000"
"76331","2","76303","0","650000","0","0","25021","0","1000"
"76341","2","76304","0","650000","0","0","25021","0","1000"
"76351","2","76305","0","650000","0","0","25021","0","1000"
"76411","2","76401","0","650000","0","0","25021","0","1000"
"76421","2","76402","0","650000","0","0","25021","0","1000"
"76431","2","76403","0","650000","0","0","25021","0","1000"
"76441","2","76404","0","650000","0","0","25021","0","1000"
"76451","2","76405","0","650000","0","0","25021","0","1000"
"76511","2","76501","0","650000","0","0","25021","0","1000"
"76521","2","76502","0","650000","0","0","25021","0","1000"
"76531","2","76503","0","650000","0","0","25021","0","1000"
"76541","2","76504","0","650000","0","0","25021","0","1000"
"76551","2","76505","0","650000","0","0","25021","0","1000"
"76611","2","76601","0","650000","0","0","25021","0","5000"
"76711","2","76701","0","650000","0","0","25021","0","1000"
"76721","2","76702","0","650000","0","0","25021","0","1000"
"76731","2","76703","0","650000","0","0","25021","0","1000"
"76741","2","76704","0","650000","0","0","25021","0","1000"
"76751","2","76705","0","650000","0","0","25021","0","1000"
"76811","2","76801","0","650000","0","0","25021","0","1000"
"76821","2","76802","0","650000","0","0","25021","0","1000"
"76831","2","76803","0","650000","0","0","25021","0","1000"
"76841","2","76804","0","650000","0","0","25021","0","1000"
"76851","2","76805","0","650000","0","0","25021","0","1000"
"76911","2","76901","0","650000","0","0","25021","0","5000"
"77011","2","77001","0","650000","0","0","25021","0","1000"
"77021","2","77002","0","650000","0","0","25021","0","1000"
"77031","2","77003","0","650000","0","0","25021","0","1000"
"77041","2","77004","0","650000","0","0","25021","0","1000"
"77051","2","77005","0","650000","0","0","25021","0","1000"
"77111","2","77101","0","650000","0","0","25021","0","5000"
"77211","2","77201","0","650000","0","0","25021","0","1000"
"77221","2","77202","0","650000","0","0","25021","0","1000"
"77231","2","77203","0","650000","0","0","25021","0","1000"
"77241","2","77204","0","650000","0","0","25021","0","1000"
"77251","2","77205","0","650000","0","0","25021","0","1000"
"77311","2","77301","0","650000","0","0","25021","0","1000"
"77321","2","77302","0","650000","0","0","25021","0","1000"
"77331","2","77303","0","650000","0","0","25021","0","1000"
"77341","2","77304","0","650000","0","0","25021","0","1000"
"77351","2","77305","0","650000","0","0","25021","0","1000"
"77411","2","77401","0","650000","0","0","25021","0","5000"
"77511","2","77501","0","650000","0","0","25021","0","5000"
"77611","2","77601","0","650000","0","0","25021","0","1000"
"77621","2","77602","0","650000","0","0","25021","0","1000"
"77631","2","77603","0","650000","0","0","25021","0","1000"
"77641","2","77604","0","650000","0","0","25021","0","1000"
