781e4cf860991bf6c21f5c9d89f420abf53edc3648ddcbea41d0e8abfb7ebe01,3b775f03ad1a44aab70218c1a4ab9c8e714ce9605061e7a69446cea6d255362b,4e4212c728ba293619610ced81615cd75619f356eefebeb50dc8ed4325ac7a7f,6758576743b1c1242c6d050e36c97c2ee7098c85689378af7fabdd66746a72a8,d5fd808d7a13b341a796fb18d224a9dacb8a6e0e2dc39e7a378bd15f65fcd3dc,92c750b441241fbecb1bec4e516883715f85847397e5ce32af9ab08d91d2d466,3ac38d56c1720f362d18f1c99565e1bdae334db5bf9fa72bbd1263d03d44d3d0,4468b76e1fc24e8cea36e282960bf568f4efb99dfd7925f17058d0ab9d7227fd,116429701f6bb14c5e15567509648a3d832525f469b04339fbec32c60daf0855,fbb3760e2c95e87eb06be921d7c7b6b2211e1ec6c42baad0bf1751b18aa7187a,6b1e28fdd081e58e3880e50287a85e247bc668d7c6b99615f802dfddfe99314c,e01bf821cd26dc91df4bf80186a4d04a36f36980f5f3489b63142e6d3607e787,42f8437a55e651e3a5032004cf2a67217a5bc85ec8836d31fc0d91bfc4dba245,871ba65ffb9d394e44c891cc0eac061d80510cec056022c234c0b17b60f8ec14,3af5afe478fa3e811695e91ed4786b4fe1f209a086904706a08a19c3056fa351,8d7f0ad53c9709d48a869c045811154dcf808181a298a191f0d03eadafbc5639,8219f97ebdf96cd0abbbb8ca7ce0bf99960e9b7c6bb833215e2a6ffdd8b56bf7,22ceae46804cc494ad41c819d5e39a030b23800d9fd2e6bead9580446726b4df,b1d8e1ac4329050d67634565cd3b07cf7e31f7063b7cad523654de100fc4d845,448ec165e7e588eb691ef258a2bac636b9cce990039570e99144deb00bbe21b1,4f7a82139a14888f987413522db6f62267fe770e758b4e08d63ccd18cbe8733e
"759","5000","0","0","2","90006","2","0","0","1072","1","31043","5000","0","100","8","0","91002","0","1","30"
"760","4500","0","0","2","90006","2","0","0","1072","1","31043","4500","0","300","8","0","91002","0","101","25"
"761","4000","0","0","2","90006","2","0","0","1072","1","31043","4000","0","500","8","0","91002","0","301","20"
"762","3500","0","0","2","90006","2","0","0","1072","1","31043","3500","0","1000","8","0","91002","0","501","18"
"763","3000","0","0","2","90006","2","0","0","1072","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"764","2500","0","0","2","90006","2","0","0","1072","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"765","2000","0","0","2","90006","2","0","0","1072","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"766","1500","0","0","2","90006","2","0","0","1072","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"767","1000","0","0","2","90006","2","0","0","1072","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"768","750","0","0","2","90006","2","0","0","1072","1","31043","750","0","20000","8","0","91002","0","15001","7"
"769","500","0","0","2","90006","2","0","0","1072","1","31043","500","0","-1","8","0","91002","0","20001","5"
"770","5000","0","0","2","90006","2","0","0","1073","1","31018","5000","0","100","8","0","91002","0","1","30"
"771","4500","0","0","2","90006","2","0","0","1073","1","31018","4500","0","300","8","0","91002","0","101","25"
"772","4000","0","0","2","90006","2","0","0","1073","1","31018","4000","0","500","8","0","91002","0","301","20"
"773","3500","0","0","2","90006","2","0","0","1073","1","31018","3500","0","1000","8","0","91002","0","501","18"
"774","3000","0","0","2","90006","2","0","0","1073","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"775","2500","0","0","2","90006","2","0","0","1073","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"776","2000","0","0","2","90006","2","0","0","1073","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"777","1500","0","0","2","90006","2","0","0","1073","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"778","1000","0","0","2","90006","2","0","0","1073","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"779","750","0","0","2","90006","2","0","0","1073","1","31018","750","0","20000","8","0","91002","0","15001","7"
"780","500","0","0","2","90006","2","0","0","1073","1","31018","500","0","-1","8","0","91002","0","20001","5"
"781","5000","0","0","2","90006","2","0","0","1074","1","31145","5000","0","100","8","0","91002","0","1","30"
"782","4500","0","0","2","90006","2","0","0","1074","1","31145","4500","0","300","8","0","91002","0","101","25"
"783","4000","0","0","2","90006","2","0","0","1074","1","31145","4000","0","500","8","0","91002","0","301","20"
"784","3500","0","0","2","90006","2","0","0","1074","1","31145","3500","0","1000","8","0","91002","0","501","18"
"785","3000","0","0","2","90006","2","0","0","1074","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"786","2500","0","0","2","90006","2","0","0","1074","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"787","2000","0","0","2","90006","2","0","0","1074","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"788","1500","0","0","2","90006","2","0","0","1074","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"789","1000","0","0","2","90006","2","0","0","1074","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"790","750","0","0","2","90006","2","0","0","1074","1","31145","750","0","20000","8","0","91002","0","15001","7"
"791","500","0","0","2","90006","2","0","0","1074","1","31145","500","0","-1","8","0","91002","0","20001","5"
"792","5000","0","0","2","90006","2","0","0","1075","1","31025","5000","0","100","8","0","91002","0","1","30"
"793","4500","0","0","2","90006","2","0","0","1075","1","31025","4500","0","300","8","0","91002","0","101","25"
"794","4000","0","0","2","90006","2","0","0","1075","1","31025","4000","0","500","8","0","91002","0","301","20"
"795","3500","0","0","2","90006","2","0","0","1075","1","31025","3500","0","1000","8","0","91002","0","501","18"
"796","3000","0","0","2","90006","2","0","0","1075","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"797","2500","0","0","2","90006","2","0","0","1075","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"798","2000","0","0","2","90006","2","0","0","1075","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"799","1500","0","0","2","90006","2","0","0","1075","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"800","1000","0","0","2","90006","2","0","0","1075","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"801","750","0","0","2","90006","2","0","0","1075","1","31025","750","0","20000","8","0","91002","0","15001","7"
"802","500","0","0","2","90006","2","0","0","1075","1","31025","500","0","-1","8","0","91002","0","20001","5"
"803","5000","0","0","2","90006","2","0","0","1076","1","31042","5000","0","100","8","0","91002","0","1","30"
"804","4500","0","0","2","90006","2","0","0","1076","1","31042","4500","0","300","8","0","91002","0","101","25"
"805","4000","0","0","2","90006","2","0","0","1076","1","31042","4000","0","500","8","0","91002","0","301","20"
"806","3500","0","0","2","90006","2","0","0","1076","1","31042","3500","0","1000","8","0","91002","0","501","18"
"807","3000","0","0","2","90006","2","0","0","1076","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"808","2500","0","0","2","90006","2","0","0","1076","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"809","2000","0","0","2","90006","2","0","0","1076","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"810","1500","0","0","2","90006","2","0","0","1076","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"811","1000","0","0","2","90006","2","0","0","1076","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"812","750","0","0","2","90006","2","0","0","1076","1","31042","750","0","20000","8","0","91002","0","15001","7"
"813","500","0","0","2","90006","2","0","0","1076","1","31042","500","0","-1","8","0","91002","0","20001","5"
"814","5000","0","0","2","90006","2","0","0","1077","1","31022","5000","0","100","8","0","91002","0","1","30"
"815","4500","0","0","2","90006","2","0","0","1077","1","31022","4500","0","300","8","0","91002","0","101","25"
"816","4000","0","0","2","90006","2","0","0","1077","1","31022","4000","0","500","8","0","91002","0","301","20"
"817","3500","0","0","2","90006","2","0","0","1077","1","31022","3500","0","1000","8","0","91002","0","501","18"
"818","3000","0","0","2","90006","2","0","0","1077","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"819","2500","0","0","2","90006","2","0","0","1077","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"820","2000","0","0","2","90006","2","0","0","1077","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"821","1500","0","0","2","90006","2","0","0","1077","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"822","1000","0","0","2","90006","2","0","0","1077","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"823","750","0","0","2","90006","2","0","0","1077","1","31022","750","0","20000","8","0","91002","0","15001","7"
"824","500","0","0","2","90006","2","0","0","1077","1","31022","500","0","-1","8","0","91002","0","20001","5"
"825","5000","0","0","2","90006","2","0","0","1078","1","31214","5000","0","100","8","0","91002","0","1","30"
"826","4500","0","0","2","90006","2","0","0","1078","1","31214","4500","0","300","8","0","91002","0","101","25"
"827","4000","0","0","2","90006","2","0","0","1078","1","31214","4000","0","500","8","0","91002","0","301","20"
"828","3500","0","0","2","90006","2","0","0","1078","1","31214","3500","0","1000","8","0","91002","0","501","18"
"829","3000","0","0","2","90006","2","0","0","1078","1","31214","3000","0","2000","8","0","91002","0","1001","16"
"830","2500","0","0","2","90006","2","0","0","1078","1","31214","2500","0","4500","8","0","91002","0","2001","14"
"831","2000","0","0","2","90006","2","0","0","1078","1","31214","2000","0","7000","8","0","91002","0","4501","12"
"832","1500","0","0","2","90006","2","0","0","1078","1","31214","1500","0","10000","8","0","91002","0","7001","10"
"833","1000","0","0","2","90006","2","0","0","1078","1","31214","1000","0","15000","8","0","91002","0","10001","8"
"834","750","0","0","2","90006","2","0","0","1078","1","31214","750","0","20000","8","0","91002","0","15001","7"
"835","500","0","0","2","90006","2","0","0","1078","1","31214","500","0","-1","8","0","91002","0","20001","5"
"836","5000","0","0","2","90006","2","0","0","1079","1","31043","5000","0","100","8","0","91002","0","1","30"
"837","4500","0","0","2","90006","2","0","0","1079","1","31043","4500","0","300","8","0","91002","0","101","25"
"838","4000","0","0","2","90006","2","0","0","1079","1","31043","4000","0","500","8","0","91002","0","301","20"
"839","3500","0","0","2","90006","2","0","0","1079","1","31043","3500","0","1000","8","0","91002","0","501","18"
"840","3000","0","0","2","90006","2","0","0","1079","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"841","2500","0","0","2","90006","2","0","0","1079","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"842","2000","0","0","2","90006","2","0","0","1079","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"843","1500","0","0","2","90006","2","0","0","1079","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"844","1000","0","0","2","90006","2","0","0","1079","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"845","750","0","0","2","90006","2","0","0","1079","1","31043","750","0","20000","8","0","91002","0","15001","7"
"846","500","0","0","2","90006","2","0","0","1079","1","31043","500","0","-1","8","0","91002","0","20001","5"
"847","5000","0","0","2","90006","2","0","0","1080","1","31018","5000","0","100","8","0","91002","0","1","30"
"848","4500","0","0","2","90006","2","0","0","1080","1","31018","4500","0","300","8","0","91002","0","101","25"
"849","4000","0","0","2","90006","2","0","0","1080","1","31018","4000","0","500","8","0","91002","0","301","20"
"850","3500","0","0","2","90006","2","0","0","1080","1","31018","3500","0","1000","8","0","91002","0","501","18"
"851","3000","0","0","2","90006","2","0","0","1080","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"852","2500","0","0","2","90006","2","0","0","1080","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"853","2000","0","0","2","90006","2","0","0","1080","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"854","1500","0","0","2","90006","2","0","0","1080","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"855","1000","0","0","2","90006","2","0","0","1080","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"856","750","0","0","2","90006","2","0","0","1080","1","31018","750","0","20000","8","0","91002","0","15001","7"
"857","500","0","0","2","90006","2","0","0","1080","1","31018","500","0","-1","8","0","91002","0","20001","5"
"858","5000","0","0","2","90006","2","0","0","1081","1","31145","5000","0","100","8","0","91002","0","1","30"
"859","4500","0","0","2","90006","2","0","0","1081","1","31145","4500","0","300","8","0","91002","0","101","25"
"860","4000","0","0","2","90006","2","0","0","1081","1","31145","4000","0","500","8","0","91002","0","301","20"
"861","3500","0","0","2","90006","2","0","0","1081","1","31145","3500","0","1000","8","0","91002","0","501","18"
"862","3000","0","0","2","90006","2","0","0","1081","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"863","2500","0","0","2","90006","2","0","0","1081","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"864","2000","0","0","2","90006","2","0","0","1081","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"865","1500","0","0","2","90006","2","0","0","1081","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"866","1000","0","0","2","90006","2","0","0","1081","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"867","750","0","0","2","90006","2","0","0","1081","1","31145","750","0","20000","8","0","91002","0","15001","7"
"868","500","0","0","2","90006","2","0","0","1081","1","31145","500","0","-1","8","0","91002","0","20001","5"
"869","5000","0","0","2","90006","2","0","0","1082","1","31025","5000","0","100","8","0","91002","0","1","30"
"870","4500","0","0","2","90006","2","0","0","1082","1","31025","4500","0","300","8","0","91002","0","101","25"
"871","4000","0","0","2","90006","2","0","0","1082","1","31025","4000","0","500","8","0","91002","0","301","20"
"872","3500","0","0","2","90006","2","0","0","1082","1","31025","3500","0","1000","8","0","91002","0","501","18"
"873","3000","0","0","2","90006","2","0","0","1082","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"874","2500","0","0","2","90006","2","0","0","1082","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"875","2000","0","0","2","90006","2","0","0","1082","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"876","1500","0","0","2","90006","2","0","0","1082","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"877","1000","0","0","2","90006","2","0","0","1082","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"878","750","0","0","2","90006","2","0","0","1082","1","31025","750","0","20000","8","0","91002","0","15001","7"
"879","500","0","0","2","90006","2","0","0","1082","1","31025","500","0","-1","8","0","91002","0","20001","5"
"880","5000","0","0","2","90006","2","0","0","1083","1","31042","5000","0","100","8","0","91002","0","1","30"
"881","4500","0","0","2","90006","2","0","0","1083","1","31042","4500","0","300","8","0","91002","0","101","25"
"882","4000","0","0","2","90006","2","0","0","1083","1","31042","4000","0","500","8","0","91002","0","301","20"
"883","3500","0","0","2","90006","2","0","0","1083","1","31042","3500","0","1000","8","0","91002","0","501","18"
"884","3000","0","0","2","90006","2","0","0","1083","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"885","2500","0","0","2","90006","2","0","0","1083","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"886","2000","0","0","2","90006","2","0","0","1083","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"887","1500","0","0","2","90006","2","0","0","1083","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"888","1000","0","0","2","90006","2","0","0","1083","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"889","750","0","0","2","90006","2","0","0","1083","1","31042","750","0","20000","8","0","91002","0","15001","7"
"890","500","0","0","2","90006","2","0","0","1083","1","31042","500","0","-1","8","0","91002","0","20001","5"
"891","5000","0","0","2","90006","2","0","0","1084","1","31022","5000","0","100","8","0","91002","0","1","30"
"892","4500","0","0","2","90006","2","0","0","1084","1","31022","4500","0","300","8","0","91002","0","101","25"
"893","4000","0","0","2","90006","2","0","0","1084","1","31022","4000","0","500","8","0","91002","0","301","20"
"894","3500","0","0","2","90006","2","0","0","1084","1","31022","3500","0","1000","8","0","91002","0","501","18"
"895","3000","0","0","2","90006","2","0","0","1084","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"896","2500","0","0","2","90006","2","0","0","1084","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"897","2000","0","0","2","90006","2","0","0","1084","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"898","1500","0","0","2","90006","2","0","0","1084","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"899","1000","0","0","2","90006","2","0","0","1084","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"900","750","0","0","2","90006","2","0","0","1084","1","31022","750","0","20000","8","0","91002","0","15001","7"
"901","500","0","0","2","90006","2","0","0","1084","1","31022","500","0","-1","8","0","91002","0","20001","5"
"902","5000","0","0","2","90006","2","0","0","1085","1","31214","5000","0","100","8","0","91002","0","1","30"
"903","4500","0","0","2","90006","2","0","0","1085","1","31214","4500","0","300","8","0","91002","0","101","25"
"904","4000","0","0","2","90006","2","0","0","1085","1","31214","4000","0","500","8","0","91002","0","301","20"
"905","3500","0","0","2","90006","2","0","0","1085","1","31214","3500","0","1000","8","0","91002","0","501","18"
"906","3000","0","0","2","90006","2","0","0","1085","1","31214","3000","0","2000","8","0","91002","0","1001","16"
"907","2500","0","0","2","90006","2","0","0","1085","1","31214","2500","0","4500","8","0","91002","0","2001","14"
"908","2000","0","0","2","90006","2","0","0","1085","1","31214","2000","0","7000","8","0","91002","0","4501","12"
"909","1500","0","0","2","90006","2","0","0","1085","1","31214","1500","0","10000","8","0","91002","0","7001","10"
"910","1000","0","0","2","90006","2","0","0","1085","1","31214","1000","0","15000","8","0","91002","0","10001","8"
"911","750","0","0","2","90006","2","0","0","1085","1","31214","750","0","20000","8","0","91002","0","15001","7"
"912","500","0","0","2","90006","2","0","0","1085","1","31214","500","0","-1","8","0","91002","0","20001","5"
"913","5000","0","0","2","90006","2","0","0","1086","1","31043","5000","0","100","8","0","91002","0","1","30"
"914","4500","0","0","2","90006","2","0","0","1086","1","31043","4500","0","300","8","0","91002","0","101","25"
"915","4000","0","0","2","90006","2","0","0","1086","1","31043","4000","0","500","8","0","91002","0","301","20"
"916","3500","0","0","2","90006","2","0","0","1086","1","31043","3500","0","1000","8","0","91002","0","501","18"
"917","3000","0","0","2","90006","2","0","0","1086","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"918","2500","0","0","2","90006","2","0","0","1086","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"919","2000","0","0","2","90006","2","0","0","1086","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"920","1500","0","0","2","90006","2","0","0","1086","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"921","1000","0","0","2","90006","2","0","0","1086","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"922","750","0","0","2","90006","2","0","0","1086","1","31043","750","0","20000","8","0","91002","0","15001","7"
"923","500","0","0","2","90006","2","0","0","1086","1","31043","500","0","-1","8","0","91002","0","20001","5"
"924","5000","0","0","2","90006","2","0","0","1087","1","31018","5000","0","100","8","0","91002","0","1","30"
"925","4500","0","0","2","90006","2","0","0","1087","1","31018","4500","0","300","8","0","91002","0","101","25"
"926","4000","0","0","2","90006","2","0","0","1087","1","31018","4000","0","500","8","0","91002","0","301","20"
"927","3500","0","0","2","90006","2","0","0","1087","1","31018","3500","0","1000","8","0","91002","0","501","18"
"928","3000","0","0","2","90006","2","0","0","1087","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"929","2500","0","0","2","90006","2","0","0","1087","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"930","2000","0","0","2","90006","2","0","0","1087","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"931","1500","0","0","2","90006","2","0","0","1087","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"932","1000","0","0","2","90006","2","0","0","1087","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"933","750","0","0","2","90006","2","0","0","1087","1","31018","750","0","20000","8","0","91002","0","15001","7"
"934","500","0","0","2","90006","2","0","0","1087","1","31018","500","0","-1","8","0","91002","0","20001","5"
"935","5000","0","0","2","90006","2","0","0","1088","1","31145","5000","0","100","8","0","91002","0","1","30"
"936","4500","0","0","2","90006","2","0","0","1088","1","31145","4500","0","300","8","0","91002","0","101","25"
"937","4000","0","0","2","90006","2","0","0","1088","1","31145","4000","0","500","8","0","91002","0","301","20"
"938","3500","0","0","2","90006","2","0","0","1088","1","31145","3500","0","1000","8","0","91002","0","501","18"
"939","3000","0","0","2","90006","2","0","0","1088","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"940","2500","0","0","2","90006","2","0","0","1088","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"941","2000","0","0","2","90006","2","0","0","1088","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"942","1500","0","0","2","90006","2","0","0","1088","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"943","1000","0","0","2","90006","2","0","0","1088","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"944","750","0","0","2","90006","2","0","0","1088","1","31145","750","0","20000","8","0","91002","0","15001","7"
"945","500","0","0","2","90006","2","0","0","1088","1","31145","500","0","-1","8","0","91002","0","20001","5"
"946","5000","0","0","2","90006","2","0","0","1089","1","31025","5000","0","100","8","0","91002","0","1","30"
"947","4500","0","0","2","90006","2","0","0","1089","1","31025","4500","0","300","8","0","91002","0","101","25"
"948","4000","0","0","2","90006","2","0","0","1089","1","31025","4000","0","500","8","0","91002","0","301","20"
"949","3500","0","0","2","90006","2","0","0","1089","1","31025","3500","0","1000","8","0","91002","0","501","18"
"950","3000","0","0","2","90006","2","0","0","1089","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"951","2500","0","0","2","90006","2","0","0","1089","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"952","2000","0","0","2","90006","2","0","0","1089","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"953","1500","0","0","2","90006","2","0","0","1089","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"954","1000","0","0","2","90006","2","0","0","1089","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"955","750","0","0","2","90006","2","0","0","1089","1","31025","750","0","20000","8","0","91002","0","15001","7"
"956","500","0","0","2","90006","2","0","0","1089","1","31025","500","0","-1","8","0","91002","0","20001","5"
