88c64bcaf9e7dea237feb43247eb5c9e5a5ca63395a2ffbb9152011435f66caf,f3d90b5cbc983491055e03e36201ba65880a1f3684aca0e03e636fb66f1f2462,e85e926126d9f4dba1d57ab9d95c96b3b53caf89069b2dbca952f926878fcf15,b8d3788c2c4d4bab1d667055ad3b079af6f3894bd8259cf86c7a2e3b4b8d8e0f,cde746771d77810e0c636f68decd3bca8ae15d72b77d2de1918b118392c72ca0,728b1c79c3c7d0530d786d701d8100d27ef6e6fb7ef500cfd5ade2b71309ac3b,619a4768eec9cbfaf3c2fa357b8129aca03b60f8505cecab31b2dd633dde6197,a082f9e15c64170a3c585ec227b9533aa6040a24b34fac27656ef819bfe86327,1f874a07dd86fa21f67677ded70eb55b73fb9d77f86e27bd50adb9b1e4911e5f,94246a223867e2a3b373262b9078ea1133274192896f70ed61c093da90dafdac,4c30886be32f065f2f01c603b798d7db2c539b890fcfea2e2fad5749bf82ebb7,81ffba03075f1409302d8db74bc43288ac579457467a0561bfc32aef1b9c4e94,7f89ae25dadc87dc9294c1039a213d3a65e2bb0dd56519c0b576051da111d914,7b53b8a08ae55ff2ac9fda94351d7c191802971ef4f3d5997421a9750a0bb9d4,60cd0cb5374d872875b49f231a53beb8ace8cf2b445a36bfd06a84b0200d0a0e,3d76b552fbbde7eba13066998c06ec410cefcb9c9f6d92f90b9dd3ef93fc10cf,58c088aafece35387abe1a26379e7894aa54fef8177ad72fd63ac909061a00aa,e3cbfe544eaad026ace5be4681c727bb269badb5229c7db0afa4a7790ee74ca0,342b50694447efd250888b5c35ed0ec07a9b3258050d2cc2c8bdd0ab6e4036fc,a2fad9ef4a80a097b357bd12b4ed52be97e207377669ebb9ca45621185f21224,aae5408e0fde3e0f33d95226ea7864bf974e56b9fc3789a9f7989ae7eff287f0,38aaa6316a0c0fe488b6519064f0703baf8c3487723cdd113441b796d33351cb,9b6e5eb4f877f75e08f0a3ca15e0c777356fcb5199e227c77de732cca4f3babf,c5450473a41deed46f988af2a4a36e72c4d1549502b0d4027815fdf488d9b027,6f836e6f19c4dc3245e20d185d4de4c3958a6e2a9b0a72d87ceeb7f2e0e65ace,230689cf4e6c85a94fa09bb41f3763d662b0fa795cce450153898234014a223d,d7df635029b1e26c78b39622f49ac2d51d2fe52a49c5b614f9d8b182bdbec9bb,71b3424b5c9c53367852828ab1536e4cfeb1c318cfad043ce6b0e2469b621a21,6e6edc389912c4f60d9384a7006485c9327ab91e953133998f35ff15f8bfd1fb,13ec1bb8707c1f0574388b6b68ddb90750f7380cd7abd30fe22b002854efc3a2,386283ad1b690dc31a00ac788b299fe3a9e290e667a4970a189d89590f76be4e,49925d0231b4e3ef3f172626be4d81d7e71ed6f95aebfe1e67a666531bd047b3,806c96730a1bf0c21e96a1e2d3528d01ed071baad21aa67979270994c16c8d54,1f3bfde444b8547c63b86dce7b00552d0ff427db6fd3221f49b1dac745a43103,f4abb86bf3b34fbfa93c458561db13d59972c6cfa05e30d036482f70b1614498,9b71c233597fbdb3ff2d7179fe29e8c49b6bd37d8b2c0144309d42a06cedad50,b5c913ab772748271c167c5aff6de02f45a0441d60a335ea7f83b893d09eeeda,10403ffb42e8d6f6bb135a644761a94d1325c1015cc3284ee6e79e678f6dd442,90728fbd512babc073ee1b4cd3e87ddf6b94bf4c0b7683024513e73671f8a50d,6a2e18080994690b75d372dcf76ef552ef0a56a99c52b4b347432ae1b9450a34,1b33d5d108e477aaf59cc7a7d677aa41b58e9227c1dac00ecf4deb886f8a3bed,81ef459744ee76f0de83690b6c7057e39ac65a173f676d64e75532bf1c773def,7b59005279a23be7b5cba93a354a463eabbbe35dbf018764f31eab19d4e7af48,250213271e7ff6429ef002915931bbcb7de8e62bce797f26f07bc2572e283250
"323901","300000031","0","0","0","0","0","99999","氷獄入道","0","99999","0","30000","0","0","0","0","300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","25000","1","30000","260000000","0","0","50","0","0","0","610209201"
"323902","300000022","0","0","0","0","0","400","氷獄入道","0","400","0","13000","0","0","0","0","300","0","0","0","9000","0","1","0","0","0","0","0","0","0","0","0","25000","1","13000","260000000","0","40000","50","0","0","0","610209202"
"323903","300000022","0","0","0","0","0","400","氷獄入道","0","400","0","20000","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","25000","0","0","0","0","0","25000","1","20000","260000000","0","40000","50","0","0","0","610209203"
"217002","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610209204"
"217002","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610209205"
"217002","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610209206"
"323904","300000031","0","0","0","0","0","99999","氷獄入道","0","99999","0","100000","0","0","0","0","460","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50000","1","100000","500000000","0","0","50","0","0","0","610209301"
"323905","300000022","0","0","0","0","0","500","氷獄入道","0","500","0","15000","0","0","0","0","460","0","0","0","50000","0","1","0","0","0","0","0","0","0","0","0","50000","1","15000","500000000","0","50000","50","0","0","0","610209302"
"323906","300000022","0","0","0","0","0","500","氷獄入道","0","500","0","30000","0","0","0","0","460","0","50000","0","0","0","1","0","0","0","50000","0","0","0","0","0","50000","1","30000","500000000","0","50000","50","0","0","0","610209303"
"217002","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","460","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","0","610209304"
"217002","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","460","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","0","610209305"
"217002","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","460","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","0","610209306"
"256300","200000011","0","0","2550","0","0","543","インプ","0","510","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","23011","70796847","0","2550","40","0","0","0","610209401"
"257300","200000011","0","0","2550","0","0","543","プチデビル","0","510","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","17258","56637477","0","2550","40","0","0","0","610209402"
"259400","200000011","0","0","2550","0","0","543","イビルキャノン","0","510","0","23011","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","47787872","0","2550","40","0","0","0","610209403"
"259300","200000011","0","0","2550","0","0","543","ファイヤーメイジ","0","510","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","17258","31858582","0","2550","40","0","0","0","610209404"
"256300","200000011","0","0","3490","0","0","713","インプ","0","689","0","0","0","0","0","0","355","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","93153","171628717","0","3490","41","0","0","0","610209501"
"257300","200000011","0","0","3490","0","0","713","プチデビル","0","689","0","0","0","0","0","0","355","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","69865","137302974","0","3490","41","0","0","0","610209502"
"259400","200000011","0","0","3490","0","0","713","イビルキャノン","0","689","0","93153","0","0","0","0","355","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","102977231","0","3490","41","0","0","0","610209503"
"259300","200000011","0","0","3490","0","0","713","ファイヤーメイジ","0","689","0","0","0","0","0","0","355","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","69865","68651487","0","3490","41","0","0","0","610209504"
"324000","300000022","0","0","0","0","0","300","宿業のサイバンチュラ","0","300","0","20000","0","0","0","0","200","0","20000","0","0","0","1","0","0","0","5000","130","0","0","0","0","20000","1","0","87000000","0","20000","50","0","0","0","610210101"
"217003","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610210102"
"324001","300000031","0","0","0","0","0","99999","宿業のサイバンチュラ","0","99999","0","40000","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","250000000","0","0","50","0","0","0","610210201"
"324002","300000022","0","0","0","0","0","300","宿業のサイバンチュラ","0","300","0","40000","0","0","0","0","300","0","30000","0","30000","0","1","0","0","0","0","50","0","0","0","0","0","1","0","250000000","0","30000","50","0","0","0","610210202"
"324003","300000022","0","0","0","0","0","300","宿業のサイバンチュラ","0","300","0","40000","0","0","0","0","300","0","30000","0","0","0","1","0","0","0","15000","130","0","0","0","0","40000","1","0","250000000","0","30000","50","0","0","0","610210203"
"217003","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610210204"
"217003","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610210205"
"217003","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610210206"
"324004","300000031","0","0","0","0","0","99999","宿業のサイバンチュラ","0","99999","0","80000","0","0","0","0","460","0","50000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","750000000","0","0","50","0","0","0","610210301"
"324005","300000022","0","0","0","0","0","600","宿業のサイバンチュラ","0","600","0","80000","0","0","0","0","460","0","50000","0","50000","0","1","0","0","0","0","130","0","0","0","0","0","1","0","750000000","0","50000","50","0","0","0","610210302"
"324006","300000022","0","0","0","0","0","600","宿業のサイバンチュラ","0","600","0","80000","0","0","0","0","460","0","50000","0","0","0","1","0","0","0","50000","130","0","0","0","0","50000","1","0","750000000","0","50000","50","0","0","0","610210303"
"217003","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","460","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610210304"
"217003","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","460","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610210305"
"217003","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","460","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610210306"
"217604","200000011","0","0","2550","0","0","412","無彩の宝石蜘蛛","0","384","0","35000","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","56113653","0","2550","40","0","0","0","610210401"
"217605","200000011","0","0","2550","0","0","412","無彩の宝石蜘蛛","0","384","0","35000","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","56113653","0","2550","40","0","0","0","610210402"
"217606","200000011","0","0","2550","0","0","412","無彩の宝石蜘蛛","0","384","0","35000","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","56113653","0","2550","40","0","0","0","610210403"
"217607","200000011","0","0","2550","0","0","412","無彩の宝石蜘蛛","0","384","0","35000","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","56113653","0","2550","40","0","0","0","610210404"
"217604","200000011","0","0","3490","0","0","713","無彩の宝石蜘蛛","0","510","0","95000","0","0","0","0","358","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","160467143","0","3490","41","0","0","0","610210501"
"217605","200000011","0","0","3490","0","0","713","無彩の宝石蜘蛛","0","510","0","95000","0","0","0","0","358","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","160467143","0","3490","41","0","0","0","610210502"
"217606","200000011","0","0","3490","0","0","713","無彩の宝石蜘蛛","0","510","0","95000","0","0","0","0","358","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","160467143","0","3490","41","0","0","0","610210503"
"217607","200000011","0","0","3490","0","0","713","無彩の宝石蜘蛛","0","510","0","95000","0","0","0","0","358","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","160467143","0","3490","41","0","0","0","610210504"
"324500","300000022","0","0","0","0","0","300","アルトリクス","0","300","0","20000","0","0","0","0","200","0","0","0","20000","0","1","0","0","0","20000","90","0","0","0","0","0","1","20000","67000000","0","50000","50","0","0","0","610211101"
"217004","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610211102"
"324501","300000040","0","0","0","0","0","99999","アルトリクス","0","99999","0","30000","0","0","0","0","300","0","0","0","25000","0","1","0","0","0","0","0","0","0","0","0","0","1","30000","200000000","0","0","50","0","0","0","610211201"
"324502","300000022","0","0","0","0","0","300","アルトリクス","0","300","0","30000","0","0","0","0","300","0","25000","0","25000","0","1","0","0","0","0","130","0","0","0","0","0","1","30000","200000000","0","50000","50","0","0","0","610211202"
"324503","300000022","0","0","0","0","0","300","アルトリクス","0","300","0","30000","0","0","0","0","300","0","0","0","25000","0","1","0","0","0","25000","90","0","0","0","0","0","1","30000","200000000","0","50000","50","0","0","0","610211203"
"217004","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610211204"
"217004","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610211205"
"217004","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610211206"
"324504","300000040","0","0","0","0","0","99999","アルトリクス","0","99999","0","60000","0","0","0","0","470","0","0","0","50000","0","1","0","0","0","0","0","0","0","0","0","0","1","60000","640000000","0","0","50","0","0","0","610211301"
"324505","300000022","0","0","0","0","0","600","アルトリクス","0","600","0","60000","0","0","0","0","470","0","50000","0","50000","0","1","0","0","0","0","130","0","0","0","0","0","1","60000","640000000","0","50000","50","0","0","0","610211302"
"324506","300000022","0","0","0","0","0","600","アルトリクス","0","600","0","60000","0","0","0","0","470","0","50000","0","50000","0","1","0","0","0","50000","90","0","0","0","0","0","1","60000","640000000","0","50000","50","0","0","0","610211303"
"217004","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","470","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610211304"
"217004","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","470","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610211305"
"217004","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","470","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610211306"
"622601","200000011","0","0","2550","0","1","480","ユイ（サマー）のシャドウ","1000","433","0","0","0","0","0","0","255","0","255","0","2550","0","1","0","0","0","2550","60","0","0","0","0","2550","0","40000","55876239","0","255","40","0","0","0","610211401"
"615601","200000011","0","0","2550","0","1","280","ユイ（儀装束）のシャドウ","1000","400","0","0","0","0","0","0","255","0","700","0","2550","0","1","0","0","0","2550","60","0","0","0","0","2550","0","40000","49100991","0","2550","40","0","0","0","610211402"
"608802","200000011","0","0","2550","0","1","340","ユイ（ニューイヤー）のシャドウ","1000","406","0","0","0","0","0","0","255","0","550","0","2550","0","1","0","0","0","2550","60","0","0","0","0","2550","6","40000","50992410","0","2550","40","0","0","0","610211403"
"600201","200000011","0","0","2550","0","1","433","ユイのシャドウ","1700","500","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","900","60","0","0","0","0","2550","6","40000","60550495","0","400","40","0","0","0","610211404"
"622601","200000011","0","0","3490","0","1","720","ユイ（サマー）のシャドウ","3000","650","0","0","0","0","0","0","361","0","361","0","3490","0","1","0","0","0","3490","120","0","0","0","0","3490","0","75000","161628717","0","361","41","0","0","0","610211501"
"615601","200000011","0","0","3490","0","1","420","ユイ（儀装束）のシャドウ","3000","600","0","0","0","0","0","0","361","0","1200","0","3490","0","1","0","0","0","3490","120","0","0","0","0","3490","0","75000","147302974","0","3490","41","0","0","0","610211502"
"608802","200000011","0","0","3490","0","1","510","ユイ（ニューイヤー）のシャドウ","3000","610","0","0","0","0","0","0","361","0","800","0","3490","0","1","0","0","0","3490","120","0","0","0","0","3490","6","75000","152977231","0","4500","41","0","0","0","610211503"
"600201","200000011","0","0","3490","0","1","650","ユイのシャドウ","3000","750","0","0","0","0","0","0","361","0","3490","0","3490","0","1","0","0","0","1300","120","0","0","0","0","3490","6","75000","188651487","0","4500","41","0","0","0","610211504"
"324600","300000022","0","0","0","0","0","300","デアム","0","300","0","20000","0","0","0","0","200","0","10000","0","10000","0","1","0","0","0","10000","50","0","0","0","0","0","1","20000","62000000","0","10000","50","0","0","0","610212101"
"217005","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610212102"
"324601","300000040","0","0","0","0","0","99999","デアム","0","99999","0","40000","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","40000","250000000","0","0","50","0","0","0","610212201"
"324602","300000022","0","0","0","0","0","500","デアム","0","500","0","40000","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","0","50","0","0","0","0","25000","1","40000","250000000","0","25000","50","0","0","0","610212202"
"324603","300000022","0","0","0","0","0","500","デアム","0","500","0","40000","0","0","0","0","300","0","25000","0","30000","0","1","0","0","0","25000","50","0","0","0","0","0","1","40000","250000000","0","25000","50","0","0","0","610212203"
"217005","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610212204"
"217005","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610212205"
"217005","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610212206"
"324604","300000040","0","0","0","0","0","99999","デアム","0","99999","0","60000","0","0","0","0","470","0","50000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","60000","560000000","0","0","50","0","0","0","610212301"
"324605","300000022","0","0","50000","0","0","1000","デアム","0","1000","0","60000","0","0","0","0","470","0","50000","0","0","0","1","0","0","0","0","50","0","0","0","0","0","1","60000","560000000","0","50000","50","0","0","0","610212302"
"324606","300000022","0","0","0","0","0","1000","デアム","0","1000","0","60000","0","0","0","0","470","0","50000","0","50000","0","1","0","0","0","40000","50","0","0","0","0","0","1","60000","560000000","0","50000","50","0","0","0","610212303"
"217005","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","470","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610212304"
"217005","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","470","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610212305"
"217005","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","470","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610212306"
"604903","200000011","0","0","0","0","2","698","シズルのシャドウ","1000","582","0","16388","0","0","0","0","255","0","300","0","255","0","1","0","0","0","255","0","0","0","0","0","0","6","0","136068388","0","400","40","0","0","0","610212401"
"606801","200000011","0","0","0","0","1","368","ラビリスタのシャドウ","0","352","0","24939","0","0","0","0","255","0","240","0","240","0","1","0","0","0","255","0","0","0","0","0","0","5","0","115444241","0","240","40","0","0","0","610212402"
"601101","200000011","0","0","0","0","2","290","リノのシャドウ","0","331","0","28469","0","0","0","0","255","0","255","0","180","0","1","0","0","0","255","0","0","0","0","0","0","6","0","82874731","0","255","40","0","0","0","610212403"
"218200","300000039","0","0","0","0","0","173","シールド・レリック","0","160","0","27912","0","0","0","0","155","0","1780","0","2550","0","1","0","0","0","2550","0","0","0","0","0","0","0","0","7496058","0","0","40","0","0","0","610212404"
"218300","300000039","0","0","0","0","0","173","ブレイク・レリック","0","160","0","27912","0","0","0","0","155","0","1780","0","2550","0","1","0","0","0","2550","0","0","0","0","0","0","0","0","5196847","0","0","40","0","0","0","610212405"
"218400","300000039","0","0","0","0","0","173","アタック・レリック","0","160","0","0","0","0","0","0","155","0","1200","0","2550","0","1","0","0","0","2550","0","0","0","0","0","0","0","27912","9097635","0","0","40","0","0","0","610212406"
"604903","200000011","0","0","0","0","2","1206","シズルのシャドウ","3000","960","0","34171","0","0","0","0","364","0","400","0","364","0","1","0","0","0","364","0","0","0","0","0","0","6","0","293193310","0","500","40","0","0","0","610212501"
"606801","200000011","0","0","0","0","1","581","ラビリスタのシャドウ","0","488","0","64175","0","0","0","0","364","0","364","0","364","0","1","0","0","0","364","0","0","0","0","0","0","5","0","246725431","0","364","40","0","0","0","610212502"
"601101","200000011","0","0","0","0","2","412","リノのシャドウ","0","502","0","73119","0","0","0","0","364","0","364","0","300","0","1","0","0","0","364","0","0","0","0","0","0","6","0","181404375","0","1000","40","0","0","0","610212503"
"218200","300000039","0","0","0","0","0","343","シールド・レリック","0","310","0","57528","0","0","0","0","264","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","0","0","0","23496000","0","0","40","0","0","0","610212504"
"218300","300000039","0","0","0","0","0","343","ブレイク・レリック","0","310","0","57528","0","0","0","0","264","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","0","0","0","15796800","0","0","40","0","0","0","610212505"
"218400","300000039","0","0","0","0","0","343","アタック・レリック","0","310","0","0","0","0","0","0","264","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","0","0","57528","28097600","0","0","40","0","0","0","610212506"
