1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"16003","620230013","0","0","2","1","10011002","1","0","100","12","0","0","16003","0","4","600110163","0","0","61362","600003880","101011","0","620420013","0","0","0","620380012","63001002","10011001","0","1","3","10011001","1","24","1","0","36","439","620050012"
"17003","620230014","0","0","2","1","10011002","1","0","100","12","0","0","17003","0","4","600110173","0","0","61362","600003881","101011","0","620420014","0","0","0","620380013","63001002","10011001","0","1","3","10011001","1","24","1","0","36","445","620050013"
"18003","620230015","0","0","2","1","10011003","1","0","100","12","0","0","18003","0","4","600110183","0","0","61362","600003882","101011","0","620420015","0","0","0","620380014","63001002","10011001","0","1","3","10011002","1","24","1","0","36","458","620050014"
"19003","620230016","0","0","2","1","10011003","1","0","100","12","0","0","19003","0","4","600110193","0","0","61362","600003883","101011","0","620420016","0","0","0","620380015","63001002","10011001","0","1","3","10011002","1","24","1","0","36","465","620050015"
"20003","620230017","0","0","2","1","10011003","1","0","100","12","0","0","20003","0","4","600110203","0","0","61362","600003884","101011","0","620420017","0","0","0","620380016","63001002","10011001","0","1","3","10011002","1","24","1","0","36","469","620050016"
"21003","620230018","0","0","2","1","10011003","1","0","100","12","0","0","21003","0","4","600110213","0","0","61362","600003885","101011","0","620420018","0","0","0","620380017","63001002","10011001","0","1","3","10011002","1","24","1","0","36","477","620050017"
"22003","620230019","0","0","2","1","10011003","1","0","100","12","0","0","22003","0","4","600110223","0","0","61362","600003886","101011","0","620420019","0","0","0","620380018","63001002","10011001","0","1","3","10011002","1","24","1","0","36","483","620050018"
"23003","620230020","0","0","2","1","10011003","1","0","100","12","0","0","23003","0","4","600110233","0","0","61362","600003887","101011","0","620420020","0","0","0","620380019","63001002","10011001","0","1","3","10011002","1","24","1","0","36","488","620050019"
"24003","620230021","0","0","2","1","10011003","1","0","100","12","0","0","24003","0","4","600110243","0","0","61362","600003888","101011","0","620420021","0","0","0","620380020","63001002","10011001","0","1","3","10011002","1","24","1","0","36","496","620050020"
"25003","620230022","0","0","2","1","10011003","1","0","100","12","0","0","25003","0","4","600110253","0","0","61362","600003889","101011","0","620420022","0","0","0","620380021","63001002","10011001","0","1","3","10011002","1","24","1","0","36","502","620050021"
"26003","620230023","0","0","2","1","10011003","1","0","100","12","0","0","26003","0","4","600110263","0","0","61362","600003890","101011","0","620420023","0","0","0","620380022","63001002","10011001","0","1","3","10011002","1","24","1","0","36","507","620050022"
"27003","620230024","0","0","2","1","10011004","1","0","100","12","0","0","27003","0","4","600110273","0","0","61362","600003891","101011","0","620420024","0","0","0","620380023","63001002","10011001","0","1","3","10011003","1","24","1","0","36","515","620050023"
"28003","620230025","0","0","2","1","10011004","1","0","100","12","0","0","28003","0","4","600110283","0","0","61362","600003892","101011","0","620420025","0","0","0","620380024","63001002","10011001","0","1","3","10011003","1","24","1","0","36","522","620050024"
"29003","620230026","0","0","2","1","10011004","1","0","100","12","0","0","29003","0","4","600110293","0","0","61362","600003893","101011","0","620420026","0","0","0","620380025","63001002","10011001","0","1","3","10011003","1","24","1","0","36","528","620050025"
"30003","620230027","0","0","2","1","10011004","1","0","100","12","0","0","30003","0","4","600110303","0","0","61362","600003894","101011","0","620420027","0","0","0","620380026","63001002","10011001","0","1","3","10011003","1","24","1","0","36","534","620050026"
"31003","620230028","0","0","2","1","10011004","1","0","100","12","0","0","31003","0","4","600110313","0","0","61362","600003895","101011","0","620420028","0","0","0","620380027","63001002","10011001","0","1","3","10011003","1","24","1","0","36","542","620050027"
"32003","620230029","0","0","2","1","10011004","1","0","100","12","0","0","32003","0","4","600110323","0","0","61362","600003896","101011","0","620420029","0","0","0","620380028","63001002","10011001","0","1","3","10011003","1","24","1","0","36","553","620050028"
"33003","620230030","0","0","2","1","10011004","1","0","100","12","0","0","33003","0","4","600110333","0","0","61362","600003897","101011","0","620420030","0","0","0","620380029","63001002","10011001","0","1","3","10011003","1","24","1","0","36","569","620050029"
"34003","620230031","0","0","2","1","10011004","1","0","100","12","0","0","34003","0","4","600110343","0","0","61362","600003898","101011","0","620420031","0","0","0","620380030","63001002","10011001","0","1","3","10011003","1","24","1","0","36","576","620050030"
"35003","620230032","0","0","2","1","10011005","1","0","100","12","0","0","35003","0","4","600110353","0","0","61362","600003899","101011","0","620420032","0","0","0","620380031","63001002","10011002","0","1","3","10011004","1","24","1","0","36","580","620050031"
"36003","620230033","0","0","2","1","10011005","1","0","100","12","0","0","36003","0","4","600110363","0","0","61362","600003900","101011","0","620420033","0","0","0","620380032","63001002","10011002","0","1","3","10011004","1","24","1","0","36","595","620050032"
"37003","620230034","0","0","2","1","10011005","1","0","100","12","0","0","37003","0","4","600110373","0","0","61362","600003901","101011","0","620420034","0","0","0","620380033","63001002","10011002","0","1","3","10011004","1","24","1","0","36","603","620050033"
"38003","620230035","0","0","2","1","10011005","1","0","100","12","0","0","38003","0","4","600110383","0","0","61362","600003902","101011","0","620420035","0","0","0","620380034","63001002","10011002","0","1","3","10011004","1","24","1","0","36","615","620050034"
"39003","620230036","0","0","2","1","10011005","1","0","100","12","0","0","39003","0","4","600110393","0","0","61362","600003903","101011","0","620420036","0","0","0","620380035","63001002","10011002","0","1","3","10011004","1","24","1","0","36","625","620050035"
"40003","620230037","0","0","2","1","10011005","1","0","100","12","0","0","40003","0","4","600110403","0","0","61362","600003904","101011","0","620420037","0","0","0","620380036","63001002","10011002","0","1","3","10011004","1","24","1","0","36","643","620050036"
"41003","620230038","0","0","2","1","10011005","1","0","100","12","0","0","41003","0","4","600110413","0","0","61362","600003905","101011","0","620420038","0","0","0","620380037","63001002","10011002","0","1","3","10011004","1","24","1","0","36","647","620050037"
"42003","620230039","0","0","2","1","10011006","1","0","100","12","0","0","42003","0","4","600110423","0","0","61362","600003906","101011","0","620420039","0","0","0","620380038","63001002","10011003","0","1","3","10011005","1","24","1","0","36","654","620050038"
"43003","620230040","0","0","2","1","10011006","1","0","100","12","0","0","43003","0","4","600110433","0","0","61362","600003907","101011","0","620420040","0","0","0","620380039","63001002","10011003","0","1","3","10011005","1","24","1","0","36","673","620050039"
"44003","620230041","0","0","2","1","10011006","1","0","100","12","0","0","44003","0","4","600110443","0","0","61362","600003908","101011","0","620420041","0","0","0","620380040","63001002","10011003","0","1","3","10011005","1","24","1","0","36","689","620050040"
"45003","620230042","0","0","2","1","10011006","1","0","100","12","0","0","45003","0","4","600110453","0","0","61362","600003909","101011","0","620420042","0","0","0","620380041","63001002","10011003","0","1","3","10011005","1","24","1","0","36","706","620050041"
"46003","620230043","0","0","2","1","10011006","1","0","100","12","0","0","46003","0","4","600110463","0","0","61362","600003910","101011","0","620420043","0","0","0","620380042","63001002","10011003","0","1","3","10011005","1","24","1","0","36","717","620050042"
"47003","620230044","0","0","2","1","10011006","1","0","100","12","0","0","47003","0","4","600110473","0","0","61362","600003911","101011","0","620420044","0","0","0","620380043","63001002","10011003","0","1","3","10011005","1","24","1","0","36","722","620050043"
"48003","620230045","0","0","2","1","10011006","1","0","100","12","0","0","48003","0","4","600110483","0","0","61362","600003912","101011","0","620420045","0","0","0","620380044","63001002","10011003","0","1","3","10011005","1","24","1","0","36","733","620050044"
"49003","620230046","0","0","2","1","10011007","1","0","100","12","0","0","49003","0","4","600110493","0","0","61362","600003913","101011","0","620420046","0","0","0","620380045","63001002","10011004","0","1","3","10011006","1","24","1","0","36","748","620050045"
"50003","620230047","0","0","2","1","10011007","1","0","100","12","0","0","50003","0","4","600110503","0","0","61362","600003914","101011","0","620420047","0","0","0","620380046","63001002","10011004","0","1","3","10011006","1","24","1","0","36","768","620050046"
"51003","620230048","0","0","2","1","10011007","1","0","100","12","0","0","51003","0","4","600110513","0","0","61362","600003915","101011","0","620420048","0","0","0","620380047","63001002","10011004","0","1","3","10011006","1","24","1","0","36","777","620050047"
"52003","620230049","0","0","2","1","10011007","1","0","100","12","0","0","52003","0","4","600110523","0","0","61362","600003916","101011","0","620420049","0","0","0","620380048","63001002","10011004","0","1","3","10011006","1","24","1","0","36","786","620050048"
"53003","620230050","0","0","2","1","10011007","1","0","100","12","0","0","53003","0","4","600110533","0","0","61362","600003917","101011","0","620420050","0","0","0","620380049","63001002","10011004","0","1","3","10011006","1","24","1","0","36","800","620050049"
"54003","620230051","0","0","2","1","10011007","1","0","100","12","0","0","54003","0","4","600110543","0","0","61362","600003918","101011","0","620420051","0","0","0","620380050","63001002","10011004","0","1","3","10011006","1","24","1","0","36","809","620050050"
"55003","620230052","0","0","2","1","10011007","1","0","100","12","0","0","55003","0","4","600110553","0","0","61362","600003919","101011","0","620420052","0","0","0","620380051","63001002","10011004","0","1","3","10011006","1","24","1","0","36","816","620050051"
"56003","620230053","0","0","2","1","10011007","1","0","100","12","0","0","56003","0","4","600110563","0","0","61362","600003920","101011","0","620420053","0","0","0","620380052","63001002","10011004","0","1","3","10011006","1","24","1","0","36","824","620050052"
"57003","620230054","0","0","2","1","10011007","1","0","100","12","0","0","57003","0","4","600110573","0","0","61362","600003921","101011","0","620420054","0","0","0","620380053","63001002","10011004","0","1","3","10011006","1","24","1","0","36","827","620050053"
"58003","620230055","0","0","2","1","10011007","1","0","100","12","0","0","58003","0","4","600110583","0","0","61362","600003922","101011","0","620420055","0","0","0","620380054","63001002","10011004","0","1","3","10011006","1","24","1","0","36","834","620050054"
"59003","620230056","0","0","2","1","10011007","1","0","100","12","0","0","59003","0","4","600110593","0","0","61362","600003923","101011","0","620420056","0","0","0","620380055","63001002","10011004","0","1","3","10011006","1","24","1","0","36","849","620050055"
"60003","620230057","0","0","2","1","10011007","1","0","100","12","0","0","60003","0","4","600110603","0","0","61362","600003924","101011","0","620420057","0","0","0","620380056","63001002","10011004","0","1","3","10011006","1","24","1","0","36","855","620050056"
"61003","620230058","0","0","2","1","10011007","1","0","100","12","0","0","61003","0","4","600110613","0","0","61362","600003925","101011","0","620420058","0","0","0","620380057","63001002","10011004","0","1","3","10011006","1","24","1","0","36","865","620050057"
"62003","620230059","0","0","2","1","10011008","1","0","100","12","0","0","62003","0","4","600110623","0","0","61362","600003926","101011","0","620420059","0","0","0","620380058","63001002","10011006","0","1","3","10011007","1","70","1","0","5","874","620050058"
"63003","620230060","0","0","2","1","10011008","1","0","100","12","0","0","63003","0","4","600110633","0","0","61362","600003927","101011","0","620420060","0","0","0","620380059","63001002","10011006","0","1","3","10011007","1","70","1","0","5","888","620050059"
"64003","620230061","0","0","2","1","10011008","1","0","100","12","0","0","64003","0","4","600110643","0","0","61362","600003928","101011","0","620420061","0","0","0","620380060","63001002","10011006","0","1","3","10011007","1","70","1","0","5","899","620050060"
"65003","620230062","0","0","2","1","10011008","1","0","100","12","0","0","65003","0","4","600110653","0","0","61362","600003929","101011","0","620420062","0","0","0","620380061","63001002","10011006","0","1","3","10011007","1","70","1","0","5","907","620050061"
"66003","620230063","0","0","2","1","10011008","1","0","100","12","0","0","66003","0","4","600110663","0","0","61362","600003930","101011","0","620420063","0","0","0","620380062","63001002","10011006","0","1","3","10011007","1","70","1","0","5","918","620050062"
"67003","620230064","0","0","2","1","10011008","1","0","100","12","0","0","67003","0","4","600110673","0","0","61362","600003931","101011","0","620420064","0","0","0","620380063","63001002","10011006","0","1","3","10011007","1","70","1","0","5","926","620050063"
"68003","620230065","0","0","2","1","10011008","1","0","100","12","0","0","68003","0","4","600110683","0","0","61362","600003932","101011","0","620420065","0","0","0","620380064","63001002","10011006","0","1","3","10011007","1","70","1","0","5","938","620050064"
"69003","620230066","0","0","2","1","10011008","1","0","100","12","0","0","69003","0","4","600110693","0","0","61362","600003933","101011","0","620420066","0","0","0","620380065","63001002","10011006","0","1","3","10011007","1","70","1","0","5","954","620050065"
"3003","620340001","0","0","2","1","10011001","1","0","100","12","0","0","3003","0","4","600110033","0","0","61362","600003938","101011","0","620160001","0","0","0","620290101","63001002","10011001","0","1","3","10011001","1","24","1","0","36","323","620380101"
"4003","620340001","0","0","2","1","10011001","1","0","100","12","0","0","4003","0","4","600110043","0","0","61362","600003939","101011","0","620160001","0","0","0","620290101","63001002","10011001","0","1","3","10011001","1","24","1","0","36","323","620380101"
"5003","620340002","0","0","2","1","10011001","1","0","100","12","0","0","5003","0","4","600110053","0","0","61362","600003940","101011","0","620160002","0","0","0","620290102","63001002","10011001","0","1","3","10011001","1","24","1","0","36","336","620380101"
"6003","620340003","0","0","2","1","10011001","1","0","100","12","0","0","6003","0","4","600110063","0","0","61362","600003941","101011","0","620160003","0","0","0","620290103","63001002","10011001","0","1","3","10011001","1","24","1","0","36","342","620380102"
"7003","620340004","0","0","2","1","10011001","1","0","100","12","0","0","7003","0","4","600110073","0","0","61362","600003942","101011","0","620160004","0","0","0","620290104","63001002","10011001","0","1","3","10011001","1","24","1","0","36","352","620380103"
"8003","620340005","0","0","2","1","10011001","1","0","100","12","0","0","8003","0","4","600110083","0","0","61362","600003943","101011","0","620160005","0","0","0","620290105","63001002","10011001","0","1","3","10011001","1","24","1","0","36","360","620380104"
"9003","620340006","0","0","2","1","10011002","1","0","100","12","0","0","9003","0","4","600110093","0","0","61362","600003944","101011","0","620160006","0","0","0","620290106","63001002","10011001","0","1","3","10011001","1","24","1","0","36","373","620380105"
"10003","620340007","0","0","2","1","10011002","1","0","100","12","0","0","10003","0","4","600110103","0","0","61362","600003945","101011","0","620160007","0","0","0","620290107","63001002","10011001","0","1","3","10011001","1","24","1","0","36","386","620380106"
"11003","620340008","0","0","2","1","10011002","1","0","100","12","0","0","11003","0","4","600110113","0","0","61362","600003946","101011","0","620160008","0","0","0","620290108","63001002","10011001","0","1","3","10011001","1","24","1","0","36","392","620380107"
"12003","620340009","0","0","2","1","10011002","1","0","100","12","0","0","12003","0","4","600110123","0","0","61362","600003947","101011","0","620160009","0","0","0","620290109","63001002","10011001","0","1","3","10011001","1","24","1","0","36","402","620380108"
"13003","620340010","0","0","2","1","10011002","1","0","100","12","0","0","13003","0","4","600110133","0","0","61362","600003948","101011","0","620160010","0","0","0","620290110","63001002","10011001","0","1","3","10011001","1","24","1","0","36","408","620380109"
"14003","620340011","0","0","2","1","10011002","1","0","100","12","0","0","14003","0","4","600110143","0","0","61362","600003949","101011","0","620160011","0","0","0","620290111","63001002","10011001","0","1","3","10011001","1","24","1","0","36","420","620380110"
"15003","620340012","0","0","2","1","10011002","1","0","100","12","0","0","15003","0","4","600110153","0","0","61362","600003950","101011","0","620160012","0","0","0","620290112","63001002","10011001","0","1","3","10011001","1","24","1","0","36","427","620380111"
"16003","620340013","0","0","2","1","10011002","1","0","100","12","0","0","16003","0","4","600110163","0","0","61362","600003951","101011","0","620160013","0","0","0","620290113","63001002","10011001","0","1","3","10011001","1","24","1","0","36","439","620380112"
"17003","620340014","0","0","2","1","10011002","1","0","100","12","0","0","17003","0","4","600110173","0","0","61362","600003952","101011","0","620160014","0","0","0","620290114","63001002","10011001","0","1","3","10011001","1","24","1","0","36","445","620380113"
"18003","620340015","0","0","2","1","10011003","1","0","100","12","0","0","18003","0","4","600110183","0","0","61362","600003953","101011","0","620160015","0","0","0","620290115","63001002","10011001","0","1","3","10011002","1","24","1","0","36","458","620380114"
"19003","620340016","0","0","2","1","10011003","1","0","100","12","0","0","19003","0","4","600110193","0","0","61362","600003954","101011","0","620160016","0","0","0","620290116","63001002","10011001","0","1","3","10011002","1","24","1","0","36","465","620380115"
"20003","620340017","0","0","2","1","10011003","1","0","100","12","0","0","20003","0","4","600110203","0","0","61362","600003955","101011","0","620160017","0","0","0","620290117","63001002","10011001","0","1","3","10011002","1","24","1","0","36","469","620380116"
"21003","620340018","0","0","2","1","10011003","1","0","100","12","0","0","21003","0","4","600110213","0","0","61362","600003956","101011","0","620160018","0","0","0","620290118","63001002","10011001","0","1","3","10011002","1","24","1","0","36","477","620380117"
"22003","620340019","0","0","2","1","10011003","1","0","100","12","0","0","22003","0","4","600110223","0","0","61362","600003957","101011","0","620160019","0","0","0","620290119","63001002","10011001","0","1","3","10011002","1","24","1","0","36","483","620380118"
"23003","620340020","0","0","2","1","10011003","1","0","100","12","0","0","23003","0","4","600110233","0","0","61362","600003958","101011","0","620160020","0","0","0","620290120","63001002","10011001","0","1","3","10011002","1","24","1","0","36","488","620380119"
"24003","620340021","0","0","2","1","10011003","1","0","100","12","0","0","24003","0","4","600110243","0","0","61362","600003959","101011","0","620160021","0","0","0","620290121","63001002","10011001","0","1","3","10011002","1","24","1","0","36","496","620380120"
"25003","620340022","0","0","2","1","10011003","1","0","100","12","0","0","25003","0","4","600110253","0","0","61362","600003960","101011","0","620160022","0","0","0","620290122","63001002","10011001","0","1","3","10011002","1","24","1","0","36","502","620380121"
"26003","620340023","0","0","2","1","10011003","1","0","100","12","0","0","26003","0","4","600110263","0","0","61362","600003961","101011","0","620160023","0","0","0","620290123","63001002","10011001","0","1","3","10011002","1","24","1","0","36","507","620380122"
"27003","620340024","0","0","2","1","10011004","1","0","100","12","0","0","27003","0","4","600110273","0","0","61362","600003962","101011","0","620160024","0","0","0","620290124","63001002","10011001","0","1","3","10011003","1","24","1","0","36","515","620380123"
"28003","620340025","0","0","2","1","10011004","1","0","100","12","0","0","28003","0","4","600110283","0","0","61362","600003963","101011","0","620160025","0","0","0","620290125","63001002","10011001","0","1","3","10011003","1","24","1","0","36","522","620380124"
"29003","620340026","0","0","2","1","10011004","1","0","100","12","0","0","29003","0","4","600110293","0","0","61362","600003964","101011","0","620160026","0","0","0","620290126","63001002","10011001","0","1","3","10011003","1","24","1","0","36","528","620380125"
"30003","620340027","0","0","2","1","10011004","1","0","100","12","0","0","30003","0","4","600110303","0","0","61362","600003965","101011","0","620160027","0","0","0","620290127","63001002","10011001","0","1","3","10011003","1","24","1","0","36","534","620380126"
"31003","620340028","0","0","2","1","10011004","1","0","100","12","0","0","31003","0","4","600110313","0","0","61362","600003966","101011","0","620160028","0","0","0","620290128","63001002","10011001","0","1","3","10011003","1","24","1","0","36","542","620380127"
"32003","620340029","0","0","2","1","10011004","1","0","100","12","0","0","32003","0","4","600110323","0","0","61362","600003967","101011","0","620160029","0","0","0","620290129","63001002","10011001","0","1","3","10011003","1","24","1","0","36","553","620380128"
"33003","620340030","0","0","2","1","10011004","1","0","100","12","0","0","33003","0","4","600110333","0","0","61362","600003968","101011","0","620160030","0","0","0","620290130","63001002","10011001","0","1","3","10011003","1","24","1","0","36","569","620380129"
"34003","620340031","0","0","2","1","10011004","1","0","100","12","0","0","34003","0","4","600110343","0","0","61362","600003969","101011","0","620160031","0","0","0","620290131","63001002","10011001","0","1","3","10011003","1","24","1","0","36","576","620380130"
"35003","620340032","0","0","2","1","10011005","1","0","100","12","0","0","35003","0","4","600110353","0","0","61362","600003970","101011","0","620160032","0","0","0","620290132","63001002","10011002","0","1","3","10011004","1","24","1","0","36","580","620380131"
"36003","620340033","0","0","2","1","10011005","1","0","100","12","0","0","36003","0","4","600110363","0","0","61362","600003971","101011","0","620160033","0","0","0","620290133","63001002","10011002","0","1","3","10011004","1","24","1","0","36","595","620380132"
"37003","620340034","0","0","2","1","10011005","1","0","100","12","0","0","37003","0","4","600110373","0","0","61362","600003972","101011","0","620160034","0","0","0","620290134","63001002","10011002","0","1","3","10011004","1","24","1","0","36","603","620380133"
"38003","620340035","0","0","2","1","10011005","1","0","100","12","0","0","38003","0","4","600110383","0","0","61362","600003973","101011","0","620160035","0","0","0","620290135","63001002","10011002","0","1","3","10011004","1","24","1","0","36","615","620380134"
"39003","620340036","0","0","2","1","10011005","1","0","100","12","0","0","39003","0","4","600110393","0","0","61362","600003974","101011","0","620160036","0","0","0","620290136","63001002","10011002","0","1","3","10011004","1","24","1","0","36","625","620380135"
"40003","620340037","0","0","2","1","10011005","1","0","100","12","0","0","40003","0","4","600110403","0","0","61362","600003975","101011","0","620160037","0","0","0","620290137","63001002","10011002","0","1","3","10011004","1","24","1","0","36","643","620380136"
"41003","620340038","0","0","2","1","10011005","1","0","100","12","0","0","41003","0","4","600110413","0","0","61362","600003976","101011","0","620160038","0","0","0","620290138","63001002","10011002","0","1","3","10011004","1","24","1","0","36","647","620380137"
"42003","620340039","0","0","2","1","10011006","1","0","100","12","0","0","42003","0","4","600110423","0","0","61362","600003977","101011","0","620160039","0","0","0","620290139","63001002","10011003","0","1","3","10011005","1","24","1","0","36","654","620380138"
"43003","620340040","0","0","2","1","10011006","1","0","100","12","0","0","43003","0","4","600110433","0","0","61362","600003978","101011","0","620160040","0","0","0","620290140","63001002","10011003","0","1","3","10011005","1","24","1","0","36","673","620380139"
"44003","620340041","0","0","2","1","10011006","1","0","100","12","0","0","44003","0","4","600110443","0","0","61362","600003979","101011","0","620160041","0","0","0","620290141","63001002","10011003","0","1","3","10011005","1","24","1","0","36","689","620380140"
"45003","620340042","0","0","2","1","10011006","1","0","100","12","0","0","45003","0","4","600110453","0","0","61362","600003980","101011","0","620160042","0","0","0","620290142","63001002","10011003","0","1","3","10011005","1","24","1","0","36","706","620380141"
"46003","620340043","0","0","2","1","10011006","1","0","100","12","0","0","46003","0","4","600110463","0","0","61362","600003981","101011","0","620160043","0","0","0","620290143","63001002","10011003","0","1","3","10011005","1","24","1","0","36","717","620380142"
"47003","620340044","0","0","2","1","10011006","1","0","100","12","0","0","47003","0","4","600110473","0","0","61362","600003982","101011","0","620160044","0","0","0","620290144","63001002","10011003","0","1","3","10011005","1","24","1","0","36","722","620380143"
"48003","620340045","0","0","2","1","10011006","1","0","100","12","0","0","48003","0","4","600110483","0","0","61362","600003983","101011","0","620160045","0","0","0","620290145","63001002","10011003","0","1","3","10011005","1","24","1","0","36","733","620380144"
"49003","620340046","0","0","2","1","10011007","1","0","100","12","0","0","49003","0","4","600110493","0","0","61362","600003984","101011","0","620160046","0","0","0","620290146","63001002","10011004","0","1","3","10011006","1","24","1","0","36","748","620380145"
"50003","620340047","0","0","2","1","10011007","1","0","100","12","0","0","50003","0","4","600110503","0","0","61362","600003985","101011","0","620160047","0","0","0","620290147","63001002","10011004","0","1","3","10011006","1","24","1","0","36","768","620380146"
"51003","620340048","0","0","2","1","10011007","1","0","100","12","0","0","51003","0","4","600110513","0","0","61362","600003986","101011","0","620160048","0","0","0","620290148","63001002","10011004","0","1","3","10011006","1","24","1","0","36","777","620380147"
"52003","620340049","0","0","2","1","10011007","1","0","100","12","0","0","52003","0","4","600110523","0","0","61362","600003987","101011","0","620160049","0","0","0","620290149","63001002","10011004","0","1","3","10011006","1","24","1","0","36","786","620380148"
"53003","620340050","0","0","2","1","10011007","1","0","100","12","0","0","53003","0","4","600110533","0","0","61362","600003988","101011","0","620160050","0","0","0","620290150","63001002","10011004","0","1","3","10011006","1","24","1","0","36","800","620380149"
"54003","620340051","0","0","2","1","10011007","1","0","100","12","0","0","54003","0","4","600110543","0","0","61362","600003989","101011","0","620160051","0","0","0","620290151","63001002","10011004","0","1","3","10011006","1","24","1","0","36","809","620380150"
"55003","620340052","0","0","2","1","10011007","1","0","100","12","0","0","55003","0","4","600110553","0","0","61362","600003990","101011","0","620160052","0","0","0","620290152","63001002","10011004","0","1","3","10011006","1","24","1","0","36","816","620380151"
"56003","620340053","0","0","2","1","10011007","1","0","100","12","0","0","56003","0","4","600110563","0","0","61362","600003991","101011","0","620160053","0","0","0","620290153","63001002","10011004","0","1","3","10011006","1","24","1","0","36","824","620380152"
"57003","620340054","0","0","2","1","10011007","1","0","100","12","0","0","57003","0","4","600110573","0","0","61362","600003992","101011","0","620160054","0","0","0","620290154","63001002","10011004","0","1","3","10011006","1","24","1","0","36","827","620380153"
"58003","620340055","0","0","2","1","10011007","1","0","100","12","0","0","58003","0","4","600110583","0","0","61362","600003993","101011","0","620160055","0","0","0","620290155","63001002","10011004","0","1","3","10011006","1","24","1","0","36","834","620380154"
"59003","620340056","0","0","2","1","10011007","1","0","100","12","0","0","59003","0","4","600110593","0","0","61362","600003994","101011","0","620160056","0","0","0","620290156","63001002","10011004","0","1","3","10011006","1","24","1","0","36","849","620380155"
"60003","620340057","0","0","2","1","10011007","1","0","100","12","0","0","60003","0","4","600110603","0","0","61362","600003995","101011","0","620160057","0","0","0","620290157","63001002","10011004","0","1","3","10011006","1","24","1","0","36","855","620380156"
"61003","620340058","0","0","2","1","10011007","1","0","100","12","0","0","61003","0","4","600110613","0","0","61362","600003996","101011","0","620160058","0","0","0","620290158","63001002","10011004","0","1","3","10011006","1","24","1","0","36","865","620380157"
