tbl,idx,stat
"v1_a2ebecda55c2c40b72303e405ed294bdd17d0d712e426fd1e5c6a9a757fbd118","v1_a2ebecda55c2c40b72303e405ed294bdd17d0d712e426fd1e5c6a9a757fbd118_0_3b25b61c84d1215b4d83395f80c6835857f9018373780ca25bab099be61a1e63_1_39251fda9c78a5ae7c2a36ca3777f80b04440141f1ba57d8415233e075e74e64","850 50 5"
"v1_f292b5a08e557ea266bf12cff8dc08fa218813e0d5fd3f4db7a74643879abc51","","357"
"v1_dd6881efbfd04399c966e9c1f902c446cfb5dff4b62dfa9ce3da194941c3d969","","62"
"v1_9ca0f8bf257cd38e03bca86b95df78de60d226790ddac79ebab47826b0a28233","","228"
"v1_4293536f3f5b96dbffead530e9470b3cbdd4faa070d83b10e685e956652f3605","v1_4293536f3f5b96dbffead530e9470b3cbdd4faa070d83b10e685e956652f3605_0_eae01789522e6a49b7e0fd050d308571512b4a28d8feca6c93ee97f676107288","2 1"
"v1_fa66a8157c596c41e9e28c8661e56391b280881e4c4d870d261aa665156c8b44","","4"
"v1_b6a052344f73c5365ad0a7c2af62b09b7cfe35d56ad22b630c20c27211a506d7","v1_b6a052344f73c5365ad0a7c2af62b09b7cfe35d56ad22b630c20c27211a506d7_0_a25c4e28227bb9e918e1231158ed98e41646786a02629d9a27c65379cd8c7583_1_d64b66609c0892c5e2f5e4325491aa516133d5dede8eae091d565eba0f7ab027","1223 112 1"
"v1_57b857900b474bbcd0e584f114dbcd8d00329114ebf7302f863158aa94d8f105","","124"
"v1_512408c212c6127bd4532ee2cd3aef434ffc8c6364f453ac5a0f490e7027b7a0","v1_512408c212c6127bd4532ee2cd3aef434ffc8c6364f453ac5a0f490e7027b7a0_0_3d8470152d897e1112f4c9d83d8a0dde0dadc5471df5ee96103fd4b8a25ebaf0","707 9"
"v1_71048f2e26fc14726fb67fbf2cce0df02088999b7419aa7434a2d725e40128f4","","64"
"v1_67a1da2a40c8dfaa29f0eddb212591c36e1feaf6d590ffdc000cb02a554fda50","","341"
"v1_b230ff94c1716c60ce762df64f8ce92ef2a6a1742d37d558bd6b3519ea5f6ac2","","1"
"v1_3cf3c94d460929eea2779c5211aef51510d7ee28ab7edc06685e4357c1eafe25","v1_3cf3c94d460929eea2779c5211aef51510d7ee28ab7edc06685e4357c1eafe25_0_a48a1a8adc13b32149fae336349c1935096d6eefc5f90dfc28ec8b4ecbb35abe_1_349f719160ae5abaf429c642e99b71c2afeb086dd7830a1683dafb62bf6679db","16 16 8"
"v1_3cf3c94d460929eea2779c5211aef51510d7ee28ab7edc06685e4357c1eafe25","v1_3cf3c94d460929eea2779c5211aef51510d7ee28ab7edc06685e4357c1eafe25_0_a48a1a8adc13b32149fae336349c1935096d6eefc5f90dfc28ec8b4ecbb35abe","16 16"
"v1_4bd5b5edbed3477e2889452cf400e697af38e28393f3ea5d1aaabf2d2e3ddeec","","241"
"v1_e644dccefe4d0ab3957a3144d931da0b35cfaf483eaa19956d9228ed710749f1","v1_e644dccefe4d0ab3957a3144d931da0b35cfaf483eaa19956d9228ed710749f1_0_8cf8515bd691e22963481fc099cebd05d9ba70a3d6a1fcab78ec17e3b5a283e1","3487 7"
"v1_3ba0d27c8332228770e0fc6e7c2f13064effe255fb4fc050c0300b2db0b7e98b","v1_3ba0d27c8332228770e0fc6e7c2f13064effe255fb4fc050c0300b2db0b7e98b_0_14e0129bb343c0ea2b41ce6e1dd933343bac0451b47c6d05c4fb78bfe5ccda03","24 12"
"v1_3ba0d27c8332228770e0fc6e7c2f13064effe255fb4fc050c0300b2db0b7e98b","v1_3ba0d27c8332228770e0fc6e7c2f13064effe255fb4fc050c0300b2db0b7e98b_0_5c5e8e6f92ce7a5400fb31950e583a6972b666270c39cba1bc6f60e114223ae6","24 1"
"v1_3ba0d27c8332228770e0fc6e7c2f13064effe255fb4fc050c0300b2db0b7e98b","sqlite_autoindex_v1_3ba0d27c8332228770e0fc6e7c2f13064effe255fb4fc050c0300b2db0b7e98b_1","24 1 1"
"v1_eea9cff6a01101291a65a0ed9e5d466f6b2d9cd82da30a64d4827fcc33a2cfe3","","1"
"v1_1aa746be9a9164240465cd2998038367d40ef7027d5d1eab0c8a658f7c97409e","v1_1aa746be9a9164240465cd2998038367d40ef7027d5d1eab0c8a658f7c97409e_0_197a26978e7a9a5f23373025d9c09da76a9292b2096aa09d012520ea43c879a0","15 1"
"v1_1aa746be9a9164240465cd2998038367d40ef7027d5d1eab0c8a658f7c97409e","v1_1aa746be9a9164240465cd2998038367d40ef7027d5d1eab0c8a658f7c97409e_0_4cbdba1722555c24142ea787f99b5ca0c6be3176716cb4666d0f50bd59508b71","15 8"
"v1_9928593c61ee5c90f1aa6d93c616f44f043603f79e6c72c98059f778a8f92741","v1_9928593c61ee5c90f1aa6d93c616f44f043603f79e6c72c98059f778a8f92741_0_22fb706b0bbf5cd2d7b433d9f63ffa6a5155a4f5b08a8695210686746c01dc77","177 3"
"v1_9928593c61ee5c90f1aa6d93c616f44f043603f79e6c72c98059f778a8f92741","v1_9928593c61ee5c90f1aa6d93c616f44f043603f79e6c72c98059f778a8f92741_0_2d67c3910cacca88cfad450a1f92cdeee3ca3fcfc89dfbc8a13f777289e350f5","177 15"
"v1_55da1affdf85bce771702c9c5b6cafc5ff18947e4ef15631a915597ddb415b73","","44"
"v1_78223959e751fa4521457808df4cb793bae1a6eac7baca4dcd9db84bb37d1ecb","","29"
"v1_241225914a2b0368411594bc7651044175221f0e78032cf7836dacbaeb01fedf","sqlite_autoindex_v1_241225914a2b0368411594bc7651044175221f0e78032cf7836dacbaeb01fedf_1","5 1 1"
"v1_34872b68f6124567be85fe11a1293d57deac68d91ed50c451299f0afd765253c","v1_34872b68f6124567be85fe11a1293d57deac68d91ed50c451299f0afd765253c_0_688d76f3cb028d3322f9ca4ce6f197e8d83058d3e83f659b0cc24c97d9b6ca29","3 2"
"v1_0f7c478997d2f86fe26cf6a481af3a48c6c05604be3d06a92189ee8e2e287d81","v1_0f7c478997d2f86fe26cf6a481af3a48c6c05604be3d06a92189ee8e2e287d81_0_163d637c8676c7dd9cab7b3e7b373b5c51fc660fc56bf5111beb84b7cdcb2b17","21 2"
"v1_0f7c478997d2f86fe26cf6a481af3a48c6c05604be3d06a92189ee8e2e287d81","v1_0f7c478997d2f86fe26cf6a481af3a48c6c05604be3d06a92189ee8e2e287d81_0_b8f983334f62fae23cc73a20194a79772e9e9a5c36c979ffbdde8a16faa93f1f","21 4"
"v1_0f7c478997d2f86fe26cf6a481af3a48c6c05604be3d06a92189ee8e2e287d81","v1_0f7c478997d2f86fe26cf6a481af3a48c6c05604be3d06a92189ee8e2e287d81_0_0f6df885715d8100c57af37b93fffcc9022f6913670302a1e3bc443af183e818","21 11"
"v1_5bff1b0cbab3cdff3976ed3e59a6c2d913119f5f96d6c08fd0f10e9e2dd7ab14","v1_5bff1b0cbab3cdff3976ed3e59a6c2d913119f5f96d6c08fd0f10e9e2dd7ab14_0_9e446b2bd8a7aaff6e6fc973b1a62cea3031bee389b62e228c5e3fa5ca440440","262 27"
"v1_28d8d7d8d0ea88ce0a4a5703c5b5021ca5c167b50dcd3309a91f8cb9cf149b50","","365"
"v1_287170b7db66fb8c495ef0e7e776023885805daf0d245d98fa0281e9ec3cb0cd","","345"
"v1_1dae09e93104a49da8324461035df98a7ea5ebb329aa4779ca9e744f3cec7c31","sqlite_autoindex_v1_1dae09e93104a49da8324461035df98a7ea5ebb329aa4779ca9e744f3cec7c31_1","5 2 1"
"v1_f55cf409b3a08654b02c8bfa1b47748785a0a4e8bba37345498ecd8dee8d86af","","1"
"v1_6b5c9f396f3b0ef011e08be23648ae742e0ca5bbf6330cfeccf7d9b73d864b63","","42"
"v1_c1a4058125b13ce8f7b89c1f4f4cee8d576576c590ea18fb31a5983eeb237393","","81"
"v1_5ca7c71f527ac027b2d9ee4fdc786eb7359ee752fa10ab4516fb34c44e900e73","v1_5ca7c71f527ac027b2d9ee4fdc786eb7359ee752fa10ab4516fb34c44e900e73_0_c309bb11141b199c7d0f38fbd9ccc648b888d6554c084c2391133cb62c127664_1_b961ee32669dc9908c916131849a0df373b305279ca4a0cd0fa20709e811257b","21 21 7"
"v1_5ca7c71f527ac027b2d9ee4fdc786eb7359ee752fa10ab4516fb34c44e900e73","v1_5ca7c71f527ac027b2d9ee4fdc786eb7359ee752fa10ab4516fb34c44e900e73_0_c309bb11141b199c7d0f38fbd9ccc648b888d6554c084c2391133cb62c127664","21 21"
"v1_a8d7c4d498da60c59072b21c42980dce66c2625eb8cd1d99bfe4dd20ecefc321","","4"
"v1_ce49eb51dd843f9491ed55f4bb1e790e5ea5cee1e2dc76f7a26e2c6f2a0ada24","","4"
"v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a","v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a_0_a9247f5ca38ce97ace2dd8b6994699bf2040aad9e365006fcce0c37b746f73af_1_7dd5491052bf76cca065fdeeb1db7ee44c163d146699cdcc776bcf76515ce9e9","197 197 66"
"v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a","v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a_0_a9247f5ca38ce97ace2dd8b6994699bf2040aad9e365006fcce0c37b746f73af_1_58dc56fee3acfe90da26a5879697cc338a5c4fb410c20230ffadbf4b527cdcd3","197 197 29"
"v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a","v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a_0_7dd5491052bf76cca065fdeeb1db7ee44c163d146699cdcc776bcf76515ce9e9_1_58dc56fee3acfe90da26a5879697cc338a5c4fb410c20230ffadbf4b527cdcd3","197 66 10"
"v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a","v1_72be015f1cfc12136c06b6f4901785d1196bbdebd6d60962d0d3b54b20e2c27a_0_7dd5491052bf76cca065fdeeb1db7ee44c163d146699cdcc776bcf76515ce9e9","197 66"
"v1_d421e93e108746ca0efaa3b4394fe12d92469167ff276b1e538d9cce26aeed01","v1_d421e93e108746ca0efaa3b4394fe12d92469167ff276b1e538d9cce26aeed01_0_1d9fc378ba3e4ed39b6e5c650f8bc9d6173fe407045e365176fa4dac0d677ead","8 2"
"v1_d421e93e108746ca0efaa3b4394fe12d92469167ff276b1e538d9cce26aeed01","v1_d421e93e108746ca0efaa3b4394fe12d92469167ff276b1e538d9cce26aeed01_0_64bcbc9c6bb28b63b9db89b288752dcd4021a8b8d6680a94052f740008fa7060","8 8"
"v1_aa6e6270fac68f05bb711881f9410849f5c7eb4c0c6d18c6d0f3293b0d33a88f","","966"
"v1_bc3ae40987920c3443a021fa4fb97572125b13ea67d24127d8de44550b729c08","v1_bc3ae40987920c3443a021fa4fb97572125b13ea67d24127d8de44550b729c08_0_3df5bf683d6b4f7455e89234c9ed03192b177a8594a73bf6b539311a020bee9c_1_36ebb84d8409a768c3d5acc4912258bfeacffa4f8258f073afc589ab634b438b","400 14 5"
"v1_ce22ad991872c6405a6caf089c86462e9d6462d8efadaad0c04c4e2943adc382","v1_ce22ad991872c6405a6caf089c86462e9d6462d8efadaad0c04c4e2943adc382_0_79ec6f6f576f044668c06970cf39fb1d12bcfa033aef972f207238cdb06b8049","1515 16"
"v1_ce22ad991872c6405a6caf089c86462e9d6462d8efadaad0c04c4e2943adc382","v1_ce22ad991872c6405a6caf089c86462e9d6462d8efadaad0c04c4e2943adc382_0_4673dd03511b0067f8a58017adf173fd78a49db2eaad0242505b01696e945b13","1515 20"
"v1_874f0062cb4fb8b0b3b45a3c754e6f34ecc675c1590457b4b7e22e1bfbb65232","","10"
"v1_87c04f1746b44acdd64778050e221e9e148acba2027fb9228ac47aee25035eea","","7"
"v1_44e08b9b8ef4dcba0e281cf33d7976a4aa2ff92b8be1b39b988c4fb0b5c89f53","v1_44e08b9b8ef4dcba0e281cf33d7976a4aa2ff92b8be1b39b988c4fb0b5c89f53_0_a3b73f28e95b44fcb3e912d434d13c82c6be01c8af1be659a63a0b3a2a390ae3","1 1"
"v1_f0abe79ec02fbf1268be2fc3639f3da1b0e97846c93f49e09a78436c0dc12600","v1_f0abe79ec02fbf1268be2fc3639f3da1b0e97846c93f49e09a78436c0dc12600_0_d8372e94b9e1a23d13d0ebc185a1d233ba15759d2dc7dadaafef09fc20d0949c_1_eeb2ac86c3aa7c7a7fc3b9ab9dd3f1643a46102321cc799cc1212e2e285c5fe6","16 16 8"
"v1_f0abe79ec02fbf1268be2fc3639f3da1b0e97846c93f49e09a78436c0dc12600","v1_f0abe79ec02fbf1268be2fc3639f3da1b0e97846c93f49e09a78436c0dc12600_0_d8372e94b9e1a23d13d0ebc185a1d233ba15759d2dc7dadaafef09fc20d0949c","16 16"
"v1_aee92a3c179644901160851c927eca9dfbceaf1c9b53fdb5176d52316f47ba4f","v1_aee92a3c179644901160851c927eca9dfbceaf1c9b53fdb5176d52316f47ba4f_0_98235bf3ea00bd257ea548e6965cd3a757297f10ed45597edb682714d54b34b9","8497 29"
"v1_aee92a3c179644901160851c927eca9dfbceaf1c9b53fdb5176d52316f47ba4f","sqlite_autoindex_v1_aee92a3c179644901160851c927eca9dfbceaf1c9b53fdb5176d52316f47ba4f_1","8497 29 1"
"v1_bc1fb2b4a1b6e37c868aedd7e4c204553a83b48b2e6533c3f043797c980c456f","","12"
"v1_442ce33baeaa81e698a294d3bd9f33f94690183f9ba2ad3b407a119c0b633b61","v1_442ce33baeaa81e698a294d3bd9f33f94690183f9ba2ad3b407a119c0b633b61_0_a0382d4faab2d075145ff691e63009085780d76321ddba545418ad4f2ed78cea","963 23"
"v1_3e0ac6d6f8db3dd794867769460f57d232679dcdd1cd3be60a9fd3298954071d","","500"
"v1_441d5356c1bc9986b1eef84abb7f12d05223a1f4682112e3dfff9fbff6cb1d86","v1_441d5356c1bc9986b1eef84abb7f12d05223a1f4682112e3dfff9fbff6cb1d86_0_f4490980b9b791b899e1a3a627ab6e02c3391cca8d5138695c4e20b0eb1bff05","15 2"
"v1_8b18bb06bac56ab525e8db3073f5ddb22d99f5ba4a1e60b9870cd6fdbf047a3c","v1_8b18bb06bac56ab525e8db3073f5ddb22d99f5ba4a1e60b9870cd6fdbf047a3c_0_79717e207c69bbd9888cdf424f3f82a25f0bd8578c9d4374c48de82855aea63a","33 3"
"v1_89c1f0d45f6a96d570f8ba1fa497f690b2828cb5d27a61dfe64aae1e7b8c3d5e","","2"
"v1_bb989b63030b634aea3ae9e72d8175a9bc93b0cfcb5e4e16948e075f4501671b","v1_bb989b63030b634aea3ae9e72d8175a9bc93b0cfcb5e4e16948e075f4501671b_0_a392d6394f076ac4f4d7989a32cee86c0b39942691cd6214922b6694223e73e0","168 168"
"v1_3c255e33964e48093fb84da1825a88acb5f933529050835f52273c770f6b9c4b","","15"
"v1_33bbc9df08d982935aa82787668634e062b7b744239794de5e8e6019cee900ac","v1_33bbc9df08d982935aa82787668634e062b7b744239794de5e8e6019cee900ac_0_733880ef1947fb66b9a2456e84a303a3c0e06eb39b2788062b3ee89ceb203a45","50 13"
"v1_e43ce537f37d4d31c58bb7869abdb6388f540372c1a17e1f8af4758870f480b1","v1_e43ce537f37d4d31c58bb7869abdb6388f540372c1a17e1f8af4758870f480b1_0_6d9c99573e62672b6bc80bcc91541e7466b4abbb93293076620dcf17ba0ffaae","151 51"
"v1_fe9759194ede9a770219e6c13eb888f991dd1d391c0f7c00cc773888db6ad222","","500"
"v1_f3ef7c0b2caa77cffb8bd6478cc9b56e2f44d57465956b468ce5ee95b4fa6a7a","","18"
"v1_55a1e54b01569ca72b88928e76705b574374fd2718cf98cc51cc571be9b77295","v1_55a1e54b01569ca72b88928e76705b574374fd2718cf98cc51cc571be9b77295_0_74f45354f0700e88661ec8f432ce742a6fc8ef346608586803974f8ea47b90a3","334 9"
"v1_55a1e54b01569ca72b88928e76705b574374fd2718cf98cc51cc571be9b77295","sqlite_autoindex_v1_55a1e54b01569ca72b88928e76705b574374fd2718cf98cc51cc571be9b77295_1","334 9 1"
"v1_eabf77b3beb171ea8c819fbc8359ca8095c02a0ab68fd3bc2655ef8e4e8aebea","v1_eabf77b3beb171ea8c819fbc8359ca8095c02a0ab68fd3bc2655ef8e4e8aebea_0_c2d4dc789f562aaa532025f58920c6f6081ea2a62edda809ccf716c3ce5a2fbb","67 14"
"v1_eabf77b3beb171ea8c819fbc8359ca8095c02a0ab68fd3bc2655ef8e4e8aebea","sqlite_autoindex_v1_eabf77b3beb171ea8c819fbc8359ca8095c02a0ab68fd3bc2655ef8e4e8aebea_1","67 1 1"
"v1_7ecab8913e4360c4f7c4559324bc1814ad1ec75aa0fd2716c57b6c0a556ea36c","","1"
"v1_3ce29931bc31df84902c6f38f5ee01ae7298d725f6238e3f7055fe7486119e56","","24659"
"v1_2d8f9b842804d12ceb28872fdb307a28ae85f50b502d687ad68cdae76e158a9f","","63"
"v1_47a041eaf634191d56dabb4768f89f3d987d27fb93e04265f2a2d9e8bbf81603","v1_47a041eaf634191d56dabb4768f89f3d987d27fb93e04265f2a2d9e8bbf81603_0_81df1abcc9789d05d54b47528a3d109ce0a0043ba62b8ed24bcc3c558a0777f9","109 1"
"v1_9f3fdfdd32946ace2b17e705971ca1aa082a0e3bfe0e5d5445a6af52b96126f5","","19"
"v1_f0fe7695a75b0b6fd9016941e1e48ac4f7323a01df6cc4f102d45f6078facac0","v1_f0fe7695a75b0b6fd9016941e1e48ac4f7323a01df6cc4f102d45f6078facac0_0_ca5675b9b157bee10c9d60b6fd236694dd1f41b11d1bd40b75fc64e32b9a9b4b","70 5"
"v1_8cfb6fc1b7228b5eaf42f2ed254dcb2642507492b522d4655af3eab12f53c8b8","v1_8cfb6fc1b7228b5eaf42f2ed254dcb2642507492b522d4655af3eab12f53c8b8_0_b0ae6627d518489637b039e52957e07d31e8575874c12d62fd2fb90647ec5a64","368 1"
"v1_7ad3f7ca49edc54bd877714ac940718365dc4691d4b7787848a7d72de08c72c6","","1250"
"v1_1e7170262a4f4975e0ab2246887fc2b9d23aca8a98c4ac67148d5d3c5459798e","v1_1e7170262a4f4975e0ab2246887fc2b9d23aca8a98c4ac67148d5d3c5459798e_0_803827c9946c2999a2e5533ae9da7e31cd4945c3a63823628b333e64ccbdef9a","261 1"
"v1_7e9880395bf505ec6945d11fcfdd885f042293898a633bb5103d2cb3a8c1c984","","63"
"v1_861434bee8744a9624e6ed5adb7736c46a030655c578061c624187d073f15800","v1_861434bee8744a9624e6ed5adb7736c46a030655c578061c624187d073f15800_0_1df574c9981f6fe66eec98a2b65436907882ec2bf7964fc1c8b649ce80ab2f6d","29 6"
"v1_74f2cb1700c29be7a9dc7cf62c8b0553e36493e65a5a4e46ba6d57df215b917e","","4"
"v1_04814c3e04e3edf2dbae9a0e31bbb87d46940292ef20266737048f255548ec99","","880"
"v1_5b177da1a954a1562cacb54945b6b4c6b0330867604db3ac4943af3d89159c2f","","4"
"v1_f2a7d6ddbac77453e3c3fe1bc201e794b8ddd4fd3e31f7a9cdcde661e52f9e2d","v1_f2a7d6ddbac77453e3c3fe1bc201e794b8ddd4fd3e31f7a9cdcde661e52f9e2d_0_b3f94da101e43cbb6c362972803234dd8ea571272a1570e33f522c5e8df3d949","2814 83"
"v1_a5681a9e534a170bfa1abe54e00ed304e6d398d7a4002c43e7cfe2f7ff3eaaab","","3"
"v1_2401a24781aad9d31dc71bc7cdf49b545e5b29ac6244973840291282250375ec","","1"
"v1_b53351fcbde412c4cc6031af0662d7b0d2523623662ace4c50d7f67d9d1414f6","","15"
"v1_574d986180a3ed2e83a32c0f2dee7d308987d21bcc296831e7fdfafad6a779ec","","76"
"v1_821653d8a43f4c225626bac549af2f068d1a0616164a7ff60d30bd2bba160e48","v1_821653d8a43f4c225626bac549af2f068d1a0616164a7ff60d30bd2bba160e48_0_fabacd9a2c7c2432e468cc10ec9d4ec2834fa9c2f47408399f7303d2ca55d80c","7 2"
"v1_94387b1eb1c6e1ed4c349a80dbab889d6aadc29b6f43d162fedc38985b783d9b","v1_94387b1eb1c6e1ed4c349a80dbab889d6aadc29b6f43d162fedc38985b783d9b_0_0e96544e5d3e6e843e599720ecc70d9cc8b947d2ecd8a5dc467989b86fff7437_1_e1ba83badf642074e9a2349ae44f58c685cd59e3728644608a285ea87a03c504","110 110 1"
"v1_97b0b9d53dec42d8551f078bbfa144edeaccba64790048c70291f1599078415d","sqlite_autoindex_v1_97b0b9d53dec42d8551f078bbfa144edeaccba64790048c70291f1599078415d_1","44 4 1"
"v1_d624b435ffffc6ed0115726b8e420b4c2712dbba97f8dcecd0dd44951679d63f","v1_d624b435ffffc6ed0115726b8e420b4c2712dbba97f8dcecd0dd44951679d63f_0_e9967334a6604cf4de350cde3341e4f2cc449896f973062725233332a9f345d9","75 3"
"v1_0e5850f11ad61508036ada2e0f43466ff446a9aca885e0ee5a4a85d6bbf5e6bd","v1_0e5850f11ad61508036ada2e0f43466ff446a9aca885e0ee5a4a85d6bbf5e6bd_0_7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02","4555 351"
"v1_4918a9b07fe2f9cb777d89a33ba7e2f5f818a075e1fe63d93dd8cfaa7a95f49a","","1"
"v1_6f416a498a94e91bd5c2182363aed569b184d50185d072be6c8a985c715c74f5","","1006"
"v1_e20a1bdaf64fd7b4284cbb13be35cd9d7dcc1b1cccf396728ef559e03c6cd34c","","3"
"v1_082d3128fddc7eb00a9e07cfa51b31e4437aa803ec4f132ee53f56cfd91c93e9","","5"
"v1_14f56f7cd5aa1f7027c16f4f8aab0235a8ddae1f6c4455065bc5bf4a5c736f8a","","1"
"v1_2151aaeedeeb765d87123a5b90a12d7d72b93804075fd3a0c978e6c9e4823359","v1_2151aaeedeeb765d87123a5b90a12d7d72b93804075fd3a0c978e6c9e4823359_0_5e0b880110a802d71413d1e56e6e08f7574a3dfc221b86b8ea05de323c819fc6","686 46"
"v1_df20e990c94cd636c15cf30188ebbd4e6a65fb341dd2f20e883f716669513599","v1_df20e990c94cd636c15cf30188ebbd4e6a65fb341dd2f20e883f716669513599_0_83fbeaa308c07dc00bdbe8d4facd911b957229de091137752e820fb899e16848","5 5"
"v1_7aa28656178caf575cc1febe85aae2f70a7e4c97e227cb0a4f05be3861b963de","v1_7aa28656178caf575cc1febe85aae2f70a7e4c97e227cb0a4f05be3861b963de_0_756de77812d5b52ee20c0dbb9c3609546995aab48c5b7a789d85604e54117774","54 54"
"v1_d184731a4bc9e0e4664181e955772fbf1d0b80a043411408dc38a9009628f810","v1_d184731a4bc9e0e4664181e955772fbf1d0b80a043411408dc38a9009628f810_0_0c421bd1ed61dfef347800116d004e4f541c26192e205a83e90591408ec4eca1_1_a4f5d1df19446df0fa3b630068fbe45c316bab411c600b24a35b07a21f5bba25","37 4 3"
"v1_d184731a4bc9e0e4664181e955772fbf1d0b80a043411408dc38a9009628f810","sqlite_autoindex_v1_d184731a4bc9e0e4664181e955772fbf1d0b80a043411408dc38a9009628f810_1","37 6 1 1"
"v1_fa51ba2daa7becebd2b8b6daf22aa3ac2b5cb917e31ac0bd1d4a4f380145ec6a","v1_fa51ba2daa7becebd2b8b6daf22aa3ac2b5cb917e31ac0bd1d4a4f380145ec6a_0_488bcd44f00f09e81441e748200e23f85337ddaaf95e1245ae71a12cf9fc6e16","3088 10"
"v1_27ace2830e51ca02d07330dc5d9cbd8041e64cd269368567dfa69879b2df4246","","7516"
"v1_70b1c67b9012747b72f737766a8b419fbb36b1f12c31a5b92e0ac618ad1956cd","","12"
"v1_e936cb61a475e528d746ff85be92358f500143de89560626b2eae2e55ab51658","","240"
"v1_0d14eec60cc82eefa2266d03465d450e94f3a904e829e1d8f01cf8ee9db34674","v1_0d14eec60cc82eefa2266d03465d450e94f3a904e829e1d8f01cf8ee9db34674_0_d28292d4efdce1c3b05f8eef035a2e26d0989d4aff57fc9d6afb7e3c179ca5cd","418 21"
"v1_c514e3cbb2e5896f2c5656266c3369eb9fd1ed084cad80f87ba709978c307d32","v1_c514e3cbb2e5896f2c5656266c3369eb9fd1ed084cad80f87ba709978c307d32_0_fef309eecfd1c5e4170f6ce330fbe3302fd611f1e44e2cd7df94d07d6c2f4ee7","120 3"
"v1_c514e3cbb2e5896f2c5656266c3369eb9fd1ed084cad80f87ba709978c307d32","sqlite_autoindex_v1_c514e3cbb2e5896f2c5656266c3369eb9fd1ed084cad80f87ba709978c307d32_1","120 3 1"
"v1_aa021047e4cf00d8523dcd5e62f15f65be0c027899746d1c835983ec73f5b575","","119"
"v1_5b8903d54d1b695cbdf9045dcc0afa21523a2bc3d83b5c0b2b08cb40ab371b9e","v1_5b8903d54d1b695cbdf9045dcc0afa21523a2bc3d83b5c0b2b08cb40ab371b9e_0_f02d85bb9efa767ef7d0f3204bffbd9ca25e73fa26e7b5ca951bd6bad3ee9375","1328 26"
"v1_294fa79f5963f9dd3f6ba306dcc85c02795d8fa6a8c771b8477b6b39b064717e","v1_294fa79f5963f9dd3f6ba306dcc85c02795d8fa6a8c771b8477b6b39b064717e_0_36db93f75d41741830dffa086a9b1c604fd2fb74e048ca6f565d4eda2e41c18e_1_423b0c559bb1a352a5973ab977833c644344062d5b81930193e2da2895870eda","5 1 1"
"v1_294fa79f5963f9dd3f6ba306dcc85c02795d8fa6a8c771b8477b6b39b064717e","v1_294fa79f5963f9dd3f6ba306dcc85c02795d8fa6a8c771b8477b6b39b064717e_0_6c032b606bdf52af0233c2541f84a85cbf93c391da803030fbdf01bf1b10f230","5 1"
"v1_294fa79f5963f9dd3f6ba306dcc85c02795d8fa6a8c771b8477b6b39b064717e","v1_294fa79f5963f9dd3f6ba306dcc85c02795d8fa6a8c771b8477b6b39b064717e_0_36db93f75d41741830dffa086a9b1c604fd2fb74e048ca6f565d4eda2e41c18e","5 1"
"v1_40a29d14fe8faf35b87da7eab261069871b8438459094aae4ac4fef2856052db","","1"
"v1_7cd6d065b15a8c1f4c7ddf956f08950c67b7eb6cb4658638032e6aadfbeb1cbd","v1_7cd6d065b15a8c1f4c7ddf956f08950c67b7eb6cb4658638032e6aadfbeb1cbd_0_b07fb774f652eb89a5a1506ab5fe2a9d8670817aae2b28a68b32cdca82af285f","724 4"
"v1_7cd6d065b15a8c1f4c7ddf956f08950c67b7eb6cb4658638032e6aadfbeb1cbd","v1_7cd6d065b15a8c1f4c7ddf956f08950c67b7eb6cb4658638032e6aadfbeb1cbd_0_d6f81762d07c4d9311a4b7b1d282cbee80c1f2e9d59d2bffa0dcd50a1453a16a","724 52"
"v1_27b56f4bf6d4bc08fa42a9a005cf1f97a96100e2ad7643550ecbb1e8948bfc25","","8"
"v1_40c6e39df9368930b696e842187953763e7f4afff2c80f8c78dc8d1dbcdc687d","v1_40c6e39df9368930b696e842187953763e7f4afff2c80f8c78dc8d1dbcdc687d_0_97b823b43c527b038824cb4a7ee3c4b05da9d39e0b9eef7f2c8acd10bae7e803","963 54"
"v1_311c92688a3628be662f63ec05ccd0c2fe0e4b3640225443754ecfe654411eef","v1_311c92688a3628be662f63ec05ccd0c2fe0e4b3640225443754ecfe654411eef_0_24ecaf82a504f70f3ebbb50c446a60eee22977d1e52bb1f99e1ba572acc172d7","601 67"
"v1_211cd1ca25f4ed7393ac610972360a40482a05dbbcc29627c8c4d5e35644f630","","365"
"v1_b79aded9f135d30c0d8207985217ae4610f442c34702d9669389cbb018e83cbf","","4605"
