b4aa905035b327ee736d1f8edf89faef13491eec2840e8deb992987537eef49e,fc475327134b605741616aa289fbe1ab138cd0fc02f1548f6544a98026b95e53,ae63b33a915eae53d487b13b01c832bb6ffaa5b2b8a27cfac360f2a3cca992f4,a9f66c8619d5df483e68574b7062ba3020ecd515730e26060a8d9cdf48e5b483,81ac90cd49976afed47cc29b0625cfca4610cdf89eb9d73f9547813bd6f76076,b6de204641f8be44d2af43efad2d6bfba978c5bc6f1f87538cf870f45f323dc7,af7c9dc93334bf1a30727df0e4a96a75db41a94c36387d2e8e56efc31d1d9bc8,d446435c9356c61bdc4ece806d4255953943f2ed504997e6beeaaa20d3ac1d8d,0ad3286952910de14b9489819e2fd7385207bbc0e2284423c6092331463a715e,a3f459f6eccc9ad79be5ae5f86407193115a8602c4524fc9cbeff853eb112f2a,10f28aac2cf884c1553f2287b1195ed63494c70588d7d89e1f0d8b193e185995,bbb1fec810c063829bfab9b5d0d379be272feb29fae71185aa7ddd094c9c9549,dd5718b5557c30e2d6f2e053d447f457a4c8aae77421a6a08e5ac53c6093a035,9a83001a0fcde4c7d5a795a559d4ed731250d725d1229574708e4a331348544f,bf2f27166e54b99bfd7416b48895f88eb03386cd37bd3a5a2ce3c98f11575a75,99f31f3e7ed7c6e5d1708fe69c262b2d5970310f27594cf0300984b172515ccd,3be68fbd7a5b057958fb05e472774391ccf7fb637c1e7c2169a11defd6d6bc3c,e6e72111dce420bbd097f131b9c16ce90dd9cccb4b3e692b526a488fdd95078a,a600c471378db333d645cb5936217ef140d618db6bedf636349518e125191c56,407160c9a46f94546459d042a88a1d276e6375408452e9108c88b59b771de09b,25b53862fa6cabadcb81c2e92eb5d5273bddd60df8fbfbf291b69988c0493954
"316102205","3000","0","8","0","0","0","0","4","","18","0","0","","1","1","0","0.5","1","1","6"
"316102301","3000","0","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","4","6"
"316102302","200","0","1","0.4","90","0","0","3","","3.5","0","0.0008","","1","1","0","40","99","2","5"
"316102303","200","0","10","0","1","0","0","3","","10","1","12","","1","1","0","1","99","11","5"
"316102304","200","0","10","0","1","0","0","3","","10","1","12","","1","1","0","1","99","31","5"
"316103101","3000","0","1","0.6","100","0","0","3","","1.5","0","0.0009","","1","1","0","60","99","2","6"
"316103102","400","0","23","0","0","0","0","3","","0","316103103","0","","1","1","0","1","99","970","4"
"316103103","400","0","3","0","0","0","0","3","","1200","0","0","","1","1","0","400","99","3","4"
"316103104","3000","0","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","316103105","4"
"316103105","3000","0","7","0","0","0","0","3","","0","0","0","","1","1","0","1500","1","2","4"
"316103106","400","0","23","0","0","0","0","3","","0","316103107","0","","1","1","0","1","99","970","5"
"316103107","400","0","3","0","0","0","0","3","","1200","0","0","","1","1","0","-200","99","3","5"
"316103108","3000","0","23","0","0","0","0","3","","0","316103109","0","","1","1","0","1","99","970","6"
"316103109","3000","0","8","0","0","0","0","3","","3","0","0","","1","1","0","0","99","7","6"
"316103201","3000","0","93","0","0","0","0","4","","0","0","0","","1","1","0","0","1","0","6"
"316103202","3000","0","46","0","50","0","0","4","","0","2","0","","1","1","0","70","1","1","6"
"316103203","3000","0","3","0","0","0","0","4","","1200","0","1000","","1","1","1","600","1","1","6"
"316103204","3000","0","3","0","0","0","0","4","","600","0","0","","1","1","0","-50","1","3","6"
"316103205","3000","0","8","0","0","0","0","4","","18","0","0","","1","1","0","0.5","1","1","6"
"316103301","3000","0","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","4","6"
"316103302","200","0","1","0.4","90","0","0","3","","3.5","0","0.0008","","1","1","0","40","99","2","5"
"316103303","200","0","10","0","1","0","0","3","","10","1","12","","1","1","0","1","99","11","5"
"316103304","200","0","10","0","1","0","0","3","","10","1","12","","1","1","0","1","99","31","5"
"316200101","-1","0","26","0.005","0","0","0","7","","0","1","0","","1","2","0","7","1","316200102","3"
"316200102","3000","0","46","0.1","0","0","0","3","","0","1","0","","1","1","0","0","99","1","2"
"316200103","3000","0","23","0","0","0","0","3","","0","316200104","0","","1","1","0","0","99","940","2"
"316200104","3000","0","11","0","0","0","0","3","","100","0","0","","1","1","0","8","99","0","2"
"316200201","290","0","10","1","1","0","0","3","","0.04","1","90","","1","1","0","2","99","10","2"
"316200202","290","0","10","1","1","0","0","3","","0.04","1","90","","1","1","0","2","99","30","2"
"316200203","290","0","11","0","0","0","0","3","","100","0","0","","1","1","0","4","99","0","2"
"316200401","3000","0","17","0","1","0","0","7","","50","0","0","","1","2","0","100","1","3","3"
"316200402","3000","0","10","5","1","0","0","7","","1","1","90","","1","2","0","2","1","10","3"
"316200501","3000","0","1","20","0","0","0","3","","6","0","0","","1","1","0","10","1","1","2"
"316204101","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","2"
"316204102","-1","0","26","0.0034","0","0","0","7","","0","1","0","","1","2","0","7","1","316204103","3"
"316204103","3000","0","46","0.05","0","0","0","3","","0","1","0","","1","1","0","0","99","1","2"
"316204104","3000","0","23","0","0","0","0","3","","0","316204105","0","","1","1","0","0","99","940","2"
"316204105","3000","0","11","0","0","0","0","3","","100","0","0","","1","1","0","8","99","0","2"
"316204201","290","0","10","1","1","0","0","3","","0.04","1","90","","1","1","0","2","99","10","2"
"316204202","290","0","10","1","1","0","0","3","","0.04","1","90","","1","1","0","2","99","30","2"
"316204203","290","0","11","0","0","0","0","3","","100","0","0","","1","1","0","4","99","0","2"
"316204301","-1","0","15","-1","1","0","1","7","","1","610121501","0","","1","2","300","0","1","2","1"
"316204302","-1","0","15","-2","1","0","1","7","","2","610121502","0","","1","2","350","0","1","2","1"
"316204303","-1","0","15","-3","1","0","1","7","","3","610121503","0","","1","2","400","0","1","2","1"
"316204304","-1","0","15","-4","1","0","1","7","","4","610121504","0","","1","2","450","0","1","2","1"
"316204305","2160","0","3","0","0","0","0","3","","1000","0","0","","1","1","0","100","99","3","2"
"316204401","3000","0","17","0","1","0","0","7","","34","0","0","","1","2","0","100","1","3","3"
"316204402","3000","0","10","5","1","0","0","7","","1","1","90","","1","2","0","2","1","10","3"
"316204501","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","2"
"316204502","3000","0","1","20","0","0","0","3","","40","0","0","","1","1","0","10","1","1","2"
"316204601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316204602","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1020","3"
"316204603","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1040","3"
"316204701","3000","0","10","0","0","0","0","7","","1","1","6","","1","2","0","2","99","21","2"
"316204702","3000","0","10","0","0","0","0","7","","1","1","6","","1","2","0","2","99","41","2"
"316204703","0","0","63","0","316204705","0","0","7","","700000","316204704","0","","1","2","0","6","1","0","3"
"316204704","3000","0","8","0","0","0","0","3","","8","0","0","","1","1","0","0","3","3","2"
"316204705","3000","0","10","0","0","0","0","7","","1","1","8","","1","2","0","2","99","21","2"
"316204706","3000","0","10","0","0","0","0","7","","1","1","8","","1","2","0","2","99","41","2"
"316204707","0","0","8","0","0","0","1","7","","8","0","0","","1","2","0","0","1","10","3"
"316205101","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316205102","-1","0","26","0.005","0","0","0","7","","0","1","0","","1","2","0","7","1","316205103","3"
"316205103","3000","0","46","0.1","0","0","0","3","","0","1","0","","1","1","0","0","99","1","2"
"316205201","0","0","35","85","0","0","0","7","","90","-1","-1","","1","2","0","0","1","1","3"
"316207101","-1","0","26","0.0034","0","0","0","7","","0","1","0","","1","2","0","7","1","316207102","3"
"316207102","3000","0","46","0.005","100","0","0","3","","0","1","0","","1","1","0","0","99","1","2"
"316207103","3000","0","23","0","0","0","0","3","","0","316207104","0","","1","1","0","0","99","940","2"
"316207104","3000","0","11","0","0","0","0","3","","100","0","0","","1","1","0","8","99","1","2"
"316207201","290","0","10","0","1","0","0","3","","0.04","1","90","","1","2","0","1","99","20","2"
"316207202","290","0","10","0","1","0","0","3","","0.04","1","90","","1","2","0","1","99","40","2"
"316207203","290","0","11","0","0","0","0","3","","100","0","0","","1","1","0","4","99","1","2"
"316207301","-1","0","15","-1","1","0","1","7","","1","501011015","0","","1","2","300","0","1","2","1"
"316207302","-1","0","15","-2","1","0","1","7","","2","501011016","0","","1","2","350","0","1","2","1"
"316207303","-1","0","15","-3","1","0","1","7","","3","501011017","0","","1","2","400","0","1","2","1"
"316207304","-1","0","15","-4","1","0","1","7","","4","501011018","0","","1","2","450","0","1","2","1"
"316207305","2160","0","3","0","0","0","0","3","","1000","0","0","","1","1","0","100","99","3","2"
"316207501","3000","0","1","12","50","0","0","3","","12.25","0","0.0042","","1","1","0","60","1","1","2"
"316300101","3000","2","1","1","0","0","0","3","","10","0","0","","1","1","0","0","1","2","1"
"316300102","3000","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","4","1"
"316300103","130","0","8","0","0","0","0","1","","4.5","0","0","","1","1","0","0","99","10","2"
"316300201","3000","0","1","40","0","0","0","3","","10","0","0","","1","1","0","10","1","2","2"
"316300301","3000","0","10","0","0","0","0","3","","10","1","90","","1","2","1","1","1","30","3"
"316300302","3000","0","16","0","0","0","0","7","","0","0","0","","1","2","1","300","1","1","3"
"316300401","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316300402","3000","0","22","0","0","0","0","7","","0","31630102","0","","1","2","0","90","1","1","3"
"316300403","2160","0","10","0","0","0","0","7","","1","1","90","","1","2","0","2","1","10","3"
"316300404","2160","0","10","0","0","0","0","7","","1","1","90","","1","2","0","2","1","30","3"
"316300405","2160","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","21","3"
"316300406","2160","0","8","0","0","0","0","7","","90","0","0","","1","2","0","3","1","2","3"
"316300501","3000","2","1","10","0","0","0","3","","10","0","0","","1","1","0","0","1","1","1"
"316300601","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316300602","3000","0","22","0","0","0","0","7","","0","31630202","0","","1","2","0","90","1","1","3"
"316300603","2160","0","10","0","0","0","0","7","","1","1","90","","1","2","0","2","1","10","3"
"316300604","2160","0","10","0","0","0","0","7","","1","1","90","","1","2","0","2","1","30","3"
"316300605","2160","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","21","3"
"316300606","2160","0","8","0","0","0","0","7","","90","0","0","","1","2","0","3","1","2","3"
"316300701","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316300702","3000","0","22","0","0","0","0","7","","0","31630302","0","","1","2","0","120","1","1","3"
"316300703","2160","0","10","0","0","0","0","7","","1","1","120","","1","2","0","2","1","10","3"
"316300704","2160","0","10","0","0","0","0","7","","1","1","120","","1","2","0","2","1","30","3"
"316300705","2160","0","10","50","0","0","0","7","","0","1","120","","1","2","0","2","1","21","3"
"316300706","2160","0","8","0","0","0","0","7","","120","0","0","","1","2","0","3","1","2","3"
"316304101","3000","2","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"316304102","3000","2","1","10","0","0","0","3","","20","0","0","","1","1","0","0","1","2","1"
"316304103","3000","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","4","1"
"316304104","130","0","8","0","0","0","0","1","","4.5","0","0","","1","1","0","0","99","10","2"
"316304201","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316304202","3000","0","1","10","0","0","0","3","","6","0","0","","1","1","0","10","99","2","3"
"316304203","3000","0","3","0","0","0","0","3","","1000","0","0","","1","1","0","800","99","3","3"
"316304204","3000","0","10","80","0","0","0","3","","0","1","10","","1","1","0","2","99","41","3"
"316304205","3000","0","16","0","0","0","0","7","","0","0","0","","1","2","1","1000","99","1","3"
"316304301","3000","0","10","0","0","0","0","3","","10","1","90","","1","2","1","1","1","30","3"
"316304302","3000","0","16","0","0","0","0","7","","0","0","0","","1","2","1","600","1","1","3"
"316304401","0","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","1"
"316304402","3000","0","22","0","0","0","0","7","","0","31630602","0","","1","2","0","120","1","1","3"
"316304403","2160","0","10","0","0","0","0","7","","1","1","120","","1","2","0","2","1","10","3"
"316304404","2160","0","10","0","0","0","0","7","","1","1","120","","1","2","0","2","1","30","3"
"316304405","2160","0","10","50","0","0","0","7","","0","1","120","","1","2","0","2","1","21","3"
"316304406","2160","0","8","0","0","0","0","7","","120","0","0","","1","2","0","3","1","2","3"
"316304501","3000","2","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"316304502","3000","2","1","10","0","0","0","3","","10","0","0","","1","1","0","0","1","1","1"
"316304601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316304602","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1020","3"
"316304603","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1040","3"
"316304701","0","0","35","85","0","0","0","7","","90","-1","-1","","1","2","0","0","1","1","3"
"316304801","3000","2","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","316304802","1"
"316304802","3000","2","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"316304803","3000","0","1","10","0","0","0","7","","20","0","0","","1","2","0","0","1","2","3"
"316304804","3000","2","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","316304805","1"
"316304805","3000","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","4","1"
"316304806","130","0","8","0","0","0","0","1","","4.5","0","0","","1","1","0","0","99","10","2"
"316304901","3000","2","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","316304902","1"
"316304902","3000","2","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"316304903","3000","2","1","10","0","0","0","3","","10","0","0","","1","1","0","0","1","1","1"
"316400101","0","0","26","0","0","0","0","7","","0.002","1","0","","1","2","0","2121","1","316400102","3"
"316400102","3000","0","46","0","0","0","0","3","","0","2","0","","1","1","0","7","99","1","3"
"316400201","0","0","26","0","0","0","0","7","","0.0004","1","0","","1","2","0","2121","1","316400202","3"
"316400202","3000","0","46","0","0","0","0","3","","0","2","0","","1","1","0","7","99","1","3"
"316400203","3000","0","3","0","0","0","0","3","","1000","0","10","","1","1","0","3000","99","3","3"
"316400204","0","0","35","121","0","0","0","7","","100","10","10","","1","2","0","50","1","1","3"
"316400205","3000","0","8","0","0","0","0","3","","8","0","0","","1","1","0","0.75","99","1","3"
"316400301","0","0","26","0","0","0","0","7","","0.14","1","0","","1","2","0","2121","1","316400302","3"
"316400302","3000","0","1","4","0","0","0","3","","0","0","0.002","","1","1","0","0","99","2","3"
"316400303","0","0","26","0","0","0","0","7","","0.1","1","0","","1","2","0","2121","1","316400304","3"
"316400304","400","0","1","1","0","0","0","3","","0","0","0.002","","1","1","0","0","99","2","2"
"316400401","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316400402","3000","0","14","0","1","0","0","7","","0","31640302","0","","1","2","0","120","1","1","3"
"316400403","0","0","14","0","0","0","0","7","","0","31640301","0","","1","2","0","0","1","3","3"
"316400404","3000","0","10","0","0","0","0","7","","3","1","100","","1","2","0","1","1","20","3"
"316400405","3000","0","10","0","0","0","0","7","","5","1","100","","1","2","0","1","1","40","3"
"316400406","0","0","35","121","0","0","0","7","","100","20","20","","1","2","0","50","1","1","3"
"316400407","3000","0","22","0","0","0","0","7","","0","31640302","0","","1","2","0","120","1","1","3"
"316400501","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316400502","3000","0","14","0","1","0","0","7","","0","31640102","0","","1","2","0","120","1","1","3"
"316400503","0","0","14","0","0","0","0","7","","0","31640101","0","","1","2","0","0","1","3","3"
"316400504","3000","0","10","0","0","0","0","7","","3","1","100","","1","2","0","1","1","20","3"
"316400505","3000","0","10","0","0","0","0","7","","3","1","100","","1","2","0","1","1","40","3"
"316400506","0","0","35","121","0","0","0","7","","100","20","20","","1","2","0","50","1","1","3"
"316400507","3000","0","22","0","0","0","0","7","","0","31640102","0","","1","2","0","120","1","1","3"
"316400601","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316400602","3000","0","14","0","1","0","0","7","","0","31640202","0","","1","2","0","120","1","1","3"
"316400603","0","0","14","0","0","0","0","7","","0","31640201","0","","1","2","0","0","1","3","3"
"316400604","3000","0","10","0","0","0","0","7","","3","1","100","","1","2","0","1","1","20","3"
"316400605","3000","0","10","0","0","0","0","7","","3","1","100","","1","2","0","1","1","40","3"
"316400606","0","0","35","121","0","0","0","7","","100","20","20","","1","2","0","50","1","1","3"
"316400607","3000","0","22","0","0","0","0","7","","0","31640202","0","","1","2","0","120","1","1","3"
"316404101","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316404102","0","0","26","0.8","0","0","0","7","","0","1","0","","1","2","0","2121","1","316404103","3"
"316404103","3000","0","46","0","0","0","0","3","","0","2","0","","1","1","0","7","99","1","2"
"316404201","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316404202","0","0","26","0.3","0","0","0","7","","0","1","0","","1","2","0","2121","1","316404203","3"
"316404203","3000","0","46","0","0","0","0","3","","0","2","0","","1","1","0","7","99","1","3"
"316404204","3000","0","3","0","0","0","0","3","","1000","0","10","","1","1","0","3000","99","3","3"
"316404205","0","0","35","121","0","0","0","7","","100","15","15","","1","2","0","70","1","1","3"
"316404206","3000","0","8","0","0","0","0","3","","8","0","0","","1","1","0","0.75","99","1","3"
"316404301","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316404302","0","0","26","100","0","0","0","7","","0","1","0","","1","2","0","2121","1","316404303","3"
"316404303","3000","0","1","0","0","0","0","3","","2","0","0","","1","1","0","5000","99","2","3"
"316404304","400","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","2"
"316404305","0","0","26","500","0","0","0","7","","0","1","0","","1","2","0","2121","1","316404306","3"
"316404306","400","0","1","0","0","0","0","3","","1.5","0","0","","1","1","0","5000","99","2","2"
"316404401","0","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","3"
"316404402","0","0","14","0","1","0","0","7","","0","31640602","0","","1","2","0","120","1","1","3"
"316404403","3000","0","14","0","0","0","0","7","","0","31640601","0","","1","2","0","0","1","3","3"
"316404404","3000","0","10","300","0","0","0","7","","0","1","90","","1","2","0","1","1","20","3"
"316404405","3000","0","10","580","0","0","0","7","","0","1","90","","1","2","0","1","1","40","3"
"316404406","0","0","35","121","0","0","0","7","","100","40","40","","1","2","0","70","1","1","3"
"316404407","3000","0","22","0","0","0","0","7","","0","31640602","0","","1","2","0","120","1","1","3"
"316404501","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316404502","0","0","10","50","0","0","0","7","","0","0","90","","1","2","0","1","1","1020","3"
"316404503","0","0","10","50","0","0","0","7","","0","0","90","","1","2","0","1","1","1040","3"
"316404601","0","0","35","85","0","0","0","7","","90","-1","-1","","1","2","0","0","1","1","3"
"316405201","3000","0","10","25","0","0","0","34","","0","1","90","","1","2","0","2","99","10","3"
"316405202","3000","0","10","25","0","0","0","34","","0","1","90","","1","2","0","2","99","30","3"
"316405301","0","0","17","0","0","0","0","7","","0","0","0","","1","0","0","100","1","2","0"
"316405302","0","0","28","2","316405305","0","0","7","","0","316405303","0","","1","2","0","1","1","50","1"
"316405303","3000","0","10","1200","0","0","0","34","","0","1","4","","1","2","0","1","99","21","3"
"316405304","3000","0","10","1500","0","0","0","34","","0","1","4","","1","2","0","1","99","41","3"
"316405305","3000","0","10","1200","0","0","0","34","","0","1","4","","1","2","0","1","99","21","3"
"316405306","3000","0","10","1500","0","0","0","34","","0","1","4","","1","2","0","1","99","41","3"
"316405401","0","0","17","0","0","0","0","7","","45","0","0","","1","2","0","100","1","7","3"
"316405402","0","0","14","0","1","0","0","7","","0","31640502","0","","1","2","0","120","1","1","3"
"316405403","3000","0","14","0","0","0","0","7","","0","31640501","0","","1","2","0","0","1","3","3"
"316405404","3000","0","22","0","0","0","0","7","","0","31640502","0","","1","2","0","120","1","1","3"
"316405501","3000","0","10","50","0","0","0","34","","0","1","90","","1","2","0","2","99","20","3"
"316405502","3000","0","10","50","0","0","0","34","","0","1","90","","1","2","0","2","99","40","3"
"316405601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316405602","0","0","10","50","0","0","0","7","","0","0","90","","1","2","0","1","1","1020","3"
"316405603","0","0","10","50","0","0","0","7","","0","0","90","","1","2","0","1","1","1040","3"
"316500101","3000","0","49","0","0","0","0","3","","0","0","0","","1","1","0","100","99","10","3"
"316500102","3000","0","26","0","0","0","0","7","","0.0024","1","0","","1","2","0","285","1","316500103","3"
"316500103","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","20","99","1","3"
"316500201","3000","0","26","0","0","0","0","7","","0.00063","1","0","","1","2","0","285","1","316500202","3"
"316500202","3000","0","46","0","0","0","0","5","","0","1","0","","1","1","0","4","3","1","3"
"316500301","3000","0","26","0","0","0","0","7","","0.0008","1","0","","1","2","0","285","1","316500302","3"
"316500302","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","7.5","3","1","3"
"316500401","3000","0","17","0","0","0","0","7","","25","0","0","","1","2","0","100","1","3","3"
"316500402","3000","0","35","85","0","0","0","7","","120","35","35","","1","2","0","99","1","1","3"
"316500501","0","0","17","0","0","0","0","0","","90","0","0","","1","0","0","100","1","7","0"
"316500502","250","0","15","0","1","0","1","7","","0","610100110","0","","2","2","-800","0","1","2","1"
"316500601","0","0","17","0","0","0","0","0","","89","0","0","","1","0","0","100","1","7","0"
"316500602","0","0","77","85","0","0","120","7","","120","1","0","","1","2","-1","99","1","2","3"
"316500701","0","0","17","0","0","0","0","0","","90","0","0","","1","0","0","100","1","7","0"
"316500702","250","0","15","0","1","0","1","7","","0","610100111","0","","2","2","-800","0","1","2","1"
"316504101","3000","0","49","0","0","0","0","3","","0","0","0","","1","1","0","100","99","10","3"
"316504102","3000","0","26","0.5","0","0","0","7","","0","1","0","","1","2","0","285","1","316504104","3"
"316504103","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316504104","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","20","99","1","3"
"316504201","3000","0","26","0.25","0","0","0","7","","0","1","0","","1","2","0","285","1","316504203","3"
"316504202","3000","0","92","0","0","0","0","5","","0","0","0","","1","1","0","0.5","3","0","3"
"316504203","3000","0","46","0","0","0","0","5","","0","1","0","","1","1","0","5","3","1","3"
"316504301","3000","0","26","0.45","0","0","0","7","","0","1","0","","1","2","0","285","1","316504303","3"
"316504302","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","3","0","3"
"316504303","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","5","3","1","3"
"316504401","3000","0","17","0","0","0","0","7","","16","0","0","","1","2","0","100","1","3","3"
"316504402","3000","0","35","85","0","0","0","7","","120","50","20","","1","2","0","99","1","1","3"
"316504501","0","0","17","0","0","0","0","7","","90","0","0","","1","0","0","100","1","7","0"
"316504502","250","0","15","0","1","0","1","7","","0","610100110","0","","2","2","-800","0","1","2","1"
"316504601","0","0","17","0","0","0","0","0","","89","0","0","","1","0","0","100","1","7","0"
"316504602","0","0","77","85","0","0","120","7","","120","1","0","","1","2","-1","99","1","2","3"
"316504701","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316504702","0","0","10","50","0","0","0","7","","0","0","120","","1","2","0","1","1","1020","3"
"316504703","0","0","10","50","0","0","0","7","","0","0","120","","1","2","0","1","1","1040","3"
"316505101","3000","0","49","0","0","0","0","3","","0","0","0","","1","1","0","100","99","10","3"
"316505102","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316505103","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","40","99","1","3"
"316505104","0","0","28","1","316505106","0","0","7","","0","0","0","","1","2","0","0","1","599","3"
"316505105","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","99","0","3"
"316505106","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","30","99","1","3"
"316505201","3000","0","92","0","0","0","0","5","","0","0","0","","1","1","0","0.5","3","0","3"
"316505202","3000","0","1","5","0","0","0","5","","5","0","0","","1","1","0","5","3","1","3"
"316505203","0","0","28","1","316505205","0","0","7","","0","0","0","","1","2","0","0","1","599","3"
"316505204","3000","0","92","0","0","0","0","5","","0","0","0","","1","1","0","0.5","3","0","3"
"316505205","3000","0","1","10","0","0","0","5","","0.1","0","0","","1","1","0","50","3","1","3"
"316505301","0","0","17","0","0","0","0","0","","0","0","1","","1","0","0","100","0","10","0"
"316505302","-1","0","10","70","0","0","0","7","","0","1","15","","1","2","2","2","1","21","3"
"316505303","-1","0","10","70","0","0","0","7","","0","1","15","","1","2","2","2","1","41","3"
"316505401","3000","0","17","0","0","0","0","7","","16","0","0","","1","2","0","100","1","3","3"
"316505402","3000","0","35","85","0","0","0","7","","90","50","50","","1","2","0","99","1","0","3"
"316505501","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316505502","0","0","10","140","0","0","0","7","","0","0","120","","1","2","0","1","1","1020","3"
"316505503","0","0","10","80","0","0","0","7","","0","0","120","","1","2","0","1","1","1040","3"
"316600101","3000","0","1","12","80","0","0","4","","1","0","0.00036","","1","1","0","12","3","1","3"
"316600102","3000","0","8","0","0","0","0","4","","1","0","0","","1","1","0","0","3","7","3"
"316600201","3000","0","7","0","0","0","0","4","","0","0","0","","1","1","0","0","2","4","3"
"316600202","3000","0","1","8","80","0","0","4","","1","0","0.00022","","1","1","0","8","2","1","3"
"316600203","3000","0","10","0","0","0","0","4","","0.05","1","12","","1","1","0","1","2","21","3"
"316600301","3000","0","93","0","0","0","0","4","","0","0","0","","1","1","0","0","1","316600302","3"
"316600302","3000","0","1","13","100","0","0","4","","1","0","0.00039","","1","1","0","13","1","1","3"
"316600501","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"316600502","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","21","1"
"316600503","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","41","1"
"316600601","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"316600602","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","21","1"
"316600603","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","41","1"
"316601101","3000","0","1","12","80","0","0","4","","1","0","0.00036","","1","1","0","12","3","1","3"
"316601102","3000","0","8","0","0","0","0","4","","3","0","0","","1","1","0","0","3","7","3"
"316601201","3000","0","7","0","0","0","0","4","","0","0","0","","1","1","0","0","2","4","3"
"316601202","3000","0","1","8","80","0","0","4","","1","0","0.00022","","1","1","0","8","2","1","3"
"316601203","3000","0","10","0","0","0","0","4","","0.1","1","12","","1","1","0","1","2","21","3"
"316601204","3000","0","16","0","0","0","0","4","","0","0","0","","1","1","0","600","2","2","3"
"316601301","3000","0","93","0","0","0","0","4","","0","0","0","","1","1","0","0","1","316601302","3"
"316601302","3000","0","1","13","100","0","0","4","","1","0","0.00039","","1","1","0","13","1","1","3"
"316601501","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"316601502","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","21","1"
