2c29dc11d686949dedfb7d73b55ad51aa76a5471cd3e551fd1c3bfcca3679a74,1341ca031e8915ae4c1a37f2a4de676e8a3731e96d5e35f73d6cf4c5d7a54e09,d1acf9f553423b5bd59eec0fc387e49149fb6b73c8378c3aea5355c3767db580,034063545b30eb65b52627bf70c86653dcadded61de67e7c135955819ab901c0,9c275eed11f19d2e8b81e5f7e163b85a59efd507f204e4c48946aa00366585bb,70d3a9370372f244f0a1c77aba9f225dc865ffc5c8ac2aafa96aea61a8b3c63e,5447900f941998c419b9be5e3d08a5bbe23e3de3dd45a2aae2cdb4f3bf224fe4,b2a2b5aa8e4c7fe809f17bd3ff25c1a7663dc946ad2b287b29327d39531552a8,aee9139ca325039d1a09dd95a2f746fe486e3de59762310e94fe71489926746a,9045831d8d4731244ce177ea17730018cb51fde8190e26ae787c561459da9997,47106ab9efa439e0103595ed38b87deacffbe2f171084e590f3e160a89c37149,1a74b2e4e73f2e9af7f0b3d34263cf97fe6221e61c6b64e507c694f62b79e567,f8a5c8b4ef7852014a893a08f760866eaa45d2a18ba89edb48d132dce054632f,c227c0fd0f9dce01cce915d0bbea14c12669e174eb211b2c3e98b928c761718a,28673249ce725ea90f8965900c3ce2200654a78d95589f9e078a39930538e342,d429c2451f6130f040c4b672451d8aec03c705b12eab58c5e37792c000b4cdda,dc519809c8bfdb396016dccb5b6f42cb990371ee44c05d09b932b8f963832b26,4516c689290be65046c03c38e9e1bd800e72ca66c2f67884b88b767d23238eef,fe719c0c39264386c38263c84347ed79f841265a575aec162c63107696ce9bed
"6","17","2210","275","132301","0","1080","45","38","0","372","22","0","151","50977","0","5950","0","0"
"6","17","2242","279","132301","0","1080","45","39","0","372","22","0","155","54592","0","5950","0","0"
"0","0","0","0","132401","0","50","0","2","0","0","0","20","2","0","0","95","1","0"
"0","0","0","0","132401","0","100","0","3","0","5","0","73","6","0","0","190","3","0"
"0","0","0","2","132401","0","270","0","4","0","30","0","175","9","0","0","405","5","0"
"0","0","0","4","132401","0","430","10","5","0","65","0","328","14","0","0","740","8","0"
"0","0","0","5","132401","0","820","10","6","0","65","0","559","22","0","0","1230","12","0"
"2","0","0","7","132401","0","1660","10","7","0","65","0","829","28","0","0","1705","16","0"
"4","0","0","13","132401","0","1985","10","8","0","65","8","1150","43","0","0","2285","16","0"
"6","0","0","16","132401","25","1985","10","9","0","65","21","1587","54","0","0","2615","17","0"
"6","0","0","20","132401","80","2085","20","10","0","65","34","2087","59","0","0","2815","17","0"
"6","0","0","25","132401","135","2185","40","11","0","65","34","2582","59","0","0","2815","24","13"
"6","0","0","34","132401","179","2285","56","12","0","65","34","3048","70","0","0","3085","26","26"
"8","0","0","40","132401","240","2285","62","13","0","90","34","3601","76","0","0","3235","26","39"
"10","0","0","44","132401","329","2285","68","14","0","115","34","4231","81","0","0","3315","26","39"
"12","0","0","48","132401","433","2285","68","15","0","115","34","4882","90","0","0","3495","26","39"
"12","0","0","50","132401","550","2285","68","16","0","115","34","5558","102","0","0","3675","26","44"
"12","0","0","54","132401","663","2285","68","17","0","115","34","6284","112","0","0","3825","26","49"
"12","0","0","59","132401","821","2285","68","18","0","115","34","7119","115","0","0","3875","26","51"
"12","0","0","63","132401","992","2285","68","19","0","115","34","8060","119","0","0","3970","26","51"
"12","0","0","69","132401","1175","2285","68","20","0","115","34","9067","125","0","0","4165","26","56"
"12","0","0","75","132401","1388","2285","68","21","0","115","34","10155","132","0","0","4355","26","61"
"12","0","0","81","132401","1574","2285","68","22","0","115","34","11432","143","0","0","4445","26","66"
"12","0","0","89","132401","1719","2285","68","23","0","115","34","12876","153","0","0","4535","26","66"
"12","0","0","89","132401","1833","2285","68","24","0","115","34","14452","158","0","0","5190","26","66"
"12","0","0","98","132401","1936","2285","68","25","0","115","34","16206","164","0","0","5270","26","66"
"12","0","0","98","132401","2003","2285","68","26","0","115","34","18137","164","0","0","5925","26","66"
"12","0","0","105","132401","2045","2285","68","27","0","115","34","20155","169","0","0","6385","26","66"
"12","0","0","110","132401","2076","2285","68","28","0","115","34","22353","174","0","0","6535","26","66"
"12","0","0","115","132401","2109","2285","68","29","0","115","34","24679","179","0","0","7005","26","66"
"12","0","0","120","132401","2144","2285","68","30","0","115","34","27189","184","0","0","7155","26","66"
"12","0","0","125","132401","2179","2285","68","31","0","115","34","29773","189","0","0","7625","26","66"
"12","0","0","131","132401","2214","2285","68","32","0","115","34","32494","195","0","0","7785","26","66"
"12","0","0","137","132401","2248","2285","68","33","0","115","34","35319","201","0","0","8325","26","66"
"12","0","0","143","132401","2281","2285","68","34","0","115","34","38334","207","0","0","8505","26","66"
"12","0","0","149","132401","2314","2285","68","35","0","115","34","41455","213","0","0","9055","26","66"
"12","0","0","156","132401","2347","2285","68","36","0","115","34","44719","220","0","0","9235","26","66"
"12","0","0","163","132401","2380","2285","68","37","0","115","34","48047","227","0","0","9835","26","66"
"12","0","0","170","132401","2413","2285","68","38","0","115","34","51485","234","0","0","10435","26","66"
"12","0","0","178","132401","2446","2285","68","39","0","115","34","55071","242","0","0","10615","26","66"
"0","0","0","2","132501","0","75","0","2","0","0","0","0","1","23","0","55","0","0"
"0","0","0","6","132501","0","125","0","3","0","0","0","0","1","91","0","150","0","0"
"0","0","0","12","132501","0","175","10","4","0","5","0","0","4","199","0","325","0","0"
"0","0","0","26","132501","0","175","10","5","0","15","0","0","4","386","0","505","0","0"
"0","0","0","45","132501","0","175","25","6","0","15","0","0","12","559","0","1035","0","0"
"0","0","0","55","132501","0","175","30","7","0","85","0","0","14","845","0","1395","0","0"
"1","0","0","73","132501","0","175","60","8","0","85","4","0","19","1169","0","1675","0","0"
"2","0","11","86","132501","0","175","80","9","0","100","9","0","25","1521","0","2130","0","0"
"3","0","45","95","132501","0","395","80","10","0","135","14","0","28","1939","0","2490","0","0"
"4","3","83","106","132501","0","615","83","11","0","151","14","0","35","2367","0","2910","0","0"
"4","9","123","119","132501","0","615","86","12","0","187","17","0","44","2780","0","3230","0","0"
"4","12","167","136","132501","0","615","86","13","0","219","22","0","55","3212","0","3490","0","0"
"4","12","229","152","132501","0","735","90","14","0","229","24","0","66","3701","0","3690","0","0"
"4","12","295","166","132501","0","855","90","15","0","239","24","0","76","4256","0","3800","0","0"
"4","12","341","184","132501","0","855","90","16","0","259","24","0","89","4824","0","3980","0","0"
"4","12","388","205","132501","0","855","90","17","0","304","24","0","103","5416","0","4050","0","0"
"4","12","469","229","132501","0","855","90","18","0","329","24","0","119","6050","0","4050","0","0"
"4","12","580","255","132501","0","855","90","19","0","329","24","0","136","6750","0","4175","0","0"
"4","12","696","285","132501","0","950","90","20","0","329","24","0","163","7465","0","4300","0","0"
"4","12","853","314","132501","0","1050","90","21","0","329","24","0","189","8300","0","4510","0","0"
"4","12","1018","344","132501","0","1050","90","22","0","329","24","0","218","9270","0","4965","0","0"
"4","12","1152","385","132501","0","1050","90","23","0","329","24","0","250","10311","0","5655","0","0"
"4","12","1277","424","132501","0","1050","90","24","0","329","24","0","287","11486","0","6115","0","0"
"4","12","1381","458","132501","0","1050","90","25","0","329","24","0","319","12940","0","6115","0","0"
"4","12","1446","490","132501","0","1050","90","26","0","329","24","0","350","14566","0","6410","0","0"
"4","12","1489","522","132501","0","1050","90","27","0","329","24","0","381","16306","0","6865","0","0"
"4","12","1519","555","132501","0","1050","90","28","0","329","24","0","414","18165","0","7410","0","0"
"4","12","1550","591","132501","0","1050","90","29","0","329","24","0","450","20150","0","8030","0","0"
"4","12","1581","629","132501","0","1050","90","30","0","329","24","0","488","22246","0","8805","0","0"
"4","12","1612","668","132501","0","1050","90","31","0","329","24","0","527","24434","0","9660","0","0"
"4","12","1643","708","132501","0","1050","90","32","0","329","24","0","567","26714","0","10595","0","0"
"4","12","1672","758","132501","0","1050","90","33","0","329","24","0","617","28980","0","11605","0","0"
"4","12","1702","800","132501","0","1050","90","34","0","329","24","0","659","31508","0","12785","0","0"
"4","12","1731","852","132501","0","1050","90","35","0","329","24","0","711","34001","0","14205","0","0"
"4","12","1761","896","132501","0","1050","90","36","0","329","24","0","755","36723","0","15795","0","0"
"4","12","1790","950","132501","0","1050","90","37","0","329","24","0","809","39377","0","17555","0","0"
"4","12","1819","1005","132501","0","1050","90","38","0","329","24","0","864","42122","0","19390","0","0"
"4","12","1848","1060","132501","0","1050","90","39","0","329","24","0","919","44952","0","21390","0","0"
"0","0","0","3","132801","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","7","132801","0","100","0","3","0","0","0","0","0","94","0","150","0","0"
"0","0","0","14","132801","0","100","10","4","0","0","0","0","2","214","0","270","0","0"
"0","0","0","29","132801","0","100","10","5","0","0","0","0","2","405","0","450","0","0"
"0","0","0","42","132801","0","100","10","6","0","50","0","0","4","634","0","800","0","0"
"0","0","0","56","132801","0","100","15","7","0","85","0","0","8","894","0","1395","0","0"
"1","0","0","63","132801","0","100","30","8","0","120","4","0","10","1286","0","1560","0","0"
"2","0","16","70","132801","0","100","45","9","0","155","9","0","10","1710","0","1700","0","0"
"4","0","45","75","132801","0","320","45","10","0","170","14","0","13","2175","0","1970","0","0"
"5","5","90","80","132801","0","540","45","11","0","186","14","0","13","2687","0","2130","0","0"
"6","11","143","85","132801","0","640","45","12","0","222","14","0","16","3211","0","2230","0","0"
"6","17","205","92","132801","0","640","45","13","0","242","16","0","21","3744","0","2370","0","0"
"6","17","281","99","132801","0","760","45","14","0","272","18","0","25","4324","0","2510","0","0"
"6","17","351","108","132801","0","880","45","15","0","282","22","0","33","4929","0","2540","0","0"
"6","17","426","116","132801","0","880","45","16","0","312","22","0","38","5602","0","2570","0","0"
"6","17","498","125","132801","0","880","45","17","0","342","22","0","42","6330","0","2570","0","0"
"6","17","587","134","132801","0","880","45","18","0","372","22","0","48","7114","0","2570","0","0"
"6","17","720","141","132801","0","880","45","19","0","372","22","0","53","8002","0","2570","0","0"
"6","17","877","155","132801","0","880","45","20","0","372","22","0","63","8923","0","2570","0","0"
"6","17","1079","163","132801","0","980","45","21","0","372","22","0","69","9942","0","2570","0","0"
"6","17","1297","170","132801","0","1080","45","22","0","372","22","0","74","11139","0","2570","0","0"
"6","17","1481","186","132801","0","1080","45","23","0","372","22","0","80","12462","0","2570","0","0"
"6","17","1624","203","132801","0","1080","45","24","0","372","22","0","86","13937","0","2570","0","0"
"6","17","1733","211","132801","0","1080","45","25","0","372","22","0","92","15647","0","2570","0","0"
"6","17","1805","220","132801","0","1080","45","26","0","372","22","0","98","17487","0","3030","0","0"
"6","17","1850","228","132801","0","1080","45","27","0","372","22","0","104","19522","0","3030","0","0"
"6","17","1882","233","132801","0","1080","45","28","0","372","22","0","109","21720","0","3030","0","0"
"6","17","1915","237","132801","0","1080","45","29","0","372","22","0","113","24042","0","3490","0","0"
"6","17","1949","241","132801","0","1080","45","30","0","372","22","0","117","26563","0","3490","0","0"
"6","17","1983","245","132801","0","1080","45","31","0","372","22","0","121","29142","0","3950","0","0"
"6","17","2017","249","132801","0","1080","45","32","0","372","22","0","125","31884","0","3950","0","0"
"6","17","2050","253","132801","0","1080","45","33","0","372","22","0","129","34717","0","4450","0","0"
"6","17","2082","257","132801","0","1080","45","34","0","372","22","0","133","37699","0","4950","0","0"
"6","17","2114","261","132801","0","1080","45","35","0","372","22","0","137","40886","0","4950","0","0"
"6","17","2146","265","132801","0","1080","45","36","0","372","22","0","141","44185","0","4950","0","0"
"6","17","2178","270","132801","0","1080","45","37","0","372","22","0","146","47529","0","5450","0","0"
"6","17","2210","275","132801","0","1080","45","38","0","372","22","0","151","50977","0","5950","0","0"
"6","17","2242","279","132801","0","1080","45","39","0","372","22","0","155","54592","0","5950","0","0"
"0","0","0","2","132901","0","75","0","2","0","0","0","0","1","23","0","55","0","0"
"0","0","0","8","132901","0","125","0","3","0","0","0","0","1","81","0","150","0","0"
"0","0","0","17","132901","0","175","10","4","0","5","0","0","4","172","0","325","0","0"
"0","0","0","33","132901","0","175","10","5","0","15","0","0","4","349","0","505","0","0"
"0","0","0","52","132901","0","175","25","6","0","15","0","0","12","522","0","1035","0","0"
"0","0","0","66","132901","0","175","30","7","0","85","0","0","14","790","0","1395","0","0"
"0","0","0","88","132901","0","175","75","8","0","85","4","0","19","1089","0","1675","0","0"
"0","0","11","105","132901","0","175","110","9","0","100","9","0","25","1416","0","2130","0","0"
"1","0","45","114","132901","0","395","110","10","0","135","14","0","28","1834","0","2490","0","0"
"2","3","83","125","132901","0","615","113","11","0","151","14","0","35","2262","0","2910","0","0"
"2","11","111","141","132901","0","615","116","12","0","177","17","0","46","2657","0","3230","0","0"
"2","16","129","165","132901","0","735","116","13","0","199","20","0","62","3053","0","3490","0","0"
"2","16","161","189","132901","0","975","120","14","0","199","20","0","79","3506","0","3750","0","0"
"2","16","201","209","132901","0","1095","125","15","0","199","20","0","94","4024","0","3920","0","0"
"2","16","237","231","132901","0","1095","131","16","0","199","20","0","110","4571","0","4100","0","0"
"2","16","272","259","132901","0","1095","132","17","0","224","20","0","129","5125","0","4170","0","0"
"2","16","312","292","132901","0","1095","132","18","0","249","20","0","152","5678","0","4515","0","0"
"2","16","361","329","132901","0","1095","132","19","0","249","20","0","178","6281","0","5160","0","0"
"2","16","408","375","132901","0","1190","132","20","0","249","20","0","218","6872","0","5710","0","0"
"2","16","444","436","132901","0","1290","132","21","0","249","20","0","267","7454","0","6220","0","0"
"2","16","474","496","132901","0","1290","132","22","0","249","20","0","317","8173","0","7220","0","0"
"2","16","474","565","132901","0","1290","132","23","0","249","20","0","371","8939","0","8995","0","0"
"2","16","489","631","132901","0","1290","132","24","0","249","20","0","430","9820","0","10520","0","0"
"2","16","501","690","132901","0","1290","132","25","0","249","20","0","484","10981","0","11520","0","0"
"2","16","513","738","132901","0","1290","132","26","0","249","20","0","527","12417","0","12355","0","0"
"2","16","525","783","132901","0","1290","132","27","0","249","20","0","568","13966","0","13380","0","0"
"2","16","537","828","132901","0","1290","132","28","0","249","20","0","611","15621","0","14525","0","0"
"2","16","555","874","132901","0","1290","132","29","0","249","20","0","657","17406","0","15745","0","0"
"2","16","573","924","132901","0","1290","132","30","0","249","20","0","707","19279","0","17120","0","0"
"2","16","591","975","132901","0","1290","132","31","0","249","20","0","758","21243","0","18575","0","0"
"2","16","609","1027","132901","0","1290","132","32","0","249","20","0","810","23297","0","20110","0","0"
"2","16","626","1081","132901","0","1290","132","33","0","249","20","0","864","25467","0","21720","0","0"
"2","16","643","1136","132901","0","1290","132","34","0","249","20","0","919","27772","0","23500","0","0"
"2","16","660","1192","132901","0","1290","132","35","0","249","20","0","975","30169","0","25520","0","0"
"2","16","677","1249","132901","0","1290","132","36","0","249","20","0","1032","32648","0","27710","0","0"
"2","16","694","1307","132901","0","1290","132","37","0","249","20","0","1090","35207","0","30070","0","0"
"2","16","711","1366","132901","0","1290","132","38","0","249","20","0","1149","37856","0","32505","0","0"
"2","16","728","1425","132901","0","1290","132","39","0","249","20","0","1208","40590","0","35105","0","0"
"0","0","0","0","133001","0","50","0","2","0","0","0","18","3","0","0","65","1","0"
"0","0","0","1","133001","0","100","0","3","0","0","0","58","10","0","0","250","1","0"
"0","0","0","3","133001","0","125","0","4","0","0","0","153","19","0","0","590","1","0"
"0","0","0","7","133001","0","125","0","5","0","0","0","285","32","0","0","1045","4","0"
"0","0","0","16","133001","0","125","0","6","0","0","0","458","50","0","0","1785","4","0"
"0","0","0","22","133001","0","125","0","7","0","0","0","714","68","0","0","2280","8","0"
"0","0","0","33","133001","0","125","0","8","0","0","0","935","93","0","0","3360","8","0"
"0","0","0","44","133001","5","125","15","9","0","0","5","1189","112","10","0","4270","13","0"
"0","0","0","53","133001","45","125","40","10","0","0","10","1594","122","10","0","4640","18","0"
"0","0","0","62","133001","102","125","50","11","0","0","10","2085","133","10","0","5000","18","0"
"2","0","0","71","133001","124","125","50","12","0","0","16","2547","146","10","0","5370","20","11"
"2","0","0","83","133001","167","125","50","13","0","25","19","3057","160","10","0","5520","20","21"
"4","0","0","93","133001","226","125","50","14","0","50","19","3643","172","10","0","5580","22","21"
"4","0","0","106","133001","290","225","50","15","0","62","19","4280","182","10","0","5580","22","21"
"6","0","0","112","133001","356","225","50","16","0","62","19","4943","198","10","0","5730","22","24"
"6","0","0","119","133001","414","225","50","17","0","62","19","5677","207","10","0","6030","22","27"
"6","0","0","128","133001","521","225","50","18","0","62","19","6460","215","10","0","6430","22","27"
"6","0","0","132","133001","609","225","50","19","0","62","19","7365","229","10","0","6775","22","27"
"6","0","0","145","133001","700","225","50","20","0","62","19","8384","238","10","0","6970","22","27"
"6","0","0","159","133001","795","225","50","21","0","71","19","9455","254","10","0","7160","22","27"
"6","0","0","174","133001","897","225","50","22","0","71","19","10680","278","10","0","7250","22","27"
"6","0","0","195","133001","938","225","50","23","0","71","19","12047","295","10","0","7595","22","27"
"6","0","0","199","133001","992","225","50","24","0","71","19","13556","311","10","0","8450","22","27"
"6","0","0","212","133001","1025","225","50","25","0","71","19","15256","331","10","0","8520","22","27"
"6","0","0","221","133001","1049","225","50","26","0","71","19","17125","345","10","0","8910","22","27"
"6","0","0","228","133001","1067","225","50","27","0","71","19","19124","357","10","0","9330","22","27"
"6","0","0","230","133001","1085","225","50","28","0","71","19","21295","361","10","0","9955","22","27"
"6","0","0","247","133001","1107","225","50","29","0","71","19","23509","380","10","0","10315","22","27"
"6","0","0","261","133001","1139","225","50","30","0","71","19","25936","394","10","0","10415","22","27"
"6","0","0","270","133001","1162","225","50","31","0","71","19","28493","403","10","0","10835","22","27"
"6","0","0","274","133001","1185","225","50","32","0","71","19","31187","407","10","0","11460","22","27"
"6","0","0","289","133001","1215","225","50","33","0","71","19","33962","422","10","0","11660","22","27"
"6","0","0","304","133001","1244","225","50","34","0","71","19","36885","437","10","0","11860","22","27"
"6","0","0","319","133001","1273","225","50","35","0","71","19","39956","452","10","0","12060","22","27"
"6","0","0","335","133001","1302","225","50","36","0","71","19","43129","468","10","0","12260","22","27"
"6","0","0","351","133001","1331","225","50","37","0","71","19","46413","484","10","0","12460","22","27"
"6","0","0","367","133001","1360","225","50","38","0","71","19","49802","500","10","0","12660","22","27"
"6","0","0","383","133001","1389","225","50","39","0","71","19","53296","516","10","0","12860","22","27"
"0","0","0","0","133101","0","125","0","2","0","0","0","12","3","0","0","115","0","0"
"0","0","0","1","133101","0","225","0","3","0","15","0","52","7","0","0","300","0","0"
"0","0","0","5","133101","0","275","0","4","0","30","0","109","15","0","0","755","2","0"
"0","0","0","14","133101","0","275","0","5","0","60","0","202","25","0","0","1420","2","0"
"0","0","0","24","133101","0","645","0","6","0","75","0","311","35","0","0","2425","6","0"
"0","0","0","43","133101","0","645","0","7","0","100","0","453","57","0","0","3310","6","0"
"0","0","0","59","133101","0","945","0","8","0","100","0","563","76","0","0","4630","16","0"
"0","0","0","86","133101","0","1495","15","9","0","100","5","643","98","10","0","6000","21","0"
"0","0","0","109","133101","10","1795","30","10","0","100","10","842","120","20","0","6900","26","5"
"1","0","0","134","133101","40","2095","40","11","0","100","10","1061","147","20","0","7870","26","10"
"2","0","0","160","133101","80","2345","50","12","0","100","15","1308","176","20","0","8630","26","10"
"2","0","0","188","133101","116","2665","52","13","0","100","20","1575","215","20","0","9090","26","10"
"2","2","0","217","133101","152","2785","54","14","0","106","20","1905","250","20","0","9480","26","10"
"2","5","0","257","133101","192","2885","54","15","0","112","20","2175","294","20","0","9710","26","10"
"2","5","0","301","133101","226","3035","54","16","0","112","20","2482","339","20","0","9930","26","10"
"2","5","0","343","133101","270","3085","54","17","0","112","20","2796","387","20","0","10215","29","14"
"2","5","0","385","133101","342","3085","54","18","0","112","20","3147","440","20","0","10560","32","18"
"2","5","0","433","133101","399","3180","54","19","0","127","20","3544","497","20","0","11205","32","18"
"2","5","0","487","133101","426","3275","54","20","0","162","20","3955","558","20","0","11835","37","18"
"2","5","0","544","133101","478","3275","54","21","0","202","20","4421","623","20","0","12420","42","18"
"2","5","0","610","133101","559","3275","54","22","0","242","20","4953","695","20","0","13465","42","18"
"2","5","0","691","133101","635","3275","54","23","0","262","20","5526","780","20","0","14550","42","18"
"2","5","0","780","133101","700","3275","54","24","0","262","20","6156","878","20","0","15380","42","18"
"2","5","0","872","133101","750","3275","54","25","0","262","20","6850","983","20","0","16690","42","18"
"2","5","0","965","133101","775","3275","54","26","0","262","20","7594","1077","20","0","19400","42","18"
"2","5","0","1054","133101","785","3275","54","27","0","262","20","8383","1157","20","0","23555","42","18"
"2","5","0","1140","133101","795","3275","54","28","0","262","20","9229","1239","20","0","28405","42","18"
"2","5","0","1229","133101","805","3275","54","29","0","262","20","10131","1328","20","0","33765","42","18"
"2","5","0","1323","133101","815","3275","54","30","0","262","20","11070","1422","20","0","39640","42","18"
"2","5","0","1421","133101","825","3275","54","31","0","262","20","12046","1520","20","0","45805","42","18"
"2","5","0","1522","133101","835","3275","54","32","0","262","20","13059","1621","20","0","52340","42","18"
"2","5","0","1625","133101","845","3275","54","33","0","262","20","14129","1724","20","0","59490","42","18"
"2","5","0","1730","133101","855","3275","54","34","0","262","20","15256","1829","20","0","67420","42","18"
"2","5","0","1836","133101","865","3275","54","35","0","262","20","16421","1935","20","0","76060","42","18"
"2","5","0","1943","133101","875","3275","54","36","0","262","20","17623","2042","20","0","85260","42","18"
"2","5","0","2052","133101","885","3275","54","37","0","262","20","18862","2151","20","0","94925","42","18"
"2","5","0","2162","133101","895","3275","54","38","0","262","20","20138","2261","20","0","105080","42","18"
"2","5","0","2272","133101","905","3275","54","39","0","262","20","21451","2371","20","0","115770","42","18"
"0","0","0","0","133201","0","75","0","2","0","0","0","19","3","0","0","95","0","0"
"0","0","0","1","133201","0","125","0","3","0","0","0","73","5","0","0","355","0","0"
"0","0","0","3","133201","0","180","0","4","0","5","0","168","10","0","0","820","0","0"
"0","0","0","7","133201","0","180","0","5","0","5","0","312","15","0","0","1465","3","0"
"0","0","0","12","133201","0","270","0","6","0","5","0","489","29","0","0","2450","3","0"
"2","0","0","18","133201","0","270","0","7","0","5","0","739","42","0","0","3340","3","0"
"4","0","0","25","133201","0","270","0","8","0","5","8","998","59","0","0","4500","3","0"
"6","0","0","29","133201","25","670","0","9","0","5","21","1400","69","0","0","4950","3","0"
"6","0","0","35","133201","80","770","10","10","0","5","34","1890","76","0","0","5100","3","0"
"6","0","0","40","133201","149","870","20","11","0","5","34","2411","80","0","0","5460","3","3"
"6","0","0","49","133201","201","970","26","12","0","5","34","2877","90","0","0","5650","5","26"
"8","0","0","59","133201","262","1070","32","13","0","30","34","3388","101","0","0","5720","5","39"
"10","0","0","63","133201","341","1070","38","14","0","55","34","4013","106","0","0","5800","5","42"
"12","0","0","69","133201","433","1070","38","15","0","67","34","4646","116","0","0","5980","5","42"
"12","0","0","71","133201","541","1070","38","16","0","67","34","5320","126","0","0","6160","5","52"
"12","0","0","75","133201","654","1070","38","17","0","67","34","6046","136","0","0","6310","5","57"
"12","0","0","80","133201","812","1070","38","18","0","67","34","6881","139","0","0","6360","5","59"
"12","0","0","87","133201","973","1070","38","19","0","67","34","7787","148","0","0","6455","5","59"
"12","0","0","92","133201","1156","1070","38","20","0","67","34","8764","161","0","0","6650","5","64"
"12","0","0","97","133201","1369","1070","38","21","0","67","34","9862","167","0","0","6840","5","69"
"12","0","0","105","133201","1573","1070","38","22","0","67","34","11095","183","0","0","6930","5","74"
"12","0","0","114","133201","1740","1070","38","23","0","67","34","12493","199","0","0","7020","5","74"
"12","0","0","127","133201","1876","1070","38","24","0","67","34","14003","214","0","0","7150","5","74"
"12","0","0","140","133201","1979","1070","38","25","0","67","34","15673","227","0","0","7490","5","74"
"12","0","0","149","133201","2046","1070","38","26","0","67","34","17553","233","0","0","7940","5","74"
"12","0","0","162","133201","2088","1070","38","27","0","67","34","19508","246","0","0","8340","5","74"
"12","0","0","167","133201","2119","1070","38","28","0","67","34","21706","251","0","0","8490","5","74"
"12","0","0","172","133201","2152","1070","38","29","0","67","34","24032","256","0","0","8960","5","74"
"12","0","0","177","133201","2187","1070","38","30","0","67","34","26542","261","0","0","9110","5","74"
"12","0","0","177","133201","2222","1070","38","31","0","67","34","29153","261","0","0","9785","5","74"
"12","0","0","177","133201","2257","1070","38","32","0","67","34","31875","261","0","0","10470","5","74"
"12","0","0","183","133201","2291","1070","38","33","0","67","34","34700","267","0","0","11010","5","74"
"12","0","0","189","133201","2324","1070","38","34","0","67","34","37715","273","0","0","11190","5","74"
"12","0","0","195","133201","2357","1070","38","35","0","67","34","40836","279","0","0","11740","5","74"
"12","0","0","202","133201","2390","1070","38","36","0","67","34","44100","286","0","0","11920","5","74"
"12","0","0","209","133201","2423","1070","38","37","0","67","34","47428","293","0","0","12520","5","74"
"12","0","0","216","133201","2456","1070","38","38","0","67","34","50866","300","0","0","13120","5","74"
"12","0","0","224","133201","2489","1070","38","39","0","67","34","54452","308","0","0","13300","5","74"
"0","0","0","3","133501","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","7","133501","0","100","0","3","0","0","0","0","0","94","0","150","0","0"
"0","0","0","14","133501","0","100","10","4","0","0","0","0","2","214","0","270","0","0"
"0","0","0","29","133501","0","100","10","5","0","0","0","0","2","405","0","450","0","0"
"0","0","0","42","133501","0","100","10","6","0","50","0","0","4","634","0","800","0","0"
"0","0","0","56","133501","0","100","15","7","0","85","0","0","8","894","0","1395","0","0"
"1","0","0","63","133501","0","100","30","8","0","120","4","0","10","1286","0","1560","0","0"
"2","0","16","70","133501","0","100","45","9","0","155","9","0","10","1710","0","1700","0","0"
"4","0","40","82","133501","0","520","45","10","0","170","14","0","11","2145","0","1970","0","0"
"5","5","85","87","133501","0","740","45","11","0","186","14","0","11","2657","0","2130","0","0"
"6","11","138","92","133501","0","840","45","12","0","222","14","0","14","3181","0","2230","0","0"
"6","17","200","99","133501","0","840","45","13","0","242","16","0","19","3714","0","2370","0","0"
"6","17","276","106","133501","0","960","45","14","0","272","18","0","23","4294","0","2510","0","0"
"6","17","346","115","133501","0","1080","45","15","0","282","22","0","31","4899","0","2540","0","0"
"6","17","421","123","133501","0","1080","45","16","0","312","22","0","36","5572","0","2570","0","0"
"6","17","493","132","133501","0","1080","45","17","0","342","22","0","40","6300","0","2570","0","0"
"6","17","582","141","133501","0","1080","45","18","0","372","22","0","46","7084","0","2570","0","0"
"6","17","715","148","133501","0","1080","45","19","0","372","22","0","51","7972","0","2570","0","0"
"6","17","872","162","133501","0","1080","45","20","0","372","22","0","61","8893","0","2570","0","0"
"6","17","1074","170","133501","0","1180","45","21","0","372","22","0","67","9912","0","2570","0","0"
"6","17","1292","177","133501","0","1280","45","22","0","372","22","0","72","11109","0","2570","0","0"
"6","17","1476","193","133501","0","1280","45","23","0","372","22","0","78","12432","0","2570","0","0"
"6","17","1619","210","133501","0","1280","45","24","0","372","22","0","84","13907","0","2570","0","0"
"6","17","1728","218","133501","0","1280","45","25","0","372","22","0","90","15617","0","2570","0","0"
"6","17","1800","227","133501","0","1280","45","26","0","372","22","0","96","17457","0","3030","0","0"
"6","17","1845","235","133501","0","1280","45","27","0","372","22","0","102","19492","0","3030","0","0"
"6","17","1877","240","133501","0","1280","45","28","0","372","22","0","107","21690","0","3030","0","0"
"6","17","1910","244","133501","0","1280","45","29","0","372","22","0","111","24012","0","3490","0","0"
"6","17","1944","248","133501","0","1280","45","30","0","372","22","0","115","26533","0","3490","0","0"
"6","17","1978","252","133501","0","1280","45","31","0","372","22","0","119","29112","0","3950","0","0"
"6","17","2012","256","133501","0","1280","45","32","0","372","22","0","123","31854","0","3950","0","0"
"6","17","2045","260","133501","0","1280","45","33","0","372","22","0","127","34687","0","4450","0","0"
"6","17","2077","264","133501","0","1280","45","34","0","372","22","0","131","37669","0","4950","0","0"
