28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"3825","0","108","0","5","12","1814","132201","0","0","1135","293","23","29","353","23484","176","0","0"
"3825","0","108","0","5","12","1853","132201","0","0","1135","301","23","30","353","25960","184","0","0"
"3825","0","108","0","5","12","1892","132201","0","0","1135","309","23","31","353","28546","192","0","0"
"3825","0","108","0","5","12","1931","132201","0","0","1135","317","23","32","353","31243","200","0","0"
"3825","0","108","0","5","12","1969","132201","0","0","1135","326","23","33","353","34077","209","0","0"
"3825","0","108","0","5","12","2006","132201","0","0","1135","335","23","34","353","37060","218","0","0"
"3825","0","108","0","5","12","2043","132201","0","0","1135","344","23","35","353","40193","227","0","0"
"3825","0","108","0","5","12","2080","132201","0","0","1135","354","23","36","353","43427","237","0","0"
"3825","0","108","0","5","12","2117","132201","0","0","1135","364","23","37","353","46772","247","0","0"
"3825","0","108","0","5","12","2154","132201","0","0","1135","374","23","38","353","50227","257","0","0"
"3825","0","108","0","5","12","2191","132201","0","0","1135","384","23","39","353","53789","267","0","0"
"55","0","0","0","0","0","0","132301","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","132301","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","132301","0","0","100","14","0","4","0","214","2","0","0"
"450","0","10","0","0","0","0","132301","0","0","100","29","0","5","0","405","2","0","0"
"800","0","10","0","0","0","0","132301","0","0","100","42","0","6","50","634","4","0","0"
"1395","0","15","0","0","0","0","132301","0","0","100","56","0","7","85","894","8","0","0"
"1560","0","30","0","1","0","0","132301","0","0","100","63","4","8","120","1286","10","0","0"
"1700","0","45","0","2","0","16","132301","0","0","100","70","9","9","155","1710","10","0","0"
"1970","0","45","0","4","0","45","132301","0","0","320","75","14","10","170","2175","13","0","0"
"2130","0","45","0","5","5","90","132301","0","0","540","80","14","11","186","2687","13","0","0"
"2230","0","45","0","6","11","143","132301","0","0","640","85","14","12","222","3211","16","0","0"
"2370","0","45","0","6","17","205","132301","0","0","640","92","16","13","242","3744","21","0","0"
"2510","0","45","0","6","17","281","132301","0","0","760","99","18","14","272","4324","25","0","0"
"2540","0","45","0","6","17","351","132301","0","0","880","108","22","15","282","4929","33","0","0"
"2570","0","45","0","6","17","426","132301","0","0","880","116","22","16","312","5602","38","0","0"
"2570","0","45","0","6","17","498","132301","0","0","880","125","22","17","342","6330","42","0","0"
"2570","0","45","0","6","17","587","132301","0","0","880","134","22","18","372","7114","48","0","0"
"2570","0","45","0","6","17","720","132301","0","0","880","141","22","19","372","8002","53","0","0"
"2570","0","45","0","6","17","877","132301","0","0","880","155","22","20","372","8923","63","0","0"
"2570","0","45","0","6","17","1079","132301","0","0","980","163","22","21","372","9942","69","0","0"
"2570","0","45","0","6","17","1297","132301","0","0","1080","170","22","22","372","11139","74","0","0"
"2570","0","45","0","6","17","1481","132301","0","0","1080","186","22","23","372","12462","80","0","0"
"2570","0","45","0","6","17","1624","132301","0","0","1080","203","22","24","372","13937","86","0","0"
"2570","0","45","0","6","17","1733","132301","0","0","1080","211","22","25","372","15647","92","0","0"
"3030","0","45","0","6","17","1805","132301","0","0","1080","220","22","26","372","17487","98","0","0"
"3030","0","45","0","6","17","1850","132301","0","0","1080","228","22","27","372","19522","104","0","0"
"3030","0","45","0","6","17","1882","132301","0","0","1080","233","22","28","372","21720","109","0","0"
"3490","0","45","0","6","17","1915","132301","0","0","1080","237","22","29","372","24042","113","0","0"
"3490","0","45","0","6","17","1949","132301","0","0","1080","241","22","30","372","26563","117","0","0"
"3950","0","45","0","6","17","1983","132301","0","0","1080","245","22","31","372","29142","121","0","0"
"3950","0","45","0","6","17","2017","132301","0","0","1080","249","22","32","372","31884","125","0","0"
"4450","0","45","0","6","17","2050","132301","0","0","1080","253","22","33","372","34717","129","0","0"
"4950","0","45","0","6","17","2082","132301","0","0","1080","257","22","34","372","37699","133","0","0"
"4950","0","45","0","6","17","2114","132301","0","0","1080","261","22","35","372","40886","137","0","0"
"4950","0","45","0","6","17","2146","132301","0","0","1080","265","22","36","372","44185","141","0","0"
"5450","0","45","0","6","17","2178","132301","0","0","1080","270","22","37","372","47529","146","0","0"
"5950","0","45","0","6","17","2210","132301","0","0","1080","275","22","38","372","50977","151","0","0"
"5950","0","45","0","6","17","2242","132301","0","0","1080","279","22","39","372","54592","155","0","0"
"95","0","0","0","0","0","0","132401","20","0","50","0","0","2","0","0","2","1","0"
"190","0","0","0","0","0","0","132401","73","0","100","0","0","3","5","0","6","3","0"
"405","0","0","0","0","0","0","132401","175","0","270","2","0","4","30","0","9","5","0"
"740","0","10","0","0","0","0","132401","328","0","430","4","0","5","65","0","14","8","0"
"1230","0","10","0","0","0","0","132401","559","0","820","5","0","6","65","0","22","12","0"
"1705","0","10","0","2","0","0","132401","829","0","1660","7","0","7","65","0","28","16","0"
"2285","0","10","0","4","0","0","132401","1150","0","1985","13","8","8","65","0","43","16","0"
"2615","0","10","0","6","0","0","132401","1587","0","1985","16","21","9","65","0","54","17","25"
"2815","0","20","0","6","0","0","132401","2087","0","2085","20","34","10","65","0","59","17","80"
"2815","0","40","0","6","0","0","132401","2582","13","2185","25","34","11","65","0","59","24","135"
"3085","0","56","0","6","0","0","132401","3048","26","2285","34","34","12","65","0","70","26","179"
"3235","0","62","0","8","0","0","132401","3601","39","2285","40","34","13","90","0","76","26","240"
"3315","0","68","0","10","0","0","132401","4231","39","2285","44","34","14","115","0","81","26","329"
"3495","0","68","0","12","0","0","132401","4882","39","2285","48","34","15","115","0","90","26","433"
"3675","0","68","0","12","0","0","132401","5558","44","2285","50","34","16","115","0","102","26","550"
"3825","0","68","0","12","0","0","132401","6284","49","2285","54","34","17","115","0","112","26","663"
"3875","0","68","0","12","0","0","132401","7119","51","2285","59","34","18","115","0","115","26","821"
"3970","0","68","0","12","0","0","132401","8060","51","2285","63","34","19","115","0","119","26","992"
"4165","0","68","0","12","0","0","132401","9067","56","2285","69","34","20","115","0","125","26","1175"
"4355","0","68","0","12","0","0","132401","10155","61","2285","75","34","21","115","0","132","26","1388"
"4445","0","68","0","12","0","0","132401","11432","66","2285","81","34","22","115","0","143","26","1574"
"4535","0","68","0","12","0","0","132401","12876","66","2285","89","34","23","115","0","153","26","1719"
"5190","0","68","0","12","0","0","132401","14452","66","2285","89","34","24","115","0","158","26","1833"
"5270","0","68","0","12","0","0","132401","16206","66","2285","98","34","25","115","0","164","26","1936"
"5925","0","68","0","12","0","0","132401","18137","66","2285","98","34","26","115","0","164","26","2003"
"6385","0","68","0","12","0","0","132401","20155","66","2285","105","34","27","115","0","169","26","2045"
"6535","0","68","0","12","0","0","132401","22353","66","2285","110","34","28","115","0","174","26","2076"
"7005","0","68","0","12","0","0","132401","24679","66","2285","115","34","29","115","0","179","26","2109"
"7155","0","68","0","12","0","0","132401","27189","66","2285","120","34","30","115","0","184","26","2144"
"7625","0","68","0","12","0","0","132401","29773","66","2285","125","34","31","115","0","189","26","2179"
"7785","0","68","0","12","0","0","132401","32494","66","2285","131","34","32","115","0","195","26","2214"
"8325","0","68","0","12","0","0","132401","35319","66","2285","137","34","33","115","0","201","26","2248"
"8505","0","68","0","12","0","0","132401","38334","66","2285","143","34","34","115","0","207","26","2281"
"9055","0","68","0","12","0","0","132401","41455","66","2285","149","34","35","115","0","213","26","2314"
"9235","0","68","0","12","0","0","132401","44719","66","2285","156","34","36","115","0","220","26","2347"
"9835","0","68","0","12","0","0","132401","48047","66","2285","163","34","37","115","0","227","26","2380"
"10435","0","68","0","12","0","0","132401","51485","66","2285","170","34","38","115","0","234","26","2413"
"10615","0","68","0","12","0","0","132401","55071","66","2285","178","34","39","115","0","242","26","2446"
"55","0","0","0","0","0","0","132501","0","0","75","2","0","2","0","23","1","0","0"
"150","0","0","0","0","0","0","132501","0","0","125","6","0","3","0","91","1","0","0"
"325","0","10","0","0","0","0","132501","0","0","175","12","0","4","5","199","4","0","0"
"505","0","10","0","0","0","0","132501","0","0","175","26","0","5","15","386","4","0","0"
"1035","0","25","0","0","0","0","132501","0","0","175","45","0","6","15","559","12","0","0"
"1395","0","30","0","0","0","0","132501","0","0","175","55","0","7","85","845","14","0","0"
"1675","0","60","0","1","0","0","132501","0","0","175","73","4","8","85","1169","19","0","0"
"2130","0","80","0","2","0","11","132501","0","0","175","86","9","9","100","1521","25","0","0"
"2490","0","80","0","3","0","45","132501","0","0","395","95","14","10","135","1939","28","0","0"
"2910","0","83","0","4","3","83","132501","0","0","615","106","14","11","151","2367","35","0","0"
"3230","0","86","0","4","9","123","132501","0","0","615","119","17","12","187","2780","44","0","0"
"3490","0","86","0","4","12","167","132501","0","0","615","136","22","13","219","3212","55","0","0"
"3690","0","90","0","4","12","229","132501","0","0","735","152","24","14","229","3701","66","0","0"
"3800","0","90","0","4","12","295","132501","0","0","855","166","24","15","239","4256","76","0","0"
"3980","0","90","0","4","12","341","132501","0","0","855","184","24","16","259","4824","89","0","0"
"4050","0","90","0","4","12","388","132501","0","0","855","205","24","17","304","5416","103","0","0"
"4050","0","90","0","4","12","469","132501","0","0","855","229","24","18","329","6050","119","0","0"
"4175","0","90","0","4","12","580","132501","0","0","855","255","24","19","329","6750","136","0","0"
"4300","0","90","0","4","12","696","132501","0","0","950","285","24","20","329","7465","163","0","0"
"4510","0","90","0","4","12","853","132501","0","0","1050","314","24","21","329","8300","189","0","0"
"4965","0","90","0","4","12","1018","132501","0","0","1050","344","24","22","329","9270","218","0","0"
"5655","0","90","0","4","12","1152","132501","0","0","1050","385","24","23","329","10311","250","0","0"
"6115","0","90","0","4","12","1277","132501","0","0","1050","424","24","24","329","11486","287","0","0"
"6115","0","90","0","4","12","1381","132501","0","0","1050","458","24","25","329","12940","319","0","0"
"6410","0","90","0","4","12","1446","132501","0","0","1050","490","24","26","329","14566","350","0","0"
"6865","0","90","0","4","12","1489","132501","0","0","1050","522","24","27","329","16306","381","0","0"
"7410","0","90","0","4","12","1519","132501","0","0","1050","555","24","28","329","18165","414","0","0"
"8030","0","90","0","4","12","1550","132501","0","0","1050","591","24","29","329","20150","450","0","0"
"8805","0","90","0","4","12","1581","132501","0","0","1050","629","24","30","329","22246","488","0","0"
"9660","0","90","0","4","12","1612","132501","0","0","1050","668","24","31","329","24434","527","0","0"
"10595","0","90","0","4","12","1643","132501","0","0","1050","708","24","32","329","26714","567","0","0"
"11605","0","90","0","4","12","1672","132501","0","0","1050","758","24","33","329","28980","617","0","0"
"12785","0","90","0","4","12","1702","132501","0","0","1050","800","24","34","329","31508","659","0","0"
"14205","0","90","0","4","12","1731","132501","0","0","1050","852","24","35","329","34001","711","0","0"
"15795","0","90","0","4","12","1761","132501","0","0","1050","896","24","36","329","36723","755","0","0"
"17555","0","90","0","4","12","1790","132501","0","0","1050","950","24","37","329","39377","809","0","0"
"19390","0","90","0","4","12","1819","132501","0","0","1050","1005","24","38","329","42122","864","0","0"
"21390","0","90","0","4","12","1848","132501","0","0","1050","1060","24","39","329","44952","919","0","0"
"55","0","0","0","0","0","0","132801","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","132801","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","132801","0","0","100","14","0","4","0","214","2","0","0"
"450","0","10","0","0","0","0","132801","0","0","100","29","0","5","0","405","2","0","0"
"800","0","10","0","0","0","0","132801","0","0","100","42","0","6","50","634","4","0","0"
"1395","0","15","0","0","0","0","132801","0","0","100","56","0","7","85","894","8","0","0"
"1560","0","30","0","1","0","0","132801","0","0","100","63","4","8","120","1286","10","0","0"
"1700","0","45","0","2","0","16","132801","0","0","100","70","9","9","155","1710","10","0","0"
"1970","0","45","0","4","0","45","132801","0","0","320","75","14","10","170","2175","13","0","0"
"2130","0","45","0","5","5","90","132801","0","0","540","80","14","11","186","2687","13","0","0"
"2230","0","45","0","6","11","143","132801","0","0","640","85","14","12","222","3211","16","0","0"
"2370","0","45","0","6","17","205","132801","0","0","640","92","16","13","242","3744","21","0","0"
"2510","0","45","0","6","17","281","132801","0","0","760","99","18","14","272","4324","25","0","0"
"2540","0","45","0","6","17","351","132801","0","0","880","108","22","15","282","4929","33","0","0"
"2570","0","45","0","6","17","426","132801","0","0","880","116","22","16","312","5602","38","0","0"
"2570","0","45","0","6","17","498","132801","0","0","880","125","22","17","342","6330","42","0","0"
"2570","0","45","0","6","17","587","132801","0","0","880","134","22","18","372","7114","48","0","0"
"2570","0","45","0","6","17","720","132801","0","0","880","141","22","19","372","8002","53","0","0"
"2570","0","45","0","6","17","877","132801","0","0","880","155","22","20","372","8923","63","0","0"
"2570","0","45","0","6","17","1079","132801","0","0","980","163","22","21","372","9942","69","0","0"
"2570","0","45","0","6","17","1297","132801","0","0","1080","170","22","22","372","11139","74","0","0"
"2570","0","45","0","6","17","1481","132801","0","0","1080","186","22","23","372","12462","80","0","0"
"2570","0","45","0","6","17","1624","132801","0","0","1080","203","22","24","372","13937","86","0","0"
"2570","0","45","0","6","17","1733","132801","0","0","1080","211","22","25","372","15647","92","0","0"
"3030","0","45","0","6","17","1805","132801","0","0","1080","220","22","26","372","17487","98","0","0"
"3030","0","45","0","6","17","1850","132801","0","0","1080","228","22","27","372","19522","104","0","0"
"3030","0","45","0","6","17","1882","132801","0","0","1080","233","22","28","372","21720","109","0","0"
"3490","0","45","0","6","17","1915","132801","0","0","1080","237","22","29","372","24042","113","0","0"
"3490","0","45","0","6","17","1949","132801","0","0","1080","241","22","30","372","26563","117","0","0"
"3950","0","45","0","6","17","1983","132801","0","0","1080","245","22","31","372","29142","121","0","0"
"3950","0","45","0","6","17","2017","132801","0","0","1080","249","22","32","372","31884","125","0","0"
"4450","0","45","0","6","17","2050","132801","0","0","1080","253","22","33","372","34717","129","0","0"
"4950","0","45","0","6","17","2082","132801","0","0","1080","257","22","34","372","37699","133","0","0"
"4950","0","45","0","6","17","2114","132801","0","0","1080","261","22","35","372","40886","137","0","0"
"4950","0","45","0","6","17","2146","132801","0","0","1080","265","22","36","372","44185","141","0","0"
"5450","0","45","0","6","17","2178","132801","0","0","1080","270","22","37","372","47529","146","0","0"
"5950","0","45","0","6","17","2210","132801","0","0","1080","275","22","38","372","50977","151","0","0"
"5950","0","45","0","6","17","2242","132801","0","0","1080","279","22","39","372","54592","155","0","0"
"55","0","0","0","0","0","0","132901","0","0","75","2","0","2","0","23","1","0","0"
"150","0","0","0","0","0","0","132901","0","0","125","8","0","3","0","81","1","0","0"
"325","0","10","0","0","0","0","132901","0","0","175","17","0","4","5","172","4","0","0"
"505","0","10","0","0","0","0","132901","0","0","175","33","0","5","15","349","4","0","0"
"1035","0","25","0","0","0","0","132901","0","0","175","52","0","6","15","522","12","0","0"
"1395","0","30","0","0","0","0","132901","0","0","175","66","0","7","85","790","14","0","0"
"1675","0","75","0","0","0","0","132901","0","0","175","88","4","8","85","1089","19","0","0"
"2130","0","110","0","0","0","11","132901","0","0","175","105","9","9","100","1416","25","0","0"
"2490","0","110","0","1","0","45","132901","0","0","395","114","14","10","135","1834","28","0","0"
"2910","0","113","0","2","3","83","132901","0","0","615","125","14","11","151","2262","35","0","0"
"3230","0","116","0","2","11","111","132901","0","0","615","141","17","12","177","2657","46","0","0"
"3490","0","116","0","2","16","129","132901","0","0","735","165","20","13","199","3053","62","0","0"
"3750","0","120","0","2","16","161","132901","0","0","975","189","20","14","199","3506","79","0","0"
"3920","0","125","0","2","16","201","132901","0","0","1095","209","20","15","199","4024","94","0","0"
"4100","0","131","0","2","16","237","132901","0","0","1095","231","20","16","199","4571","110","0","0"
"4170","0","132","0","2","16","272","132901","0","0","1095","259","20","17","224","5125","129","0","0"
"4515","0","132","0","2","16","312","132901","0","0","1095","292","20","18","249","5678","152","0","0"
"5160","0","132","0","2","16","361","132901","0","0","1095","329","20","19","249","6281","178","0","0"
"5710","0","132","0","2","16","408","132901","0","0","1190","375","20","20","249","6872","218","0","0"
"6220","0","132","0","2","16","444","132901","0","0","1290","436","20","21","249","7454","267","0","0"
"7220","0","132","0","2","16","474","132901","0","0","1290","496","20","22","249","8173","317","0","0"
"8995","0","132","0","2","16","474","132901","0","0","1290","565","20","23","249","8939","371","0","0"
"10520","0","132","0","2","16","489","132901","0","0","1290","631","20","24","249","9820","430","0","0"
"11520","0","132","0","2","16","501","132901","0","0","1290","690","20","25","249","10981","484","0","0"
"12355","0","132","0","2","16","513","132901","0","0","1290","738","20","26","249","12417","527","0","0"
"13380","0","132","0","2","16","525","132901","0","0","1290","783","20","27","249","13966","568","0","0"
"14525","0","132","0","2","16","537","132901","0","0","1290","828","20","28","249","15621","611","0","0"
"15745","0","132","0","2","16","555","132901","0","0","1290","874","20","29","249","17406","657","0","0"
"17120","0","132","0","2","16","573","132901","0","0","1290","924","20","30","249","19279","707","0","0"
"18575","0","132","0","2","16","591","132901","0","0","1290","975","20","31","249","21243","758","0","0"
"20110","0","132","0","2","16","609","132901","0","0","1290","1027","20","32","249","23297","810","0","0"
"21720","0","132","0","2","16","626","132901","0","0","1290","1081","20","33","249","25467","864","0","0"
"23500","0","132","0","2","16","643","132901","0","0","1290","1136","20","34","249","27772","919","0","0"
"25520","0","132","0","2","16","660","132901","0","0","1290","1192","20","35","249","30169","975","0","0"
"27710","0","132","0","2","16","677","132901","0","0","1290","1249","20","36","249","32648","1032","0","0"
"30070","0","132","0","2","16","694","132901","0","0","1290","1307","20","37","249","35207","1090","0","0"
"32505","0","132","0","2","16","711","132901","0","0","1290","1366","20","38","249","37856","1149","0","0"
"35105","0","132","0","2","16","728","132901","0","0","1290","1425","20","39","249","40590","1208","0","0"
"65","0","0","0","0","0","0","133001","18","0","50","0","0","2","0","0","3","1","0"
"250","0","0","0","0","0","0","133001","58","0","100","1","0","3","0","0","10","1","0"
"590","0","0","0","0","0","0","133001","153","0","125","3","0","4","0","0","19","1","0"
"1045","0","0","0","0","0","0","133001","285","0","125","7","0","5","0","0","32","4","0"
"1785","0","0","0","0","0","0","133001","458","0","125","16","0","6","0","0","50","4","0"
"2280","0","0","0","0","0","0","133001","714","0","125","22","0","7","0","0","68","8","0"
"3360","0","0","0","0","0","0","133001","935","0","125","33","0","8","0","0","93","8","0"
"4270","0","15","0","0","0","0","133001","1189","0","125","44","5","9","0","10","112","13","5"
"4640","0","40","0","0","0","0","133001","1594","0","125","53","10","10","0","10","122","18","45"
"5000","0","50","0","0","0","0","133001","2085","0","125","62","10","11","0","10","133","18","102"
"5370","0","50","0","2","0","0","133001","2547","11","125","71","16","12","0","10","146","20","124"
"5520","0","50","0","2","0","0","133001","3057","21","125","83","19","13","25","10","160","20","167"
"5580","0","50","0","4","0","0","133001","3643","21","125","93","19","14","50","10","172","22","226"
"5580","0","50","0","4","0","0","133001","4280","21","225","106","19","15","62","10","182","22","290"
"5730","0","50","0","6","0","0","133001","4943","24","225","112","19","16","62","10","198","22","356"
"6030","0","50","0","6","0","0","133001","5677","27","225","119","19","17","62","10","207","22","414"
"6430","0","50","0","6","0","0","133001","6460","27","225","128","19","18","62","10","215","22","521"
"6775","0","50","0","6","0","0","133001","7365","27","225","132","19","19","62","10","229","22","609"
"6970","0","50","0","6","0","0","133001","8384","27","225","145","19","20","62","10","238","22","700"
"7160","0","50","0","6","0","0","133001","9455","27","225","159","19","21","71","10","254","22","795"
"7250","0","50","0","6","0","0","133001","10680","27","225","174","19","22","71","10","278","22","897"
"7595","0","50","0","6","0","0","133001","12047","27","225","195","19","23","71","10","295","22","938"
"8450","0","50","0","6","0","0","133001","13556","27","225","199","19","24","71","10","311","22","992"
"8520","0","50","0","6","0","0","133001","15256","27","225","212","19","25","71","10","331","22","1025"
"8910","0","50","0","6","0","0","133001","17125","27","225","221","19","26","71","10","345","22","1049"
"9330","0","50","0","6","0","0","133001","19124","27","225","228","19","27","71","10","357","22","1067"
"9955","0","50","0","6","0","0","133001","21295","27","225","230","19","28","71","10","361","22","1085"
"10315","0","50","0","6","0","0","133001","23509","27","225","247","19","29","71","10","380","22","1107"
"10415","0","50","0","6","0","0","133001","25936","27","225","261","19","30","71","10","394","22","1139"
"10835","0","50","0","6","0","0","133001","28493","27","225","270","19","31","71","10","403","22","1162"
"11460","0","50","0","6","0","0","133001","31187","27","225","274","19","32","71","10","407","22","1185"
"11660","0","50","0","6","0","0","133001","33962","27","225","289","19","33","71","10","422","22","1215"
"11860","0","50","0","6","0","0","133001","36885","27","225","304","19","34","71","10","437","22","1244"
"12060","0","50","0","6","0","0","133001","39956","27","225","319","19","35","71","10","452","22","1273"
"12260","0","50","0","6","0","0","133001","43129","27","225","335","19","36","71","10","468","22","1302"
"12460","0","50","0","6","0","0","133001","46413","27","225","351","19","37","71","10","484","22","1331"
"12660","0","50","0","6","0","0","133001","49802","27","225","367","19","38","71","10","500","22","1360"
"12860","0","50","0","6","0","0","133001","53296","27","225","383","19","39","71","10","516","22","1389"
"115","0","0","0","0","0","0","133101","12","0","125","0","0","2","0","0","3","0","0"
"300","0","0","0","0","0","0","133101","52","0","225","1","0","3","15","0","7","0","0"
"755","0","0","0","0","0","0","133101","109","0","275","5","0","4","30","0","15","2","0"
"1420","0","0","0","0","0","0","133101","202","0","275","14","0","5","60","0","25","2","0"
"2425","0","0","0","0","0","0","133101","311","0","645","24","0","6","75","0","35","6","0"
"3310","0","0","0","0","0","0","133101","453","0","645","43","0","7","100","0","57","6","0"
"4630","0","0","0","0","0","0","133101","563","0","945","59","0","8","100","0","76","16","0"
"6000","0","15","0","0","0","0","133101","643","0","1495","86","5","9","100","10","98","21","0"
"6900","0","30","0","0","0","0","133101","842","5","1795","109","10","10","100","20","120","26","10"
"7870","0","40","0","1","0","0","133101","1061","10","2095","134","10","11","100","20","147","26","40"
"8630","0","50","0","2","0","0","133101","1308","10","2345","160","15","12","100","20","176","26","80"
"9090","0","52","0","2","0","0","133101","1575","10","2665","188","20","13","100","20","215","26","116"
"9480","0","54","0","2","2","0","133101","1905","10","2785","217","20","14","106","20","250","26","152"
"9710","0","54","0","2","5","0","133101","2175","10","2885","257","20","15","112","20","294","26","192"
"9930","0","54","0","2","5","0","133101","2482","10","3035","301","20","16","112","20","339","26","226"
"10215","0","54","0","2","5","0","133101","2796","14","3085","343","20","17","112","20","387","29","270"
"10560","0","54","0","2","5","0","133101","3147","18","3085","385","20","18","112","20","440","32","342"
"11205","0","54","0","2","5","0","133101","3544","18","3180","433","20","19","127","20","497","32","399"
"11835","0","54","0","2","5","0","133101","3955","18","3275","487","20","20","162","20","558","37","426"
"12420","0","54","0","2","5","0","133101","4421","18","3275","544","20","21","202","20","623","42","478"
"13465","0","54","0","2","5","0","133101","4953","18","3275","610","20","22","242","20","695","42","559"
"14550","0","54","0","2","5","0","133101","5526","18","3275","691","20","23","262","20","780","42","635"
"15380","0","54","0","2","5","0","133101","6156","18","3275","780","20","24","262","20","878","42","700"
"16690","0","54","0","2","5","0","133101","6850","18","3275","872","20","25","262","20","983","42","750"
"19400","0","54","0","2","5","0","133101","7594","18","3275","965","20","26","262","20","1077","42","775"
"23555","0","54","0","2","5","0","133101","8383","18","3275","1054","20","27","262","20","1157","42","785"
"28405","0","54","0","2","5","0","133101","9229","18","3275","1140","20","28","262","20","1239","42","795"
"33765","0","54","0","2","5","0","133101","10131","18","3275","1229","20","29","262","20","1328","42","805"
"39640","0","54","0","2","5","0","133101","11070","18","3275","1323","20","30","262","20","1422","42","815"
"45805","0","54","0","2","5","0","133101","12046","18","3275","1421","20","31","262","20","1520","42","825"
"52340","0","54","0","2","5","0","133101","13059","18","3275","1522","20","32","262","20","1621","42","835"
"59490","0","54","0","2","5","0","133101","14129","18","3275","1625","20","33","262","20","1724","42","845"
"67420","0","54","0","2","5","0","133101","15256","18","3275","1730","20","34","262","20","1829","42","855"
"76060","0","54","0","2","5","0","133101","16421","18","3275","1836","20","35","262","20","1935","42","865"
"85260","0","54","0","2","5","0","133101","17623","18","3275","1943","20","36","262","20","2042","42","875"
"94925","0","54","0","2","5","0","133101","18862","18","3275","2052","20","37","262","20","2151","42","885"
"105080","0","54","0","2","5","0","133101","20138","18","3275","2162","20","38","262","20","2261","42","895"
"115770","0","54","0","2","5","0","133101","21451","18","3275","2272","20","39","262","20","2371","42","905"
"95","0","0","0","0","0","0","133201","19","0","75","0","0","2","0","0","3","0","0"
"355","0","0","0","0","0","0","133201","73","0","125","1","0","3","0","0","5","0","0"
"820","0","0","0","0","0","0","133201","168","0","180","3","0","4","5","0","10","0","0"
"1465","0","0","0","0","0","0","133201","312","0","180","7","0","5","5","0","15","3","0"
"2450","0","0","0","0","0","0","133201","489","0","270","12","0","6","5","0","29","3","0"
"3340","0","0","0","2","0","0","133201","739","0","270","18","0","7","5","0","42","3","0"
"4500","0","0","0","4","0","0","133201","998","0","270","25","8","8","5","0","59","3","0"
"4950","0","0","0","6","0","0","133201","1400","0","670","29","21","9","5","0","69","3","25"
"5100","0","10","0","6","0","0","133201","1890","0","770","35","34","10","5","0","76","3","80"
"5460","0","20","0","6","0","0","133201","2411","3","870","40","34","11","5","0","80","3","149"
"5650","0","26","0","6","0","0","133201","2877","26","970","49","34","12","5","0","90","5","201"
"5720","0","32","0","8","0","0","133201","3388","39","1070","59","34","13","30","0","101","5","262"
"5800","0","38","0","10","0","0","133201","4013","42","1070","63","34","14","55","0","106","5","341"
"5980","0","38","0","12","0","0","133201","4646","42","1070","69","34","15","67","0","116","5","433"
"6160","0","38","0","12","0","0","133201","5320","52","1070","71","34","16","67","0","126","5","541"
"6310","0","38","0","12","0","0","133201","6046","57","1070","75","34","17","67","0","136","5","654"
"6360","0","38","0","12","0","0","133201","6881","59","1070","80","34","18","67","0","139","5","812"
"6455","0","38","0","12","0","0","133201","7787","59","1070","87","34","19","67","0","148","5","973"
"6650","0","38","0","12","0","0","133201","8764","64","1070","92","34","20","67","0","161","5","1156"
"6840","0","38","0","12","0","0","133201","9862","69","1070","97","34","21","67","0","167","5","1369"
"6930","0","38","0","12","0","0","133201","11095","74","1070","105","34","22","67","0","183","5","1573"
"7020","0","38","0","12","0","0","133201","12493","74","1070","114","34","23","67","0","199","5","1740"
"7150","0","38","0","12","0","0","133201","14003","74","1070","127","34","24","67","0","214","5","1876"
"7490","0","38","0","12","0","0","133201","15673","74","1070","140","34","25","67","0","227","5","1979"
"7940","0","38","0","12","0","0","133201","17553","74","1070","149","34","26","67","0","233","5","2046"
