40784ef17065b3cad1fa181145088ddd5f8e3964c24e40c2ed381ad087961f88,ff164cac033543f799226ec5473fda466e43a60626ccd738065955287e7d817a,fd6a7a3b801ac7e48770b373b679d10cb5e218bb267f9d86da0705a7c2597d18,b4ff139a057ac9d83d3b409205cddc026b00a32da1a0f16f0280a9a7d47cd6a2,7dd955a8cdbda400b3d2b96d0c246d3f81951c8fa39031a8fbf7cb17078f6b05,07493fbd924eb089f128f8a03da52181998dc680bdd86b6c8a67b6e3e76ded56,40c2836736b287911790247a3890e660010dd4f9ded183c8c82a786072df45d2,94c3c5db0b3e335ecc47d957630e9d3061d26a948a64b95faa6d134b2f25ab0d,705dba31da7ffae0cdd038328412352c1ca430b196ded73dd99003cf208592d6,4f3a587654d6be81444ffb7399bfaaae866327799b1d0a8d978ccd3fbe9eb210,dbe4d6fb5735ffaa785800c00e8d5d824dafcbf5d9953c7d42cd342946452f01,9a320b3a3269a59287e17d3278af755dc43c8c7cd4921337bbffc4f4a3a6ddc5
"3","","559","60004","","0","0","0","1","0","2","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？"
"3","","560","60004","","0","0","0","1","0","2","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！"
"3","","561","60004","","0","0","0","1","0","2","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる"
"3","","562","60004","","0","0","0","1","0","2","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？"
"3","","563","60004","","0","0","0","1","0","2","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪"
"4","","564","60004","","0","0","0","1","0","2","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！"
"4","","565","60004","","0","0","0","1","0","2","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？"
"4","","566","60004","","0","0","0","1","0","2","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！"
"4","","567","60004","","0","0","0","2","0","2","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！"
"4","","568","60004","","0","0","0","1","0","2","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～"
"4","","569","60004","","0","0","0","1","0","2","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？"
"4","","570","60004","","0","0","0","2","0","2","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！"
"0","","571","60004","カリン","0","2","190804","0","0","3","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪"
"0","","572","60004","カリン","0","3","190804","0","7","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします"
"0","","573","60005","カリン","0","1","190804","1","0","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪"
"1","","574","60005","","0","0","0","1","0","2","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！"
"1","","575","60005","","0","0","0","1","0","2","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に"
"1","","576","60005","","0","0","0","2","0","2","今日の運勢は姫吉！　道を歩けば幸運に当たる、最高の吉日！　　さすがは兄様。尽善尽美、金甌無欠の強運をお持ちですね。"
"1","","577","60005","","0","0","0","2","0","2","今日の運勢は姫吉！　旅立ち、どこへ行くもよし！　　　　　　　新年の門出も、お兄さんと一緒です♪　冒険にしゅっぱーつ♪"
"1","","578","60005","","0","0","0","2","0","2","今日の運勢は姫吉！　一日三食食べれば健康運アップ！　　　　　おせち。おぞうに。もっと、たべよ？　お兄。"
"2","","579","60005","","0","0","0","1","0","2","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪"
"2","","580","60005","","0","0","0","1","0","2","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？"
"2","","581","60005","","0","0","0","1","0","2","今日の運勢は大吉！　日々の努力が実り、何事も良い方向へ！　　そんな弟くんには、お姉ちゃんのよしよしぎゅ～っをプレゼント♪"
"2","","582","60005","","0","0","0","2","0","2","今日の運勢は大吉！　お出かけするといいことあるかも？　　　　また一緒に、お忍びデートしてくださいね……騎士♪"
"2","","583","60005","","0","0","0","2","0","2","今日の運勢は大吉！　転居するならあたたかい場所が吉！　　　　煉獄の世なれど、住めば都と申しんす。ゆるりときなんせ……♪"
"3","","584","60005","","0","0","0","1","0","2","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！"
"3","","585","60005","","0","0","0","1","0","2","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪"
"3","","586","60005","","0","0","0","1","0","2","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？"
"3","","587","60005","","0","0","0","1","0","2","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる"
"3","","588","60005","","0","0","0","1","0","2","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪"
"3","","589","60005","","0","0","0","2","0","2","今日の運勢は中吉！　争いごとは勝つが油断は大敵！　　　　　　ま、このあたしと一緒なら、向かうところ敵はねーですよっ！"
"3","","590","60005","","0","0","0","2","0","2","今日の運勢は中吉！　ラッキーアイテムは「光るもの」！　　　　ハツネちゃんの「きらーんっ☆」な魔法、見せちゃおうかなっ？"
"4","","591","60005","","0","0","0","1","0","2","今日の運勢は小吉！　のんびり穏やかな一日となるでしょう！　　あなた様を邪魔するものは全てエリコが排除しますわ、クスクス♪"
"4","","592","60005","","0","0","0","1","0","2","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！"
"4","","593","60005","","0","0","0","1","0","2","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪"
"4","","594","60005","","0","0","0","1","0","2","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！"
"4","","595","60005","","0","0","0","1","0","2","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！"
"4","","596","60005","","0","0","0","2","0","2","今日の運勢は小吉！　空を眺めると気持ちが晴れやかに！　　　　眺めるだけじゃなくて、ひとっ飛びしちゃいましょうかっ♪"
"4","","597","60005","","0","0","0","2","0","2","今日の運勢は小吉！　掃除をすると運勢が開けそう！　　　　　　「わ、めんど」「ヴルムっ！　新年早々サボっちゃダメなんだからね！」"
"0","","598","60005","カリン","0","2","190804","0","0","3","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪"
"0","","599","60005","カリン","0","3","190804","0","7","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします"
"0","","600","60006","カリン","0","1","190804","1","0","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪"
"1","","601","60006","","0","0","0","2","0","2","今日の運勢は姫吉！　勇気を持って、新しいことに挑戦しよう！\n幸先がいいねえ少年！　今年もいい一年になるよう祈ってるよ。"
"1","","602","60006","","0","0","0","2","0","2","今日の運勢は姫吉！　どんなピンチも簡単に乗り越えられそう！\nよい結果が出たようで何よりです。さて、待人の方は……ふふ。"
"1","","603","60006","","0","0","0","2","0","2","今日の運勢は姫吉！　あの人と仲直り……できちゃうかも！？\nはあ……この私があなたの運勢に興味を抱くわけないでしょう？"
"2","","604","60006","","0","0","0","1","0","2","今日の運勢は大吉！　身近な友達との絆が深まる予感……？\n騎士様は、どなたと友誼を結ぶのでしょう？　気になります……"
"2","","605","60006","","0","0","0","2","0","2","今日の運勢は大吉！　ラッキーアイテムは「蛇の抜け殻」！\nこのアタシにお目にかかれるなんて……アンタ、幸せものね♪"
"3","","606","60006","","0","0","0","2","0","2","今日の運勢は中吉！　気になるあの人に会えちゃうかも！？\n『初夢を正夢にする枕』であなたに会え……な、なんでもない！"
"3","","607","60006","","0","0","0","2","0","2","今日の運勢は中吉！　子供に戻って、一日中遊びつくそう！\nお年玉でけん玉ゲット！　おじちゃん、もしかめ一万回やって！"
"3","","608","60006","","0","0","0","1","0","2","今日の運勢は中吉！　今日はおうちで、ゆーっくりくつろごう。\nお雑煮よし。みかんよし。さ、こたつで寝正月だ。君も入る？"
"4","","609","60006","","0","0","0","2","0","2","今日の運勢は小吉！　突然のドッキリに注意！\nおや、後ろに髪の長い女の霊が──フフ、冗談です。私ですよ。"
"4","","610","60006","","0","0","0","2","0","2","今日の運勢は小吉。慌てなくても、幸運はきっとやってくる。\n運は自分で掴むもの──媛が言ってました。でも、どうやって？"
"0","","611","60006","カリン","0","2","190804","0","0","3","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪"
"0","","612","60006","カリン","0","3","190804","0","5","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします"
"0","","613","60007","カリン","0","1","190804","1","0","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪"
"1","","614","60007","","0","0","0","2","0","2","今日の運勢は姫吉！　絶好調で最高の一日になりそう♪\nわたしも、騎士クンが一緒ならいつだって最高に幸せな日だよ……"
"1","","615","60007","","0","0","0","2","0","2","今日の運勢は姫吉！　新しいことに挑戦するチャンス！\nお姉さんも一緒に挑戦しちゃおっかな♪　飲み処の新規開拓とか！"
"1","","616","60007","","0","0","0","2","0","2","今日の運勢は姫吉！　日々の努力が実を結ぶ予感！\n今日一日鍛錬に勤しむべき、ということだな。では早速行こうか。"
"2","","617","60007","","0","0","0","2","0","2","今日の運勢は大吉！　家族サービスにはぴったりの日！\nさっそく弟くんにあまあまお姉ちゃんの出血大サービス、だよっ♪"
"2","","618","60007","","0","0","0","2","0","2","今日の運勢は大吉！　笑顔で過ごせば周りもみんなハッピーかも！\n『笑う顔はフグになる』ですねっ。幸せいっぱいお届けしますっ"
"3","","619","60007","","0","0","0","2","0","2","今日の運勢は中吉！　恋愛運良し、積極的な行動に成果が！？\nじゃあ騎士さんのこと、拉致しちゃうとか★　恋愛成就確定です♥"
"3","","620","60007","","0","0","0","2","0","2","今日の運勢は中吉！　おめかししたら運気も上昇？\n毛並がふわふわになるまでブラッシングしたわ♪　ふふ、完璧ね！"
"4","","621","60007","","0","0","0","2","0","2","今日の運勢は小吉！　知らない場所に行くと新たな発見が！\n未知の場所……一人では恐ろしくて。騎士さま、どうかお力添えを"
"4","","622","60007","","0","0","0","2","0","2","今日の運勢は小吉！　ラッキーアイテムは鳥の羽根！\nだからって、私の羽を毟ろうとしないでくださ～いっ！"
"0","","623","60007","カリン","0","2","190804","0","0","3","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪"
"0","","624","60007","カリン","0","3","190804","0","5","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします"
