5142b79793350539bea9dbf073910fa5c67068ac2109e3aeb6a4c5253e37099b,ace997ad561feb0e2854192e8a83202a0b3f29fe1860ce9aaaa5346f3cfd06a2,88f0dc53f058bdef102e006bd34f6fcaaf6b696307d736c863e03c24547cf134,e383007ddfa7684b70482039c568583185685b3cf56976ee5ef2113368f6f092,437ab3d0d717f02e81e13e0d5a2ba474bc2604b523e4d618116ec8a750ed1878,a70c9da987a4c98d6befb53b9aff4aecba6ea9fa35e74277d7196217d805b510,b4a7d09ba6b665195f616a1e58c71075b3933832abe72ff16d09b1f2cd4f776f,6daa734c9c21795e2808ad5a90f68504dac7f31c029869a0a768f714c24e6d18,d900a34df7736ebb1575f028bf2e415061868a83b25421c872f6454827a69f1d,508b5b54a9177e8083dc6f5c3b34b35d2e3a15ea8315fe802b607efae54c3d1c,09ebad9d851a859c26f0607b4fbd758c53faa1e135f2a45550610221852ad230,b715b04a93e945048fdd5f5e772424821388d4eb9301b9dbbd32c47955acf080,51da88601f877a3273bec4c06bc233610575f9ee6ab925bcfe66a495d0d59987,ff20356b8265c883804f4e79e93f2362d152c9d3a3b61d6d9060768f6847d605
"-285","117101","2023/04/17 15:00:00","5","20039","-8","20039124","2","2030/01/01 14:59:59","52","5.702","シズル（サマー）","216",""
"-416.5","190801","2023/05/16 15:00:00","1","20040","0","20040001","2","2030/01/01 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2023/05/16 15:00:00","1","20040","0","20040002","2","2030/01/01 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2023/05/16 15:00:00","1","20040","0","20040003","2","2030/01/01 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2023/05/16 15:00:00","2","20040","0","20040004","2","2030/01/01 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2023/05/16 15:00:00","1","20040","0","20040005","1","2030/01/01 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2023/05/16 15:00:00","1","20040","0","20040006","2","2030/01/01 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2023/05/16 15:00:00","2","20040","0","20040007","1","2030/01/01 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2023/05/16 15:00:00","2","20040","0","20040008","1","2030/01/01 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2023/05/16 15:00:00","2","20040","0","20040009","1","2030/01/01 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","117201","2023/05/16 15:00:00","2","20040","8","20040101","1","2030/01/01 14:59:59","51","3.35","ノゾミ（サマー）","101",""
"-285","117301","2023/05/16 15:00:00","4","20040","8","20040102","5","2030/01/01 14:59:59","51","16.48","チカ（サマー）","201",""
"-285","117401","2023/05/16 15:00:00","3","20040","8","20040103","1","2030/01/01 14:59:59","51","17.388","ツムギ（サマー）","301",""
"-285","117201","2023/05/16 15:00:00","1","20040","8","20040104","2","2030/01/01 14:59:59","51","3","ノゾミ（サマー）","102",""
"-285","117301","2023/05/16 15:00:00","1","20040","8","20040105","2","2030/01/01 14:59:59","51","12.977","チカ（サマー）","202",""
"-285","117401","2023/05/16 15:00:00","1","20040","8","20040106","3","2030/01/01 14:59:59","51","5.239","ツムギ（サマー）","302",""
"-285","117201","2023/05/16 15:00:00","2","20040","8","20040107","5","2030/01/01 14:59:59","51","7.721","ノゾミ（サマー）","103",""
"-285","117301","2023/05/16 15:00:00","1","20040","8","20040108","4","2030/01/01 14:59:59","51","8.611","チカ（サマー）","203",""
"-285","117401","2023/05/16 15:00:00","1","20040","8","20040109","2","2030/01/01 14:59:59","51","14.315","ツムギ（サマー）","303",""
"-285","117201","2023/05/16 15:00:00","2","20040","8","20040110","5","2030/01/01 14:59:59","52","5.961","ノゾミ（サマー）","104",""
"-285","117301","2023/05/16 15:00:00","1","20040","8","20040111","5","2030/01/01 14:59:59","52","16.001","チカ（サマー）","204",""
"-285","117401","2023/05/16 15:00:00","2","20040","8","20040112","1","2030/01/01 14:59:59","52","3.903","ツムギ（サマー）","304",""
"-285","117201","2023/05/16 15:00:00","2","20040","8","20040113","2","2030/01/01 14:59:59","52","0","ノゾミ（サマー）","105",""
"-285","117301","2023/05/16 15:00:00","1","20040","8","20040114","5","2030/01/01 14:59:59","52","21.859","チカ（サマー）","205",""
"-285","117401","2023/05/16 15:00:00","4","20040","8","20040115","5","2030/01/01 14:59:59","52","11.241","ツムギ（サマー）","305",""
"-285","117201","2023/05/16 15:00:00","1","20040","8","20040116","2","2030/01/01 14:59:59","52","15.767","ノゾミ（サマー）","106",""
"-285","117301","2023/05/16 15:00:00","4","20040","8","20040117","3","2030/01/01 14:59:59","52","10.946","チカ（サマー）","206",""
"-285","117401","2023/05/16 15:00:00","5","20040","8","20040118","5","2030/01/01 14:59:59","52","0","ツムギ（サマー）","306",""
"-416.5","190801","2023/06/16 15:00:00","1","20041","0","20041001","2","2030/01/01 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2023/06/16 15:00:00","1","20041","0","20041002","2","2030/01/01 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2023/06/16 15:00:00","1","20041","0","20041003","2","2030/01/01 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2023/06/16 15:00:00","2","20041","0","20041004","2","2030/01/01 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2023/06/16 15:00:00","1","20041","0","20041005","1","2030/01/01 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2023/06/16 15:00:00","1","20041","0","20041006","2","2030/01/01 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2023/06/16 15:00:00","2","20041","0","20041007","1","2030/01/01 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2023/06/16 15:00:00","2","20041","0","20041008","1","2030/01/01 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2023/06/16 15:00:00","2","20041","0","20041009","1","2030/01/01 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","105101","2023/06/16 15:00:00","6","20041","8","20041101","2","2030/01/01 14:59:59","51","8.63","ミツキ","101",""
"-285","117501","2023/06/16 15:00:00","6","20041","8","20041102","2","2030/01/01 14:59:59","51","8.63","ミツキ（オーエド）","111",""
"-285","100801","2023/06/16 15:00:00","1","20041","8","20041103","2","2030/01/01 14:59:59","51","8.63","ユキ","201",""
"-285","117601","2023/06/16 15:00:00","1","20041","8","20041104","2","2030/01/01 14:59:59","51","8.63","ユキ（オーエド）","211",""
"-285","117501","2023/06/16 15:00:00","1","20041","8","20041105","2","2030/01/01 14:59:59","51","9.93","ミツキ（オーエド）","112",""
"-285","117601","2023/06/16 15:00:00","1","20041","8","20041106","2","2030/01/01 14:59:59","51","4.37","ユキ（オーエド）","212",""
"-285","117501","2023/06/16 15:00:00","6","20041","8","20041107","2","2030/01/01 14:59:59","51","5.1","ミツキ（オーエド）","113",""
"-285","117601","2023/06/16 15:00:00","2","20041","8","20041108","5","2030/01/01 14:59:59","51","7.28","ユキ（オーエド）","213",""
"-285","105101","2023/06/16 15:00:00","5","20041","8","20041109","1","2030/01/01 14:59:59","52","6.38","ミツキ","104",""
"-285","117501","2023/06/16 15:00:00","5","20041","8","20041110","1","2030/01/01 14:59:59","52","6.38","ミツキ（オーエド）","114",""
"-285","117601","2023/06/16 15:00:00","2","20041","8","20041111","1","2030/01/01 14:59:59","52","4.2","ユキ（オーエド）","214",""
"-285","117501","2023/06/16 15:00:00","4","20041","8","20041112","2","2030/01/01 14:59:59","52","10.92","ミツキ（オーエド）","115",""
"-285","117601","2023/06/16 15:00:00","1","20041","8","20041113","2","2030/01/01 14:59:59","52","7.03","ユキ（オーエド）","215",""
"-285","117501","2023/06/16 15:00:00","2","20041","8","20041114","5","2030/01/01 14:59:59","52","8.17","ミツキ（オーエド）","116",""
"-285","117601","2023/06/16 15:00:00","1","20041","8","20041115","2","2030/01/01 14:59:59","52","8.08","ユキ（オーエド）","216",""
"-416.5","190802","2023/07/18 15:00:00","1","20042","0","20042001","2","2030/01/01 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190802","2023/07/18 15:00:00","1","20042","0","20042002","2","2030/01/01 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190802","2023/07/18 15:00:00","1","20042","0","20042003","2","2030/01/01 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190802","2023/07/18 15:00:00","2","20042","0","20042004","2","2030/01/01 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190802","2023/07/18 15:00:00","1","20042","0","20042005","1","2030/01/01 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190802","2023/07/18 15:00:00","1","20042","0","20042006","2","2030/01/01 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190802","2023/07/18 15:00:00","2","20042","0","20042007","1","2030/01/01 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190802","2023/07/18 15:00:00","2","20042","0","20042008","1","2030/01/01 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190802","2023/07/18 15:00:00","2","20042","0","20042009","1","2030/01/01 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","101701","2023/07/18 15:00:00","1","20042","8","20042101","2","2030/01/01 14:59:59","51","13.927","カオリ","101",""
"-285","117701","2023/07/18 15:00:00","1","20042","8","20042102","2","2030/01/01 14:59:59","51","13.927","カオリ（ハロウィン）","111",""
"-285","103001","2023/07/18 15:00:00","1","20042","8","20042103","2","2030/01/01 14:59:59","51","13.464","ニノン","201",""
"-285","117801","2023/07/18 15:00:00","1","20042","8","20042104","2","2030/01/01 14:59:59","51","13.464","ニノン（ハロウィン）","211",""
"-285","101601","2023/07/18 15:00:00","2","20042","8","20042105","6","2030/01/01 14:59:59","51","15.155","スズナ","301",""
"-285","117901","2023/07/18 15:00:00","2","20042","8","20042106","6","2030/01/01 14:59:59","51","15.155","スズナ（ハロウィン）","311",""
"-285","117701","2023/07/18 15:00:00","1","20042","8","20042107","1","2030/01/01 14:59:59","51","0","カオリ（ハロウィン）","102",""
"-285","117801","2023/07/18 15:00:00","2","20042","8","20042108","6","2030/01/01 14:59:59","51","16.361","ニノン（ハロウィン）","202",""
"-285","117901","2023/07/18 15:00:00","4","20042","8","20042109","2","2030/01/01 14:59:59","51","10.523","スズナ（ハロウィン）","302",""
"-285","117701","2023/07/18 15:00:00","4","20042","8","20042110","1","2030/01/01 14:59:59","51","6.916","カオリ（ハロウィン）","103",""
"-285","117801","2023/07/18 15:00:00","1","20042","8","20042111","1","2030/01/01 14:59:59","51","0","ニノン（ハロウィン）","203",""
"-285","117901","2023/07/18 15:00:00","4","20042","8","20042112","1","2030/01/01 14:59:59","51","8.961","スズナ（ハロウィン）","303",""
"-285","101701","2023/07/18 15:00:00","4","20042","8","20042113","2","2030/01/01 14:59:59","52","19.844","カオリ","104",""
"-285","117701","2023/07/18 15:00:00","4","20042","8","20042114","2","2030/01/01 14:59:59","52","19.844","カオリ（ハロウィン）","114",""
"-285","103001","2023/07/18 15:00:00","1","20042","8","20042115","1","2030/01/01 14:59:59","52","0","ニノン","204",""
"-285","117801","2023/07/18 15:00:00","1","20042","8","20042116","1","2030/01/01 14:59:59","52","0","ニノン（ハロウィン）","214",""
"-285","101601","2023/07/18 15:00:00","2","20042","8","20042117","2","2030/01/01 14:59:59","52","0","スズナ","304",""
"-285","117901","2023/07/18 15:00:00","2","20042","8","20042118","2","2030/01/01 14:59:59","52","0","スズナ（ハロウィン）","314",""
"-285","101701","2023/07/18 15:00:00","1","20042","8","20042119","2","2030/01/01 14:59:59","52","13.104","カオリ","105",""
"-285","117701","2023/07/18 15:00:00","1","20042","8","20042120","2","2030/01/01 14:59:59","52","13.104","カオリ（ハロウィン）","115",""
"-285","103001","2023/07/18 15:00:00","1","20042","8","20042121","2","2030/01/01 14:59:59","52","13.461","ニノン","205",""
"-285","117801","2023/07/18 15:00:00","1","20042","8","20042122","2","2030/01/01 14:59:59","52","13.461","ニノン（ハロウィン）","215",""
"-285","101601","2023/07/18 15:00:00","6","20042","8","20042123","2","2030/01/01 14:59:59","52","9.271","スズナ","305",""
"-285","117901","2023/07/18 15:00:00","6","20042","8","20042124","2","2030/01/01 14:59:59","52","9.271","スズナ（ハロウィン）","315",""
"-285","101701","2023/07/18 15:00:00","1","20042","8","20042125","2","2030/01/01 14:59:59","52","13.486","カオリ","106",""
"-285","117701","2023/07/18 15:00:00","1","20042","8","20042126","2","2030/01/01 14:59:59","52","13.486","カオリ（ハロウィン）","116",""
"-285","103001","2023/07/18 15:00:00","1","20042","8","20042127","2","2030/01/01 14:59:59","52","14.505","ニノン","206",""
"-285","117801","2023/07/18 15:00:00","1","20042","8","20042128","2","2030/01/01 14:59:59","52","14.515","ニノン（ハロウィン）","216",""
"-285","101601","2023/07/18 15:00:00","1","20042","8","20042129","2","2030/01/01 14:59:59","52","9.416","スズナ","306",""
"-285","117901","2023/07/18 15:00:00","1","20042","8","20042130","2","2030/01/01 14:59:59","52","9.416","スズナ（ハロウィン）","316",""
"-416.5","190801","2023/08/18 15:00:00","1","20043","0","20043001","2","2030/01/01 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2023/08/18 15:00:00","1","20043","0","20043002","2","2030/01/01 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2023/08/18 15:00:00","1","20043","0","20043003","2","2030/01/01 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2023/08/18 15:00:00","2","20043","0","20043004","2","2030/01/01 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2023/08/18 15:00:00","1","20043","0","20043005","1","2030/01/01 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2023/08/18 15:00:00","1","20043","0","20043006","2","2030/01/01 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2023/08/18 15:00:00","2","20043","0","20043007","1","2030/01/01 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2023/08/18 15:00:00","2","20043","0","20043008","1","2030/01/01 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2023/08/18 15:00:00","2","20043","0","20043009","1","2030/01/01 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","119001","2023/08/18 15:00:00","2","20043","8","20043101","1","2030/01/01 14:59:59","51","5.88","イオ（ノワール）","101",""
"-285","120101","2023/08/18 15:00:00","2","20043","0","20043102","1","2030/01/01 14:59:59","51","5.88","イオ（ノワール）","111",""
"-285","119101","2023/08/18 15:00:00","2","20043","8","20043103","6","2030/01/01 14:59:59","51","7.54","クウカ（ノワール）","201",""
"-285","120201","2023/08/18 15:00:00","2","20043","8","20043104","6","2030/01/01 14:59:59","51","7.54","クウカ（ノワール）","211",""
"-285","120001","2023/08/18 15:00:00","2","20043","8","20043105","5","2030/01/01 14:59:59","51","9.05","シズル（ノワール）","301",""
"-285","120301","2023/08/18 15:00:00","2","20043","8","20043106","5","2030/01/01 14:59:59","51","9.05","シズル（ノワール）","311",""
"-285","119001","2023/08/18 15:00:00","2","20043","8","20043107","1","2030/01/01 14:59:59","51","3.98","イオ（ノワール）","102",""
"-285","120101","2023/08/18 15:00:00","2","20043","0","20043108","1","2030/01/01 14:59:59","51","3.98","イオ（ノワール）","112",""
"-285","119101","2023/08/18 15:00:00","2","20043","8","20043109","6","2030/01/01 14:59:59","51","5.8","クウカ（ノワール）","202",""
"-285","120201","2023/08/18 15:00:00","2","20043","8","20043110","6","2030/01/01 14:59:59","51","5.8","クウカ（ノワール）","212",""
"-285","120001","2023/08/18 15:00:00","6","20043","8","20043111","2","2030/01/01 14:59:59","51","9.35","シズル（ノワール）","302",""
"-285","120301","2023/08/18 15:00:00","6","20043","8","20043112","2","2030/01/01 14:59:59","51","9.35","シズル（ノワール）","312",""
"-285","119001","2023/08/18 15:00:00","1","20043","8","20043113","2","2030/01/01 14:59:59","51","7.58","イオ（ノワール）","103",""
"-285","119101","2023/08/18 15:00:00","3","20043","8","20043114","5","2030/01/01 14:59:59","51","14.37","クウカ（ノワール）","203",""
"-285","120001","2023/08/18 15:00:00","1","20043","8","20043115","2","2030/01/01 14:59:59","51","9.32","シズル（ノワール）","303",""
"-285","119001","2023/08/18 15:00:00","4","20043","8","20043116","5","2030/01/01 14:59:59","52","10","イオ（ノワール）","104",""
"-285","120101","2023/08/18 15:00:00","4","20043","0","20043117","5","2030/01/01 14:59:59","52","10","イオ（ノワール）","114",""
"-285","119101","2023/08/18 15:00:00","1","20043","8","20043118","5","2030/01/01 14:59:59","52","18","クウカ（ノワール）","204",""
"-285","120001","2023/08/18 15:00:00","2","20043","8","20043119","2","2030/01/01 14:59:59","52","4.37","シズル（ノワール）","304",""
"-285","119001","2023/08/18 15:00:00","1","20043","8","20043120","5","2030/01/01 14:59:59","52","8.92","イオ（ノワール）","105",""
"-285","119101","2023/08/18 15:00:00","1","20043","8","20043121","2","2030/01/01 14:59:59","52","12.68","クウカ（ノワール）","205",""
"-285","120001","2023/08/18 15:00:00","5","20043","8","20043122","1","2030/01/01 14:59:59","52","13.8","シズル（ノワール）","305",""
"-285","120301","2023/08/18 15:00:00","5","20043","8","20043123","1","2030/01/01 14:59:59","52","13.8","シズル（ノワール）","315",""
"-285","119001","2023/08/18 15:00:00","2","20043","8","20043124","1","2030/01/01 14:59:59","52","9.52","イオ（ノワール）","106",""
"-285","119101","2023/08/18 15:00:00","1","20043","8","20043125","2","2030/01/01 14:59:59","52","6.18","クウカ（ノワール）","206",""
"-285","120201","2023/08/18 15:00:00","1","20043","8","20043126","2","2030/01/01 14:59:59","52","6.18","クウカ（ノワール）","216",""
"-285","120001","2023/08/18 15:00:00","6","20043","8","20043127","6","2030/01/01 14:59:59","52","4.37","シズル（ノワール）","306",""
"-416.5","190803","2023/09/19 15:00:00","1","20044","0","20044001","2","2030/01/01 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190803","2023/09/19 15:00:00","1","20044","0","20044002","2","2030/01/01 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190803","2023/09/19 15:00:00","1","20044","0","20044003","2","2030/01/01 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190803","2023/09/19 15:00:00","2","20044","0","20044004","2","2030/01/01 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190803","2023/09/19 15:00:00","1","20044","0","20044005","1","2030/01/01 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190803","2023/09/19 15:00:00","1","20044","0","20044006","2","2030/01/01 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190803","2023/09/19 15:00:00","2","20044","0","20044007","1","2030/01/01 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190803","2023/09/19 15:00:00","2","20044","0","20044008","1","2030/01/01 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190803","2023/09/19 15:00:00","2","20044","0","20044009","1","2030/01/01 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","100701","2023/09/19 15:00:00","3","20044","8","20044101","1","2030/01/01 14:59:59","51","4.5","ミヤコ","101",""
"-285","119901","2023/09/19 15:00:00","3","20044","8","20044102","1","2030/01/01 14:59:59","51","4.5","ミヤコ(クリスマス)","111",""
"-285","103301","2023/09/19 15:00:00","1","20044","8","20044103","2","2030/01/01 14:59:59","51","3.5","マヒル","201",""
"-285","119201","2023/09/19 15:00:00","1","20044","8","20044104","2","2030/01/01 14:59:59","51","3.5","マヒル(クリスマス)","211",""
"-285","101101","2023/09/19 15:00:00","1","20044","8","20044105","1","2030/01/01 14:59:59","51","0","リノ","301",""
"-285","119301","2023/09/19 15:00:00","1","20044","8","20044106","1","2030/01/01 14:59:59","51","0","リノ(クリスマス)","311",""
"-285","100701","2023/09/19 15:00:00","4","20044","8","20044107","2","2030/01/01 14:59:59","51","11.87","ミヤコ","102",""
"-285","119901","2023/09/19 15:00:00","4","20044","8","20044108","2","2030/01/01 14:59:59","51","11.87","ミヤコ(クリスマス)","112",""
"-285","103301","2023/09/19 15:00:00","2","20044","8","20044109","2","2030/01/01 14:59:59","51","0","マヒル","202",""
"-285","119201","2023/09/19 15:00:00","2","20044","8","20044110","2","2030/01/01 14:59:59","51","0","マヒル(クリスマス)","212",""
"-285","101101","2023/09/19 15:00:00","1","20044","8","20044111","2","2030/01/01 14:59:59","51","4","リノ","302",""
"-285","119301","2023/09/19 15:00:00","1","20044","8","20044112","2","2030/01/01 14:59:59","51","4","リノ(クリスマス)","312",""
"-285","100701","2023/09/19 15:00:00","3","20044","8","20044113","2","2030/01/01 14:59:59","51","4","ミヤコ","103",""
"-285","119901","2023/09/19 15:00:00","3","20044","8","20044114","2","2030/01/01 14:59:59","51","4","ミヤコ(クリスマス)","113",""
"-285","103301","2023/09/19 15:00:00","6","20044","8","20044115","1","2030/01/01 14:59:59","51","3.7","マヒル","203",""
"-285","119201","2023/09/19 15:00:00","6","20044","8","20044116","1","2030/01/01 14:59:59","51","3.7","マヒル(クリスマス)","213",""
"-285","101101","2023/09/19 15:00:00","1","20044","8","20044117","5","2030/01/01 14:59:59","51","4.4","リノ","303",""
"-285","119301","2023/09/19 15:00:00","1","20044","8","20044118","5","2030/01/01 14:59:59","51","4.4","リノ(クリスマス)","313",""
"-285","100701","2023/09/19 15:00:00","4","20044","8","20044119","3","2030/01/01 14:59:59","52","6.6","ミヤコ","104",""
"-285","119901","2023/09/19 15:00:00","4","20044","8","20044120","3","2030/01/01 14:59:59","52","6.6","ミヤコ(クリスマス)","114",""
"-285","103301","2023/09/19 15:00:00","1","20044","8","20044121","2","2030/01/01 14:59:59","52","7","マヒル","204",""
"-285","119201","2023/09/19 15:00:00","1","20044","8","20044122","2","2030/01/01 14:59:59","52","7","マヒル(クリスマス)","214",""
"-285","101101","2023/09/19 15:00:00","2","20044","8","20044123","1","2030/01/01 14:59:59","52","4.5","リノ","304",""
"-285","119301","2023/09/19 15:00:00","2","20044","8","20044124","1","2030/01/01 14:59:59","52","4.5","リノ(クリスマス)","314",""
"-285","100701","2023/09/19 15:00:00","2","20044","8","20044125","2","2030/01/01 14:59:59","52","0","ミヤコ","105",""
"-285","119901","2023/09/19 15:00:00","2","20044","8","20044126","2","2030/01/01 14:59:59","52","0","ミヤコ(クリスマス)","115",""
"-285","103301","2023/09/19 15:00:00","2","20044","8","20044127","1","2030/01/01 14:59:59","52","4.3","マヒル","205",""
"-285","119201","2023/09/19 15:00:00","2","20044","8","20044128","1","2030/01/01 14:59:59","52","4.3","マヒル(クリスマス)","215",""
"-285","101101","2023/09/19 15:00:00","6","20044","8","20044129","1","2030/01/01 14:59:59","52","3.2","リノ","305",""
"-285","119301","2023/09/19 15:00:00","6","20044","8","20044130","1","2030/01/01 14:59:59","52","3.2","リノ(クリスマス)","315",""
"-285","100701","2023/09/19 15:00:00","2","20044","8","20044131","1","2030/01/01 14:59:59","52","5.8","ミヤコ","106",""
"-285","119901","2023/09/19 15:00:00","2","20044","8","20044132","1","2030/01/01 14:59:59","52","5.8","ミヤコ(クリスマス)","116",""
"-285","103301","2023/09/19 15:00:00","1","20044","8","20044133","2","2030/01/01 14:59:59","52","9.1","マヒル","206",""
"-285","119201","2023/09/19 15:00:00","1","20044","8","20044134","2","2030/01/01 14:59:59","52","9.1","マヒル(クリスマス)","216",""
"-285","101101","2023/09/19 15:00:00","2","20044","8","20044135","1","2030/01/01 14:59:59","52","7.2","リノ","306",""
"-285","119301","2023/09/19 15:00:00","2","20044","8","20044136","1","2030/01/01 14:59:59","52","7.2","リノ(クリスマス)","316",""
"-416.5","190804","2023/10/16 15:00:00","1","20045","0","20045001","2","2030/01/01 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190804","2023/10/16 15:00:00","1","20045","0","20045002","2","2030/01/01 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190804","2023/10/16 15:00:00","1","20045","0","20045003","2","2030/01/01 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190804","2023/10/16 15:00:00","2","20045","0","20045004","2","2030/01/01 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190804","2023/10/16 15:00:00","1","20045","0","20045005","1","2030/01/01 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190804","2023/10/16 15:00:00","1","20045","0","20045006","2","2030/01/01 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190804","2023/10/16 15:00:00","2","20045","0","20045007","1","2030/01/01 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190804","2023/10/16 15:00:00","2","20045","0","20045008","1","2030/01/01 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190804","2023/10/16 15:00:00","2","20045","0","20045009","1","2030/01/01 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","120701","2023/10/16 15:00:00","2","20045","8","20045101","2","2030/01/01 14:59:59","51","0","シェフィ","101",""
"-285","120902","2023/10/16 15:00:00","1","20045","8","20045102","2","2030/01/01 14:59:59","51","4.129","イリヤ","201",""
"-285","120801","2023/10/16 15:00:00","2","20045","8","20045103","1","2030/01/01 14:59:59","51","3.921","ルカ","301",""
