af43e634a3bd961dab70dcca384c923e12df6b6f63708e341017793c7dd6f8df,38fd54451955d0ff0e8b2fbef67c1fee943543411b0757082913dc936eafccc2,764428bafe174b00e853fea7be103e7b50672bf864248ff1c5b1f9e90d4209db,6bfb3cc98b7697cbe9630f03f0f09ee786f77cd24c3f7c37e38582cc8a4b0fd2,63feb1bcae57e0c3ae2587289546373c8c7f2e6bfddcc42bf9509f09b00991b2,f430518e3bdf0b3b9cc5a48b35975e9ea663356ab51be6561faa99167aba2b55,f54773e247e915c213b0df715e15a4cef28e98583b050f0fe3c09b00c02e7454,5a40a66ea5185a1e1096697dc7a5bece4ec529fefabf2134e00f6e5ba3f16d03,55aa01277c8e362f382a6626f937976bd00ec6a766c5d136113ff864a98b1ea4,93e482dd027a02e220a7c6637b9a280a1b9f916fa30b9326147c888c3f1a2aa1,39d2fd12add555adc29a2424ab823c3a9525f4c1a9f09158f35500ad3885fb03,434441eafad0f567d2ae39a395702674e96a4e75b1ee1b7ea5c3f20db89456fd
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61592","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61601","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61602","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61621","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61622","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61631","ボスチケット（前編専用）"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61632","討伐証（前編専用）"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61641","ボスチケット（後編専用）"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61642","討伐証（後編専用）"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61651","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61652","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61661","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61662","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61671","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61672","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61681","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61682","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61691","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61692","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61701","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61702","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61711","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61712","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61721","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61722","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61731","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61732","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61751","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61752","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61761","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61762","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","61771","ボスチケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","61772","討伐証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62001","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62011","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62012","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62021","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62022","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62031","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62032","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62041","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62042","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62051","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62061","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62071","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62081","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62091","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62101","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62111","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62121","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62131","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62141","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62151","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62161","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62171","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62181","イベント報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","62191","イベント報酬券"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70001","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70002","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70003","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70004","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70005","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70006","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70007","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70008","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70009","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70010","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70011","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70012","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70013","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70014","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70015","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70016","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70017","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70018","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70019","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70020","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70021","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70022","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70023","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70024","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70025","討伐依頼証"
"0","1","32","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","70026","討伐依頼証"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ボス討伐に貢献することで獲得できる。","72001","討伐報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ボス討伐に貢献することで獲得できる。","72011","討伐報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ギルド管理協会によって発行された報酬交換用のチケット。ボス討伐に貢献することで獲得できる。","72021","討伐報酬券"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","73001","討伐チケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","73011","討伐チケット"
"0","1","13","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","73021","討伐チケット"
"0","1","31","0","0","2030/04/24 14:59:59","99","2015/12/17 15:00:00","0","煉獄のリベリオンで入手できる魔蜘の金糸。消費してボスバトルに挑戦できる。","79001","魔蜘の金糸"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80001","オールマスタリーLv1"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80002","オールマスタリーLv2"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80003","オールマスタリーLv3"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80004","オールマスタリーLv4"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80005","オールマスタリーLv5"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80006","オールマスタリーLv6"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80007","オールマスタリーLv7"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80008","オールマスタリーLv8"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80009","オールマスタリーLv9"
"0","0","35","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","マスタリー強化用素材。全てのロールの強化に使用できる。","80010","オールマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81101","【アタッカー】攻撃力アップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81102","【アタッカー】攻撃力アップマスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81103","【アタッカー】攻撃力アップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81104","【アタッカー】攻撃力アップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81105","【アタッカー】攻撃力アップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81106","【アタッカー】攻撃力アップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81107","【アタッカー】攻撃力アップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81108","【アタッカー】攻撃力アップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81109","【アタッカー】攻撃力アップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","81110","【アタッカー】攻撃力アップマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81201","【アタッカー】クリティカルアップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81202","【アタッカー】クリティカルアップマスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81203","【アタッカー】クリティカルアップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81204","【アタッカー】クリティカルアップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81205","【アタッカー】クリティカルアップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81206","【アタッカー】クリティカルアップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81207","【アタッカー】クリティカルアップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81208","【アタッカー】クリティカルアップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81209","【アタッカー】クリティカルアップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","81210","【アタッカー】クリティカルアップマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81301","【アタッカー】与ダメージアップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81302","【アタッカー】与ダメージアップマスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81303","【アタッカー】与ダメージアップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81304","【アタッカー】与ダメージアップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81305","【アタッカー】与ダメージアップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81306","【アタッカー】与ダメージアップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81307","【アタッカー】与ダメージアップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81308","【アタッカー】与ダメージアップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81309","【アタッカー】与ダメージアップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。与ダメージアップの強化に使用できる。","81310","【アタッカー】与ダメージアップマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81401","【アタッカー】通常攻撃強化マスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81402","【アタッカー】通常攻撃強化マスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81403","【アタッカー】通常攻撃強化マスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81404","【アタッカー】通常攻撃強化マスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81405","【アタッカー】通常攻撃強化マスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81406","【アタッカー】通常攻撃強化マスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81407","【アタッカー】通常攻撃強化マスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81408","【アタッカー】通常攻撃強化マスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81409","【アタッカー】通常攻撃強化マスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","アタッカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","81410","【アタッカー】通常攻撃強化マスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82101","【ブレイカー】攻撃力アップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82102","【ブレイカー】攻撃力アップマスタリーLv2"
