7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1
"","1","505","505019","0.2","","","3","","100711","nop_05_miyako_talk_anger"
"","","505","505020","","","","91","","505018",""
"","1","505","505021","0.2","","","3","","100711","nop_05_miyako_idle_anger"
"","0","505","505022","","","0","21","","vo_drama_10082005","vo_drama_10082005_004"
"0","6","505","505023","0","0.5","1","11","0","102211","それって結局いつもと変わってない\n気がするけど……"
"","1","505","505024","0.2","","","3","","102211","nop_talk_bitter"
"","","505","505025","","","","91","","505023",""
"","1","505","505026","0.2","","","3","","102211","nop_idle_bitter"
"","0","505","505027","","","0","21","","vo_drama_10082005","vo_drama_10082005_005"
"0","5","505","505028","0","0.5","1","11","0","100611","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪"
"","1","505","505029","0.2","","","3","","100611","nop_talk_wish"
"","","505","505030","","","","93","","3.5","1"
"","1","505","505031","0.2","","","3","","100611","nop_talk_joy1"
"","1","505","505032","0.2","","","3","","100711","nop_05_miyako_idle_normal"
"","","505","505033","","","","91","","505028",""
"","1","505","505034","0.2","","","3","","100611","nop_idle_joy1"
"","0","505","505035","","","0","21","","vo_drama_10082005","vo_drama_10082005_006"
"0","6","505","505036","0","0.5","1","11","0","103111","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。"
"","","505","505037","","","","4","","103111","0"
"","1","505","505038","0.2","","","3","","103111","nop_05_shinobu_talk_wish"
"","","505","505039","","","","4","","2051","0"
"","","505","505040","","","","93","","6","1"
"","1","505","505041","0.2","","","3","","103111","nop_05_shinobu_talk_normal"
"","","505","505042","","","","91","","505036",""
"","1","505","505043","0.2","","","3","","103111","nop_05_shinobu_idle_normal"
"","0","505","505044","","","0","21","","vo_drama_10082005","vo_drama_10082005_007"
"0","7","505","505045","0","0.5","1","11","0","102211","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……"
"","1","505","505046","0.2","","","3","","102211","nop_talk_surprise1"
"","","505","505047","","","","91","","505045",""
"","1","505","505048","0.2","","","3","","102211","nop_idle_surprise1"
"","0","505","505049","","","0","21","","vo_drama_10082005","vo_drama_10082005_008"
"0","6","505","505050","0","0.5","1","11","0","100611","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。"
"","1","505","505051","0.2","","","3","","100611","nop_talk_surprise1"
"","","505","505052","","","","93","","3","1"
"","1","505","505053","0.2","","","3","","100611","nop_talk_memory"
"","","505","505054","","","","93","","1","1"
"","","505","505055","","","","4","","100711","1"
"0","0","505","505056","0.2","","nop_05_miyako_idle_arm_crossed","3","1","100711","nop_05_miyako_talk_arm_crossed"
"","2","505","505057","","","","12","","100711","17"
"","","505","505058","","","","91","","505050",""
"","1","505","505059","0.2","","","3","","100611","nop_idle_memory2"
"","0","505","505060","","","0","21","","vo_drama_10082005","vo_drama_10082005_009"
"0","7","505","505061","0","0.5","1","11","0","102211","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。"
"","1","505","505062","0.2","","","3","","102211","nop_talk_wish"
"","","505","505063","","","","91","","505061",""
"","1","505","505064","0.2","","","3","","102211","nop_idle_wish"
"","0","505","505065","","","0","21","","vo_drama_10082005","vo_drama_10082005_010"
"0","6","505","505066","0","0.5","1","11","0","100611","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。"
"","1","505","505067","0.2","","","3","","100611","nop_talk_joy1"
"","","505","505068","","","","91","","505066",""
"","1","505","505069","0.2","","","3","","100611","nop_idle_joy1"
"","0","505","505070","","","0","21","","vo_drama_10082005","vo_drama_10082005_011"
"0","6","505","505071","0","0.5","1","11","0","102211","あ、それは私も気になるかも。\nシノブさん、お願いできます？"
"","1","505","505072","0.2","","","3","","102211","nop_talk_normal"
"","","505","505073","","","","91","","505071",""
"","","505","505074","","","","93","","0.3",""
"","1","505","505075","0.2","","","3","","102211","nop_idle_normal"
"","0","505","505076","","","0","21","","vo_drama_10082005","vo_drama_10082005_012"
"0","3","505","505077","0","0.5","1","11","0","103111","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。"
"","1","505","505078","0.2","","","3","","103111","nop_05_shinobu_talk_wish"
"","1","505","505079","0.2","","","3","","100711","nop_05_miyako_run_angry"
"","-240","505","505080","","","3","2","","100711","-1000"
"","","505","505081","","","","93","","6","1"
"","1","505","505082","0.2","","","3","","103111","nop_05_shinobu_talk_thinking"
"","1","505","505083","0.2","","","3","","102211","nop_idle_bitter2"
"","1","505","505084","","","","12","","102211","4"
"","","505","505085","","","","93","","0.2","1"
"","1","505","505086","0.2","","","3","","100611","nop_idle_surprise1"
"","0.8","505","505087","","","","12","","100611","4"
"","","505","505088","","","","93","","2.1","1"
"","","505","505089","","","","91","","505077",""
"","1","505","505090","0.2","","","3","","103111","nop_05_shinobu_idle_thinking"
"","0","505","505091","","","0","21","","vo_drama_10082005","vo_drama_10082005_013"
"0","5","505","505092","0","0.5","1","11","0","102211","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！"
"","1","505","505093","0.2","","","3","","102211","nop_talk_sad"
"","","505","505094","","","","93","","4.5","1"
"","1","505","505095","0.2","","","3","","102211","nop_talk_surprise1"
"","","505","505096","","","","91","","505092",""
"","1","505","505097","0.2","","","3","","103111","nop_05_shinobu_idle_surprise"
"","1.8","505","505098","","","","12","","103111","4"
"","1","505","505099","0.2","","","3","","102211","nop_run_sad"
"","-230","505","505100","","","4","2","","102211","-1000"
"","","505","505101","","","","93","","1","0"
"","0","505","505102","","","0","21","","vo_drama_10082005","vo_drama_10082005_014"
"0","6","505","505103","0","0.5","1","11","0","100611","大変！　止めないと！\nシノブさんも早く～！"
"","1","505","505104","0.2","","","3","","100611","nop_talk_surprise2"
"","","505","505105","","","","93","","4.5","1"
"","","505","505106","","","","91","","505103",""
"","1","505","505107","0.2","","","3","","100611","nop_run_sad"
"","-260","505","505108","","","4","2","0","100611","-1000"
"","","505","505109","","","","93","","2",""
"","","505","505110","","","","4","","103111","1"
"","","505","505111","","","","4","","2051","1"
"","","505","505112","","","","93","","0.5",""
"","","505","505113","","","","91","","505108",""
"","1","505","505114","0.2","","","3","","100611","nop_idle_normal"
"","0","505","505115","","","0","21","","vo_drama_10082005","vo_drama_10082005_015"
"0","5","505","505116","0","1","1","11","0","103111","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。"
"","1","505","505117","0.2","","","3","","103111","nop_05_shinobu_talk_wish"
"","","505","505118","","","","93","","3.2","1"
"","","505","505119","","","","4","","103111","0"
"","","505","505120","","","","4","","2051","0"
"","1","505","505121","0.2","","","3","","103111","nop_05_shinobu_look_talk_wish_blink"
"","","505","505122","","","","93","","6","1"
"0.2","0","505","505123","0.2","","nop_05_shinobu_look_talk_wish","3","1","103111","nop_05_shinobu_bow"
"","","505","505124","","","","91","","505116",""
"","","505","505125","","","","4","","103111","1"
"","","505","505126","","","","4","","2051","1"
"","1","505","505127","0.2","","","3","","103111","nop_05_shinobu_idle_normal"
"","","505","505128","","","","93","","0.4","1"
"","1","505","505129","0.2","","","3","","103111","nop_05_shinobu_run"
"","-250","505","505130","","","4","2","","103111","-1000"
"","-225","505","505131","","","4","2","","2051","-1000"
"","","505","505132","","","","93","","0.5","0"
"0","105","506","506001","1.95","nop_idle_arm_crossed","-300","1","-275","1","104731"
"1","104","506","506002","1.95","nop_idle_thinking","300","1","-275","1","107131"
"0","102","506","506003","1.95","nop_idle_normal","-150","1","-255","1","103731"
"1","103","506","506004","1.95","nop_idle_surprise_kira","150","1","-255","1","100511"
"","","506","506005","","","","93","","0.5","0"
"","0","506","506006","","","0","21","","vo_drama_10082006","vo_drama_10082006_001"
"0","8","506","506007","0","0.5","1","11","0","107131","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！"
"0.2","0","506","506008","0.2","","nop_06_cris_ahaha_loop","3","1","107131","nop_06_cris_ahaha_in"
"","","506","506009","","","","93","","2","1"
"0.2","0","506","506010","0.2","","nop_talk_doya_loop","3","1","107131","nop_talk_doya"
"","","506","506011","","","","91","","506007",""
"","0","506","506012","","","0","21","","vo_drama_10082006","vo_drama_10082006_002"
"0","8","506","506013","0","0.5","1","11","0","103731","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……"
"","1","506","506014","0.2","","","3","","103731","nop_06_tomo_talk_anger"
"","","506","506015","","","","91","","506013",""
"","1","506","506016","0.2","","","3","","103731","nop_06_tomo_idle_anger"
"","0","506","506017","","","0","21","","vo_drama_10082006","vo_drama_10082006_003"
"0","8","506","506018","0","0.5","1","11","0","104731","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……"
"","1","506","506019","0.2","","","3","","104731","nop_talk_normal"
"","","506","506020","","","","91","","506018",""
"","1","506","506021","0.2","","","3","","104731","nop_idle_normal"
"","0","506","506022","","","0","21","","vo_drama_10082006","vo_drama_10082006_004"
"0","8","506","506023","0","0.5","1","11","0","100511","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！"
"0.2","0","506","506024","0.2","","nop_talk_guts2_loop","3","1","100511","nop_talk_guts2"
"","","506","506025","","","","91","","506023",""
"","1","506","506026","0.2","","","3","","100511","nop_idle_guts2"
"","0","506","506027","","","0","21","","vo_drama_10082006","vo_drama_10082006_005"
"0","8","506","506028","0","0.5","1","11","0","103731","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？"
"","1","506","506029","0.2","","","3","","103731","nop_talk_worry"
"","","506","506030","","","","93","","3","1"
"0.2","0","506","506031","0.2","","nop_06_tomo_talk_arm_crossed_loop","3","1","103731","nop_06_tomo_talk_arm_crossed"
"","","506","506032","","","","91","","506028",""
"","1","506","506033","0.2","","","3","","103731","nop_06_tomo_idle_arm_crossed"
"","0","506","506034","","","0","21","","vo_drama_10082006","vo_drama_10082006_006"
"0","8","506","506035","0","0.5","1","11","0","107131","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。"
"","1","506","506036","0.2","","","3","","107131","nop_talk_thinking"
"","","506","506037","","","","93","","2","1"
"0.2","0","506","506038","0.2","","nop_16_kaya_talk_normal2_loop","3","1","107131","nop_16_kaya_talk_normal2"
"","","506","506039","","","","91","","506035",""
"","1","506","506040","0.2","","","3","","107131","nop_16_kaya_idle_normal2"
"","0","506","506041","","","0","21","","vo_drama_10082006","vo_drama_10082006_007"
"0","8","506","506042","0","0.5","1","11","0","104731","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。"
"","1","506","506043","0.2","","","3","","104731","nop_talk_thinking"
"","","506","506044","","","","93","","3.5","1"
"","1","506","506045","0.2","","","3","","104731","nop_talk_normal"
"","","506","506046","","","","91","","506042",""
"","1","506","506047","0.2","","","3","","104731","nop_idle_normal"
"","0","506","506048","","","0","21","","vo_drama_10082006","vo_drama_10082006_008"
"0","8","506","506049","0","0.5","1","11","0","103731","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。"
"","1","506","506050","0.2","","","3","","103731","nop_talk_worry"
"","","506","506051","","","","93","","3","1"
"","1","506","506052","0.2","","","3","","103731","nop_06_tomo_talk_tsun_pain"
"","","506","506053","","","","93","","1","1"
"0.2","0","506","506054","0.2","","nop_06_tomo_idle_guts2","3","1","103731","nop_06_tomo_talk_guts2"
"","","506","506055","","","","91","","506049",""
"","0","506","506056","","","0","21","","vo_drama_10082006","vo_drama_10082006_009"
"0","8","506","506057","0","0.5","1","11","0","100511","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！"
"","1","506","506058","0.2","","","3","","100511","nop_talk_normal"
"","","506","506059","","","","93","","2","1"
"0.2","0","506","506060","0.2","","nop_06_matsuri_pose_loop","3","1","100511","nop_06_matsuri_pose"
"","","506","506061","","","","91","","506057",""
"","","506","506062","","","","93","","0.5","0"
"0","101","507","507001","1.95","nop_idle_normal","-150","1","-225","1","102831"
"1","100","507","507002","1.95","nop_idle_joy1","150","1","-225","1","102111"
"0","105","507","507003","1.95","nop_idle_normal","-300","1","-255","1","102511"
"1","104","507","507004","1.95","nop_idle_joy1","300","1","-255","1","102311"
"","","507","507005","","","","93","","0.5","0"
"","0","507","507006","","","0","21","","vo_drama_10082007","vo_drama_10082007_001"
"0","8","507","507007","0","0.5","1","11","0","102831","今日はお招きありがとう。\nみんな楽しませてもらってるわ。"
"","1","507","507008","0.2","","","3","","102831","nop_talk_joy3"
"","","507","507009","","","","91","","507007",""
"","1","507","507010","0.2","","","3","","102831","nop_idle_normal"
"","0","507","507011","","","0","21","","vo_drama_10082007","vo_drama_10082007_002"
"0","8","507","507012","0","0.5","1","11","0","102511","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。"
"","1","507","507013","0.2","","","3","","102511","nop_talk_joy3_dere"
"","","507","507014","","","","93","","3","1"
"","1","507","507015","0.2","","","3","","102511","nop_talk_joy1"
"","","507","507016","","","","91","","507012",""
"","1","507","507017","0.2","","","3","","102511","nop_idle_normal"
"","0","507","507018","","","0","21","","vo_drama_10082007","vo_drama_10082007_003"
"0","8","507","507019","0","0.5","1","11","0","102311","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？"
"","1","507","507020","0.2","","","3","","102311","nop_talk_joy1_normal"
"","","507","507021","","","","93","","1.9","1"
"","1","507","507022","0.2","","","3","","102311","nop_talk_wish_surprise"
"","","507","507023","","","","91","","507019",""
"","0","507","507024","","","0","21","","vo_drama_10082007","vo_drama_10082007_004"
"0","8","507","507025","0","0.5","1","11","0","102111","なんだかギルドレースの時みたい。\nあ……！"
"","1","507","507026","0.2","","","3","","102111","nop_talk_wish"
"","","507","507027","","","","93","","2.5","1"
"","1","507","507028","0.2","","","3","","102111","nop_07_kurumi_talk_memory"
"","","507","507029","","","","91","","507025",""
"","0","507","507030","","","0","21","","vo_drama_10082007","vo_drama_10082007_005"
"0","8","507","507031","0","0.5","1","11","0","102831","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？"
"","1","507","507032","0.2","","","3","","102831","nop_talk_bitter"
"","","507","507033","","","","93","","4.3","1"
"","1","507","507034","0.2","","","3","","102111","nop_idle_joy_dere"
"0","0","507","507035","0.2","","nop_talk_guts2_loop","3","1","102311","nop_talk_guts2"
"","","507","507036","","","","91","","507031",""
"","1","507","507037","0.2","","","3","","102831","nop_idle_normal"
"","0","507","507038","","","0","21","","vo_drama_10082007","vo_drama_10082007_006"
"0","8","507","507039","0","0.5","1","11","0","102511","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。"
"0","0","507","507040","0.2","","nop_talk_guts_loop","3","1","102511","nop_talk_guts"
"","","507","507041","","","","91","","507039",""
"","0","507","507042","","","0","21","","vo_drama_10082007","vo_drama_10082007_007"
"0","8","507","507043","0","0.5","1","11","0","102311","スズメにそう言われると\n逆に心配になっちゃうんだけど……"
"","1","507","507044","0.2","","","3","","102311","nop_talk_jitome"
"","1","507","507045","0.2","","","3","","102111","nop_07_kurumi_idle_bitter"
"","","507","507046","","","","91","","507043",""
"","0","507","507047","","","0","21","","vo_drama_10082007","vo_drama_10082007_008"
"0","8","507","507048","0","0.5","1","11","0","102511","ええー？　そ、そんな～！"
"0","0","507","507049","0","","nop_07_suzume_tohoho_loop","3","1","102511","nop_07_suzume_tohoho_in"
"","1","507","507050","0.2","","","3","","102831","nop_idle_bitter"
"","","507","507051","","","","91","","507048",""
"","0","507","507052","","","0","21","","vo_drama_10082007","vo_drama_10082007_009"
"0","8","507","507053","0","0.5","1","11","0","102831","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。"
"","1","507","507054","0.2","","","3","","102831","nop_talk_normal"
"","","507","507055","","","","93","","2.3","1"
"","1","507","507056","0.2","","","3","","102831","nop_talk_joy1"
"","","507","507057","","","","91","","507053",""
"","","507","507058","","","","93","","0.5","0"
"0","100","508","508001","1.95","nop_idle_normal_joy","-150","1","-255","1","101011"
"1","101","508","508002","1.95","nop_idle_arm_crossed","150","1","-255","1","104331"
"0","104","508","508003","1.95","nop_idle_joy_normal","-300","1","-275","1","101711"
"1","105","508","508004","1.95","nop_idle_normal","300","1","-275","1","101431"
"","","508","508005","","","","93","","0.5","0"
"0","8","508","508006","0","0.5","1","11","0","101011","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。"
"","0","508","508007","0.2","","","3","","101011","nop_talk_joy1"
"","","508","508008","","","","93","","1.3","1"
"0.2","0","508","508009","0.2","","nop_talk_joy1","3","1","101011","nop_bow2"
"","","508","508010","","","","91","","508006",""
"","1","508","508011","0.2","","","3","","101011","nop_idle_normal"
"0","8","508","508012","0","0.5","1","11","0","104331","呼んでくれてありがとうな。\nユイも喜んでたぜ。"
"","1","508","508013","0.2","","","3","","104331","nop_talk_joy1"
"","","508","508014","","","","91","","508012",""
"","1","508","508015","0.2","","","3","","104331","nop_idle_joy_normal"
"0","8","508","508016","0","0.5","1","11","0","101711","色んな料理がいっぱいで\n見てるだけで楽しいさ～！"
"","1","508","508017","0.2","","","3","","101711","nop_talk_joy2"
"","","508","508018","","","","91","","508016",""
"","1","508","508019","0.2","","","3","","101711","nop_idle_joy1"
"0","8","508","508020","0","0.5","1","11","0","101431","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。"
"","1","508","508021","0.2","","","3","","101431","nop_talk_thinking"
"","","508","508022","","","","93","","1.5","1"
"","1","508","508023","0.2","","","3","","101431","nop_talk_normal"
"","","508","508024","","","","91","","508020",""
"","1","508","508025","0.2","","","3","","101431","nop_idle_normal"
"0","8","508","508026","0","0.5","1","11","0","101711","【美食殿】のおせち料理？\n絶対美味しいさ～！"
"","1","508","508027","0.2","","","3","","101711","nop_talk_normal"
"","","508","508028","","","","93","","1.75","1"
"","1","508","508029","0.2","","","3","","101711","nop_talk_joy1"
"","","508","508030","","","","91","","508026",""
"","1","508","508031","0.2","","","3","","101711","nop_idle_joy_normal"
"0","8","508","508032","0","0.5","1","11","0","104331","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？"
"0.2","0","508","508033","0.2","","nop_talk_arm_crossed_loop2","3","1","104331","nop_talk_arm_crossed2"
"","","508","508034","","","","91","","508032",""
"","1","508","508035","0.2","","","3","","104331","nop_idle_arm_crossed2"
"0","8","508","508036","0","0.5","1","11","0","101431","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……"
"0.2","0","508","508037","0.2","","nop_talk_doya_loop","3","1","101431","nop_talk_doya"
"","","508","508038","","","","93","","2.9","1"
"","1","508","508039","0.2","","","3","","101431","nop_talk_thinking"
"0","1","508","508040","0","0","1","12","0","101011","10"
"","1","508","508041","0.2","","","3","","101011","nop_look_idle_normal"
"","","508","508042","","","","91","","508036",""
"","1","508","508043","0.2","","","3","","101431","nop_idle_thinking"
"","","508","508044","","","","91","","508040",""
"0","8","508","508045","0","0.5","1","11","0","101011","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？"
"0.2","0","508","508046","0.2","","nop_talk_joy1","3","1","101011","nop_look_smile"
"","","508","508047","","","","93","","4","1"
"0","1","508","508048","0","0","1","12","0","101431","4"
"","1","508","508049","0.2","","","3","","101431","nop_idle_surprise2"
"","","508","508050","","","","91","","508045",""
"","1","508","508051","0.2","","","3","","101011","nop_idle_joy1"
"","","508","508052","","","","91","","508048",""
"0","8","508","508053","0","0","1","11","0","101431","ええー、マホさんずるいよ～！"
"","1","508","508054","0.2","","","3","","101431","nop_talk_joy1_sad"
"","","508","508055","","","","93","","1","1"
"","1","508","508056","0.2","","","3","","101431","nop_talk_sad2"
"","","508","508057","","","","91","","508053",""
"0","1","508","508058","0","0","1","12","0","101431","17"
"","1","508","508059","0.2","","","3","","101431","nop_idle_sad2"
"0","1","508","508060","0","0","1","12","0","104331","10"
"","1","508","508061","0.2","","","3","","104331","nop_talk_joy3"
"0","1","508","508062","0","0","1","12","0","101711","10"
"","1","508","508063","0.2","","","3","","101711","nop_talk_joy2"
"0","1","508","508064","0","0","1","12","0","101011","10"
"","1","508","508065","0.2","","","3","","101011","nop_talk_joy3"
"","","508","508066","","","","93","","0.75","1"
"","","508","508067","","","","93","","0.5","0"
"0","100","509","509001","1.95","nop_idle_joy1","-150","1","-255","1","103311"
"0","104","509","509002","1.95","nop_idle_joy_normal","-300","1","-275","1","105211"
"1","101","509","509003","1.95","nop_idle_sad2","150","1","-255","1","102611"
"1","105","509","509004","1.95","nop_idle_normal","300","1","-275","1","103811"
"","","509","509005","","","","93","","0.5","0"
"0","8","509","509006","0","0.5","1","11","0","103311","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー"
"","1","509","509007","0.2","","","3","","103311","nop_talk_joy2"
"","","509","509008","","","","93","","3.5","1"
"","1","509","509009","0.2","","","3","","103311","nop_talk_normal"
"","","509","509010","","","","91","","509006",""
"","1","509","509011","0.2","","","3","","103311","nop_idle_normal"
"0","8","509","509012","0","0.5","1","11","0","102611","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。"
"","1","509","509013","0.2","","","3","","102611","nop_talk_jitome"
"","","509","509014","","","","93","","3.5","1"
"","1","509","509015","0.2","","","3","","102611","nop_talk_bitter"
"","","509","509016","","","","91","","509012",""
"","1","509","509017","0.2","","","3","","102611","nop_idle_bitter"
"0","8","509","509018","0","0.5","1","11","0","105211","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪"
"","1","509","509019","0.2","","","3","","105211","nop_talk_normal"
"","","509","509020","","","","93","","2","1"
"","1","509","509021","0.2","","","3","","105211","nop_talk_joy2"
"","","509","509022","","","","91","","509018",""
"","1","509","509023","0.2","","","3","","105211","nop_idle_joy_dere2"
"0","8","509","509024","0","0.5","1","11","0","103811","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。"
"","1","509","509025","0.2","","","3","","103811","nop_talk_normal"
"","","509","509026","","","","93","","4","1"
"","1","509","509027","0.2","","","3","","103811","nop_talk_joy1"
"","","509","509028","","","","91","","509024",""
"","1","509","509029","0.2","","","3","","103811","nop_idle_joy1"
"0","8","509","509030","0","0.5","1","11","0","105211","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。"
"","1","509","509031","0.2","","","3","","105211","nop_talk_normal"
"","","509","509032","","","","93","","5.75","1"
"","1","509","509033","0.2","","","3","","105211","nop_talk_memory"
"","","509","509034","","","","91","","509030",""
"","1","509","509035","0.2","","","3","","105211","nop_idle_memory2"
"0","8","509","509036","0","0.5","1","11","0","103311","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！"
"","1","509","509037","0.2","","","3","","103311","nop_talk_joy1"
"","","509","509038","","","","93","","4.75","1"
"0.2","0","509","509039","0.2","","nop_idle_guts2","3","1","103311","nop_talk_guts2"
"","","509","509040","","","","91","","509036",""
"0","8","509","509041","0","0.5","1","11","0","102611","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～"
"","1","509","509042","0.2","","","3","","102611","nop_talk_sad2"
"","","509","509043","","","","93","","4","1"
"","1","509","509044","0.2","","","3","","102611","nop_talk_bitter"
"","","509","509045","","","","91","","509041",""
"","1","509","509046","0.2","","","3","","102611","nop_idle_bitter"
"","1","509","509047","0.2","","","3","","103311","nop_talk_joy1"
"0","1.5","509","509048","0","0","1","12","0","103311","10"
"","1","509","509049","0.2","","","3","","105211","nop_talk_joy3"
"0","1.5","509","509050","0","0","1","12","0","105211","10"
"","","509","509051","","","","91","","0",""
"0","8","509","509052","0","0.5","1","11","0","103811","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。"
"","1","509","509053","0.2","","","3","","103811","nop_talk_bitter"
"","","509","509054","","","","93","","3","1"
"","1","509","509055","0.2","","","3","","103811","nop_talk_joy1_wink"
"","","509","509056","","","","91","","509052",""
"","1","509","509057","0.2","","","3","","103811","nop_idle_joy1_wink"
"","","509","509058","","","","93","","0.5","0"
"0","100","510","510001","1.95","nop_idle_normal","-150","1","-255","1","103231"
"1","104","510","510002","1.95","nop_10_yukari_06","1000","1","-275","1","103411"
"1","105","510","510003","1.95","nop_10_yukari_06","1000","5","-275","1","11"
"1","101","510","510004","1.95","nop_idle_doya","150","1","-255","1","104811"
"0","106","510","510005","1.95","nop_idle_joy1","-300","1","-275","1","104611"
"","","510","510006","","","","93","","0.5","0"
"0","8","510","510007","0","0.5","1","11","0","103231","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！"
"0.2","0","510","510008","0.2","","nop_talk_joy2","3","1","103231","nop_bow"
"","","510","510009","","","","93","","5","1"
"0.2","0","510","510010","0.2","","nop_idle_normal","3","1","103231","nop_wink"
"","","510","510011","","","","91","","510007",""
"","1","510","510012","0.2","","","3","","103231","nop_idle_normal"
"0.1","1","510","510013","0.5","","nop_10_yukari_06","3","1","103411","nop_10_yukari_05"
"0.1","1","510","510014","0.5","","nop_10_yukari_06","3","1","11","nop_10_yukari_05"
"","-245","510","510015","","","2.8","2","7","103411","750"
"","-245","510","510016","","","2.8","2","7","11","750"
"0","8","510","510017","0","0.5","1","11","0","104811","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。"
"","1","510","510018","0.2","","","3","","104811","nop_talk_thinking"
"","","510","510019","","","","93","","4","1"
"","1","510","510020","0.2","","","3","","104811","nop_talk_normal"
"","","510","510021","","","","93","","1","1"
"0.2","0","510","510022","0.2","","nop_idle_guts","3","1","104811","nop_talk_guts"
"","","510","510023","","","","91","","510017",""
"","1","510","510024","0.2","","","3","","104811","nop_idle_guts"
"","","510","510025","","","","91","","510015",""
"0.1","1","510","510026","0.5","","nop_10_yukari_06","3","1","103411","nop_10_yukari_05"
"0.1","1","510","510027","0.5","","nop_10_yukari_06","3","1","11","nop_10_yukari_05"
"","-255","510","510028","","","2.8","2","7","103411","550"
"","-255","510","510029","","","2.8","2","7","11","550"
"0","8","510","510030","0","0.5","1","11","0","104611","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！"
"","1","510","510031","0.2","","","3","","104611","nop_idle_surprise2"
"","","510","510032","","","","93","","1","1"
"","1","510","510033","0.2","","","3","","104611","nop_talk_worry"
