b15afe1698d3e06250b884580111fba58fa95fe464d737de924fa4ca3fb25fff,5870c84d66b81dea0a1cb1b74a77dcf3f90abdb3768c08463b7088cfa4caa214,4ab25a31041be63e317f0cbbc4c055cefbee3726365a79527aed8ef10e22d9a1,c30876a7c8920c399f0922e15715fe9e1b9afe7174a1a5b1b51dd69ed2b9d98f,5acb89b743731d7775a9a5cbf47d1c7a17347112f91f1c880975f29d7460b0a0,af1a3f76bbfe87dfc8b6f12541718199d426a0c507b5e2495bdf0ce1b310e6d2,a2daa4e36116c521b579aab870a12aa49085a4b8fcc5c7c581ffc66b08540810,4e40f64b0df66db18c3ee434f3617b7a0a0ef57347d31e5c5219a97c4ef6de3f,a5ec4a4ef5a8e7bd1805d3866584cd1cabe4e6e31231be9f4cb7c026bd20aec5,61f6b010e1b7e32e3212b4b69f6525783f02286bb11dba07c1b195e0e275e5b5,984b5e418026cc328697ff75337b25521f03f07010af50d72eab6eb7ae50cc21,54fb37129210022c58cb66a0ab7717fddb85f85b20fcc044de7280726e9b2ab0,59a54a131dd740ffda85139517e5bfbe4cb78db7dc9c867beb2308e2e6d6151a,6f7bed0296f434c2d9db39677120890b11f4100dcd6970025ded55c0c887c08b,3239cbfe28712f1d29528b76241206a2e2823e805d5af3307da30fff1369730d,59e04f6f1e752ed6de6325f96d68128f5e8311ae5993e7391f71158bb2a10df2,4ee872c2bf81f7bfd2790f6663e6255a48db2fe8cef4af571ca42094ce874657,842cc728b3a759c9632bf41689991ece3d4e9627a3e1db4880ec14da04307ba9,4ea608a4eaffdfa8cc76df9934c8397812f29fbfa02cf076a5bd814caf2d3233,f1e2df450456a476bfcfaab262860aba9ed66d35a64ffac2e9819fab6b4c85df,56f97a276d06fafac34492b1920bf79925d8ad024cc0ef1f3115a343601f4ada
"81.8","0","2.4","2.4","0","0","0","0","0","10","0","1.6","0","絶滅骸装タイラント","0","0","0","軽装鎧","0","0","10028035"
"85.2","0","2.4","2.4","0","0","0","0","0","10","0","1.6","0","クルセイダープレートＲ","0","0","0","軽装鎧","0","0","10028036"
"87.4","0","2.4","2.4","0","0","0","0","0","10","0","1.6","0","スカーレットメイルＲ","0","0","0","軽装鎧","0","0","10028037"
"89.8","0","2.4","2.4","0","0","0","0","0","10","0","1.6","0","ファンタズムメイルＲ","0","0","0","軽装鎧","0","0","10028038"
"93.8","0","2.4","2.4","0","0","0","0","0","10","0","1.6","0","九天の鎧Ｒ","0","0","0","軽装鎧","0","0","10028039"
"98.2","0","2.6","2.6","0","0","0","0","0","11","0","1.6","0","レイジクイーンドレスＲ","0","0","0","軽装鎧","0","0","10028040"
"0","518","3.8","3.8","0","0","0","0","0","10","0","0","0","妖精鎧甲オーベロン","0","0","0","重装鎧","0","0","10031032"
"0","548","3.8","3.8","0","0","0","0","0","10","0","0","0","鳳梨の重殻鎧","0","0","0","重装鎧","0","0","10031033"
"0","578","3.8","3.8","0","0","0","0","0","10","0","0","0","オートマトンエグゾシェル","0","0","0","重装鎧","0","0","10031034"
"0","592","4","4","0","0","0","0","0","10","0","0","0","撃滅鱗装ギガント","0","0","0","重装鎧","0","0","10031035"
"0","622","4","4","0","0","0","0","0","10","0","0","0","バイオレットアーマーＲ","0","0","0","重装鎧","0","0","10031036"
"0","642","4","4","0","0","0","0","0","10","0","0","0","ドラゴニックアーマーＲ","0","0","0","重装鎧","0","0","10031037"
"0","663","4","4","0","0","0","0","0","10","0","0","0","蒼輝の鎧Ｒ","0","0","0","重装鎧","0","0","10031038"
"0","698","4","4","0","0","0","0","0","10","0","0","0","聖櫻の鎧Ｒ","0","0","0","重装鎧","0","0","10031039"
"0","738","4.2","4.2","0","0","0","0","0","11","0","0","0","煌金の王鎧Ｒ","0","0","0","重装鎧","0","0","10031040"
"75.8","74","1.2","1.2","0","0","0","0","0","10","0","0","0","妖精舞装アヌーン","0","0","0","服","0","0","10034032"
"82.8","74","1.2","1.2","0","0","0","0","0","10","0","0","0","オートマトンジャケット","0","0","0","服","0","0","10034034"
"86.6","84","1.4","1.4","0","0","0","0","0","10","0","0","0","蒼天のローブＲ","0","0","0","服","0","0","10034036"
"90","84","1.4","1.4","0","0","0","0","0","10","0","0","0","ダークテラードレスＲ","0","0","0","服","0","0","10034037"
"94.6","84","1.4","1.4","0","0","0","0","0","10","0","0","0","メイデンクロースＲ","0","0","0","服","0","0","10034039"
"98.6","94","1.6","1.6","0","0","0","0","0","11","0","0","0","鬼焔の闘衣Ｒ","0","0","0","服","0","0","10034040"
"0","0","1.8","1.8","0","0","0","0","77.2","10","0","0","0","妖精麗装ティターニア","0","0","0","魔法服","0","1","10037032"
"0","0","1.8","1.8","0","0","0","0","80.6","10","0","0","0","葡萄柚の霊装","0","0","0","魔法服","0","1","10037033"
"0","0","1.8","1.8","0","0","0","0","84.2","10","0","0","0","オートマトンエグゾスーツ","0","0","0","魔法服","0","1","10037034"
"0","0","2","2","0","0","0","0","85.6","10","0","0","0","幻蝦霊装アノーマリー","0","0","0","魔法服","0","1","10037035"
"0","0","2","2","0","0","0","0","89","10","0","0","0","聖者のローブＲ","0","0","0","魔法服","0","1","10037036"
"0","0","2","2","0","0","0","0","92.4","10","0","0","0","翠緑の霊衣Ｒ","0","0","0","魔法服","0","1","10037037"
"0","0","2","2","0","0","0","0","94.8","10","0","0","0","純潔の巫女装束Ｒ","0","0","0","魔法服","0","1","10037038"
"0","0","2","2","0","0","0","0","100.8","10","0","0","0","エンプレスローブＲ","0","0","0","魔法服","0","1","10037039"
"0","0","2.2","2.2","0","0","0","0","103","11","0","0","0","エクゾマギアローブＲ","0","0","0","魔法服","0","1","10037040"
"74.2","105","0","0","0","0","0","0","0","10","0","0","0","妖精叢盾スプリガン","0","0","0","盾","0","0","10040032"
"61.6","72","3","3","0","0","0","0","0","10","0","0","0","麝香猫果の薫盾","0","0","0","盾","0","0","10040033"
"66.4","72","3.2","3.2","0","0","0","0","0","10","0","0","0","激突重盾トライセラ","0","0","0","盾","0","0","10040035"
"70","72","3.2","3.2","0","0","0","0","0","10","0","0","0","ガーディアンシールドＲ","0","0","0","盾","0","0","10040036"
"87.8","0","1.2","1.2","0","0","0","0","0","10","0","0","0","翠華西瓜の海水駄","0","0","0","靴","0","0","10043033"
"92.6","0","1.4","1.4","0","0","0","0","0","10","0","0","0","餓竜疾靴デュアルラプター","0","0","0","靴","0","0","10043035"
"100.8","0","1.6","1.6","0","0","0","0","0","10","0","0","0","インファナルグリーブＲ","0","0","0","靴","0","0","10043038"
"106.6","0","1.6","1.6","0","0","0","0","0","10","0","0","0","フェアリアルブーツＲ","0","0","0","靴","0","0","10043039"
"0","100","0.8","0.8","0","0","0","0","77","10","0","0","0","妖精舞沓シルキー","0","0","0","魔法靴","0","0","10046032"
"0","100","0.8","0.8","0","0","0","0","80.4","10","0","0","0","紅玉苺の短靴","0","0","0","魔法靴","0","0","10046033"
"0","100","1","1","0","0","0","0","88.8","10","0","0","0","ネクロマンサーブーツＲ","0","0","0","魔法靴","0","0","10046036"
"0","100","1","1","0","0","0","0","91","10","0","0","0","アクエリアスブーツＲ","0","0","0","魔法靴","0","0","10046037"
"0","108","1.2","1.2","0","0","0","0","99","11","0","0","0","ブラッドルビーヒールＲ","0","0","0","魔法靴","0","0","10046040"
"91.2","105","0","0","0","0","0","0","0","10","0","0","0","オートマトンバイザー","0","0","0","帽子","0","0","10049034"
"97.8","110","0","0","0","0","0","0","0","10","0","0","0","ドラゴンヘッドＲ","0","0","0","帽子","0","0","10049037"
"100","110","0","0","0","0","0","0","0","10","0","0","0","フェザーワルツＲ","0","0","0","帽子","0","0","10049038"
"110.2","115","0","0","0","0","0","0","0","11","0","0","0","ロイヤルガードハットＲ","0","0","0","帽子","0","0","10049040"
"0","0","0.8","0.8","0","0","0","0","95","10","0","0","0","オートマトンフルフェイス","0","0","0","魔法帽子","0","0","10052034"
"0","0","0.8","0.8","0","0","0","0","98.6","10","0","0","0","翼竜額冠ロンギケプス","0","0","0","魔法帽子","0","0","10052035"
"0","0","0.8","0.8","0","0","0","0","105.4","10","0","0","0","忘哭の冠Ｒ","0","0","0","魔法帽子","0","0","10052038"
"0","0","0.8","0.8","0","0","0","0","113","10","0","0","0","白祈の聖冠Ｒ","0","0","0","魔法帽子","0","0","10052039"
"91.6","0","0","0","0","0","0","0","0","10","0","1.8","0","リングオブメタトロン","0","0","0","攻撃アクセサリ","0","0","10055032"
"99","0","0","0","0","0","0","0","0","10","0","1.8","0","妖精晶翅ヴァハ","0","0","0","攻撃アクセサリ","0","0","10055033"
"102.8","0","0","0","0","0","0","0","0","10","0","1.8","0","紅玉の徽章","0","0","0","攻撃アクセサリ","0","0","10055034"
"106.6","0","0","0","0","0","0","0","0","10","0","1.8","0","クリムゾンデルタ","0","0","0","攻撃アクセサリ","0","0","10055035"
"110.4","0","0","0","0","0","0","0","0","10","0","1.8","0","紅飾ラディオドンタ","0","0","0","攻撃アクセサリ","0","0","10055036"
"114","0","0","0","0","0","0","0","0","10","0","1.8","0","猫神のペンダントＲ","0","0","0","攻撃アクセサリ","0","0","10055037"
"117.8","0","0","0","0","0","0","0","0","10","0","1.8","0","焔帝の指輪Ｒ","0","0","0","攻撃アクセサリ","0","0","10055038"
"121.6","0","0","0","0","0","0","0","0","10","0","1.8","0","ミレニアムイヤリングＲ","0","0","0","攻撃アクセサリ","0","0","10055039"
"129.2","0","0","0","0","0","0","0","0","11","0","1.8","0","赫怒竜のペンダントＲ","0","0","0","攻撃アクセサリ","0","0","10055040"
"0","236","6.6","6.6","0","0","0","0","0","10","0","0","0","リングオブセフィロト","0","0","0","防御アクセサリ","0","0","10058032"
"0","284","6.8","6.8","0","0","0","0","0","10","0","0","0","妖精踊翅ネヴァン","0","0","0","防御アクセサリ","0","0","10058033"
"0","318","6.8","6.8","0","0","0","0","0","10","0","0","0","鬼木天蓼の徽章","0","0","0","防御アクセサリ","0","0","10058034"
"0","352","6.8","6.8","0","0","0","0","0","10","0","0","0","ヴェルデスクエア","0","0","0","防御アクセサリ","0","0","10058035"
"0","367","7","7","0","0","0","0","0","10","0","0","0","碧飾ケロニオイデア","0","0","0","防御アクセサリ","0","0","10058036"
"0","400","7","7","0","0","0","0","0","10","0","0","0","月のブレスレットＲ","0","0","0","防御アクセサリ","0","0","10058037"
"0","433","7","7","0","0","0","0","0","10","0","0","0","聖信徒のペンダントＲ","0","0","0","防御アクセサリ","0","0","10058038"
"0","466","7","7","0","0","0","0","0","10","0","0","0","精霊王の護石Ｒ","0","0","0","防御アクセサリ","0","0","10058039"
"0","516","7.2","7.2","0","0","0","0","0","11","0","0","0","人魚姫の霊涙Ｒ","0","0","0","防御アクセサリ","0","0","10058040"
"0","0","0","0","0","0","0","0","91","10","0","0","0","リングオブサンダルフォン","0","0","0","魔法アクセサリ","0","1.4","10061032"
"0","0","0","0","0","0","0","0","98.6","10","0","0","0","妖精環翅モーリアン","0","0","0","魔法アクセサリ","0","1.4","10061033"
"0","0","0","0","0","0","0","0","102.4","10","0","0","0","巨峰の徽章","0","0","0","魔法アクセサリ","0","1.4","10061034"
"0","0","0","0","0","0","0","0","106.2","10","0","0","0","アズールサーキュラー","0","0","0","魔法アクセサリ","0","1.4","10061035"
"0","0","0","0","0","0","0","0","109.8","10","0","0","0","蒼飾フィロセラス","0","0","0","魔法アクセサリ","0","1.4","10061036"
"0","0","0","0","0","0","0","0","113.6","10","0","0","0","竜の涙Ｒ","0","0","0","魔法アクセサリ","0","1.4","10061037"
"0","0","0","0","0","0","0","0","117.4","10","0","0","0","大賢者の宝珠Ｒ","0","0","0","魔法アクセサリ","0","1.4","10061038"
"0","0","0","0","0","0","0","0","121","10","0","0","0","海神の耳飾りＲ","0","0","0","魔法アクセサリ","0","1.4","10061039"
"0","0","0","0","0","0","0","0","128.6","11","0","0","0","聖獣の祈念Ｒ","0","0","0","魔法アクセサリ","0","1.4","10061040"
