1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"110501","110501","20016","0","2021/06/18 15:00:00","1004","0","0","0","2030/07/22 20:59:59","5021401","20016001"
"110401","2001603","20016","0","2021/06/18 15:00:00","1002","0","1","0","2030/07/22 20:59:59","5021402","20016002"
"110601","2","20016","0","2021/06/18 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5021406","20016003"
"110401","3","20016","0","2021/06/18 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5021407","20016004"
"110501","4","20016","0","2021/06/18 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5021408","20016005"
"110401","5","20016","0","2021/06/18 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5021409","20016006"
"110601","6","20016","0","2021/06/18 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5021410","20016007"
"110501","7","20016","0","2021/06/18 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5021411","20016008"
"110701","2001703","20017","0","2021/08/16 15:00:00","1002","0","1","0","2030/07/22 20:59:59","5023402","20017001"
"110701","2","20017","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5023406","20017002"
"110701","3","20017","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5023407","20017003"
"111001","4","20017","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5023408","20017004"
"110801","5","20017","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5023409","20017005"
"110901","6","20017","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5023410","20017006"
"110701","7","20017","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5023411","20017007"
"111201","111201","20018","0","2021/08/16 15:00:00","1004","0","0","0","2030/07/22 20:59:59","5025401","20018001"
"111301","2001803","20018","0","2021/08/16 15:00:00","1002","0","1","0","2030/07/22 20:59:59","5025402","20018002"
"111101","2","20018","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5025406","20018003"
"111101","3","20018","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5025407","20018004"
"111201","4","20018","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5025408","20018005"
"111301","5","20018","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5025409","20018006"
"111301","6","20018","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5025410","20018007"
"111301","7","20018","0","2021/08/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5025411","20018008"
"111201","111201","20018","5025001","2021/08/16 15:00:00","1004","1","0","0","2030/07/22 20:59:59","5025421","20018011"
"111301","2001803","20018","5025001","2021/08/16 15:00:00","1002","1","1","0","2030/07/22 20:59:59","5025422","20018012"
"111101","2","20018","5025001","2021/08/16 15:00:00","1003","1","0","0","2030/07/22 20:59:59","5025426","20018013"
"111101","3","20018","5025001","2021/08/16 15:00:00","1003","1","0","0","2030/07/22 20:59:59","5025427","20018014"
"111201","4","20018","5025001","2021/08/16 15:00:00","1003","1","0","0","2030/07/22 20:59:59","5025428","20018015"
"111301","5","20018","5025001","2021/08/16 15:00:00","1003","1","0","0","2030/07/22 20:59:59","5025429","20018016"
"111301","6","20018","5025001","2021/08/16 15:00:00","1003","1","0","0","2030/07/22 20:59:59","5025430","20018017"
"111301","7","20018","5025001","2021/08/16 15:00:00","1003","1","0","0","2030/07/22 20:59:59","5025431","20018018"
"106601","2001903","20019","0","2021/09/16 15:00:00","1002","0","1","0","2030/07/22 20:59:59","5027402","20019001"
"100501","2","20019","0","2021/09/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5027406","20019002"
"103701","3","20019","0","2021/09/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5027407","20019003"
"106501","4","20019","0","2021/09/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5027408","20019004"
"100501","5","20019","0","2021/09/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5027409","20019005"
"103701","6","20019","0","2021/09/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5027410","20019006"
"100501","7","20019","0","2021/09/16 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5027411","20019007"
"111601","111601","20020","0","2021/10/19 15:00:00","1004","0","0","0","2030/07/22 20:59:59","5029401","20020001"
"111501","2002003","20020","0","2021/10/19 15:00:00","1002","0","1","0","2030/07/22 20:59:59","5029402","20020002"
"111501","2","20020","0","2021/10/19 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5029406","20020003"
"111701","3","20020","0","2021/10/19 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5029407","20020004"
"111601","4","20020","0","2021/10/19 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5029408","20020005"
"111701","5","20020","0","2021/10/19 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5029409","20020006"
"111501","6","20020","0","2021/10/19 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5029410","20020007"
"111501","7","20020","0","2021/10/19 15:00:00","1003","0","0","0","2030/07/22 20:59:59","5029411","20020008"
"112101","112101","20021","0","2021/11/16 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5031401","20021001"
"112001","2002103","20021","0","2021/11/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5031402","20021002"
"111801","2","20021","0","2021/11/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5031406","20021003"
"112001","3","20021","0","2021/11/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5031407","20021004"
"111901","4","20021","0","2021/11/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5031408","20021005"
"112101","5","20021","0","2021/11/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5031409","20021006"
"112101","6","20021","0","2021/11/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5031410","20021007"
"112101","7","20021","0","2021/11/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5031411","20021008"
"112301","112301","20022","0","2021/12/16 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5033401","20022001"
"112201","2002203","20022","0","2021/12/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5033402","20022002"
"112201","2","20022","0","2021/12/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5033406","20022006"
"112301","3","20022","0","2021/12/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5033407","20022007"
"112201","4","20022","0","2021/12/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5033408","20022008"
"112301","5","20022","0","2021/12/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5033409","20022009"
"112201","6","20022","0","2021/12/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5033410","20022010"
"112201","7","20022","0","2021/12/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5033411","20022011"
"110801","2002303","20023","0","2022/01/17 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5038402","20023001"
"111001","2","20023","0","2022/01/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5038406","20023005"
"110901","3","20023","0","2022/01/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5038407","20023006"
"110901","4","20023","0","2022/01/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5038408","20023007"
"110801","5","20023","0","2022/01/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5038409","20023008"
"111001","6","20023","0","2022/01/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5038410","20023009"
"110901","7","20023","0","2022/01/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5038411","20023010"
"102601","2002403","20024","0","2022/02/18 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5040402","20024001"
"102601","2","20024","0","2022/02/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5040406","20024005"
"103301","3","20024","0","2022/02/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5040407","20024006"
"105201","4","20024","0","2022/02/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5040408","20024007"
"103801","5","20024","0","2022/02/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5040409","20024008"
"103301","6","20024","0","2022/02/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5040410","20024009"
"102601","7","20024","0","2022/02/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5040411","20024010"
"113001","113001","20025","0","2022/03/17 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5042401","20025001"
"112901","2002503","20025","0","2022/03/17 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5042402","20025002"
"101101","2","20025","0","2022/03/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5042426","20025006"
"112901","2","20025","5042001","2022/03/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5042406","20025007"
"105501","3","20025","0","2022/03/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5042427","20025008"
"113001","3","20025","5042001","2022/03/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5042407","20025009"
"100101","4","20025","0","2022/03/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5042428","20025010"
"900103","4","20025","5042001","2022/03/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5042408","20025011"
"101101","5","20025","0","2022/03/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5042431","20025012"
"112901","5","20025","5042001","2022/03/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5042411","20025013"
"113201","113201","20026","0","2022/04/18 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5044401","20026001"
"100901","2002603","20026","0","2022/04/18 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5044422","20026002"
"105601","2","20026","0","2022/04/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5044426","20026006"
"100901","3","20026","0","2022/04/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5044427","20026007"
"101301","4","20026","0","2022/04/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5044428","20026008"
"105601","5","20026","0","2022/04/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5044429","20026009"
"101301","6","20026","0","2022/04/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5044430","20026010"
"105601","7","20026","0","2022/04/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5044431","20026011"
"113101","2","20026","5044001","2022/04/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5044406","20026012"
"113201","3","20026","5044001","2022/04/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5044407","20026013"
"113301","4","20026","5044001","2022/04/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5044408","20026014"
"113101","5","20026","5044001","2022/04/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5044409","20026015"
"113301","6","20026","5044001","2022/04/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5044410","20026016"
"113101","7","20026","5044001","2022/04/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5044411","20026017"
"113201","2002603","20026","5044001","2022/04/18 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5044402","20026018"
"113501","113501","20027","0","2022/05/18 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5046401","20027001"
"101501","2002703","20027","0","2022/05/18 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5046412","20027002"
"101501","2","20027","0","2022/05/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5046406","20027006"
"101201","3","20027","0","2022/05/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5046407","20027007"
"101501","4","20027","0","2022/05/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5046408","20027008"
"101201","5","20027","0","2022/05/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5046409","20027009"
"101501","6","20027","0","2022/05/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5046410","20027010"
"101501","7","20027","0","2022/05/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5046411","20027011"
"113501","2","20027","5046001","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046426","20027012"
"113501","4","20027","5046001","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046428","20027013"
"113501","6","20027","5046001","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046430","20027014"
"113501","7","20027","5046001","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046431","20027015"
"113501","2","20027","5046002","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046446","20027016"
"113401","3","20027","5046002","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046447","20027017"
"113501","4","20027","5046002","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046448","20027018"
"113401","5","20027","5046002","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046449","20027019"
"113501","6","20027","5046002","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046450","20027020"
"113501","7","20027","5046002","2022/05/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5046451","20027021"
"113501","2002703","20027","5046001","2022/05/18 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5046422","20027022"
"113501","2002703","20027","5046002","2022/05/18 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5046402","20027026"
"100601","2002803","20028","0","2022/06/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5048422","20028001"
"113701","2002803","20028","5048001","2022/06/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5048402","20028002"
"113801","2","20028","0","2022/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5048406","20028008"
"100601","3","20028","0","2022/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5048427","20028009"
"113701","3","20028","5048001","2022/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5048407","20028010"
"113801","4","20028","0","2022/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5048408","20028011"
"113801","5","20028","0","2022/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5048409","20028012"
"100601","6","20028","0","2022/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5048430","20028013"
"113701","6","20028","5048001","2022/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5048410","20028014"
"113801","7","20028","0","2022/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5048411","20028015"
"114101","114101","20029","0","2022/07/19 8:00:00","1004","0","0","0","2030/01/01 14:59:59","5050401","20029001"
"100501","2002903","20029","0","2022/07/19 8:00:00","1002","0","1","0","2030/01/01 14:59:59","5050422","20029002"
"105401","2","20029","0","2022/07/19 8:00:00","1003","0","0","0","2030/01/01 14:59:59","5050426","20029006"
"100301","3","20029","0","2022/07/19 8:00:00","1003","0","0","0","2030/01/01 14:59:59","5050427","20029007"
"100501","4","20029","0","2022/07/19 8:00:00","1003","0","0","0","2030/01/01 14:59:59","5050428","20029008"
"105401","5","20029","0","2022/07/19 8:00:00","1003","0","0","0","2030/01/01 14:59:59","5050429","20029009"
"100301","6","20029","0","2022/07/19 8:00:00","1003","0","0","0","2030/01/01 14:59:59","5050430","20029010"
"105401","7","20029","0","2022/07/19 8:00:00","1003","0","0","0","2030/01/01 14:59:59","5050431","20029011"
"114101","2002903","20029","5050001","2022/07/19 8:00:00","1002","1","1","0","2030/01/01 14:59:59","5050402","20029012"
"113901","2","20029","5050001","2022/07/19 8:00:00","1003","1","0","0","2030/01/01 14:59:59","5050406","20029016"
"114001","3","20029","5050001","2022/07/19 8:00:00","1003","1","0","0","2030/01/01 14:59:59","5050407","20029017"
"114101","4","20029","5050001","2022/07/19 8:00:00","1003","1","0","0","2030/01/01 14:59:59","5050408","20029018"
"113901","5","20029","5050001","2022/07/19 8:00:00","1003","1","0","0","2030/01/01 14:59:59","5050409","20029019"
"114001","6","20029","5050001","2022/07/19 8:00:00","1003","1","0","0","2030/01/01 14:59:59","5050410","20029020"
"113901","7","20029","5050001","2022/07/19 8:00:00","1003","1","0","0","2030/01/01 14:59:59","5050411","20029021"
"114201","2003003","20030","0","2022/08/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5052422","20030001"
"114201","2","20030","0","2022/08/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5052406","20030005"
"103701","3","20030","0","2022/08/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5052427","20030006"
"114201","4","20030","0","2022/08/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5052408","20030007"
"103701","5","20030","0","2022/08/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5052429","20030008"
"114201","6","20030","0","2022/08/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5052410","20030009"
"114201","7","20030","0","2022/08/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5052431","20030010"
"114201","2003003","20030","5052002","2022/08/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5052402","20030011"
"114301","3","20030","5052002","2022/08/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5052407","20030013"
"114301","5","20030","5052002","2022/08/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5052409","20030014"
"114201","7","20030","5052002","2022/08/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5052411","20030015"
"114601","114601","20031","0","2022/09/17 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5054401","20031001"
"114501","2003103","20031","0","2022/09/17 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5054402","20031002"
"114501","2","20031","0","2022/09/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5054406","20031006"
"114401","3","20031","0","2022/09/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5054407","20031007"
"114501","4","20031","0","2022/09/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5054408","20031008"
"114401","5","20031","0","2022/09/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5054409","20031009"
"114401","6","20031","0","2022/09/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5054410","20031010"
"114401","7","20031","0","2022/09/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5054411","20031011"
"114701","114701","20032","0","2022/10/16 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5056401","20032001"
"105801","2003203","20032","0","2022/10/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5056402","20032002"
"111801","2003203","20032","5056001","2022/10/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5056422","20032003"
"105801","2","20032","0","2022/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5056406","20032010"
"111801","2","20032","5056001","2022/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5056426","20032011"
"106001","3","20032","0","2022/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5056407","20032012"
"112001","3","20032","5056001","2022/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5056427","20032013"
"105901","4","20032","0","2022/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5056408","20032014"
"111901","4","20032","5056001","2022/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5056428","20032015"
"106101","5","20032","0","2022/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5056409","20032016"
"114701","5","20032","5056001","2022/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5056429","20032017"
"107001","6","20032","0","2022/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5056410","20032018"
"115001","6","20032","5056001","2022/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5056430","20032019"
"105801","7","20032","0","2022/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5056411","20032020"
"111801","7","20032","5056001","2022/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5056431","20032021"
"115601","115601","20033","0","2022/11/17 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5058401","20033001"
"106001","2003303","20033","0","2022/11/17 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5058402","20033002"
"105901","2","20033","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5058406","20033006"
"106001","3","20033","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5058407","20033007"
"105801","4","20033","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5058408","20033008"
"191401","2003403","20034","0","2022/11/17 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5059402","20034001"
"115501","2003403","20034","5059005","2022/11/17 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5059422","20034002"
"191401","2","20034","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5059408","20034007"
"115501","2","20034","5059005","2022/11/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5059428","20034008"
"105801","3","20034","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5059406","20034009"
"106001","4","20034","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5059407","20034010"
"191401","5","20034","0","2022/11/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5059411","20034011"
"115501","5","20034","5059005","2022/11/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5059431","20034012"
"115801","115801","20035","0","2022/12/19 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5061401","20035001"
"105202","2003503","20035","0","2022/12/19 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5061402","20035002"
"115801","2003503","20035","5061001","2022/12/19 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5061422","20035012"
"115801","2","20035","5061001","2022/12/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5061426","20035016"
"116001","3","20035","5061002","2022/12/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5061427","20035017"
"115901","4","20035","5061003","2022/12/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5061428","20035018"
"116001","5","20035","5061002","2022/12/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5061429","20035019"
"115801","6","20035","5061001","2022/12/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5061430","20035020"
"115801","7","20035","5061003","2022/12/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5061431","20035021"
"110801","2003603","20036","0","2023/01/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5064402","20036001"
"110801","2","20036","0","2023/01/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5064406","20036005"
"110801","3","20036","0","2023/01/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5064407","20036006"
"110901","4","20036","0","2023/01/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5064408","20036007"
"111001","5","20036","0","2023/01/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5064409","20036008"
"110801","6","20036","0","2023/01/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5064410","20036009"
"110801","7","20036","0","2023/01/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5064411","20036010"
"116201","2003603","20036","5064001","2023/01/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5064422","20036011"
"116201","2","20036","5064001","2023/01/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5064426","20036015"
"116201","3","20036","5064001","2023/01/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5064427","20036016"
"116301","4","20036","5064001","2023/01/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5064428","20036017"
"116401","5","20036","5064001","2023/01/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5064429","20036018"
"116201","6","20036","5064001","2023/01/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5064430","20036019"
"116201","7","20036","5064001","2023/01/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5064431","20036020"
"106601","2003703","20037","0","2023/02/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5066402","20037001"
"116501","2003703","20037","5066003","2023/02/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5066422","20037002"
"116501","2003703","20037","5066005","2023/02/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5066442","20037003"
"106601","2","20037","0","2023/02/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5066406","20037012"
"116501","2","20037","5066003","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066426","20037013"
"116501","2","20037","5066005","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066446","20037014"
"116601","3","20037","0","2023/02/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5066407","20037015"
"116601","3","20037","5066005","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066427","20037016"
"106601","4","20037","0","2023/02/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5066408","20037017"
"116501","4","20037","5066003","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066428","20037018"
"116501","4","20037","5066005","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066448","20037019"
"116601","5","20037","0","2023/02/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5066409","20037020"
"116601","5","20037","5066005","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066429","20037021"
"106601","6","20037","0","2023/02/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5066410","20037022"
"116501","6","20037","5066003","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066430","20037023"
"116501","6","20037","5066005","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066450","20037024"
"106601","7","20037","0","2023/02/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5066411","20037025"
"116501","7","20037","5066003","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066431","20037026"
"116501","7","20037","5066005","2023/02/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5066451","20037027"
"116801","116801","20038","0","2023/03/16 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5068401","20038001"
"116701","2003803","20038","0","2023/03/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5068402","20038002"
"116701","2","20038","0","2023/03/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5068406","20038006"
"116701","3","20038","0","2023/03/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5068407","20038007"
"116901","4","20038","0","2023/03/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5068408","20038008"
