101838533199d75d9a913abe847d1a9b88d893b2227bbca4ccf41f556b5cd71e,df7db5cf001c82eeeaf3c4b84ff651c620e3e8573cf57645ae3bdeaad32c4023,c6bfdf543c1d1b0f7a311ad354bf08c4aa1ebfc9c8df3490fa54310a82804466,9303ce95892835191cba6e308cae9375e7b5e96279e022084c1e49b609240ece,222da14a8eeaa246a7d1c1a46e4e7982824a85cd907c8d4d5618da055ecbc75b,bdb87cbea84b21cb26906bdbbd0dc318c3011c21d98e513547e019d724653d19,041bf20d72d029d52175b8464bc097e9ca7e0a07ad8c26863cb9b1624356c577,499cc5e5473191def37b55b5a45fc36c2fc07d2dd1201dede37193dc1aa3456a,bccf691d71fa9fb94a9a99a91b9d96d144466fa3f8a890d38652c85a3a94a3b2,ac1007ba84f8531b46b1bd28e9e2da1d096a94a2a57e04e2fcd68bb74a32c1d6
"35941","700","25021","35904","0","0","2","600000","0","0"
"35951","700","25021","35905","0","0","2","600000","0","0"
"36011","700","25021","36001","0","0","2","600000","0","0"
"36021","700","25021","36002","0","0","2","600000","0","0"
"36031","700","25021","36003","0","0","2","600000","0","0"
"36041","700","25021","36004","0","0","2","600000","0","0"
"36051","700","25021","36005","0","0","2","600000","0","0"
"36111","700","25021","36101","0","0","2","600000","0","0"
"36121","700","25021","36102","0","0","2","600000","0","0"
"36131","700","25021","36103","0","0","2","600000","0","0"
"36141","700","25021","36104","0","0","2","600000","0","0"
"36151","700","25021","36105","0","0","2","600000","0","0"
"36211","3500","25021","36201","0","0","2","600000","0","0"
"36311","700","25021","36301","0","0","2","600000","0","0"
"36321","700","25021","36302","0","0","2","600000","0","0"
"36331","700","25021","36303","0","0","2","600000","0","0"
"36341","700","25021","36304","0","0","2","600000","0","0"
"36351","700","25021","36305","0","0","2","600000","0","0"
"36411","700","25021","36401","0","0","2","600000","0","0"
"36421","700","25021","36402","0","0","2","600000","0","0"
"36431","700","25021","36403","0","0","2","600000","0","0"
"36441","700","25021","36404","0","0","2","600000","0","0"
"36451","700","25021","36405","0","0","2","600000","0","0"
"36511","700","25021","36501","0","0","2","600000","0","0"
"36521","700","25021","36502","0","0","2","600000","0","0"
"36531","700","25021","36503","0","0","2","600000","0","0"
"36541","700","25021","36504","0","0","2","600000","0","0"
"36551","700","25021","36505","0","0","2","600000","0","0"
"36611","700","25021","36601","0","0","2","600000","0","0"
"36621","700","25021","36602","0","0","2","600000","0","0"
"36631","700","25021","36603","0","0","2","600000","0","0"
"36641","700","25021","36604","0","0","2","600000","0","0"
"36651","700","25021","36605","0","0","2","600000","0","0"
"36711","3500","25021","36701","0","0","2","600000","0","0"
"36811","700","25021","36801","0","0","2","600000","0","0"
"36821","700","25021","36802","0","0","2","600000","0","0"
"36831","700","25021","36803","0","0","2","600000","0","0"
"36841","700","25021","36804","0","0","2","600000","0","0"
"36851","700","25021","36805","0","0","2","600000","0","0"
"36911","3500","25021","36901","0","0","2","600000","0","0"
"37011","3500","25021","37001","0","0","2","600000","0","0"
"37111","700","25021","37101","0","0","2","600000","0","0"
"37121","700","25021","37102","0","0","2","600000","0","0"
"37131","700","25021","37103","0","0","2","600000","0","0"
"37141","700","25021","37104","0","0","2","600000","0","0"
"37151","700","25021","37105","0","0","2","600000","0","0"
"37211","3500","25021","37201","0","0","2","600000","0","0"
"37311","700","25021","37301","0","0","2","600000","0","0"
"37321","700","25021","37302","0","0","2","600000","0","0"
"37331","700","25021","37303","0","0","2","600000","0","0"
"37341","700","25021","37304","0","0","2","600000","0","0"
"37351","700","25021","37305","0","0","2","600000","0","0"
"37411","700","25021","37401","0","0","2","600000","0","0"
"37421","700","25021","37402","0","0","2","600000","0","0"
"37431","700","25021","37403","0","0","2","600000","0","0"
"37441","700","25021","37404","0","0","2","600000","0","0"
"37451","700","25021","37405","0","0","2","600000","0","0"
"37511","700","25021","37501","0","0","2","600000","0","0"
"37521","700","25021","37502","0","0","2","600000","0","0"
"37531","700","25021","37503","0","0","2","600000","0","0"
"37541","700","25021","37504","0","0","2","600000","0","0"
"37551","700","25021","37505","0","0","2","600000","0","0"
"37611","3500","25021","37601","0","0","2","600000","0","0"
"37711","700","25021","37701","0","0","2","600000","0","0"
"37721","700","25021","37702","0","0","2","600000","0","0"
"37731","700","25021","37703","0","0","2","600000","0","0"
"37741","700","25021","37704","0","0","2","600000","0","0"
"37751","700","25021","37705","0","0","2","600000","0","0"
"37811","700","25021","37801","0","0","2","600000","0","0"
"37821","700","25021","37802","0","0","2","600000","0","0"
"37831","700","25021","37803","0","0","2","600000","0","0"
"37841","700","25021","37804","0","0","2","600000","0","0"
"37851","700","25021","37805","0","0","2","600000","0","0"
"37911","710","25021","37901","0","0","2","610000","0","0"
"37921","710","25021","37902","0","0","2","610000","0","0"
"37931","710","25021","37903","0","0","2","610000","0","0"
"37941","710","25021","37904","0","0","2","610000","0","0"
"37951","710","25021","37905","0","0","2","610000","0","0"
"38011","3550","25021","38001","0","0","2","610000","0","0"
"38111","3550","25021","38101","0","0","2","610000","0","0"
"38211","3550","25021","38201","0","0","2","610000","0","0"
"38311","710","25021","38301","0","0","2","610000","0","0"
"38321","710","25021","38302","0","0","2","610000","0","0"
"38331","710","25021","38303","0","0","2","610000","0","0"
"38341","710","25021","38304","0","0","2","610000","0","0"
"38351","710","25021","38305","0","0","2","610000","0","0"
"38411","710","25021","38401","0","0","2","610000","0","0"
"38421","710","25021","38402","0","0","2","610000","0","0"
"38431","710","25021","38403","0","0","2","610000","0","0"
"38441","710","25021","38404","0","0","2","610000","0","0"
"38451","710","25021","38405","0","0","2","610000","0","0"
"38511","3550","25021","38501","0","0","2","610000","0","0"
"38611","710","25021","38601","0","0","2","610000","0","0"
"38621","710","25021","38602","0","0","2","610000","0","0"
"38631","710","25021","38603","0","0","2","610000","0","0"
"38641","710","25021","38604","0","0","2","610000","0","0"
"38651","710","25021","38605","0","0","2","610000","0","0"
"38711","710","25021","38701","0","0","2","610000","0","0"
"38721","710","25021","38702","0","0","2","610000","0","0"
"38731","710","25021","38703","0","0","2","610000","0","0"
"38741","710","25021","38704","0","0","2","610000","0","0"
"38751","710","25021","38705","0","0","2","610000","0","0"
"38811","710","25021","38801","0","0","2","610000","0","0"
"38821","710","25021","38802","0","0","2","610000","0","0"
"38831","710","25021","38803","0","0","2","610000","0","0"
"38841","710","25021","38804","0","0","2","610000","0","0"
"38851","710","25021","38805","0","0","2","610000","0","0"
"38911","710","25021","38901","0","0","2","610000","0","0"
"38921","710","25021","38902","0","0","2","610000","0","0"
"38931","710","25021","38903","0","0","2","610000","0","0"
"38941","710","25021","38904","0","0","2","610000","0","0"
"38951","710","25021","38905","0","0","2","610000","0","0"
"39011","710","25021","39001","0","0","2","610000","0","0"
"39021","710","25021","39002","0","0","2","610000","0","0"
"39031","710","25021","39003","0","0","2","610000","0","0"
"39041","710","25021","39004","0","0","2","610000","0","0"
"39051","710","25021","39005","0","0","2","610000","0","0"
"39111","710","25021","39101","0","0","2","610000","0","0"
"39121","710","25021","39102","0","0","2","610000","0","0"
"39131","710","25021","39103","0","0","2","610000","0","0"
"39141","710","25021","39104","0","0","2","610000","0","0"
"39151","710","25021","39105","0","0","2","610000","0","0"
"39211","3550","25021","39201","0","0","2","610000","0","0"
"39311","710","25021","39301","0","0","2","610000","0","0"
"39321","710","25021","39302","0","0","2","610000","0","0"
"39331","710","25021","39303","0","0","2","610000","0","0"
"39341","710","25021","39304","0","0","2","610000","0","0"
"39351","710","25021","39305","0","0","2","610000","0","0"
"39411","710","25021","39401","0","0","2","610000","0","0"
"39421","710","25021","39402","0","0","2","610000","0","0"
"39431","710","25021","39403","0","0","2","610000","0","0"
"39441","710","25021","39404","0","0","2","610000","0","0"
"39451","710","25021","39405","0","0","2","610000","0","0"
"39511","710","25021","39501","0","0","2","610000","0","0"
"39521","710","25021","39502","0","0","2","610000","0","0"
"39531","710","25021","39503","0","0","2","610000","0","0"
"39541","710","25021","39504","0","0","2","610000","0","0"
"39551","710","25021","39505","0","0","2","610000","0","0"
"39611","710","25021","39601","0","0","2","610000","0","0"
"39621","710","25021","39602","0","0","2","610000","0","0"
"39631","710","25021","39603","0","0","2","610000","0","0"
"39641","710","25021","39604","0","0","2","610000","0","0"
"39651","710","25021","39605","0","0","2","610000","0","0"
"39711","710","25021","39701","0","0","2","610000","0","0"
"39721","710","25021","39702","0","0","2","610000","0","0"
"39731","710","25021","39703","0","0","2","610000","0","0"
"39741","710","25021","39704","0","0","2","610000","0","0"
"39751","710","25021","39705","0","0","2","610000","0","0"
"39811","3550","25021","39801","0","0","2","610000","0","0"
"39911","3550","25021","39901","0","0","2","610000","0","0"
"40011","710","25021","40001","0","0","2","610000","0","0"
"40021","710","25021","40002","0","0","2","610000","0","0"
"40031","710","25021","40003","0","0","2","610000","0","0"
"40041","710","25021","40004","0","0","2","610000","0","0"
"40051","710","25021","40005","0","0","2","610000","0","0"
"40111","3550","25021","40101","0","0","2","610000","0","0"
"40211","3550","25021","40201","0","0","2","610000","0","0"
"40311","3550","25021","40301","0","0","2","610000","0","0"
"40411","710","25021","40401","0","0","2","610000","0","0"
"40421","710","25021","40402","0","0","2","610000","0","0"
"40431","710","25021","40403","0","0","2","610000","0","0"
"40441","710","25021","40404","0","0","2","610000","0","0"
"40451","710","25021","40405","0","0","2","610000","0","0"
"40511","710","25021","40501","0","0","2","610000","0","0"
"40521","710","25021","40502","0","0","2","610000","0","0"
"40531","710","25021","40503","0","0","2","610000","0","0"
"40541","710","25021","40504","0","0","2","610000","0","0"
"40551","710","25021","40505","0","0","2","610000","0","0"
"40611","710","25021","40601","0","0","2","610000","0","0"
"40621","710","25021","40602","0","0","2","610000","0","0"
"40631","710","25021","40603","0","0","2","610000","0","0"
"40641","710","25021","40604","0","0","2","610000","0","0"
"40651","710","25021","40605","0","0","2","610000","0","0"
"40711","710","25021","40701","0","0","2","610000","0","0"
"40721","710","25021","40702","0","0","2","610000","0","0"
"40731","710","25021","40703","0","0","2","610000","0","0"
"40741","710","25021","40704","0","0","2","610000","0","0"
"40751","710","25021","40705","0","0","2","610000","0","0"
"40811","710","25021","40801","0","0","2","610000","0","0"
"40821","710","25021","40802","0","0","2","610000","0","0"
"40831","710","25021","40803","0","0","2","610000","0","0"
"40841","710","25021","40804","0","0","2","610000","0","0"
"40851","710","25021","40805","0","0","2","610000","0","0"
"40911","710","25021","40901","0","0","2","610000","0","0"
"40921","710","25021","40902","0","0","2","610000","0","0"
"40931","710","25021","40903","0","0","2","610000","0","0"
"40941","710","25021","40904","0","0","2","610000","0","0"
"40951","710","25021","40905","0","0","2","610000","0","0"
"41011","710","25021","41001","0","0","2","610000","0","0"
"41021","710","25021","41002","0","0","2","610000","0","0"
"41031","710","25021","41003","0","0","2","610000","0","0"
"41041","710","25021","41004","0","0","2","610000","0","0"
"41051","710","25021","41005","0","0","2","610000","0","0"
"41111","710","25021","41101","0","0","2","610000","0","0"
"41121","710","25021","41102","0","0","2","610000","0","0"
"41131","710","25021","41103","0","0","2","610000","0","0"
"41141","710","25021","41104","0","0","2","610000","0","0"
"41151","710","25021","41105","0","0","2","610000","0","0"
"41211","710","25021","41201","0","0","2","610000","0","0"
"41221","710","25021","41202","0","0","2","610000","0","0"
"41231","710","25021","41203","0","0","2","610000","0","0"
"41241","710","25021","41204","0","0","2","610000","0","0"
"41251","710","25021","41205","0","0","2","610000","0","0"
"41311","3550","25021","41301","0","0","2","610000","0","0"
"41411","3550","25021","41401","0","0","2","610000","0","0"
"41511","710","25021","41501","0","0","2","610000","0","0"
"41521","710","25021","41502","0","0","2","610000","0","0"
"41531","710","25021","41503","0","0","2","610000","0","0"
"41541","710","25021","41504","0","0","2","610000","0","0"
"41551","710","25021","41505","0","0","2","610000","0","0"
"41611","710","25021","41601","0","0","2","610000","0","0"
"41621","710","25021","41602","0","0","2","610000","0","0"
"41631","710","25021","41603","0","0","2","610000","0","0"
"41641","710","25021","41604","0","0","2","610000","0","0"
"41651","710","25021","41605","0","0","2","610000","0","0"
"41711","710","25021","41701","0","0","2","610000","0","0"
"41721","710","25021","41702","0","0","2","610000","0","0"
"41731","710","25021","41703","0","0","2","610000","0","0"
"41741","710","25021","41704","0","0","2","610000","0","0"
"41751","710","25021","41705","0","0","2","610000","0","0"
"41811","3550","25021","41801","0","0","2","610000","0","0"
"41911","710","25021","41901","0","0","2","610000","0","0"
"41921","710","25021","41902","0","0","2","610000","0","0"
"41931","710","25021","41903","0","0","2","610000","0","0"
"41941","710","25021","41904","0","0","2","610000","0","0"
"41951","710","25021","41905","0","0","2","610000","0","0"
"42011","710","25021","42001","0","0","2","610000","0","0"
"42021","710","25021","42002","0","0","2","610000","0","0"
"42031","710","25021","42003","0","0","2","610000","0","0"
"42041","710","25021","42004","0","0","2","610000","0","0"
"42051","710","25021","42005","0","0","2","610000","0","0"
"42111","710","25021","42101","0","0","2","610000","0","0"
"42121","710","25021","42102","0","0","2","610000","0","0"
"42131","710","25021","42103","0","0","2","610000","0","0"
"42141","710","25021","42104","0","0","2","610000","0","0"
"42151","710","25021","42105","0","0","2","610000","0","0"
"42211","3550","25021","42201","0","0","2","610000","0","0"
"42311","3550","25021","42301","0","0","2","610000","0","0"
"42411","710","25021","42401","0","0","2","610000","0","0"
"42421","710","25021","42402","0","0","2","610000","0","0"
"42431","710","25021","42403","0","0","2","610000","0","0"
"42441","710","25021","42404","0","0","2","610000","0","0"
"42451","710","25021","42405","0","0","2","610000","0","0"
"42511","710","25021","42501","0","0","2","610000","0","0"
"42521","710","25021","42502","0","0","2","610000","0","0"
"42531","710","25021","42503","0","0","2","610000","0","0"
"42541","710","25021","42504","0","0","2","610000","0","0"
"42551","710","25021","42505","0","0","2","610000","0","0"
"42611","710","25021","42601","0","0","2","610000","0","0"
"42621","710","25021","42602","0","0","2","610000","0","0"
"42631","710","25021","42603","0","0","2","610000","0","0"
"42641","710","25021","42604","0","0","2","610000","0","0"
"42651","710","25021","42605","0","0","2","610000","0","0"
"42711","3550","25021","42701","0","0","2","610000","0","0"
"42811","710","25021","42801","0","0","2","610000","0","0"
"42821","710","25021","42802","0","0","2","610000","0","0"
"42831","710","25021","42803","0","0","2","610000","0","0"
"42841","710","25021","42804","0","0","2","610000","0","0"
"42851","710","25021","42805","0","0","2","610000","0","0"
"42911","710","25021","42901","0","0","2","610000","0","0"
"42921","710","25021","42902","0","0","2","610000","0","0"
"42931","710","25021","42903","0","0","2","610000","0","0"
"42941","710","25021","42904","0","0","2","610000","0","0"
"42951","710","25021","42905","0","0","2","610000","0","0"
"43011","710","25021","43001","0","0","2","610000","0","0"
"43021","710","25021","43002","0","0","2","610000","0","0"
"43031","710","25021","43003","0","0","2","610000","0","0"
"43041","710","25021","43004","0","0","2","610000","0","0"
"43051","710","25021","43005","0","0","2","610000","0","0"
"43111","680","25021","43101","0","0","2","620000","0","0"
"43121","680","25021","43102","0","0","2","620000","0","0"
"43131","680","25021","43103","0","0","2","620000","0","0"
"43141","680","25021","43104","0","0","2","620000","0","0"
"43151","680","25021","43105","0","0","2","620000","0","0"
"43211","3400","25021","43201","0","0","2","620000","0","0"
"43311","680","25021","43301","0","0","2","620000","0","0"
"43321","680","25021","43302","0","0","2","620000","0","0"
"43331","680","25021","43303","0","0","2","620000","0","0"
"43341","680","25021","43304","0","0","2","620000","0","0"
"43351","680","25021","43305","0","0","2","620000","0","0"
"43411","680","25021","43401","0","0","2","620000","0","0"
"43421","680","25021","43402","0","0","2","620000","0","0"
"43431","680","25021","43403","0","0","2","620000","0","0"
"43441","680","25021","43404","0","0","2","620000","0","0"
"43451","680","25021","43405","0","0","2","620000","0","0"
"43511","680","25021","43501","0","0","2","620000","0","0"
"43521","680","25021","43502","0","0","2","620000","0","0"
"43531","680","25021","43503","0","0","2","620000","0","0"
"43541","680","25021","43504","0","0","2","620000","0","0"
"43551","680","25021","43505","0","0","2","620000","0","0"
"43611","680","25021","43601","0","0","2","620000","0","0"
"43621","680","25021","43602","0","0","2","620000","0","0"
"43631","680","25021","43603","0","0","2","620000","0","0"
"43641","680","25021","43604","0","0","2","620000","0","0"
"43651","680","25021","43605","0","0","2","620000","0","0"
"43711","680","25021","43701","0","0","2","620000","0","0"
"43721","680","25021","43702","0","0","2","620000","0","0"
"43731","680","25021","43703","0","0","2","620000","0","0"
"43741","680","25021","43704","0","0","2","620000","0","0"
"43751","680","25021","43705","0","0","2","620000","0","0"
"43811","680","25021","43801","0","0","2","620000","0","0"
"43821","680","25021","43802","0","0","2","620000","0","0"
"43831","680","25021","43803","0","0","2","620000","0","0"
"43841","680","25021","43804","0","0","2","620000","0","0"
"43851","680","25021","43805","0","0","2","620000","0","0"
"43911","3400","25021","43901","0","0","2","620000","0","0"
"44011","3400","25021","44001","0","0","2","620000","0","0"
"44111","680","25021","44101","0","0","2","620000","0","0"
"44121","680","25021","44102","0","0","2","620000","0","0"
"44131","680","25021","44103","0","0","2","620000","0","0"
"44141","680","25021","44104","0","0","2","620000","0","0"
"44151","680","25021","44105","0","0","2","620000","0","0"
"44211","680","25021","44201","0","0","2","620000","0","0"
"44221","680","25021","44202","0","0","2","620000","0","0"
"44231","680","25021","44203","0","0","2","620000","0","0"
"44241","680","25021","44204","0","0","2","620000","0","0"
"44251","680","25021","44205","0","0","2","620000","0","0"
"44311","680","25021","44301","0","0","2","620000","0","0"
"44321","680","25021","44302","0","0","2","620000","0","0"
"44331","680","25021","44303","0","0","2","620000","0","0"
"44341","680","25021","44304","0","0","2","620000","0","0"
"44351","680","25021","44305","0","0","2","620000","0","0"
"44411","680","25021","44401","0","0","2","620000","0","0"
"44421","680","25021","44402","0","0","2","620000","0","0"
"44431","680","25021","44403","0","0","2","620000","0","0"
"44441","680","25021","44404","0","0","2","620000","0","0"
"44451","680","25021","44405","0","0","2","620000","0","0"
"44511","680","25021","44501","0","0","2","620000","0","0"
"44521","680","25021","44502","0","0","2","620000","0","0"
"44531","680","25021","44503","0","0","2","620000","0","0"
"44541","680","25021","44504","0","0","2","620000","0","0"
"44551","680","25021","44505","0","0","2","620000","0","0"
"44611","680","25021","44601","0","0","2","620000","0","0"
"44621","680","25021","44602","0","0","2","620000","0","0"
"44631","680","25021","44603","0","0","2","620000","0","0"
"44641","680","25021","44604","0","0","2","620000","0","0"
"44651","680","25021","44605","0","0","2","620000","0","0"
"44711","3400","25021","44701","0","0","2","620000","0","0"
"44811","680","25021","44801","0","0","2","620000","0","0"
"44821","680","25021","44802","0","0","2","620000","0","0"
"44831","680","25021","44803","0","0","2","620000","0","0"
"44841","680","25021","44804","0","0","2","620000","0","0"
"44851","680","25021","44805","0","0","2","620000","0","0"
"44911","3400","25021","44901","0","0","2","620000","0","0"
"45011","680","25021","45001","0","0","2","620000","0","0"
"45021","680","25021","45002","0","0","2","620000","0","0"
"45031","680","25021","45003","0","0","2","620000","0","0"
"45041","680","25021","45004","0","0","2","620000","0","0"
"45051","680","25021","45005","0","0","2","620000","0","0"
"45111","680","25021","45101","0","0","2","620000","0","0"
"45121","680","25021","45102","0","0","2","620000","0","0"
"45131","680","25021","45103","0","0","2","620000","0","0"
"45141","680","25021","45104","0","0","2","620000","0","0"
"45151","680","25021","45105","0","0","2","620000","0","0"
"45211","3400","25021","45201","0","0","2","620000","0","0"
"45311","680","25021","45301","0","0","2","620000","0","0"
"45321","680","25021","45302","0","0","2","620000","0","0"
"45331","680","25021","45303","0","0","2","620000","0","0"
"45341","680","25021","45304","0","0","2","620000","0","0"
"45351","680","25021","45305","0","0","2","620000","0","0"
"45411","680","25021","45401","0","0","2","620000","0","0"
"45421","680","25021","45402","0","0","2","620000","0","0"
"45431","680","25021","45403","0","0","2","620000","0","0"
"45441","680","25021","45404","0","0","2","620000","0","0"
"45451","680","25021","45405","0","0","2","620000","0","0"
"45511","3400","25021","45501","0","0","2","620000","0","0"
"45611","680","25021","45601","0","0","2","620000","0","0"
"45621","680","25021","45602","0","0","2","620000","0","0"
"45631","680","25021","45603","0","0","2","620000","0","0"
"45641","680","25021","45604","0","0","2","620000","0","0"
"45651","680","25021","45605","0","0","2","620000","0","0"
"45711","680","25021","45701","0","0","2","620000","0","0"
"45721","680","25021","45702","0","0","2","620000","0","0"
"45731","680","25021","45703","0","0","2","620000","0","0"
"45741","680","25021","45704","0","0","2","620000","0","0"
"45751","680","25021","45705","0","0","2","620000","0","0"
"45811","680","25021","45801","0","0","2","620000","0","0"
"45821","680","25021","45802","0","0","2","620000","0","0"
"45831","680","25021","45803","0","0","2","620000","0","0"
"45841","680","25021","45804","0","0","2","620000","0","0"
"45851","680","25021","45805","0","0","2","620000","0","0"
"45911","3400","25021","45901","0","0","2","620000","0","0"
"46011","680","25021","46001","0","0","2","620000","0","0"
"46021","680","25021","46002","0","0","2","620000","0","0"
"46031","680","25021","46003","0","0","2","620000","0","0"
"46041","680","25021","46004","0","0","2","620000","0","0"
"46051","680","25021","46005","0","0","2","620000","0","0"
"46111","680","25021","46101","0","0","2","620000","0","0"
"46121","680","25021","46102","0","0","2","620000","0","0"
"46131","680","25021","46103","0","0","2","620000","0","0"
"46141","680","25021","46104","0","0","2","620000","0","0"
"46151","680","25021","46105","0","0","2","620000","0","0"
"46211","3400","25021","46201","0","0","2","620000","0","0"
"46311","680","25021","46301","0","0","2","620000","0","0"
"46321","680","25021","46302","0","0","2","620000","0","0"
"46331","680","25021","46303","0","0","2","620000","0","0"
"46341","680","25021","46304","0","0","2","620000","0","0"
"46351","680","25021","46305","0","0","2","620000","0","0"
"46411","3400","25021","46401","0","0","2","620000","0","0"
"46511","3400","25021","46501","0","0","2","620000","0","0"
"46611","3400","25021","46601","0","0","2","620000","0","0"
"46711","680","25021","46701","0","0","2","620000","0","0"
"46721","680","25021","46702","0","0","2","620000","0","0"
"46731","680","25021","46703","0","0","2","620000","0","0"
"46741","680","25021","46704","0","0","2","620000","0","0"
"46751","680","25021","46705","0","0","2","620000","0","0"
"46811","3400","25021","46801","0","0","2","620000","0","0"
"46911","680","25021","46901","0","0","2","620000","0","0"
"46921","680","25021","46902","0","0","2","620000","0","0"
"46931","680","25021","46903","0","0","2","620000","0","0"
"46941","680","25021","46904","0","0","2","620000","0","0"
"46951","680","25021","46905","0","0","2","620000","0","0"
"47011","680","25021","47001","0","0","2","620000","0","0"
"47021","680","25021","47002","0","0","2","620000","0","0"
"47031","680","25021","47003","0","0","2","620000","0","0"
"47041","680","25021","47004","0","0","2","620000","0","0"
"47051","680","25021","47005","0","0","2","620000","0","0"
"47111","680","25021","47101","0","0","2","620000","0","0"
"47121","680","25021","47102","0","0","2","620000","0","0"
"47131","680","25021","47103","0","0","2","620000","0","0"
"47141","680","25021","47104","0","0","2","620000","0","0"
"47151","680","25021","47105","0","0","2","620000","0","0"
"47211","680","25021","47201","0","0","2","620000","0","0"
"47221","680","25021","47202","0","0","2","620000","0","0"
"47231","680","25021","47203","0","0","2","620000","0","0"
"47241","680","25021","47204","0","0","2","620000","0","0"
"47251","680","25021","47205","0","0","2","620000","0","0"
"47311","680","25021","47301","0","0","2","620000","0","0"
"47321","680","25021","47302","0","0","2","620000","0","0"
"47331","680","25021","47303","0","0","2","620000","0","0"
"47341","680","25021","47304","0","0","2","620000","0","0"
"47351","680","25021","47305","0","0","2","620000","0","0"
"47411","680","25021","47401","0","0","2","620000","0","0"
"47421","680","25021","47402","0","0","2","620000","0","0"
"47431","680","25021","47403","0","0","2","620000","0","0"
"47441","680","25021","47404","0","0","2","620000","0","0"
"47451","680","25021","47405","0","0","2","620000","0","0"
"47511","680","25021","47501","0","0","2","620000","0","0"
"47521","680","25021","47502","0","0","2","620000","0","0"
"47531","680","25021","47503","0","0","2","620000","0","0"
"47541","680","25021","47504","0","0","2","620000","0","0"
"47551","680","25021","47505","0","0","2","620000","0","0"
"47611","680","25021","47601","0","0","2","620000","0","0"
"47621","680","25021","47602","0","0","2","620000","0","0"
"47631","680","25021","47603","0","0","2","620000","0","0"
"47641","680","25021","47604","0","0","2","620000","0","0"
"47651","680","25021","47605","0","0","2","620000","0","0"
"47711","680","25021","47701","0","0","2","620000","0","0"
"47721","680","25021","47702","0","0","2","620000","0","0"
"47731","680","25021","47703","0","0","2","620000","0","0"
"47741","680","25021","47704","0","0","2","620000","0","0"
"47751","680","25021","47705","0","0","2","620000","0","0"
"47811","680","25021","47801","0","0","2","620000","0","0"
"47821","680","25021","47802","0","0","2","620000","0","0"
"47831","680","25021","47803","0","0","2","620000","0","0"
"47841","680","25021","47804","0","0","2","620000","0","0"
"47851","680","25021","47805","0","0","2","620000","0","0"
"47911","3400","25021","47901","0","0","2","620000","0","0"
"48011","680","25021","48001","0","0","2","620000","0","0"
"48021","680","25021","48002","0","0","2","620000","0","0"
"48031","680","25021","48003","0","0","2","620000","0","0"
"48041","680","25021","48004","0","0","2","620000","0","0"
"48051","680","25021","48005","0","0","2","620000","0","0"
"48111","680","25021","48101","0","0","2","620000","0","0"
"48121","680","25021","48102","0","0","2","620000","0","0"
"48131","680","25021","48103","0","0","2","620000","0","0"
"48141","680","25021","48104","0","0","2","620000","0","0"
"48151","680","25021","48105","0","0","2","620000","0","0"
"48211","680","25021","48201","0","0","2","620000","0","0"
"48221","680","25021","48202","0","0","2","620000","0","0"
"48231","680","25021","48203","0","0","2","620000","0","0"
"48241","680","25021","48204","0","0","2","620000","0","0"
"48251","680","25021","48205","0","0","2","620000","0","0"
"48311","690","25021","48301","0","0","2","630000","0","0"
"48321","690","25021","48302","0","0","2","630000","0","0"
"48331","690","25021","48303","0","0","2","630000","0","0"
"48341","690","25021","48304","0","0","2","630000","0","0"
"48351","690","25021","48305","0","0","2","630000","0","0"
"48411","3450","25021","48401","0","0","2","630000","0","0"
"48511","690","25021","48501","0","0","2","630000","0","0"
"48521","690","25021","48502","0","0","2","630000","0","0"
"48531","690","25021","48503","0","0","2","630000","0","0"
"48541","690","25021","48504","0","0","2","630000","0","0"
"48551","690","25021","48505","0","0","2","630000","0","0"
"48611","3450","25021","48601","0","0","2","630000","0","0"
"48711","690","25021","48701","0","0","2","630000","0","0"
"48721","690","25021","48702","0","0","2","630000","0","0"
"48731","690","25021","48703","0","0","2","630000","0","0"
"48741","690","25021","48704","0","0","2","630000","0","0"
"48751","690","25021","48705","0","0","2","630000","0","0"
"48811","690","25021","48801","0","0","2","630000","0","0"
"48821","690","25021","48802","0","0","2","630000","0","0"
"48831","690","25021","48803","0","0","2","630000","0","0"
"48841","690","25021","48804","0","0","2","630000","0","0"
"48851","690","25021","48805","0","0","2","630000","0","0"
"48911","690","25021","48901","0","0","2","630000","0","0"
"48921","690","25021","48902","0","0","2","630000","0","0"
"48931","690","25021","48903","0","0","2","630000","0","0"
"48941","690","25021","48904","0","0","2","630000","0","0"
"48951","690","25021","48905","0","0","2","630000","0","0"
"49011","690","25021","49001","0","0","2","630000","0","0"
"49021","690","25021","49002","0","0","2","630000","0","0"
"49031","690","25021","49003","0","0","2","630000","0","0"
"49041","690","25021","49004","0","0","2","630000","0","0"
"49051","690","25021","49005","0","0","2","630000","0","0"
"49111","690","25021","49101","0","0","2","630000","0","0"
"49121","690","25021","49102","0","0","2","630000","0","0"
"49131","690","25021","49103","0","0","2","630000","0","0"
"49141","690","25021","49104","0","0","2","630000","0","0"
"49151","690","25021","49105","0","0","2","630000","0","0"
"49211","690","25021","49201","0","0","2","630000","0","0"
"49221","690","25021","49202","0","0","2","630000","0","0"
"49231","690","25021","49203","0","0","2","630000","0","0"
"49241","690","25021","49204","0","0","2","630000","0","0"
"49251","690","25021","49205","0","0","2","630000","0","0"
"49311","690","25021","49301","0","0","2","630000","0","0"
"49321","690","25021","49302","0","0","2","630000","0","0"
"49331","690","25021","49303","0","0","2","630000","0","0"
"49341","690","25021","49304","0","0","2","630000","0","0"
"49351","690","25021","49305","0","0","2","630000","0","0"
