c3a270781b3c73eeeec5f6c74eaa732112e6f42f03e520108de80232b93bc373,56cb5810dda187beac3e28e538182f830e9b1c5f0d213154df768347848a7ab0,07c28f5f44597c349ad1389e8aae6fe9763d77cc8935f5145329f05f79045e39,28add96481cda3bdf549291b1b8d39f795c1362ab886c39ba3df078ee013f4e8,64c2fcc9bc94859d08fa810d80e9d6d05def1e310504c75a522336a1ae47ffb7,3417be1326ad6ee3777f709d0d7d501e11be3d3e4fd0c4c4406b748cbfa1be7a,a6e7e34a8fd1bbecdf956b8576d77b229be62d56f5e1ca23aab1ea1bbb76837d,c0ee9cb4ad5f8669799c95f6ac917c17e30028fec9956a563b4ae5079db40437,44a6d95910a49d51a3a33d11a31fe69aed6a7916b4a89d08cf5db5ce60a901b6
"30","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","11101001","5","10200114"
"11","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","20003","11101001","2","10200115"
"45","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","11001002","5","10200121"
"110000","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","94002","11001002","12","10200122"
"6","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","23001","11001002","2","10200123"
"45","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","11001001","5","10220003"
"120000","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","94002","11001001","12","10220004"
"10","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","91002","11001001","8","10220005"
"60","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","11003001","5","10220006"
"42","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","20002","11003001","2","10220007"
"10","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","91002","11003001","8","10220008"
"30","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","13002001","5","10220009"
"30","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","18004001","5","10220010"
"40","220","2020/11/16 5:00:00","2024/02/14 23:59:59","239","0","16006001","5","10220011"
"35","220","2020/11/16 5:00:00","2024/02/14 23:59:59","239","0","16007001","5","10220012"
"3","220","2020/11/16 5:00:00","2024/02/14 23:59:59","239","22001","16007001","2","10220013"
"45","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","11004001","5","10220014"
"42","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","20002","11004001","2","10220015"
"500","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","90007","11004001","2","10220016"
"55","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","11005001","5","10220017"
"130000","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","94002","11005001","12","10220018"
"500","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","90007","11005001","2","10220019"
"55","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","14001001","5","10220024"
"300000","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","94002","14001001","12","10220025"
"12","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","20003","14001001","2","10220026"
"70","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","14003001","5","10220027"
"510000","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","94002","14003001","12","10220028"
"4","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","22002","14003001","2","10220029"
"30","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","11101001","5","10220114"
"12","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","20003","11101001","2","10220115"
"45","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","0","11001002","5","10220121"
"120000","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","94002","11001002","12","10220122"
"6","220","2020/11/16 5:00:00","2030/12/31 23:59:59","239","23001","11001002","2","10220123"
"45","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","11001001","5","10240003"
"130000","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","94002","11001001","12","10240004"
"10","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","91002","11001001","8","10240005"
"60","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","11003001","5","10240006"
"46","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","20002","11003001","2","10240007"
"10","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","91002","11003001","8","10240008"
"30","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","13002001","5","10240009"
"30","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","18004001","5","10240010"
"40","240","2020/11/16 5:00:00","2024/02/14 23:59:59","259","0","16006001","5","10240011"
"35","240","2020/11/16 5:00:00","2024/02/14 23:59:59","259","0","16007001","5","10240012"
"3","240","2020/11/16 5:00:00","2024/02/14 23:59:59","259","22001","16007001","2","10240013"
"45","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","11004001","5","10240014"
"46","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","20002","11004001","2","10240015"
"500","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","90007","11004001","2","10240016"
"55","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","11005001","5","10240017"
"140000","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","94002","11005001","12","10240018"
"500","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","90007","11005001","2","10240019"
"55","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","14001001","5","10240024"
"320000","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","94002","14001001","12","10240025"
"13","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","20003","14001001","2","10240026"
"70","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","14003001","5","10240027"
"540000","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","94002","14003001","12","10240028"
"4","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","22002","14003001","2","10240029"
"30","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","11101001","5","10240114"
"13","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","20003","11101001","2","10240115"
"45","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","0","11001002","5","10240121"
"130000","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","94002","11001002","12","10240122"
"6","240","2020/11/16 5:00:00","2030/12/31 23:59:59","259","23001","11001002","2","10240123"
"45","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","11001001","5","10260003"
"140000","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","94002","11001001","12","10260004"
"10","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","91002","11001001","8","10260005"
"60","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","11003001","5","10260006"
"50","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","20002","11003001","2","10260007"
"10","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","91002","11003001","8","10260008"
"30","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","13002001","5","10260009"
"30","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","18004001","5","10260010"
"40","260","2020/11/16 5:00:00","2024/02/14 23:59:59","279","0","16006001","5","10260011"
"35","260","2020/11/16 5:00:00","2024/02/14 23:59:59","279","0","16007001","5","10260012"
"3","260","2020/11/16 5:00:00","2024/02/14 23:59:59","279","22001","16007001","2","10260013"
"45","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","11004001","5","10260014"
"50","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","20002","11004001","2","10260015"
"500","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","90007","11004001","2","10260016"
"55","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","11005001","5","10260017"
"150000","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","94002","11005001","12","10260018"
"500","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","90007","11005001","2","10260019"
"55","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","14001001","5","10260024"
"340000","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","94002","14001001","12","10260025"
"14","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","20003","14001001","2","10260026"
"70","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","14003001","5","10260027"
"570000","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","94002","14003001","12","10260028"
"4","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","22002","14003001","2","10260029"
"30","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","11101001","5","10260114"
"14","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","20003","11101001","2","10260115"
"45","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","0","11001002","5","10260121"
"140000","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","94002","11001002","12","10260122"
"6","260","2020/11/16 5:00:00","2030/12/31 23:59:59","279","23001","11001002","2","10260123"
"45","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","11001001","5","10280003"
"150000","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","94002","11001001","12","10280004"
"10","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","91002","11001001","8","10280005"
"60","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","11003001","5","10280006"
"54","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","20002","11003001","2","10280007"
"10","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","91002","11003001","8","10280008"
"30","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","13002001","5","10280009"
"30","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","18004001","5","10280010"
"40","280","2020/11/16 5:00:00","2024/02/14 23:59:59","-1","0","16006001","5","10280011"
"35","280","2020/11/16 5:00:00","2024/02/14 23:59:59","-1","0","16007001","5","10280012"
"3","280","2020/11/16 5:00:00","2024/02/14 23:59:59","-1","22001","16007001","2","10280013"
"45","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","11004001","5","10280014"
"54","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","20002","11004001","2","10280015"
"500","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","90007","11004001","2","10280016"
"55","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","11005001","5","10280017"
"160000","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","94002","11005001","12","10280018"
"500","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","90007","11005001","2","10280019"
"55","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","14001001","5","10280024"
"360000","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","94002","14001001","12","10280025"
"15","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","20003","14001001","2","10280026"
"70","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","14003001","5","10280027"
"600000","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","94002","14003001","12","10280028"
"4","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","22002","14003001","2","10280029"
"30","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","11101001","5","10280114"
"15","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","20003","11101001","2","10280115"
"45","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","0","11001002","5","10280121"
"150000","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","94002","11001002","12","10280122"
"6","280","2020/11/16 5:00:00","2030/12/31 23:59:59","299","23001","11001002","2","10280123"
"140","1","2024/02/15 0:00:00","2030/12/31 23:59:59","-1","0","16008001","5","10290011"
"3","1","2024/02/15 0:00:00","2030/12/31 23:59:59","-1","22001","16008001","2","10290012"
"45","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","11001001","5","10300003"
"160000","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","94002","11001001","12","10300004"
"10","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","91002","11001001","8","10300005"
"60","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","11003001","5","10300006"
"58","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","20002","11003001","2","10300007"
"10","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","91002","11003001","8","10300008"
"30","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","13002001","5","10300009"
"30","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","18004001","5","10300010"
"45","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","11004001","5","10300014"
"58","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","20002","11004001","2","10300015"
"500","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","90007","11004001","2","10300016"
"55","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","11005001","5","10300017"
"170000","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","94002","11005001","12","10300018"
"500","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","90007","11005001","2","10300019"
"55","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","14001001","5","10300024"
"380000","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","94002","14001001","12","10300025"
"16","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","20003","14001001","2","10300026"
"70","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","14003001","5","10300027"
"630000","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","94002","14003001","12","10300028"
"4","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","22002","14003001","2","10300029"
"30","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","11101001","5","10300114"
"16","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","20003","11101001","2","10300115"
"45","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","0","11001002","5","10300121"
"160000","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","94002","11001002","12","10300122"
"6","300","2020/11/16 5:00:00","2030/12/31 23:59:59","319","23001","11001002","2","10300123"
"45","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","11001001","5","10320003"
"170000","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","94002","11001001","12","10320004"
"10","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","91002","11001001","8","10320005"
"60","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","11003001","5","10320006"
"62","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","20002","11003001","2","10320007"
"10","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","91002","11003001","8","10320008"
"30","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","13002001","5","10320009"
"30","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","18004001","5","10320010"
"45","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","11004001","5","10320014"
"62","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","20002","11004001","2","10320015"
"500","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","90007","11004001","2","10320016"
"55","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","11005001","5","10320017"
"180000","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","94002","11005001","12","10320018"
"500","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","90007","11005001","2","10320019"
"55","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","14001001","5","10320024"
"400000","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","94002","14001001","12","10320025"
"17","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","20003","14001001","2","10320026"
"70","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","14003001","5","10320027"
"660000","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","94002","14003001","12","10320028"
"4","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","22002","14003001","2","10320029"
"30","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","11101001","5","10320114"
"17","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","20003","11101001","2","10320115"
"45","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","0","11001002","5","10320121"
"170000","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","94002","11001002","12","10320122"
"6","320","2020/11/16 5:00:00","2030/12/31 23:59:59","339","23001","11001002","2","10320123"
"45","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","11001001","5","10340003"
"180000","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","94002","11001001","12","10340004"
"10","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","91002","11001001","8","10340005"
"60","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","11003001","5","10340006"
"66","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","20002","11003001","2","10340007"
"10","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","91002","11003001","8","10340008"
"30","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","13002001","5","10340009"
"30","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","18004001","5","10340010"
"45","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","11004001","5","10340014"
"66","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","20002","11004001","2","10340015"
"500","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","90007","11004001","2","10340016"
"55","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","11005001","5","10340017"
"190000","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","94002","11005001","12","10340018"
"500","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","90007","11005001","2","10340019"
"55","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","14001001","5","10340024"
"420000","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","94002","14001001","12","10340025"
"17","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","20003","14001001","2","10340026"
"70","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","14003001","5","10340027"
"690000","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","94002","14003001","12","10340028"
"4","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","22002","14003001","2","10340029"
"30","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","11101001","5","10340114"
"18","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","20003","11101001","2","10340115"
"45","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","0","11001002","5","10340121"
"180000","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","94002","11001002","12","10340122"
"6","340","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","23001","11001002","2","10340123"
"50","1","2018/01/01 5:00:00","2030/12/31 23:59:59","-1","91002","11005002","8","11005002"
"50","1","2018/01/01 5:00:00","2030/12/31 23:59:59","-1","91002","11005003","8","11005003"
"100","1","2020/11/16 5:00:00","2030/12/31 23:59:59","-1","25021","11701001","2","11701001"
"50","1","2024/02/15 15:00:00","2030/12/31 23:59:59","-1","90005","18010001","2","18010001"
"1","1","2024/10/15 15:00:00","2030/12/31 23:59:59","-1","21953","21082001","2","21082001"
"1","1","2024/10/15 15:00:00","2030/12/31 23:59:59","-1","21953","21082002","2","21082002"
"1","1","2025/02/10 12:00:00","2030/12/31 23:59:59","-1","21953","21082003","2","21082003"
"1","1","2025/02/10 12:00:00","2030/12/31 23:59:59","-1","21953","21082004","2","21082004"
"100","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010001","2","25010001"
"500","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010002","2","25010002"
"1500","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010003","2","25010003"
"2500","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010004","2","25010004"
"500","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010011","2","25010011"
"2500","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010012","2","25010012"
"3500","1","2020/12/26 5:00:00","2030/12/31 23:59:59","-1","90006","25010013","2","25010013"
"1","1","2025/02/28 12:00:00","2030/12/31 23:59:59","-1","2848","26020001","7","26020001"
"1000","1","2023/02/15 15:00:00","2023/02/28 11:59:59","-1","91002","28014001","8","28014001"
"300","1","2025/04/30 12:00:00","2030/12/31 23:59:59","-1","91002","28015001","8","28015001"
