54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9
"クルミのシャドウ","10","0","0","193","0","1","602101","720031001","1","1","20","0","0","40","0","193","160","0","0","0","145","10","9763","0","0","0","0","1","0","187440","200000001","193","0","0","0","0","0","0","0","193","278"
"スズナのシャドウ","10","0","0","193","0","1","601601","720031002","1","1","20","0","0","40","0","193","148","0","0","0","145","10","10650","0","0","0","0","1","0","138805","200000001","193","0","0","0","0","0","0","0","193","254"
"クリスタルゴーレム","20","0","0","213","0","1","301201","720031003","210","1","45","0","0","40","0","213","360","0","0","0","165","20","23000","0","0","0","0","1","0","900000","300000014","213","0","0","210","0","0","0","0","213","510"
"マホのシャドウ","10","0","0","193","9343","1","601001","720031004","0","1","20","0","0","40","0","193","254","0","0","0","145","10","0","0","0","0","0","1","0","153360","200000001","193","0","0","0","0","0","0","0","193","172"
"ルナポッド","10","0","0","193","100","1","206300","720031005","0","1","20","0","0","40","0","193","130","0","0","0","145","10","100","0","0","0","0","1","0","42000","200000001","193","0","0","0","0","0","0","0","193","130"
"ミヤコのシャドウ","10","0","0","196","0","1","600701","720033001","1","1","20","0","0","40","0","196","218","0","0","0","148","10","8610","0","0","0","0","1","0","239250","200000001","196","0","0","0","0","0","0","0","196","363"
"ニノンのシャドウ","10","0","0","196","0","1","603001","720033002","1","1","20","0","0","40","0","196","206","0","0","0","148","10","10875","0","0","0","0","1","0","200100","200000001","196","0","0","0","0","0","0","0","196","278"
"ウェアオルカ","20","0","0","216","20000","1","301901","720033003","1","1","30","0","0","40","0","216","197","0","0","0","168","20","20000","0","0","0","0","1","0","2200000","300000008","216","0","0","0","0","0","0","0","216","257"
"ユキのシャドウ","10","0","0","196","9158","1","600801","720033004","1","1","20","0","0","40","0","196","315","0","0","0","148","10","0","0","0","0","0","1","0","168744","200000001","196","0","0","0","0","0","0","0","196","194"
"ルナポッド","10","0","0","96","100","1","206300","720033005","1","1","20","0","0","40","0","96","130","0","0","0","148","10","100","0","0","0","0","1","0","42000","200000001","96","0","0","0","0","0","0","0","96","130"
"マツリのシャドウ","10","0","0","199","0","1","600501","720035001","1","1","20","0","0","40","0","199","346","0","0","0","151","10","7788","0","0","0","0","1","0","270480","200000001","199","0","0","0","0","0","0","0","199","406"
"ユカリのシャドウ","10","0","0","199","0","1","603401","720035002","1","1","20","0","0","40","0","199","240","0","0","0","151","10","7250","0","0","0","0","1","0","151690","200000001","199","0","0","0","0","0","0","0","149","369"
"カスミのシャドウ","10","0","0","199","7737","1","601401","720035003","1","1","3","0","0","40","0","199","236","0","0","0","151","10","0","0","0","0","0","1","0","115200","200000001","199","0","0","0","0","0","0","0","199","175"
"水瑚麟","20","0","0","219","20000","1","308500","720035004","1","1","15","0","0","40","0","219","447","0","0","0","171","20","20000","0","0","0","0","1","0","2000000","300000008","219","0","0","0","0","0","0","0","219","277"
"ルナポッド","10","0","0","199","100","1","206300","720035005","1","1","20","0","0","40","0","199","130","0","0","0","151","10","100","0","0","0","0","1","0","57000","200000001","199","0","0","0","0","0","0","0","199","130"
"トモのシャドウ","10","0","0","201","0","1","603701","720036001","1","1","30","0","0","40","0","201","243","0","0","0","153","10","13219","0","0","0","0","1","0","248000","200000001","201","0","0","0","0","0","0","0","201","335"
"ミミのシャドウ","10","0","0","201","0","1","602001","720036002","1","1","30","0","0","40","0","201","230","0","0","0","153","10","12313","0","0","0","0","1","0","217000","200000001","201","0","0","0","0","0","0","0","151","385"
"ナナカのシャドウ","10","0","0","201","11869","1","601301","720036003","1","1","20","0","0","40","0","201","165","0","0","0","153","10","0","0","0","0","0","1","0","135250","200000001","201","0","0","0","0","0","0","0","201","140"
"紅極鳥","20","0","0","221","0","1","307504","720036004","1","1","15","0","0","40","0","221","447","0","0","0","173","20","18000","0","0","0","0","1","0","2300000","300000008","871","0","0","0","0","0","0","0","221","277"
"ルナポッド","10","0","0","201","100","1","206300","720036005","1","1","20","0","0","40","0","201","130","0","0","0","153","10","100","0","0","0","0","1","0","57000","200000001","201","0","0","0","0","0","0","0","201","130"
"ルカのシャドウ","10","0","0","202","0","1","605601","720037001","1","1","40","0","0","40","0","202","287","0","0","0","154","10","10466","0","0","0","0","1","0","316592","200000001","202","0","0","0","0","0","0","0","202","425"
"ツムギのシャドウ","10","0","0","202","0","1","605401","720037002","1","1","30","0","0","40","0","202","257","0","0","0","154","10","12382","0","0","0","0","1","0","183650","200000001","202","0","0","0","0","0","0","0","152","337"
"リノのシャドウ","10","0","0","202","0","1","601101","720037003","1","1","15","0","0","40","0","202","129","0","0","0","154","10","11325","0","0","0","0","1","0","144968","200000001","202","0","0","0","0","0","0","0","202","302"
"紅極鳥","20","0","0","222","0","1","307504","720037004","1","1","15","0","0","40","0","222","447","0","0","0","174","20","18000","0","0","0","0","1","0","2300000","300000008","872","0","0","0","0","0","0","0","222","277"
"ルナポッド","10","0","0","202","100","1","206300","720037005","1","1","20","0","0","40","0","202","130","0","0","0","154","10","100","0","0","0","0","1","0","57000","200000001","202","0","0","0","0","0","0","0","202","130"
"ジュンのシャドウ","10","0","0","604","0","1","604701","720038001","1","1","40","0","0","40","0","204","303","0","0","0","156","10","11607","0","0","0","0","1","0","298790","200000001","904","0","0","0","0","0","0","0","404","443"
"イリヤのシャドウ","10","0","0","204","8566","1","604401","720038002","1","1","30","0","0","40","0","204","273","0","0","0","156","10","0","0","0","0","0","1","0","175950","200000001","204","0","0","0","0","0","0","0","204","290"
"イオのシャドウ","10","0","0","204","8858","1","601801","720038003","1","1","3","0","0","40","0","204","272","0","0","0","156","10","0","0","0","0","0","1","0","149558","200000001","204","0","0","0","0","0","0","0","204","204"
"ゴブリンメイスター","20","0","0","224","13000","1","309900","720038004","1","1","40","0","0","40","0","224","347","0","0","0","176","20","18000","0","0","0","0","1","0","1800000","300000008","224","0","0","0","0","0","0","0","224","177"
"ルナポッド","10","0","0","204","100","1","206300","720038005","1","1","20","0","0","40","0","204","130","0","0","0","156","10","100","0","0","0","0","1","0","107000","200000001","204","0","0","0","0","0","0","0","204","130"
"ノゾミのシャドウ","10","0","0","405","0","1","602901","720039001","1","1","40","0","0","40","0","205","291","0","0","0","157","30","14144","0","0","0","0","1","0","301040","200000001","205","0","0","0","0","0","0","0","205","410"
"ツムギのシャドウ","10","0","0","205","0","1","605401","720039002","1","1","30","0","0","40","0","205","291","0","0","0","157","10","14588","0","0","0","0","1","0","217100","200000001","205","0","0","0","0","0","0","0","205","343"
"ユキのシャドウ","10","0","0","505","14727","1","600801","720039003","1","1","40","0","0","40","0","205","424","0","0","0","157","10","0","0","0","0","0","1","0","198245","200000001","555","0","0","0","0","0","0","0","255","236"
"ゴブリンメイスター","20","0","0","225","13000","1","309900","720039004","1","1","40","0","0","40","0","225","377","0","0","0","177","20","19500","0","0","0","0","1","0","1800000","300000008","225","0","0","0","0","0","0","0","225","177"
"ルナポッド","10","0","0","205","100","1","206300","720039005","1","1","40","0","0","40","0","205","160","0","0","0","157","10","100","0","0","0","0","1","0","137000","200000001","205","0","0","0","0","0","0","0","205","130"
"トモのシャドウ","10","0","0","207","0","1","603701","720040001","1","1","30","0","0","40","0","207","251","0","0","0","159","10","13688","0","0","0","0","1","0","505920","200000001","207","0","0","0","0","0","0","0","207","346"
"ニノンのシャドウ","10","0","0","307","0","1","603001","720040002","1","1","30","0","0","40","0","207","251","0","0","0","159","10","16700","0","0","0","0","1","0","515280","200000001","407","0","0","0","0","0","0","0","207","359"
"ミサキのシャドウ","20","0","0","407","13443","1","605001","720040003","1","1","30","0","0","40","0","207","402","0","0","0","159","20","0","0","0","0","0","1","0","341460","200000001","407","0","0","0","0","0","0","0","307","238"
"カース・アルマ","20","0","0","227","0","1","307704","720040004","1","1","40","0","0","40","0","227","377","0","0","0","179","20","19500","0","0","0","0","1","0","4500000","300000008","227","0","0","0","0","0","0","0","227","177"
"ルナポッド","20","0","0","207","100","1","206300","720040005","1","1","40","0","0","40","0","207","160","0","0","0","159","20","100","0","0","0","0","1","0","187000","200000001","207","0","0","0","0","0","0","0","207","130"
"アヤネのシャドウ","10","0","0","238","0","1","602301","720041001","1","1","40","0","0","40","0","238","250","0","0","0","190","10","14357","0","0","0","0","1","0","597330","200000001","238","0","0","0","0","0","0","0","238","406"
"タマキのシャドウ","10","0","0","238","0","1","604601","720041002","1","1","40","0","0","40","0","238","250","0","0","0","190","10","13688","0","0","0","0","1","0","547775","200000001","238","0","0","0","0","0","0","0","238","328"
"チカのシャドウ","20","0","0","438","17303","1","604201","720041003","1","1","30","0","0","40","0","238","406","0","0","0","190","20","0","0","0","0","0","1","0","390609","200000001","1738","0","0","0","0","0","0","0","438","219"
"カース・アルマ","20","0","0","258","0","1","307704","720041004","1","1","40","0","0","40","0","258","377","0","0","0","210","20","19500","0","0","0","0","1","0","4500000","300000008","258","0","0","0","0","0","0","0","258","177"
"ルナポッド","20","0","0","238","100","1","206300","720041005","1","1","40","0","0","40","0","238","160","0","0","0","190","20","100","0","0","0","0","1","0","187000","200000001","238","0","0","0","0","0","0","0","238","130"
"ノゾミのシャドウ","10","0","0","240","0","1","602901","720042001","1","1","40","0","0","40","0","240","284","0","0","0","192","10","11222","0","0","0","0","1","0","500680","200000001","440","0","0","0","0","0","0","0","640","401"
"ミソギのシャドウ","10","0","0","440","0","1","600401","720042002","1","1","60","0","0","40","0","240","308","0","0","0","192","10","22994","0","0","0","0","1","0","500510","200000001","540","0","0","0","0","0","0","0","440","394"
"アオイのシャドウ","20","0","0","240","0","1","604001","720042003","1","1","40","0","0","40","0","240","297","0","0","0","192","20","18994","0","0","0","0","1","0","380340","200000001","440","0","0","0","0","0","0","0","240","378"
"トレントキャッスル","20","0","0","260","19500","1","311000","720042004","1","1","20","0","0","40","0","260","377","0","0","0","212","20","19500","0","0","0","0","1","0","3000000","300000008","260","0","0","0","0","0","0","0","260","327"
"ルナポッド","20","0","0","240","100","1","206300","720042005","1","1","40","0","0","40","0","240","160","0","0","0","192","20","100","0","0","0","0","1","0","187000","200000001","240","0","0","0","0","0","0","0","240","130"
"ツムギのシャドウ","20","0","0","243","0","1","605401","720043001","1","1","15","0","0","40","0","243","318","0","0","0","195","20","13200","0","0","0","0","1","0","394400","200000001","243","0","0","0","0","0","0","0","243","352"
"ニノンのシャドウ","20","0","0","343","0","1","603001","720043002","1","1","30","0","0","40","0","243","312","0","0","0","195","20","22400","0","0","0","0","1","0","405280","200000001","443","0","0","0","0","0","0","0","243","368"
"リノのシャドウ","20","0","0","243","0","1","601101","720043003","1","1","25","0","0","40","0","243","300","0","0","0","195","20","17400","0","0","0","0","1","0","321680","200000001","343","0","0","0","0","0","0","0","243","384"
"トレントキャッスル","20","0","0","263","24500","1","311000","720043004","1","1","20","0","0","40","0","263","377","0","0","0","215","20","24500","0","0","0","0","1","0","4600000","300000008","263","0","0","0","0","0","0","0","263","377"
"ルナポッド","20","0","0","243","100","1","206300","720043005","1","1","40","0","0","40","0","243","160","0","0","0","195","20","100","0","0","0","0","1","0","187000","200000001","243","0","0","0","0","0","0","0","243","130"
"ルカのシャドウ","20","0","0","396","0","1","605601","720044001","1","1","40","0","0","40","0","246","353","0","0","0","198","20","15079","0","0","0","0","1","0","562518","200000001","546","0","0","0","0","0","0","0","346","472"
"ヨリのシャドウ","20","0","0","446","12316","1","602201","720044002","1","1","40","0","0","40","0","246","463","0","0","0","198","20","0","0","0","0","0","1","0","336925","200000001","446","0","0","0","0","0","0","0","346","260"
"ミサトのシャドウ","20","0","0","646","19343","1","601501","720044003","1","1","40","0","0","40","0","246","483","0","0","0","198","20","0","0","0","0","0","1","0","303763","200000001","1146","0","0","0","0","0","0","0","1046","260"
"オクタスキッド","20","0","0","266","24500","1","304304","720044004","1","1","25","0","0","40","0","266","307","0","0","0","218","20","22500","0","0","0","0","1","0","4200000","300000008","266","0","0","0","0","0","0","0","266","307"
"ルナポッド","20","0","0","246","100","1","206300","720044005","1","1","30","0","0","40","0","246","160","0","0","0","198","20","100","0","0","0","0","1","0","187000","200000001","246","0","0","0","0","0","0","0","246","130"
"タマキのシャドウ","20","0","0","249","0","1","604601","720045001","1","1","40","0","0","40","0","249","324","0","0","0","201","20","14375","0","0","0","0","1","0","407300","200000001","249","0","0","0","0","0","0","0","249","347"
"イリヤのシャドウ","20","0","0","249","16527","1","604401","720045002","1","1","10","0","0","40","0","249","354","0","0","0","201","20","0","0","0","0","0","1","0","367300","200000001","249","0","0","0","0","0","0","0","249","297"
"イオのシャドウ","20","0","0","249","14464","1","601801","720045003","1","1","4","0","0","40","0","249","479","0","0","0","201","20","0","0","0","0","0","1","0","307205","200000001","249","0","0","0","0","0","0","0","249","264"
"オクタスキッド","20","0","0","269","24500","1","304304","720045004","1","1","30","0","0","40","0","269","307","0","0","0","221","20","22500","0","0","0","0","1","0","4600000","300000008","269","0","0","0","0","0","0","0","269","307"
"ルナポッド","20","0","0","249","100","1","206300","720045005","1","1","30","0","0","40","0","249","160","0","0","0","201","20","100","0","0","0","0","1","0","187000","200000001","249","0","0","0","0","0","0","0","249","130"
"ニノンのシャドウ","20","0","0","352","0","1","603001","720046001","1","1","30","0","0","40","0","252","285","0","0","0","204","20","22075","0","0","0","0","1","0","465620","200000001","452","0","0","0","0","0","0","0","252","446"
"アユミのシャドウ","20","0","0","252","0","1","605501","720046002","1","1","3","0","0","40","0","252","375","0","0","0","204","20","16563","0","0","0","0","1","0","365620","200000001","202","0","0","0","0","0","0","0","252","503"
"キョウカのシャドウ","20","0","0","252","19753","1","603601","720046003","1","1","30","0","0","40","0","252","352","0","0","0","204","20","0","0","0","0","0","1","0","310648","200000001","352","0","0","0","0","0","0","0","452","268"
"シャークグリード","20","0","0","272","28500","1","310201","720046004","272","1","30","0","0","40","0","272","307","0","0","0","224","20","23500","0","0","0","0","1","0","4300000","300000008","272","0","0","272","0","0","0","0","272","307"
"ルナポッド","20","0","0","252","100","1","206300","720046005","1","1","30","0","0","40","0","252","160","0","0","0","204","20","100","0","0","0","0","1","0","187000","200000001","252","0","0","0","0","0","0","0","252","130"
"ノゾミのシャドウ","30","0","0","355","0","1","602901","720047001","1","1","30","0","0","40","0","355","306","0","0","0","207","30","12113","0","0","0","0","1","0","440640","200000001","555","0","0","0","0","0","0","0","755","476"
"マヒルのシャドウ","30","0","0","355","0","1","603301","720047002","1","1","30","0","0","40","0","355","332","0","0","0","207","30","30025","0","0","0","0","1","0","330480","200000001","655","0","0","0","0","0","0","0","555","442"
"スズメのシャドウ","30","0","0","555","26422","1","602501","720047003","1","1","25","0","0","40","0","355","442","0","0","0","207","30","0","0","0","0","0","1","0","304090","200000001","555","0","0","0","0","0","0","0","955","238"
"シャークグリード","30","0","0","375","33500","1","310201","720047004","275","1","30","0","0","40","0","375","307","0","0","0","227","30","29500","0","0","0","0","1","0","4800000","300000008","375","0","0","275","0","0","0","0","375","307"
"ルナポッド","30","0","0","355","100","1","206300","720047005","1","1","30","0","0","40","0","355","160","0","0","0","207","30","100","0","0","0","0","1","0","187000","200000001","355","0","0","0","0","0","0","0","355","130"
"ルカのシャドウ","30","0","0","358","0","1","605601","720048001","1","1","50","0","0","40","0","358","371","0","0","0","210","30","21291","0","0","0","0","1","0","556825","200000001","358","0","0","0","0","0","0","0","458","501"
"エリコのシャドウ","30","0","0","2308","0","1","602701","720048002","1","1","30","0","0","40","0","358","276","0","0","0","210","60","17819","0","0","0","0","1","0","343088","200000001","658","0","0","0","0","0","0","0","458","414"
"ハツネのシャドウ","30","0","0","458","24119","1","601201","720048003","1","1","30","0","0","40","0","358","345","0","0","0","210","30","0","0","0","0","0","1","0","276163","200000001","708","0","0","0","0","0","0","0","358","311"
"ノイジーオーク","30","0","0","378","33500","1","306501","720048004","278","1","30","0","0","40","0","378","237","0","0","0","230","30","29500","0","0","0","0","1","0","4000000","300000008","378","0","0","278","0","0","0","0","378","287"
"ルナポッド","30","0","0","358","100","1","206300","720048005","1","1","30","0","0","40","0","358","160","0","0","0","210","30","100","0","0","0","0","1","0","187000","200000001","358","0","0","0","0","0","0","0","358","130"
"クルミのシャドウ","30","0","0","761","0","1","602101","720049001","1","1","60","0","0","40","0","361","430","0","0","0","213","30","26438","0","0","0","0","1","0","416500","200000001","561","0","0","0","0","0","0","0","561","455"
"ミミのシャドウ","30","0","0","361","0","1","602001","720049002","1","1","30","0","0","40","0","361","310","0","0","0","213","30","23938","0","0","0","0","1","0","436500","200000001","361","0","0","0","0","0","0","0","561","455"
"キョウカのシャドウ","30","0","0","361","23369","1","603601","720049003","1","1","50","0","0","40","0","361","345","0","0","0","213","30","0","0","0","0","0","1","0","345438","200000001","461","0","0","0","0","0","0","0","561","280"
"ノイジーオーク","30","0","0","381","33500","1","306501","720049004","281","1","30","0","0","40","0","381","237","0","0","0","233","30","29500","0","0","0","0","1","0","4600000","300000008","381","0","0","281","0","0","0","0","381","287"
"ルナポッド","30","0","0","361","100","1","206300","720049005","1","1","30","0","0","40","0","361","160","0","0","0","213","30","100","0","0","0","0","1","0","187000","200000001","361","0","0","0","0","0","0","0","361","130"
"アキノのシャドウ","30","0","0","564","0","1","603201","720050001","1","1","50","0","0","40","0","364","441","0","0","0","216","30","23975","0","0","0","0","1","0","519313","200000001","564","0","0","0","0","0","0","0","1064","512"
"モニカのシャドウ","30","0","0","1064","0","1","605301","720050002","1","1","50","0","0","40","0","364","334","0","0","0","216","30","22144","0","0","0","0","1","0","431450","200000001","664","0","0","0","0","0","0","0","664","444"
"ミサトのシャドウ","30","0","0","764","22574","1","601501","720050003","1","1","60","0","0","40","0","364","612","0","0","0","216","30","0","0","0","0","0","1","0","388944","200000001","1264","0","0","0","0","0","0","0","1164","334"
"マダムエレクトラ","30","0","0","384","29500","1","312500","720050004","484","1","30","0","0","40","0","384","237","0","0","0","236","30","0","0","0","0","0","1","0","5000000","300000008","384","0","0","284","0","0","0","0","484","287"
"ルナポッド","30","0","0","364","100","1","206300","720050005","1","1","30","0","0","40","0","364","160","0","0","0","216","30","100","0","0","0","0","1","0","187000","200000001","364","0","0","0","0","0","0","0","364","130"
"ヒヨリのシャドウ","30","0","0","367","0","1","600101","720051001","1","1","60","0","0","40","0","367","306","0","0","20","219","30","30525","0","0","0","0","1","0","492400","200000001","567","0","0","0","0","0","0","0","567","450"
"アカリのシャドウ","30","0","0","667","30211","1","600601","720051002","1","1","80","0","0","40","0","367","468","0","0","20","219","30","0","0","0","0","0","1","0","422160","200000001","767","0","0","0","0","0","0","0","667","288"
"ユキのシャドウ","30","0","0","967","20643","1","600801","720051003","1","1","50","0","0","40","0","367","618","0","0","20","219","30","0","0","0","0","0","1","0","427280","200000001","567","0","0","0","0","0","0","0","567","338"
"マダムエレクトラ","30","0","0","387","29500","1","312500","720051004","487","1","30","0","0","40","0","387","237","0","0","0","239","30","0","0","0","0","0","1","0","5400000","300000008","387","0","0","287","0","0","0","0","487","287"
"ルナポッド","30","0","0","367","100","1","206300","720051005","1","1","30","0","0","40","0","367","160","0","0","0","219","30","100","0","0","0","0","1","0","187000","200000001","367","0","0","0","0","0","0","0","367","130"
"ジュンのシャドウ","30","0","0","770","0","1","604701","720052001","1","1","50","0","0","40","0","370","497","0","0","20","222","30","20319","0","0","0","0","1","0","458580","200000001","1070","0","0","0","0","0","0","0","770","698"
"リンのシャドウ","30","0","0","670","0","1","602601","720052002","1","1","60","0","0","40","0","370","424","0","0","20","222","30","22688","0","0","0","0","1","0","381270","200000001","970","0","0","0","0","0","0","0","320","588"
"シオリのシャドウ","30","0","0","370","0","1","603801","720052003","1","1","80","0","0","40","0","370","424","0","0","20","222","30","34925","0","0","0","0","1","0","380610","200000001","370","0","0","0","0","0","0","0","370","588"
"サンドガーゴイル","30","0","0","390","24500","1","303303","720052004","490","1","50","0","0","40","0","390","637","0","0","0","242","30","29500","0","0","0","0","1","0","5800000","300000008","390","0","0","290","0","0","0","0","490","487"
"ルナポッド","30","0","0","370","100","1","206300","720052005","1","1","30","0","0","40","0","370","160","0","0","0","222","30","100","0","0","0","0","1","0","187000","200000001","370","0","0","0","0","0","0","0","370","130"
"リマのシャドウ","30","0","0","373","0","1","605201","720053001","1","1","40","0","0","40","0","373","483","0","0","20","225","30","19182","0","0","0","0","1","0","497280","200000001","373","0","0","0","0","0","0","0","373","779"
"エリコのシャドウ","30","0","0","2323","0","1","602701","720053002","1","1","60","0","0","40","0","373","446","0","0","20","225","60","24038","0","0","0","0","1","0","401880","200000001","673","0","0","0","0","0","0","0","473","594"
"ナナカのシャドウ","30","0","0","373","29606","1","601301","720053003","1","1","60","0","0","40","0","373","383","0","0","20","225","30","0","0","0","0","0","1","0","409720","200000001","573","0","0","0","0","0","0","0","573","346"
"サンドガーゴイル","30","0","0","393","24500","1","303303","720053004","493","1","50","0","0","40","0","393","637","0","0","0","245","30","29500","0","0","0","0","1","0","5800000","300000008","393","0","0","293","0","0","0","0","493","487"
"ルナポッド","30","0","0","373","100","1","206300","720053005","1","1","30","0","0","40","0","373","160","0","0","0","225","30","100","0","0","0","0","1","0","187000","200000001","373","0","0","0","0","0","0","0","373","130"
"クウカのシャドウ","30","0","0","476","0","1","604501","720054001","1","1","65","0","0","40","0","376","713","0","0","20","228","30","21657","0","0","0","0","1","0","530938","200000013","676","0","0","0","0","0","0","0","476","638"
"マコトのシャドウ","30","0","0","376","0","1","604301","720054002","1","1","40","0","0","40","0","376","469","0","0","20","228","60","18875","0","0","0","0","1","0","382688","200000013","376","0","0","0","0","0","0","0","576","582"
"イオのシャドウ","30","0","0","376","18027","1","601801","720054003","1","1","10","0","0","40","0","376","538","0","0","20","228","30","0","0","0","0","0","1","0","322532","200000013","376","0","0","0","0","0","0","0","376","350"
"ソウルイーター","30","0","0","396","24500","1","304802","720054004","496","1","50","0","0","40","0","396","637","0","0","0","248","30","29500","0","0","0","0","1","0","5800000","300000008","396","0","0","296","0","0","0","0","496","487"
"ルナポッド","30","0","0","376","100","1","206300","720054005","1","1","30","0","0","40","0","376","160","0","0","0","228","30","100","0","0","0","0","1","0","187000","200000013","376","0","0","0","0","0","0","0","376","130"
"マツリのシャドウ","30","0","0","379","0","1","600501","720055001","1","1","40","0","0","40","0","379","637","0","0","20","231","30","22538","0","0","0","0","1","0","579840","200000013","379","0","0","0","0","0","0","0","379","682"
"ミフユのシャドウ","30","0","0","979","0","1","604801","720055002","1","1","50","0","0","40","0","379","454","0","0","20","231","30","31750","0","0","0","0","1","0","539880","200000013","579","0","0","0","0","0","0","0","579","644"
"スズナのシャドウ","30","0","0","379","0","1","601601","720055003","1","1","40","0","0","40","0","379","435","0","0","20","231","30","26100","0","0","0","0","1","0","356165","200000013","379","0","0","0","0","0","0","0","579","606"
"ソウルイーター","30","0","0","399","24500","1","304802","720055004","499","1","50","0","0","40","0","399","637","0","0","0","251","30","29500","0","0","0","0","1","0","6200000","300000008","399","0","0","299","0","0","0","0","499","487"
"ルナポッド","30","0","0","379","100","1","206300","720055005","1","1","30","0","0","40","0","379","160","0","0","0","231","30","100","0","0","0","0","1","0","187000","200000013","379","0","0","0","0","0","0","0","379","130"
"ジュンのシャドウ","30","0","0","382","0","1","604701","720056001","1","1","40","0","0","40","0","382","1166","0","0","20","234","30","21994","0","0","0","0","1","0","1077928","200000013","882","0","0","0","0","0","0","0","382","1128"
"ミミのシャドウ","30","0","0","982","0","1","602001","720056002","1","1","80","0","0","40","0","382","1108","0","0","20","234","30","40882","0","0","0","0","1","0","895010","200000013","782","0","0","0","0","0","0","0","582","1051"
"ミサキのシャドウ","30","0","0","382","33982","1","605001","720056003","1","1","80","0","0","40","0","382","1162","0","0","20","234","30","0","0","0","0","0","1","0","846258","200000013","882","0","0","0","0","0","0","0","582","758"
"バーンウルフ","30","0","0","402","24500","1","303701","720056004","502","1","80","0","0","40","0","402","650","0","0","0","254","30","49500","0","0","0","0","1","0","6200000","300000008","802","0","0","302","0","0","0","0","902","687"
"ルナポッド","30","0","0","382","100","1","206300","720056005","1","1","30","0","0","40","0","382","160","0","0","0","234","30","100","0","0","0","0","1","0","177000","200000013","382","0","0","0","0","0","0","0","382","130"
"アヤネのシャドウ","30","0","0","385","0","1","602301","720057001","1","1","90","0","0","40","0","385","1062","0","0","20","237","30","41088","0","0","0","0","1","0","1300140","200000013","885","0","0","0","0","0","0","0","385","857"
