d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10135","1","1","10135401","100000","0","-35","1013504","0","0","0","81010802","0","0","0","610135041","0","1","bgm_M650","0","0","0","0","81010802","4","0","0","1","0","0","0","2024/01/16 12:00:00","0","0","bgm_M650","0","0","1.55","150","0","2024/01/25 14:59:59","0","0.03","90","0","0","610135004"
"10135","1","1","10135401","100000","0","-35","1013505","0","0","0","81010802","0","0","0","610135041","0","1","bgm_M650","0","0","0","0","81010802","5","0","0","1","0","0","0","2024/01/16 12:00:00","0","0","bgm_M650","0","0","1.55","150","0","2024/01/25 14:59:59","0","0.03","90","0","0","610135004"
"10136","0","1","10136101","100000","10136101","-50","1013601","1","510331","-52","81013601","0","0.8","0","610136011","-85","1","bgm_MC114","0","0","ボスバトル（NORMAL）","0.8","81013601","1","5136301","800","1","0","800","0","2024/01/31 12:00:00","0","0","bgm_MC114","1","0","1.5","100","20","2024/02/28 14:59:59","0","0.03","90","0","0.8","610136001"
"10136","0","1","10136201","100000","10136201","-50","1013602","1","510332","-215","81013602","0","0.8","0","610136021","-10","1","bgm_MC114","0","0","ボスバトル（HARD）","0.8","81013602","2","5136302","145","1","0","-127","0","2024/01/31 12:00:00","0","0","bgm_MC114","1","0","1.5","100","30","2024/02/28 14:59:59","0","0.03","90","0","0.8","610136002"
"10136","0","1","10136301","100000","10136201","-50","1013603","1","510333","-86","81013602","0","0.8","1","610136031","-70","1","bgm_MC114","0","0","ボスバトル（VERY HARD）","0.8","81013602","3","5136308","480","1","0","480","0","2024/01/31 12:00:00","0","0","bgm_MC114","1","0","1.5","100","30","2024/02/28 14:59:59","0","0.03","90","0","0.8","610136003"
"10136","0","1","10136401","100000","0","-54","1013604","0","0","0","81013602","0","0","0","610136041","0","1","bgm_MC114","0","0","0","0","81013602","4","0","0","1","0","0","0","2024/01/31 12:00:00","0","0","bgm_MC114","0","0","1","100","0","2024/02/28 14:59:59","0","0.03","90","0","0","610136004"
"10136","1","1","10136401","100000","0","-54","1013605","0","0","0","81013602","0","0","0","610136041","0","1","bgm_MC114","0","0","0","0","81013602","5","0","0","1","0","0","0","2024/01/31 12:00:00","0","0","bgm_MC114","0","0","1","100","0","2024/02/28 14:59:59","0","0.03","90","0","0","610136004"
"10136","1","1","0","0","0","-25","1013606","0","0","0","81013602","0","0","0","610136061","0","1","bgm_MC114","0","0","0","0","81013602","6","0","0","1","0","0","0","2024/01/31 12:00:00","0","0","bgm_MC114","0","0","1.85","100","0","2024/02/28 14:59:59","0","0","90","0","0","610136007"
"10137","0","1","10137101","100000","10137101","0","1013701","1","510331","-52","81013701","0","0","0","610137011","-85","1","bgm_MC115","0","0","ボスバトル（NORMAL）","0","81013701","1","5137301","800","1.2","0","837","0","2024/02/07 12:00:00","0","0","bgm_MC115","1","0","0.85","65","20","2024/02/28 14:59:59","0","0.03","90","0","0.5","610137001"
"10137","0","1","10137201","100000","10137201","0","1013702","1","510332","30","81013702","0","0","0","610137021","110","1","bgm_MC115","0","0","ボスバトル（HARD）","0","81013702","2","5137302","720","1.2","0","-77","0","2024/02/07 12:00:00","0","0","bgm_MC115","1","0","0.85","65","30","2024/02/28 14:59:59","0","0.03","90","0","0.5","610137002"
"10137","0","1","10137301","100000","10137201","0","1013703","1","510333","-90","81013702","0","0","1","610137031","-40","1","bgm_MC115","0","0","ボスバトル（VERY HARD）","0","81013702","3","5137308","490","1.2","0","421","0","2024/02/07 12:00:00","0","0","bgm_MC115","1","0","0.85","65","30","2024/02/28 14:59:59","0","0.03","90","0","0.5","610137003"
"10137","0","1","10137401","100000","0","-20","1013704","0","0","0","81013702","0","0","0","610137041","0","1","bgm_MC115","0","0","0","0","81013702","4","0","0","1","0","0","0","2024/02/07 12:00:00","0","0","bgm_MC115","0","0","1.2","65","0","2024/02/28 14:59:59","0","0.03","90","0","0","610137004"
"10137","1","1","10137401","100000","0","-20","1013705","0","0","0","81013702","0","0","0","610137041","0","1","bgm_MC115","0","0","0","0","81013702","5","0","0","1","0","0","0","2024/02/07 12:00:00","0","0","bgm_MC115","0","0","1.2","65","0","2024/02/28 14:59:59","0","0.03","90","0","0","610137004"
"10137","1","1","0","0","0","-25","1013706","0","0","0","81013702","0","0","0","610137061","0","1","bgm_MC115","0","0","0","0","81013702","6","0","0","1","0","0","0","2024/02/07 12:00:00","0","0","bgm_MC115","0","0","1.85","65","0","2024/02/28 14:59:59","0","0","90","0","0","610137007"
"10138","1","1","10138101","100000","10138101","-54","1013801","1","510331","-75","103131","30","1.3","0","610138011","-85","1","bgm_M664","0","0","ボスバトル（NORMAL）","1","103131","1","5110301","800","1","0","850","0","2024/02/09 12:00:00","0","0","bgm_M664","1","0","1","440","20","2024/02/26 14:59:59","0","0.03","90","0","0.5","610138001"
"10138","1","1","10138201","100000","10138201","-54","1013802","1","510332","21","103141","30","1.3","0","610138021","-10","1","bgm_M664","0","0","ボスバトル（HARD）","1","103141","2","5110302","145","1","0","-231","0","2024/02/09 12:00:00","0","0","bgm_M664","1","0","1","440","30","2024/02/26 14:59:59","0","0.03","90","0","0.5","610138002"
"10138","1","1","10138301","100000","10138201","-54","1013803","1","510333","-47","103141","30","1.3","1","610138031","-70","1","bgm_M664","0","0","ボスバトル（VERY HARD）","1","103141","3","5110308","480","1","0","479","0","2024/02/09 12:00:00","0","0","bgm_M664","1","0","1","440","30","2024/02/26 14:59:59","0","0.03","90","0","0.5","610138003"
"10138","1","1","10138401","100000","0","-54","1013804","0","0","0","103141","0","0","0","610138041","0","1","bgm_M664","0","0","0","0","103141","4","0","0","1","0","0","0","2024/02/09 12:00:00","0","0","bgm_M664","0","0","1","440","0","2024/02/26 14:59:59","0","0.03","90","0","0","610138004"
"10138","1","1","10138401","100000","0","-54","1013805","0","0","0","103141","0","0","0","610138041","0","1","bgm_M664","0","0","0","0","103141","5","0","0","1","0","0","0","2024/02/09 12:00:00","0","0","bgm_M664","0","0","1","440","0","2024/02/26 14:59:59","0","0.03","90","0","0","610138004"
"10139","1","1","10139101","100000","10139102","-78","1013901","1","510431","-83","103151","0","1","0","610139011","-85","1","bgm_M665","0","0","ボスバトル（NORMAL）","0.9","103153","1","5111301","770","1","0","515","0","2023/02/07 12:00:00","0","0","bgm_M665","1","0","1.35","255","20","2024/02/26 14:59:59","0","0.03","90","0","0.65","610139001"
"10139","1","1","10139201","100000","10139201","-78","1013902","1","510432","6","103161","0","1","0","610139021","110","1","bgm_M665","0","0","ボスバトル（HARD）","0.67","103163","2","5111302","720","1","0","-55","0","2023/02/07 12:00:00","0","0","bgm_M665","1","0","1.35","255","30","2024/02/26 14:59:59","0","0.03","90","0","0.65","610139002"
"10139","1","1","10139301","100000","10139201","-78","1013903","1","510432","-85","103161","0","1","1","610139031","-40","1","bgm_M665","0","0","ボスバトル（VERY HARD）","0.69","103163","3","5111308","490","1","0","500","0","2023/02/07 12:00:00","0","0","bgm_M665","1","0","1.35","255","30","2024/02/26 14:59:59","0","0.03","90","0","0.65","610139003"
"10139","1","1","10139401","100000","0","-20","1013904","0","0","0","103161","0","0","0","610139041","0","1","bgm_M665","0","0","0","0","103163","4","0","0","1","0","0","0","2023/02/07 12:00:00","0","0","bgm_M665","0","0","1.2","255","0","2024/02/26 14:59:59","0","0.03","90","0","0","610139004"
"10139","1","1","10139401","100000","0","-20","1013905","0","0","0","103161","0","0","0","610139041","0","1","bgm_M665","0","0","0","0","103163","5","0","0","1","0","0","0","2023/02/07 12:00:00","0","0","bgm_M665","0","0","1.2","255","0","2024/02/26 14:59:59","0","0.03","90","0","0","610139004"
"10140","0","1","10140101","100000","10140102","0","1014001","1","510462","-82","101953","30","0.68","0","610140011","-85","1","bgm_MC126","0","0","ボスバトル（NORMAL）","0.7","101953","1","5140301","800","1","0","467","0","2024/02/29 12:00:00","0","0","bgm_MC126","1","0","1.4","90","20","2024/03/18 14:59:59","0","0.03","90","0","0.9","610140001"
"10140","0","1","10140201","100000","10140201","0","1014002","1","510462","34","101953","30","0.68","0","610140021","-10","1","bgm_MC126","0","0","ボスバトル（HARD）","0.55","101953","2","5140302","145","1","0","-287","0","2024/02/29 12:00:00","0","0","bgm_MC126","1","0","1.4","90","30","2024/03/18 14:59:59","0","0.03","90","0","0.9","610140002"
"10140","0","1","10140301","100000","10140201","0","1014003","1","510462","-60","101953","30","0.68","1","610140031","-70","1","bgm_MC126","0","0","ボスバトル（VERY HARD）","0.6","101953","3","5140308","480","1","0","524","0","2024/02/29 12:00:00","0","0","bgm_MC126","1","0","1.4","90","30","2024/03/18 14:59:59","0","0.03","90","0","0.9","610140003"
"10140","0","1","10140401","100000","0","0","1014004","0","0","0","101953","0","0","0","610140041","0","1","bgm_MC126","0","0","0","0","101953","4","0","0","1","0","0","0","2024/02/29 12:00:00","0","0","bgm_MC126","0","0","1.4","90","0","2024/03/18 14:59:59","0","0.03","90","0","0","610140004"
"10140","1","1","10140401","100000","0","0","1014005","0","0","0","101953","0","0","0","610140041","0","1","bgm_MC126","0","0","0","0","101953","5","0","0","1","0","0","0","2024/02/29 12:00:00","0","0","bgm_MC126","0","0","1.4","90","0","2024/03/18 14:59:59","0","0.03","90","0","0","610140004"
"10140","1","1","0","0","0","0","1014006","0","0","0","101953","0","0","0","610140061","0","1","bgm_MC126","0","0","0","0","101953","6","0","0","1","0","0","0","2024/02/29 12:00:00","0","0","bgm_MC126","0","0","1.4","90","0","2024/03/18 14:59:59","0","0","90","0","0","610140007"
"10141","1","1","10141101","100000","10141101","20","1014101","1","510331","-58","81011401","0","0.7","0","610141011","-85","1","bgm_M671","0","0","ボスバトル（NORMAL）","0.7","81011401","1","5114301","800","0.8","-5","822","0","2024/03/18 12:00:00","0","0","bgm_M671","1","0","1.25","220","20","2024/03/27 14:59:59","0","0.03","90","0","0.7","610141001"
"10141","1","1","10141201","100000","10141201","20","1014102","1","510332","10","81011402","0","0.7","0","610141021","-10","1","bgm_M671","0","0","ボスバトル（HARD）","0.75","81011402","2","5114302","145","0.8","-5","-242","0","2024/03/18 12:00:00","0","0","bgm_M671","1","0","1.25","220","30","2024/03/27 14:59:59","0","0.03","90","0","0.7","610141002"
"10141","1","1","10141301","100000","10141201","20","1014103","1","510333","-47","81011402","0","0.7","1","610141031","-70","1","bgm_M671","0","0","ボスバトル（VERY HARD）","0.75","81011402","3","5114308","480","0.8","-5","479","0","2024/03/18 12:00:00","0","0","bgm_M671","1","0","1.25","220","30","2024/03/27 14:59:59","0","0.03","90","0","0.7","610141003"
"10141","1","1","10141401","100000","0","-120","1014104","0","0","0","81011402","0","0","0","610141041","0","1","bgm_M671","0","0","0","0","81011402","4","0","0","1","0","0","0","2024/03/18 12:00:00","0","0","bgm_M671","0","0","1.3","220","0","2024/03/27 14:59:59","0","0.03","90","0","0","610141004"
"10141","1","1","10141401","100000","0","-120","1014105","0","0","0","81011402","0","0","0","610141041","0","1","bgm_M671","0","0","0","0","81011402","5","0","0","1","0","0","0","2024/03/18 12:00:00","0","0","bgm_M671","0","0","1.3","220","0","2024/03/27 14:59:59","0","0.03","90","0","0","610141004"
"10142","0","1.15","10142101","100000","10142101","-33","1014201","1","510331","-66","100373","10","0","0","610142011","-85","1","bgm_MC139","0","0","ボスバトル（NORMAL）","0","100373","1","5142301","800","1.15","0","613","0","2024/03/31 12:00:00","0","-5","bgm_MC139","1","0","1.45","210","20","2024/04/18 14:59:59","0","0.03","90","0","0.8","610142001"
"10142","0","1.15","10142201","100000","10142201","-33","1014202","1","510332","-198","100383","10","0.85","0","610142021","-10","1","bgm_MC139","0","0","ボスバトル（HARD）","0.67","100383","2","5142302","145","1.15","0","-282","0","2024/03/31 12:00:00","0","-5","bgm_MC139","1","0","1.45","210","30","2024/04/18 14:59:59","0","0.03","90","0","0.8","610142002"
"10142","0","1.15","10142301","100000","10142201","-33","1014203","1","510333","-91","100383","10","0.9","1","610142031","-70","1","bgm_MC139","0","0","ボスバトル（VERY HARD）","0.72","100383","3","5142308","480","1.15","0","428","0","2024/03/31 12:00:00","0","-5","bgm_MC139","1","0","1.45","210","30","2024/04/18 14:59:59","0","0.03","90","0","0.8","610142003"
"10142","0","1","10142401","100000","0","-33","1014204","0","0","0","100383","0","0","0","610142041","0","1","bgm_MC139","0","0","0","0","100383","4","0","0","1","0","0","0","2024/03/31 12:00:00","0","0","bgm_MC139","0","0","1.45","210","0","2024/04/18 14:59:59","0","0.03","90","0","0","610142004"
"10142","1","1","10142401","100000","0","-33","1014205","0","0","0","100383","0","0","0","610142041","0","1","bgm_MC139","0","0","0","0","100383","5","0","0","1","0","0","0","2024/03/31 12:00:00","0","0","bgm_MC139","0","0","1.45","210","0","2024/04/18 14:59:59","0","0.03","90","0","0","610142004"
"10142","1","1","0","0","0","-33","1014206","0","0","0","100383","0","0","0","610142061","0","1","bgm_MC139","0","0","0","0","100383","6","0","0","1","0","0","0","2024/03/31 12:00:00","0","0","bgm_MC139","0","0","1.45","210","0","2024/04/18 14:59:59","0","0","90","0","0","610142007"
"10143","1","1","10143101","100000","10143101","-25","1014301","1","510331","-64","102093","10","0.7","0","610143011","-85","1","bgm_MC020","0","0","ボスバトル（NORMAL）","0.55","102093","1","5116301","800","1","0","912","0","2024/04/16 12:00:00","0","-10","bgm_MC020","1","0","1.85","145","20","2024/04/25 14:59:59","0","0.03","90","0","0.95","610143001"
"10143","1","1","10143201","100000","10143201","-25","1014302","1","510332","28","102113","10","0.7","0","610143021","-10","1","bgm_MC020","0","0","ボスバトル（HARD）","0.55","102113","2","5116302","145","1","0","-267","0","2024/04/16 12:00:00","0","-10","bgm_MC020","1","0","1.85","145","30","2024/04/25 14:59:59","0","0.03","90","0","0.95","610143002"
"10143","1","1","10143301","100000","10143201","-25","1014303","1","510333","-81","102113","10","0.7","1","610143031","-70","1","bgm_MC020","0","0","ボスバトル（VERY HARD）","0.6","102113","3","5116308","480","1","0","478","0","2024/04/16 12:00:00","0","-10","bgm_MC020","1","0","1.85","145","30","2024/04/25 14:59:59","0","0.03","90","0","0.95","610143003"
"10143","1","1","10143401","100000","0","-25","1014304","0","0","0","102113","0","0","0","610143041","0","1","bgm_MC020","0","0","0","0","102113","4","0","0","1","0","0","0","2024/04/16 12:00:00","0","0","bgm_MC020","0","0","1.85","145","0","2024/04/25 14:59:59","0","0.03","90","0","0","610143004"
"10143","1","1","10143401","100000","0","-25","1014305","0","0","0","102113","0","0","0","610143041","0","1","bgm_MC020","0","0","0","0","102113","5","0","0","1","0","0","0","2024/04/16 12:00:00","0","0","bgm_MC020","0","0","1.85","145","0","2024/04/25 14:59:59","0","0.03","90","0","0","610143004"
"10144","0","1.15","10144101","100000","10144101","-33","1014401","1","510331","-66","100023","10","0","0","610144011","-85","1","bgm_MC145","0","0","ボスバトル（NORMAL）","0","100023","1","5144301","800","1.15","0","613","0","2024/04/30 12:00:00","0","-5","bgm_MC145","1","0","1","210","20","2024/05/18 14:59:59","0","0.03","90","0","0.68","610144001"
"10144","0","1.15","10144201","100000","10144201","-33","1014402","1","510332","-198","100693","10","1","0","610144021","-10","1","bgm_MC145","0","0","ボスバトル（HARD）","1","100693","2","5144302","145","1.15","0","-282","0","2024/04/30 12:00:00","0","-5","bgm_MC145","1","0","1","210","30","2024/05/18 14:59:59","0","0.03","90","0","0.68","610144002"
"10144","0","1.15","10144301","100000","10144201","-33","1014403","1","510333","-64","100693","10","1","1","610144031","-70","1","bgm_MC145","0","0","ボスバトル（VERY HARD）","1","100693","3","5144308","480","1.15","0","459","0","2024/04/30 12:00:00","0","-5","bgm_MC145","1","0","1","210","30","2024/05/18 14:59:59","0","0.03","90","0","0.68","610144003"
"10144","0","1","10144401","100000","0","-33","1014404","0","0","0","100693","0","0","0","610144041","0","1","bgm_MC145","0","0","0","0","100693","4","0","0","1","0","0","0","2024/04/30 12:00:00","0","0","bgm_MC145","0","0","1","210","0","2024/05/18 14:59:59","0","0.03","90","0","0","610144004"
"10144","1","1","10144401","100000","0","-33","1014405","0","0","0","100693","0","0","0","610144041","0","1","bgm_MC145","0","0","0","0","100693","5","0","0","1","0","0","0","2024/04/30 12:00:00","0","0","bgm_MC145","0","0","1","210","0","2024/05/18 14:59:59","0","0.03","90","0","0","610144004"
"10144","1","1","0","0","0","-33","1014406","0","0","0","100693","0","0","0","610144061","0","1","bgm_MC145","0","0","0","0","100693","6","0","0","1","0","0","0","2024/04/30 12:00:00","0","0","bgm_MC145","0","0","1.45","210","0","2024/05/18 14:59:59","0","0","90","0","0","610144007"
"10145","1","1","10145101","100000","10145102","-20","1014501","1","510441","-57","81011801","0","1","0","610145011","-85","1","bgm_MC029","0","0","ボスバトル（NORMAL）","0.7","81011801","1","5118301","770","1","0","800","0","2024/05/16 12:00:00","0","0","bgm_MC029","1","0","1.25","255","20","2024/05/25 14:59:59","0","0.03","90","0","0.65","610145001"
"10145","1","1","10145201","100000","10145201","-20","1014502","1","510442","-11","81011802","0","1","0","610145021","110","1","bgm_MC029","0","0","ボスバトル（HARD）","0.75","81011802","2","5118302","720","1","0","-54","0","2024/05/16 12:00:00","0","0","bgm_MC029","1","0","1.25","255","30","2024/05/25 14:59:59","0","0.03","90","0","0.65","610145002"
"10145","1","1","10145301","100000","10145201","-20","1014503","1","510442","-85","81011802","0","1","1","610145031","-40","1","bgm_MC029","0","0","ボスバトル（VERY HARD）","0.75","81011802","3","5118308","490","1","0","483","0","2024/05/16 12:00:00","0","0","bgm_MC029","1","0","1.25","255","30","2024/05/25 14:59:59","0","0.03","90","0","0.65","610145003"
"10145","1","1","10145401","100000","0","-20","1014504","0","0","0","81011802","0","0","0","610145041","0","1","bgm_MC029","0","0","0","0","81011802","4","0","0","1","0","0","0","2024/05/16 12:00:00","0","0","bgm_MC029","0","0","1.25","255","0","2024/05/25 14:59:59","0","0.03","90","0","0","610145004"
"10145","1","1","10145401","100000","0","-20","1014505","0","0","0","81011802","0","0","0","610145041","0","1","bgm_MC029","0","0","0","0","81011802","5","0","0","1","0","0","0","2024/05/16 12:00:00","0","0","bgm_MC029","0","0","1.25","255","0","2024/05/25 14:59:59","0","0.03","90","0","0","610145004"
"10146","0","1","10146101","100000","10146101","-45","1014601","1","510331","-188","81014601","30","1","0","610146011","-85","1","bgm_MC150","0","0","ボスバトル（NORMAL）","0.7","81014601","1","5146301","800","1","0","459","0","2024/05/31 12:00:00","0","0","bgm_MC150","1","0","1.18","240","20","2024/06/18 14:59:59","0","0.03","90","0","0.6","610146001"
"10146","0","1","10146201","100000","10146201","-45","1014602","1","510332","-191","81014602","30","1","0","610146021","-10","1","bgm_MC150","0","0","ボスバトル（HARD）","0.7","81014602","2","5146302","145","1","0","-224","0","2024/05/31 12:00:00","0","0","bgm_MC150","1","0","1.18","240","30","2024/06/18 14:59:59","0","0.03","90","0","0.6","610146002"
"10146","0","1","10146301","100000","10146201","-45","1014603","1","510333","-60","81014602","30","1","1","610146031","-70","1","bgm_MC150","0","0","ボスバトル（VERY HARD）","0.7","81014602","3","5146308","480","1","0","481","0","2024/05/31 12:00:00","0","0","bgm_MC150","1","0","1.18","240","30","2024/06/18 14:59:59","0","0.03","90","0","0.6","610146003"
"10146","0","1","10146401","100000","0","-45","1014604","0","0","0","81014602","0","0","0","610146041","0","1","bgm_MC150","0","0","0","0","81014602","4","0","0","1","0","0","0","2024/05/31 12:00:00","0","0","bgm_MC150","0","0","1.18","240","0","2024/06/18 14:59:59","0","0.03","90","0","0","610146004"
"10146","1","1","10146401","100000","0","-45","1014605","0","0","0","81014602","0","0","0","610146041","0","1","bgm_MC150","0","0","0","0","81014602","5","0","0","1","0","0","0","2024/05/31 12:00:00","0","0","bgm_MC150","0","0","1.18","240","0","2024/06/18 14:59:59","0","0.03","90","0","0","610146004"
"10146","1","1","0","0","0","-45","1014606","0","0","0","81014602","0","0","0","610146061","0","1","bgm_MC150","0","0","0","0","81014602","6","0","0","1","0","0","0","2024/05/31 12:00:00","0","0","bgm_MC150","0","0","1.18","240","0","2024/06/18 14:59:59","0","0","90","0","0","610146007"
"10147","1","1","10147101","100000","10147101","-35","1014701","1","510331","0","81012007","10","0.8","0","610147011","-85","1","bgm_MC039","0","0","ボスバトル（NORMAL）","0.6","81012007","1","5120301","800","1","0","674","0","2024/06/17 12:00:00","0","0","bgm_MC039","1","0","1.55","150","20","2024/06/26 14:59:59","0","0.03","90","0","0.85","610147001"
"10147","1","1","10147201","100000","10147201","-35","1014702","1","510332","-207","81012008","10","0.8","0","610147021","-10","1","bgm_MC039","0","0","ボスバトル（HARD）","0.62","81012008","2","5120302","145","1","0","-105","0","2024/06/17 12:00:00","0","0","bgm_MC039","1","0","1.55","150","30","2024/06/26 14:59:59","0","0.03","90","0","0.85","610147002"
"10147","1","1","10147301","100000","10147201","-35","1014703","1","510333","-29","81012008","10","0.8","1","610147031","-70","1","bgm_MC039","0","0","ボスバトル（VERY HARD）","0.62","81012008","3","5120308","480","1","0","464","0","2024/06/17 12:00:00","0","0","bgm_MC039","1","0","1.55","150","30","2024/06/26 14:59:59","0","0.03","90","0","0.85","610147003"
"10147","1","1","10147401","100000","0","-35","1014704","0","0","0","81012008","0","0","0","610147041","0","1","bgm_MC039","0","0","0","0","81012008","4","0","0","1","0","0","0","2024/06/17 12:00:00","0","0","bgm_MC039","0","0","1.55","150","0","2024/06/26 14:59:59","0","0.03","90","0","0","610147004"
"10147","1","1","10147401","100000","0","-35","1014705","0","0","0","81012008","0","0","0","610147041","0","1","bgm_MC039","0","0","0","0","81012008","5","0","0","1","0","0","0","2024/06/17 12:00:00","0","0","bgm_MC039","0","0","1.55","150","0","2024/06/26 14:59:59","0","0.03","90","0","0","610147004"
"10148","0","1","10148101","100000","10148101","-50","1014801","1","510331","-81","81014801","-20","0.8","0","610148011","-40","1","bgm_MC158","0","0","ボスバトル（NORMAL）","0.65","81014801","1","5148301","770","1","0","680","0","2024/06/30 12:00:00","0","-10","bgm_MC158","1","0","1.7","150","20","2024/07/18 14:59:59","0","0.03","90","0","0.7","610148001"
"10148","0","1","10148201","100000","10148201","-50","1014802","1","510332","50","81014802","-20","0.8","0","610148021","-40","1","bgm_MC158","0","0","ボスバトル（HARD）","0.5","81014802","2","5148302","450","1","0","-243","0","2024/06/30 12:00:00","0","-10","bgm_MC158","1","0","1.7","150","30","2024/07/18 14:59:59","0","0.03","90","0","0.7","610148002"
"10148","0","1","10148301","100000","10148201","-50","1014803","1","510333","-98","81014802","-20","0.9","1","610148031","-40","1","bgm_MC158","0","0","ボスバトル（VERY HARD）","0.57","81014802","3","5148308","450","1","0","481","0","2024/06/30 12:00:00","0","-10","bgm_MC158","1","0","1.7","150","30","2024/07/18 14:59:59","0","0.03","90","0","0.7","610148003"
"10148","0","1","10148401","100000","0","-50","1014804","0","0","0","81014802","0","0","0","610148041","0","1","bgm_MC158","0","0","0","0","81014802","4","0","0","1","0","0","0","2024/06/30 12:00:00","0","0","bgm_MC158","0","0","1.7","150","0","2024/07/18 14:59:59","0","0.03","90","0","0","610148004"
"10148","1","1","10148401","100000","0","-50","1014805","0","0","0","81014802","0","0","0","610148041","0","1","bgm_MC158","0","0","0","0","81014802","5","0","0","1","0","0","0","2024/06/30 12:00:00","0","0","bgm_MC158","0","0","1.7","150","0","2024/07/18 14:59:59","0","0.03","90","0","0","610148004"
"10148","1","1","0","0","0","-50","1014806","0","0","0","81014802","0","0","0","610148061","0","1","bgm_MC158","0","0","0","0","81014802","6","0","0","1","0","0","0","2024/06/30 12:00:00","0","0","bgm_MC158","0","0","1.7","150","0","2024/07/18 14:59:59","0","0","90","0","0","610148007"
