fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"0","133601","0","0","2","4","55","0","0","0","174","0","295","0","365","7","4","0","0"
"10","133601","0","0","4","5","105","0","0","0","322","0","455","0","635","12","7","0","0"
"10","133601","0","0","5","6","120","3","0","0","541","0","845","0","985","20","11","0","0"
"10","133601","0","0","8","7","145","6","0","0","773","0","1660","0","1540","26","15","0","0"
"10","133601","0","0","10","8","170","9","0","9","1126","0","2220","0","1970","34","15","10","0"
"10","133601","0","0","18","9","195","9","0","23","1545","0","2370","0","2220","45","16","30","0"
"20","133601","0","0","36","10","195","9","0","37","1937","0","2370","0","2720","54","16","80","0"
"30","133601","0","0","49","11","195","9","0","37","2360","13","2370","0","3030","63","18","134","0"
"30","133601","0","0","55","12","195","9","0","37","2882","36","2370","0","3400","67","18","188","0"
"30","133601","0","0","61","13","220","9","0","37","3442","49","2370","0","3550","76","18","247","0"
"30","133601","0","0","65","14","245","9","0","37","4067","49","2370","0","3550","88","18","340","0"
"30","133601","0","0","75","15","245","9","0","37","4694","49","2370","0","3550","100","18","464","0"
"30","133601","0","0","83","16","245","9","0","37","5355","52","2370","0","3550","112","18","606","0"
"30","133601","0","0","96","17","245","9","0","37","6037","55","2370","0","3600","122","18","752","0"
"30","133601","0","0","108","18","245","9","0","37","6805","55","2370","0","3650","131","18","927","0"
"30","133601","0","0","119","19","245","9","0","37","7684","55","2370","0","3745","143","18","1073","0"
"30","133601","0","0","128","20","245","9","0","37","8643","55","2370","0","3940","166","18","1184","0"
"30","133601","0","0","133","21","245","9","0","37","9743","55","2370","0","4250","184","18","1279","0"
"30","133601","0","0","147","22","245","9","0","37","10950","55","2370","0","4460","211","18","1371","0"
"30","133601","0","0","162","23","245","9","0","37","12332","55","2370","0","4670","232","18","1434","0"
"30","133601","0","0","181","24","245","9","0","37","13854","55","2370","0","4760","248","18","1485","0"
"30","133601","0","0","195","25","245","9","0","37","15594","55","2370","0","4760","259","18","1535","0"
"30","133601","0","0","208","26","245","9","0","37","17512","55","2370","0","4760","267","18","1568","0"
"30","133601","0","0","221","27","245","9","0","37","19495","55","2370","0","5020","280","18","1586","0"
"30","133601","0","0","226","28","245","9","0","37","21712","55","2370","0","5020","285","18","1611","0"
"30","133601","0","0","236","29","245","9","0","37","24036","55","2370","0","5020","295","18","1653","0"
"30","133601","0","0","246","30","245","9","0","37","26505","55","2370","0","5020","305","18","1703","0"
"30","133601","0","0","256","31","245","9","0","37","29084","55","2370","0","5020","315","18","1753","0"
"30","133601","0","0","266","32","245","9","0","37","31775","55","2370","0","5020","325","18","1802","0"
"30","133601","0","0","277","33","245","9","0","37","34604","55","2370","0","5020","336","18","1848","0"
"30","133601","0","0","288","34","245","9","0","37","37582","55","2370","0","5020","347","18","1892","0"
"30","133601","0","0","299","35","245","9","0","37","40708","55","2370","0","5020","358","18","1936","0"
"30","133601","0","0","311","36","245","9","0","37","43936","55","2370","0","5020","370","18","1980","0"
"30","133601","0","0","323","37","245","9","0","37","47275","55","2370","0","5020","382","18","2024","0"
"30","133601","0","0","335","38","245","9","0","37","50718","55","2370","0","5020","394","18","2068","0"
"30","133601","0","0","347","39","245","9","0","37","54267","55","2370","0","5020","406","18","2112","0"
"30","133601","0","0","359","40","245","9","0","37","57949","55","2370","0","5020","418","18","2156","0"
"0","133701","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","133701","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","133701","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","133701","0","0","29","5","0","0","405","0","0","0","100","0","450","2","0","0","0"
"10","133701","0","0","42","6","50","0","634","0","0","0","100","0","800","4","0","0","0"
"15","133701","0","0","56","7","85","0","894","0","0","0","100","0","1395","8","0","0","0"
"30","133701","0","0","63","8","120","1","1286","4","0","0","100","0","1560","10","0","0","0"
"45","133701","0","0","70","9","155","2","1710","9","0","0","100","0","1700","10","0","0","16"
"45","133701","0","0","82","10","170","4","2145","14","0","0","520","0","1970","11","0","0","40"
"45","133701","0","5","87","11","186","5","2657","14","0","0","740","0","2130","11","0","0","85"
"45","133701","0","11","92","12","222","6","3181","14","0","0","840","0","2230","14","0","0","138"
"45","133701","0","17","99","13","242","6","3714","16","0","0","840","0","2370","19","0","0","200"
"45","133701","0","17","106","14","272","6","4294","18","0","0","960","0","2510","23","0","0","276"
"45","133701","0","17","115","15","282","6","4899","22","0","0","1080","0","2540","31","0","0","346"
"45","133701","0","17","123","16","312","6","5572","22","0","0","1080","0","2570","36","0","0","421"
"45","133701","0","17","132","17","342","6","6300","22","0","0","1080","0","2570","40","0","0","493"
"45","133701","0","17","141","18","372","6","7084","22","0","0","1080","0","2570","46","0","0","582"
"45","133701","0","17","148","19","372","6","7972","22","0","0","1080","0","2570","51","0","0","715"
"45","133701","0","17","162","20","372","6","8893","22","0","0","1080","0","2570","61","0","0","872"
"45","133701","0","17","170","21","372","6","9912","22","0","0","1180","0","2570","67","0","0","1074"
"45","133701","0","17","177","22","372","6","11109","22","0","0","1280","0","2570","72","0","0","1292"
"45","133701","0","17","193","23","372","6","12432","22","0","0","1280","0","2570","78","0","0","1476"
"45","133701","0","17","210","24","372","6","13907","22","0","0","1280","0","2570","84","0","0","1619"
"45","133701","0","17","219","25","372","6","15602","22","0","0","1280","0","2570","90","0","0","1738"
"45","133701","0","17","228","26","372","6","17442","22","0","0","1280","0","3030","96","0","0","1810"
"45","133701","0","17","236","27","372","6","19477","22","0","0","1280","0","3030","102","0","0","1855"
"45","133701","0","17","241","28","372","6","21675","22","0","0","1280","0","3030","107","0","0","1887"
"45","133701","0","17","245","29","372","6","23997","22","0","0","1280","0","3490","111","0","0","1920"
"45","133701","0","17","249","30","372","6","26518","22","0","0","1280","0","3490","115","0","0","1954"
"45","133701","0","17","253","31","372","6","29097","22","0","0","1280","0","3950","119","0","0","1988"
"45","133701","0","17","257","32","372","6","31839","22","0","0","1280","0","3950","123","0","0","2022"
"45","133701","0","17","261","33","372","6","34672","22","0","0","1280","0","4450","127","0","0","2055"
"45","133701","0","17","265","34","372","6","37654","22","0","0","1280","0","4950","131","0","0","2087"
"45","133701","0","17","269","35","372","6","40841","22","0","0","1280","0","4950","135","0","0","2119"
"45","133701","0","17","273","36","372","6","44140","22","0","0","1280","0","4950","139","0","0","2151"
"45","133701","0","17","278","37","372","6","47484","22","0","0","1280","0","5450","144","0","0","2183"
"45","133701","0","17","283","38","372","6","50932","22","0","0","1280","0","5950","149","0","0","2215"
"45","133701","0","17","287","39","372","6","54547","22","0","0","1280","0","5950","153","0","0","2247"
"45","133701","0","17","291","40","372","6","58311","22","0","0","1280","0","5950","157","0","0","2279"
"0","133801","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","133801","0","0","8","3","0","0","87","0","0","0","100","0","150","0","0","0","0"
"10","133801","0","0","17","4","0","0","197","0","0","0","100","0","270","2","0","0","0"
"10","133801","0","0","32","5","0","0","388","0","0","0","100","0","450","2","0","0","0"
"10","133801","0","0","45","6","50","0","617","0","0","0","100","0","800","4","0","0","0"
"15","133801","0","0","63","7","85","0","859","0","0","0","100","0","1395","8","0","0","0"
"45","133801","0","0","74","8","120","0","1226","4","0","0","100","0","1560","10","0","0","0"
"60","133801","0","0","85","9","155","1","1606","13","0","0","100","0","1865","12","0","0","16"
"60","133801","0","0","101","10","190","2","1994","18","0","0","520","0","2225","13","0","0","45"
"60","133801","0","5","118","11","206","3","2417","18","0","0","940","0","2485","14","0","0","85"
"60","133801","0","15","131","12","232","3","2865","18","0","0","940","0","2625","19","0","0","128"
"66","133801","0","20","149","13","242","3","3357","18","0","0","1180","0","2765","29","0","0","154"
"66","133801","0","22","167","14","252","3","3883","18","0","0","1420","0","2965","41","0","0","188"
"71","133801","0","22","182","15","252","3","4451","22","0","0","1540","0","3055","54","0","0","232"
"77","133801","0","22","194","16","262","3","5103","22","0","0","1540","0","3085","62","0","0","297"
"78","133801","0","22","210","17","272","3","5793","22","0","0","1540","0","3085","71","0","0","357"
"78","133801","0","22","228","18","302","3","6496","22","0","0","1540","0","3430","84","0","0","405"
"78","133801","0","22","246","19","302","3","7287","22","0","0","1540","0","3950","98","0","0","476"
"78","133801","0","22","276","20","302","3","8084","22","0","0","1540","0","4375","121","0","0","564"
"78","133801","0","22","302","21","302","3","9003","22","0","0","1640","0","4675","140","0","0","678"
"78","133801","0","22","326","22","302","3","10113","22","0","0","1740","0","5045","157","0","0","797"
"78","133801","0","22","357","23","302","3","11310","22","0","0","1740","0","5785","173","0","0","899"
"78","133801","0","22","387","24","302","3","12661","22","0","0","1740","0","6475","188","0","0","979"
"78","133801","0","22","406","25","302","3","14257","22","0","0","1740","0","7015","203","0","0","1041"
"78","133801","0","22","423","26","302","3","15990","22","0","0","1740","0","8015","215","0","0","1088"
"78","133801","0","22","436","27","302","3","17927","22","0","0","1740","0","8585","225","0","0","1121"
"78","133801","0","22","445","28","302","3","20029","22","0","0","1740","0","9185","234","0","0","1141"
"78","133801","0","22","453","29","302","3","22255","22","0","0","1740","0","10245","242","0","0","1162"
"78","133801","0","22","461","30","302","3","24681","22","0","0","1740","0","10845","250","0","0","1184"
"78","133801","0","22","467","31","302","3","27213","22","0","0","1740","0","11605","256","0","0","1212"
"78","133801","0","22","471","32","302","3","29955","22","0","0","1740","0","11605","260","0","0","1246"
"78","133801","0","22","475","33","302","3","32788","22","0","0","1740","0","12105","264","0","0","1279"
"78","133801","0","22","479","34","302","3","35770","22","0","0","1740","0","12605","268","0","0","1311"
"78","133801","0","22","483","35","302","3","38957","22","0","0","1740","0","12605","272","0","0","1343"
"78","133801","0","22","487","36","302","3","42256","22","0","0","1740","0","12605","276","0","0","1375"
"78","133801","0","22","492","37","302","3","45600","22","0","0","1740","0","13105","281","0","0","1407"
"78","133801","0","22","497","38","302","3","49048","22","0","0","1740","0","13605","286","0","0","1439"
"78","133801","0","22","501","39","302","3","52663","22","0","0","1740","0","13605","290","0","0","1471"
"78","133801","0","22","505","40","302","3","56427","22","0","0","1740","0","13605","294","0","0","1503"
"0","133901","0","0","0","2","0","0","0","0","18","0","50","0","65","3","1","0","0"
"0","133901","0","0","1","3","0","0","0","0","58","0","100","0","250","10","1","0","0"
"0","133901","0","0","3","4","0","0","0","0","153","0","125","0","590","19","1","0","0"
"0","133901","0","0","7","5","0","0","0","0","285","0","125","0","1045","32","4","0","0"
"0","133901","0","0","16","6","0","0","0","0","458","0","125","0","1785","50","4","0","0"
"0","133901","0","0","22","7","0","0","0","0","714","0","125","0","2280","68","8","0","0"
"0","133901","0","0","33","8","0","0","0","0","935","0","125","0","3360","93","8","0","0"
"15","133901","0","0","44","9","0","0","10","5","1189","0","125","0","4270","112","13","5","0"
"40","133901","0","0","53","10","0","0","10","10","1594","0","125","0","4640","122","18","45","0"
"50","133901","0","0","62","11","0","0","10","10","2085","0","125","0","5000","133","18","102","0"
"50","133901","0","0","71","12","0","2","10","16","2547","11","125","0","5370","146","20","124","0"
"50","133901","0","0","83","13","25","2","10","19","3057","21","125","0","5520","160","20","167","0"
"50","133901","0","0","93","14","50","4","10","19","3643","21","125","0","5580","172","22","226","0"
"50","133901","0","0","106","15","62","4","10","19","4280","21","225","0","5580","182","22","290","0"
"50","133901","0","0","112","16","62","6","10","19","4943","24","225","0","5730","198","22","356","0"
"50","133901","0","0","119","17","62","6","10","19","5677","27","225","0","6030","207","22","414","0"
"50","133901","0","0","128","18","62","6","10","19","6460","27","225","0","6430","215","22","521","0"
"50","133901","0","0","132","19","62","6","10","19","7365","27","225","0","6775","229","22","609","0"
"50","133901","0","0","145","20","62","6","10","19","8384","27","225","0","6970","238","22","700","0"
"50","133901","0","0","159","21","71","6","10","19","9455","27","225","0","7160","254","22","795","0"
"50","133901","0","0","174","22","71","6","10","19","10680","27","225","0","7250","278","22","897","0"
"50","133901","0","0","195","23","71","6","10","19","12047","27","225","0","7595","295","22","938","0"
"50","133901","0","0","199","24","71","6","10","19","13556","27","225","0","8450","311","22","992","0"
"50","133901","0","0","212","25","71","6","10","19","15256","27","225","0","8520","331","22","1025","0"
"50","133901","0","0","221","26","71","6","10","19","17125","27","225","0","8910","345","22","1049","0"
"50","133901","0","0","228","27","71","6","10","19","19124","27","225","0","9330","357","22","1067","0"
"50","133901","0","0","230","28","71","6","10","19","21295","27","225","0","9955","361","22","1085","0"
"50","133901","0","0","247","29","71","6","10","19","23509","27","225","0","10315","380","22","1107","0"
"50","133901","0","0","261","30","71","6","10","19","25936","27","225","0","10415","394","22","1139","0"
"50","133901","0","0","270","31","71","6","10","19","28493","27","225","0","10835","403","22","1162","0"
"50","133901","0","0","274","32","71","6","10","19","31187","27","225","0","11460","407","22","1185","0"
"50","133901","0","0","289","33","71","6","10","19","33962","27","225","0","11660","422","22","1215","0"
"50","133901","0","0","304","34","71","6","10","19","36885","27","225","0","11860","437","22","1244","0"
"50","133901","0","0","319","35","71","6","10","19","39956","27","225","0","12060","452","22","1273","0"
"50","133901","0","0","335","36","71","6","10","19","43129","27","225","0","12260","468","22","1302","0"
"50","133901","0","0","351","37","71","6","10","19","46413","27","225","0","12460","484","22","1331","0"
"50","133901","0","0","367","38","71","6","10","19","49802","27","225","0","12660","500","22","1360","0"
"50","133901","0","0","383","39","71","6","10","19","53296","27","225","0","12860","516","22","1389","0"
"50","133901","0","0","399","40","71","6","10","19","56923","27","225","0","13060","532","22","1418","0"
"0","134001","0","0","2","2","0","0","23","0","0","0","75","0","55","1","0","0","0"
"0","134001","0","0","8","3","0","0","81","0","0","0","125","0","150","1","0","0","0"
"10","134001","0","0","17","4","5","0","172","0","0","0","175","0","325","4","0","0","0"
"10","134001","0","0","33","5","15","0","349","0","0","0","175","0","505","4","0","0","0"
"25","134001","0","0","52","6","15","0","522","0","0","0","175","0","1035","12","0","0","0"
"30","134001","0","0","66","7","85","0","790","0","0","0","175","0","1395","14","0","0","0"
"75","134001","0","0","88","8","85","0","1089","4","0","0","175","0","1675","19","0","0","0"
"110","134001","0","5","109","9","100","0","1389","9","0","0","175","0","2130","25","0","0","6"
"115","134001","0","10","126","10","135","0","1758","14","0","0","395","0","2490","28","0","0","30"
"129","134001","0","10","145","11","151","0","2159","14","0","0","735","0","2910","35","0","0","53"
"138","134001","0","12","171","12","177","0","2471","17","0","0","955","0","3430","56","0","0","63"
"140","134001","0","14","209","13","199","0","2705","20","0","0","1175","0","3810","94","0","0","63"
"146","134001","0","16","251","14","199","0","2982","20","0","0","1295","0","3990","133","0","0","71"
"151","134001","0","18","293","15","199","0","3310","20","0","0","1395","0","4130","168","0","0","81"
"157","134001","0","18","336","16","199","0","3658","20","0","0","1495","0","4330","208","0","0","81"
"158","134001","0","18","384","17","214","0","4008","20","0","0","1495","0","4510","250","3","0","81"
"158","134001","0","18","441","18","229","0","4353","20","0","0","1495","0","4915","295","6","0","81"
"158","134001","0","18","506","19","229","0","4719","20","0","0","1590","0","5560","349","6","0","81"
"158","134001","0","18","568","20","229","0","5176","20","0","0","1685","0","6145","406","6","0","93"
"158","134001","0","18","646","21","229","0","5618","20","0","0","1685","0","6765","472","6","0","93"
"158","134001","0","18","725","22","229","0","6142","20","0","0","1685","0","8080","541","6","0","93"
"158","134001","0","18","810","23","229","0","6707","20","0","0","1685","0","9855","619","6","0","93"
"158","134001","0","18","901","24","229","0","7347","20","0","0","1685","0","11380","704","6","0","93"
"158","134001","0","18","986","25","229","0","8227","20","0","0","1685","0","12675","784","6","0","93"
"158","134001","0","18","1060","26","229","0","9358","20","0","0","1685","0","13965","853","6","0","98"
"158","134001","0","18","1132","27","229","0","10583","20","0","0","1685","0","15535","921","6","0","103"
"158","134001","0","18","1205","28","229","0","11895","20","0","0","1685","0","17300","992","6","0","108"
"158","134001","0","18","1281","29","229","0","13300","20","0","0","1685","0","19295","1068","6","0","118"
"158","134001","0","18","1362","30","229","0","14775","20","0","0","1685","0","21525","1149","6","0","128"
"158","134001","0","18","1445","31","229","0","16322","20","0","0","1685","0","23915","1232","6","0","138"
"158","134001","0","18","1530","32","229","0","17940","20","0","0","1685","0","26460","1317","6","0","148"
"158","134001","0","18","1617","33","229","0","19655","20","0","0","1685","0","29250","1404","6","0","158"
"158","134001","0","18","1706","34","229","0","21467","20","0","0","1685","0","32450","1493","6","0","168"
"158","134001","0","18","1796","35","229","0","23352","20","0","0","1685","0","36060","1583","6","0","178"
"158","134001","0","18","1887","36","229","0","25300","20","0","0","1685","0","40010","1674","6","0","188"
"158","134001","0","18","1980","37","229","0","27310","20","0","0","1685","0","44205","1767","6","0","198"
"158","134001","0","18","2074","38","229","0","29391","20","0","0","1685","0","48640","1861","6","0","208"
"158","134001","0","18","2168","39","229","0","31538","20","0","0","1685","0","53405","1955","6","0","218"
"158","134001","0","18","2262","40","229","0","33772","20","0","0","1685","0","58600","2049","6","0","228"
"0","134301","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","134301","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","134301","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","134301","0","0","29","5","0","0","405","0","0","0","100","0","450","2","0","0","0"
"10","134301","0","0","42","6","50","0","634","0","0","0","100","0","800","4","0","0","0"
"15","134301","0","0","56","7","85","0","894","0","0","0","100","0","1395","8","0","0","0"
"30","134301","0","0","63","8","120","1","1286","4","0","0","100","0","1560","10","0","0","0"
"45","134301","0","0","70","9","155","2","1710","9","0","0","100","0","1700","10","0","0","16"
"45","134301","0","0","82","10","170","4","2145","14","0","0","520","0","1970","11","0","0","40"
"45","134301","0","5","87","11","186","5","2657","14","0","0","740","0","2130","11","0","0","85"
"45","134301","0","11","92","12","222","6","3181","14","0","0","840","0","2230","14","0","0","138"
"45","134301","0","17","99","13","242","6","3714","16","0","0","840","0","2370","19","0","0","200"
"45","134301","0","17","106","14","272","6","4294","18","0","0","960","0","2510","23","0","0","276"
"50","134301","0","17","117","15","282","6","4880","22","0","0","1080","0","2540","33","0","0","336"
"50","134301","0","17","125","16","312","6","5553","22","0","0","1080","0","2570","38","0","0","411"
"50","134301","0","17","139","17","342","6","6245","22","0","0","1080","0","2570","46","0","0","471"
"50","134301","0","17","148","18","372","6","7029","22","0","0","1080","0","2570","52","0","0","560"
"50","134301","0","17","155","19","372","6","7917","22","0","0","1080","0","2570","57","0","0","693"
"50","134301","0","17","169","20","372","6","8838","22","0","0","1080","0","2570","67","0","0","850"
"50","134301","0","17","177","21","372","6","9857","22","0","0","1180","0","2570","73","0","0","1052"
"50","134301","0","17","184","22","372","6","11054","22","0","0","1280","0","2570","78","0","0","1270"
"50","134301","0","17","200","23","372","6","12377","22","0","0","1280","0","2570","84","0","0","1454"
"50","134301","0","17","217","24","372","6","13852","22","0","0","1280","0","2570","90","0","0","1597"
"50","134301","0","17","226","25","372","6","15547","22","0","0","1280","0","2570","96","0","0","1716"
"50","134301","0","17","235","26","372","6","17387","22","0","0","1280","0","3030","102","0","0","1788"
"50","134301","0","17","243","27","372","6","19422","22","0","0","1280","0","3030","108","0","0","1833"
"50","134301","0","17","248","28","372","6","21620","22","0","0","1280","0","3030","113","0","0","1865"
"50","134301","0","17","252","29","372","6","23942","22","0","0","1280","0","3490","117","0","0","1898"
"50","134301","0","17","256","30","372","6","26463","22","0","0","1280","0","3490","121","0","0","1932"
"50","134301","0","17","260","31","372","6","29042","22","0","0","1280","0","3950","125","0","0","1966"
"50","134301","0","17","264","32","372","6","31784","22","0","0","1280","0","3950","129","0","0","2000"
"50","134301","0","17","268","33","372","6","34617","22","0","0","1280","0","4450","133","0","0","2033"
"50","134301","0","17","272","34","372","6","37599","22","0","0","1280","0","4950","137","0","0","2065"
"50","134301","0","17","276","35","372","6","40786","22","0","0","1280","0","4950","141","0","0","2097"
"50","134301","0","17","280","36","372","6","44085","22","0","0","1280","0","4950","145","0","0","2129"
"50","134301","0","17","285","37","372","6","47429","22","0","0","1280","0","5450","150","0","0","2161"
"50","134301","0","17","290","38","372","6","50877","22","0","0","1280","0","5950","155","0","0","2193"
"50","134301","0","17","294","39","372","6","54492","22","0","0","1280","0","5950","159","0","0","2225"
"50","134301","0","17","298","40","372","6","58256","22","0","0","1280","0","5950","163","0","0","2257"
"0","134401","0","0","2","2","0","0","23","0","0","0","75","0","55","1","0","0","0"
"0","134401","0","0","7","3","0","0","78","0","0","0","150","0","150","2","0","0","0"
"10","134401","0","0","16","4","5","0","169","0","0","0","200","0","325","5","0","0","0"
"10","134401","0","0","32","5","15","0","322","0","0","0","200","0","625","7","0","0","0"
"25","134401","0","0","51","6","15","0","495","0","0","0","200","0","1155","15","0","0","0"
"30","134401","0","0","69","7","50","0","724","0","26","0","200","0","1515","22","0","0","0"
"60","134401","0","0","84","8","50","0","1052","4","52","0","200","0","1680","29","0","0","0"
"80","134401","0","5","107","9","50","1","1341","9","52","0","200","0","2215","40","0","0","0"
"85","134401","0","5","131","10","70","1","1631","14","52","0","300","0","2835","57","0","0","15"
"101","134401","0","7","156","11","70","2","1929","14","52","0","520","0","3475","75","0","0","32"
"111","134401","0","14","183","12","80","2","2191","17","52","0","620","0","4035","98","0","0","49"
"111","134401","0","14","208","13","112","2","2555","17","52","0","840","0","4475","120","0","0","79"
"111","134401","0","14","229","14","124","2","3029","19","52","0","960","0","4675","133","0","0","127"
"120","134401","0","14","249","15","134","2","3521","21","52","0","1080","0","4765","149","0","0","173"
"121","134401","0","14","268","16","134","2","4087","23","52","0","1080","0","4795","163","0","0","232"
"121","134401","0","14","291","17","179","2","4663","23","52","0","1080","0","4795","179","0","0","280"
"121","134401","0","14","314","18","204","2","5284","23","52","0","1080","0","5140","195","0","0","340"
"121","134401","0","14","337","19","204","2","6008","23","52","0","1080","0","5315","212","0","0","436"
"121","134401","0","14","356","20","204","2","6827","23","52","0","1080","0","5565","228","0","0","550"
"121","134401","0","14","376","21","204","2","7738","23","52","0","1180","0","5615","244","0","0","679"
"121","134401","0","14","399","22","204","2","8762","23","52","0","1280","0","5935","261","0","0","824"
"121","134401","0","14","429","23","204","2","9956","23","52","0","1280","0","6355","276","0","0","938"
"121","134401","0","14","460","24","204","2","11291","23","52","0","1280","0","6625","293","0","0","1026"
"121","134401","0","14","483","25","204","2","12834","23","52","0","1280","0","6895","309","0","0","1109"
"121","134401","0","14","501","26","204","2","14593","23","52","0","1280","0","7165","322","0","0","1162"
"121","134401","0","14","515","27","204","2","16507","23","52","0","1280","0","7465","334","0","0","1192"
"121","134401","0","14","529","28","204","2","18544","23","52","0","1280","0","7765","347","0","0","1222"
"121","134401","0","14","545","29","204","2","20720","23","52","0","1280","0","8065","363","0","0","1253"
"121","134401","0","14","563","30","204","2","23021","23","52","0","1280","0","8365","381","0","0","1285"
"121","134401","0","14","581","31","204","2","25430","23","52","0","1280","0","8665","399","0","0","1317"
"121","134401","0","14","599","32","204","2","27949","23","52","0","1280","0","8965","417","0","0","1349"
"121","134401","0","14","618","33","204","2","30603","23","52","0","1280","0","9265","436","0","0","1380"
"121","134401","0","14","633","34","204","2","33410","23","52","0","1280","0","10065","451","0","0","1405"
"121","134401","0","14","653","35","204","2","36348","23","52","0","1280","0","10365","471","0","0","1435"
"121","134401","0","14","674","36","204","2","39387","23","52","0","1280","0","10665","492","0","0","1465"
"121","134401","0","14","696","37","204","2","42524","23","52","0","1280","0","10965","514","0","0","1495"
"121","134401","0","14","718","38","204","2","45770","23","52","0","1280","0","11265","536","0","0","1525"
"121","134401","0","14","740","39","204","2","49120","23","52","0","1280","0","11565","558","0","0","1555"
"121","134401","0","14","762","40","204","2","52594","23","52","0","1280","0","11965","580","0","0","1585"
"0","134501","0","0","2","2","0","0","23","0","0","0","75","0","55","1","0","0","0"
"0","134501","0","0","6","3","0","0","85","0","0","0","150","0","150","2","0","0","0"
"10","134501","0","0","13","4","5","0","186","0","0","0","200","0","325","5","0","0","0"
"10","134501","0","0","29","5","15","0","339","0","0","0","200","0","625","7","0","0","0"
"25","134501","0","0","48","6","15","0","512","0","0","0","200","0","1155","15","0","0","0"
"30","134501","0","0","62","7","50","0","759","0","26","0","200","0","1515","22","0","0","0"
"45","134501","0","0","73","8","50","1","1112","4","52","0","200","0","1680","29","0","0","0"
"65","134501","0","0","92","9","50","2","1428","9","52","0","200","0","2215","40","0","0","5"
"65","134501","0","0","112","10","70","3","1740","14","52","0","300","0","2835","57","0","0","25"
"75","134501","0","5","133","11","70","4","2043","14","52","0","400","0","3475","75","0","0","52"
"85","134501","0","10","157","12","90","4","2323","17","52","0","500","0","4035","96","0","0","81"
"85","134501","0","10","182","13","122","4","2687","17","52","0","720","0","4475","118","0","0","111"
"85","134501","0","10","199","14","144","4","3179","19","52","0","840","0","4615","128","0","0","175"
"94","134501","0","10","219","15","154","4","3671","21","52","0","960","0","4705","144","0","0","221"
"94","134501","0","10","236","16","174","4","4239","23","52","0","960","0","4735","157","0","0","280"
"94","134501","0","10","254","17","219","4","4851","23","52","0","960","0","4735","169","0","0","340"
"94","134501","0","10","273","18","244","4","5517","23","52","0","960","0","4735","182","0","0","429"
"94","134501","0","10","289","19","244","4","6293","23","52","0","960","0","4735","193","0","0","558"
"94","134501","0","10","299","20","244","4","7184","23","52","0","960","0","4735","202","0","0","708"
"94","134501","0","10","310","21","244","4","8123","23","52","0","1060","0","4735","212","0","0","889"
"94","134501","0","10","325","22","244","4","9206","23","52","0","1160","0","4735","223","0","0","1081"
"94","134501","0","10","348","23","244","4","10467","23","52","0","1160","0","4735","234","0","0","1230"
"94","134501","0","10","373","24","244","4","11859","23","52","0","1160","0","4735","246","0","0","1346"
"94","134501","0","10","391","25","244","4","13459","23","52","0","1160","0","4735","258","0","0","1448"
"94","134501","0","10","406","26","244","4","15268","23","52","0","1160","0","4735","269","0","0","1507"
"94","134501","0","10","418","27","244","4","17230","23","52","0","1160","0","4735","279","0","0","1543"
"94","134501","0","10","430","28","244","4","19315","23","52","0","1160","0","4735","290","0","0","1579"
"94","134501","0","10","444","29","244","4","21539","23","52","0","1160","0","4735","304","0","0","1616"
"94","134501","0","10","460","30","244","4","23887","23","52","0","1160","0","4735","320","0","0","1654"
"94","134501","0","10","476","31","244","4","26344","23","52","0","1160","0","4735","336","0","0","1692"
