4fc783c756a767fee76b1f8d92ba60264c5c24151510c80d485cb14f99b68481,98c65783e4fecc56fafaeeba8c23d205150680523f462fc6d7b17d234ec240e6,9c8de36dd3ede561b306caa5cebd923511042d3d4871c9801be98e68b72862c8,07fe78c3753c67144ec6386a2115d77b48e7e56a053dc71380073e34a551af68,29fcded04f96f7735589a70fa7b8f9a8346d55fae74d80ef709f53f7e24e0c3d,13c4d5356d3ff19e0a09ec686771c94fc04092cb6c3b3e760eb1d5e0f4b7977a,a9938f17b3eeea85043e1ab0f4d8a5424bcf68012e36343f755e6fbf9447d9fc,c32a9525190966e36657d4978cb041598fae35b610ed28ccfdf1d403ab66454e
"375","0","180501","2025/03/03 18:59:59","3","0","986","2025/02/28 12:00:00"
"375","0","180401","2025/03/03 18:59:59","3","0","987","2025/02/28 12:00:00"
"375","0","107001","2025/03/03 18:59:59","3","0","988","2025/02/28 12:00:00"
"375","0","106101","2025/03/03 18:59:59","3","0","989","2025/02/28 12:00:00"
"375","0","107101","2025/03/03 18:59:59","3","0","990","2025/02/28 12:00:00"
"376","30376","134301","2025/03/15 14:59:59","3","1171","991","2025/03/03 19:00:00"
"377","0","129301","2025/03/15 14:59:59","3","0","992","2025/03/10 12:00:00"
"377","0","120001","2025/03/15 14:59:59","3","0","993","2025/03/10 12:00:00"
"378","30378","134401","2025/03/31 11:59:59","3","1172","994","2025/03/15 15:00:00"
"379","30379","134601","2025/04/08 11:59:59","3","1173","995","2025/03/31 12:00:00"
"380","30380","134501","2025/04/15 14:59:59","3","1174","996","2025/04/08 12:00:00"
"381","30381","134701","2025/04/26 11:59:59","3","1175","997","2025/04/15 15:00:00"
"382","0","129801","2025/04/30 11:59:59","3","0","998","2025/04/26 12:00:00"
"382","0","125301","2025/04/30 11:59:59","3","0","999","2025/04/26 12:00:00"
"382","0","121501","2025/04/30 11:59:59","3","0","1000","2025/04/26 12:00:00"
"383","50383","133101","2025/05/03 18:59:59","3","1176","1001","2025/04/30 12:00:00"
"383","0","134001","2025/05/03 18:59:59","3","0","1002","2025/04/30 12:00:00"
"383","0","133001","2025/05/03 18:59:59","3","0","1003","2025/04/30 12:00:00"
"383","0","181201","2025/05/03 18:59:59","3","0","1004","2025/04/30 12:00:00"
"383","0","129701","2025/05/03 18:59:59","3","0","1005","2025/04/30 12:00:00"
"383","0","129601","2025/05/03 18:59:59","3","0","1006","2025/04/30 12:00:00"
"383","0","129001","2025/05/03 18:59:59","3","0","1007","2025/04/30 12:00:00"
"383","0","181101","2025/05/03 18:59:59","3","0","1008","2025/04/30 12:00:00"
"383","0","126501","2025/05/03 18:59:59","3","0","1009","2025/04/30 12:00:00"
"383","0","126401","2025/05/03 18:59:59","3","0","1010","2025/04/30 12:00:00"
"383","0","118201","2025/05/03 18:59:59","3","0","1011","2025/04/30 12:00:00"
"383","0","181001","2025/05/03 18:59:59","3","0","1012","2025/04/30 12:00:00"
"383","0","123001","2025/05/03 18:59:59","3","0","1013","2025/04/30 12:00:00"
"383","0","180901","2025/05/03 18:59:59","3","0","1014","2025/04/30 12:00:00"
"383","0","118101","2025/05/03 18:59:59","3","0","1015","2025/04/30 12:00:00"
"383","0","180801","2025/05/03 18:59:59","3","0","1016","2025/04/30 12:00:00"
"383","0","106701","2025/05/03 18:59:59","3","0","1017","2025/04/30 12:00:00"
"383","0","180701","2025/05/03 18:59:59","3","0","1018","2025/04/30 12:00:00"
"383","0","180301","2025/05/03 18:59:59","3","0","1019","2025/04/30 12:00:00"
"383","0","180601","2025/05/03 18:59:59","3","0","1020","2025/04/30 12:00:00"
"383","0","180101","2025/05/03 18:59:59","3","0","1021","2025/04/30 12:00:00"
"383","0","106801","2025/05/03 18:59:59","3","0","1022","2025/04/30 12:00:00"
"383","0","180201","2025/05/03 18:59:59","3","0","1023","2025/04/30 12:00:00"
"383","0","180501","2025/05/03 18:59:59","3","0","1024","2025/04/30 12:00:00"
"383","0","180401","2025/05/03 18:59:59","3","0","1025","2025/04/30 12:00:00"
"383","0","107001","2025/05/03 18:59:59","3","0","1026","2025/04/30 12:00:00"
"383","0","106101","2025/05/03 18:59:59","3","0","1027","2025/04/30 12:00:00"
"383","0","107101","2025/05/03 18:59:59","3","0","1028","2025/04/30 12:00:00"
"384","0","130101","2025/05/15 14:59:59","3","0","1029","2025/05/03 19:00:00"
"384","0","130001","2025/05/15 14:59:59","3","0","1030","2025/05/03 19:00:00"
"384","0","130201","2025/05/15 14:59:59","3","0","1031","2025/05/03 19:00:00"
"384","0","132201","2025/05/15 14:59:59","3","0","1032","2025/05/03 19:00:00"
"384","0","130701","2025/05/15 14:59:59","3","0","1033","2025/05/03 19:00:00"
"384","0","130801","2025/05/15 14:59:59","3","0","1034","2025/05/03 19:00:00"
"385","30385","132301","2025/05/15 14:59:59","3","1177","1035","2025/05/03 19:00:00"
"386","0","125601","2025/05/31 11:59:59","3","0","1036","2025/05/15 15:00:00"
"386","0","125501","2025/05/31 11:59:59","3","0","1037","2025/05/15 15:00:00"
"386","0","111501","2025/05/31 11:59:59","3","0","1038","2025/05/15 15:00:00"
"387","30387","132501","2025/05/31 11:59:59","3","1178","1039","2025/05/15 15:00:00"
"388","30388","134801","2025/06/10 11:59:59","3","1179","1040","2025/05/31 12:00:00"
"389","0","132801","2025/06/20 11:59:59","3","0","1041","2025/06/10 12:00:00"
"389","0","130901","2025/06/20 11:59:59","3","0","1042","2025/06/10 12:00:00"
"389","0","131001","2025/06/20 11:59:59","3","0","1043","2025/06/10 12:00:00"
"389","0","126201","2025/06/20 11:59:59","3","0","1044","2025/06/10 12:00:00"
"390","30390","134901","2025/06/20 11:59:59","3","1180","1045","2025/06/10 12:00:00"
"391","0","129501","2025/06/27 11:59:59","3","0","1046","2025/06/20 12:00:00"
"391","0","110301","2025/06/27 11:59:59","3","0","1047","2025/06/20 12:00:00"
"391","0","107501","2025/06/27 11:59:59","3","0","1048","2025/06/20 12:00:00"
"391","0","107801","2025/06/27 11:59:59","3","0","1049","2025/06/20 12:00:00"
"391","0","110001","2025/06/27 11:59:59","3","0","1050","2025/06/20 12:00:00"
"391","0","107901","2025/06/27 11:59:59","3","0","1051","2025/06/20 12:00:00"
"391","0","107701","2025/06/27 11:59:59","3","0","1052","2025/06/20 12:00:00"
"392","30392","132401","2025/06/27 11:59:59","3","1181","1053","2025/06/20 12:00:00"
"393","0","118201","2025/06/30 11:59:59","3","1182","1054","2025/06/27 12:00:00"
"393","0","133101","2025/06/30 11:59:59","3","0","1055","2025/06/27 12:00:00"
"393","0","134001","2025/06/30 11:59:59","3","0","1056","2025/06/27 12:00:00"
"393","0","133001","2025/06/30 11:59:59","3","0","1057","2025/06/27 12:00:00"
"393","0","181201","2025/06/30 11:59:59","3","0","1058","2025/06/27 12:00:00"
"393","0","129701","2025/06/30 11:59:59","3","0","1059","2025/06/27 12:00:00"
"393","0","129601","2025/06/30 11:59:59","3","0","1060","2025/06/27 12:00:00"
"393","0","129001","2025/06/30 11:59:59","3","0","1061","2025/06/27 12:00:00"
"393","0","181101","2025/06/30 11:59:59","3","0","1062","2025/06/27 12:00:00"
"393","0","126501","2025/06/30 11:59:59","3","0","1063","2025/06/27 12:00:00"
"393","0","126401","2025/06/30 11:59:59","3","0","1064","2025/06/27 12:00:00"
"393","0","181001","2025/06/30 11:59:59","3","0","1065","2025/06/27 12:00:00"
"393","0","123001","2025/06/30 11:59:59","3","0","1066","2025/06/27 12:00:00"
"393","0","180901","2025/06/30 11:59:59","3","0","1067","2025/06/27 12:00:00"
"393","0","118101","2025/06/30 11:59:59","3","0","1068","2025/06/27 12:00:00"
"393","0","180801","2025/06/30 11:59:59","3","0","1069","2025/06/27 12:00:00"
"393","0","106701","2025/06/30 11:59:59","3","0","1070","2025/06/27 12:00:00"
"393","0","180701","2025/06/30 11:59:59","3","0","1071","2025/06/27 12:00:00"
"393","0","180301","2025/06/30 11:59:59","3","0","1072","2025/06/27 12:00:00"
"393","0","180601","2025/06/30 11:59:59","3","0","1073","2025/06/27 12:00:00"
"393","0","180101","2025/06/30 11:59:59","3","0","1074","2025/06/27 12:00:00"
"393","0","106801","2025/06/30 11:59:59","3","0","1075","2025/06/27 12:00:00"
"393","0","180201","2025/06/30 11:59:59","3","0","1076","2025/06/27 12:00:00"
"393","0","180501","2025/06/30 11:59:59","3","0","1077","2025/06/27 12:00:00"
"393","0","180401","2025/06/30 11:59:59","3","0","1078","2025/06/27 12:00:00"
"393","0","107001","2025/06/30 11:59:59","3","0","1079","2025/06/27 12:00:00"
"393","0","106101","2025/06/30 11:59:59","3","0","1080","2025/06/27 12:00:00"
"393","0","107101","2025/06/30 11:59:59","3","0","1081","2025/06/27 12:00:00"
"394","30394","135001","2025/07/10 11:59:59","3","1183","1082","2025/06/30 12:00:00"
"395","0","133501","2025/07/23 11:59:59","3","0","1083","2025/07/10 12:00:00"
"395","0","131601","2025/07/23 11:59:59","3","0","1084","2025/07/10 12:00:00"
"395","0","131201","2025/07/23 11:59:59","3","0","1085","2025/07/10 12:00:00"
"395","0","131101","2025/07/23 11:59:59","3","0","1086","2025/07/10 12:00:00"
"396","30396","135101","2025/07/23 11:59:59","3","1184","1087","2025/07/10 12:00:00"
"397","0","133601","2025/07/31 11:59:59","3","0","1088","2025/07/23 12:00:00"
"397","0","113301","2025/07/31 11:59:59","3","0","1089","2025/07/23 12:00:00"
"397","0","113101","2025/07/31 11:59:59","3","0","1090","2025/07/23 12:00:00"
"397","0","110401","2025/07/31 11:59:59","3","0","1091","2025/07/23 12:00:00"
"398","30398","135201","2025/07/31 11:59:59","3","1185","1092","2025/07/23 12:00:00"
"399","30399","135301","2025/08/10 11:59:59","3","1186","1093","2025/07/31 12:00:00"
"400","0","131701","2025/08/15 14:59:59","3","0","1094","2025/08/10 12:00:00"
"400","0","131801","2025/08/15 14:59:59","3","0","1095","2025/08/10 12:00:00"
"400","0","110601","2025/08/15 14:59:59","3","0","1096","2025/08/10 12:00:00"
"400","0","126601","2025/08/15 14:59:59","3","0","1097","2025/08/10 12:00:00"
"401","30401","135401","2025/08/15 14:59:59","3","1187","1098","2025/08/10 12:00:00"
"402","0","133801","2025/08/22 11:59:59","3","0","1099","2025/08/15 15:00:00"
"402","0","133901","2025/08/22 11:59:59","3","0","1100","2025/08/15 15:00:00"
"402","0","133701","2025/08/22 11:59:59","3","0","1101","2025/08/15 15:00:00"
"403","40014","137101","2025/08/22 11:59:59","3","1188","1102","2025/08/15 15:00:00"
"404","0","117001","2025/08/31 11:59:59","3","0","1103","2025/08/22 12:00:00"
"404","0","117101","2025/08/31 11:59:59","3","0","1104","2025/08/22 12:00:00"
"404","0","127101","2025/08/31 11:59:59","3","0","1105","2025/08/22 12:00:00"
"404","0","126901","2025/08/31 11:59:59","3","0","1106","2025/08/22 12:00:00"
"404","0","122901","2025/08/31 11:59:59","3","0","1107","2025/08/22 12:00:00"
"404","0","122501","2025/08/31 11:59:59","3","0","1108","2025/08/22 12:00:00"
"404","0","117201","2025/08/31 11:59:59","3","0","1109","2025/08/22 12:00:00"
"405","50405","135501","2025/09/08 11:59:59","3","1189","1110","2025/08/31 12:00:00"
"405","0","133101","2025/09/08 11:59:59","3","0","1111","2025/08/31 12:00:00"
"405","0","134001","2025/09/08 11:59:59","3","0","1112","2025/08/31 12:00:00"
"405","0","133001","2025/09/08 11:59:59","3","0","1113","2025/08/31 12:00:00"
"405","0","181201","2025/09/08 11:59:59","3","0","1114","2025/08/31 12:00:00"
"405","0","129701","2025/09/08 11:59:59","3","0","1115","2025/08/31 12:00:00"
"405","0","129601","2025/09/08 11:59:59","3","0","1116","2025/08/31 12:00:00"
"405","0","129001","2025/09/08 11:59:59","3","0","1117","2025/08/31 12:00:00"
"405","0","181101","2025/09/08 11:59:59","3","0","1118","2025/08/31 12:00:00"
"405","0","126501","2025/09/08 11:59:59","3","0","1119","2025/08/31 12:00:00"
"405","0","126401","2025/09/08 11:59:59","3","0","1120","2025/08/31 12:00:00"
"405","0","118201","2025/09/08 11:59:59","3","0","1121","2025/08/31 12:00:00"
"405","0","181001","2025/09/08 11:59:59","3","0","1122","2025/08/31 12:00:00"
"405","0","123001","2025/09/08 11:59:59","3","0","1123","2025/08/31 12:00:00"
"405","0","180901","2025/09/08 11:59:59","3","0","1124","2025/08/31 12:00:00"
"405","0","118101","2025/09/08 11:59:59","3","0","1125","2025/08/31 12:00:00"
"405","0","180801","2025/09/08 11:59:59","3","0","1126","2025/08/31 12:00:00"
"405","0","106701","2025/09/08 11:59:59","3","0","1127","2025/08/31 12:00:00"
"405","0","180701","2025/09/08 11:59:59","3","0","1128","2025/08/31 12:00:00"
"405","0","180301","2025/09/08 11:59:59","3","0","1129","2025/08/31 12:00:00"
"405","0","180601","2025/09/08 11:59:59","3","0","1130","2025/08/31 12:00:00"
"405","0","180101","2025/09/08 11:59:59","3","0","1131","2025/08/31 12:00:00"
"405","0","106801","2025/09/08 11:59:59","3","0","1132","2025/08/31 12:00:00"
"405","0","180201","2025/09/08 11:59:59","3","0","1133","2025/08/31 12:00:00"
"405","0","180501","2025/09/08 11:59:59","3","0","1134","2025/08/31 12:00:00"
"405","0","180401","2025/09/08 11:59:59","3","0","1135","2025/08/31 12:00:00"
"405","0","107001","2025/09/08 11:59:59","3","0","1136","2025/08/31 12:00:00"
"405","0","106101","2025/09/08 11:59:59","3","0","1137","2025/08/31 12:00:00"
"405","0","107101","2025/09/08 11:59:59","3","0","1138","2025/08/31 12:00:00"
"406","50406","135601","2025/09/16 14:59:59","3","1190","1139","2025/09/08 12:00:00"
"406","0","133101","2025/09/16 14:59:59","3","0","1140","2025/09/08 12:00:00"
"406","0","134001","2025/09/16 14:59:59","3","0","1141","2025/09/08 12:00:00"
"406","0","133001","2025/09/16 14:59:59","3","0","1142","2025/09/08 12:00:00"
"406","0","181201","2025/09/16 14:59:59","3","0","1143","2025/09/08 12:00:00"
"406","0","129701","2025/09/16 14:59:59","3","0","1144","2025/09/08 12:00:00"
"406","0","129601","2025/09/16 14:59:59","3","0","1145","2025/09/08 12:00:00"
"406","0","129001","2025/09/16 14:59:59","3","0","1146","2025/09/08 12:00:00"
"406","0","181101","2025/09/16 14:59:59","3","0","1147","2025/09/08 12:00:00"
"406","0","126501","2025/09/16 14:59:59","3","0","1148","2025/09/08 12:00:00"
"406","0","126401","2025/09/16 14:59:59","3","0","1149","2025/09/08 12:00:00"
"406","0","118201","2025/09/16 14:59:59","3","0","1150","2025/09/08 12:00:00"
"406","0","181001","2025/09/16 14:59:59","3","0","1151","2025/09/08 12:00:00"
"406","0","123001","2025/09/16 14:59:59","3","0","1152","2025/09/08 12:00:00"
"406","0","180901","2025/09/16 14:59:59","3","0","1153","2025/09/08 12:00:00"
"406","0","118101","2025/09/16 14:59:59","3","0","1154","2025/09/08 12:00:00"
"406","0","180801","2025/09/16 14:59:59","3","0","1155","2025/09/08 12:00:00"
"406","0","106701","2025/09/16 14:59:59","3","0","1156","2025/09/08 12:00:00"
"406","0","180701","2025/09/16 14:59:59","3","0","1157","2025/09/08 12:00:00"
"406","0","180301","2025/09/16 14:59:59","3","0","1158","2025/09/08 12:00:00"
"406","0","180601","2025/09/16 14:59:59","3","0","1159","2025/09/08 12:00:00"
"406","0","180101","2025/09/16 14:59:59","3","0","1160","2025/09/08 12:00:00"
"406","0","106801","2025/09/16 14:59:59","3","0","1161","2025/09/08 12:00:00"
"406","0","180201","2025/09/16 14:59:59","3","0","1162","2025/09/08 12:00:00"
"406","0","180501","2025/09/16 14:59:59","3","0","1163","2025/09/08 12:00:00"
"406","0","180401","2025/09/16 14:59:59","3","0","1164","2025/09/08 12:00:00"
"406","0","107001","2025/09/16 14:59:59","3","0","1165","2025/09/08 12:00:00"
"406","0","106101","2025/09/16 14:59:59","3","0","1166","2025/09/08 12:00:00"
"406","0","107101","2025/09/16 14:59:59","3","0","1167","2025/09/08 12:00:00"
"407","0","134301","2025/09/30 11:59:59","3","0","1168","2025/09/16 15:00:00"
"407","0","118001","2025/09/30 11:59:59","3","0","1169","2025/09/16 15:00:00"
"407","0","123301","2025/09/30 11:59:59","3","0","1170","2025/09/16 15:00:00"
"407","0","127201","2025/09/30 11:59:59","3","0","1171","2025/09/16 15:00:00"
"407","0","113401","2025/09/30 11:59:59","3","0","1172","2025/09/16 15:00:00"
"407","0","113601","2025/09/30 11:59:59","3","0","1173","2025/09/16 15:00:00"
"408","30408","135701","2025/09/30 11:59:59","3","1191","1174","2025/09/16 15:00:00"
"409","30409","135801","2025/10/10 11:59:59","3","1192","1175","2025/09/30 12:00:00"
"410","0","109901","2025/10/24 11:59:59","3","0","1176","2025/10/10 12:00:00"
"410","0","109701","2025/10/24 11:59:59","3","0","1177","2025/10/10 12:00:00"
"410","0","132101","2025/10/24 11:59:59","3","0","1178","2025/10/10 12:00:00"
"410","0","132001","2025/10/24 11:59:59","3","0","1179","2025/10/10 12:00:00"
"411","30411","135901","2025/10/24 11:59:59","3","1193","1180","2025/10/10 12:00:00"
"412","0","132201","2025/10/31 11:59:59","3","0","1181","2025/10/24 12:00:00"
"412","0","127701","2025/10/31 11:59:59","3","0","1182","2025/10/24 12:00:00"
"412","0","127801","2025/10/31 11:59:59","3","0","1183","2025/10/24 12:00:00"
"412","0","113901","2025/10/31 11:59:59","3","0","1184","2025/10/24 12:00:00"
"413","0","136101","2025/11/03 11:59:59","3","1194","1185","2025/10/24 12:00:00"
"414","50414","136001","2025/11/03 11:59:59","3","1195","1186","2025/10/31 12:00:00"
"414","0","135601","2025/11/03 11:59:59","3","0","1187","2025/10/31 12:00:00"
"414","0","135501","2025/11/03 11:59:59","3","0","1188","2025/10/31 12:00:00"
"414","0","133101","2025/11/03 11:59:59","3","0","1189","2025/10/31 12:00:00"
"414","0","134001","2025/11/03 11:59:59","3","0","1190","2025/10/31 12:00:00"
"414","0","133001","2025/11/03 11:59:59","3","0","1191","2025/10/31 12:00:00"
"414","0","181201","2025/11/03 11:59:59","3","0","1192","2025/10/31 12:00:00"
"414","0","129701","2025/11/03 11:59:59","3","0","1193","2025/10/31 12:00:00"
"414","0","129601","2025/11/03 11:59:59","3","0","1194","2025/10/31 12:00:00"
"414","0","129001","2025/11/03 11:59:59","3","0","1195","2025/10/31 12:00:00"
"414","0","181101","2025/11/03 11:59:59","3","0","1196","2025/10/31 12:00:00"
"414","0","126501","2025/11/03 11:59:59","3","0","1197","2025/10/31 12:00:00"
"414","0","126401","2025/11/03 11:59:59","3","0","1198","2025/10/31 12:00:00"
"414","0","118201","2025/11/03 11:59:59","3","0","1199","2025/10/31 12:00:00"
"414","0","181001","2025/11/03 11:59:59","3","0","1200","2025/10/31 12:00:00"
"414","0","123001","2025/11/03 11:59:59","3","0","1201","2025/10/31 12:00:00"
"414","0","180901","2025/11/03 11:59:59","3","0","1202","2025/10/31 12:00:00"
"414","0","118101","2025/11/03 11:59:59","3","0","1203","2025/10/31 12:00:00"
"414","0","180801","2025/11/03 11:59:59","3","0","1204","2025/10/31 12:00:00"
"414","0","106701","2025/11/03 11:59:59","3","0","1205","2025/10/31 12:00:00"
"414","0","180701","2025/11/03 11:59:59","3","0","1206","2025/10/31 12:00:00"
"414","0","180301","2025/11/03 11:59:59","3","0","1207","2025/10/31 12:00:00"
"414","0","180601","2025/11/03 11:59:59","3","0","1208","2025/10/31 12:00:00"
"414","0","180101","2025/11/03 11:59:59","3","0","1209","2025/10/31 12:00:00"
"414","0","106801","2025/11/03 11:59:59","3","0","1210","2025/10/31 12:00:00"
"414","0","180201","2025/11/03 11:59:59","3","0","1211","2025/10/31 12:00:00"
"414","0","180501","2025/11/03 11:59:59","3","0","1212","2025/10/31 12:00:00"
"414","0","180401","2025/11/03 11:59:59","3","0","1213","2025/10/31 12:00:00"
"414","0","107001","2025/11/03 11:59:59","3","0","1214","2025/10/31 12:00:00"
"414","0","106101","2025/11/03 11:59:59","3","0","1215","2025/10/31 12:00:00"
"414","0","107101","2025/11/03 11:59:59","3","0","1216","2025/10/31 12:00:00"
"415","0","134701","2025/11/14 14:59:59","3","0","1217","2025/11/03 12:00:00"
"415","0","134501","2025/11/14 14:59:59","3","0","1218","2025/11/03 12:00:00"
"415","0","134601","2025/11/14 14:59:59","3","0","1219","2025/11/03 12:00:00"
"415","0","130101","2025/11/14 14:59:59","3","0","1220","2025/11/03 12:00:00"
"415","0","130001","2025/11/14 14:59:59","3","0","1221","2025/11/03 12:00:00"
"415","0","130201","2025/11/14 14:59:59","3","0","1222","2025/11/03 12:00:00"
"415","0","123801","2025/11/14 14:59:59","3","0","1223","2025/11/03 12:00:00"
"416","30416","137401","2025/11/14 14:59:59","3","1196","1224","2025/11/03 12:00:00"
"417","0","123601","2025/11/30 11:59:59","3","0","1225","2025/11/14 15:00:00"
"417","0","117701","2025/11/30 11:59:59","3","0","1226","2025/11/14 15:00:00"
"417","0","113801","2025/11/30 11:59:59","3","0","1227","2025/11/14 15:00:00"
"417","0","113701","2025/11/30 11:59:59","3","0","1228","2025/11/14 15:00:00"
"417","0","111101","2025/11/30 11:59:59","3","0","1229","2025/11/14 15:00:00"
"417","0","108301","2025/11/30 11:59:59","3","0","1230","2025/11/14 15:00:00"
"417","0","108101","2025/11/30 11:59:59","3","0","1231","2025/11/14 15:00:00"
"418","30418","136201","2025/11/30 11:59:59","3","1197","1232","2025/11/14 15:00:00"
"419","0","132301","2025/12/15 14:59:59","3","0","1233","2025/11/30 12:00:00"
"419","0","129501","2025/12/15 14:59:59","3","0","1234","2025/11/30 12:00:00"
"419","0","132901","2025/12/15 14:59:59","3","0","1235","2025/11/30 12:00:00"
"419","0","132801","2025/12/15 14:59:59","3","0","1236","2025/11/30 12:00:00"
"420","30420","136401","2025/12/15 14:59:59","3","1198","1237","2025/11/30 12:00:00"
"421","0","112401","2025/12/21 11:59:59","3","0","1238","2025/12/10 12:00:00"
"421","0","112501","2025/12/21 11:59:59","3","0","1239","2025/12/10 12:00:00"
"422","30422","136301","2025/12/21 11:59:59","3","1199","1240","2025/12/15 15:00:00"
"423","0","127901","2025/12/31 11:59:59","3","0","1241","2025/12/21 11:00:00"
"423","0","124001","2025/12/31 11:59:59","3","0","1242","2025/12/21 11:00:00"
"423","0","119901","2025/12/31 11:59:59","3","0","1243","2025/12/21 11:00:00"
"423","0","114501","2025/12/31 11:59:59","3","0","1244","2025/12/21 11:00:00"
"423","0","114401","2025/12/31 11:59:59","3","0","1245","2025/12/21 11:00:00"
"423","0","111501","2025/12/31 11:59:59","3","0","1246","2025/12/21 11:00:00"
"423","0","108601","2025/12/31 11:59:59","3","0","1247","2025/12/21 11:00:00"
"423","0","108401","2025/12/31 11:59:59","3","0","1248","2025/12/21 11:00:00"
"424","50424","137601","2026/01/03 11:59:59","3","1200","1249","2025/12/31 12:00:00"
"424","0","136001","2026/01/03 11:59:59","3","0","1250","2025/12/31 12:00:00"
"424","0","135601","2026/01/03 11:59:59","3","0","1251","2025/12/31 12:00:00"
"424","0","135501","2026/01/03 11:59:59","3","0","1252","2025/12/31 12:00:00"
"424","0","133101","2026/01/03 11:59:59","3","0","1253","2025/12/31 12:00:00"
"424","0","134001","2026/01/03 11:59:59","3","0","1254","2025/12/31 12:00:00"
"424","0","133001","2026/01/03 11:59:59","3","0","1255","2025/12/31 12:00:00"
"424","0","181201","2026/01/03 11:59:59","3","0","1256","2025/12/31 12:00:00"
"424","0","129701","2026/01/03 11:59:59","3","0","1257","2025/12/31 12:00:00"
"424","0","129601","2026/01/03 11:59:59","3","0","1258","2025/12/31 12:00:00"
"424","0","129001","2026/01/03 11:59:59","3","0","1259","2025/12/31 12:00:00"
"424","0","181101","2026/01/03 11:59:59","3","0","1260","2025/12/31 12:00:00"
"424","0","126501","2026/01/03 11:59:59","3","0","1261","2025/12/31 12:00:00"
"424","0","126401","2026/01/03 11:59:59","3","0","1262","2025/12/31 12:00:00"
"424","0","118201","2026/01/03 11:59:59","3","0","1263","2025/12/31 12:00:00"
"424","0","181001","2026/01/03 11:59:59","3","0","1264","2025/12/31 12:00:00"
"424","0","123001","2026/01/03 11:59:59","3","0","1265","2025/12/31 12:00:00"
"424","0","180901","2026/01/03 11:59:59","3","0","1266","2025/12/31 12:00:00"
"424","0","118101","2026/01/03 11:59:59","3","0","1267","2025/12/31 12:00:00"
"424","0","180801","2026/01/03 11:59:59","3","0","1268","2025/12/31 12:00:00"
"424","0","106701","2026/01/03 11:59:59","3","0","1269","2025/12/31 12:00:00"
"424","0","180701","2026/01/03 11:59:59","3","0","1270","2025/12/31 12:00:00"
"424","0","180301","2026/01/03 11:59:59","3","0","1271","2025/12/31 12:00:00"
"424","0","180601","2026/01/03 11:59:59","3","0","1272","2025/12/31 12:00:00"
"424","0","180101","2026/01/03 11:59:59","3","0","1273","2025/12/31 12:00:00"
"424","0","106801","2026/01/03 11:59:59","3","0","1274","2025/12/31 12:00:00"
"424","0","180201","2026/01/03 11:59:59","3","0","1275","2025/12/31 12:00:00"
"424","0","180501","2026/01/03 11:59:59","3","0","1276","2025/12/31 12:00:00"
"424","0","180401","2026/01/03 11:59:59","3","0","1277","2025/12/31 12:00:00"
"424","0","107001","2026/01/03 11:59:59","3","0","1278","2025/12/31 12:00:00"
"424","0","106101","2026/01/03 11:59:59","3","0","1279","2025/12/31 12:00:00"
"424","0","107101","2026/01/03 11:59:59","3","0","1280","2025/12/31 12:00:00"
"425","0","134901","2026/01/15 11:59:59","3","0","1281","2026/01/03 12:00:00"
"425","0","134801","2026/01/15 11:59:59","3","0","1282","2026/01/03 12:00:00"
"425","0","133601","2026/01/15 11:59:59","3","0","1283","2026/01/03 12:00:00"
"425","0","133501","2026/01/15 11:59:59","3","0","1284","2026/01/03 12:00:00"
"426","30426","136501","2026/01/15 11:59:59","3","1201","1285","2026/01/03 12:00:00"
"427","0","128501","2026/01/31 11:59:59","3","0","1286","2026/01/15 12:00:00"
"427","0","128401","2026/01/31 11:59:59","3","0","1287","2026/01/15 12:00:00"
"427","0","124501","2026/01/31 11:59:59","3","0","1288","2026/01/15 12:00:00"
"427","0","124601","2026/01/31 11:59:59","3","0","1289","2026/01/15 12:00:00"
"427","0","120901","2026/01/31 11:59:59","3","0","1290","2026/01/15 12:00:00"
"427","0","120701","2026/01/31 11:59:59","3","0","1291","2026/01/15 12:00:00"
"427","0","115001","2026/01/31 11:59:59","3","0","1292","2026/01/15 12:00:00"
"427","0","108701","2026/01/31 11:59:59","3","0","1293","2026/01/15 12:00:00"
"427","0","108801","2026/01/31 11:59:59","3","0","1294","2026/01/15 12:00:00"
"428","30428","137901","2026/01/31 11:59:59","3","1202","1295","2026/01/15 12:00:00"
"429","0","128701","2026/02/09 11:59:59","3","0","1296","2026/01/31 12:00:00"
"429","0","128901","2026/02/09 11:59:59","3","0","1297","2026/01/31 12:00:00"
"429","0","127501","2026/02/09 11:59:59","3","0","1298","2026/01/31 12:00:00"
"429","0","125001","2026/02/09 11:59:59","3","0","1299","2026/01/31 12:00:00"
"429","0","124801","2026/02/09 11:59:59","3","0","1300","2026/01/31 12:00:00"
"429","0","121101","2026/02/09 11:59:59","3","0","1301","2026/01/31 12:00:00"
"429","0","121001","2026/02/09 11:59:59","3","0","1302","2026/01/31 12:00:00"
"429","0","115501","2026/02/09 11:59:59","3","0","1303","2026/01/31 12:00:00"
"429","0","109101","2026/02/09 11:59:59","3","0","1304","2026/01/31 12:00:00"
"430","30430","138001","2026/02/09 11:59:59","3","1203","1305","2026/01/31 12:00:00"
"431","0","133801","2026/02/15 11:59:59","3","0","1306","2026/02/09 12:00:00"
"431","0","133901","2026/02/15 11:59:59","3","0","1307","2026/02/09 12:00:00"
"431","0","133701","2026/02/15 11:59:59","3","0","1308","2026/02/09 12:00:00"
"432","30432","138101","2026/02/15 11:59:59","3","1204","1309","2026/02/09 12:00:00"
