e113b216afd56c6b101b5e5bb8e541213e8c7c107cb23ea7c4b8bbc1d2d903e7,9b42eae86204154174b0b9f09afde20bff92221a9397270552ebf46df5d25ed4,c659efc3a22b40bbd28616962fbd68c113dced96781547c2e8588fcbd50fd6da,fd4acbfec313267946f77987209fe2c0fc5397e7156f87fe7af4b54748f903cd,8822f1c02c10fe8086f96b2548648b1edb0e583e9aecc1150b2e05e55e09316a,726e8e0bc7860e5afc9011a75dab8fdbc04420a41854bd6e83e3e669cec126b8,55dd8fe0ff1b5f8a31f1925109bcbc3e7de9f489b6db77991db58c6235f8ab3c,3441420e4110f95ece955a86f01beee9dad6401915954666efec086fa884d81c,b804c605c2d0e7c68849c5fa084c2112942b387c1cd4ad3bb142a63f782f7f6c,5b19178b0296b35ff6494698a39fcc859c22277d008172021bc8ad36a12e1f2b
"35905","700","25021","2","0","0","0","35951","0","600000"
"36001","700","25021","2","0","0","0","36011","0","600000"
"36002","700","25021","2","0","0","0","36021","0","600000"
"36003","700","25021","2","0","0","0","36031","0","600000"
"36004","700","25021","2","0","0","0","36041","0","600000"
"36005","700","25021","2","0","0","0","36051","0","600000"
"36101","700","25021","2","0","0","0","36111","0","600000"
"36102","700","25021","2","0","0","0","36121","0","600000"
"36103","700","25021","2","0","0","0","36131","0","600000"
"36104","700","25021","2","0","0","0","36141","0","600000"
"36105","700","25021","2","0","0","0","36151","0","600000"
"36201","3500","25021","2","0","0","0","36211","0","600000"
"36301","700","25021","2","0","0","0","36311","0","600000"
"36302","700","25021","2","0","0","0","36321","0","600000"
"36303","700","25021","2","0","0","0","36331","0","600000"
"36304","700","25021","2","0","0","0","36341","0","600000"
"36305","700","25021","2","0","0","0","36351","0","600000"
"36401","700","25021","2","0","0","0","36411","0","600000"
"36402","700","25021","2","0","0","0","36421","0","600000"
"36403","700","25021","2","0","0","0","36431","0","600000"
"36404","700","25021","2","0","0","0","36441","0","600000"
"36405","700","25021","2","0","0","0","36451","0","600000"
"36501","700","25021","2","0","0","0","36511","0","600000"
"36502","700","25021","2","0","0","0","36521","0","600000"
"36503","700","25021","2","0","0","0","36531","0","600000"
"36504","700","25021","2","0","0","0","36541","0","600000"
"36505","700","25021","2","0","0","0","36551","0","600000"
"36601","700","25021","2","0","0","0","36611","0","600000"
"36602","700","25021","2","0","0","0","36621","0","600000"
"36603","700","25021","2","0","0","0","36631","0","600000"
"36604","700","25021","2","0","0","0","36641","0","600000"
"36605","700","25021","2","0","0","0","36651","0","600000"
"36701","3500","25021","2","0","0","0","36711","0","600000"
"36801","700","25021","2","0","0","0","36811","0","600000"
"36802","700","25021","2","0","0","0","36821","0","600000"
"36803","700","25021","2","0","0","0","36831","0","600000"
"36804","700","25021","2","0","0","0","36841","0","600000"
"36805","700","25021","2","0","0","0","36851","0","600000"
"36901","3500","25021","2","0","0","0","36911","0","600000"
"37001","3500","25021","2","0","0","0","37011","0","600000"
"37101","700","25021","2","0","0","0","37111","0","600000"
"37102","700","25021","2","0","0","0","37121","0","600000"
"37103","700","25021","2","0","0","0","37131","0","600000"
"37104","700","25021","2","0","0","0","37141","0","600000"
"37105","700","25021","2","0","0","0","37151","0","600000"
"37201","3500","25021","2","0","0","0","37211","0","600000"
"37301","700","25021","2","0","0","0","37311","0","600000"
"37302","700","25021","2","0","0","0","37321","0","600000"
"37303","700","25021","2","0","0","0","37331","0","600000"
"37304","700","25021","2","0","0","0","37341","0","600000"
"37305","700","25021","2","0","0","0","37351","0","600000"
"37401","700","25021","2","0","0","0","37411","0","600000"
"37402","700","25021","2","0","0","0","37421","0","600000"
"37403","700","25021","2","0","0","0","37431","0","600000"
"37404","700","25021","2","0","0","0","37441","0","600000"
"37405","700","25021","2","0","0","0","37451","0","600000"
"37501","700","25021","2","0","0","0","37511","0","600000"
"37502","700","25021","2","0","0","0","37521","0","600000"
"37503","700","25021","2","0","0","0","37531","0","600000"
"37504","700","25021","2","0","0","0","37541","0","600000"
"37505","700","25021","2","0","0","0","37551","0","600000"
"37601","3500","25021","2","0","0","0","37611","0","600000"
"37701","700","25021","2","0","0","0","37711","0","600000"
"37702","700","25021","2","0","0","0","37721","0","600000"
"37703","700","25021","2","0","0","0","37731","0","600000"
"37704","700","25021","2","0","0","0","37741","0","600000"
"37705","700","25021","2","0","0","0","37751","0","600000"
"37801","700","25021","2","0","0","0","37811","0","600000"
"37802","700","25021","2","0","0","0","37821","0","600000"
"37803","700","25021","2","0","0","0","37831","0","600000"
"37804","700","25021","2","0","0","0","37841","0","600000"
"37805","700","25021","2","0","0","0","37851","0","600000"
"37901","710","25021","2","0","0","0","37911","0","610000"
"37902","710","25021","2","0","0","0","37921","0","610000"
"37903","710","25021","2","0","0","0","37931","0","610000"
"37904","710","25021","2","0","0","0","37941","0","610000"
"37905","710","25021","2","0","0","0","37951","0","610000"
"38001","3550","25021","2","0","0","0","38011","0","610000"
"38101","3550","25021","2","0","0","0","38111","0","610000"
"38201","3550","25021","2","0","0","0","38211","0","610000"
"38301","710","25021","2","0","0","0","38311","0","610000"
"38302","710","25021","2","0","0","0","38321","0","610000"
"38303","710","25021","2","0","0","0","38331","0","610000"
"38304","710","25021","2","0","0","0","38341","0","610000"
"38305","710","25021","2","0","0","0","38351","0","610000"
"38401","710","25021","2","0","0","0","38411","0","610000"
"38402","710","25021","2","0","0","0","38421","0","610000"
"38403","710","25021","2","0","0","0","38431","0","610000"
"38404","710","25021","2","0","0","0","38441","0","610000"
"38405","710","25021","2","0","0","0","38451","0","610000"
"38501","3550","25021","2","0","0","0","38511","0","610000"
"38601","710","25021","2","0","0","0","38611","0","610000"
"38602","710","25021","2","0","0","0","38621","0","610000"
"38603","710","25021","2","0","0","0","38631","0","610000"
"38604","710","25021","2","0","0","0","38641","0","610000"
"38605","710","25021","2","0","0","0","38651","0","610000"
"38701","710","25021","2","0","0","0","38711","0","610000"
"38702","710","25021","2","0","0","0","38721","0","610000"
"38703","710","25021","2","0","0","0","38731","0","610000"
"38704","710","25021","2","0","0","0","38741","0","610000"
"38705","710","25021","2","0","0","0","38751","0","610000"
"38801","710","25021","2","0","0","0","38811","0","610000"
"38802","710","25021","2","0","0","0","38821","0","610000"
"38803","710","25021","2","0","0","0","38831","0","610000"
"38804","710","25021","2","0","0","0","38841","0","610000"
"38805","710","25021","2","0","0","0","38851","0","610000"
"38901","710","25021","2","0","0","0","38911","0","610000"
"38902","710","25021","2","0","0","0","38921","0","610000"
"38903","710","25021","2","0","0","0","38931","0","610000"
"38904","710","25021","2","0","0","0","38941","0","610000"
"38905","710","25021","2","0","0","0","38951","0","610000"
"39001","710","25021","2","0","0","0","39011","0","610000"
"39002","710","25021","2","0","0","0","39021","0","610000"
"39003","710","25021","2","0","0","0","39031","0","610000"
"39004","710","25021","2","0","0","0","39041","0","610000"
"39005","710","25021","2","0","0","0","39051","0","610000"
"39101","710","25021","2","0","0","0","39111","0","610000"
"39102","710","25021","2","0","0","0","39121","0","610000"
"39103","710","25021","2","0","0","0","39131","0","610000"
"39104","710","25021","2","0","0","0","39141","0","610000"
"39105","710","25021","2","0","0","0","39151","0","610000"
"39201","3550","25021","2","0","0","0","39211","0","610000"
"39301","710","25021","2","0","0","0","39311","0","610000"
"39302","710","25021","2","0","0","0","39321","0","610000"
"39303","710","25021","2","0","0","0","39331","0","610000"
"39304","710","25021","2","0","0","0","39341","0","610000"
"39305","710","25021","2","0","0","0","39351","0","610000"
"39401","710","25021","2","0","0","0","39411","0","610000"
"39402","710","25021","2","0","0","0","39421","0","610000"
"39403","710","25021","2","0","0","0","39431","0","610000"
"39404","710","25021","2","0","0","0","39441","0","610000"
"39405","710","25021","2","0","0","0","39451","0","610000"
"39501","710","25021","2","0","0","0","39511","0","610000"
"39502","710","25021","2","0","0","0","39521","0","610000"
"39503","710","25021","2","0","0","0","39531","0","610000"
"39504","710","25021","2","0","0","0","39541","0","610000"
"39505","710","25021","2","0","0","0","39551","0","610000"
"39601","710","25021","2","0","0","0","39611","0","610000"
"39602","710","25021","2","0","0","0","39621","0","610000"
"39603","710","25021","2","0","0","0","39631","0","610000"
"39604","710","25021","2","0","0","0","39641","0","610000"
"39605","710","25021","2","0","0","0","39651","0","610000"
"39701","710","25021","2","0","0","0","39711","0","610000"
"39702","710","25021","2","0","0","0","39721","0","610000"
"39703","710","25021","2","0","0","0","39731","0","610000"
"39704","710","25021","2","0","0","0","39741","0","610000"
"39705","710","25021","2","0","0","0","39751","0","610000"
"39801","3550","25021","2","0","0","0","39811","0","610000"
"39901","3550","25021","2","0","0","0","39911","0","610000"
"40001","710","25021","2","0","0","0","40011","0","610000"
"40002","710","25021","2","0","0","0","40021","0","610000"
"40003","710","25021","2","0","0","0","40031","0","610000"
"40004","710","25021","2","0","0","0","40041","0","610000"
"40005","710","25021","2","0","0","0","40051","0","610000"
"40101","3550","25021","2","0","0","0","40111","0","610000"
"40201","3550","25021","2","0","0","0","40211","0","610000"
"40301","3550","25021","2","0","0","0","40311","0","610000"
"40401","710","25021","2","0","0","0","40411","0","610000"
"40402","710","25021","2","0","0","0","40421","0","610000"
"40403","710","25021","2","0","0","0","40431","0","610000"
"40404","710","25021","2","0","0","0","40441","0","610000"
"40405","710","25021","2","0","0","0","40451","0","610000"
"40501","710","25021","2","0","0","0","40511","0","610000"
"40502","710","25021","2","0","0","0","40521","0","610000"
"40503","710","25021","2","0","0","0","40531","0","610000"
"40504","710","25021","2","0","0","0","40541","0","610000"
"40505","710","25021","2","0","0","0","40551","0","610000"
"40601","710","25021","2","0","0","0","40611","0","610000"
"40602","710","25021","2","0","0","0","40621","0","610000"
"40603","710","25021","2","0","0","0","40631","0","610000"
"40604","710","25021","2","0","0","0","40641","0","610000"
"40605","710","25021","2","0","0","0","40651","0","610000"
"40701","710","25021","2","0","0","0","40711","0","610000"
"40702","710","25021","2","0","0","0","40721","0","610000"
"40703","710","25021","2","0","0","0","40731","0","610000"
"40704","710","25021","2","0","0","0","40741","0","610000"
"40705","710","25021","2","0","0","0","40751","0","610000"
"40801","710","25021","2","0","0","0","40811","0","610000"
"40802","710","25021","2","0","0","0","40821","0","610000"
"40803","710","25021","2","0","0","0","40831","0","610000"
"40804","710","25021","2","0","0","0","40841","0","610000"
"40805","710","25021","2","0","0","0","40851","0","610000"
"40901","710","25021","2","0","0","0","40911","0","610000"
"40902","710","25021","2","0","0","0","40921","0","610000"
"40903","710","25021","2","0","0","0","40931","0","610000"
"40904","710","25021","2","0","0","0","40941","0","610000"
"40905","710","25021","2","0","0","0","40951","0","610000"
"41001","710","25021","2","0","0","0","41011","0","610000"
"41002","710","25021","2","0","0","0","41021","0","610000"
"41003","710","25021","2","0","0","0","41031","0","610000"
"41004","710","25021","2","0","0","0","41041","0","610000"
"41005","710","25021","2","0","0","0","41051","0","610000"
"41101","710","25021","2","0","0","0","41111","0","610000"
"41102","710","25021","2","0","0","0","41121","0","610000"
"41103","710","25021","2","0","0","0","41131","0","610000"
"41104","710","25021","2","0","0","0","41141","0","610000"
"41105","710","25021","2","0","0","0","41151","0","610000"
"41201","710","25021","2","0","0","0","41211","0","610000"
"41202","710","25021","2","0","0","0","41221","0","610000"
"41203","710","25021","2","0","0","0","41231","0","610000"
"41204","710","25021","2","0","0","0","41241","0","610000"
"41205","710","25021","2","0","0","0","41251","0","610000"
"41301","3550","25021","2","0","0","0","41311","0","610000"
"41401","3550","25021","2","0","0","0","41411","0","610000"
"41501","710","25021","2","0","0","0","41511","0","610000"
"41502","710","25021","2","0","0","0","41521","0","610000"
"41503","710","25021","2","0","0","0","41531","0","610000"
"41504","710","25021","2","0","0","0","41541","0","610000"
"41505","710","25021","2","0","0","0","41551","0","610000"
"41601","710","25021","2","0","0","0","41611","0","610000"
"41602","710","25021","2","0","0","0","41621","0","610000"
"41603","710","25021","2","0","0","0","41631","0","610000"
"41604","710","25021","2","0","0","0","41641","0","610000"
"41605","710","25021","2","0","0","0","41651","0","610000"
"41701","710","25021","2","0","0","0","41711","0","610000"
"41702","710","25021","2","0","0","0","41721","0","610000"
"41703","710","25021","2","0","0","0","41731","0","610000"
"41704","710","25021","2","0","0","0","41741","0","610000"
"41705","710","25021","2","0","0","0","41751","0","610000"
"41801","3550","25021","2","0","0","0","41811","0","610000"
"41901","710","25021","2","0","0","0","41911","0","610000"
"41902","710","25021","2","0","0","0","41921","0","610000"
"41903","710","25021","2","0","0","0","41931","0","610000"
"41904","710","25021","2","0","0","0","41941","0","610000"
"41905","710","25021","2","0","0","0","41951","0","610000"
"42001","710","25021","2","0","0","0","42011","0","610000"
"42002","710","25021","2","0","0","0","42021","0","610000"
"42003","710","25021","2","0","0","0","42031","0","610000"
"42004","710","25021","2","0","0","0","42041","0","610000"
"42005","710","25021","2","0","0","0","42051","0","610000"
"42101","710","25021","2","0","0","0","42111","0","610000"
"42102","710","25021","2","0","0","0","42121","0","610000"
"42103","710","25021","2","0","0","0","42131","0","610000"
"42104","710","25021","2","0","0","0","42141","0","610000"
"42105","710","25021","2","0","0","0","42151","0","610000"
"42201","3550","25021","2","0","0","0","42211","0","610000"
"42301","3550","25021","2","0","0","0","42311","0","610000"
"42401","710","25021","2","0","0","0","42411","0","610000"
"42402","710","25021","2","0","0","0","42421","0","610000"
"42403","710","25021","2","0","0","0","42431","0","610000"
"42404","710","25021","2","0","0","0","42441","0","610000"
"42405","710","25021","2","0","0","0","42451","0","610000"
"42501","710","25021","2","0","0","0","42511","0","610000"
"42502","710","25021","2","0","0","0","42521","0","610000"
"42503","710","25021","2","0","0","0","42531","0","610000"
"42504","710","25021","2","0","0","0","42541","0","610000"
"42505","710","25021","2","0","0","0","42551","0","610000"
"42601","710","25021","2","0","0","0","42611","0","610000"
"42602","710","25021","2","0","0","0","42621","0","610000"
"42603","710","25021","2","0","0","0","42631","0","610000"
"42604","710","25021","2","0","0","0","42641","0","610000"
"42605","710","25021","2","0","0","0","42651","0","610000"
"42701","3550","25021","2","0","0","0","42711","0","610000"
"42801","710","25021","2","0","0","0","42811","0","610000"
"42802","710","25021","2","0","0","0","42821","0","610000"
"42803","710","25021","2","0","0","0","42831","0","610000"
"42804","710","25021","2","0","0","0","42841","0","610000"
"42805","710","25021","2","0","0","0","42851","0","610000"
"42901","710","25021","2","0","0","0","42911","0","610000"
"42902","710","25021","2","0","0","0","42921","0","610000"
"42903","710","25021","2","0","0","0","42931","0","610000"
"42904","710","25021","2","0","0","0","42941","0","610000"
"42905","710","25021","2","0","0","0","42951","0","610000"
"43001","710","25021","2","0","0","0","43011","0","610000"
"43002","710","25021","2","0","0","0","43021","0","610000"
"43003","710","25021","2","0","0","0","43031","0","610000"
"43004","710","25021","2","0","0","0","43041","0","610000"
"43005","710","25021","2","0","0","0","43051","0","610000"
"43101","680","25021","2","0","0","0","43111","0","620000"
"43102","680","25021","2","0","0","0","43121","0","620000"
"43103","680","25021","2","0","0","0","43131","0","620000"
"43104","680","25021","2","0","0","0","43141","0","620000"
"43105","680","25021","2","0","0","0","43151","0","620000"
"43201","3400","25021","2","0","0","0","43211","0","620000"
"43301","680","25021","2","0","0","0","43311","0","620000"
"43302","680","25021","2","0","0","0","43321","0","620000"
"43303","680","25021","2","0","0","0","43331","0","620000"
"43304","680","25021","2","0","0","0","43341","0","620000"
"43305","680","25021","2","0","0","0","43351","0","620000"
"43401","680","25021","2","0","0","0","43411","0","620000"
"43402","680","25021","2","0","0","0","43421","0","620000"
"43403","680","25021","2","0","0","0","43431","0","620000"
"43404","680","25021","2","0","0","0","43441","0","620000"
"43405","680","25021","2","0","0","0","43451","0","620000"
"43501","680","25021","2","0","0","0","43511","0","620000"
"43502","680","25021","2","0","0","0","43521","0","620000"
"43503","680","25021","2","0","0","0","43531","0","620000"
"43504","680","25021","2","0","0","0","43541","0","620000"
"43505","680","25021","2","0","0","0","43551","0","620000"
"43601","680","25021","2","0","0","0","43611","0","620000"
"43602","680","25021","2","0","0","0","43621","0","620000"
"43603","680","25021","2","0","0","0","43631","0","620000"
"43604","680","25021","2","0","0","0","43641","0","620000"
"43605","680","25021","2","0","0","0","43651","0","620000"
"43701","680","25021","2","0","0","0","43711","0","620000"
"43702","680","25021","2","0","0","0","43721","0","620000"
"43703","680","25021","2","0","0","0","43731","0","620000"
"43704","680","25021","2","0","0","0","43741","0","620000"
"43705","680","25021","2","0","0","0","43751","0","620000"
"43801","680","25021","2","0","0","0","43811","0","620000"
"43802","680","25021","2","0","0","0","43821","0","620000"
"43803","680","25021","2","0","0","0","43831","0","620000"
"43804","680","25021","2","0","0","0","43841","0","620000"
"43805","680","25021","2","0","0","0","43851","0","620000"
"43901","3400","25021","2","0","0","0","43911","0","620000"
"44001","3400","25021","2","0","0","0","44011","0","620000"
"44101","680","25021","2","0","0","0","44111","0","620000"
"44102","680","25021","2","0","0","0","44121","0","620000"
"44103","680","25021","2","0","0","0","44131","0","620000"
"44104","680","25021","2","0","0","0","44141","0","620000"
"44105","680","25021","2","0","0","0","44151","0","620000"
"44201","680","25021","2","0","0","0","44211","0","620000"
"44202","680","25021","2","0","0","0","44221","0","620000"
"44203","680","25021","2","0","0","0","44231","0","620000"
"44204","680","25021","2","0","0","0","44241","0","620000"
"44205","680","25021","2","0","0","0","44251","0","620000"
"44301","680","25021","2","0","0","0","44311","0","620000"
"44302","680","25021","2","0","0","0","44321","0","620000"
"44303","680","25021","2","0","0","0","44331","0","620000"
"44304","680","25021","2","0","0","0","44341","0","620000"
"44305","680","25021","2","0","0","0","44351","0","620000"
"44401","680","25021","2","0","0","0","44411","0","620000"
"44402","680","25021","2","0","0","0","44421","0","620000"
"44403","680","25021","2","0","0","0","44431","0","620000"
"44404","680","25021","2","0","0","0","44441","0","620000"
"44405","680","25021","2","0","0","0","44451","0","620000"
"44501","680","25021","2","0","0","0","44511","0","620000"
"44502","680","25021","2","0","0","0","44521","0","620000"
"44503","680","25021","2","0","0","0","44531","0","620000"
"44504","680","25021","2","0","0","0","44541","0","620000"
"44505","680","25021","2","0","0","0","44551","0","620000"
"44601","680","25021","2","0","0","0","44611","0","620000"
"44602","680","25021","2","0","0","0","44621","0","620000"
"44603","680","25021","2","0","0","0","44631","0","620000"
"44604","680","25021","2","0","0","0","44641","0","620000"
"44605","680","25021","2","0","0","0","44651","0","620000"
"44701","3400","25021","2","0","0","0","44711","0","620000"
"44801","680","25021","2","0","0","0","44811","0","620000"
"44802","680","25021","2","0","0","0","44821","0","620000"
"44803","680","25021","2","0","0","0","44831","0","620000"
"44804","680","25021","2","0","0","0","44841","0","620000"
"44805","680","25021","2","0","0","0","44851","0","620000"
"44901","3400","25021","2","0","0","0","44911","0","620000"
"45001","680","25021","2","0","0","0","45011","0","620000"
"45002","680","25021","2","0","0","0","45021","0","620000"
"45003","680","25021","2","0","0","0","45031","0","620000"
"45004","680","25021","2","0","0","0","45041","0","620000"
"45005","680","25021","2","0","0","0","45051","0","620000"
"45101","680","25021","2","0","0","0","45111","0","620000"
"45102","680","25021","2","0","0","0","45121","0","620000"
"45103","680","25021","2","0","0","0","45131","0","620000"
"45104","680","25021","2","0","0","0","45141","0","620000"
"45105","680","25021","2","0","0","0","45151","0","620000"
"45201","3400","25021","2","0","0","0","45211","0","620000"
"45301","680","25021","2","0","0","0","45311","0","620000"
"45302","680","25021","2","0","0","0","45321","0","620000"
"45303","680","25021","2","0","0","0","45331","0","620000"
"45304","680","25021","2","0","0","0","45341","0","620000"
"45305","680","25021","2","0","0","0","45351","0","620000"
"45401","680","25021","2","0","0","0","45411","0","620000"
"45402","680","25021","2","0","0","0","45421","0","620000"
"45403","680","25021","2","0","0","0","45431","0","620000"
"45404","680","25021","2","0","0","0","45441","0","620000"
"45405","680","25021","2","0","0","0","45451","0","620000"
"45501","3400","25021","2","0","0","0","45511","0","620000"
"45601","680","25021","2","0","0","0","45611","0","620000"
"45602","680","25021","2","0","0","0","45621","0","620000"
"45603","680","25021","2","0","0","0","45631","0","620000"
"45604","680","25021","2","0","0","0","45641","0","620000"
"45605","680","25021","2","0","0","0","45651","0","620000"
"45701","680","25021","2","0","0","0","45711","0","620000"
"45702","680","25021","2","0","0","0","45721","0","620000"
"45703","680","25021","2","0","0","0","45731","0","620000"
"45704","680","25021","2","0","0","0","45741","0","620000"
"45705","680","25021","2","0","0","0","45751","0","620000"
"45801","680","25021","2","0","0","0","45811","0","620000"
"45802","680","25021","2","0","0","0","45821","0","620000"
"45803","680","25021","2","0","0","0","45831","0","620000"
"45804","680","25021","2","0","0","0","45841","0","620000"
"45805","680","25021","2","0","0","0","45851","0","620000"
"45901","3400","25021","2","0","0","0","45911","0","620000"
"46001","680","25021","2","0","0","0","46011","0","620000"
"46002","680","25021","2","0","0","0","46021","0","620000"
"46003","680","25021","2","0","0","0","46031","0","620000"
"46004","680","25021","2","0","0","0","46041","0","620000"
"46005","680","25021","2","0","0","0","46051","0","620000"
"46101","680","25021","2","0","0","0","46111","0","620000"
"46102","680","25021","2","0","0","0","46121","0","620000"
"46103","680","25021","2","0","0","0","46131","0","620000"
"46104","680","25021","2","0","0","0","46141","0","620000"
"46105","680","25021","2","0","0","0","46151","0","620000"
"46201","3400","25021","2","0","0","0","46211","0","620000"
"46301","680","25021","2","0","0","0","46311","0","620000"
"46302","680","25021","2","0","0","0","46321","0","620000"
"46303","680","25021","2","0","0","0","46331","0","620000"
"46304","680","25021","2","0","0","0","46341","0","620000"
"46305","680","25021","2","0","0","0","46351","0","620000"
"46401","3400","25021","2","0","0","0","46411","0","620000"
"46501","3400","25021","2","0","0","0","46511","0","620000"
"46601","3400","25021","2","0","0","0","46611","0","620000"
"46701","680","25021","2","0","0","0","46711","0","620000"
"46702","680","25021","2","0","0","0","46721","0","620000"
"46703","680","25021","2","0","0","0","46731","0","620000"
"46704","680","25021","2","0","0","0","46741","0","620000"
"46705","680","25021","2","0","0","0","46751","0","620000"
"46801","3400","25021","2","0","0","0","46811","0","620000"
"46901","680","25021","2","0","0","0","46911","0","620000"
"46902","680","25021","2","0","0","0","46921","0","620000"
"46903","680","25021","2","0","0","0","46931","0","620000"
"46904","680","25021","2","0","0","0","46941","0","620000"
"46905","680","25021","2","0","0","0","46951","0","620000"
"47001","680","25021","2","0","0","0","47011","0","620000"
"47002","680","25021","2","0","0","0","47021","0","620000"
"47003","680","25021","2","0","0","0","47031","0","620000"
"47004","680","25021","2","0","0","0","47041","0","620000"
"47005","680","25021","2","0","0","0","47051","0","620000"
"47101","680","25021","2","0","0","0","47111","0","620000"
"47102","680","25021","2","0","0","0","47121","0","620000"
"47103","680","25021","2","0","0","0","47131","0","620000"
"47104","680","25021","2","0","0","0","47141","0","620000"
"47105","680","25021","2","0","0","0","47151","0","620000"
"47201","680","25021","2","0","0","0","47211","0","620000"
"47202","680","25021","2","0","0","0","47221","0","620000"
"47203","680","25021","2","0","0","0","47231","0","620000"
"47204","680","25021","2","0","0","0","47241","0","620000"
"47205","680","25021","2","0","0","0","47251","0","620000"
"47301","680","25021","2","0","0","0","47311","0","620000"
"47302","680","25021","2","0","0","0","47321","0","620000"
"47303","680","25021","2","0","0","0","47331","0","620000"
"47304","680","25021","2","0","0","0","47341","0","620000"
"47305","680","25021","2","0","0","0","47351","0","620000"
"47401","680","25021","2","0","0","0","47411","0","620000"
"47402","680","25021","2","0","0","0","47421","0","620000"
"47403","680","25021","2","0","0","0","47431","0","620000"
"47404","680","25021","2","0","0","0","47441","0","620000"
"47405","680","25021","2","0","0","0","47451","0","620000"
"47501","680","25021","2","0","0","0","47511","0","620000"
"47502","680","25021","2","0","0","0","47521","0","620000"
"47503","680","25021","2","0","0","0","47531","0","620000"
"47504","680","25021","2","0","0","0","47541","0","620000"
"47505","680","25021","2","0","0","0","47551","0","620000"
"47601","680","25021","2","0","0","0","47611","0","620000"
"47602","680","25021","2","0","0","0","47621","0","620000"
"47603","680","25021","2","0","0","0","47631","0","620000"
"47604","680","25021","2","0","0","0","47641","0","620000"
"47605","680","25021","2","0","0","0","47651","0","620000"
"47701","680","25021","2","0","0","0","47711","0","620000"
"47702","680","25021","2","0","0","0","47721","0","620000"
"47703","680","25021","2","0","0","0","47731","0","620000"
"47704","680","25021","2","0","0","0","47741","0","620000"
"47705","680","25021","2","0","0","0","47751","0","620000"
"47801","680","25021","2","0","0","0","47811","0","620000"
"47802","680","25021","2","0","0","0","47821","0","620000"
"47803","680","25021","2","0","0","0","47831","0","620000"
"47804","680","25021","2","0","0","0","47841","0","620000"
"47805","680","25021","2","0","0","0","47851","0","620000"
"47901","3400","25021","2","0","0","0","47911","0","620000"
"48001","680","25021","2","0","0","0","48011","0","620000"
"48002","680","25021","2","0","0","0","48021","0","620000"
"48003","680","25021","2","0","0","0","48031","0","620000"
"48004","680","25021","2","0","0","0","48041","0","620000"
"48005","680","25021","2","0","0","0","48051","0","620000"
"48101","680","25021","2","0","0","0","48111","0","620000"
"48102","680","25021","2","0","0","0","48121","0","620000"
"48103","680","25021","2","0","0","0","48131","0","620000"
"48104","680","25021","2","0","0","0","48141","0","620000"
"48105","680","25021","2","0","0","0","48151","0","620000"
"48201","680","25021","2","0","0","0","48211","0","620000"
"48202","680","25021","2","0","0","0","48221","0","620000"
"48203","680","25021","2","0","0","0","48231","0","620000"
"48204","680","25021","2","0","0","0","48241","0","620000"
"48205","680","25021","2","0","0","0","48251","0","620000"
"48301","690","25021","2","0","0","0","48311","0","630000"
"48302","690","25021","2","0","0","0","48321","0","630000"
"48303","690","25021","2","0","0","0","48331","0","630000"
"48304","690","25021","2","0","0","0","48341","0","630000"
"48305","690","25021","2","0","0","0","48351","0","630000"
"48401","3450","25021","2","0","0","0","48411","0","630000"
"48501","690","25021","2","0","0","0","48511","0","630000"
"48502","690","25021","2","0","0","0","48521","0","630000"
"48503","690","25021","2","0","0","0","48531","0","630000"
"48504","690","25021","2","0","0","0","48541","0","630000"
"48505","690","25021","2","0","0","0","48551","0","630000"
"48601","3450","25021","2","0","0","0","48611","0","630000"
"48701","690","25021","2","0","0","0","48711","0","630000"
"48702","690","25021","2","0","0","0","48721","0","630000"
"48703","690","25021","2","0","0","0","48731","0","630000"
"48704","690","25021","2","0","0","0","48741","0","630000"
"48705","690","25021","2","0","0","0","48751","0","630000"
"48801","690","25021","2","0","0","0","48811","0","630000"
"48802","690","25021","2","0","0","0","48821","0","630000"
"48803","690","25021","2","0","0","0","48831","0","630000"
"48804","690","25021","2","0","0","0","48841","0","630000"
"48805","690","25021","2","0","0","0","48851","0","630000"
"48901","690","25021","2","0","0","0","48911","0","630000"
"48902","690","25021","2","0","0","0","48921","0","630000"
"48903","690","25021","2","0","0","0","48931","0","630000"
"48904","690","25021","2","0","0","0","48941","0","630000"
"48905","690","25021","2","0","0","0","48951","0","630000"
"49001","690","25021","2","0","0","0","49011","0","630000"
"49002","690","25021","2","0","0","0","49021","0","630000"
"49003","690","25021","2","0","0","0","49031","0","630000"
"49004","690","25021","2","0","0","0","49041","0","630000"
"49005","690","25021","2","0","0","0","49051","0","630000"
"49101","690","25021","2","0","0","0","49111","0","630000"
"49102","690","25021","2","0","0","0","49121","0","630000"
"49103","690","25021","2","0","0","0","49131","0","630000"
"49104","690","25021","2","0","0","0","49141","0","630000"
"49105","690","25021","2","0","0","0","49151","0","630000"
"49201","690","25021","2","0","0","0","49211","0","630000"
"49202","690","25021","2","0","0","0","49221","0","630000"
"49203","690","25021","2","0","0","0","49231","0","630000"
"49204","690","25021","2","0","0","0","49241","0","630000"
"49205","690","25021","2","0","0","0","49251","0","630000"
"49301","690","25021","2","0","0","0","49311","0","630000"
"49302","690","25021","2","0","0","0","49321","0","630000"
"49303","690","25021","2","0","0","0","49331","0","630000"
"49304","690","25021","2","0","0","0","49341","0","630000"
"49305","690","25021","2","0","0","0","49351","0","630000"
"49401","3450","25021","2","0","0","0","49411","0","630000"
