75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b
"19","30","19","0","0","14","19","200000001","19","19","0","670320019","19","1","19","203200","1","1","19","10","0","19","19","19","0","19","19","19","19","0","0","390","19","0","19","0","10","0","19","2483"
"20","30","20","0","0","14","20","200000001","20","20","0","670320020","20","1","20","203200","1","1","20","10","0","20","20","20","0","20","20","20","20","0","0","395","20","0","20","0","10","0","20","2630"
"20","30","21","0","0","14","21","200000001","21","21","0","670320021","21","1","21","203200","1","1","21","10","0","21","21","21","0","21","21","21","21","0","0","398","21","0","21","0","10","0","21","2756"
"20","30","22","0","0","14","22","200000001","22","22","0","670320022","22","1","22","203200","1","1","22","10","0","22","22","22","0","22","22","22","22","0","0","402","22","0","22","0","10","0","22","2883"
"20","30","23","0","0","14","23","200000001","23","23","0","670320023","23","1","23","203200","1","1","23","10","0","23","23","23","0","23","23","23","23","0","0","405","23","0","23","0","10","0","23","3009"
"23","30","24","0","0","16","24","200000001","24","24","0","670320024","24","1","24","203200","1","1","24","10","0","24","24","24","0","24","24","24","24","0","0","417","24","0","24","0","10","0","24","3156"
"26","30","25","0","0","18","25","200000001","25","25","0","670320025","25","1","25","203200","1","1","25","10","0","25","25","25","0","25","25","25","25","0","0","429","25","0","25","0","10","0","25","3304"
"29","30","26","0","0","19","26","200000001","26","26","0","670320026","26","1","26","203200","1","1","26","10","0","26","26","26","0","26","26","26","26","0","0","440","26","0","26","0","10","0","26","3451"
"32","30","27","0","0","21","27","200000001","27","27","0","670320027","27","1","27","203200","1","1","27","10","0","27","27","27","0","27","27","27","27","0","0","452","27","0","27","0","10","0","27","3598"
"34","30","28","0","0","23","28","200000001","28","28","0","670320028","28","1","28","203200","1","1","28","10","0","28","28","28","0","28","28","28","28","0","0","486","28","0","28","0","10","0","28","4093"
"34","30","29","0","0","23","29","200000001","29","29","0","670320029","29","1","29","203200","1","1","29","10","0","29","29","29","0","29","29","29","29","0","0","495","29","0","29","0","10","0","29","4493"
"34","30","30","0","0","23","30","200000001","30","30","0","670320030","30","1","30","203200","1","1","30","10","0","30","30","30","0","30","30","30","30","0","0","503","30","0","30","0","10","0","30","4769"
"34","30","31","0","0","23","31","200000001","31","31","0","670320031","31","1","31","203200","1","1","31","10","0","31","31","31","0","31","31","31","31","0","0","512","31","0","31","0","10","0","31","5044"
"34","30","32","0","0","23","32","200000001","32","32","0","670320032","32","1","32","203200","1","1","32","10","0","32","32","32","0","32","32","32","32","0","0","520","32","0","32","0","10","0","32","5320"
"34","30","33","0","0","24","33","200000001","33","33","0","670320033","33","1","33","203200","1","1","33","10","0","33","33","33","0","33","33","33","33","0","0","556","33","0","33","0","10","0","33","5778"
"34","30","34","0","0","24","34","200000001","34","34","0","670320034","34","1","34","203200","1","1","34","10","0","34","34","34","0","34","34","34","34","0","0","591","34","0","34","0","10","0","34","6236"
"34","30","35","0","0","24","35","200000001","35","35","0","670320035","35","1","35","203200","1","1","35","10","0","35","35","35","0","35","35","35","35","0","0","629","35","0","35","0","10","0","35","6630"
"35","30","36","0","0","24","36","200000001","36","36","0","670320036","36","1","36","203200","1","1","36","10","0","36","36","36","0","36","36","36","36","0","0","667","36","0","36","0","10","0","36","7025"
"35","30","37","0","0","24","37","200000001","37","37","0","670320037","37","1","37","203200","1","1","37","10","0","37","37","37","0","37","37","37","37","0","0","705","37","0","37","0","10","0","37","7419"
"35","30","38","0","0","24","38","200000001","38","38","0","670320038","38","1","38","203200","1","1","38","10","0","38","38","38","0","38","38","38","38","0","0","705","38","0","38","0","10","0","38","7419"
"44","30","39","0","0","30","39","200000001","39","39","0","670320039","39","1","39","203200","1","1","39","10","0","39","39","39","0","39","39","39","39","0","0","749","39","0","39","0","10","0","39","8409"
"53","30","40","0","0","36","40","200000001","40","40","0","670320040","40","1","40","203200","1","1","40","10","0","40","40","40","0","40","40","40","40","0","0","858","40","0","40","0","10","0","40","11921"
"54","30","41","0","0","37","41","200000001","41","41","0","670320041","41","1","41","203200","1","1","41","10","0","41","41","41","0","41","41","41","41","0","0","922","41","0","41","0","10","0","41","12375"
"56","30","42","0","0","38","42","200000001","42","42","0","670320042","42","1","42","203200","1","1","42","10","0","42","42","42","0","42","42","42","42","0","0","986","42","0","42","0","10","0","42","12829"
"57","30","43","0","0","39","43","200000001","43","43","0","670320043","43","1","43","203200","1","1","43","10","0","43","43","43","0","43","43","43","43","0","0","1050","43","0","43","0","10","0","43","13283"
"59","30","44","0","0","39","44","200000001","44","44","0","670320044","44","1","44","203200","1","1","44","10","0","44","44","44","0","44","44","44","44","0","0","1114","44","0","44","0","10","0","44","13737"
"60","30","45","0","0","40","45","200000001","45","45","0","670320045","45","1","45","203200","1","1","45","10","0","45","45","45","0","45","45","45","45","0","0","1178","45","0","45","0","10","0","45","14191"
"62","30","46","0","0","41","46","200000001","46","46","0","670320046","46","1","46","203200","1","1","46","10","0","46","46","46","0","46","46","46","46","0","0","1242","46","0","46","0","10","0","46","14645"
"63","30","47","0","0","42","47","200000001","47","47","0","670320047","47","1","47","203200","1","1","47","10","0","47","47","47","0","47","47","47","47","0","0","1306","47","0","47","0","10","0","47","15099"
"63","30","48","0","0","43","48","200000001","48","48","0","670320048","48","1","48","203200","1","1","48","10","0","48","48","48","0","48","48","48","48","0","0","1344","48","0","48","0","10","0","48","15121"
"69","30","49","0","0","47","49","200000001","49","49","0","670320049","49","1","49","203200","1","1","49","10","0","49","49","49","0","49","49","49","49","0","0","1436","49","0","49","0","10","0","49","16969"
"76","30","50","0","0","50","50","200000001","50","50","0","670320050","50","1","50","203200","1","1","50","10","0","50","50","50","0","50","50","50","50","0","0","1528","50","0","50","0","10","0","50","18817"
"82","30","51","0","0","54","51","200000001","51","51","0","670320051","51","1","51","203200","1","1","51","10","0","51","51","51","0","51","51","51","51","0","0","1670","51","0","51","0","10","0","51","20664"
"88","30","52","0","0","58","52","200000001","52","52","0","670320052","52","1","52","203200","1","1","52","10","0","52","52","52","0","52","52","52","52","0","0","1712","52","0","52","0","10","0","52","22512"
"95","30","53","0","0","62","53","200000001","53","53","0","670320053","53","1","53","203200","1","1","53","10","0","53","53","53","0","53","53","53","53","0","0","1804","53","0","53","0","10","0","53","24360"
"101","30","54","0","0","65","54","200000001","54","54","0","670320054","54","1","54","203200","1","1","54","10","0","54","54","54","0","54","54","54","54","0","0","1896","54","0","54","0","10","0","54","26708"
"107","30","55","0","0","69","55","200000001","55","55","0","670320055","55","1","55","203200","1","1","55","10","0","55","55","55","0","55","55","55","55","0","0","1988","55","0","55","0","10","0","55","28056"
"113","30","56","0","0","73","56","200000001","56","56","0","670320056","56","1","56","203200","1","1","56","10","0","56","56","56","0","56","56","56","56","0","0","2080","56","0","56","0","10","0","56","29903"
"120","30","57","0","0","76","57","200000001","57","57","0","670320057","57","1","57","203200","1","1","57","10","0","57","57","57","0","57","57","57","57","0","0","2172","57","0","57","0","10","0","57","31751"
"126","30","58","0","0","80","58","200000001","58","58","0","670320058","58","1","58","203200","1","1","58","10","0","58","58","58","0","58","58","58","58","0","0","2264","58","0","58","0","10","0","58","33599"
"132","30","59","0","0","84","59","200000001","59","59","0","670320059","59","1","59","203200","1","1","59","10","0","59","59","59","0","59","59","59","59","0","0","2356","59","0","59","0","10","0","59","35447"
"139","30","60","0","0","87","60","200000001","60","60","0","670320060","60","1","60","203200","1","1","60","10","0","60","60","60","0","60","60","60","60","0","0","2448","60","0","60","0","10","0","60","37295"
"145","30","61","0","0","91","61","200000001","61","61","0","670320061","61","1","61","203200","1","1","61","10","0","61","61","61","0","61","61","61","61","0","0","2540","61","0","61","0","10","0","61","39142"
"146","30","62","0","0","92","62","200000001","62","62","0","670320062","62","1","62","203200","1","1","62","10","0","62","62","62","0","62","62","62","62","0","0","2585","62","0","62","0","10","0","62","39624"
"147","30","63","0","0","94","63","200000001","63","63","0","670320063","63","1","63","203200","1","1","63","10","0","63","63","63","0","63","63","63","63","0","0","2631","63","0","63","0","10","0","63","40105"
"148","30","64","0","0","95","64","200000001","64","64","0","670320064","64","1","64","203200","1","1","64","10","0","64","64","64","0","64","64","64","64","0","0","2676","64","0","64","0","10","0","64","40587"
"150","30","65","0","0","96","65","200000001","65","65","0","670320065","65","1","65","203200","1","1","65","10","0","65","65","65","0","65","65","65","65","0","0","2721","65","0","65","0","10","0","65","41068"
"151","30","66","0","0","98","66","200000001","66","66","0","670320066","66","1","66","203200","1","1","66","10","0","66","66","66","0","66","66","66","66","0","0","2767","66","0","66","0","10","0","66","41550"
"152","30","67","0","0","99","67","200000001","67","67","0","670320067","67","1","67","203200","1","1","67","10","0","67","67","67","0","67","67","67","67","0","0","2812","67","0","67","0","10","0","67","42032"
"153","30","68","0","0","100","68","200000001","68","68","0","670320068","68","1","68","203200","1","1","68","10","0","68","68","68","0","68","68","68","68","0","0","2857","68","0","68","0","10","0","68","42513"
"154","30","69","0","0","102","69","200000001","69","69","0","670320069","69","1","69","203200","1","1","69","10","0","69","69","69","0","69","69","69","69","0","0","2902","69","0","69","0","10","0","69","42995"
"155","30","70","0","0","103","70","200000001","70","70","0","670320070","70","1","70","203200","1","1","70","10","0","70","70","70","0","70","70","70","70","0","0","2948","70","0","70","0","10","0","70","43476"
"156","30","71","0","0","104","71","200000001","71","71","0","670320071","71","1","71","203200","1","1","71","10","0","71","71","71","0","71","71","71","71","0","0","2993","71","0","71","0","10","0","71","43958"
"2","30","1","0","0","150","1","200000001","1","1","0","670330001","1","1","1","203300","1","1","1","10","0","1","1","1","0","1","1","1","1","37","0","0","1","0","1","0","10","0","1","215"
"28","30","2","0","0","150","2","200000001","2","2","0","670330002","2","1","2","203300","1","1","2","10","0","2","2","2","0","2","2","2","2","17","0","0","2","0","2","0","10","0","2","414"
"4","30","3","0","0","150","3","200000001","3","3","0","670330003","3","1","3","203300","1","1","3","10","0","3","3","3","0","3","3","3","3","45","0","0","3","0","3","0","10","0","3","471"
"6","30","4","0","0","150","4","200000001","4","4","0","670330004","4","1","4","203300","1","1","4","10","0","4","4","4","0","4","4","4","4","65","0","0","4","0","4","0","10","0","4","526"
"7","30","5","0","0","154","5","200000001","5","5","0","670330005","5","1","5","203300","1","1","5","10","0","5","5","5","0","5","5","5","5","89","0","0","5","0","5","0","10","0","5","582"
"7","30","6","0","0","194","6","200000001","6","6","0","670330006","6","1","6","203300","1","1","6","10","0","6","6","6","0","6","6","6","6","96","0","0","6","0","6","0","10","0","6","583"
"8","30","7","0","0","208","7","200000001","7","7","0","670330007","7","1","7","203300","1","1","7","10","0","7","7","7","0","7","7","7","7","116","0","0","7","0","7","0","10","0","7","759"
"8","30","8","0","0","221","8","200000001","8","8","0","670330008","8","1","8","203300","1","1","8","10","0","8","8","8","0","8","8","8","8","136","0","0","8","0","8","0","10","0","8","934"
"8","30","9","0","0","239","9","200000001","9","9","0","670330009","9","1","9","203300","1","1","9","10","0","9","9","9","0","9","9","9","9","149","0","0","9","0","9","0","10","0","9","948"
"8","30","10","0","0","243","10","200000001","10","10","0","670330010","10","1","10","203300","1","1","10","10","0","10","10","10","0","10","10","10","10","154","0","0","10","0","10","0","10","0","10","969"
"9","30","11","0","0","248","11","200000001","11","11","0","670330011","11","1","11","203300","1","1","11","10","0","11","11","11","0","11","11","11","11","159","0","0","11","0","11","0","10","0","11","989"
"9","30","12","0","0","252","12","200000001","12","12","0","670330012","12","1","12","203300","1","1","12","10","0","12","12","12","0","12","12","12","12","164","0","0","12","0","12","0","10","0","12","1010"
"9","30","13","0","0","252","13","200000001","13","13","0","670330013","13","1","13","203300","1","1","13","10","0","13","13","13","0","13","13","13","13","164","0","0","13","0","13","0","10","0","13","1010"
"14","30","14","0","0","300","14","200000001","14","14","0","670330014","14","1","14","203300","1","1","14","10","0","14","14","14","0","14","14","14","14","240","0","0","14","0","14","0","10","0","14","1341"
"14","30","15","0","0","300","15","200000001","15","15","0","670330015","15","1","15","203300","1","1","15","10","0","15","15","15","0","15","15","15","15","249","0","0","15","0","15","0","10","0","15","1539"
"14","30","16","0","0","300","16","200000001","16","16","0","670330016","16","1","16","203300","1","1","16","10","0","16","16","16","0","16","16","16","16","257","0","0","16","0","16","0","10","0","16","1738"
"14","30","17","0","0","300","17","200000001","17","17","0","670330017","17","1","17","203300","1","1","17","10","0","17","17","17","0","17","17","17","17","266","0","0","17","0","17","0","10","0","17","1936"
"14","30","18","0","0","300","18","200000001","18","18","0","670330018","18","1","18","203300","1","1","18","10","0","18","18","18","0","18","18","18","18","274","0","0","18","0","18","0","10","0","18","2135"
"14","30","19","0","0","300","19","200000001","19","19","0","670330019","19","1","19","203300","1","1","19","10","0","19","19","19","0","19","19","19","19","283","0","0","19","0","19","0","10","0","19","2333"
"15","30","20","0","0","300","20","200000001","20","20","0","670330020","20","1","20","203300","1","1","20","10","0","20","20","20","0","20","20","20","20","298","0","0","20","0","20","0","10","0","20","2461"
"16","30","21","0","0","300","21","200000001","21","21","0","670330021","21","1","21","203300","1","1","21","10","0","21","21","21","0","21","21","21","21","321","0","0","21","0","21","0","10","0","21","2589"
"17","30","22","0","0","300","22","200000001","22","22","0","670330022","22","1","22","203300","1","1","22","10","0","22","22","22","0","22","22","22","22","344","0","0","22","0","22","0","10","0","22","2717"
"18","30","23","0","0","300","23","200000001","23","23","0","670330023","23","1","23","203300","1","1","23","10","0","23","23","23","0","23","23","23","23","367","0","0","23","0","23","0","10","0","23","2845"
"19","30","24","0","0","300","24","200000001","24","24","0","670330024","24","1","24","203300","1","1","24","10","0","24","24","24","0","24","24","24","24","390","0","0","24","0","24","0","10","0","24","2973"
"20","30","25","0","0","300","25","200000001","25","25","0","670330025","25","1","25","203300","1","1","25","10","0","25","25","25","0","25","25","25","25","413","0","0","25","0","25","0","10","0","25","3101"
"21","30","26","0","0","300","26","200000001","26","26","0","670330026","26","1","26","203300","1","1","26","10","0","26","26","26","0","26","26","26","26","436","0","0","26","0","26","0","10","0","26","3229"
"22","30","27","0","0","300","27","200000001","27","27","0","670330027","27","1","27","203300","1","1","27","10","0","27","27","27","0","27","27","27","27","459","0","0","27","0","27","0","10","0","27","3357"
"23","30","28","0","0","300","28","200000001","28","28","0","670330028","28","1","28","203300","1","1","28","10","0","28","28","28","0","28","28","28","28","482","0","0","28","0","28","0","10","0","28","3485"
"24","30","29","0","0","300","29","200000001","29","29","0","670330029","29","1","29","203300","1","1","29","10","0","29","29","29","0","29","29","29","29","505","0","0","29","0","29","0","10","0","29","3613"
"25","30","30","0","0","300","30","200000001","30","30","0","670330030","30","1","30","203300","1","1","30","10","0","30","30","30","0","30","30","30","30","528","0","0","30","0","30","0","10","0","30","3741"
"25","30","31","0","0","300","31","200000001","31","31","0","670330031","31","1","31","203300","1","1","31","10","0","31","31","31","0","31","31","31","31","535","0","0","31","0","31","0","10","0","31","3917"
"25","30","32","0","0","300","32","200000001","32","32","0","670330032","32","1","32","203300","1","1","32","10","0","32","32","32","0","32","32","32","32","541","0","0","32","0","32","0","10","0","32","4945"
"25","30","33","0","0","300","33","200000001","33","33","0","670330033","33","1","33","203300","1","1","33","10","0","33","33","33","0","33","33","33","33","572","0","0","33","0","33","0","10","0","33","5045"
"25","30","34","0","0","300","34","200000001","34","34","0","670330034","34","1","34","203300","1","1","34","10","0","34","34","34","0","34","34","34","34","602","0","0","34","0","34","0","10","0","34","5568"
"26","30","35","0","0","300","35","200000001","35","35","0","670330035","35","1","35","203300","1","1","35","10","0","35","35","35","0","35","35","35","35","630","0","0","35","0","35","0","10","0","35","6147"
"26","30","36","0","0","300","36","200000001","36","36","0","670330036","36","1","36","203300","1","1","36","10","0","36","36","36","0","36","36","36","36","658","0","0","36","0","36","0","10","0","36","6725"
"29","30","37","0","0","300","37","200000001","37","37","0","670330037","37","1","37","203300","1","1","37","10","0","37","37","37","0","37","37","37","37","697","0","0","37","0","37","0","10","0","37","6921"
"32","30","38","0","0","300","38","200000001","38","38","0","670330038","38","1","38","203300","1","1","38","10","0","38","38","38","0","38","38","38","38","736","0","0","38","0","38","0","10","0","38","7118"
"34","30","39","0","0","300","39","200000001","39","39","0","670330039","39","1","39","203300","1","1","39","10","0","39","39","39","0","39","39","39","39","775","0","0","39","0","39","0","10","0","39","7314"
"37","30","40","0","0","300","40","200000001","40","40","0","670330040","40","1","40","203300","1","1","40","10","0","40","40","40","0","40","40","40","40","814","0","0","40","0","40","0","10","0","40","7511"
"40","30","41","0","0","300","41","200000001","41","41","0","670330041","41","1","41","203300","1","1","41","10","0","41","41","41","0","41","41","41","41","853","0","0","41","0","41","0","10","0","41","7707"
"50","30","42","0","0","300","42","200000001","42","42","0","670330042","42","1","42","203300","1","1","42","10","0","42","42","42","0","42","42","42","42","974","0","0","42","0","42","0","10","0","42","7904"
"60","30","43","0","0","300","43","200000001","43","43","0","670330043","43","1","43","203300","1","1","43","10","0","43","43","43","0","43","43","43","43","1095","0","0","43","0","43","0","10","0","43","8100"
"60","30","44","0","0","300","44","200000001","44","44","0","670330044","44","1","44","203300","1","1","44","10","0","44","44","44","0","44","44","44","44","1210","0","0","44","0","44","0","10","0","44","9268"
"61","30","45","0","0","300","45","200000001","45","45","0","670330045","45","1","45","203300","1","1","45","10","0","45","45","45","0","45","45","45","45","1325","0","0","45","0","45","0","10","0","45","10437"
"61","30","46","0","0","300","46","200000001","46","46","0","670330046","46","1","46","203300","1","1","46","10","0","46","46","46","0","46","46","46","46","1439","0","0","46","0","46","0","10","0","46","11605"
"61","30","47","0","0","300","47","200000001","47","47","0","670330047","47","1","47","203300","1","1","47","10","0","47","47","47","0","47","47","47","47","1554","0","0","47","0","47","0","10","0","47","12773"
"61","30","48","0","0","300","48","200000001","48","48","0","670330048","48","1","48","203300","1","1","48","10","0","48","48","48","0","48","48","48","48","1635","0","0","48","0","48","0","10","0","48","13690"
"61","30","49","0","0","300","49","200000001","49","49","0","670330049","49","1","49","203300","1","1","49","10","0","49","49","49","0","49","49","49","49","1716","0","0","49","0","49","0","10","0","49","14607"
"61","30","50","0","0","300","50","200000001","50","50","0","670330050","50","1","50","203300","1","1","50","10","0","50","50","50","0","50","50","50","50","1797","0","0","50","0","50","0","10","0","50","15524"
"61","30","51","0","0","300","51","200000001","51","51","0","670330051","51","1","51","203300","1","1","51","10","0","51","51","51","0","51","51","51","51","1843","0","0","51","0","51","0","10","0","51","17255"
"61","30","52","0","0","300","52","200000001","52","52","0","670330052","52","1","52","203300","1","1","52","10","0","52","52","52","0","52","52","52","52","1889","0","0","52","0","52","0","10","0","52","18986"
"61","30","53","0","0","300","53","200000001","53","53","0","670330053","53","1","53","203300","1","1","53","10","0","53","53","53","0","53","53","53","53","1935","0","0","53","0","53","0","10","0","53","20717"
"61","30","54","0","0","300","54","200000001","54","54","0","670330054","54","1","54","203300","1","1","54","10","0","54","54","54","0","54","54","54","54","1981","0","0","54","0","54","0","10","0","54","22448"
"61","30","55","0","0","300","55","200000001","55","55","0","670330055","55","1","55","203300","1","1","55","10","0","55","55","55","0","55","55","55","55","2027","0","0","55","0","55","0","10","0","55","24179"
"61","30","56","0","0","300","56","200000001","56","56","0","670330056","56","1","56","203300","1","1","56","10","0","56","56","56","0","56","56","56","56","2073","0","0","56","0","56","0","10","0","56","25911"
"61","30","57","0","0","300","57","200000001","57","57","0","670330057","57","1","57","203300","1","1","57","10","0","57","57","57","0","57","57","57","57","2119","0","0","57","0","57","0","10","0","57","27642"
"61","30","58","0","0","300","58","200000001","58","58","0","670330058","58","1","58","203300","1","1","58","10","0","58","58","58","0","58","58","58","58","2165","0","0","58","0","58","0","10","0","58","29373"
"61","30","59","0","0","300","59","200000001","59","59","0","670330059","59","1","59","203300","1","1","59","10","0","59","59","59","0","59","59","59","59","2211","0","0","59","0","59","0","10","0","59","31104"
"61","30","60","0","0","400","60","200000001","60","60","0","670330060","60","1","60","203300","1","1","60","10","0","60","60","60","0","60","60","60","60","2257","0","0","60","0","60","0","10","0","60","32835"
"61","30","61","0","0","400","61","200000001","61","61","0","670330061","61","1","61","203300","1","1","61","10","0","61","61","61","0","61","61","61","61","2390","0","0","61","0","61","0","10","0","61","35292"
"62","30","62","0","0","400","62","200000001","62","62","0","670330062","62","1","62","203300","1","1","62","10","0","62","62","62","0","62","62","62","62","2433","0","0","62","0","62","0","10","0","62","35348"
"63","30","63","0","0","400","63","200000001","63","63","0","670330063","63","1","63","203300","1","1","63","10","0","63","63","63","0","63","63","63","63","2477","0","0","63","0","63","0","10","0","63","35405"
"64","30","64","0","0","401","64","200000001","64","64","0","670330064","64","1","64","203300","1","1","64","10","0","64","64","64","0","64","64","64","64","2520","0","0","64","0","64","0","10","0","64","35461"
"66","30","65","0","0","401","65","200000001","65","65","0","670330065","65","1","65","203300","1","1","65","10","0","65","65","65","0","65","65","65","65","2564","0","0","65","0","65","0","10","0","65","35518"
"67","30","66","0","0","401","66","200000001","66","66","0","670330066","66","1","66","203300","1","1","66","10","0","66","66","66","0","66","66","66","66","2607","0","0","66","0","66","0","10","0","66","35574"
"68","30","67","0","0","401","67","200000001","67","67","0","670330067","67","1","67","203300","1","1","67","10","0","67","67","67","0","67","67","67","67","2651","0","0","67","0","67","0","10","0","67","35631"
"69","30","68","0","0","401","68","200000001","68","68","0","670330068","68","1","68","203300","1","1","68","10","0","68","68","68","0","68","68","68","68","2694","0","0","68","0","68","0","10","0","68","35687"
"70","30","69","0","0","402","69","200000001","69","69","0","670330069","69","1","69","203300","1","1","69","10","0","69","69","69","0","69","69","69","69","2738","0","0","69","0","69","0","10","0","69","35743"
"71","30","70","0","0","402","70","200000001","70","70","0","670330070","70","1","70","203300","1","1","70","10","0","70","70","70","0","70","70","70","70","2781","0","0","70","0","70","0","10","0","70","35800"
"72","30","71","0","0","402","71","200000001","71","71","0","670330071","71","1","71","203300","1","1","71","10","0","71","71","71","0","71","71","71","71","2824","0","0","71","0","71","0","10","0","71","35856"
"10","30","1","0","0","8","1","200000001","1","1","0","670340001","1","1","1","203400","1","1","1","10","0","1","1","1","0","1","1","1","1","0","0","118","1","0","1","0","10","0","1","838"
"10","30","2","0","0","8","2","200000001","2","2","0","670340002","2","1","2","203400","1","1","2","10","0","2","2","2","0","2","2","2","2","0","0","122","2","0","2","0","10","0","2","841"
"10","30","3","0","0","8","3","200000001","3","3","0","670340003","3","1","3","203400","1","1","3","10","0","3","3","3","0","3","3","3","3","0","0","126","3","0","3","0","10","0","3","844"
"11","30","4","0","0","9","4","200000001","4","4","0","670340004","4","1","4","203400","1","1","4","10","0","4","4","4","0","4","4","4","4","0","0","129","4","0","4","0","10","0","4","846"
"11","30","5","0","0","9","5","200000001","5","5","0","670340005","5","1","5","203400","1","1","5","10","0","5","5","5","0","5","5","5","5","0","0","133","5","0","5","0","10","0","5","849"
"11","30","6","0","0","9","6","200000001","6","6","0","670340006","6","1","6","203400","1","1","6","10","0","6","6","6","0","6","6","6","6","0","0","136","6","0","6","0","10","0","6","852"
"12","30","7","0","0","10","7","200000001","7","7","0","670340007","7","1","7","203400","1","1","7","10","0","7","7","7","0","7","7","7","7","0","0","140","7","0","7","0","10","0","7","854"
"12","30","8","0","0","10","8","200000001","8","8","0","670340008","8","1","8","203400","1","1","8","10","0","8","8","8","0","8","8","8","8","0","0","144","8","0","8","0","10","0","8","857"
"12","30","9","0","0","10","9","200000001","9","9","0","670340009","9","1","9","203400","1","1","9","10","0","9","9","9","0","9","9","9","9","0","0","147","9","0","9","0","10","0","9","860"
"13","30","10","0","0","10","10","200000001","10","10","0","670340010","10","1","10","203400","1","1","10","10","0","10","10","10","0","10","10","10","10","0","0","151","10","0","10","0","10","0","10","863"
"13","30","11","0","0","11","11","200000001","11","11","0","670340011","11","1","11","203400","1","1","11","10","0","11","11","11","0","11","11","11","11","0","0","154","11","0","11","0","10","0","11","865"
"13","30","12","0","0","11","12","200000001","12","12","0","670340012","12","1","12","203400","1","1","12","10","0","12","12","12","0","12","12","12","12","0","0","158","12","0","12","0","10","0","12","868"
"14","30","13","0","0","11","13","200000001","13","13","0","670340013","13","1","13","203400","1","1","13","10","0","13","13","13","0","13","13","13","13","0","0","162","13","0","13","0","10","0","13","871"
"14","30","14","0","0","12","14","200000001","14","14","0","670340014","14","1","14","203400","1","1","14","10","0","14","14","14","0","14","14","14","14","0","0","165","14","0","14","0","10","0","14","874"
"15","30","15","0","0","13","15","200000001","15","15","0","670340015","15","1","15","203400","1","1","15","10","0","15","15","15","0","15","15","15","15","0","0","169","15","0","15","0","10","0","15","876"
