d2ee261f62e57b73d835c22c1bcd83e795a298d523c88b0949bf287492531318,c3e76e6ca97b7cb64b505be77e018415b31f01f61d797eeca36911811901655f,b2d23f0359fda0669d482b1b4bad5ddbda8ce1ccb6e911b10986ec0b5da604c8,3a4aadb9eb3e48b73c8b80219480c4135f4982aaed1dd92d1c1a294662383c1a,309bf0ca092ee5cadf3b93f5cb10e21f867616b24af1f23e589ad72e6a8feffd,b13f4e5c7a7ea116fe4fad6219ee5653cc7b19982a6f6dbaa8f03a15ce5f6f8b,98efa532bbcfb1226a9787dcaac3856e07cfe7a971db09ce460fae489917c18f,f1afee57f55147df57afa590291aa40c66453204646668fe9a30ec11f9a07a9f,fd90fb96859d9a8e8b9e9a3078bf98a003314999c1d225158904c09731ce5df3,9e09571e2ee93261cf06eb3105f8d8b6fa42caf27c799d86ff766f5940644fe5,9b83df7c7e02c98c3acbe0c56c7bbcb745341b53196469010be2d2bed80315ef
"vo_drama_10082005_004","0","0","505022","","","21","505","","","vo_drama_10082005"
"それって結局いつもと変わってない\n気がするけど……","6","1","505023","0.5","0","11","505","0","0","102211"
"nop_talk_bitter","1","","505024","","0.2","3","505","","","102211"
"","","","505025","","","91","505","","","505023"
"nop_idle_bitter","1","","505026","","0.2","3","505","","","102211"
"vo_drama_10082005_005","0","0","505027","","","21","505","","","vo_drama_10082005"
"それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","5","1","505028","0.5","0","11","505","0","0","100611"
"nop_talk_wish","1","","505029","","0.2","3","505","","","100611"
"1","","","505030","","","93","505","","","3.5"
"nop_talk_joy1","1","","505031","","0.2","3","505","","","100611"
"nop_05_miyako_idle_normal","1","","505032","","0.2","3","505","","","100711"
"","","","505033","","","91","505","","","505028"
"nop_idle_joy1","1","","505034","","0.2","3","505","","","100611"
"vo_drama_10082005_006","0","0","505035","","","21","505","","","vo_drama_10082005"
"ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","6","1","505036","0.5","0","11","505","0","0","103111"
"0","","","505037","","","4","505","","","103111"
"nop_05_shinobu_talk_wish","1","","505038","","0.2","3","505","","","103111"
"0","","","505039","","","4","505","","","2051"
"1","","","505040","","","93","505","","","6"
"nop_05_shinobu_talk_normal","1","","505041","","0.2","3","505","","","103111"
"","","","505042","","","91","505","","","505036"
"nop_05_shinobu_idle_normal","1","","505043","","0.2","3","505","","","103111"
"vo_drama_10082005_007","0","0","505044","","","21","505","","","vo_drama_10082005"
"お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","7","1","505045","0.5","0","11","505","0","0","102211"
"nop_talk_surprise1","1","","505046","","0.2","3","505","","","102211"
"","","","505047","","","91","505","","","505045"
"nop_idle_surprise1","1","","505048","","0.2","3","505","","","102211"
"vo_drama_10082005_008","0","0","505049","","","21","505","","","vo_drama_10082005"
"本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","6","1","505050","0.5","0","11","505","0","0","100611"
"nop_talk_surprise1","1","","505051","","0.2","3","505","","","100611"
"1","","","505052","","","93","505","","","3"
"nop_talk_memory","1","","505053","","0.2","3","505","","","100611"
"1","","","505054","","","93","505","","","1"
"1","","","505055","","","4","505","","","100711"
"nop_05_miyako_talk_arm_crossed","0","nop_05_miyako_idle_arm_crossed","505056","","0.2","3","505","1","0","100711"
"17","2","","505057","","","12","505","","","100711"
"","","","505058","","","91","505","","","505050"
"nop_idle_memory2","1","","505059","","0.2","3","505","","","100611"
"vo_drama_10082005_009","0","0","505060","","","21","505","","","vo_drama_10082005"
"私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","7","1","505061","0.5","0","11","505","0","0","102211"
"nop_talk_wish","1","","505062","","0.2","3","505","","","102211"
"","","","505063","","","91","505","","","505061"
"nop_idle_wish","1","","505064","","0.2","3","505","","","102211"
"vo_drama_10082005_010","0","0","505065","","","21","505","","","vo_drama_10082005"
"そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","6","1","505066","0.5","0","11","505","0","0","100611"
"nop_talk_joy1","1","","505067","","0.2","3","505","","","100611"
"","","","505068","","","91","505","","","505066"
"nop_idle_joy1","1","","505069","","0.2","3","505","","","100611"
"vo_drama_10082005_011","0","0","505070","","","21","505","","","vo_drama_10082005"
"あ、それは私も気になるかも。\nシノブさん、お願いできます？","6","1","505071","0.5","0","11","505","0","0","102211"
"nop_talk_normal","1","","505072","","0.2","3","505","","","102211"
"","","","505073","","","91","505","","","505071"
"","","","505074","","","93","505","","","0.3"
"nop_idle_normal","1","","505075","","0.2","3","505","","","102211"
"vo_drama_10082005_012","0","0","505076","","","21","505","","","vo_drama_10082005"
"はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","3","1","505077","0.5","0","11","505","0","0","103111"
"nop_05_shinobu_talk_wish","1","","505078","","0.2","3","505","","","103111"
"nop_05_miyako_run_angry","1","","505079","","0.2","3","505","","","100711"
"-1000","-240","3","505080","","","2","505","","","100711"
"1","","","505081","","","93","505","","","6"
"nop_05_shinobu_talk_thinking","1","","505082","","0.2","3","505","","","103111"
"nop_idle_bitter2","1","","505083","","0.2","3","505","","","102211"
"4","1","","505084","","","12","505","","","102211"
"1","","","505085","","","93","505","","","0.2"
"nop_idle_surprise1","1","","505086","","0.2","3","505","","","100611"
"4","0.8","","505087","","","12","505","","","100611"
"1","","","505088","","","93","505","","","2.1"
"","","","505089","","","91","505","","","505077"
"nop_05_shinobu_idle_thinking","1","","505090","","0.2","3","505","","","103111"
"vo_drama_10082005_013","0","0","505091","","","21","505","","","vo_drama_10082005"
"波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","5","1","505092","0.5","0","11","505","0","0","102211"
"nop_talk_sad","1","","505093","","0.2","3","505","","","102211"
"1","","","505094","","","93","505","","","4.5"
"nop_talk_surprise1","1","","505095","","0.2","3","505","","","102211"
"","","","505096","","","91","505","","","505092"
"nop_05_shinobu_idle_surprise","1","","505097","","0.2","3","505","","","103111"
"4","1.8","","505098","","","12","505","","","103111"
"nop_run_sad","1","","505099","","0.2","3","505","","","102211"
"-1000","-230","4","505100","","","2","505","","","102211"
"0","","","505101","","","93","505","","","1"
"vo_drama_10082005_014","0","0","505102","","","21","505","","","vo_drama_10082005"
"大変！　止めないと！\nシノブさんも早く～！","6","1","505103","0.5","0","11","505","0","0","100611"
"nop_talk_surprise2","1","","505104","","0.2","3","505","","","100611"
"1","","","505105","","","93","505","","","4.5"
"","","","505106","","","91","505","","","505103"
"nop_run_sad","1","","505107","","0.2","3","505","","","100611"
"-1000","-260","4","505108","","","2","505","0","","100611"
"","","","505109","","","93","505","","","2"
"1","","","505110","","","4","505","","","103111"
"1","","","505111","","","4","505","","","2051"
"","","","505112","","","93","505","","","0.5"
"","","","505113","","","91","505","","","505108"
"nop_idle_normal","1","","505114","","0.2","3","505","","","100611"
"vo_drama_10082005_015","0","0","505115","","","21","505","","","vo_drama_10082005"
"はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","5","1","505116","1","0","11","505","0","0","103111"
"nop_05_shinobu_talk_wish","1","","505117","","0.2","3","505","","","103111"
"1","","","505118","","","93","505","","","3.2"
"0","","","505119","","","4","505","","","103111"
"0","","","505120","","","4","505","","","2051"
"nop_05_shinobu_look_talk_wish_blink","1","","505121","","0.2","3","505","","","103111"
"1","","","505122","","","93","505","","","6"
"nop_05_shinobu_bow","0","nop_05_shinobu_look_talk_wish","505123","","0.2","3","505","1","0.2","103111"
"","","","505124","","","91","505","","","505116"
"1","","","505125","","","4","505","","","103111"
"1","","","505126","","","4","505","","","2051"
"nop_05_shinobu_idle_normal","1","","505127","","0.2","3","505","","","103111"
"1","","","505128","","","93","505","","","0.4"
"nop_05_shinobu_run","1","","505129","","0.2","3","505","","","103111"
"-1000","-250","4","505130","","","2","505","","","103111"
"-1000","-225","4","505131","","","2","505","","","2051"
"0","","","505132","","","93","505","","","0.5"
"104731","105","-300","506001","nop_idle_arm_crossed","1.95","1","506","-275","0","1"
"107131","104","300","506002","nop_idle_thinking","1.95","1","506","-275","1","1"
"103731","102","-150","506003","nop_idle_normal","1.95","1","506","-255","0","1"
"100511","103","150","506004","nop_idle_surprise_kira","1.95","1","506","-255","1","1"
"0","","","506005","","","93","506","","","0.5"
"vo_drama_10082006_001","0","0","506006","","","21","506","","","vo_drama_10082006"
"はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","8","1","506007","0.5","0","11","506","0","0","107131"
"nop_06_cris_ahaha_in","0","nop_06_cris_ahaha_loop","506008","","0.2","3","506","1","0.2","107131"
"1","","","506009","","","93","506","","","2"
"nop_talk_doya","0","nop_talk_doya_loop","506010","","0.2","3","506","1","0.2","107131"
"","","","506011","","","91","506","","","506007"
"vo_drama_10082006_002","0","0","506012","","","21","506","","","vo_drama_10082006"
"クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","8","1","506013","0.5","0","11","506","0","0","103731"
"nop_06_tomo_talk_anger","1","","506014","","0.2","3","506","","","103731"
"","","","506015","","","91","506","","","506013"
"nop_06_tomo_idle_anger","1","","506016","","0.2","3","506","","","103731"
"vo_drama_10082006_003","0","0","506017","","","21","506","","","vo_drama_10082006"
"まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","8","1","506018","0.5","0","11","506","0","0","104731"
"nop_talk_normal","1","","506019","","0.2","3","506","","","104731"
"","","","506020","","","91","506","","","506018"
"nop_idle_normal","1","","506021","","0.2","3","506","","","104731"
"vo_drama_10082006_004","0","0","506022","","","21","506","","","vo_drama_10082006"
"そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","8","1","506023","0.5","0","11","506","0","0","100511"
"nop_talk_guts2","0","nop_talk_guts2_loop","506024","","0.2","3","506","1","0.2","100511"
"","","","506025","","","91","506","","","506023"
"nop_idle_guts2","1","","506026","","0.2","3","506","","","100511"
"vo_drama_10082006_005","0","0","506027","","","21","506","","","vo_drama_10082006"
"ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","8","1","506028","0.5","0","11","506","0","0","103731"
"nop_talk_worry","1","","506029","","0.2","3","506","","","103731"
"1","","","506030","","","93","506","","","3"
"nop_06_tomo_talk_arm_crossed","0","nop_06_tomo_talk_arm_crossed_loop","506031","","0.2","3","506","1","0.2","103731"
"","","","506032","","","91","506","","","506028"
"nop_06_tomo_idle_arm_crossed","1","","506033","","0.2","3","506","","","103731"
"vo_drama_10082006_006","0","0","506034","","","21","506","","","vo_drama_10082006"
"クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","8","1","506035","0.5","0","11","506","0","0","107131"
"nop_talk_thinking","1","","506036","","0.2","3","506","","","107131"
"1","","","506037","","","93","506","","","2"
"nop_16_kaya_talk_normal2","0","nop_16_kaya_talk_normal2_loop","506038","","0.2","3","506","1","0.2","107131"
"","","","506039","","","91","506","","","506035"
"nop_16_kaya_idle_normal2","1","","506040","","0.2","3","506","","","107131"
"vo_drama_10082006_007","0","0","506041","","","21","506","","","vo_drama_10082006"
"副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","8","1","506042","0.5","0","11","506","0","0","104731"
"nop_talk_thinking","1","","506043","","0.2","3","506","","","104731"
"1","","","506044","","","93","506","","","3.5"
"nop_talk_normal","1","","506045","","0.2","3","506","","","104731"
"","","","506046","","","91","506","","","506042"
"nop_idle_normal","1","","506047","","0.2","3","506","","","104731"
"vo_drama_10082006_008","0","0","506048","","","21","506","","","vo_drama_10082006"
"でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","8","1","506049","0.5","0","11","506","0","0","103731"
"nop_talk_worry","1","","506050","","0.2","3","506","","","103731"
"1","","","506051","","","93","506","","","3"
"nop_06_tomo_talk_tsun_pain","1","","506052","","0.2","3","506","","","103731"
"1","","","506053","","","93","506","","","1"
"nop_06_tomo_talk_guts2","0","nop_06_tomo_idle_guts2","506054","","0.2","3","506","1","0.2","103731"
"","","","506055","","","91","506","","","506049"
"vo_drama_10082006_009","0","0","506056","","","21","506","","","vo_drama_10082006"
"そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","8","1","506057","0.5","0","11","506","0","0","100511"
"nop_talk_normal","1","","506058","","0.2","3","506","","","100511"
"1","","","506059","","","93","506","","","2"
"nop_06_matsuri_pose","0","nop_06_matsuri_pose_loop","506060","","0.2","3","506","1","0.2","100511"
"","","","506061","","","91","506","","","506057"
"0","","","506062","","","93","506","","","0.5"
"102831","101","-150","507001","nop_idle_normal","1.95","1","507","-225","0","1"
"102111","100","150","507002","nop_idle_joy1","1.95","1","507","-225","1","1"
"102511","105","-300","507003","nop_idle_normal","1.95","1","507","-255","0","1"
"102311","104","300","507004","nop_idle_joy1","1.95","1","507","-255","1","1"
"0","","","507005","","","93","507","","","0.5"
"vo_drama_10082007_001","0","0","507006","","","21","507","","","vo_drama_10082007"
"今日はお招きありがとう。\nみんな楽しませてもらってるわ。","8","1","507007","0.5","0","11","507","0","0","102831"
"nop_talk_joy3","1","","507008","","0.2","3","507","","","102831"
"","","","507009","","","91","507","","","507007"
"nop_idle_normal","1","","507010","","0.2","3","507","","","102831"
"vo_drama_10082007_002","0","0","507011","","","21","507","","","vo_drama_10082007"
"救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","8","1","507012","0.5","0","11","507","0","0","102511"
"nop_talk_joy3_dere","1","","507013","","0.2","3","507","","","102511"
"1","","","507014","","","93","507","","","3"
"nop_talk_joy1","1","","507015","","0.2","3","507","","","102511"
"","","","507016","","","91","507","","","507012"
"nop_idle_normal","1","","507017","","0.2","3","507","","","102511"
"vo_drama_10082007_003","0","0","507018","","","21","507","","","vo_drama_10082007"
"いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","8","1","507019","0.5","0","11","507","0","0","102311"
"nop_talk_joy1_normal","1","","507020","","0.2","3","507","","","102311"
"1","","","507021","","","93","507","","","1.9"
"nop_talk_wish_surprise","1","","507022","","0.2","3","507","","","102311"
"","","","507023","","","91","507","","","507019"
"vo_drama_10082007_004","0","0","507024","","","21","507","","","vo_drama_10082007"
"なんだかギルドレースの時みたい。\nあ……！","8","1","507025","0.5","0","11","507","0","0","102111"
"nop_talk_wish","1","","507026","","0.2","3","507","","","102111"
"1","","","507027","","","93","507","","","2.5"
"nop_07_kurumi_talk_memory","1","","507028","","0.2","3","507","","","102111"
"","","","507029","","","91","507","","","507025"
"vo_drama_10082007_005","0","0","507030","","","21","507","","","vo_drama_10082007"
"ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","8","1","507031","0.5","0","11","507","0","0","102831"
"nop_talk_bitter","1","","507032","","0.2","3","507","","","102831"
"1","","","507033","","","93","507","","","4.3"
"nop_idle_joy_dere","1","","507034","","0.2","3","507","","","102111"
"nop_talk_guts2","0","nop_talk_guts2_loop","507035","","0.2","3","507","1","0","102311"
"","","","507036","","","91","507","","","507031"
"nop_idle_normal","1","","507037","","0.2","3","507","","","102831"
"vo_drama_10082007_006","0","0","507038","","","21","507","","","vo_drama_10082007"
"サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","8","1","507039","0.5","0","11","507","0","0","102511"
"nop_talk_guts","0","nop_talk_guts_loop","507040","","0.2","3","507","1","0","102511"
"","","","507041","","","91","507","","","507039"
"vo_drama_10082007_007","0","0","507042","","","21","507","","","vo_drama_10082007"
"スズメにそう言われると\n逆に心配になっちゃうんだけど……","8","1","507043","0.5","0","11","507","0","0","102311"
"nop_talk_jitome","1","","507044","","0.2","3","507","","","102311"
"nop_07_kurumi_idle_bitter","1","","507045","","0.2","3","507","","","102111"
"","","","507046","","","91","507","","","507043"
"vo_drama_10082007_008","0","0","507047","","","21","507","","","vo_drama_10082007"
"ええー？　そ、そんな～！","8","1","507048","0.5","0","11","507","0","0","102511"
"nop_07_suzume_tohoho_in","0","nop_07_suzume_tohoho_loop","507049","","0","3","507","1","0","102511"
"nop_idle_bitter","1","","507050","","0.2","3","507","","","102831"
"","","","507051","","","91","507","","","507048"
"vo_drama_10082007_009","0","0","507052","","","21","507","","","vo_drama_10082007"
"今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","8","1","507053","0.5","0","11","507","0","0","102831"
"nop_talk_normal","1","","507054","","0.2","3","507","","","102831"
"1","","","507055","","","93","507","","","2.3"
"nop_talk_joy1","1","","507056","","0.2","3","507","","","102831"
"","","","507057","","","91","507","","","507053"
"0","","","507058","","","93","507","","","0.5"
"101011","100","-150","508001","nop_idle_normal_joy","1.95","1","508","-255","0","1"
"104331","101","150","508002","nop_idle_arm_crossed","1.95","1","508","-255","1","1"
"101711","104","-300","508003","nop_idle_joy_normal","1.95","1","508","-275","0","1"
"101431","105","300","508004","nop_idle_normal","1.95","1","508","-275","1","1"
"0","","","508005","","","93","508","","","0.5"
"王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","8","1","508006","0.5","0","11","508","0","0","101011"
"nop_talk_joy1","0","","508007","","0.2","3","508","","","101011"
"1","","","508008","","","93","508","","","1.3"
"nop_bow2","0","nop_talk_joy1","508009","","0.2","3","508","1","0.2","101011"
"","","","508010","","","91","508","","","508006"
"nop_idle_normal","1","","508011","","0.2","3","508","","","101011"
"呼んでくれてありがとうな。\nユイも喜んでたぜ。","8","1","508012","0.5","0","11","508","0","0","104331"
"nop_talk_joy1","1","","508013","","0.2","3","508","","","104331"
"","","","508014","","","91","508","","","508012"
"nop_idle_joy_normal","1","","508015","","0.2","3","508","","","104331"
"色んな料理がいっぱいで\n見てるだけで楽しいさ～！","8","1","508016","0.5","0","11","508","0","0","101711"
"nop_talk_joy2","1","","508017","","0.2","3","508","","","101711"
"","","","508018","","","91","508","","","508016"
"nop_idle_joy1","1","","508019","","0.2","3","508","","","101711"
"聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","8","1","508020","0.5","0","11","508","0","0","101431"
"nop_talk_thinking","1","","508021","","0.2","3","508","","","101431"
"1","","","508022","","","93","508","","","1.5"
"nop_talk_normal","1","","508023","","0.2","3","508","","","101431"
"","","","508024","","","91","508","","","508020"
"nop_idle_normal","1","","508025","","0.2","3","508","","","101431"
"【美食殿】のおせち料理？\n絶対美味しいさ～！","8","1","508026","0.5","0","11","508","0","0","101711"
"nop_talk_normal","1","","508027","","0.2","3","508","","","101711"
"1","","","508028","","","93","508","","","1.75"
"nop_talk_joy1","1","","508029","","0.2","3","508","","","101711"
"","","","508030","","","91","508","","","508026"
"nop_idle_joy_normal","1","","508031","","0.2","3","508","","","101711"
"けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","8","1","508032","0.5","0","11","508","0","0","104331"
"nop_talk_arm_crossed2","0","nop_talk_arm_crossed_loop2","508033","","0.2","3","508","1","0.2","104331"
"","","","508034","","","91","508","","","508032"
"nop_idle_arm_crossed2","1","","508035","","0.2","3","508","","","104331"
"ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","8","1","508036","0.5","0","11","508","0","0","101431"
"nop_talk_doya","0","nop_talk_doya_loop","508037","","0.2","3","508","1","0.2","101431"
"1","","","508038","","","93","508","","","2.9"
"nop_talk_thinking","1","","508039","","0.2","3","508","","","101431"
"10","1","1","508040","0","0","12","508","0","0","101011"
"nop_look_idle_normal","1","","508041","","0.2","3","508","","","101011"
"","","","508042","","","91","508","","","508036"
"nop_idle_thinking","1","","508043","","0.2","3","508","","","101431"
"","","","508044","","","91","508","","","508040"
"王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","8","1","508045","0.5","0","11","508","0","0","101011"
"nop_look_smile","0","nop_talk_joy1","508046","","0.2","3","508","1","0.2","101011"
"1","","","508047","","","93","508","","","4"
"4","1","1","508048","0","0","12","508","0","0","101431"
"nop_idle_surprise2","1","","508049","","0.2","3","508","","","101431"
"","","","508050","","","91","508","","","508045"
"nop_idle_joy1","1","","508051","","0.2","3","508","","","101011"
"","","","508052","","","91","508","","","508048"
"ええー、マホさんずるいよ～！","8","1","508053","0","0","11","508","0","0","101431"
"nop_talk_joy1_sad","1","","508054","","0.2","3","508","","","101431"
"1","","","508055","","","93","508","","","1"
"nop_talk_sad2","1","","508056","","0.2","3","508","","","101431"
"","","","508057","","","91","508","","","508053"
"17","1","1","508058","0","0","12","508","0","0","101431"
"nop_idle_sad2","1","","508059","","0.2","3","508","","","101431"
"10","1","1","508060","0","0","12","508","0","0","104331"
"nop_talk_joy3","1","","508061","","0.2","3","508","","","104331"
"10","1","1","508062","0","0","12","508","0","0","101711"
"nop_talk_joy2","1","","508063","","0.2","3","508","","","101711"
"10","1","1","508064","0","0","12","508","0","0","101011"
"nop_talk_joy3","1","","508065","","0.2","3","508","","","101011"
"1","","","508066","","","93","508","","","0.75"
"0","","","508067","","","93","508","","","0.5"
"103311","100","-150","509001","nop_idle_joy1","1.95","1","509","-255","0","1"
"105211","104","-300","509002","nop_idle_joy_normal","1.95","1","509","-275","0","1"
"102611","101","150","509003","nop_idle_sad2","1.95","1","509","-255","1","1"
"103811","105","300","509004","nop_idle_normal","1.95","1","509","-275","1","1"
"0","","","509005","","","93","509","","","0.5"
"あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","8","1","509006","0.5","0","11","509","0","0","103311"
"nop_talk_joy2","1","","509007","","0.2","3","509","","","103311"
"1","","","509008","","","93","509","","","3.5"
"nop_talk_normal","1","","509009","","0.2","3","509","","","103311"
"","","","509010","","","91","509","","","509006"
"nop_idle_normal","1","","509011","","0.2","3","509","","","103311"
"もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","8","1","509012","0.5","0","11","509","0","0","102611"
"nop_talk_jitome","1","","509013","","0.2","3","509","","","102611"
"1","","","509014","","","93","509","","","3.5"
"nop_talk_bitter","1","","509015","","0.2","3","509","","","102611"
"","","","509016","","","91","509","","","509012"
"nop_idle_bitter","1","","509017","","0.2","3","509","","","102611"
"ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","8","1","509018","0.5","0","11","509","0","0","105211"
"nop_talk_normal","1","","509019","","0.2","3","509","","","105211"
"1","","","509020","","","93","509","","","2"
"nop_talk_joy2","1","","509021","","0.2","3","509","","","105211"
"","","","509022","","","91","509","","","509018"
"nop_idle_joy_dere2","1","","509023","","0.2","3","509","","","105211"
"お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","8","1","509024","0.5","0","11","509","0","0","103811"
"nop_talk_normal","1","","509025","","0.2","3","509","","","103811"
"1","","","509026","","","93","509","","","4"
"nop_talk_joy1","1","","509027","","0.2","3","509","","","103811"
"","","","509028","","","91","509","","","509024"
"nop_idle_joy1","1","","509029","","0.2","3","509","","","103811"
"そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","8","1","509030","0.5","0","11","509","0","0","105211"
"nop_talk_normal","1","","509031","","0.2","3","509","","","105211"
"1","","","509032","","","93","509","","","5.75"
"nop_talk_memory","1","","509033","","0.2","3","509","","","105211"
"","","","509034","","","91","509","","","509030"
"nop_idle_memory2","1","","509035","","0.2","3","509","","","105211"
"そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","8","1","509036","0.5","0","11","509","0","0","103311"
"nop_talk_joy1","1","","509037","","0.2","3","509","","","103311"
"1","","","509038","","","93","509","","","4.75"
"nop_talk_guts2","0","nop_idle_guts2","509039","","0.2","3","509","1","0.2","103311"
"","","","509040","","","91","509","","","509036"
"あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","8","1","509041","0.5","0","11","509","0","0","102611"
"nop_talk_sad2","1","","509042","","0.2","3","509","","","102611"
"1","","","509043","","","93","509","","","4"
"nop_talk_bitter","1","","509044","","0.2","3","509","","","102611"
"","","","509045","","","91","509","","","509041"
"nop_idle_bitter","1","","509046","","0.2","3","509","","","102611"
"nop_talk_joy1","1","","509047","","0.2","3","509","","","103311"
"10","1.5","1","509048","0","0","12","509","0","0","103311"
"nop_talk_joy3","1","","509049","","0.2","3","509","","","105211"
"10","1.5","1","509050","0","0","12","509","0","0","105211"
"","","","509051","","","91","509","","","0"
"あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","8","1","509052","0.5","0","11","509","0","0","103811"
"nop_talk_bitter","1","","509053","","0.2","3","509","","","103811"
"1","","","509054","","","93","509","","","3"
"nop_talk_joy1_wink","1","","509055","","0.2","3","509","","","103811"
"","","","509056","","","91","509","","","509052"
"nop_idle_joy1_wink","1","","509057","","0.2","3","509","","","103811"
"0","","","509058","","","93","509","","","0.5"
"103231","100","-150","510001","nop_idle_normal","1.95","1","510","-255","0","1"
"103411","104","1000","510002","nop_10_yukari_06","1.95","1","510","-275","1","1"
"11","105","1000","510003","nop_10_yukari_06","1.95","5","510","-275","1","1"
"104811","101","150","510004","nop_idle_doya","1.95","1","510","-255","1","1"
"104611","106","-300","510005","nop_idle_joy1","1.95","1","510","-275","0","1"
"0","","","510006","","","93","510","","","0.5"
"あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","8","1","510007","0.5","0","11","510","0","0","103231"
"nop_bow","0","nop_talk_joy2","510008","","0.2","3","510","1","0.2","103231"
"1","","","510009","","","93","510","","","5"
"nop_wink","0","nop_idle_normal","510010","","0.2","3","510","1","0.2","103231"
"","","","510011","","","91","510","","","510007"
"nop_idle_normal","1","","510012","","0.2","3","510","","","103231"
"nop_10_yukari_05","1","nop_10_yukari_06","510013","","0.5","3","510","1","0.1","103411"
"nop_10_yukari_05","1","nop_10_yukari_06","510014","","0.5","3","510","1","0.1","11"
"750","-245","2.8","510015","","","2","510","7","","103411"
"750","-245","2.8","510016","","","2","510","7","","11"
"これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","8","1","510017","0.5","0","11","510","0","0","104811"
"nop_talk_thinking","1","","510018","","0.2","3","510","","","104811"
"1","","","510019","","","93","510","","","4"
"nop_talk_normal","1","","510020","","0.2","3","510","","","104811"
"1","","","510021","","","93","510","","","1"
"nop_talk_guts","0","nop_idle_guts","510022","","0.2","3","510","1","0.2","104811"
"","","","510023","","","91","510","","","510017"
"nop_idle_guts","1","","510024","","0.2","3","510","","","104811"
"","","","510025","","","91","510","","","510015"
"nop_10_yukari_05","1","nop_10_yukari_06","510026","","0.5","3","510","1","0.1","103411"
"nop_10_yukari_05","1","nop_10_yukari_06","510027","","0.5","3","510","1","0.1","11"
"550","-255","2.8","510028","","","2","510","7","","103411"
"550","-255","2.8","510029","","","2","510","7","","11"
"にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","8","1","510030","0.5","0","11","510","0","0","104611"
"nop_idle_surprise2","1","","510031","","0.2","3","510","","","104611"
"1","","","510032","","","93","510","","","1"
"nop_talk_worry","1","","510033","","0.2","3","510","","","104611"
"1","","","510034","","","93","510","","","2"
"nop_talk_joy1_sad","1","","510035","","0.2","3","510","","","104611"
"","","","510036","","","91","510","","","510030"
