0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"3","10060188","0","0","10060187","6","0","0","2","0","0","62","10060186"
"7","10060189","0","0","10060190","6","10060191","0","10001","0","0","60","10060187"
"4","10060190","0","0","10060193","6","0","0","0","0","0","59","10060189"
"14","10060191","0","0","10060192","6","0","0","3","0","0","59","10060189"
"2","10060192","0","0","10060195","6","0","0","3","0","0","58","10060191"
"14","10060193","0","0","10060499","6","0","0","2","0","0","58","10060190"
"3","10060195","0","0","10060500","6","0","0","3","0","0","57","10060192"
"6","10060197","0","0","10060198","6","0","0","0","0","0","55","10060500"
"3","10060198","0","0","10060199","6","0","0","1","0","0","54","10060197"
"4","10060199","0","0","10060200","6","0","0","0","0","0","53","10060198"
"2","10060200","0","0","10060201","6","0","0","1","0","0","52","10060199"
"11","10060201","0","0","10060202","6","0","0","10001","0","0","51","10060200"
"7","10060202","0","0","10060203","6","10060204","0","10001","0","0","50","10060201"
"14","10060203","0","0","10060206","6","0","0","3","0","0","49","10060202"
"12","10060204","0","0","10060205","6","0","0","0","0","0","49","10060202"
"14","10060205","0","0","10060208","6","0","0","4","0","0","48","10060204"
"7","10060206","0","0","10060207","6","0","0","10003","0","0","48","10060203"
"4","10060207","0","0","10060209","6","0","0","0","0","0","47","10060206"
"2","10060208","0","0","10060209","6","0","0","1","0","0","47","10060205"
"6","10060209","0","0","10060210","6","0","10060208","0","0","0","46","10060207"
"12","10060210","0","0","10060211","6","0","0","0","0","0","45","10060209"
"3","10060211","0","0","10060212","6","0","0","2","0","0","44","10060210"
"4","10060212","0","0","10060501","6","0","0","0","0","0","43","10060211"
"3","10060242","0","0","10060387","6","0","0","3","0","0","19","10060543"
"14","10060244","0","0","10060245","6","0","0","2","0","0","17","10060387"
"2","10060245","0","0","10060246","6","0","0","1","0","0","16","10060244"
"7","10060246","0","0","10060247","6","0","0","10003","0","0","15","10060245"
"6","10060247","0","0","10060401","6","0","0","0","0","0","14","10060246"
"11","10060251","0","0","10060544","6","0","0","10001","0","0","10","10060252"
"7","10060252","0","0","10060251","6","0","0","10002","0","0","11","10060400"
"7","10060294","0","0","10060295","6","0","0","10001","0","0","48","10060589"
"2","10060295","0","0","10060296","6","0","0","2","0","0","47","10060294"
"11","10060296","0","0","10060297","6","0","0","10001","0","0","46","10060295"
"14","10060297","0","0","10060298","6","0","0","3","0","0","45","10060296"
"5","10060298","0","0","10060299","6","0","0","0","0","0","44","10060297"
"4","10060299","0","0","10060300","6","10060301","0","0","0","0","43","10060298"
"3","10060300","0","0","10060303","6","0","0","1","0","0","42","10060299"
"7","10060301","0","0","10060302","6","0","0","10001","0","0","42","10060299"
"14","10060302","0","0","10060305","6","0","0","2","0","0","41","10060301"
"6","10060303","0","0","10060304","6","0","0","0","0","0","41","10060300"
"2","10060304","0","0","10060306","6","0","0","3","0","0","40","10060303"
"4","10060305","0","0","10060308","6","0","0","0","0","0","40","10060302"
"14","10060306","0","0","10060307","6","0","0","2","0","0","39","10060304"
"2","10060307","0","0","10060310","6","0","0","3","0","0","38","10060306"
"7","10060308","0","0","10060309","6","0","0","10003","0","0","39","10060305"
"7","10060309","0","0","10060310","6","0","0","10002","0","0","38","10060308"
"6","10060310","0","0","10060311","6","0","10060309","0","0","0","37","10060307"
"11","10060311","0","0","10060312","6","0","0","10001","0","0","36","10060310"
"14","10060312","0","0","10060313","6","0","0","4","0","0","35","10060311"
"12","10060313","0","0","10060314","6","0","0","0","0","0","34","10060312"
"7","10060314","0","0","10060315","6","0","0","10001","0","0","33","10060313"
"2","10060315","0","0","10060385","6","0","0","2","0","0","32","10060314"
"15","10060317","0","0","10060391","6","0","0","1","0","0","30","10060385"
"2","10060320","0","0","10060324","6","10060321","0","1","0","0","27","10060390"
"3","10060321","0","0","10060322","6","0","0","3","0","0","28","10060320"
"14","10060322","0","0","10060323","6","0","0","3","0","0","27","10060321"
"7","10060323","0","0","10060325","6","0","0","10003","0","0","26","10060322"
"3","10060324","0","0","10060325","6","0","0","1","0","0","26","10060320"
"7","10060325","0","0","10060591","6","0","10060324","10001","0","0","25","10060323"
"4","10060366","0","0","10060367","6","0","0","0","0","0","74","10060624"
"6","10060367","0","0","10060368","6","0","0","0","0","0","73","10060366"
"3","10060368","0","0","10060369","6","0","0","2","0","0","72","10060367"
"2","10060369","0","0","10060002","6","0","0","2","0","0","71","10060368"
"7","10060380","0","0","10060027","6","0","10060024","10001","0","0","58","10060021"
"7","10060385","0","0","10060317","6","0","0","10001","0","0","31","10060315"
"7","10060387","0","0","10060244","6","0","0","10001","0","0","18","10060242"
"11","10060390","0","0","10060320","6","0","0","10001","0","0","28","10060391"
"14","10060391","0","0","10060390","6","0","0","3","0","0","29","10060317"
"4","10060398","0","0","10060153","6","0","0","0","0","0","25","10060399"
"14","10060399","0","0","10060398","6","0","0","3","0","0","26","10060150"
"14","10060400","0","0","10060252","6","0","0","3","0","0","12","10060401"
"3","10060401","0","0","10060400","6","0","0","1","0","0","13","10060247"
"16","10060402","0","0","10060403","6","0","0","10060402","0","0","41","10060049"
"2","10060403","0","0","10060404","6","0","0","2","0","0","40","10060402"
"14","10060404","0","0","10060405","6","0","0","3","0","0","39","10060403"
"12","10060405","0","0","10060406","6","0","0","0","0","0","38","10060404"
"4","10060406","0","0","10060407","6","0","0","0","0","0","37","10060405"
"6","10060407","0","0","10060408","6","0","0","0","0","0","36","10060406"
"15","10060408","0","0","10060409","6","0","0","0","0","0","35","10060407"
"3","10060409","0","0","10060410","6","0","0","1","0","0","34","10060408"
"11","10060410","0","0","10060411","6","0","0","10001","0","0","33","10060409"
"14","10060411","0","0","10060412","6","0","0","2","0","0","32","10060410"
"7","10060412","0","0","10060413","6","0","0","10002","0","0","31","10060411"
"4","10060413","0","0","10060414","6","0","0","0","0","0","30","10060412"
"3","10060414","0","0","10060415","6","0","0","1","0","0","29","10060413"
"5","10060415","0","0","10060416","6","0","0","0","0","0","28","10060414"
"4","10060416","0","0","10060417","6","0","0","0","0","0","27","10060415"
"2","10060417","0","0","10060418","6","10060446","0","1","0","10060449","26","10060416"
"7","10060418","0","0","10060419","6","0","0","10001","0","0","25","10060417"
"3","10060419","0","0","10060420","6","0","0","1","0","0","24","10060418"
"2","10060420","0","0","10060454","6","0","10060447","1","10060450","0","23","10060419"
"14","10060446","0","0","10060452","6","0","0","4","0","0","27","10060417"
"14","10060447","0","0","10060420","6","0","0","4","0","0","24","10060453"
"14","10060448","0","0","10060450","6","0","0","6","0","0","25","10060451"
"7","10060449","0","0","10060451","6","0","0","10003","0","0","27","10060417"
"7","10060450","0","0","10060420","6","0","0","10003","0","0","24","10060448"
"6","10060451","0","0","10060448","6","0","0","0","0","0","26","10060449"
"2","10060452","0","0","10060453","6","0","0","3","0","0","26","10060446"
"3","10060453","0","0","10060447","6","0","0","3","0","0","25","10060452"
"6","10060454","0","0","10060455","6","0","0","0","0","0","22","10060420"
"7","10060455","0","0","10060456","6","0","0","10001","0","0","21","10060454"
"11","10060456","0","0","10060457","6","0","0","10001","0","0","20","10060455"
"2","10060457","0","0","10060458","6","0","0","2","0","0","19","10060456"
"7","10060458","0","0","10060459","6","0","0","10001","0","0","18","10060457"
"14","10060459","0","0","10060460","6","0","0","3","0","0","17","10060458"
"4","10060460","0","0","10060461","6","0","0","0","0","0","16","10060459"
"15","10060461","0","0","10060462","6","0","0","0","0","0","15","10060460"
"6","10060462","0","0","10060463","6","0","0","0","0","0","14","10060461"
"3","10060463","0","0","10060464","6","0","0","1","0","0","13","10060462"
"7","10060464","0","0","10060465","6","0","0","10002","0","0","12","10060463"
"14","10060465","0","0","10060466","6","0","0","4","0","0","11","10060464"
"2","10060466","0","0","10060467","6","0","0","1","0","0","10","10060465"
"3","10060467","0","0","10060468","6","0","0","2","0","0","9","10060466"
"6","10060468","0","0","10060469","6","0","0","0","0","0","8","10060467"
"2","10060469","0","0","10060470","6","0","0","1","0","0","7","10060468"
"4","10060470","0","0","10060471","6","0","0","0","0","0","6","10060469"
"7","10060471","0","0","10060472","6","0","0","10001","0","0","5","10060470"
"14","10060472","0","0","10060473","6","0","0","3","0","0","4","10060471"
"2","10060473","0","0","10060474","6","0","0","1","0","0","3","10060472"
"7","10060474","0","0","10060475","6","0","0","10002","0","0","2","10060473"
"2","10060475","0","0","10060476","6","0","0","1","0","0","1","10060474"
"13","10060476","0","0","10060092","6","0","0","0","0","0","0","10060475"
"15","10060477","0","0","10060116","6","0","0","0","0","0","55","10060114"
"14","10060478","0","0","10060137","6","0","0","3","0","0","41","10060135"
"15","10060479","0","0","10060148","6","0","0","0","0","0","30","10060146"
"16","10060480","0","0","10060481","6","0","0","10060480","0","0","23","10060153"
"7","10060481","0","0","10060482","6","0","0","10002","0","0","22","10060480"
"14","10060482","0","0","10060483","6","0","0","3","0","0","21","10060481"
"6","10060483","0","0","10060484","6","0","0","0","0","0","20","10060482"
"3","10060484","0","0","10060485","6","0","0","1","0","0","19","10060483"
"7","10060485","0","0","10060486","6","0","0","10001","0","0","18","10060484"
"4","10060486","0","0","10060487","6","0","0","0","0","0","17","10060485"
"14","10060487","0","0","10060488","6","0","0","4","0","0","16","10060486"
"11","10060488","0","0","10060489","6","0","0","10001","0","0","15","10060487"
"3","10060489","0","0","10060490","6","0","0","2","0","0","14","10060488"
"2","10060490","0","0","10060491","6","0","0","2","0","0","13","10060489"
"4","10060491","0","0","10060492","6","0","0","0","0","0","12","10060490"
"5","10060492","0","0","10060161","6","0","0","0","0","0","11","10060491"
"13","10060493","0","0","10060177","6","0","0","0","0","0","0","10060175"
"14","10060494","0","0","10060495","6","0","0","3","0","0","71","10060179"
"7","10060495","0","0","10060496","6","0","0","10001","0","0","70","10060494"
"3","10060496","0","0","10060497","6","0","0","1","0","0","69","10060495"
"4","10060497","0","0","10060498","6","0","0","0","0","0","68","10060496"
"15","10060498","0","0","10060183","6","0","0","0","0","0","67","10060497"
"5","10060499","0","0","10060500","6","0","0","0","0","0","57","10060193"
"4","10060500","0","0","10060197","6","0","10060499","0","0","0","56","10060195"
"2","10060501","0","0","10060502","6","0","0","2","0","0","42","10060212"
"14","10060502","0","0","10060503","6","0","0","2","0","0","41","10060501"
"15","10060503","0","0","10060516","6","0","0","0","0","0","40","10060502"
"14","10060515","0","0","10060528","6","0","0","5","0","0","42","10060516"
"2","10060516","0","0","10060517","6","10060515","0","1","0","0","39","10060503"
"12","10060517","0","0","10060518","6","0","0","0","0","0","38","10060516"
"11","10060518","0","0","10060519","6","0","0","10001","0","0","37","10060517"
"14","10060519","0","0","10060520","6","0","0","4","0","0","36","10060518"
"3","10060520","0","0","10060521","6","0","0","1","0","0","35","10060519"
"6","10060521","0","0","10060522","6","0","0","0","0","0","34","10060520"
"7","10060522","0","0","10060523","6","0","10060534","10001","0","0","33","10060521"
"5","10060523","0","0","10060524","6","0","0","0","0","0","32","10060522"
"2","10060524","0","0","10060525","6","0","0","1","0","0","31","10060523"
"3","10060525","0","0","10060526","6","0","0","1","0","0","30","10060524"
"7","10060526","0","0","10060527","6","0","0","10001","0","0","29","10060525"
"2","10060527","0","0","10060536","6","0","0","1","0","0","28","10060526"
"2","10060528","0","0","10060529","6","0","0","3","0","0","41","10060515"
"2","10060529","0","0","10060530","6","0","0","2","0","0","40","10060528"
"2","10060530","0","0","10060535","6","0","0","2","0","0","39","10060529"
"2","10060531","0","0","10060532","6","0","0","2","0","0","37","10060535"
"2","10060532","0","0","10060533","6","0","0","2","0","0","36","10060531"
"2","10060533","0","0","10060534","6","0","0","3","0","0","35","10060532"
"14","10060534","0","0","10060522","6","0","0","3","0","0","34","10060533"
"14","10060535","0","0","10060531","6","0","0","3","0","0","38","10060530"
"14","10060536","0","0","10060537","6","0","0","4","0","0","27","10060527"
"7","10060537","0","0","10060538","6","0","0","10001","0","0","26","10060536"
"2","10060538","0","0","10060539","6","0","0","2","0","0","25","10060537"
"4","10060539","0","0","10060540","6","0","0","0","0","0","24","10060538"
"7","10060540","0","0","10060541","6","0","0","10002","0","0","23","10060539"
"2","10060541","0","0","10060542","6","0","0","1","0","0","22","10060540"
"16","10060542","0","0","10060543","6","0","0","10060542","0","0","21","10060541"
"11","10060543","0","0","10060242","6","0","0","10001","0","0","20","10060542"
"3","10060544","0","0","10060545","6","0","0","2","0","0","9","10060251"
"2","10060545","0","0","10060546","6","0","0","2","0","0","8","10060544"
"2","10060546","0","0","10060547","6","0","0","2","0","0","7","10060545"
"2","10060547","0","0","10060549","6","10060550","0","1","0","10060556","6","10060546"
"2","10060548","0","0","10060552","6","0","0","1","0","0","4","10060549"
"6","10060549","0","0","10060548","6","0","10060551","0","10060555","0","5","10060547"
"14","10060550","0","0","10060555","6","0","0","5","0","0","7","10060547"
"14","10060551","0","0","10060549","6","0","0","4","0","0","6","10060556"
"4","10060552","0","0","10060553","6","0","0","0","0","0","3","10060548"
"12","10060553","0","0","10060554","6","0","0","0","0","0","2","10060552"
"7","10060554","0","0","10060557","6","0","0","10003","0","0","1","10060553"
"4","10060555","0","0","10060549","6","0","0","0","0","0","6","10060550"
"3","10060556","0","0","10060551","6","0","0","3","0","0","7","10060547"
"13","10060557","0","0","10060558","6","0","0","0","0","0","0","10060554"
"11","10060558","0","0","10060559","6","0","0","10001","0","0","74","10060557"
"7","10060559","0","0","10060560","6","0","0","10001","0","0","73","10060558"
"3","10060560","0","0","10060561","6","0","0","1","0","0","72","10060559"
"14","10060561","0","0","10060563","6","0","0","3","0","0","71","10060560"
"2","10060563","0","0","10060564","6","0","0","1","0","0","70","10060561"
"7","10060564","0","0","10060565","6","0","0","10001","0","0","69","10060563"
"5","10060565","0","0","10060566","6","0","0","0","0","0","68","10060564"
"3","10060566","0","0","10060567","6","0","0","2","0","0","67","10060565"
"12","10060567","0","0","10060568","6","0","0","0","0","0","66","10060566"
"4","10060568","0","0","10060569","6","0","0","0","0","0","65","10060567"
"2","10060569","0","0","10060570","6","0","0","1","0","0","64","10060568"
"6","10060570","0","0","10060571","6","0","0","0","0","0","63","10060569"
"11","10060571","0","0","10060572","6","10060579","0","10001","0","0","62","10060570"
"7","10060572","0","0","10060573","6","0","0","10001","0","0","61","10060571"
"7","10060573","0","0","10060574","6","0","0","10002","0","0","60","10060572"
"7","10060574","0","0","10060575","6","0","0","10003","0","0","59","10060573"
"7","10060575","0","0","10060576","6","0","0","10002","0","0","58","10060574"
"7","10060576","0","0","10060577","6","0","0","10001","0","0","57","10060575"
"4","10060577","0","0","10060583","6","0","10060578","0","0","0","56","10060576"
"14","10060578","0","0","10060577","6","0","0","3","0","0","57","10060581"
"14","10060579","0","0","10060580","6","0","0","2","0","0","61","10060571"
"3","10060580","0","0","10060582","6","0","0","2","0","0","60","10060579"
"3","10060581","0","0","10060578","6","0","0","3","0","0","58","10060582"
"2","10060582","0","0","10060581","6","0","0","3","0","0","59","10060580"
"6","10060583","0","0","10060584","6","0","0","0","0","0","55","10060577"
"3","10060584","0","0","10060585","6","0","0","1","0","0","54","10060583"
"14","10060585","0","0","10060586","6","0","0","2","0","0","53","10060584"
"2","10060586","0","0","10060590","6","0","0","1","0","0","52","10060585"
"15","10060588","0","0","10060589","6","0","0","0","0","0","50","10060590"
"5","10060589","0","0","10060294","6","0","0","0","0","0","49","10060588"
"4","10060590","0","0","10060588","6","0","0","0","0","0","51","10060586"
"16","10060591","0","0","10060592","6","0","0","10060591","0","0","24","10060325"
"3","10060592","0","0","10060593","6","0","0","2","0","0","23","10060591"
"4","10060593","0","0","10060594","6","0","0","0","0","0","22","10060592"
"14","10060594","0","0","10060596","6","0","0","2","0","0","21","10060593"
"15","10060595","0","0","10060597","6","0","0","0","0","0","19","10060596"
"6","10060596","0","0","10060595","6","0","0","0","0","0","20","10060594"
"3","10060597","0","0","10060598","6","0","0","2","0","0","18","10060595"
"4","10060598","0","0","10060599","6","0","0","0","0","0","17","10060597"
"7","10060599","0","0","10060603","6","0","0","10003","0","0","16","10060598"
"2","10060603","0","0","10060604","6","0","0","2","0","0","15","10060599"
"14","10060604","0","0","10060605","6","0","0","3","0","0","14","10060603"
"12","10060605","0","0","10060606","6","0","0","0","0","0","13","10060604"
"2","10060606","0","0","10060607","6","0","0","1","0","0","12","10060605"
"3","10060607","0","0","10060608","6","10060612","0","1","0","10060616","11","10060606"
"6","10060608","0","0","10060609","6","0","0","0","0","0","10","10060607"
"2","10060609","0","0","10060610","6","0","10060614","1","10060617","0","9","10060608"
"3","10060610","0","0","10060611","6","0","0","2","0","0","8","10060609"
"7","10060611","0","0","10060618","6","0","0","10003","0","0","7","10060610"
"14","10060612","0","0","10060613","6","0","0","2","0","0","12","10060607"
"14","10060613","0","0","10060617","6","0","0","4","0","0","11","10060612"
"14","10060614","0","0","10060609","6","0","0","4","0","0","10","10060615"
"4","10060615","0","0","10060614","6","0","0","0","0","0","11","10060616"
"7","10060616","0","0","10060615","6","0","0","10003","0","0","12","10060607"
"3","10060617","0","0","10060609","6","0","0","3","0","0","10","10060613"
"7","10060618","0","0","10060619","6","0","0","10002","0","0","6","10060611"
"14","10060619","0","0","10060620","6","0","0","3","0","0","5","10060618"
"7","10060620","0","0","10060621","6","0","0","10002","0","0","4","10060619"
"2","10060621","0","0","10060622","6","0","0","1","0","0","3","10060620"
"7","10060622","0","0","10060623","6","0","0","10002","0","0","2","10060621"
"2","10060623","0","0","10060624","6","0","0","1","0","0","1","10060622"
"13","10060624","0","0","10060366","6","0","0","0","0","0","0","10060623"
"3","10070122","0","0","10070681","7","0","0","1","0","0","32","10070680"
"13","10070357","0","0","10070358","7","0","0","0","0","0","0","10071094"
"2","10070358","0","0","10070359","7","0","0","3","0","0","66","10070357"
"6","10070359","0","0","10070360","7","0","0","0","0","0","65","10070358"
"7","10070360","0","0","10070361","7","0","0","10002","0","0","64","10070359"
"11","10070361","0","0","10070362","7","0","0","10001","0","0","63","10070360"
"6","10070362","0","0","10070364","7","0","10070363","0","0","0","62","10070361"
"1","10070363","0","0","10070362","7","0","0","0","0","0","63","0"
"2","10070364","0","0","10070365","7","0","0","1","0","0","61","10070362"
"4","10070365","0","0","10070367","7","0","0","0","0","0","60","10070364"
"7","10070367","0","0","10070539","7","0","0","10001","0","0","59","10070365"
"2","10070369","0","0","10070370","7","0","0","1","0","0","53","10070543"
"5","10070370","0","0","10070371","7","0","0","0","0","0","52","10070369"
"4","10070371","0","0","10070372","7","10070380","0","0","0","0","51","10070370"
"14","10070372","0","0","10070373","7","0","0","1","0","0","50","10070371"
"3","10070373","0","0","10070374","7","0","0","3","0","0","49","10070372"
"6","10070374","0","0","10070375","7","0","0","0","0","0","48","10070373"
"14","10070375","0","0","10070376","7","0","0","2","0","0","47","10070374"
"3","10070376","0","0","10070377","7","0","0","1","0","0","46","10070375"
"3","10070377","0","0","10070378","7","0","0","2","0","0","45","10070376"
"2","10070378","0","0","10070379","7","0","10070385","2","0","0","44","10070377"
"4","10070379","0","0","10070577","7","0","0","0","0","0","43","10070378"
"14","10070380","0","0","10070381","7","0","0","1","0","0","50","10070371"
"2","10070381","0","0","10070382","7","0","0","3","0","0","49","10070380"
"4","10070382","0","0","10070383","7","0","0","0","0","0","48","10070381"
"14","10070383","0","0","10070384","7","0","0","2","0","0","47","10070382"
"2","10070384","0","0","10070385","7","0","0","1","0","0","46","10070383"
"2","10070385","0","0","10070378","7","0","0","2","0","0","45","10070384"
"2","10070387","0","0","10070388","7","0","0","1","0","0","41","10070577"
"14","10070388","0","0","10070578","7","0","0","4","0","0","40","10070387"
"6","10070398","0","0","10070587","7","0","0","0","0","0","33","10070586"
"12","10070539","0","0","10070540","7","0","0","0","0","0","58","10070367"
"2","10070540","0","0","10070541","7","0","0","2","0","0","57","10070539"
"14","10070541","0","0","10070542","7","0","0","2","0","0","56","10070540"
"7","10070542","0","0","10070543","7","0","0","10001","0","0","55","10070541"
"4","10070543","0","0","10070369","7","0","0","0","0","0","54","10070542"
"7","10070577","0","0","10070387","7","0","0","10001","0","0","42","10070379"
"2","10070578","0","0","10070579","7","10070581","0","1","0","0","39","10070388"
"3","10070579","0","0","10070584","7","0","0","2","0","0","38","10070578"
"3","10070580","0","0","10070583","7","0","0","2","0","0","36","10070582"
"12","10070581","0","0","10070582","7","0","0","0","0","0","38","10070578"
"7","10070582","0","0","10070580","7","0","0","10002","0","0","37","10070581"
"4","10070583","0","0","10070586","7","0","10070585","0","0","0","35","10070580"
"2","10070584","0","0","10070585","7","0","0","2","0","0","37","10070579"
"11","10070585","0","0","10070583","7","0","0","10001","0","0","36","10070584"
"5","10070586","0","0","10070398","7","0","0","0","0","0","34","10070583"
"2","10070587","0","0","10070588","7","0","0","1","0","0","32","10070398"
"11","10070588","0","0","10070589","7","0","0","10001","0","0","31","10070587"
"14","10070589","0","0","10070590","7","0","0","5","0","0","30","10070588"
"4","10070590","0","0","10070591","7","0","0","0","0","0","29","10070589"
"12","10070591","0","0","10070592","7","0","0","0","0","0","28","10070590"
"15","10070592","0","0","10070593","7","0","0","0","0","0","27","10070591"
"3","10070593","0","0","10070594","7","0","0","2","0","0","26","10070592"
"4","10070594","0","0","10070595","7","0","0","0","0","0","25","10070593"
"2","10070595","0","0","10070596","7","0","0","2","0","0","24","10070594"
"14","10070596","0","0","10070597","7","0","0","3","0","0","23","10070595"
"3","10070597","0","0","10070598","7","10070601","0","1","0","0","22","10070596"
"2","10070598","0","0","10070603","7","0","0","1","0","0","21","10070597"
"2","10070599","0","0","10070606","7","0","0","3","0","0","20","10070601"
"2","10070600","0","0","10070605","7","0","0","2","0","0","18","10070606"
"3","10070601","0","0","10070599","7","0","0","2","0","0","21","10070597"
"3","10070602","0","0","10070604","7","0","0","2","0","0","19","10070603"
"7","10070603","0","0","10070602","7","0","0","10003","0","0","20","10070598"
"7","10070604","0","0","10070605","7","0","0","10002","0","0","18","10070602"
"7","10070605","0","0","10070607","7","0","10070604","10001","0","0","17","10070600"
"11","10070606","0","0","10070600","7","0","0","10001","0","0","19","10070599"
"5","10070607","0","0","10070608","7","0","0","0","0","0","16","10070605"
"16","10070608","0","0","10070609","7","0","0","10070608","0","0","15","10070607"
"4","10070609","0","0","10070611","7","0","0","0","0","0","14","10070608"
"2","10070610","0","0","10070619","7","0","0","3","0","0","12","10070611"
"14","10070611","0","0","10070610","7","0","0","3","0","0","13","10070609"
"12","10070619","0","0","10070620","7","0","0","0","0","0","11","10070610"
"6","10070620","0","0","10070621","7","0","0","0","0","0","10","10070619"
"14","10070621","0","0","10070622","7","0","0","2","0","0","9","10070620"
"7","10070622","0","0","10070623","7","0","0","10002","0","0","8","10070621"
"7","10070623","0","0","10070624","7","0","0","10003","0","0","7","10070622"
"11","10070624","0","0","10070625","7","0","0","10001","0","0","6","10070623"
"4","10070625","0","0","10070626","7","0","0","0","0","0","5","10070624"
"7","10070626","0","0","10070628","7","0","0","10001","0","0","4","10070625"
"3","10070628","0","0","10070629","7","0","0","1","0","0","3","10070626"
"2","10070629","0","0","10070630","7","0","0","3","0","0","2","10070628"
"7","10070630","0","0","10070631","7","0","0","10001","0","0","1","10070629"
"13","10070631","0","0","10070632","7","0","0","0","0","0","0","10070630"
"3","10070632","0","0","10070633","7","0","0","1","0","0","66","10070631"
"2","10070633","0","0","10070634","7","0","0","1","0","0","65","10070632"
"11","10070634","0","0","10070635","7","0","0","10001","0","0","64","10070633"
"12","10070635","0","0","10070636","7","0","0","0","0","0","63","10070634"
"2","10070636","0","0","10070637","7","0","0","1","0","0","62","10070635"
"2","10070637","0","0","10070638","7","0","0","2","0","0","61","10070636"
"4","10070638","0","0","10070639","7","0","0","0","0","0","60","10070637"
"3","10070639","0","0","10070640","7","0","0","1","0","0","59","10070638"
"12","10070640","0","0","10070641","7","0","0","0","0","0","58","10070639"
"5","10070641","0","0","10070642","7","0","0","0","0","0","57","10070640"
"2","10070642","0","0","10070643","7","10070644","0","1","0","0","56","10070641"
"11","10070643","0","0","10070645","7","0","0","10001","0","0","55","10070642"
"4","10070644","0","0","10070664","7","0","0","0","0","0","55","10070642"
"4","10070645","0","0","10070646","7","0","0","0","0","0","54","10070643"
"2","10070646","0","0","10070647","7","0","0","3","0","0","53","10070645"
"14","10070647","0","0","10070648","7","0","0","3","0","0","52","10070646"
"2","10070648","0","0","10070649","7","0","0","2","0","0","51","10070647"
"7","10070649","0","0","10070650","7","0","0","10001","0","0","50","10070648"
"7","10070650","0","0","10070651","7","0","0","10003","0","0","49","10070649"
"4","10070651","0","0","10070652","7","0","0","0","0","0","48","10070650"
"7","10070652","0","0","10070653","7","0","0","10001","0","0","47","10070651"
"2","10070653","0","0","10070655","7","0","0","2","0","0","46","10070652"
"14","10070655","0","0","10070665","7","0","10070656","3","0","0","45","10070653"
"3","10070656","0","0","10070655","7","0","0","3","0","0","46","10070657"
"6","10070657","0","0","10070656","7","0","0","0","0","0","47","10070658"
"4","10070658","0","0","10070657","7","0","0","0","0","0","48","10070659"
"14","10070659","0","0","10070658","7","0","0","3","0","0","49","10070660"
"2","10070660","0","0","10070659","7","0","0","1","0","0","50","10070661"
"2","10070661","0","0","10070660","7","0","0","3","0","0","51","10070662"
"2","10070662","0","0","10070661","7","0","0","2","0","0","52","10070663"
"14","10070663","0","0","10070662","7","0","0","3","0","0","53","10070664"
"2","10070664","0","0","10070663","7","0","0","2","0","0","54","10070644"
"7","10070665","0","0","10070666","7","0","0","10001","0","0","44","10070655"
"6","10070666","0","0","10070667","7","0","0","0","0","0","43","10070665"
"2","10070667","0","0","10070673","7","10070668","0","1","0","0","42","10070666"
"2","10070668","0","0","10070674","7","0","0","3","0","0","43","10070667"
"6","10070669","0","0","10070671","7","0","0","0","0","0","41","10070674"
"6","10070670","0","0","10070675","7","0","10070672","0","0","0","39","10070671"
"7","10070671","0","0","10070670","7","0","0","10003","0","0","40","10070669"
"12","10070672","0","0","10070670","7","0","0","0","0","0","40","10070673"
"11","10070673","0","0","10070672","7","0","0","10001","0","0","41","10070667"
"14","10070674","0","0","10070669","7","0","0","3","0","0","42","10070668"
"4","10070675","0","0","10070676","7","0","0","0","0","0","38","10070670"
"15","10070676","0","0","10070677","7","0","0","0","0","0","37","10070675"
"3","10070677","0","0","10070678","7","0","0","2","0","0","36","10070676"
"14","10070678","0","0","10070679","7","0","0","5","0","0","35","10070677"
"4","10070679","0","0","10070680","7","0","0","0","0","0","34","10070678"
"2","10070680","0","0","10070122","7","0","0","2","0","0","33","10070679"
"14","10070681","0","0","10070683","7","0","0","3","0","0","31","10070122"
"11","10070683","0","0","10070684","7","0","0","10001","0","0","30","10070681"
"12","10070684","0","0","10070685","7","0","0","0","0","0","29","10070683"
"3","10070685","0","0","10070686","7","0","0","2","0","0","28","10070684"
"5","10070686","0","0","10070687","7","0","0","0","0","0","27","10070685"
