ce451eee693f35f59ddd7afa8d70ec1e927e0b7f82508d8f9c66906fb2092937,07f3b26ddce836601011c0d66b3f1135c441ac2049dac97ab83d24a5f3a9f956,d4c6b7e126a1051cfd5fd494310226a02e084931b6d4e34c6c6088715e14c93f,5828d9599e4786b41c22c2c0df19e70f0d015308f4476d5d1526f9b4539a69a8,ded8eed03455171b93cb966b85228ef094edec230cfe6a00a51ac64319e4512b,23f4997cab258669a12c4b2af968848392b2de270ac944a6c23a1f85f96034b3,0b72cc96f51712f569a709d0d6e550f634538d06da0643b4aff854c3a950f25d,5b487812552a1eb330bb15e8772fa0e15bdf941f8bc337db1e5f08cfc84dd965,a79c95fa27b4b9593e26d5f384cd9cc25b3094a889b19f393a099a387537295f,8a445eab660f863d3cd67b468e337212b67ee1045aaa8c2ecae7047efa9ad3f6,5a2b6e3a5a8a54de405be48032094208bfb150455a4f29080404d5e713d30c55
"0","checkpoint_kyaru_loop","106011","0","","checkpoint_kyaru_in","3","0","92101","1921010035","1"
"0","checkpoint_shefy_loop","106411","0","","checkpoint_shefy_in","3","0","92101","1921010036","1"
"","","6","","","0","140","0","92101","1921010037",""
"","","1.6","","","0","93","","92101","1921010038",""
"","","se_caravan","","","se_caravan_goal_arrival_niflhel","23","0","92101","1921010039",""
"","","5","","","1","32","","92101","1921010040",""
"0.2","","118511","","","checkpoint_karin_clap","3","1","92101","1921010041",""
"","","3","","","0","93","","92101","1921010042",""
"","","1921010044","","","","101","","92101","1921010043",""
"","","bgm_MC211","","","bgm_MC211","25","","92101","1921010044",""
"","","4","","","0","32","","92101","1921010045",""
"","","1","","","","113","","92101","1921010046",""
"","","0.3","","","0","93","","92101","1921010047",""
"","","2","","","1","32","","92101","1921010048",""
"","","0.4","","","0","93","","92101","1921010049",""
"0","1","100","0","","1","6","1","92101","1921010050","0"
"0","1","110","0","","1","6","1","92101","1921010051","0"
"","","0","","","0","32","","92101","1921010052",""
"","","5","","","0","32","","92101","1921010053",""
"","","9","","","0","32","","92101","1921010054",""
"0","1","105811","0","","1","6","1","92101","1921010055","0"
"0","1","105911","0","","1","6","1","92101","1921010056","0"
"0","1","106011","0","","1","6","1","92101","1921010057","0"
"0","1","106411","0","","1","6","1","92101","1921010058","0"
"0","1","118511","0","","1","6","1","92101","1921010059","0"
"","","0","","","","91","","92101","1921010060",""
"1","0","1","0","empty","105811","1","62","92102","1921020001","-34"
"1","0","1","0","empty","105911","1","66","92102","1921020002","-34"
"1","0","1","0","empty","106011","1","64","92102","1921020003","-34"
"1","0","1","0","empty","106411","1","64","92102","1921020004","-34"
"1","0","1","0","empty","118511","1","52","92102","1921020005","-34"
"1","0","900000","0","empty","900000","5","54","92102","1921020006","-34"
"0","1","105811","0","","1","6","1","92102","1921020007","1"
"0","1","105911","0","","1","6","1","92102","1921020008","1"
"0","1","106011","0","","1","6","1","92102","1921020009","1"
"0","1","106411","0","","1","6","1","92102","1921020010","1"
"0","1","118511","0","","1","6","1","92102","1921020011","1"
"0","0","105811","0","","0","2","-34","92102","1921020012","1"
"0","0","105911","0","","0","2","-34","92102","1921020013","1"
"0","0","106011","0","","0","2","-34","92102","1921020014","1"
"0","0","106411","0","","0","2","-34","92102","1921020015","1"
"1","0","921001","","","921001","31","-250","92102","1921020016","1"
"0","0","900002","","","900002","31","0","92102","1921020017","1"
"0","0","900003","","","900003","31","0","92102","1921020018","1"
"0","0","900006","","","900006","31","0","92102","1921020019","1"
"0","0","900008","","","900008","31","0","92102","1921020020","1"
"","","0","","","0","91","","92102","1921020021",""
"0","","105811","","","treasure_peko","3","1","92102","1921020022",""
"0","","105911","","","treasure_kokkoro","3","1","92102","1921020023",""
"0","","106011","","","treasure_kyaru","3","1","92102","1921020024",""
"0","","106411","","","treasure_shefy","3","1","92102","1921020025",""
"0","","118511","","","treasure_karin_normal","3","0","92102","1921020026",""
"0","","900000","","","treasure_karin_normal","3","0","92102","1921020027",""
"","","900006","","","1","32","","92102","1921020028",""
"","","900008","","","1","32","","92102","1921020029",""
"","","0.4","","","0","93","","92102","1921020030",""
"","","7","","","0","140","0","92102","1921020031",""
"","","3.9","","","0","93","","92102","1921020032",""
"","","1921020035","","","","101","","92102","1921020033",""
"","","900006","","","0","32","","92102","1921020034",""
"0.1","1","2","0","","","113","1","92102","1921020035","0"
"","","0.2","","","0","93","","92102","1921020036",""
"","","900003","","","1","32","","92102","1921020037",""
"","","0.2","","","0","93","","92102","1921020038",""
"","","921001","","","0","32","","92102","1921020039",""
"","","900006","","","0","32","","92102","1921020040",""
"0","1","105811","0","","1","6","1","92102","1921020041","0"
"0","1","105911","0","","1","6","1","92102","1921020042","0"
"0","1","106011","0","","1","6","1","92102","1921020043","0"
"0","1","106411","0","","1","6","1","92102","1921020044","0"
"0","1","118511","0","","1","6","1","92102","1921020045","0"
"0","1","900000","0","","1","6","1","92102","1921020046","0"
"","","0.1","","","0","93","","92102","1921020047",""
"1","0","1","0","empty","105811","1","62","92103","1921030001","-34"
"1","0","1","0","empty","105911","1","66","92103","1921030002","-34"
"1","0","1","0","empty","106011","1","64","92103","1921030003","-34"
"1","0","1","0","empty","106411","1","64","92103","1921030004","-34"
"1","0","1","0","empty","118511","1","52","92103","1921030005","-34"
"1","0","900000","0","empty","900000","5","54","92103","1921030006","-34"
"0","1","105811","0","","1","6","1","92103","1921030007","1"
"0","1","105911","0","","1","6","1","92103","1921030008","1"
"0","1","106011","0","","1","6","1","92103","1921030009","1"
"0","1","106411","0","","1","6","1","92103","1921030010","1"
"0","1","118511","0","","1","6","1","92103","1921030011","1"
"0","0","105811","0","","0","2","-34","92103","1921030012","1"
"0","0","105911","0","","0","2","-34","92103","1921030013","1"
"0","0","106011","0","","0","2","-34","92103","1921030014","1"
"0","0","106411","0","","0","2","-34","92103","1921030015","1"
"1","0","921001","","","921001","31","-250","92103","1921030016","1"
"0","0","900002","","","900002","31","0","92103","1921030017","1"
"0","0","900003","","","900003","31","0","92103","1921030018","1"
"0","0","900007","","","900007","31","0","92103","1921030019","1"
"0","0","900008","","","900008","31","0","92103","1921030020","1"
"","","0","","","0","91","","92103","1921030021",""
"0","","105811","","","treasure_peko","3","1","92103","1921030022",""
"0","","105911","","","treasure_kokkoro","3","1","92103","1921030023",""
"0","","106011","","","treasure_kyaru","3","1","92103","1921030024",""
"0","","106411","","","treasure_shefy","3","1","92103","1921030025",""
"0","","118511","","","treasure_karin_rare","3","0","92103","1921030026",""
"0","","900000","","","treasure_karin_rare","3","0","92103","1921030027",""
"","","900007","","","1","32","","92103","1921030028",""
"","","900008","","","1","32","","92103","1921030029",""
"","","0.4","","","0","93","","92103","1921030030",""
"","","7","","","0","140","0","92103","1921030031",""
"","","2.2","","","0","93","","92103","1921030032",""
"","0","vo_caravan","","","vo_caravan_118501_appraise_001","21","0","92103","1921030033",""
"","","2.7","","","0","93","","92103","1921030034",""
"","","1921030037","","","","101","","92103","1921030035",""
"","","900007","","","0","32","","92103","1921030036",""
"0.1","1","2","0","","","113","1","92103","1921030037","0"
"","","0.2","","","0","93","","92103","1921030038",""
"","","900003","","","1","32","","92103","1921030039",""
"","","0.2","","","0","93","","92103","1921030040",""
"","","921001","","","0","32","","92103","1921030041",""
"","","900007","","","0","32","","92103","1921030042",""
"","","900008","","","0","32","","92103","1921030043",""
"0","1","105811","0","","1","6","1","92103","1921030044","0"
"0","1","105911","0","","1","6","1","92103","1921030045","0"
"0","1","106011","0","","1","6","1","92103","1921030046","0"
"0","1","106411","0","","1","6","1","92103","1921030047","0"
"0","1","118511","0","","1","6","1","92103","1921030048","0"
"0","1","900000","0","","1","6","1","92103","1921030049","0"
"","","0.1","","","0","93","","92103","1921030050",""
"1","0","1","0","empty","105811","1","62","92201","1922010001","-34"
"1","0","1","0","empty","105911","1","66","92201","1922010002","-34"
"1","0","1","0","empty","106011","1","64","92201","1922010003","-34"
"1","0","1","0","empty","106411","1","65","92201","1922010004","-34"
"0.4","-1085","100","1","idle","100","5","58","92201","1922010005","-266"
"0.4","-1085","110","1","idle","110","5","56","92201","1922010006","-266"
"1","0","1","0","empty","118511","1","52","92201","1922010007","-34"
"0.64","-800","14","0","empty","11","5","62","92201","1922010008","-300"
"0.64","-1120","15","0","empty","12","5","64","92201","1922010009","-300"
"0.64","-970","16","0","empty","13","5","66","92201","1922010010","-320"
"0.75","-1120","200","1","empty","200","5","58","92201","1922010011","-250"
"0","0","921000","","","0","31","-300","92201","1922010012","1"
"0","0","900001","","","10","31","0","92201","1922010013","1"
"0","0","900002","","","11","31","0","92201","1922010014","1"
"0","-266","900004","","","12","31","-1085","92201","1922010015","1"
"0","0","900005","","","13","31","0","92201","1922010016","1"
"0","0","900011","","","18","31","-600","92201","1922010017","1"
"0","-34","900009","","","17","31","0","92201","1922010018","1"
"0","0","912001","","","912001","31","0","92201","1922010019","1"
"","","0","","","0","91","","92201","1922010020",""
"","","10","","","1","32","","92201","1922010021",""
"","","0.7","","","0","93","","92201","1922010022",""
"","","0","","","1","32","","92201","1922010023",""
"","","17","","","1","32","","92201","1922010024",""
"0","","118511","","","checkpoint_karin_idle","3","1","92201","1922010025",""
"","","0.5","","","","26","","92201","1922010026",""
"","","se_caravan","","","se_caravan_goal_amb_niflhel","23","0","92201","1922010027",""
"","","se_caravan","","","se_caravan_goal_onigiri","23","0","92201","1922010028",""
"","","0.5","","","0","93","","92201","1922010029",""
"0","idle","100","0","","run_checkpoint","3","0","92201","1922010030","1"
"0","idle","110","0","","run_checkpoint","3","0","92201","1922010031","1"
"","","12","","","1","32","","92201","1922010032",""
"","2.5","100","","","67","2","-276","92201","1922010033","11"
"","2.5","110","","","67","2","-276","92201","1922010034","11"
"","2.5","12","","","67","33","-276","92201","1922010035","11"
"","","2","","","0","93","","92201","1922010036",""
"","","se_caravan","","","se_caravan_goal_chara_appear","23","0","92201","1922010037",""
"0","checkpoint_peko_loop","105811","0","","checkpoint_peko_in","3","0","92201","1922010038","1"
"0","checkpoint_kokkoro_loop","105911","0","","checkpoint_kokkoro_in","3","0","92201","1922010039","1"
"0","checkpoint_kyaru_loop","106011","0","","checkpoint_kyaru_in","3","0","92201","1922010040","1"
"0","checkpoint_shefy_loop","106411","0","","checkpoint_shefy_in","3","0","92201","1922010041","1"
"","","6","","","0","140","0","92201","1922010042",""
"","","1.6","","","0","93","","92201","1922010043",""
"","","se_caravan","","","se_caravan_goal_arrival_niflhel","23","0","92201","1922010044",""
"","","13","","","1","32","","92201","1922010045",""
"0.2","","118511","","","checkpoint_karin_clap","3","1","92201","1922010046",""
"","","2.6","","","0","93","","92201","1922010047",""
"","1","11","","","-600","33","0","92201","1922010048","3"
"3","1","600","","","0","121","1","92201","1922010049","1"
"","","se_caravan","","","se_caravan_goal_bandy_appear","23","0","92201","1922010050",""
"","","11","","","run_gakkari","3","0","92201","1922010051",""
"","","12","","","run_gakkari","3","0","92201","1922010052",""
"","","13","","","run_gakkari","3","0","92201","1922010053",""
"","idle","200","0.1","","run_gakkari","3","0","92201","1922010054","1"
"","","912001","","","1","32","","92201","1922010055",""
"","","0.4","","","0","93","","92201","1922010056",""
"0.1","","105811","","","checkpoint_peko_loop_r","3","1","92201","1922010057",""
"0.1","","105911","","","checkpoint_kokkoro_loop_r","3","1","92201","1922010058",""
"0.1","","106011","","","checkpoint_kyaru_loop_r","3","1","92201","1922010059",""
"0.1","","106411","","","checkpoint_shefy_loop_r","3","1","92201","1922010060",""
"","","61","","","0","140","0","92201","1922010061",""
"","","0.1","","","0","93","","92201","1922010062",""
"","","18","","","1","32","","92201","1922010063",""
"","","3.7","","","0","93","","92201","1922010064",""
"","","1922010066","","","","101","","92201","1922010065",""
"","","bgm_MC211","","","bgm_MC211","25","","92201","1922010066",""
"","","12","","","0","32","","92201","1922010067",""
"","","912001","","","0","32","","92201","1922010068",""
"","","1","","","","113","","92201","1922010069",""
"","","0.3","","","0","93","","92201","1922010070",""
"","","11","","","1","32","","92201","1922010071",""
"","","0.4","","","0","93","","92201","1922010072",""
"","","0","","","0","32","","92201","1922010073",""
"","","13","","","0","32","","92201","1922010074",""
"","","18","","","0","32","","92201","1922010075",""
"","","17","","","0","32","","92201","1922010076",""
"0","1","105811","0","","1","6","1","92201","1922010077","0"
"0","1","105911","0","","1","6","1","92201","1922010078","0"
"0","1","106011","0","","1","6","1","92201","1922010079","0"
"0","1","106411","0","","1","6","1","92201","1922010080","0"
"0","1","100","0","","1","6","1","92201","1922010081","0"
"0","1","110","0","","1","6","1","92201","1922010082","0"
"0","1","118511","0","","1","6","1","92201","1922010083","0"
"0","1","11","0","","1","6","1","92201","1922010084","0"
"0","1","12","0","","1","6","1","92201","1922010085","0"
"0","1","13","0","","1","6","1","92201","1922010086","0"
"0","1","200","0","","1","6","1","92201","1922010087","0"
"3","1","0","","","0","121","1","92201","1922010088","0"
"","0","11","","","0","33","0","92201","1922010089","0"
"","","0","","","","91","","92201","1922010090",""
"1","-1250","1","0","empty","105811","1","62","92301","1923010001","-50"
"1","-1390","1","0","empty","105911","1","66","92301","1923010002","-70"
"1","-1520","1","0","empty","106011","1","64","92301","1923010003","-50"
"1","-1660","1","0","empty","106411","1","64","92301","1923010004","-70"
"0.4","-1085","100","1","idle","100","5","58","92301","1923010005","-266"
"0.4","-1085","110","1","idle","110","5","56","92301","1923010006","-266"
"0.64","285","14","0","empty","11","5","64","92301","1923010007","-330"
"0.64","570","15","0","empty","12","5","66","92301","1923010008","-330"
"0.64","425","16","0","empty","13","5","62","92301","1923010009","-300"
"0.75","570","200","0","empty","200","5","58","92301","1923010010","-250"
"0","0","921000","","","0","31","-300","92301","1923010011","1"
"0","0","900001","","","10","31","0","92301","1923010012","1"
"0","0","900002","","","11","31","0","92301","1923010013","1"
"0","0","912000","","","912000","31","430","92301","1923010014","1"
"0","-50","912002","","","20021","31","-1250","92301","1923010015","1"
"0","-70","912002","","","20022","31","-1390","92301","1923010016","1"
"0","-50","912002","","","20023","31","-1520","92301","1923010017","1"
"0","-70","912002","","","20024","31","-1660","92301","1923010018","1"
"0","0","900012","","","19","31","0","92301","1923010019","1"
"","","0","","","0","91","","92301","1923010020",""
"","","10","","","1","32","","92301","1923010021",""
"","","0.7","","","0","93","","92301","1923010022",""
"","","0","","","1","32","","92301","1923010023",""
"","","11","","","doya_wait","3","1","92301","1923010024",""
"","","12","","","doya_wait","3","1","92301","1923010025",""
"","","13","","","doya_wait","3","1","92301","1923010026",""
"","","200","","","idle","3","1","92301","1923010027",""
"","","912000","","","1","32","","92301","1923010028",""
"","","0.5","","","","26","","92301","1923010029",""
"","","se_caravan","","","se_caravan_goal_amb_niflhel","23","0","92301","1923010030",""
"","","se_caravan","","","se_caravan_goal_onigiri_bishoku_appear","23","0","92301","1923010031",""
"","","105811","","","run","3","1","92301","1923010032",""
"","","105911","","","run","3","1","92301","1923010033",""
"","","106011","","","run","3","1","92301","1923010034",""
"","","106411","","","run","3","1","92301","1923010035",""
"0","idle","100","0","","run_checkpoint","3","0","92301","1923010036","1"
"0","idle","110","0","","run_checkpoint","3","0","92301","1923010037","1"
"","2.5","105811","","","-150","2","-50","92301","1923010038","11"
"","2.5","105911","","","-290","2","-70","92301","1923010039","11"
"","2.5","106011","","","-420","2","-50","92301","1923010040","11"
"","2.5","106411","","","-560","2","-70","92301","1923010041","11"
"","","20021","","","1","32","","92301","1923010042",""
"","","20022","","","1","32","","92301","1923010043",""
"","","20023","","","1","32","","92301","1923010044",""
"","","20024","","","1","32","","92301","1923010045",""
"","2.5","20021","","","-150","33","-50","92301","1923010046","11"
"","2.5","20022","","","-290","33","-70","92301","1923010047","11"
"","2.5","20023","","","-420","33","-50","92301","1923010048","11"
"","2.5","20024","","","-560","33","-70","92301","1923010049","11"
"","2.5","100","","","-100","2","-276","92301","1923010050","11"
"","2.5","110","","","-100","2","-276","92301","1923010051","11"
"","","2.1","","","0","93","","92301","1923010052",""
"","","62","","","0","140","0","92301","1923010053",""
"","","19","","","1","32","","92301","1923010054",""
"","","0.4","","","0","93","","92301","1923010055",""
"0.3","","105811","","","gakkari","3","0","92301","1923010056",""
"0.3","","105911","","","gakkari","3","0","92301","1923010057",""
"0.3","","106011","","","gakkari","3","0","92301","1923010058",""
"0.3","","106411","","","gakkari","3","0","92301","1923010059",""
"","","0.9","","","0","93","","92301","1923010060",""
"0.1","doya_loop","11","","","doya_loop_in","3","0","92301","1923010061","1"
"0.1","doya_loop","12","","","doya_loop_in","3","0","92301","1923010062","1"
"0.1","doya_loop","13","","","doya_loop_in","3","0","92301","1923010063","1"
"","","2.9","","","0","93","","92301","1923010064",""
"","","1923010066","","","","101","","92301","1923010065",""
"","","bgm_MC211","","","bgm_MC211","25","","92301","1923010066",""
"","","20021","","","0","32","","92301","1923010067",""
"","","20022","","","0","32","","92301","1923010068",""
"","","20023","","","0","32","","92301","1923010069",""
"","","20024","","","0","32","","92301","1923010070",""
"","","1","","","","113","","92301","1923010071",""
"","","0.3","","","0","93","","92301","1923010072",""
"","","11","","","1","32","","92301","1923010073",""
"","","0.4","","","0","93","","92301","1923010074",""
"","","19","","","0","32","","92301","1923010075",""
"","","0","","","0","32","","92301","1923010076",""
"","","912000","","","0","32","","92301","1923010077",""
"0","1","105811","0","","1","6","1","92301","1923010078","0"
"0","1","105911","0","","1","6","1","92301","1923010079","0"
"0","1","106011","0","","1","6","1","92301","1923010080","0"
"0","1","106411","0","","1","6","1","92301","1923010081","0"
"0","1","100","0","","1","6","1","92301","1923010082","0"
"0","1","110","0","","1","6","1","92301","1923010083","0"
"0","1","11","0","","1","6","1","92301","1923010084","0"
"0","1","12","0","","1","6","1","92301","1923010085","0"
"0","1","13","0","","1","6","1","92301","1923010086","0"
"0","1","200","0","","1","6","1","92301","1923010087","0"
"","","0","","","","91","","92301","1923010088",""
"1","0","1","0","empty","105811","1","62","92401","1924010001","-34"
"1","0","1","0","empty","105911","1","66","92401","1924010002","-34"
"1","0","1","0","empty","106011","1","64","92401","1924010003","-34"
"1","0","1","0","empty","106411","1","65","92401","1924010004","-34"
"1","0","1","0","empty","118511","1","52","92401","1924010005","-34"
"0.4","-1085","100","1","idle","100","5","58","92401","1924010006","-266"
"0.4","-1085","110","1","idle","110","5","56","92401","1924010007","-266"
"0","0","904000","","","40","31","0","92401","1924010008","1"
"0","0","904001","","","41","31","0","92401","1924010009","1"
"0","0","904002","","","42","31","0","92401","1924010010","1"
"0","0","921000","","","0","31","-300","92401","1924010011","1"
"0","0","900002","","","1","31","0","92401","1924010012","1"
"0","0","900002","","","2","31","0","92401","1924010013","1"
"0","0","900002","","","3","31","0","92401","1924010014","1"
"0","-266","900004","","","4","31","-1085","92401","1924010015","1"
"0","0","900005","","","5","31","0","92401","1924010016","1"
"0","-34","900009","","","9","31","0","92401","1924010017","1"
"","","0","","","0","91","","92401","1924010018",""
"","","1","","","1","32","","92401","1924010019",""
"","","0.4","","","0","93","","92401","1924010020",""
"","","40","","","1","32","","92401","1924010021",""
"","","41","","","1","32","","92401","1924010022",""
"","","42","","","1","32","","92401","1924010023",""
"","","se_caravan","","","se_caravan_section_skip","23","0","92401","1924010024",""
"","","vo_caravan","","","vo_caravan_onigiriskip","21","0","92401","1924010025",""
"","0","100","","","240","2","-266","92401","1924010026","11"
"","0","110","","","240","2","-266","92401","1924010027","11"
"","","100","","","skip","3","1","92401","1924010028",""
"","","110","","","skip","3","1","92401","1924010029",""
"","","2.2","","","0","93","","92401","1924010030",""
"","","2","","","1","32","","92401","1924010031",""
"","","0.4","","","0","93","","92401","1924010032",""
"","","40","","","0","32","","92401","1924010033",""
"","","41","","","0","32","","92401","1924010034",""
"","","42","","","0","32","","92401","1924010035",""
"","0","100","","","-1085","2","-266","92401","1924010036","11"
"","0","110","","","-1085","2","-266","92401","1924010037","11"
"","","0","","","1","32","","92401","1924010038",""
"","","9","","","1","32","","92401","1924010039",""
"0","","118511","","","checkpoint_karin_idle","3","1","92401","1924010040",""
"","","0.5","","","","26","","92401","1924010041",""
"","","se_caravan","","","se_caravan_goal_amb_niflhel","23","0","92401","1924010042",""
"","","0.9","","","0","93","","92401","1924010043",""
"","","se_caravan","","","se_caravan_goal_onigiri","23","0","92401","1924010044",""
"","","0.5","","","0","93","","92401","1924010045",""
"0","idle","100","0","","run_checkpoint","3","0","92401","1924010046","1"
"0","idle","110","0","","run_checkpoint","3","0","92401","1924010047","1"
"","","4","","","1","32","","92401","1924010048",""
"","2.5","100","","","67","2","-276","92401","1924010049","11"
"","2.5","110","","","67","2","-276","92401","1924010050","11"
"","2.5","4","","","67","33","-276","92401","1924010051","11"
"","","2","","","0","93","","92401","1924010052",""
"","","se_caravan","","","se_caravan_goal_chara_appear","23","0","92401","1924010053",""
"0","checkpoint_peko_loop","105811","0","","checkpoint_peko_in","3","0","92401","1924010054","1"
"0","checkpoint_kokkoro_loop","105911","0","","checkpoint_kokkoro_in","3","0","92401","1924010055","1"
"0","checkpoint_kyaru_loop","106011","0","","checkpoint_kyaru_in","3","0","92401","1924010056","1"
"0","checkpoint_shefy_loop","106411","0","","checkpoint_shefy_in","3","0","92401","1924010057","1"
"","","6","","","0","140","0","92401","1924010058",""
"","","1.6","","","0","93","","92401","1924010059",""
"","","se_caravan","","","se_caravan_goal_arrival_niflhel","23","0","92401","1924010060",""
"","","5","","","1","32","","92401","1924010061",""
"0.2","","118511","","","checkpoint_karin_clap","3","1","92401","1924010062",""
"","","3","","","0","93","","92401","1924010063",""
"","","1924010065","","","","101","","92401","1924010064",""
"","","bgm_MC211","","","bgm_MC211","25","","92401","1924010065",""
"","","4","","","0","32","","92401","1924010066",""
"","","1","","","","113","","92401","1924010067",""
"","","0.3","","","0","93","","92401","1924010068",""
"","","3","","","1","32","","92401","1924010069",""
"","","0.4","","","0","93","","92401","1924010070",""
"0","1","100","0","","1","6","1","92401","1924010071","0"
"0","1","110","0","","1","6","1","92401","1924010072","0"
"","","0","","","0","32","","92401","1924010073",""
"","","5","","","0","32","","92401","1924010074",""
"","","9","","","0","32","","92401","1924010075",""
"0","1","105811","0","","1","6","1","92401","1924010076","0"
"0","1","105911","0","","1","6","1","92401","1924010077","0"
"0","1","106011","0","","1","6","1","92401","1924010078","0"
"0","1","106411","0","","1","6","1","92401","1924010079","0"
"0","1","118511","0","","1","6","1","92401","1924010080","0"
"","","0","","","","91","","92401","1924010081",""
