4543498a0fb9a813f62f97fc148e94bfcbfcb8defab6570422d4c627488b6169,40eefe07402f626d04e11bfac8b8b82f126adcc0cb7d06cadf14f5872dd002ef,6d7efbe6ae9c7c7a7778fa95fdd5ac734c90414669d801e34dfe7a98e0ad82ca,52959e84c6cb68668114a927d27e71686dbf34a42520fef3b3b92bb73c384a50,9bf6cbb09c67d85409069912832e71db4ed26e36f315b11bef81a4688e9a866f,ae7b937fb8d2dc421e4e851d9aa250030a0b980449f7d27927fbe28ec9d8410c,7063fd451c09b1e53fdae96a3c35d63097e39b73aa51bcd43b5c17942c6183af,cb5f2d0f61fde73fb416b7b7d5266e7a13f3f5fde93c0275125ba1dfc7a333b4
"3","2025/02/28 12:00:00","375","0","0","106801","2025/03/03 18:59:59","984"
"3","2025/02/28 12:00:00","375","0","0","180201","2025/03/03 18:59:59","985"
"3","2025/02/28 12:00:00","375","0","0","180501","2025/03/03 18:59:59","986"
"3","2025/02/28 12:00:00","375","0","0","180401","2025/03/03 18:59:59","987"
"3","2025/02/28 12:00:00","375","0","0","107001","2025/03/03 18:59:59","988"
"3","2025/02/28 12:00:00","375","0","0","106101","2025/03/03 18:59:59","989"
"3","2025/02/28 12:00:00","375","0","0","107101","2025/03/03 18:59:59","990"
"3","2025/03/03 19:00:00","376","1171","30376","134301","2025/03/15 14:59:59","991"
"3","2025/03/10 12:00:00","377","0","0","129301","2025/03/15 14:59:59","992"
"3","2025/03/10 12:00:00","377","0","0","120001","2025/03/15 14:59:59","993"
"3","2025/03/15 15:00:00","378","1172","30378","134401","2025/03/31 11:59:59","994"
"3","2025/03/31 12:00:00","379","1173","30379","134601","2025/04/08 11:59:59","995"
"3","2025/04/08 12:00:00","380","1174","30380","134501","2025/04/15 14:59:59","996"
"3","2025/04/15 15:00:00","381","1175","30381","134701","2025/04/26 11:59:59","997"
"3","2025/04/26 12:00:00","382","0","0","129801","2025/04/30 11:59:59","998"
"3","2025/04/26 12:00:00","382","0","0","125301","2025/04/30 11:59:59","999"
"3","2025/04/26 12:00:00","382","0","0","121501","2025/04/30 11:59:59","1000"
"3","2025/04/30 12:00:00","383","1176","50383","133101","2025/05/03 18:59:59","1001"
"3","2025/04/30 12:00:00","383","0","0","134001","2025/05/03 18:59:59","1002"
"3","2025/04/30 12:00:00","383","0","0","133001","2025/05/03 18:59:59","1003"
"3","2025/04/30 12:00:00","383","0","0","181201","2025/05/03 18:59:59","1004"
"3","2025/04/30 12:00:00","383","0","0","129701","2025/05/03 18:59:59","1005"
"3","2025/04/30 12:00:00","383","0","0","129601","2025/05/03 18:59:59","1006"
"3","2025/04/30 12:00:00","383","0","0","129001","2025/05/03 18:59:59","1007"
"3","2025/04/30 12:00:00","383","0","0","181101","2025/05/03 18:59:59","1008"
"3","2025/04/30 12:00:00","383","0","0","126501","2025/05/03 18:59:59","1009"
"3","2025/04/30 12:00:00","383","0","0","126401","2025/05/03 18:59:59","1010"
"3","2025/04/30 12:00:00","383","0","0","118201","2025/05/03 18:59:59","1011"
"3","2025/04/30 12:00:00","383","0","0","181001","2025/05/03 18:59:59","1012"
"3","2025/04/30 12:00:00","383","0","0","123001","2025/05/03 18:59:59","1013"
"3","2025/04/30 12:00:00","383","0","0","180901","2025/05/03 18:59:59","1014"
"3","2025/04/30 12:00:00","383","0","0","118101","2025/05/03 18:59:59","1015"
"3","2025/04/30 12:00:00","383","0","0","180801","2025/05/03 18:59:59","1016"
"3","2025/04/30 12:00:00","383","0","0","106701","2025/05/03 18:59:59","1017"
"3","2025/04/30 12:00:00","383","0","0","180701","2025/05/03 18:59:59","1018"
"3","2025/04/30 12:00:00","383","0","0","180301","2025/05/03 18:59:59","1019"
"3","2025/04/30 12:00:00","383","0","0","180601","2025/05/03 18:59:59","1020"
"3","2025/04/30 12:00:00","383","0","0","180101","2025/05/03 18:59:59","1021"
"3","2025/04/30 12:00:00","383","0","0","106801","2025/05/03 18:59:59","1022"
"3","2025/04/30 12:00:00","383","0","0","180201","2025/05/03 18:59:59","1023"
"3","2025/04/30 12:00:00","383","0","0","180501","2025/05/03 18:59:59","1024"
"3","2025/04/30 12:00:00","383","0","0","180401","2025/05/03 18:59:59","1025"
"3","2025/04/30 12:00:00","383","0","0","107001","2025/05/03 18:59:59","1026"
"3","2025/04/30 12:00:00","383","0","0","106101","2025/05/03 18:59:59","1027"
"3","2025/04/30 12:00:00","383","0","0","107101","2025/05/03 18:59:59","1028"
"3","2025/05/03 19:00:00","384","0","0","130101","2025/05/15 14:59:59","1029"
"3","2025/05/03 19:00:00","384","0","0","130001","2025/05/15 14:59:59","1030"
"3","2025/05/03 19:00:00","384","0","0","130201","2025/05/15 14:59:59","1031"
"3","2025/05/03 19:00:00","384","0","0","132201","2025/05/15 14:59:59","1032"
"3","2025/05/03 19:00:00","384","0","0","130701","2025/05/15 14:59:59","1033"
"3","2025/05/03 19:00:00","384","0","0","130801","2025/05/15 14:59:59","1034"
"3","2025/05/03 19:00:00","385","1177","30385","132301","2025/05/15 14:59:59","1035"
"3","2025/05/15 15:00:00","386","0","0","125601","2025/05/31 11:59:59","1036"
"3","2025/05/15 15:00:00","386","0","0","125501","2025/05/31 11:59:59","1037"
"3","2025/05/15 15:00:00","386","0","0","111501","2025/05/31 11:59:59","1038"
"3","2025/05/15 15:00:00","387","1178","30387","132501","2025/05/31 11:59:59","1039"
"3","2025/05/31 12:00:00","388","1179","30388","134801","2025/06/10 11:59:59","1040"
"3","2025/06/10 12:00:00","389","0","0","132801","2025/06/20 11:59:59","1041"
"3","2025/06/10 12:00:00","389","0","0","130901","2025/06/20 11:59:59","1042"
"3","2025/06/10 12:00:00","389","0","0","131001","2025/06/20 11:59:59","1043"
"3","2025/06/10 12:00:00","389","0","0","126201","2025/06/20 11:59:59","1044"
"3","2025/06/10 12:00:00","390","1180","30390","134901","2025/06/20 11:59:59","1045"
"3","2025/06/20 12:00:00","391","0","0","129501","2025/06/27 11:59:59","1046"
"3","2025/06/20 12:00:00","391","0","0","110301","2025/06/27 11:59:59","1047"
"3","2025/06/20 12:00:00","391","0","0","107501","2025/06/27 11:59:59","1048"
"3","2025/06/20 12:00:00","391","0","0","107801","2025/06/27 11:59:59","1049"
"3","2025/06/20 12:00:00","391","0","0","110001","2025/06/27 11:59:59","1050"
"3","2025/06/20 12:00:00","391","0","0","107901","2025/06/27 11:59:59","1051"
"3","2025/06/20 12:00:00","391","0","0","107701","2025/06/27 11:59:59","1052"
"3","2025/06/20 12:00:00","392","1181","30392","132401","2025/06/27 11:59:59","1053"
"3","2025/06/27 12:00:00","393","1182","0","118201","2025/06/30 11:59:59","1054"
"3","2025/06/27 12:00:00","393","0","0","133101","2025/06/30 11:59:59","1055"
"3","2025/06/27 12:00:00","393","0","0","134001","2025/06/30 11:59:59","1056"
"3","2025/06/27 12:00:00","393","0","0","133001","2025/06/30 11:59:59","1057"
"3","2025/06/27 12:00:00","393","0","0","181201","2025/06/30 11:59:59","1058"
"3","2025/06/27 12:00:00","393","0","0","129701","2025/06/30 11:59:59","1059"
"3","2025/06/27 12:00:00","393","0","0","129601","2025/06/30 11:59:59","1060"
"3","2025/06/27 12:00:00","393","0","0","129001","2025/06/30 11:59:59","1061"
"3","2025/06/27 12:00:00","393","0","0","181101","2025/06/30 11:59:59","1062"
"3","2025/06/27 12:00:00","393","0","0","126501","2025/06/30 11:59:59","1063"
"3","2025/06/27 12:00:00","393","0","0","126401","2025/06/30 11:59:59","1064"
"3","2025/06/27 12:00:00","393","0","0","181001","2025/06/30 11:59:59","1065"
"3","2025/06/27 12:00:00","393","0","0","123001","2025/06/30 11:59:59","1066"
"3","2025/06/27 12:00:00","393","0","0","180901","2025/06/30 11:59:59","1067"
"3","2025/06/27 12:00:00","393","0","0","118101","2025/06/30 11:59:59","1068"
"3","2025/06/27 12:00:00","393","0","0","180801","2025/06/30 11:59:59","1069"
"3","2025/06/27 12:00:00","393","0","0","106701","2025/06/30 11:59:59","1070"
"3","2025/06/27 12:00:00","393","0","0","180701","2025/06/30 11:59:59","1071"
"3","2025/06/27 12:00:00","393","0","0","180301","2025/06/30 11:59:59","1072"
"3","2025/06/27 12:00:00","393","0","0","180601","2025/06/30 11:59:59","1073"
"3","2025/06/27 12:00:00","393","0","0","180101","2025/06/30 11:59:59","1074"
"3","2025/06/27 12:00:00","393","0","0","106801","2025/06/30 11:59:59","1075"
"3","2025/06/27 12:00:00","393","0","0","180201","2025/06/30 11:59:59","1076"
"3","2025/06/27 12:00:00","393","0","0","180501","2025/06/30 11:59:59","1077"
"3","2025/06/27 12:00:00","393","0","0","180401","2025/06/30 11:59:59","1078"
"3","2025/06/27 12:00:00","393","0","0","107001","2025/06/30 11:59:59","1079"
"3","2025/06/27 12:00:00","393","0","0","106101","2025/06/30 11:59:59","1080"
"3","2025/06/27 12:00:00","393","0","0","107101","2025/06/30 11:59:59","1081"
