f53321e76e17a866804215c7f0c6cddc1c41f594628c1df3254716c18274ccf3,06017a36be07f3747f021fd85be5ffebf9d5f7937a4b63d7e59bc8ceadd9a98d,07a1482e015e93a70b13c7c1f275df95b98ba9d7da853f7534483f3f2941c5db,f00b506b85e3700f22ad5635df0bdda785478ffa045888f609aebabea8a38ef8,5993e25a3e05be1c0470060a0faaf24ce667aac693447a73e6bf00986ab6f9c9,e2323e6df80f52104561da6708290766fb71d1709512f236d3bcb7529d1b4e19,de390c1cadc52732dc00b39925954595ae78534b0f9904b260d57bfd4af01d57,e276d493834762c33a83cae295ad95fc7523931914b1b549f56f96bc35b9e0d4,898329cc90c1ca8304181eb95fb112954c91cb83d653ba4e9d0437a3cb2fa6ed,5bd852938fbe4b811b5e0571cdf3c64d04889eaa6d63d7624af5acca91fa57de,4b1938ae54dbc13b562aef803cf999edbd88dc74b4d2aca19370e91599fcca1b,58e4e54984f00838d45ea8233a9fcbad4a63ae9bbc867dc49000405d60c4aafb,44158a4f1779f44ee785a953f363f4d909c6ce2d9fd3af8c9f58e8d90c33fba7,7d86e86cf2aa0f605d097db1456457d8ac6c38bf4cc3955970a7b3ed94889d44,b9cea987209b483c60238a9ec952a4ab333dd1ec0a0f1a21ffe099f663a0e200,501e373628278a82efddf271d9e309656e43936d290751719e8f9153ac378fb6
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1082106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1082107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1082108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1082109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1082110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1082111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1082112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1082113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1082114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1082115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1082116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1083101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1083102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1083103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1083104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1083105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1083106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1083107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1083108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1083109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1083110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1083111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1083112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1083113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1083114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1083115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1083116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1084101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1084102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1084103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1084104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1084105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1084106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1084107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1084108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1084109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1084110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1084111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1084112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1084113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1084114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1084115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1084116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1085101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1085102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1085103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1085104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31214","2","90006","1085105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1085106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1085107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1085108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1085109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31214","1","90006","1085110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1085111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1085112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1085113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1085114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31214","1","90006","1085115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1085116"
