1b66cb2230714686930d081dac1f0dbe18902f2755715275d1fc4fb8a5e59189,e449ca69984f09be2df39c514aa35b803218074ab146a3118144b959b9a70494,af29114571ed833ca75ee0780429527993d68137cc12c32a1eabc436f1e5bdf6,ead0f198efa1027d10f73a4846ce5456a4f10add7e35b08ebc28e0808bb63a64,800068bc0b828b312d816a113f7719b73fe9cbf12e4d44fe2b1b91f6a81db85b,41b2a3fd11f2a1fca8e9416465d54f9a45b6923441ba0d14d715dcb771a24b52,6cfe7695333d31267881660195ed48b431b823d2e2d85741f3faf0c7339f0a9c,41da572dfa38c1d99324a10c029c30724d64cf33a3be11d289dc50f2317400ba,54fa0aa835b20f1c45207383f3d8c1102e7a65e6b097b23f747f606fae962412,6d791e541f598564df0191baac89f5b9be4b496455309e6c1c4ab4338dfc4396,61aaa48cbca4429d0868427dc637762188074ae2eef59bf5b0baae0e4ce8ff19,a44e9ffee57ba8e0080ab014248d501b2863fbdb7d4ac24cd1869091868b7ca0,8c2f71ac0e2395ff9f6ab64e1f6d1d0308bdb6087f24c30c3a4a06b5a38f2443,cc754b14b4240bc9357a1e8ab8b3af0453df4a71d588dd77a8c0968c800c38a6,a3a40cd25c6bcabbdfed1619e3c65fbcfc34dc427401b1ae863f06b5886619bb,664e567804de55ae713d58812ae344b2726484dde71f33871ea8c4ccc67e9256
"90006","0","0","2","2","91002","0","8","0","0","150","31025","2","0","100","1082105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1082106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1082107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1082108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1082109"
"90006","0","0","2","1","91002","0","8","0","0","80","31025","2","0","100","1082110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1082111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1082112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1082113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1082114"
"90006","0","0","2","1","91002","0","8","0","0","80","31025","2","0","100","1082115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1082116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1083101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1083102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1083103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1083104"
"90006","0","0","2","2","91002","0","8","0","0","150","31042","2","0","100","1083105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1083106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1083107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1083108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1083109"
"90006","0","0","2","1","91002","0","8","0","0","80","31042","2","0","100","1083110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1083111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1083112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1083113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1083114"
"90006","0","0","2","1","91002","0","8","0","0","80","31042","2","0","100","1083115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1083116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1084101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1084102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1084103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1084104"
"90006","0","0","2","2","91002","0","8","0","0","150","31022","2","0","100","1084105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1084106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1084107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1084108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1084109"
"90006","0","0","2","1","91002","0","8","0","0","80","31022","2","0","100","1084110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1084111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1084112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1084113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1084114"
"90006","0","0","2","1","91002","0","8","0","0","80","31022","2","0","100","1084115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1084116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1085101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1085102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1085103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1085104"
"90006","0","0","2","2","91002","0","8","0","0","150","31214","2","0","100","1085105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1085106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1085107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1085108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1085109"
"90006","0","0","2","1","91002","0","8","0","0","80","31214","2","0","100","1085110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1085111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1085112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1085113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1085114"
"90006","0","0","2","1","91002","0","8","0","0","80","31214","2","0","100","1085115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1085116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1086101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1086102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1086103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1086104"
"90006","0","0","2","2","91002","0","8","0","0","150","31043","2","0","100","1086105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1086106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1086107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1086108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1086109"
"90006","0","0","2","1","91002","0","8","0","0","80","31043","2","0","100","1086110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1086111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1086112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1086113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1086114"
"90006","0","0","2","1","91002","0","8","0","0","80","31043","2","0","100","1086115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1086116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1087101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1087102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1087103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1087104"
"90006","0","0","2","2","91002","0","8","0","0","150","31018","2","0","100","1087105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1087106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1087107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1087108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1087109"
"90006","0","0","2","1","91002","0","8","0","0","80","31018","2","0","100","1087110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1087111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1087112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1087113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1087114"
"90006","0","0","2","1","91002","0","8","0","0","80","31018","2","0","100","1087115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1087116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1088101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1088102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1088103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1088104"
"90006","0","0","2","2","91002","0","8","0","0","150","31145","2","0","100","1088105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1088106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1088107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1088108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1088109"
"90006","0","0","2","1","91002","0","8","0","0","80","31145","2","0","100","1088110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1088111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1088112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1088113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1088114"
"90006","0","0","2","1","91002","0","8","0","0","80","31145","2","0","100","1088115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1088116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1089101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1089102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1089103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1089104"
"90006","0","0","2","2","91002","0","8","0","0","150","31025","2","0","100","1089105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1089106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1089107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1089108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1089109"
"90006","0","0","2","1","91002","0","8","0","0","80","31025","2","0","100","1089110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1089111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1089112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1089113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1089114"
"90006","0","0","2","1","91002","0","8","0","0","80","31025","2","0","100","1089115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1089116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1090101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1090102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1090103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1090104"
"90006","0","0","2","2","91002","0","8","0","0","150","31042","2","0","100","1090105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1090106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1090107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1090108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1090109"
"90006","0","0","2","1","91002","0","8","0","0","80","31042","2","0","100","1090110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1090111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1090112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1090113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1090114"
"90006","0","0","2","1","91002","0","8","0","0","80","31042","2","0","100","1090115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1090116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1091101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1091102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1091103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1091104"
"90006","0","0","2","2","91002","0","8","0","0","150","31022","2","0","100","1091105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1091106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1091107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1091108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1091109"
"90006","0","0","2","1","91002","0","8","0","0","80","31022","2","0","100","1091110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1091111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1091112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1091113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1091114"
"90006","0","0","2","1","91002","0","8","0","0","80","31022","2","0","100","1091115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1091116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1092101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1092102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1092103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1092104"
"90006","0","0","2","2","91002","0","8","0","0","150","31232","2","0","100","1092105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1092106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1092107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1092108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1092109"
"90006","0","0","2","1","91002","0","8","0","0","80","31232","2","0","100","1092110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1092111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1092112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1092113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1092114"
"90006","0","0","2","1","91002","0","8","0","0","80","31232","2","0","100","1092115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1092116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1093101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1093102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1093103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1093104"
"90006","0","0","2","2","91002","0","8","0","0","150","31214","2","0","100","1093105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1093106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1093107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1093108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1093109"
"90006","0","0","2","1","91002","0","8","0","0","80","31214","2","0","100","1093110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1093111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1093112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1093113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1093114"
"90006","0","0","2","1","91002","0","8","0","0","80","31214","2","0","100","1093115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1093116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1094101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1094102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1094103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1094104"
"90006","0","0","2","2","91002","0","8","0","0","150","31043","2","0","100","1094105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1094106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1094107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1094108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1094109"
"90006","0","0","2","1","91002","0","8","0","0","80","31043","2","0","100","1094110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1094111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1094112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1094113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1094114"
"90006","0","0","2","1","91002","0","8","0","0","80","31043","2","0","100","1094115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1094116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1095101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1095102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1095103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1095104"
"90006","0","0","2","2","91002","0","8","0","0","150","31018","2","0","100","1095105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1095106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1095107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1095108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1095109"
"90006","0","0","2","1","91002","0","8","0","0","80","31018","2","0","100","1095110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1095111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1095112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1095113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1095114"
"90006","0","0","2","1","91002","0","8","0","0","80","31018","2","0","100","1095115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1095116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1096101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1096102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1096103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1096104"
"90006","0","0","2","2","91002","0","8","0","0","150","31145","2","0","100","1096105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1096106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1096107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1096108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1096109"
"90006","0","0","2","1","91002","0","8","0","0","80","31145","2","0","100","1096110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1096111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1096112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1096113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1096114"
"90006","0","0","2","1","91002","0","8","0","0","80","31145","2","0","100","1096115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1096116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1097101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1097102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1097103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1097104"
"90006","0","0","2","2","91002","0","8","0","0","150","31025","2","0","100","1097105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1097106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1097107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1097108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1097109"
"90006","0","0","2","1","91002","0","8","0","0","80","31025","2","0","100","1097110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1097111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1097112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1097113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1097114"
"90006","0","0","2","1","91002","0","8","0","0","80","31025","2","0","100","1097115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1097116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1098101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1098102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1098103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1098104"
"90006","0","0","2","2","91002","0","8","0","0","150","31042","2","0","100","1098105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1098106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1098107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1098108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1098109"
"90006","0","0","2","1","91002","0","8","0","0","80","31042","2","0","100","1098110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1098111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1098112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1098113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1098114"
"90006","0","0","2","1","91002","0","8","0","0","80","31042","2","0","100","1098115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1098116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1099101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1099102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1099103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1099104"
"90006","0","0","2","2","91002","0","8","0","0","150","31022","2","0","100","1099105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1099106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1099107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1099108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1099109"
"90006","0","0","2","1","91002","0","8","0","0","80","31022","2","0","100","1099110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1099111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1099112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1099113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1099114"
"90006","0","0","2","1","91002","0","8","0","0","80","31022","2","0","100","1099115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1099116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1100101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1100102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1100103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1100104"
"90006","0","0","2","2","91002","0","8","0","0","150","31232","2","0","100","1100105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1100106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1100107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1100108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1100109"
"90006","0","0","2","1","91002","0","8","0","0","80","31232","2","0","100","1100110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1100111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1100112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1100113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1100114"
"90006","0","0","2","1","91002","0","8","0","0","80","31232","2","0","100","1100115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1100116"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","20","1101101"
"90006","0","0","2","0","91002","0","8","0","0","50","0","2","0","30","1101102"
"90006","0","0","2","0","91002","0","8","0","0","75","0","2","0","40","1101103"
"90006","0","0","2","0","91002","0","8","0","0","100","0","2","0","50","1101104"
"90006","0","0","2","2","91002","0","8","0","0","150","31214","2","0","100","1101105"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","20","1101106"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","30","1101107"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","40","1101108"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","50","1101109"
"90006","0","0","2","1","91002","0","8","0","0","80","31214","2","0","100","1101110"
"90006","0","0","2","0","91002","0","8","0","0","20","0","2","0","30","1101111"
"90006","0","0","2","0","91002","0","8","0","0","25","0","2","0","40","1101112"
"90006","0","0","2","0","91002","0","8","0","0","30","0","2","0","50","1101113"
"90006","0","0","2","0","91002","0","8","0","0","40","0","2","0","60","1101114"
"90006","0","0","2","1","91002","0","8","0","0","80","31214","2","0","100","1101115"
"0","0","0","0","0","94002","0","12","0","0","25000","0","0","0","0","1101116"
