2cd815b3d5eea4e619b3546654d14b3a6b64f0d73e6787e32637e5dc3e3d224e,969e1fa8c1c84a5ca36e23bc90449b0bda1aab063e2e3925bd74cc603a498aa4,ae7685e84e1e9a92127c2affd0d820753ce20f67fd80fa66416433d3923d2960,1a2b72e52d06b9adaddc0aedd5cca2cf9df8aa527d76bffa8b999c1d2c3796b0,f30be8f92071c9ca53610e7e24191dd156e2cbb7fffd9a9cec0f083f469ac73d,d03fad91c8940d2466760af5aee9bd5e9c52619543e232765f196b109b088335,6e7664a17ce80ba9c4a795da5927f1c46396f783fa487085365d334d91c62411,53a1e71c6018cabb633b13049366f1878d4ac0692985944d83a0f3f887af2a24,f75f4092fb2b50eee1e12661d3d0d1cb5a211653c9665c04e237f0a26a40d869,5c960d529f3351d90c3d86c0106405c81305a50f50e765e3afaee1eb400c0441,287070b528cb9cc84a703754182746018becb033a87829edf49a47fe06d8de7e,d16a583012f0996eeb4d69f72aaaedf652376767dd71a378b343c450ff590a50,da0edb50c93a6d55e58854a0a6966cbe9f4ad96c415664c8d59015943bf6bd97,e3e0d5e7d00c018f97fb3c0d36eff5d25a0c2787ce04d3ccb66d637a32e7ec4b,13a01e700e867a0106996715e19ec0432d1359c5c2eb9b367084b2ba85b71d3b,c2b694243576ed7d4e29a6504bd071288416c03d5d50caa803fc1772a5417337,38179447db5b46a33735931ac2beeb86ff025c9c781fd1789c1c1ea79fc3c17c,33081cd3e1ff4f0c33d23ec89362b61b00e0e69133e97f69bdcabc9a3aeffa18,5c02567e25889a7a1dbb7d673a3ecdfea43099a9a09b5d203d6c4ca10e4cbd1c,20a7d0b6f8b741663bbd17fdf2b056c2ac662a7b50d856120f1c660b37af679a,0a80daf8719d6300552916d948b36e2599e4f4519698fbbc437455b607a59fe2
"757","1","8","2","750","0","0","31022","750","0","0","0","91002","20000","2","90006","7","1071","15001","0","0"
"758","1","8","2","500","0","0","31022","500","0","0","0","91002","-1","2","90006","5","1071","20001","0","0"
"759","1","8","2","5000","0","0","31043","5000","0","0","0","91002","100","2","90006","30","1072","1","0","0"
"760","1","8","2","4500","0","0","31043","4500","0","0","0","91002","300","2","90006","25","1072","101","0","0"
"761","1","8","2","4000","0","0","31043","4000","0","0","0","91002","500","2","90006","20","1072","301","0","0"
"762","1","8","2","3500","0","0","31043","3500","0","0","0","91002","1000","2","90006","18","1072","501","0","0"
"763","1","8","2","3000","0","0","31043","3000","0","0","0","91002","2000","2","90006","16","1072","1001","0","0"
"764","1","8","2","2500","0","0","31043","2500","0","0","0","91002","4500","2","90006","14","1072","2001","0","0"
"765","1","8","2","2000","0","0","31043","2000","0","0","0","91002","7000","2","90006","12","1072","4501","0","0"
"766","1","8","2","1500","0","0","31043","1500","0","0","0","91002","10000","2","90006","10","1072","7001","0","0"
"767","1","8","2","1000","0","0","31043","1000","0","0","0","91002","15000","2","90006","8","1072","10001","0","0"
"768","1","8","2","750","0","0","31043","750","0","0","0","91002","20000","2","90006","7","1072","15001","0","0"
"769","1","8","2","500","0","0","31043","500","0","0","0","91002","-1","2","90006","5","1072","20001","0","0"
"770","1","8","2","5000","0","0","31018","5000","0","0","0","91002","100","2","90006","30","1073","1","0","0"
"771","1","8","2","4500","0","0","31018","4500","0","0","0","91002","300","2","90006","25","1073","101","0","0"
"772","1","8","2","4000","0","0","31018","4000","0","0","0","91002","500","2","90006","20","1073","301","0","0"
"773","1","8","2","3500","0","0","31018","3500","0","0","0","91002","1000","2","90006","18","1073","501","0","0"
"774","1","8","2","3000","0","0","31018","3000","0","0","0","91002","2000","2","90006","16","1073","1001","0","0"
"775","1","8","2","2500","0","0","31018","2500","0","0","0","91002","4500","2","90006","14","1073","2001","0","0"
"776","1","8","2","2000","0","0","31018","2000","0","0","0","91002","7000","2","90006","12","1073","4501","0","0"
"777","1","8","2","1500","0","0","31018","1500","0","0","0","91002","10000","2","90006","10","1073","7001","0","0"
"778","1","8","2","1000","0","0","31018","1000","0","0","0","91002","15000","2","90006","8","1073","10001","0","0"
"779","1","8","2","750","0","0","31018","750","0","0","0","91002","20000","2","90006","7","1073","15001","0","0"
"780","1","8","2","500","0","0","31018","500","0","0","0","91002","-1","2","90006","5","1073","20001","0","0"
"781","1","8","2","5000","0","0","31145","5000","0","0","0","91002","100","2","90006","30","1074","1","0","0"
"782","1","8","2","4500","0","0","31145","4500","0","0","0","91002","300","2","90006","25","1074","101","0","0"
"783","1","8","2","4000","0","0","31145","4000","0","0","0","91002","500","2","90006","20","1074","301","0","0"
"784","1","8","2","3500","0","0","31145","3500","0","0","0","91002","1000","2","90006","18","1074","501","0","0"
"785","1","8","2","3000","0","0","31145","3000","0","0","0","91002","2000","2","90006","16","1074","1001","0","0"
"786","1","8","2","2500","0","0","31145","2500","0","0","0","91002","4500","2","90006","14","1074","2001","0","0"
"787","1","8","2","2000","0","0","31145","2000","0","0","0","91002","7000","2","90006","12","1074","4501","0","0"
"788","1","8","2","1500","0","0","31145","1500","0","0","0","91002","10000","2","90006","10","1074","7001","0","0"
"789","1","8","2","1000","0","0","31145","1000","0","0","0","91002","15000","2","90006","8","1074","10001","0","0"
"790","1","8","2","750","0","0","31145","750","0","0","0","91002","20000","2","90006","7","1074","15001","0","0"
"791","1","8","2","500","0","0","31145","500","0","0","0","91002","-1","2","90006","5","1074","20001","0","0"
"792","1","8","2","5000","0","0","31025","5000","0","0","0","91002","100","2","90006","30","1075","1","0","0"
"793","1","8","2","4500","0","0","31025","4500","0","0","0","91002","300","2","90006","25","1075","101","0","0"
"794","1","8","2","4000","0","0","31025","4000","0","0","0","91002","500","2","90006","20","1075","301","0","0"
"795","1","8","2","3500","0","0","31025","3500","0","0","0","91002","1000","2","90006","18","1075","501","0","0"
"796","1","8","2","3000","0","0","31025","3000","0","0","0","91002","2000","2","90006","16","1075","1001","0","0"
"797","1","8","2","2500","0","0","31025","2500","0","0","0","91002","4500","2","90006","14","1075","2001","0","0"
"798","1","8","2","2000","0","0","31025","2000","0","0","0","91002","7000","2","90006","12","1075","4501","0","0"
"799","1","8","2","1500","0","0","31025","1500","0","0","0","91002","10000","2","90006","10","1075","7001","0","0"
"800","1","8","2","1000","0","0","31025","1000","0","0","0","91002","15000","2","90006","8","1075","10001","0","0"
"801","1","8","2","750","0","0","31025","750","0","0","0","91002","20000","2","90006","7","1075","15001","0","0"
"802","1","8","2","500","0","0","31025","500","0","0","0","91002","-1","2","90006","5","1075","20001","0","0"
"803","1","8","2","5000","0","0","31042","5000","0","0","0","91002","100","2","90006","30","1076","1","0","0"
"804","1","8","2","4500","0","0","31042","4500","0","0","0","91002","300","2","90006","25","1076","101","0","0"
"805","1","8","2","4000","0","0","31042","4000","0","0","0","91002","500","2","90006","20","1076","301","0","0"
"806","1","8","2","3500","0","0","31042","3500","0","0","0","91002","1000","2","90006","18","1076","501","0","0"
"807","1","8","2","3000","0","0","31042","3000","0","0","0","91002","2000","2","90006","16","1076","1001","0","0"
"808","1","8","2","2500","0","0","31042","2500","0","0","0","91002","4500","2","90006","14","1076","2001","0","0"
"809","1","8","2","2000","0","0","31042","2000","0","0","0","91002","7000","2","90006","12","1076","4501","0","0"
"810","1","8","2","1500","0","0","31042","1500","0","0","0","91002","10000","2","90006","10","1076","7001","0","0"
"811","1","8","2","1000","0","0","31042","1000","0","0","0","91002","15000","2","90006","8","1076","10001","0","0"
"812","1","8","2","750","0","0","31042","750","0","0","0","91002","20000","2","90006","7","1076","15001","0","0"
"813","1","8","2","500","0","0","31042","500","0","0","0","91002","-1","2","90006","5","1076","20001","0","0"
"814","1","8","2","5000","0","0","31022","5000","0","0","0","91002","100","2","90006","30","1077","1","0","0"
"815","1","8","2","4500","0","0","31022","4500","0","0","0","91002","300","2","90006","25","1077","101","0","0"
"816","1","8","2","4000","0","0","31022","4000","0","0","0","91002","500","2","90006","20","1077","301","0","0"
"817","1","8","2","3500","0","0","31022","3500","0","0","0","91002","1000","2","90006","18","1077","501","0","0"
"818","1","8","2","3000","0","0","31022","3000","0","0","0","91002","2000","2","90006","16","1077","1001","0","0"
"819","1","8","2","2500","0","0","31022","2500","0","0","0","91002","4500","2","90006","14","1077","2001","0","0"
"820","1","8","2","2000","0","0","31022","2000","0","0","0","91002","7000","2","90006","12","1077","4501","0","0"
"821","1","8","2","1500","0","0","31022","1500","0","0","0","91002","10000","2","90006","10","1077","7001","0","0"
"822","1","8","2","1000","0","0","31022","1000","0","0","0","91002","15000","2","90006","8","1077","10001","0","0"
"823","1","8","2","750","0","0","31022","750","0","0","0","91002","20000","2","90006","7","1077","15001","0","0"
"824","1","8","2","500","0","0","31022","500","0","0","0","91002","-1","2","90006","5","1077","20001","0","0"
"825","1","8","2","5000","0","0","31214","5000","0","0","0","91002","100","2","90006","30","1078","1","0","0"
"826","1","8","2","4500","0","0","31214","4500","0","0","0","91002","300","2","90006","25","1078","101","0","0"
"827","1","8","2","4000","0","0","31214","4000","0","0","0","91002","500","2","90006","20","1078","301","0","0"
"828","1","8","2","3500","0","0","31214","3500","0","0","0","91002","1000","2","90006","18","1078","501","0","0"
"829","1","8","2","3000","0","0","31214","3000","0","0","0","91002","2000","2","90006","16","1078","1001","0","0"
"830","1","8","2","2500","0","0","31214","2500","0","0","0","91002","4500","2","90006","14","1078","2001","0","0"
"831","1","8","2","2000","0","0","31214","2000","0","0","0","91002","7000","2","90006","12","1078","4501","0","0"
"832","1","8","2","1500","0","0","31214","1500","0","0","0","91002","10000","2","90006","10","1078","7001","0","0"
"833","1","8","2","1000","0","0","31214","1000","0","0","0","91002","15000","2","90006","8","1078","10001","0","0"
"834","1","8","2","750","0","0","31214","750","0","0","0","91002","20000","2","90006","7","1078","15001","0","0"
"835","1","8","2","500","0","0","31214","500","0","0","0","91002","-1","2","90006","5","1078","20001","0","0"
"836","1","8","2","5000","0","0","31043","5000","0","0","0","91002","100","2","90006","30","1079","1","0","0"
"837","1","8","2","4500","0","0","31043","4500","0","0","0","91002","300","2","90006","25","1079","101","0","0"
"838","1","8","2","4000","0","0","31043","4000","0","0","0","91002","500","2","90006","20","1079","301","0","0"
"839","1","8","2","3500","0","0","31043","3500","0","0","0","91002","1000","2","90006","18","1079","501","0","0"
"840","1","8","2","3000","0","0","31043","3000","0","0","0","91002","2000","2","90006","16","1079","1001","0","0"
"841","1","8","2","2500","0","0","31043","2500","0","0","0","91002","4500","2","90006","14","1079","2001","0","0"
"842","1","8","2","2000","0","0","31043","2000","0","0","0","91002","7000","2","90006","12","1079","4501","0","0"
"843","1","8","2","1500","0","0","31043","1500","0","0","0","91002","10000","2","90006","10","1079","7001","0","0"
"844","1","8","2","1000","0","0","31043","1000","0","0","0","91002","15000","2","90006","8","1079","10001","0","0"
"845","1","8","2","750","0","0","31043","750","0","0","0","91002","20000","2","90006","7","1079","15001","0","0"
"846","1","8","2","500","0","0","31043","500","0","0","0","91002","-1","2","90006","5","1079","20001","0","0"
"847","1","8","2","5000","0","0","31018","5000","0","0","0","91002","100","2","90006","30","1080","1","0","0"
"848","1","8","2","4500","0","0","31018","4500","0","0","0","91002","300","2","90006","25","1080","101","0","0"
"849","1","8","2","4000","0","0","31018","4000","0","0","0","91002","500","2","90006","20","1080","301","0","0"
"850","1","8","2","3500","0","0","31018","3500","0","0","0","91002","1000","2","90006","18","1080","501","0","0"
"851","1","8","2","3000","0","0","31018","3000","0","0","0","91002","2000","2","90006","16","1080","1001","0","0"
"852","1","8","2","2500","0","0","31018","2500","0","0","0","91002","4500","2","90006","14","1080","2001","0","0"
"853","1","8","2","2000","0","0","31018","2000","0","0","0","91002","7000","2","90006","12","1080","4501","0","0"
"854","1","8","2","1500","0","0","31018","1500","0","0","0","91002","10000","2","90006","10","1080","7001","0","0"
"855","1","8","2","1000","0","0","31018","1000","0","0","0","91002","15000","2","90006","8","1080","10001","0","0"
"856","1","8","2","750","0","0","31018","750","0","0","0","91002","20000","2","90006","7","1080","15001","0","0"
"857","1","8","2","500","0","0","31018","500","0","0","0","91002","-1","2","90006","5","1080","20001","0","0"
"858","1","8","2","5000","0","0","31145","5000","0","0","0","91002","100","2","90006","30","1081","1","0","0"
"859","1","8","2","4500","0","0","31145","4500","0","0","0","91002","300","2","90006","25","1081","101","0","0"
"860","1","8","2","4000","0","0","31145","4000","0","0","0","91002","500","2","90006","20","1081","301","0","0"
"861","1","8","2","3500","0","0","31145","3500","0","0","0","91002","1000","2","90006","18","1081","501","0","0"
"862","1","8","2","3000","0","0","31145","3000","0","0","0","91002","2000","2","90006","16","1081","1001","0","0"
"863","1","8","2","2500","0","0","31145","2500","0","0","0","91002","4500","2","90006","14","1081","2001","0","0"
"864","1","8","2","2000","0","0","31145","2000","0","0","0","91002","7000","2","90006","12","1081","4501","0","0"
"865","1","8","2","1500","0","0","31145","1500","0","0","0","91002","10000","2","90006","10","1081","7001","0","0"
"866","1","8","2","1000","0","0","31145","1000","0","0","0","91002","15000","2","90006","8","1081","10001","0","0"
"867","1","8","2","750","0","0","31145","750","0","0","0","91002","20000","2","90006","7","1081","15001","0","0"
"868","1","8","2","500","0","0","31145","500","0","0","0","91002","-1","2","90006","5","1081","20001","0","0"
