f29d75dfdf0c94001954daecc5ecf830cd764ffc6890ccd5b54305e185c34c46,d9d4bd00328ee2ad5da97aa5cc0100ac9050c5acd90b4277bfd495fa3df486e9,88d2c1c218dcb445069ac86c4ced6b2894e1424312b6e2790e43f179d8eff48e,89324cf8187b433962c7b13445aa7d184a77c9c8d9252e672e27d17f6373ca47,f638898767c77d601dac359a4c4e8aad1d01c039a8b54545390500b71c791007,88b33eb976dacee09c09738ba92041648a636fa96313df4ae87f49d7fe1a8aa6,1009dc30d72f244f92fdf752d3ec3514f0948561860a7a36fd34d7df0929be9d,6fc12ae0839a8e79087b742c9d9dc8f6ade9d31577cde838f95c35a86c8b94b5,dfed8d2f0ae23cb1c12892e3777c9580912e4c1a5ef08ecb20c7a07ff266856d,b4da95c358d605b9031685e6905fd0a43508c1ead40521b77b955a46171ec5df,70fef67f17fcdfcc7d2b06b281f9678ae0f5771b5ee868bc603e8ce2b7add02d,1227af9470a0b8af1b2c1706f53237a4df38f15b8325aae612438075bb3fe2a7,760b563458c89ef8a08177ade46deca8e6231f18a196929d1922de31801d7a13,61a9b7c274d03f7a98f32015990420244483e646beba025d0987b01d3eb63d4b,999480dfa93b2ac62929586a5006ceec2c96fccc64b4b68a899697079c68197a,58d6557e523249375253dcc8e82f08f35f04f91ebf72b05346863b66d2590fe5,495cd313d3966ca3e8e21fb4781f37089c1af8fc936ed2ba1b924073607e06df,06bfbedbae99d8d0fe8e8599a12ca7388e951069935e68ad37dad26f56b232dd,88109d38ac7fed1888bb002bcc4dd08f3f7ce1a966281b077b522d86f90e689a
"39","22","1259","28","6","147","0","0","0","123","30","0","22445","130101","8155","0","2","196","1345"
"39","22","1293","29","6","161","0","0","0","123","30","0","24629","130101","8675","0","2","210","1345"
"39","22","1331","30","6","171","0","0","0","123","30","0","27071","130101","8975","0","2","220","1345"
"39","22","1366","31","6","181","0","0","0","123","30","0","29527","130101","9700","0","2","230","1345"
"39","22","1395","32","6","181","0","0","0","123","30","0","32225","130101","10625","0","2","230","1345"
"39","22","1423","33","6","187","0","0","0","123","30","0","35015","130101","11495","0","2","236","1345"
"39","22","1447","34","6","199","0","0","0","123","30","0","37869","130101","12265","0","2","248","1345"
"39","22","1471","35","6","211","0","0","0","123","30","0","40852","130101","13035","0","2","260","1345"
"39","22","1495","36","6","224","0","0","0","123","30","0","43934","130101","13805","0","2","273","1345"
"0","0","0","2","0","0","0","0","0","0","0","0","20","130201","95","0","1","2","50"
"0","0","0","3","0","0","0","0","0","0","0","0","70","130201","245","0","3","6","100"
"0","0","0","4","0","2","0","0","0","10","0","0","169","130201","575","0","5","9","270"
"0","0","0","5","0","4","0","0","0","30","10","0","317","130201","1050","0","8","14","430"
"0","0","0","6","0","5","0","0","0","30","10","0","536","130201","1650","0","12","22","820"
"0","0","0","7","0","7","0","0","0","30","10","0","799","130201","2270","0","16","28","1660"
"0","0","0","8","0","13","0","0","0","45","10","0","1096","130201","3005","0","16","43","1985"
"0","9","20","9","0","18","0","0","0","60","10","0","1435","130201","3490","0","23","58","1985"
"0","18","60","10","2","25","0","0","0","60","20","0","1841","130201","4010","0","24","68","1985"
"13","18","98","11","4","32","0","0","0","60","40","0","2248","130201","4470","0","31","71","1985"
"29","18","118","12","4","41","0","0","0","60","50","0","2616","130201","5180","0","33","89","2235"
"52","18","141","13","4","49","0","0","0","93","50","0","3075","130201","5690","0","33","99","2235"
"52","18","192","14","4","63","0","0","0","126","50","0","3578","130201","6150","0","35","110","2235"
"52","18","280","15","4","71","0","0","0","126","50","0","4192","130201","6370","0","35","120","2235"
"55","18","382","16","4","77","0","0","0","126","50","0","4828","130201","6510","0","35","133","2235"
"58","18","479","17","4","83","0","0","0","126","50","0","5502","130201","6700","0","35","147","2235"
"58","18","603","18","4","92","0","0","0","126","50","0","6248","130201","6965","0","35","156","2235"
"58","18","752","19","4","101","0","0","0","126","50","0","7094","130201","7290","0","35","163","2235"
"58","18","881","20","4","111","0","0","0","126","50","0","8028","130201","7615","0","35","173","2235"
"58","18","1012","21","4","123","0","0","0","126","50","0","9037","130201","7900","0","35","186","2235"
"58","18","1130","22","4","135","0","0","0","126","50","0","10240","130201","8115","0","35","199","2235"
"58","18","1201","23","4","149","0","0","0","126","50","0","11620","130201","8460","0","35","210","2235"
"58","18","1278","24","4","149","0","0","0","126","50","0","13204","130201","9430","0","35","210","2235"
"58","18","1355","25","4","158","0","0","0","126","50","0","14939","130201","9800","0","35","216","2235"
"58","18","1412","26","4","158","0","0","0","126","50","0","16846","130201","10725","0","35","216","2235"
"58","18","1448","27","4","165","0","0","0","126","50","0","18827","130201","11545","0","35","221","2235"
"58","18","1475","28","4","170","0","0","0","126","50","0","20976","130201","12145","0","35","226","2235"
"58","18","1503","29","4","175","0","0","0","126","50","0","23254","130201","13065","0","35","231","2235"
"58","18","1532","30","4","180","0","0","0","126","50","0","25717","130201","13665","0","35","236","2235"
"58","18","1561","31","4","185","0","0","0","126","50","0","28254","130201","14585","0","35","241","2235"
"58","18","1590","32","4","191","0","0","0","126","50","0","30917","130201","15285","0","35","247","2235"
"58","18","1618","33","4","197","0","0","0","126","50","0","33674","130201","16455","0","35","253","2235"
"58","18","1645","34","4","203","0","0","0","126","50","0","36611","130201","17355","0","35","259","2235"
"58","18","1672","35","4","209","0","0","0","126","50","0","39654","130201","18625","0","35","265","2235"
"58","18","1699","36","4","216","0","0","0","126","50","0","42840","130201","19525","0","35","272","2235"
"0","0","0","2","0","4","0","0","0","0","0","0","0","130701","0","28","0","0","50"
"0","0","0","3","0","8","0","0","0","0","0","0","0","130701","60","100","0","0","100"
"0","0","0","4","0","16","0","0","0","0","20","0","0","130701","60","220","0","2","100"
"0","0","0","5","0","27","0","0","0","25","20","0","0","130701","150","421","0","2","100"
"0","0","0","6","0","40","0","0","0","75","20","0","0","130701","380","657","0","5","100"
"0","0","0","7","0","50","0","0","0","145","25","0","0","130701","740","943","0","7","100"
"0","0","0","8","1","63","0","0","0","180","45","0","0","130701","1150","1252","0","13","100"
"0","5","0","9","2","76","16","0","0","215","60","0","0","130701","1455","1612","0","17","100"
"0","10","0","10","3","92","45","0","0","250","60","0","0","130701","1815","2000","0","18","520"
"0","10","0","11","4","109","85","0","0","266","60","5","0","130701","2075","2423","0","19","940"
"0","10","0","12","4","119","140","0","0","302","60","13","0","130701","2215","2889","0","22","940"
"0","12","0","13","4","134","192","0","0","334","60","16","0","130701","2455","3349","0","31","940"
"0","14","0","14","4","153","246","0","0","356","64","16","0","130701","2655","3817","0","43","1060"
"0","16","0","15","4","171","302","0","0","366","68","16","0","130701","2745","4328","0","57","1180"
"0","18","0","16","4","191","348","0","0","386","68","16","0","130701","2845","4876","0","72","1180"
"0","18","0","17","4","212","395","0","0","431","68","16","0","130701","2915","5468","0","86","1180"
"0","18","0","18","4","236","476","0","0","456","68","16","0","130701","2915","6102","0","102","1180"
"0","18","0","19","4","262","587","0","0","456","68","16","0","130701","3040","6802","0","119","1180"
"0","18","0","20","4","277","727","0","0","456","68","16","0","130701","3165","7649","0","131","1180"
"0","18","0","21","4","293","898","0","0","456","68","16","0","130701","3340","8538","0","144","1280"
"0","18","0","22","4","319","1063","0","0","456","68","16","0","130701","3860","9484","0","165","1380"
"0","18","0","23","4","354","1175","0","0","456","68","16","0","130701","4580","10571","0","190","1380"
"0","18","0","24","4","377","1300","0","0","456","68","16","0","130701","5040","11947","0","203","1380"
"0","18","0","25","4","385","1409","0","0","456","68","16","0","130701","5040","13657","0","209","1380"
"0","18","0","26","4","394","1481","0","0","456","68","16","0","130701","5500","15497","0","215","1380"
"0","18","0","27","4","402","1526","0","0","456","68","16","0","130701","5500","17532","0","221","1380"
"0","18","0","28","4","407","1558","0","0","456","68","16","0","130701","5500","19730","0","226","1380"
"0","18","0","29","4","411","1591","0","0","456","68","16","0","130701","5960","22052","0","230","1380"
"0","18","0","30","4","415","1625","0","0","456","68","16","0","130701","5960","24573","0","234","1380"
"0","18","0","31","4","419","1659","0","0","456","68","16","0","130701","6420","27152","0","238","1380"
"0","18","0","32","4","423","1693","0","0","456","68","16","0","130701","6420","29894","0","242","1380"
"0","18","0","33","4","427","1726","0","0","456","68","16","0","130701","6920","32727","0","246","1380"
"0","18","0","34","4","431","1758","0","0","456","68","16","0","130701","7420","35709","0","250","1380"
"0","18","0","35","4","435","1790","0","0","456","68","16","0","130701","7420","38896","0","254","1380"
"0","18","0","36","4","439","1822","0","0","456","68","16","0","130701","7420","42195","0","258","1380"
"0","0","0","2","0","2","0","0","0","0","0","0","0","130801","55","23","0","1","75"
"0","0","0","3","0","7","0","0","0","0","0","0","0","130801","150","78","0","2","150"
"0","0","0","4","0","16","0","0","0","5","10","0","0","130801","325","169","0","5","200"
"0","0","0","5","0","32","0","0","0","15","10","0","0","130801","625","322","0","7","200"
"0","0","0","6","0","51","0","0","0","15","25","0","0","130801","1155","495","0","15","200"
"0","0","0","7","0","69","0","0","0","50","30","0","26","130801","1515","724","0","22","200"
"0","4","0","8","0","84","0","0","0","50","60","0","52","130801","1680","1052","0","29","200"
"0","9","0","9","1","107","0","0","0","50","80","5","52","130801","2215","1341","0","40","200"
"0","14","0","10","1","131","15","0","0","70","85","5","52","130801","2835","1631","0","57","300"
"0","14","0","11","2","156","32","0","0","70","101","7","52","130801","3475","1929","0","75","520"
"0","17","0","12","2","183","49","0","0","80","111","14","52","130801","4035","2191","0","98","620"
"0","17","0","13","2","208","79","0","0","112","111","14","52","130801","4475","2555","0","120","840"
"0","19","0","14","2","229","127","0","0","124","111","14","52","130801","4675","3029","0","133","960"
"0","21","0","15","2","249","173","0","0","134","120","14","52","130801","4765","3521","0","149","1080"
"0","23","0","16","2","268","232","0","0","134","121","14","52","130801","4795","4087","0","163","1080"
"0","23","0","17","2","291","280","0","0","179","121","14","52","130801","4795","4663","0","179","1080"
"0","23","0","18","2","314","340","0","0","204","121","14","52","130801","5140","5284","0","195","1080"
"0","23","0","19","2","337","436","0","0","204","121","14","52","130801","5315","6008","0","212","1080"
"0","23","0","20","2","356","550","0","0","204","121","14","52","130801","5565","6827","0","228","1080"
"0","23","0","21","2","376","679","0","0","204","121","14","52","130801","5615","7738","0","244","1180"
"0","23","0","22","2","399","824","0","0","204","121","14","52","130801","5935","8762","0","261","1280"
"0","23","0","23","2","429","938","0","0","204","121","14","52","130801","6355","9956","0","276","1280"
"0","23","0","24","2","460","1026","0","0","204","121","14","52","130801","6625","11291","0","293","1280"
"0","23","0","25","2","483","1109","0","0","204","121","14","52","130801","6895","12834","0","309","1280"
"0","23","0","26","2","501","1162","0","0","204","121","14","52","130801","7165","14593","0","322","1280"
"0","23","0","27","2","515","1192","0","0","204","121","14","52","130801","7465","16507","0","334","1280"
"0","23","0","28","2","529","1222","0","0","204","121","14","52","130801","7765","18544","0","347","1280"
"0","23","0","29","2","545","1253","0","0","204","121","14","52","130801","8065","20720","0","363","1280"
"0","23","0","30","2","563","1285","0","0","204","121","14","52","130801","8365","23021","0","381","1280"
"0","23","0","31","2","581","1317","0","0","204","121","14","52","130801","8665","25430","0","399","1280"
"0","23","0","32","2","599","1349","0","0","204","121","14","52","130801","8965","27949","0","417","1280"
"0","23","0","33","2","618","1380","0","0","204","121","14","52","130801","9265","30603","0","436","1280"
"0","23","0","34","2","633","1405","0","0","204","121","14","52","130801","10065","33410","0","451","1280"
"0","23","0","35","2","653","1435","0","0","204","121","14","52","130801","10365","36348","0","471","1280"
"0","23","0","36","2","674","1465","0","0","204","121","14","52","130801","10665","39387","0","492","1280"
"0","0","0","2","0","1","0","0","0","0","0","0","0","130901","55","20","0","2","100"
"0","0","0","3","0","3","0","0","0","0","0","0","0","130901","150","82","0","4","200"
"0","0","0","4","0","10","0","0","0","0","10","0","0","130901","380","180","0","8","250"
"0","0","0","5","0","24","0","0","0","0","10","0","0","130901","890","303","0","15","250"
"0","0","0","6","0","41","0","0","0","0","10","0","0","130901","1600","466","0","26","250"
"0","0","0","7","0","57","0","0","0","0","15","0","26","130901","2195","681","0","38","250"
"0","0","0","8","1","77","0","0","0","0","15","0","52","130901","2900","891","0","57","250"
"0","5","0","9","2","98","5","0","0","0","20","0","52","130901","3705","1161","0","73","250"
"0","10","0","10","3","118","20","0","0","0","25","0","52","130901","4475","1465","0","92","350"
"0","10","0","11","4","147","35","0","0","0","38","3","52","130901","5275","1713","0","112","650"
"0","10","0","12","4","169","72","0","0","20","48","8","52","130901","5815","2021","0","131","750"
"0","15","0","13","4","200","98","0","0","40","50","8","52","130901","6355","2269","2","164","850"
"0","17","0","14","4","232","146","0","0","50","52","10","52","130901","6415","2606","2","195","850"
"0","17","0","15","4","268","182","0","0","60","52","12","52","130901","6495","2971","2","225","950"
"0","17","0","16","4","307","192","0","0","80","52","12","52","130901","6695","3340","2","262","1050"
"0","17","0","17","4","348","204","0","0","115","52","12","52","130901","6875","3728","5","299","1050"
"0","17","0","18","4","396","245","0","0","130","52","12","52","130901","6935","4154","8","337","1050"
"0","17","0","19","4","450","307","0","0","130","52","12","52","130901","7060","4617","8","382","1145"
"0","17","0","20","4","496","388","0","0","130","52","12","52","130901","7220","5198","8","426","1240"
"0","17","0","21","4","556","476","0","0","130","52","12","52","130901","7540","5740","8","479","1240"
"0","17","0","22","4","618","575","0","0","130","52","12","52","130901","8485","6351","8","536","1240"
"0","17","0","23","4","688","657","0","0","130","52","12","52","130901","9520","7042","8","604","1240"
"0","17","0","24","4","766","720","0","0","130","52","12","52","130901","10355","7806","8","680","1240"
"0","17","0","25","4","841","777","0","0","130","52","12","52","130901","11110","8785","8","751","1240"
"0","17","0","26","4","908","817","0","0","130","52","12","52","130901","11860","10008","8","814","1240"
"0","17","0","27","4","973","839","0","0","130","52","12","52","130901","12860","11341","8","877","1240"
"0","17","0","28","4","1040","861","0","0","130","52","12","52","130901","14025","12759","8","943","1240"
"0","17","0","29","4","1112","883","0","0","130","52","12","52","130901","15420","14260","8","1015","1240"
"0","17","0","30","4","1181","895","0","0","130","52","12","52","130901","17510","15869","8","1084","1240"
"0","17","0","31","4","1252","907","0","0","130","52","12","52","130901","19760","17549","8","1155","1240"
"0","17","0","32","4","1325","919","0","0","130","52","12","52","130901","22165","19301","8","1228","1240"
"0","17","0","33","4","1399","931","0","0","130","52","12","52","130901","24855","21156","8","1302","1240"
"0","17","0","34","4","1474","943","0","0","130","52","12","52","130901","28455","23062","8","1377","1240"
"0","17","0","35","4","1550","955","0","0","130","52","12","52","130901","31965","25096","8","1453","1240"
"0","17","0","36","4","1626","967","0","0","130","52","12","52","130901","35315","27258","8","1529","1240"
"0","0","0","2","0","2","0","0","0","0","0","0","0","131001","55","23","0","1","75"
"0","0","0","3","0","5","0","0","0","0","0","0","0","131001","150","88","0","2","150"
"0","0","0","4","0","11","0","0","0","5","10","0","0","131001","270","207","0","4","175"
"0","0","0","5","0","25","0","0","0","15","10","0","0","131001","450","394","0","4","175"
"0","0","0","6","0","41","0","0","0","40","25","0","0","131001","800","597","0","9","175"
"0","0","0","7","0","51","0","0","0","110","30","0","0","131001","1160","883","0","11","175"
"0","4","0","8","1","61","0","0","0","145","60","0","0","131001","1325","1244","0","13","175"
"0","9","0","9","2","74","11","0","0","160","80","0","0","131001","1780","1596","0","19","175"
"0","14","0","10","3","83","45","0","0","195","80","0","0","131001","2140","2014","0","22","395"
"0","14","0","11","4","94","83","0","0","211","83","3","0","131001","2560","2442","0","29","615"
"0","17","0","12","4","113","115","0","0","247","86","6","0","131001","3080","2777","0","48","715"
"0","22","0","13","4","138","149","0","0","279","88","9","0","131001","3260","3125","0","71","715"
"0","24","0","14","4","164","197","0","0","289","92","11","0","131001","3460","3522","0","92","715"
"0","24","0","15","4","190","247","0","0","299","92","11","0","131001","3540","3979","0","112","935"
"0","24","0","16","4","217","273","0","0","319","92","11","0","131001","3770","4446","0","139","935"
"0","24","0","17","4","249","305","0","0","354","92","11","0","131001","3900","4935","3","162","935"
"0","24","0","18","4","285","376","0","0","364","92","11","0","131001","3900","5480","3","188","935"
"0","24","0","19","4","321","471","0","0","364","92","11","0","131001","4025","6080","3","217","1030"
"0","24","0","20","4","358","574","0","0","364","92","11","0","131001","4060","6764","3","249","1030"
"0","24","0","21","4","397","707","0","0","364","92","11","0","131001","4170","7490","3","282","1030"
"0","24","0","22","4","431","869","0","0","364","92","11","0","131001","4485","8378","3","312","1130"
"0","24","0","23","4","470","1018","0","0","364","92","11","0","131001","4485","9438","3","347","1130"
"0","24","0","24","4","495","1134","0","0","364","92","11","0","131001","4485","10830","3","359","1130"
"0","24","0","25","4","513","1236","0","0","364","92","11","0","131001","4485","12430","3","371","1130"
"0","24","0","26","4","528","1295","0","0","364","92","11","0","131001","4485","14239","3","382","1130"
"0","24","0","27","4","540","1331","0","0","364","92","11","0","131001","4485","16201","3","392","1130"
"0","24","0","28","4","552","1367","0","0","364","92","11","0","131001","4485","18286","3","403","1130"
"0","24","0","29","4","566","1404","0","0","364","92","11","0","131001","4485","20510","3","417","1130"
"0","24","0","30","4","582","1442","0","0","364","92","11","0","131001","4485","22858","3","433","1130"
"0","24","0","31","4","598","1480","0","0","364","92","11","0","131001","4485","25315","3","449","1130"
"0","24","0","32","4","614","1518","0","0","364","92","11","0","131001","4485","27882","3","465","1130"
"0","24","0","33","4","631","1555","0","0","364","92","11","0","131001","4485","30584","3","482","1130"
"0","24","0","34","4","649","1591","0","0","364","92","11","0","131001","4485","33440","3","500","1130"
"0","24","0","35","4","667","1627","0","0","364","92","11","0","131001","4485","36426","3","518","1130"
"0","24","0","36","4","686","1663","0","0","364","92","11","0","131001","4485","39512","3","537","1130"
"0","0","0","2","0","0","0","0","0","0","0","0","19","131101","65","0","0","3","125"
"0","0","0","3","0","1","0","0","0","5","0","0","67","131101","305","0","0","6","200"
"0","0","0","4","0","3","0","0","0","20","0","0","160","131101","705","0","0","12","225"
"0","0","0","5","0","8","0","0","0","35","0","0","278","131101","1275","0","3","22","225"
"0","0","0","6","3","13","0","0","0","35","0","0","448","131101","2185","0","3","36","315"
"0","0","0","7","6","19","0","0","0","60","0","0","677","131101","2855","0","3","51","550"
"0","0","0","8","6","37","0","0","0","85","0","0","851","131101","3895","0","3","71","850"
"0","5","0","9","6","56","0","0","0","85","15","0","1024","131101","5055","10","8","88","1300"
"5","14","10","10","6","81","0","0","0","85","15","0","1203","131101","6185","20","8","110","1850"
"10","14","52","11","9","93","0","0","0","85","15","0","1555","131101","7065","20","8","127","2150"
"10","16","92","12","9","117","0","0","0","85","35","0","1808","131101","7745","20","13","153","2400"
"10","18","138","13","9","140","0","0","0","85","37","0","2127","131101","8165","20","15","188","2620"
"10","18","184","14","9","172","0","0","0","91","39","3","2401","131101","8505","20","15","230","2740"
"13","18","224","15","9","204","0","0","0","109","39","5","2779","131101","8615","20","15","261","2840"
"13","18","258","16","9","241","0","0","0","109","39","5","3156","131101","8765","20","17","298","2990"
"17","18","302","17","9","283","0","0","0","109","39","5","3470","131101","9050","20","20","346","3040"
"21","18","374","18","9","325","0","0","0","109","39","5","3821","131101","9395","20","23","399","3040"
"21","18","431","19","9","373","0","0","0","124","39","5","4218","131101","10040","20","23","456","3135"
"21","18","458","20","9","427","0","0","0","159","39","5","4629","131101","10670","20","28","517","3230"
"21","18","510","21","9","484","0","0","0","199","39","5","5095","131101","11255","20","33","582","3230"
"21","18","591","22","9","550","0","0","0","239","39","5","5627","131101","12300","20","33","654","3230"
"21","18","667","23","9","631","0","0","0","259","39","5","6200","131101","13385","20","33","739","3230"
"21","18","732","24","9","720","0","0","0","259","39","5","6830","131101","14215","20","33","837","3230"
"21","18","782","25","9","812","0","0","0","259","39","5","7524","131101","15525","20","33","942","3230"
"21","18","816","26","9","898","0","0","0","259","39","5","8485","131101","16890","20","33","1029","3230"
"21","18","844","27","9","973","0","0","0","259","39","5","9750","131101","17890","20","33","1097","3230"
"21","18","863","28","9","1052","0","0","0","259","39","5","10855","131101","20930","20","33","1174","3230"
"21","18","873","29","9","1141","0","0","0","259","39","5","11757","131101","26290","20","33","1263","3230"
"21","18","883","30","9","1235","0","0","0","259","39","5","12696","131101","32165","20","33","1357","3230"
"21","18","893","31","9","1333","0","0","0","259","39","5","13672","131101","38330","20","33","1455","3230"
"21","18","903","32","9","1434","0","0","0","259","39","5","14685","131101","44865","20","33","1556","3230"
"21","18","913","33","9","1537","0","0","0","259","39","5","15755","131101","52015","20","33","1659","3230"
"21","18","923","34","9","1642","0","0","0","259","39","5","16882","131101","59945","20","33","1764","3230"
"21","18","933","35","9","1748","0","0","0","259","39","5","18047","131101","68585","20","33","1870","3230"
"21","18","943","36","9","1855","0","0","0","259","39","5","19249","131101","77785","20","33","1977","3230"
"0","0","0","2","0","3","0","0","0","0","0","0","0","131201","55","26","0","0","50"
"0","0","0","3","0","7","0","0","0","0","0","0","0","131201","150","94","0","0","100"
"0","0","0","4","0","14","0","0","0","0","10","0","0","131201","270","214","0","2","100"
"0","0","0","5","0","27","0","0","0","25","10","0","0","131201","360","405","0","2","100"
"0","0","0","6","0","40","0","0","0","75","10","0","0","131201","710","634","0","4","100"
"0","0","0","7","0","54","0","0","0","110","15","0","0","131201","1305","894","0","8","100"
"0","0","0","8","1","66","0","0","0","145","45","0","0","131201","1470","1235","0","12","100"
"0","0","0","9","2","87","10","0","0","165","45","0","0","131201","2160","1530","0","25","100"
"0","0","0","10","3","114","25","0","0","185","45","0","0","131201","2815","1829","0","39","400"
"0","0","0","11","4","137","50","0","0","201","48","3","0","131201","3415","2157","0","53","700"
"0","0","0","12","4","148","98","0","0","237","51","9","0","131201","3715","2598","0","60","700"
"0","2","0","13","4","166","150","0","0","257","51","9","0","131201","4155","3001","0","78","800"
"0","4","0","14","4","180","222","0","0","267","51","9","0","131201","4295","3514","0","87","920"
"0","6","0","15","4","198","278","0","0","277","56","9","0","131201","4325","4030","0","101","1040"
"0","8","0","16","4","217","327","0","0","297","61","9","0","131201","4355","4579","0","116","1040"
"0","8","0","17","4","234","402","0","0","327","61","9","0","131201","4355","5207","0","125","1040"
"0","8","0","18","4","252","506","0","0","337","61","9","0","131201","4355","5889","0","135","1040"
"0","8","0","19","4","268","635","0","0","337","61","9","0","131201","4355","6665","0","146","1040"
"0","8","0","20","4","289","773","0","0","337","61","9","0","131201","4355","7483","0","161","1040"
"0","8","0","21","4","311","942","0","0","337","61","9","0","131201","4355","8349","0","177","1140"
"0","8","0","22","4","326","1134","0","0","337","61","9","0","131201","4355","9432","0","188","1240"
"0","8","0","23","4","349","1283","0","0","337","61","9","0","131201","4355","10693","0","199","1240"
"0","8","0","24","4","374","1399","0","0","337","61","9","0","131201","4355","12085","0","211","1240"
"0","8","0","25","4","392","1501","0","0","337","61","9","0","131201","4355","13685","0","223","1240"
"0","8","0","26","4","407","1560","0","0","337","61","9","0","131201","4355","15494","0","234","1240"
"0","8","0","27","4","413","1610","0","0","337","61","9","0","131201","4355","17539","0","239","1240"
"0","8","0","28","4","419","1647","0","0","337","61","9","0","131201","4355","19722","0","245","1240"
"0","8","0","29","4","423","1680","0","0","337","61","9","0","131201","4815","22044","0","249","1240"
"0","8","0","30","4","427","1714","0","0","337","61","9","0","131201","4815","24565","0","253","1240"
"0","8","0","31","4","431","1748","0","0","337","61","9","0","131201","5275","27144","0","257","1240"
"0","8","0","32","4","435","1782","0","0","337","61","9","0","131201","5275","29886","0","261","1240"
"0","8","0","33","4","439","1815","0","0","337","61","9","0","131201","5775","32719","0","265","1240"
"0","8","0","34","4","443","1847","0","0","337","61","9","0","131201","6275","35701","0","269","1240"
"0","8","0","35","4","447","1879","0","0","337","61","9","0","131201","6275","38888","0","273","1240"
"0","8","0","36","4","451","1911","0","0","337","61","9","0","131201","6275","42187","0","277","1240"
"0","0","0","2","0","0","0","0","0","0","0","0","19","131601","95","0","0","3","75"
"0","0","0","3","0","1","0","0","0","0","0","0","67","131601","340","0","0","6","175"
"0","0","0","4","0","3","0","0","0","5","0","0","162","131601","805","0","0","11","230"
"0","0","0","5","0","7","0","0","0","15","5","0","296","131601","1415","0","3","17","230"
"0","0","0","6","0","16","0","0","0","15","5","0","456","131601","2230","0","3","32","555"
"0","0","0","7","2","26","0","0","0","15","5","0","682","131601","2825","0","3","46","1160"
"0","8","0","8","4","33","0","0","0","15","5","0","941","131601","3985","0","3","63","1160"
"0","21","25","9","8","41","0","0","0","15","5","0","1288","131601","4520","0","3","77","1560"
"0","26","70","10","11","50","0","0","0","15","30","0","1689","131601","4740","0","8","86","1660"
"3","26","124","11","14","59","0","0","0","15","40","0","2155","131601","5100","0","8","94","1760"
"26","29","166","12","14","66","0","0","0","15","56","0","2581","131601","5270","0","15","100","1760"
"36","29","215","13","16","79","0","0","0","40","62","0","3028","131601","5340","0","17","116","1860"
"36","29","292","14","18","90","0","0","0","65","62","0","3547","131601","5560","0","17","131","1860"
"39","29","382","15","18","98","0","0","0","65","62","0","4133","131601","5740","0","17","145","1860"
"44","29","483","16","18","103","0","0","0","65","62","0","4745","131601","5840","0","19","161","1860"
"49","29","595","17","18","110","0","0","0","65","62","0","5402","131601","5890","0","19","176","2010"
"49","29","720","18","18","120","0","0","0","65","62","0","6125","131601","5940","0","21","189","2160"
"49","29","883","19","18","129","0","0","0","65","62","0","6962","131601","6035","0","23","199","2160"
"54","29","1050","20","18","151","0","0","0","65","62","0","7791","131601","6230","0","23","214","2160"
"59","29","1226","21","18","175","0","0","0","65","62","0","8687","131601","6420","0","23","232","2160"
"59","29","1383","22","18","188","0","0","0","65","62","0","9839","131601","6510","0","23","253","2160"
"59","29","1486","23","18","207","0","0","0","65","62","0","11117","131601","6600","0","23","282","2160"
"59","29","1569","24","18","229","0","0","0","65","62","0","12493","131601","7050","0","23","305","2160"
"59","29","1641","25","18","248","0","0","0","65","62","0","14099","131601","7450","0","23","319","2160"
"59","29","1685","26","18","257","0","0","0","65","62","0","15930","131601","8065","0","23","325","2160"
"59","29","1711","27","18","264","0","0","0","65","62","0","17859","131601","9010","0","23","330","2160"
"59","29","1738","28","18","271","0","0","0","65","62","0","19916","131601","9955","0","23","335","2160"
"59","29","1767","29","18","276","0","0","0","65","62","0","22145","131601","10900","0","23","340","2160"
"59","29","1797","30","18","286","0","0","0","65","62","0","24528","131601","11320","0","23","350","2160"
"59","29","1827","31","18","291","0","0","0","65","62","0","27048","131601","11945","0","23","355","2160"
"59","29","1857","32","18","291","0","0","0","65","62","0","29668","131601","13105","0","23","355","2160"
"59","29","1886","33","18","297","0","0","0","65","62","0","32389","131601","14120","0","23","361","2160"
"59","29","1914","34","18","303","0","0","0","65","62","0","35265","131601","14765","0","23","367","2160"
"59","29","1942","35","18","315","0","0","0","65","62","0","38278","131601","15255","0","23","379","2160"
"59","29","1970","36","18","328","0","0","0","65","62","0","41390","131601","15745","0","23","392","2160"
"0","0","0","2","0","2","0","0","0","0","0","0","0","131701","55","23","0","1","75"
"0","0","0","3","0","8","0","0","0","0","0","0","0","131701","150","81","0","1","125"
"0","0","0","4","0","17","0","0","0","5","10","0","0","131701","325","172","0","4","175"
"0","0","0","5","0","33","0","0","0","15","10","0","0","131701","505","349","0","4","175"
"0","0","0","6","0","52","0","0","0","15","25","0","0","131701","1035","522","0","12","175"
"0","0","0","7","0","66","0","0","0","85","30","0","0","131701","1395","790","0","14","175"
"0","4","0","8","0","88","0","0","0","85","75","0","0","131701","1675","1089","0","19","175"
"0","9","0","9","0","105","11","0","0","100","110","0","0","131701","2130","1416","0","25","175"
"0","14","0","10","1","114","45","0","0","135","110","0","0","131701","2490","1834","0","28","395"
"0","14","0","11","2","125","83","0","0","151","113","3","0","131701","2910","2262","0","35","615"
"0","17","0","12","2","141","111","0","0","177","116","11","0","131701","3230","2657","0","46","615"
"0","20","0","13","2","165","129","0","0","199","116","16","0","131701","3490","3053","0","62","735"
