bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22
"81130006","2023/11/18 14:59:59","10130","0","81130006","9018","0","1","91000000","スペシャルバトルのボスのHPを32000000まで減らそう","601","2023/10/31 12:00:00","6011","1","10130108"
"81130007","2023/11/18 14:59:59","10130","0","81130007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2023/10/31 12:00:00","6011","3","10130109"
"81130008","2023/11/18 14:59:59","10130","0","81130008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2023/10/31 12:00:00","6011","5","10130110"
"81131001","2023/11/25 14:59:59","10131","0","81131001","9001","0","0","3","クリスティーナとマツリのシャドウとお供モンスターを倒そう","601","2023/11/16 12:00:00","6011","0","10131103"
"81131002","2023/11/25 14:59:59","10131","0","81131002","9018","0","1","9000000","スペシャルバトルのボスのHPを36000000まで減らそう","601","2023/11/16 12:00:00","6011","1","10131104"
"81131003","2023/11/25 14:59:59","10131","0","81131003","9018","0","1","18000000","スペシャルバトルのボスのHPを27000000まで減らそう","601","2023/11/16 12:00:00","6011","1","10131105"
"81131004","2023/11/25 14:59:59","10131","0","81131004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2023/11/16 12:00:00","6011","2","10131106"
"81131005","2023/11/25 14:59:59","10131","0","81131005","9018","0","1","33000000","スペシャルバトルのボスのHPを12000000まで減らそう","601","2023/11/16 12:00:00","6011","1","10131107"
"81131006","2023/11/25 14:59:59","10131","0","81131006","9018","0","1","39000000","スペシャルバトルのボスのHPを6000000まで減らそう","601","2023/11/16 12:00:00","6011","1","10131108"
"81131007","2023/11/25 14:59:59","10131","0","81131007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2023/11/16 12:00:00","6011","3","10131109"
"81131008","2023/11/25 14:59:59","10131","0","81131008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2023/11/16 12:00:00","6011","5","10131110"
"81132001","2023/12/18 14:59:59","10132","0","81132001","9014","0","0","15","ターゲットを15体倒そう","601","2023/11/30 12:00:00","6011","0","10132103"
"81132002","2023/12/18 14:59:59","10132","0","81132002","9018","0","1","12000000","SPECIALのボスのHPを108000000まで減らそう","601","2023/11/30 12:00:00","6011","1","10132104"
"81132003","2023/12/18 14:59:59","10132","0","81132003","9018","0","1","24000000","SPECIALのボスのHPを96000000まで減らそう","601","2023/11/30 12:00:00","6011","1","10132105"
"81132004","2023/12/18 14:59:59","10132","0","81132004","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2023/11/30 12:00:00","6011","2","10132106"
"81132005","2023/12/18 14:59:59","10132","0","81132005","9018","0","1","64000000","SPECIALのボスのHPを56000000まで減らそう","601","2023/11/30 12:00:00","6011","1","10132107"
"81132006","2023/12/18 14:59:59","10132","0","81132006","9018","0","1","92000000","SPECIALのボスのHPを28000000まで減らそう","601","2023/11/30 12:00:00","6011","1","10132108"
"81132007","2023/12/18 14:59:59","10132","0","81132007","9016","0","0","1","SPECIALのボスを討伐しよう","601","2023/11/30 12:00:00","6011","3","10132111"
"81132010","2023/12/18 14:59:59","10132","0","81132008","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2023/11/30 12:00:00","6011","5","10132112"
"81132011","2023/12/18 14:59:59","10132","0","81132011","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2023/11/30 12:00:00","6013","1","10132113"
"81132012","2023/12/18 14:59:59","10132","0","81132012","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2023/11/30 12:00:00","6013","2","10132114"
"81132013","2023/12/18 14:59:59","10132","0","81132013","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2023/11/30 12:00:00","6013","5","10132115"
"81133001","2023/12/27 14:59:59","10133","0","81133001","9014","0","0","12","ターゲットを12体倒そう","601","2023/12/18 12:00:00","6011","0","10133103"
"81133002","2023/12/27 14:59:59","10133","0","81133002","9018","0","1","4000000","SPECIALのボスのHPを26000000まで減らそう","601","2023/12/18 12:00:00","6011","1","10133104"
"81133003","2023/12/27 14:59:59","10133","0","81133003","9018","0","1","8000000","SPECIALのボスのHPを22000000まで減らそう","601","2023/12/18 12:00:00","6011","1","10133105"
"81133004","2023/12/27 14:59:59","10133","0","81133004","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2023/12/18 12:00:00","6011","2","10133106"
"81133005","2023/12/27 14:59:59","10133","0","81133005","9018","0","1","18000000","SPECIALのボスのHPを12000000まで減らそう","601","2023/12/18 12:00:00","6011","1","10133107"
"81133006","2023/12/27 14:59:59","10133","0","81133006","9018","0","1","24000000","SPECIALのボスのHPを6000000まで減らそう","601","2023/12/18 12:00:00","6011","1","10133108"
"81133007","2023/12/27 14:59:59","10133","0","81133007","9016","0","0","1","SPECIALのボスを討伐しよう","601","2023/12/18 12:00:00","6011","3","10133109"
"81133008","2023/12/27 14:59:59","10133","0","81133008","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2023/12/18 12:00:00","6011","5","10133110"
"81134001","2024/01/18 14:59:59","10134","0","81134001","9018","0","1","22000000","SPECIALのボスのHPを98000000まで減らそう","601","2023/12/31 12:00:00","6011","1","10134103"
"81134002","2024/01/18 14:59:59","10134","0","81134002","9018","0","1","44000000","SPECIALのボスのHPを76000000まで減らそう","601","2023/12/31 12:00:00","6011","1","10134104"
"81134003","2024/01/18 14:59:59","10134","0","81134003","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2023/12/31 12:00:00","6011","1","10134105"
"81134004","2024/01/18 14:59:59","10134","0","81134004","9014","0","0","30","プチメテオを30個壊そう","601","2023/12/31 12:00:00","6011","0","10134106"
"81134005","2024/01/18 14:59:59","10134","0","81134005","9018","0","1","84000000","SPECIALのボスのHPを36000000まで減らそう","601","2023/12/31 12:00:00","6011","1","10134107"
"81134006","2024/01/18 14:59:59","10134","0","81134006","9018","0","1","102000000","SPECIALのボスのHPを18000000まで減らそう","601","2023/12/31 12:00:00","6011","1","10134108"
"81134007","2024/01/18 14:59:59","10134","0","81134007","9016","0","0","1","SPECIALのボスを討伐しよう","601","2023/12/31 12:00:00","6011","3","10134109"
"81134008","2024/01/18 14:59:59","10134","0","81134008","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2023/12/31 12:00:00","6011","5","10134110"
"81134011","2024/01/18 14:59:59","10134","0","81134011","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2023/12/31 12:00:00","6013","1","10134113"
"81134012","2024/01/18 14:59:59","10134","0","81134012","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2023/12/31 12:00:00","6013","2","10134114"
"81134013","2024/01/18 14:59:59","10134","0","81134013","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2023/12/31 12:00:00","6013","5","10134115"
"81135001","2024/01/25 14:59:59","10135","0","81135001","9018","0","1","2000000","SPECIALのボスのHPを38000000まで減らそう","601","2024/01/16 12:00:00","6011","1","10135103"
"81135002","2024/01/25 14:59:59","10135","0","81135002","9018","0","1","4000000","SPECIALのボスのHPを36000000まで減らそう","601","2024/01/16 12:00:00","6011","1","10135104"
"81135003","2024/01/25 14:59:59","10135","0","81135003","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/01/16 12:00:00","6011","1","10135105"
"81135004","2024/01/25 14:59:59","10135","0","81135004","9018","0","1","8000000","SPECIALのボスのHPを32000000まで減らそう","601","2024/01/16 12:00:00","6011","1","10135106"
"81135005","2024/01/25 14:59:59","10135","0","81135005","9018","0","1","10000000","SPECIALのボスのHPを30000000まで減らそう","601","2024/01/16 12:00:00","6011","1","10135107"
"81135006","2024/01/25 14:59:59","10135","0","81135006","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/01/16 12:00:00","6011","2","10135108"
"81135007","2024/01/25 14:59:59","10135","0","81135007","9018","0","1","21300000","SPECIALのボスのHPを18700000まで減らそう","601","2024/01/16 12:00:00","6011","1","10135109"
"81135008","2024/01/25 14:59:59","10135","0","81135008","9018","0","1","30600000","SPECIALのボスのHPを9400000まで減らそう","601","2024/01/16 12:00:00","6011","1","10135110"
"81135009","2024/01/25 14:59:59","10135","0","81135009","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/01/16 12:00:00","6011","3","10135111"
"81135010","2024/01/25 14:59:59","10135","0","81135010","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/01/16 12:00:00","6011","5","10135112"
"81136001","2024/02/28 14:59:59","10136","0","81136001","9001","0","0","3","トゥインクルウィッシュのシャドウを倒そう","601","2024/01/31 12:00:00","6011","0","10136103"
"81136002","2024/02/28 14:59:59","10136","0","81136002","9018","0","1","8000000","SPECIALの赤い霧の精霊のHPを112000000まで減らそう","601","2024/01/31 12:00:00","6011","1","10136104"
"81136003","2024/02/28 14:59:59","10136","0","81136003","9018","0","1","16000000","SPECIALの赤い霧の精霊のHPを104000000まで減らそう","601","2024/01/31 12:00:00","6011","1","10136105"
"81136004","2024/02/28 14:59:59","10136","0","81136004","9016","0","0","1","赤い霧の精霊のMODE2をクリアしよう","601","2024/01/31 12:00:00","6011","2","10136106"
"81136005","2024/02/28 14:59:59","10136","0","81136005","9018","0","1","56000000","SPECIALの赤い霧の精霊のHPを64000000まで減らそう","601","2024/01/31 12:00:00","6011","1","10136107"
"81136006","2024/02/28 14:59:59","10136","0","81136006","9018","0","1","88000000","SPECIALの赤い霧の精霊のHPを32000000まで減らそう","601","2024/01/31 12:00:00","6011","1","10136108"
"81136007","2024/02/28 14:59:59","10136","0","81136007","9016","0","0","1","SPECIALの赤い霧の精霊を討伐しよう","601","2024/01/31 12:00:00","6011","3","10136109"
"81136008","2024/02/28 14:59:59","10136","0","81136008","9015","0","0","1","SPECIALかEXHIBITIONで赤い霧の精霊を5回以内に討伐しよう","601","2024/01/31 12:00:00","6011","5","10136110"
"81136009","2024/02/28 14:59:59","10136","0","81136009","9023","0","0","1","EXHIBITION＋で赤い霧の精霊のMODE1をクリアしよう","601","2024/01/31 12:00:00","6013","1","10136111"
"81136010","2024/02/28 14:59:59","10136","0","81136010","9023","0","0","1","EXHIBITION＋で赤い霧の精霊のMODE2をクリアしよう","601","2024/01/31 12:00:00","6013","2","10136112"
"81136011","2024/02/28 14:59:59","10136","0","81136011","9022","0","0","1","EXHIBITION＋で赤い霧の精霊を5回以内に討伐しよう","601","2024/01/31 12:00:00","6013","5","10136113"
"81137001","2024/02/28 14:59:59","10137","0","81137001","9018","0","1","8000000","SPECIALの顕れる苦衷 アイラ＆シナツのHPを112000000まで減らそう","601","2024/02/07 12:00:00","6011","1","10137103"
"81137002","2024/02/28 14:59:59","10137","0","81137002","9018","0","1","16000000","SPECIALの顕れる苦衷 アイラ＆シナツのHPを104000000まで減らそう","601","2024/02/07 12:00:00","6011","1","10137104"
"81137003","2024/02/28 14:59:59","10137","0","81137003","9016","0","0","1","顕れる苦衷 アイラ＆シナツのMODE1をクリアしよう","601","2024/02/07 12:00:00","6011","1","10137105"
"81137004","2024/02/28 14:59:59","10137","0","81137004","9018","0","1","32000000","SPECIALの顕れる苦衷 アイラ＆シナツのHPを88000000まで減らそう","601","2024/02/07 12:00:00","6011","1","10137106"
"81137005","2024/02/28 14:59:59","10137","0","81137005","9018","0","1","40000000","SPECIALの顕れる苦衷 アイラ＆シナツのHPを80000000まで減らそう","601","2024/02/07 12:00:00","6011","1","10137107"
"81137006","2024/02/28 14:59:59","10137","0","81137006","9016","0","0","1","顕れる苦衷 アイラ＆シナツのMODE2をクリアしよう","601","2024/02/07 12:00:00","6011","2","10137108"
"81137007","2024/02/28 14:59:59","10137","0","81137007","9018","0","1","72000000","SPECIALの顕れる苦衷 アイラ＆シナツのHPを48000000まで減らそう","601","2024/02/07 12:00:00","6011","1","10137109"
"81137008","2024/02/28 14:59:59","10137","0","81137008","9018","0","1","96000000","SPECIALの顕れる苦衷 アイラ＆シナツのHPを24000000まで減らそう","601","2024/02/07 12:00:00","6011","1","10137110"
"81137009","2024/02/28 14:59:59","10137","0","81137009","9016","0","0","1","SPECIALの顕れる苦衷 アイラ＆シナツを討伐しよう","601","2024/02/07 12:00:00","6011","3","10137111"
"81137010","2024/02/28 14:59:59","10137","0","81137010","9015","0","0","1","SPECIALかEXHIBITIONで顕れる苦衷 アイラ＆シナツを5回以内に討伐しよう","601","2024/02/07 12:00:00","6011","5","10137112"
"81137011","2024/02/28 14:59:59","10137","0","81137011","9023","0","0","1","EXHIBITION＋で顕れる苦衷 アイラ＆シナツのMODE1をクリアしよう","601","2024/02/07 12:00:00","6013","1","10137113"
"81137012","2024/02/28 14:59:59","10137","0","81137012","9023","0","0","1","EXHIBITION＋で顕れる苦衷 アイラ＆シナツのMODE2をクリアしよう","601","2024/02/07 12:00:00","6013","2","10137114"
"81137013","2024/02/28 14:59:59","10137","0","81137013","9022","0","0","1","EXHIBITION＋で顕れる苦衷 アイラ＆シナツを5回以内に討伐しよう","601","2024/02/07 12:00:00","6013","5","10137115"
"81138001","2024/02/26 14:59:59","10138","0","81138001","9018","0","1","3000000","SPECIALの楽園の守護者のHPを26000000まで減らそう","601","2024/02/09 12:00:00","6011","1","10138103"
"81138002","2024/02/26 14:59:59","10138","0","81138002","9018","0","1","6000000","SPECIALの楽園の守護者のHPを23000000まで減らそう","601","2024/02/09 12:00:00","6011","1","10138104"
"81138003","2024/02/26 14:59:59","10138","0","81138003","9016","0","0","1","楽園の守護者のMODE1をクリアしよう","601","2024/02/09 12:00:00","6011","1","10138105"
"81138004","2024/02/26 14:59:59","10138","0","81138004","9001","0","0","4","チカとツムギのシャドウとお供モンスターを倒そう","601","2024/02/09 12:00:00","6011","0","10138106"
"81138005","2024/02/26 14:59:59","10138","0","81138005","9018","0","1","15660000","SPECIALの楽園の守護者のHPを13340000まで減らそう","601","2024/02/09 12:00:00","6011","1","10138107"
"81138006","2024/02/26 14:59:59","10138","0","81138006","9018","0","1","22330000","SPECIALの楽園の守護者のHPを6670000まで減らそう","601","2024/02/09 12:00:00","6011","1","10138108"
"81138007","2024/02/26 14:59:59","10138","0","81138007","9016","0","0","1","SPECIALの楽園の守護者を討伐しよう","601","2024/02/09 12:00:00","6011","3","10138109"
"81138008","2024/02/26 14:59:59","10138","0","81138008","9015","0","0","1","SPECIALかEXHIBITIONで楽園の守護者を5回以内に討伐しよう","601","2024/02/09 12:00:00","6011","5","10138110"
"81139001","2024/02/26 14:59:59","10139","0","81139001","9018","0","1","2030000","SPECIALの久遠の園を象る者のHPを13970000まで減らそう","601","2024/02/14 12:00:00","6011","1","10139103"
"81139002","2024/02/26 14:59:59","10139","0","81139002","9018","0","1","4060000","SPECIALの久遠の園を象る者のHPを11940000まで減らそう","601","2024/02/14 12:00:00","6011","1","10139104"
"81139003","2024/02/26 14:59:59","10139","0","81139003","9016","0","0","1","久遠の園を象る者のMODE1をクリアしよう","601","2024/02/14 12:00:00","6011","1","10139105"
"81139004","2024/02/26 14:59:59","10139","0","81139004","9001","0","0","3","ノゾミ、ムイミ、カヤのシャドウを倒そう","601","2024/02/14 12:00:00","6011","0","10139106"
"81139005","2024/02/26 14:59:59","10139","0","81139005","9018","0","1","9390000","SPECIALの久遠の園を象る者のHPを6610000まで減らそう","601","2024/02/14 12:00:00","6011","1","10139107"
"81139006","2024/02/26 14:59:59","10139","0","81139006","9018","0","1","12700000","SPECIALの久遠の園を象る者のHPを3300000まで減らそう","601","2024/02/14 12:00:00","6011","1","10139108"
"81139007","2024/02/26 14:59:59","10139","0","81139007","9016","0","0","1","SPECIALの久遠の園を象る者を討伐しよう","601","2024/02/14 12:00:00","6011","3","10139109"
"81139008","2024/02/26 14:59:59","10139","0","81139008","9015","0","0","1","SPECIALかEXHIBITIONで久遠の園を象る者を5回以内に討伐しよう","601","2024/02/14 12:00:00","6011","5","10139110"
"81140001","2024/03/18 14:59:59","10140","0","81140001","9018","0","1","5600000","SPECIALのボスのHPを114400000まで減らそう","601","2024/02/29 12:00:00","6011","1","10140103"
"81140002","2024/03/18 14:59:59","10140","0","81140002","9018","0","1","11200000","SPECIALのボスのHPを108800000まで減らそう","601","2024/02/29 12:00:00","6011","1","10140104"
"81140003","2024/03/18 14:59:59","10140","0","81140003","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/02/29 12:00:00","6011","1","10140105"
"81140004","2024/03/18 14:59:59","10140","0","81140004","9018","0","1","30400000","SPECIALのボスのHPを89600000まで減らそう","601","2024/02/29 12:00:00","6011","1","10140106"
"81140005","2024/03/18 14:59:59","10140","0","81140005","9018","0","1","44000000","SPECIALのボスのHPを76000000まで減らそう","601","2024/02/29 12:00:00","6011","1","10140107"
"81140006","2024/03/18 14:59:59","10140","0","81140006","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/02/29 12:00:00","6011","2","10140108"
"81140007","2024/03/18 14:59:59","10140","0","81140007","9018","0","1","78400000","SPECIALのボスのHPを41600000まで減らそう","601","2024/02/29 12:00:00","6011","1","10140109"
"81140008","2024/03/18 14:59:59","10140","0","81140008","9018","0","1","99200000","SPECIALのボスのHPを20800000まで減らそう","601","2024/02/29 12:00:00","6011","1","10140110"
"81140009","2024/03/18 14:59:59","10140","0","81140009","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/02/29 12:00:00","6011","3","10140111"
"81140010","2024/03/18 14:59:59","10140","0","81140010","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/02/29 12:00:00","6011","5","10140112"
"81140011","2024/03/18 14:59:59","10140","0","81140011","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2024/02/29 12:00:00","6013","1","10140113"
"81140012","2024/03/18 14:59:59","10140","0","81140012","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2024/02/29 12:00:00","6013","2","10140114"
"81140013","2024/03/18 14:59:59","10140","0","81140013","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2024/02/29 12:00:00","6013","5","10140115"
"81141002","2024/03/27 14:59:59","10141","0","81141001","9014","0","0","16","ターゲットを16体倒そう","601","2024/03/18 12:00:00","6011","0","10141103"
"81141003","2024/03/27 14:59:59","10141","0","81141002","9018","0","1","2660000","SPECIALのボスのHPを16340000まで減らそう","601","2024/03/18 12:00:00","6011","1","10141104"
"81141004","2024/03/27 14:59:59","10141","0","81141003","9018","0","1","5320000","SPECIALのボスのHPを13680000まで減らそう","601","2024/03/18 12:00:00","6011","1","10141105"
"81141005","2024/03/27 14:59:59","10141","0","81141004","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/03/18 12:00:00","6011","2","10141106"
"81141006","2024/03/27 14:59:59","10141","0","81141005","9018","0","1","11660000","SPECIALのボスのHPを7340000まで減らそう","601","2024/03/18 12:00:00","6011","1","10141107"
"81141007","2024/03/27 14:59:59","10141","0","81141006","9018","0","1","15340000","SPECIALのボスのHPを3660000まで減らそう","601","2024/03/18 12:00:00","6011","1","10141108"
"81141008","2024/03/27 14:59:59","10141","0","81141007","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/03/18 12:00:00","6011","3","10141109"
"81141009","2024/03/27 14:59:59","10141","0","81141008","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/03/18 12:00:00","6011","5","10141110"
"81142001","2024/04/18 14:59:59","10142","0","81142001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/03/31 12:00:00","6011","1","10142101"
"81142002","2024/04/18 14:59:59","10142","0","81142002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/03/31 12:00:00","6011","2","10142102"
"81142003","2024/04/18 14:59:59","10142","0","81142003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/03/31 12:00:00","6011","3","10142103"
"81142004","2024/04/18 14:59:59","10142","0","81142004","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/03/31 12:00:00","6011","5","10142104"
"81142011","2024/04/18 14:59:59","10142","0","81142011","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2024/03/31 12:00:00","6013","1","10142111"
"81142012","2024/04/18 14:59:59","10142","0","81142012","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2024/03/31 12:00:00","6013","2","10142112"
"81142013","2024/04/18 14:59:59","10142","0","81142013","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2024/03/31 12:00:00","6013","5","10142113"
"81143001","2024/04/25 14:59:59","10143","0","81143001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/04/16 12:00:00","6011","1","10143101"
"81143002","2024/04/25 14:59:59","10143","0","81143002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/04/16 12:00:00","6011","2","10143102"
"81143003","2024/04/25 14:59:59","10143","0","81143003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/04/16 12:00:00","6011","3","10143103"
"81143004","2024/04/25 14:59:59","10143","0","81143004","9015","0","0","1","SPECIALかEXHIBITIONのバトルでボスを5回以内に討伐しよう","601","2024/04/16 12:00:00","6011","5","10143104"
"81144001","2024/05/18 14:59:59","10144","0","81144001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/04/30 12:00:00","6011","1","10144101"
"81144002","2024/05/18 14:59:59","10144","0","81144002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/04/30 12:00:00","6011","2","10144102"
"81144003","2024/05/18 14:59:59","10144","0","81144003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/04/30 12:00:00","6011","3","10144103"
"81144004","2024/05/18 14:59:59","10144","0","81144004","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/04/30 12:00:00","6011","5","10144104"
"81144011","2024/05/18 14:59:59","10144","0","81144011","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2024/04/30 12:00:00","6013","1","10144111"
"81144012","2024/05/18 14:59:59","10144","0","81144012","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2024/04/30 12:00:00","6013","2","10144112"
"81144013","2024/05/18 14:59:59","10144","0","81144013","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2024/04/30 12:00:00","6013","5","10144113"
"81145001","2024/05/25 14:59:59","10145","0","81145001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/05/16 12:00:00","6011","1","10145101"
"81145002","2024/05/25 14:59:59","10145","0","81145002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/05/16 12:00:00","6011","2","10145102"
"81145003","2024/05/25 14:59:59","10145","0","81145003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/05/16 12:00:00","6011","3","10145103"
"81145004","2024/05/25 14:59:59","10145","0","81145004","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/05/16 12:00:00","6011","5","10145104"
"81146001","2024/06/18 14:59:59","10146","0","81146001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/05/31 12:00:00","6011","1","10146101"
"81146002","2024/06/18 14:59:59","10146","0","81146002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/05/31 12:00:00","6011","2","10146102"
"81146003","2024/06/18 14:59:59","10146","0","81146003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/05/31 12:00:00","6011","3","10146103"
"81146004","2024/06/18 14:59:59","10146","0","81146004","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/05/31 12:00:00","6011","5","10146104"
"81146011","2024/06/18 14:59:59","10146","0","81146011","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2024/05/31 12:00:00","6013","1","10146111"
"81146012","2024/06/18 14:59:59","10146","0","81146012","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2024/05/31 12:00:00","6013","2","10146112"
"81146013","2024/06/18 14:59:59","10146","0","81146013","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2024/05/31 12:00:00","6013","5","10146113"
"81147001","2024/06/26 14:59:59","10147","0","81147001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/06/17 12:00:00","6011","1","10147101"
"81147002","2024/06/26 14:59:59","10147","0","81147002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/06/17 12:00:00","6011","2","10147102"
"81147003","2024/06/26 14:59:59","10147","0","81147003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/06/17 12:00:00","6011","3","10147103"
"81147004","2024/06/26 14:59:59","10147","0","81147004","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/06/17 12:00:00","6011","5","10147104"
"81148001","2024/07/18 14:59:59","10148","0","81148001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/06/30 12:00:00","6011","1","10148101"
"81148002","2024/07/18 14:59:59","10148","0","81148002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/06/30 12:00:00","6011","2","10148102"
"81148003","2024/07/18 14:59:59","10148","0","81148003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/06/30 12:00:00","6011","3","10148103"
"81148004","2024/07/18 14:59:59","10148","0","81148004","9015","0","0","1","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","601","2024/06/30 12:00:00","6011","5","10148104"
"81148011","2024/07/18 14:59:59","10148","0","81148005","9023","0","0","1","EXHIBITION＋のMODE1をクリアしよう","601","2024/06/30 12:00:00","6013","1","10148111"
"81148012","2024/07/18 14:59:59","10148","0","81148006","9023","0","0","1","EXHIBITION＋のMODE2をクリアしよう","601","2024/06/30 12:00:00","6013","2","10148112"
"81148013","2024/07/18 14:59:59","10148","0","81148007","9022","0","0","1","EXHIBITION＋でボスを5回以内に討伐しよう","601","2024/06/30 12:00:00","6013","5","10148113"
"81149001","2024/07/25 14:59:59","10149","0","81149001","9016","0","0","1","SPECIALのMODE1をクリアしよう","601","2024/07/16 12:00:00","6011","1","10149101"
"81149002","2024/07/25 14:59:59","10149","0","81149002","9016","0","0","1","SPECIALのMODE2をクリアしよう","601","2024/07/16 12:00:00","6011","2","10149102"
"81149003","2024/07/25 14:59:59","10149","0","81149003","9016","0","0","1","SPECIALのボスを討伐しよう","601","2024/07/16 12:00:00","6011","3","10149103"
