4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36
"107553","107283","23","107012","108011","107013","107552","124801"
"108551","108401","24","107013","108012","108011","107553","124801"
"108552","108312","25","108011","108013","108012","108551","124801"
"108553","108403","26","108012","108014","108013","108552","124801"
"108554","108494","27","108013","109011","108014","108553","124801"
"109551","109341","28","108014","109012","109011","108554","124801"
"109552","109432","29","109011","109013","109012","109551","124801"
"109553","109343","30","109012","109014","109013","109552","124801"
"109554","109434","31","109013","10001032","109014","109553","124801"
"10055032","10034032","32","109014","10001033","10001032","109554","124801"
"10055033","10043033","33","10001032","10001034","10001033","10055032","124801"
"10055034","999999","34","10001033","999999","10001034","10055033","124801"
"101071","101281","1","101431","101101","101071","101551","124901"
"101551","102341","2","102431","102101","102071","101551","124901"
"102551","102342","3","102432","103071","102101","102551","124901"
"102552","103341","4","103431","103101","103071","102552","124901"
"103551","103342","5","103432","103072","103101","103551","124901"
"103342","103343","6","103432","104101","103072","103582","124901"
"103072","104341","7","103553","104102","104101","103552","124901"
"104551","104342","8","104101","104103","104102","103553","124901"
"104552","104343","9","104102","104104","104103","104551","124901"
"104554","104344","10","104103","105101","104104","104552","124901"
"105551","105341","11","104104","105102","105101","104553","124901"
"105552","105282","12","105101","105103","105102","105551","124901"
"105553","105343","13","105102","105104","105103","105552","124901"
"105554","105344","14","105103","105105","105104","105553","124901"
"105555","105285","15","105104","105106","105105","105554","124901"
"105556","105286","16","105105","105107","105106","105555","124901"
"105557","105287","17","105106","106101","105107","105556","124901"
"106551","106281","18","105107","106102","106101","105557","124901"
"106552","106282","19","106101","106103","106102","106551","124901"
"106553","106283","20","106102","107101","106103","106552","124901"
"107551","107341","21","106103","107102","107101","106553","124901"
"107552","107342","22","107101","107103","107102","107551","124901"
"107553","107343","23","107102","108101","107103","107552","124901"
"108551","108431","24","107103","108102","108101","107553","124901"
"108552","108312","25","108101","108103","108102","108551","124901"
"108553","108313","26","108102","108104","108103","108552","124901"
"108554","108314","27","108103","109101","108104","108553","124901"
"109551","109341","28","108104","109102","109101","108554","124901"
"109552","109282","29","109101","109103","109102","109551","124901"
"109553","109283","30","109102","109104","109103","109552","124901"
"109554","109284","31","109103","10010032","109104","109553","124901"
"10055032","10034032","32","109104","10010033","10010032","109554","124901"
"10055033","10043033","33","10010032","10010034","10010033","10055032","124901"
"10055034","999999","34","10010033","999999","10010034","10055033","124901"
"101551","101281","1","101401","101071","101071","101551","125001"
"101551","102281","2","102071","102013","102071","101551","125001"
"102551","102282","3","102401","103071","102013","102551","125001"
"102552","103281","4","103431","103012","103071","102552","125001"
"103551","103282","5","103401","103072","103012","103551","125001"
"103552","103283","6","103401","104071","103072","103552","125001"
"103553","104281","7","103013","104072","104071","103552","125001"
"104281","104282","8","104011","104073","104072","103553","125001"
"104552","104402","9","104012","104074","104073","104281","125001"
"104553","104284","10","104013","105071","104074","104552","125001"
"105551","105341","11","104014","105012","105071","104553","125001"
"105552","105282","12","105011","105073","105012","105551","125001"
"105553","105343","13","105012","105074","105073","105552","125001"
"105554","105284","14","105013","105075","105074","105553","125001"
"105555","105285","15","105014","105076","105075","105554","125001"
"105556","105286","16","105015","105077","105076","105555","125001"
"105557","105287","17","105016","106071","105077","105556","125001"
"106551","106341","18","105017","106072","106071","105557","125001"
"106552","106342","19","106011","106073","106072","106551","125001"
"106553","106283","20","106012","107071","106073","106552","125001"
"107551","107491","21","106013","107072","107071","106553","125001"
"107552","107492","22","107011","107073","107072","107551","125001"
"107553","107283","23","107012","108071","107073","107552","125001"
"108551","108401","24","107013","108072","108071","107553","125001"
"108552","108492","25","108011","108073","108072","108551","125001"
"108553","108403","26","108012","108074","108073","108552","125001"
"108554","108494","27","108013","109071","108074","108553","125001"
"109551","109341","28","108014","109072","109071","108554","125001"
"109552","109432","29","109011","109073","109072","109551","125001"
"109553","109493","30","109012","109074","109073","109552","125001"
"109554","109434","31","109013","10007032","109074","109553","125001"
"10055032","10034032","32","109014","10007033","10007032","109554","125001"
"10055033","10043033","33","10001032","10007034","10007033","10055032","125001"
"10055034","999999","34","10001033","999999","10007034","10055033","125001"
"101551","101281","1","101431","101071","101071","101551","125101"
"101551","102431","2","102431","102041","102071","101551","125101"
"102551","102342","3","102432","103071","102041","102551","125101"
"102552","103341","4","103431","103041","103431","102552","125101"
"103551","103342","5","103432","103072","103041","103551","125101"
"103552","103343","6","103432","104071","103072","103552","125101"
"103072","104341","7","103553","104072","104071","103552","125101"
"104551","104342","8","104431","104073","104072","103553","125101"
"104582","104343","9","104342","104074","104073","104551","125101"
"104553","104433","10","104343","105071","104074","104552","125101"
"105551","105401","11","104344","105072","105071","104554","125101"
"105552","105282","12","105341","105073","105072","105551","125101"
"105553","105343","13","105342","105074","105073","105552","125101"
"105554","105344","14","105343","105075","105074","105553","125101"
"105555","105345","15","105344","105076","105075","105554","125101"
"105556","105346","16","105345","105077","105076","105555","125101"
"105557","105347","17","105346","106071","105077","105556","125101"
"106551","106341","18","105347","106072","106071","105557","125101"
"106552","106342","19","106341","106073","106072","106551","125101"
"106553","106343","20","106342","107071","106073","106552","125101"
"107551","107341","21","106343","107072","107071","106553","125101"
"107552","107492","22","107341","107073","107072","107551","125101"
"107553","107493","23","107492","108071","107073","107552","125101"
"108551","108431","24","107493","108072","108071","107553","125101"
"108552","108492","25","108431","108073","108072","108551","125101"
"108553","108343","26","108492","108074","108073","108552","125101"
"108554","108494","27","108343","109071","108074","108553","125101"
"109551","109341","28","108494","109072","109071","108554","125101"
"109552","109432","29","109341","109073","109072","109551","125101"
"109553","109493","30","109432","109074","109073","109552","125101"
"109554","109434","31","109493","10007032","109074","109553","125101"
"10055032","10034032","32","109434","10007033","10007032","109554","125101"
"10055033","10043033","33","10034032","10007034","10007033","10055032","125101"
"10055034","999999","34","10043033","999999","10007034","10055033","125101"
"101551","101011","1","101401","101011","101011","101551","125201"
"101551","102281","2","102071","102013","102011","101551","125201"
"102551","102013","3","102401","103011","102013","102551","125201"
"102552","103311","4","103431","103012","103011","102552","125201"
"103551","103282","5","103401","103013","103012","103551","125201"
"103552","103283","6","103401","104011","103013","103552","125201"
"103583","104431","7","103013","104012","104011","103552","125201"
"104581","104432","8","104551","104013","104012","103553","125201"
"104013","104402","9","104312","104014","104013","104551","125201"
"104553","104314","10","104013","105011","104014","104552","125201"
"105281","105281","11","104014","105012","105011","104583","125201"
"105552","105431","12","105011","105013","105012","105551","125201"
"105553","105313","13","105312","105014","105013","105552","125201"
"105554","105314","14","105313","105015","105014","105553","125201"
"105555","105402","15","105432","105016","105015","105554","125201"
"105556","105433","16","105015","105017","105016","105555","125201"
"105557","105403","17","105433","106011","105017","105556","125201"
"106551","106401","18","105017","106012","106011","105557","125201"
"106552","106431","19","106011","106013","106012","106551","125201"
"106553","106491","20","106012","107011","106013","106552","125201"
"107551","107341","21","106013","107012","107011","106553","125201"
"107552","107342","22","107011","107013","107012","107551","125201"
"107553","107343","23","107012","108011","107013","107552","125201"
"108551","108431","24","107013","108012","108011","107553","125201"
"108552","108492","25","108011","108013","108012","108551","125201"
"108553","108343","26","108012","108014","108013","108552","125201"
"108554","108494","27","108013","109011","108014","108553","125201"
"109551","109341","28","108014","109012","109011","108554","125201"
"109552","109432","29","109011","109013","109012","109551","125201"
"109553","109343","30","109012","109014","109013","109552","125201"
"109554","109434","31","109343","10001032","109014","109553","125201"
"10055032","10034032","32","109434","10001033","10001032","109554","125201"
"10055033","10043033","33","10034032","10001034","10001033","10055032","125201"
"10055034","999999","34","10043033","999999","10001034","10055033","125201"
"101581","101281","1","101431","101161","101161","101551","125301"
"101581","102281","2","102431","102163","102162","101551","125301"
"102581","102282","3","102432","103161","102163","102551","125301"
"102582","103281","4","103431","103162","103161","102552","125301"
"103581","103282","5","103432","103193","103162","103551","125301"
"103552","103283","6","103432","104161","103193","103552","125301"
"103553","104281","7","103553","104162","104161","103582","125301"
"104581","104282","8","104551","104163","104162","103583","125301"
"104582","104343","9","104342","104164","104163","104581","125301"
"104583","104164","10","104343","105161","104164","104582","125301"
"105581","105401","11","104344","105162","105161","104583","125301"
"105582","105342","12","105341","105163","105162","105581","125301"
"105583","105283","13","105342","105164","105163","105582","125301"
"105584","105432","14","105343","105165","105164","105583","125301"
"105585","105402","15","105344","105166","105165","105584","125301"
"105586","105433","16","105345","105167","105166","105585","125301"
"105587","105347","17","105346","106161","105167","105586","125301"
"106581","106401","18","105347","106162","106161","105587","125301"
"106582","106431","19","106341","106163","106162","106581","125301"
"106583","106491","20","106342","107161","106163","106582","125301"
"107581","107341","21","106343","107162","107161","106583","125301"
"107582","107342","22","107341","107163","107162","107581","125301"
"107583","107343","23","107492","108161","107163","107582","125301"
"108551","108281","24","107493","108162","108161","107583","125301"
"108552","108282","25","108431","108163","108162","108581","125301"
"108553","108283","26","108492","108164","108163","108582","125301"
"108554","108314","27","108343","109161","108164","108583","125301"
"109551","109281","28","108314","109162","109161","108584","125301"
"109552","109282","29","109281","109163","109162","109581","125301"
"109553","109283","30","109282","109164","109163","109582","125301"
"109554","109284","31","109283","10016032","109164","109583","125301"
"10055032","10028032","32","109284","10016033","10016032","109584","125301"
"10055033","10028033","33","10028032","10016034","10016033","10058032","125301"
"10055034","999999","34","10028033","999999","10016034","10058033","125301"
"101551","101071","1","101431","101131","101131","101551","125401"
"101551","102341","2","102431","102131","102071","101551","125401"
"102551","102131","3","102432","103071","102131","102551","125401"
"102432","103341","4","103551","103131","103071","102552","125401"
"103341","103342","5","103552","103132","103131","103551","125401"
"103131","103553","6","103342","104131","103132","103552","125401"
"103132","104341","7","103553","104132","104131","103582","125401"
"104551","104342","8","104131","104133","104132","103553","125401"
"104552","104343","9","104132","104134","104133","104551","125401"
"104553","104433","10","104133","105131","104134","104552","125401"
"105551","105341","11","104134","105132","105131","104553","125401"
"105552","105282","12","105131","105133","105132","105551","125401"
"105553","105343","13","105132","105134","105133","105552","125401"
"105554","105344","14","105133","105135","105134","105553","125401"
"105555","105345","15","105134","105136","105135","105554","125401"
"105556","105286","16","105135","105137","105136","105555","125401"
"105557","105287","17","105136","106131","105137","105556","125401"
"106551","106341","18","105137","106132","106131","105557","125401"
"106552","106342","19","106131","106133","106132","106551","125401"
"106553","106343","20","106132","107131","106133","106552","125401"
"107551","107491","21","106133","107132","107131","106553","125401"
"107552","107492","22","107131","107133","107132","107551","125401"
"107553","107343","23","107132","108131","107133","107552","125401"
"108551","108431","24","107133","108132","108131","107553","125401"
"108552","108342","25","108131","108133","108132","108551","125401"
"108553","108343","26","108132","108134","108133","108552","125401"
"108554","108434","27","108133","109131","108134","108553","125401"
"109551","109341","28","108134","109132","109131","108554","125401"
"109552","109432","29","109131","109133","109132","109551","125401"
"109553","109343","30","109132","109134","109133","109552","125401"
"109554","109434","31","109133","10013032","109134","109553","125401"
"10055032","10034032","32","109134","10013033","10013032","109554","125401"
"10055033","10043033","33","10013032","10013034","10013033","10055032","125401"
"10055034","999999","34","10013033","999999","10013034","10055033","125401"
"101611","101371","1","101521","101251","101251","101611","125501"
"101611","102371","2","102461","102222","102221","101611","125501"
"102611","102372","3","102521","103221","102222","102611","125501"
"102613","103521","4","103521","103252","103221","102613","125501"
"103611","103371","5","103522","103222","103252","103611","125501"
"103371","103372","6","103522","104221","103222","103613","125501"
"103222","104371","7","103614","104222","104221","103613","125501"
"104611","104522","8","104221","104223","104222","103614","125501"
"104612","104523","9","104222","104224","104223","104611","125501"
"104613","104463","10","104223","105221","104224","104612","125501"
"105611","105521","11","104224","105222","105221","104613","125501"
"105612","105372","12","105221","105223","105222","105611","125501"
"105613","105373","13","105222","105224","105223","105612","125501"
"105614","105523","14","105223","105225","105224","105613","125501"
"105615","105375","15","105224","105226","105225","105614","125501"
"105616","105376","16","105225","105227","105226","105615","125501"
"105617","105377","17","105226","106221","105227","105616","125501"
"106611","106371","18","105227","106222","106221","105617","125501"
"106612","106372","19","106221","106223","106222","106611","125501"
"106613","106373","20","106222","107221","106223","106612","125501"
"107611","107371","21","106223","107222","107221","106613","125501"
"107612","107372","22","107221","107223","107222","107611","125501"
"107613","107373","23","107222","108221","107223","107612","125501"
"108611","108521","24","107223","108222","108221","107613","125501"
"108612","108462","25","108221","108223","108222","108611","125501"
"108613","108523","26","108222","108224","108223","108612","125501"
"108614","108524","27","108223","109221","108224","108613","125501"
"109611","109461","28","108224","109222","109221","108614","125501"
"109612","109522","29","109221","109223","109222","109611","125501"
"109613","109463","30","109222","109224","109223","109612","125501"
"109614","109524","31","109223","10022032","109224","109613","125501"
"10061032","10046032","32","109224","10022033","10022032","109614","125501"
"10061033","10046033","33","10022032","10022034","10022033","10061032","125501"
"10061034","999999","34","10022033","999999","10022034","10061033","125501"
"101551","101401","1","101191","101191","101191","101551","125601"
"101551","102281","2","102191","102192","102191","101551","125601"
"102551","102282","3","102192","103191","102192","102551","125601"
"102552","103281","4","103191","103192","103191","102552","125601"
"103551","103282","5","103192","103193","103192","103551","125601"
"103552","103283","6","103192","104191","103193","103552","125601"
"103553","104281","7","103193","104192","104191","103552","125601"
"104551","104282","8","104191","104193","104192","103553","125601"
"104552","104283","9","104192","104194","104193","104551","125601"
"104554","104284","10","104193","105191","104194","104552","125601"
"105551","105281","11","104194","105192","105191","104553","125601"
"105552","105431","12","105191","105193","105192","105551","125601"
"105553","105343","13","105192","105194","105193","105552","125601"
"105554","105284","14","105193","105195","105194","105553","125601"
"105555","105345","15","105194","105196","105195","105554","125601"
"105556","105346","16","105195","105197","105196","105555","125601"
"105557","105347","17","105196","106191","105197","105556","125601"
"106551","106341","18","105197","106192","106191","105557","125601"
"106552","106342","19","106191","106193","106192","106551","125601"
"106553","106343","20","106192","107191","106193","106552","125601"
"107551","107491","21","106193","107192","107191","106553","125601"
"107552","107282","22","107191","107193","107192","107551","125601"
"107553","107283","23","107192","108191","107193","107552","125601"
"108551","108281","24","107193","108192","108191","107553","125601"
"108552","108282","25","108191","108193","108192","108551","125601"
"108553","108283","26","108192","108194","108193","108552","125601"
"108554","108434","27","108193","109191","108194","108553","125601"
"109551","109281","28","108194","109192","109191","108554","125601"
"109552","109432","29","109191","109193","109192","109551","125601"
"109553","109283","30","109192","109194","109193","109552","125601"
"109554","109284","31","109193","10019032","109194","109553","125601"
"10055032","10034032","32","109194","10019033","10019032","109554","125601"
"10055033","10043033","33","10019032","10019034","10019033","10055032","125601"
"10055034","999999","34","10019033","999999","10019034","10055033","125601"
"101611","101371","1","101521","101251","101251","101581","125701"
"101611","102371","2","102461","102252","102251","101611","125701"
"102612","102372","3","102521","103251","102252","102581","125701"
"102613","103521","4","103521","103252","103251","102614","125701"
"103612","103371","5","103461","103222","103252","103581","125701"
"103613","103372","6","103522","104251","103222","103613","125701"
"103614","104371","7","103614","104252","104251","103461","125701"
"104611","104372","8","104461","104253","104252","103614","125701"
"104612","104523","9","104522","104254","104253","104611","125701"
"104613","104373","10","104523","105251","104254","104612","125701"
"105581","105371","11","104463","105252","105251","104613","125701"
"105582","105522","12","105521","105253","105252","105611","125701"
"105583","105462","13","105522","105254","105253","105612","125701"
"105584","105374","14","105462","105255","105254","105613","125701"
"105585","105375","15","105374","105256","105255","105614","125701"
"105586","105376","16","105375","105257","105256","105615","125701"
"105587","105464","17","105376","106251","105257","105616","125701"
"106581","106461","18","105464","106252","106251","105617","125701"
"106582","106521","19","106461","106253","106252","106611","125701"
"106583","106462","20","106372","107251","106253","106612","125701"
"107581","107461","21","106462","107252","107251","106613","125701"
"107582","107462","22","107461","107253","107252","107611","125701"
"107583","107463","23","107462","108251","107253","107612","125701"
"108611","108371","24","107463","108252","108251","107613","125701"
"108612","108372","25","108371","108253","108252","108611","125701"
"108613","108373","26","108372","108254","108253","108612","125701"
"108614","108374","27","108373","109251","108254","108613","125701"
"109611","109371","28","108374","109252","109251","108614","125701"
"109612","109372","29","109371","109253","109252","109611","125701"
"109613","109373","30","109372","109254","109253","109612","125701"
"109614","109374","31","109373","10025032","109254","109613","125701"
"10061032","10037032","32","109374","10025033","10025032","109614","125701"
"10061033","10037033","33","10037032","10025034","10025033","10061032","125701"
"10061034","999999","34","10037033","999999","10025034","10061033","125701"
"101551","101401","1","101191","101191","101191","101551","125801"
"101551","102281","2","102191","102192","102191","101551","125801"
"102551","102282","3","102192","103191","102192","102551","125801"
"102552","103281","4","103191","103192","103191","102552","125801"
"103551","103282","5","103192","103193","103192","103551","125801"
"103552","103283","6","103192","104191","103193","103552","125801"
"103553","104281","7","103193","104192","104191","103552","125801"
"104551","104282","8","104191","104193","104192","103553","125801"
"104552","104283","9","104192","104194","104193","104551","125801"
"104554","104284","10","104193","105191","104194","104552","125801"
"105551","105281","11","104194","105192","105191","104553","125801"
"105552","105431","12","105191","105193","105192","105551","125801"
"105553","105343","13","105192","105194","105193","105552","125801"
"105554","105284","14","105193","105195","105194","105553","125801"
"105555","105345","15","105194","105196","105195","105554","125801"
"105556","105346","16","105195","105197","105196","105555","125801"
"105557","105347","17","105196","106191","105197","105556","125801"
"106551","106341","18","105197","106192","106191","105557","125801"
"106552","106342","19","106191","106193","106192","106551","125801"
"106553","106343","20","106192","107191","106193","106552","125801"
"107551","107491","21","106193","107192","107191","106553","125801"
"107552","107282","22","107191","107193","107192","107551","125801"
"107553","107283","23","107192","108191","107193","107552","125801"
"108551","108281","24","107193","108192","108191","107553","125801"
"108552","108282","25","108191","108193","108192","108551","125801"
"108553","108283","26","108192","108194","108193","108552","125801"
"108554","108434","27","108193","109191","108194","108553","125801"
"109551","109281","28","108194","109192","109191","108554","125801"
"109552","109432","29","109191","109193","109192","109551","125801"
"109553","109283","30","109192","109194","109193","109552","125801"
"109554","109434","31","109193","10019032","109194","109553","125801"
"10055032","10028032","32","109194","10019033","10019032","109554","125801"
"10055033","10028033","33","10019032","10019034","10019033","10055032","125801"
"10055034","999999","34","10019033","999999","10019034","10055033","125801"
"101071","101281","1","101401","101011","101011","101551","126001"
"101071","102311","2","102493","102013","102011","101551","126001"
"102071","102312","3","102401","103011","102013","102551","126001"
"102552","103281","4","103431","103012","103011","102582","126001"
"103551","103282","5","103401","103013","103012","103551","126001"
"103552","103283","6","103401","104011","103013","103552","126001"
"103013","104311","7","103553","104012","104491","103582","126001"
"104551","104282","8","104401","104013","104012","103553","126001"
"104552","104402","9","104432","104014","104013","104551","126001"
"104553","104433","10","104283","105011","104014","104552","126001"
"105551","105401","11","104284","105012","105011","104553","126001"
"105552","105342","12","105281","105013","105012","105551","126001"
"105553","105283","13","105282","105014","105013","105552","126001"
"105554","105284","14","105283","105015","105014","105553","126001"
"105555","105402","15","105284","105016","105015","105554","126001"
"105556","105433","16","105402","105017","105016","105555","126001"
"105557","105403","17","105433","106011","105017","105556","126001"
"106551","106281","18","105403","106012","106011","105557","126001"
"106552","106431","19","106281","106013","106012","106551","126001"
"106553","106343","20","106431","107011","106013","106552","126001"
"107551","107341","21","106343","107012","107011","106553","126001"
"107552","107342","22","107341","107013","107012","107551","126001"
"107553","107283","23","107342","108011","107013","107552","126001"
"108551","108431","24","107283","108012","108011","107553","126001"
"108552","108312","25","108431","108013","108012","108551","126001"
"108553","108313","26","108312","108014","108013","108552","126001"
"108554","108314","27","108313","109011","108014","108553","126001"
"109551","109401","28","108314","109012","109011","108554","126001"
"109552","109402","29","109401","109013","109012","109551","126001"
"109553","109343","30","109402","109014","109013","109552","126001"
"109554","109494","31","109343","10001032","109014","109553","126001"
"10055032","10040032","32","109494","10001033","10001032","109554","126001"
"10055033","10040033","33","10040032","10001034","10001033","10055032","126001"
"10055034","999999","34","10040033","999999","10001034","10055033","126001"
"101611","101371","1","101521","101251","101251","101611","126101"
"101611","102371","2","102461","102222","102221","101611","126101"
"102611","102372","3","102222","103221","102222","102611","126101"
"102613","103251","4","103611","103252","103221","102613","126101"
"103611","103371","5","103522","103222","103252","103611","126101"
"103613","103372","6","103252","104221","103222","103613","126101"
"103614","104371","7","103614","104222","104221","103613","126101"
"104611","104522","8","104221","104223","104222","103614","126101"
"104612","104462","9","104222","104224","104223","104611","126101"
"104613","104463","10","104223","105221","104224","104612","126101"
"105611","105521","11","104224","105222","105221","104613","126101"
"105612","105372","12","105221","105223","105222","105611","126101"
"105613","105373","13","105222","105224","105223","105612","126101"
"105614","105523","14","105223","105225","105224","105613","126101"
"105615","105463","15","105224","105226","105225","105614","126101"
"105616","105524","16","105225","105227","105226","105615","126101"
"105617","105377","17","105226","106221","105227","105616","126101"
"106611","106371","18","105227","106222","106221","105617","126101"
"106612","106521","19","106221","106223","106222","106611","126101"
"106613","106462","20","106222","107221","106223","106612","126101"
"107611","107461","21","106223","107222","107221","106613","126101"
"107612","107462","22","107221","107223","107222","107611","126101"
"107613","107463","23","107222","108221","107223","107612","126101"
"108611","108371","24","107223","108222","108221","107613","126101"
"108612","108372","25","108221","108223","108222","108611","126101"
"108613","108373","26","108222","108224","108223","108612","126101"
"108614","108374","27","108223","109221","108224","108613","126101"
"109611","109371","28","108224","109222","109221","108614","126101"
"109612","109372","29","109221","109223","109222","109611","126101"
"109613","109373","30","109222","109224","109223","109612","126101"
"109614","109374","31","109223","10022032","109224","109613","126101"
"10061032","10037032","32","109224","10022033","10022032","109614","126101"
"10061033","10037033","33","10022032","10022034","10022033","10061032","126101"
"10061034","999999","34","10022033","999999","10022034","10061033","126101"
"101611","101371","1","101521","101251","101251","101611","126201"
"101611","102371","2","102461","102222","102221","101611","126201"
"102611","102372","3","102521","103221","102222","102611","126201"
"102613","103251","4","103611","103252","103521","102613","126201"
"103611","103371","5","103522","103222","103252","103611","126201"
"103371","103372","6","103522","104221","103222","103613","126201"
"103614","104371","7","103614","104222","104221","103613","126201"
"104611","104522","8","104221","104223","104222","103614","126201"
"104612","104462","9","104222","104224","104223","104611","126201"
"104613","104463","10","104223","105221","104224","104612","126201"
"105611","105521","11","104224","105222","105221","104613","126201"
"105612","105372","12","105221","105223","105222","105611","126201"
"105613","105373","13","105222","105224","105223","105612","126201"
"105614","105523","14","105223","105225","105224","105613","126201"
"105615","105375","15","105224","105226","105225","105614","126201"
"105616","105376","16","105225","105227","105226","105615","126201"
"105617","105377","17","105226","106221","105227","105616","126201"
"106611","106371","18","105227","106222","106221","105617","126201"
"106612","106372","19","106221","106223","106222","106611","126201"
"106613","106373","20","106222","107221","106223","106612","126201"
"107611","107371","21","106223","107222","107221","106613","126201"
"107612","107372","22","107221","107223","107222","107611","126201"
"107613","107373","23","107222","108221","107223","107612","126201"
"108611","108521","24","107223","108222","108221","107613","126201"
"108612","108462","25","108221","108223","108222","108611","126201"
"108613","108523","26","108222","108224","108223","108612","126201"
"108614","108524","27","108223","109221","108224","108613","126201"
"109611","109461","28","108224","109222","109221","108614","126201"
"109612","109522","29","109221","109223","109222","109611","126201"
"109613","109463","30","109222","109224","109223","109612","126201"
"109614","109524","31","109223","10022032","109224","109613","126201"
"10061032","10046032","32","109224","10022033","10022032","109614","126201"
"10061033","10046033","33","10022032","10022034","10022033","10061032","126201"
"10061034","999999","34","10022033","999999","10022034","10061033","126201"
"101611","101371","1","101521","101251","101251","101611","126301"
"101611","102371","2","102461","102252","102251","101611","126301"
"102612","102372","3","102521","103251","102252","102611","126301"
"102614","103521","4","103521","103252","103251","102582","126301"
"103612","103371","5","103461","103222","103252","103581","126301"
"103613","103372","6","103522","104221","103222","103582","126301"
"103614","104371","7","103614","104252","104221","103582","126301"
"104581","104372","8","104461","104253","104252","103614","126301"
"104612","104523","9","104522","104254","104253","104611","126301"
"104613","104373","10","104462","105251","104254","104612","126301"
"105611","105371","11","104463","105252","105251","104613","126301"
"105612","105372","12","105521","105253","105252","105611","126301"
"105613","105373","13","105522","105254","105253","105612","126301"
"105614","105374","14","105462","105255","105254","105613","126301"
"105615","105463","15","105374","105256","105255","105614","126301"
"105616","105524","16","105463","105257","105256","105615","126301"
"105617","105464","17","105524","106251","105257","105616","126301"
"106611","106461","18","105464","106252","106251","105617","126301"
"106612","106521","19","106461","106253","106252","106611","126301"
"106613","106462","20","106372","107251","106253","106612","126301"
"107611","107461","21","106462","107252","107251","106613","126301"
"107612","107462","22","107461","107253","107252","107611","126301"
"107613","107463","23","107462","108251","107253","107612","126301"
"108611","108371","24","107463","108252","108251","107613","126301"
"108612","108372","25","108371","108253","108252","108611","126301"
"108613","108373","26","108372","108254","108253","108612","126301"
"108614","108374","27","108373","109251","108254","108613","126301"
"109611","109371","28","108374","109252","109251","108614","126301"
"109612","109372","29","109371","109253","109252","109611","126301"
"109613","109373","30","109372","109254","109253","109612","126301"
"109614","109374","31","109373","10025032","109254","109613","126301"
"10061032","10037032","32","109374","10025033","10025032","109614","126301"
"10061033","10037033","33","10037032","10025034","10025033","10061032","126301"
"10061034","999999","34","10037033","999999","10025034","10061033","126301"
"101071","101281","1","101431","101101","101071","101551","126401"
"101551","102341","2","102431","102101","102071","101551","126401"
"102551","102342","3","102432","103071","102101","102551","126401"
"102552","103341","4","103431","103101","103071","102552","126401"
"103551","103342","5","103432","103072","103101","103551","126401"
"103342","103343","6","103432","104101","103072","103582","126401"
"103072","104341","7","103553","104102","104101","103552","126401"
"104551","104342","8","104101","104073","104102","103553","126401"
"104552","104343","9","104102","104104","104313","104551","126401"
"104554","104284","10","104283","105101","104104","104552","126401"
"105551","105341","11","104104","105102","105101","104553","126401"
"105552","105282","12","105101","105103","105102","105551","126401"
"105553","105343","13","105102","105104","105103","105552","126401"
"105554","105344","14","105103","105105","105104","105553","126401"
"105555","105285","15","105104","105106","105105","105554","126401"
"105556","105286","16","105105","105107","105106","105555","126401"
"105557","105287","17","105106","106101","105107","105556","126401"
"106551","106341","18","105107","106102","106101","105557","126401"
"106552","106282","19","106101","106103","106102","106551","126401"
"106553","106283","20","106102","107101","106103","106552","126401"
"107551","107281","21","106103","107102","107101","106553","126401"
"107552","107282","22","107101","107103","107102","107551","126401"
"107553","107283","23","107102","108101","107103","107552","126401"
"108551","108281","24","107103","108102","108101","107553","126401"
"108552","108282","25","108101","108103","108102","108551","126401"
"108553","108403","26","108102","108104","108103","108552","126401"
"108554","108434","27","108103","109101","108104","108553","126401"
"109551","109281","28","108104","109102","109101","108554","126401"
"109552","109282","29","109101","109103","109102","109551","126401"
"109553","109283","30","109102","109104","109103","109552","126401"
"109554","109284","31","109103","10010032","109104","109553","126401"
"10055032","10028032","32","109104","10010033","10010032","109554","126401"
"10055033","10028033","33","10010032","10010034","10010033","10055032","126401"
"10055034","999999","34","10010033","999999","10010034","10055033","126401"
"101611","101371","1","101521","101251","101251","101611","126501"
"101611","102371","2","102461","102222","102221","101611","126501"
"102611","102372","3","102521","103221","102222","102611","126501"
"102613","103521","4","103521","103252","103221","102613","126501"
"103611","103371","5","103522","103222","103252","103611","126501"
"103371","103372","6","103522","104221","103222","103613","126501"
"103222","104371","7","103614","104222","104221","103613","126501"
"104611","104522","8","104221","104223","104222","103614","126501"
"104612","104523","9","104222","104224","104223","104611","126501"
"104613","104463","10","104223","105221","104224","104612","126501"
"105611","105521","11","104224","105222","105221","104613","126501"
"105612","105372","12","105221","105223","105222","105611","126501"
"105613","105373","13","105222","105224","105223","105612","126501"
"105614","105523","14","105223","105225","105224","105613","126501"
