2e0b608d628f488b2012209437506e324eba1a35d369aabb4b25fac8c2fa3986,7ee93d7e2ce6afcf9d59178dea37a56f86b541fb1aae0192b4723d28c6825c70,db0ff54d106463fdb1150d477931afe7467b956c7c96cbc5b642dcb7e58d5ce1,9085580220c69b4701d8310e83fe9d2b13589bda36af6886763ac1ba1117cedc,eb18874a7fb7104a2eab00af8e6574baf58fdd133865c5e19a6447faa44da795,f6e9133d4bb3177b592913a51d20ead826d2c8edddbfd441fa41dc5713fbb3f7,9cae5657ecdfce6206b0c2cb5e99281236835d3d1c3c060e2bc03561e4c648b9,6dcab7328ba8f528a9df203b22688d1a48cff58a85252eed16e390cafa5f655e,9b9ef1e05b2ebd5cd6aa14e0ab9d3ba3274dde7872e0f2dad73eef29c323356d,53a994db0fad0660c1ce1322a59851633a5939513b5f5a9490fef1b76f5b30ef,0d76bb079dd4b5a56e7c1f48ff63ca28be931891c131b8471137989de8ce7352,e8d0045342c3e9acaa45f815ad130d1ed6d7071685aa6a4415ab5d233a50daac,0cedaf78a7ed542e190e493ebac2ad387223e9339204ea7f954dfc47a9cffb77,2a73dec04d9922afe3074e1a05416d378e569bfdcb509fcc9b182b97634fd1da,619b08d1e9fd776dfd3258f6dd3be2e1048031c0419a7cdfff1dab7a1bf3c55a,5c6c64bf16d74cbf7a33839f1aef09c509e613ed5271dca9f5bc6d8780c4ac2b,00d8102943718c2e0996a92a2faafee94fa4c24eecb7ee1a2278b56f7b6d106d,8dc1d99977c4854e4d29072be62d7343f6d2ddfe284aa01fe61fc449a136f283,2281dcb8f8ebbb3b8484d262f7aa239a89fc4f97ea07b8f6edf97d00724c10a8,7a6db66f97d3b52eca11a702f8700712871203f467632bdeed194926d4943ebd,8b9770dc46118d2ccde8befff1a21404f25eccdbd5da84c23cb2ea98cc4d9b7f,fe3061a946c464393c637dcdc2d237c5575d6dcc29b3e75b328f18a7c6e325db,f2c282fd15a950e1ffafa77c25d07bd32d0490296791946a0c5cb35394c579e7,28c6f33170e7ff08defb238c7178dabaa51379858fc11b5bf2eed498479cced2,ccf89dcf161d56969647c5e30c6e9aad54928476686c56ef0a9c8ca6fbab5d1f,024dcef0ce60489e1be1a028ec20d031ca9056f3b962963d1477096731b3cbe6,443cd11a7e09d545491ff22d02ebf30751e84346e770e596c2bbf8d506ec11b5,cde06edc921b98bc794f936f2f4660be2a646283444d6fdcdecb2f670977af88,161aebe8224dc108ab3b31302897ff22bb078a95e280dd5f578172cdc801624c,d9c87079688c236b5f18af8091dc477bc27535b2a2a02be30da0955a16b22e1b,3e48b2e0fc9234f427f463a329b0eee7f7d00162d64cb816058b80a8d25ff0f1,113c033bc1c53737280e87017e7f2b9a68caee88442a750a461ab62e29770a1e,9ebfea2f1edd5f7a2632041c7a17530fa2411849c1f94be21e2faa960dabc4de,cf3dd961cce2f7e3ecd6645e64dbec0902e963a321cbc69c90d93d177ce6ce61,d17c2181d82325fbb86a2f3d34dbe4547ae0f45783a29cab7b527ca8431c3a58,4a4940a586044183ea113e28a03a20e596c3478d74444656e8e22d39d9ff7596,15ac768e1bb7c9a827da0d136b0be0c090a746de0948229bc7b7a700076bc0ec,88a2b804ca4ea3c60f8c43937da403c5bc8b4b5fe28394943c36a2d302b3c4be,60304b30bff6288aa9746929a8c97b8676ed7107d5b45ee8a28b9f6cfc477030
"68.36","0","0","0","0","0","30000","430.6","100","0.5","0","131801","3.19","0","0","0","0","31318","0","0","0.44","9.62","0","0","20","0","3","2.72","0","0","0","0","0","0","0","0","0","60.61","0"
"85.45","0","0","0","0","0","40000","492.2","120","0.63","0","131801","3.65","0","0","0","0","31318","0","0","0.55","12.03","0","0","20","0","4","3.1","0","0","0","0","0","0","0","0","0","69.26","0"
"102.6","0","0","0","0","0","50000","553.7","150","0.75","0","131801","4.1","0","0","0","0","31318","0","0","0.66","14.43","0","0","20","0","5","3.49","0","0","0","0","0","0","0","0","0","77.92","0"
"37.97","0","0","0","0","0","10000","341.8","15","0.27","0","131901","2.39","0","0","0","0","31319","0","0","0.27","4.06","0","0","0","0","1","2.39","0","0","0","0","0","0","0","0","0","36.57","0"
"56.96","0","0","0","0","0","20000","410.2","30","0.41","0","131901","2.87","0","0","0","0","31319","0","0","0.41","6.09","0","0","0","0","2","2.87","0","0","0","0","0","0","0","0","0","43.88","0"
"75.94","0","0","0","0","0","30000","478.5","100","0.54","0","131901","3.35","0","0","0","0","31319","0","0","0.54","8.12","0","0","0","0","3","3.35","0","0","0","0","0","0","0","0","0","51.2","0"
"94.93","0","0","0","0","0","40000","546.9","120","0.68","0","131901","3.82","0","0","0","0","31319","0","0","0.68","10.15","0","0","0","0","4","3.82","0","0","0","0","0","0","0","0","0","58.51","0"
"114","0","0","0","0","0","50000","615.2","150","0.81","0","131901","4.3","0","0","0","0","31319","0","0","0.81","12.18","0","0","0","0","5","4.3","0","0","0","0","0","0","0","0","0","65.83","0"
"33.23","0","0","0","0","0","10000","299.1","15","0.24","0","132001","2.16","0","0","0","0","31320","0","0","0.24","6.73","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","60.61","0"
"49.85","0","0","0","0","0","20000","358.9","30","0.36","0","132001","2.59","0","0","0","0","31320","0","0","0.36","10.1","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","72.73","0"
"66.46","0","0","0","0","0","30000","418.7","100","0.48","0","132001","3.02","0","0","0","0","31320","0","0","0.48","13.46","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","84.85","0"
"83.08","0","0","0","0","0","40000","478.6","120","0.6","0","132001","3.46","0","0","0","0","31320","0","0","0.6","16.83","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","96.98","0"
"99.69","0","0","0","0","0","50000","538.4","150","0.72","0","132001","3.89","0","0","0","0","31320","0","0","0.72","20.19","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","109.1","0"
"46.42","0","0","0","0","0","10000","417.8","15","0.3","0","132101","2.73","0","0","0","0","31321","0","0","0.28","0","0","0","0","0","1","2.51","0","47.05","0","0","0","0","5.23","0","0","0","0"
"69.63","0","0","0","0","0","20000","501.4","30","0.45","0","132101","3.28","0","0","0","0","31321","0","0","0.42","0","0","0","0","0","2","3.01","0","56.46","0","0","0","0","7.85","0","0","0","0"
"92.84","0","0","0","0","0","30000","584.9","100","0.6","0","132101","3.82","0","0","0","0","31321","0","0","0.56","0","0","0","0","0","3","3.51","0","65.87","0","0","0","0","10.46","0","0","0","0"
"116.1","0","0","0","0","0","40000","668.5","120","0.75","0","132101","4.37","0","0","0","0","31321","0","0","0.7","0","0","0","0","0","4","4.02","0","75.28","0","0","0","0","13.08","0","0","0","0"
"139.3","0","0","0","0","0","50000","752","150","0.9","0","132101","4.91","0","0","0","0","31321","0","0","0.84","0","0","0","0","0","5","4.52","0","84.69","0","0","0","0","15.69","0","0","0","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.25","0","132201","2.28","0","0","0","0","31322","0","0","0.23","4.49","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","40.44","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.38","0","132201","2.74","0","0","0","0","31322","0","0","0.35","6.74","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","48.53","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.5","0","132201","3.19","0","0","0","0","31322","0","0","0.46","8.98","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","56.62","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.63","0","132201","3.65","0","0","0","0","31322","0","0","0.58","11.23","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","64.7","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.75","0","132201","4.1","0","0","0","0","31322","0","0","0.69","13.47","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","72.79","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.24","0","132301","2.16","0","0","0","0","31323","0","0","0.23","5.03","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","45.23","0"
"48.42","0","0","0","0","0","20000","348.6","30","0.36","0","132301","2.59","0","0","0","0","31323","0","0","0.35","7.55","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","54.28","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.48","0","132301","3.02","0","0","0","0","31323","0","0","0.46","10.06","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","63.32","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.6","0","132301","3.46","0","0","0","0","31323","0","0","0.58","12.58","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","72.37","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.72","0","132301","3.89","0","0","0","0","31323","0","0","0.69","15.09","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","81.41","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.25","0","132401","2.28","0","20","0","0","31324","0","0","0.24","0","0","0","0","0","1","2.16","0","52.97","0","0","0","0","5.89","0","0","0","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.38","0","132401","2.74","0","20","0","0","31324","0","0","0.36","0","0","0","0","0","2","2.59","0","63.56","0","0","0","0","8.84","0","0","0","0"
"74.12","0","0","0","0","0","30000","467","100","0.5","0","132401","3.19","0","20","0","0","31324","0","0","0.48","0","0","0","0","0","3","3.02","0","74.16","0","0","0","0","11.78","0","0","0","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.63","0","132401","3.65","0","20","0","0","31324","0","0","0.6","0","0","0","0","0","4","3.46","0","84.75","0","0","0","0","14.73","0","0","0","0"
"111.2","0","0","0","0","0","50000","600.5","150","0.75","0","132401","4.1","0","20","0","0","31324","0","0","0.72","0","0","0","0","0","5","3.89","0","95.35","0","0","0","0","17.67","0","0","0","0"
"37.03","0","0","0","0","0","10000","333.2","15","0.23","0","132501","2.05","0","0","0","0","31325","0","0","0.22","4.59","0","0","20","0","1","1.94","0","0","0","0","0","0","0","0","0","41.35","0"
"55.55","0","0","0","0","0","20000","399.8","30","0.35","0","132501","2.46","0","0","0","0","31325","0","0","0.33","6.89","0","0","20","0","2","2.33","0","0","0","0","0","0","0","0","0","49.62","0"
"74.06","0","0","0","0","0","30000","466.5","100","0.46","0","132501","2.87","0","0","0","0","31325","0","0","0.44","9.18","0","0","20","0","3","2.72","0","0","0","0","0","0","0","0","0","57.89","0"
"92.58","0","0","0","0","0","40000","533.1","120","0.58","0","132501","3.28","0","0","0","0","31325","0","0","0.55","11.48","0","0","20","0","4","3.1","0","0","0","0","0","0","0","0","0","66.16","0"
"111.1","0","0","0","0","0","50000","599.8","150","0.69","0","132501","3.69","0","0","0","0","31325","0","0","0.66","13.77","0","0","20","0","5","3.49","0","0","0","0","0","0","0","0","0","74.43","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.24","0","132801","2.16","0","0","0","0","31328","0","0","0.23","5.03","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","45.23","0"
"48.42","0","0","0","0","0","20000","348.6","30","0.36","0","132801","2.59","0","0","0","0","31328","0","0","0.35","7.55","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","54.28","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.48","0","132801","3.02","0","0","0","0","31328","0","0","0.46","10.06","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","63.32","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.6","0","132801","3.46","0","0","0","0","31328","0","0","0.58","12.58","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","72.37","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.72","0","132801","3.89","0","0","0","0","31328","0","0","0.69","15.09","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","81.41","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.27","0","132901","2.39","0","0","0","0","31329","0","0","0.28","4.23","0","0","0","0","1","2.51","0","0","0","0","0","0","0","0","0","38.05","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.41","0","132901","2.87","0","0","0","0","31329","0","0","0.42","6.35","0","0","0","0","2","3.01","0","0","0","0","0","0","0","0","0","45.66","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.54","0","132901","3.35","0","0","0","0","31329","0","0","0.56","8.46","0","0","0","0","3","3.51","0","0","0","0","0","0","0","0","0","53.27","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.68","0","132901","3.82","0","0","0","0","31329","0","0","0.7","10.58","0","0","0","0","4","4.02","0","0","0","0","0","0","0","0","0","60.88","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.81","0","132901","4.3","0","0","0","0","31329","0","0","0.84","12.69","0","0","0","0","5","4.52","0","0","0","0","0","0","0","0","0","68.49","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.29","0","133001","2.62","0","40","0","0","31330","0","0","0.27","0","0","0","0","0","1","2.39","0","55.25","0","0","0","0","6.14","0","0","0","0"
"59.19","0","0","0","0","0","20000","426.1","30","0.44","0","133001","3.14","0","80","0","0","31330","0","0","0.41","0","0","0","0","0","2","2.87","0","66.3","0","0","0","0","9.21","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.1","100","0.58","0","133001","3.67","0","120","0","0","31330","0","0","0.54","0","0","0","0","0","3","3.35","0","77.35","0","0","0","0","12.28","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.73","0","133001","4.19","0","160","0","0","31330","0","0","0.68","0","0","0","0","0","4","3.82","0","88.4","0","0","0","0","15.35","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.87","0","133001","4.72","0","200","0","0","31330","0","0","0.81","0","0","0","0","0","5","4.3","0","99.45","0","0","0","0","18.42","0","0","0","0"
"52.22","0","0","0","0","0","10000","469.9","15","0.42","0","133101","3.76","0","20","0","0","31331","0","0","0.39","0","0","0","0","0","1","3.53","0","37.59","0","0","0","0","4.18","0","0","0","0"
"78.33","0","0","0","0","0","20000","563.9","30","0.63","0","133101","4.51","0","20","0","0","31331","0","0","0.59","0","0","0","0","0","2","4.24","0","45.11","0","0","0","0","6.27","0","0","0","0"
"104.5","0","0","0","0","0","30000","657.9","100","0.84","0","133101","5.26","0","20","0","0","31331","0","0","0.78","0","0","0","0","0","3","4.94","0","52.63","0","0","0","0","8.36","0","0","0","0"
"130.6","0","0","0","0","0","40000","751.8","120","1.05","0","133101","6.02","0","20","0","0","31331","0","0","0.98","0","0","0","0","0","4","5.65","0","60.14","0","0","0","0","10.45","0","0","0","0"
"156.7","0","0","0","0","0","50000","845.8","150","1.26","0","133101","6.77","0","20","0","0","31331","0","0","1.17","0","0","0","0","0","5","6.35","0","67.66","0","0","0","0","12.54","0","0","0","0"
"45.25","0","0","0","0","0","10000","407.3","15","0.32","0","133201","2.85","0","0","0","0","31332","0","0","0.3","0","0","0","0","0","1","2.73","0","47.05","0","0","0","0","5.23","0","0","0","0"
"67.88","0","0","0","0","0","20000","488.8","30","0.48","0","133201","3.42","0","0","0","0","31332","0","0","0.45","0","0","0","0","0","2","3.28","0","56.46","0","0","0","0","7.85","0","0","0","0"
"90.5","0","0","0","0","0","30000","570.2","100","0.64","0","133201","3.99","0","0","0","0","31332","0","0","0.6","0","0","0","0","0","3","3.82","0","65.87","0","0","0","0","10.46","0","0","0","0"
"113.2","0","0","0","0","0","40000","651.7","120","0.8","0","133201","4.56","0","0","0","0","31332","0","0","0.75","0","0","0","0","0","4","4.37","0","75.28","0","0","0","0","13.08","0","0","0","0"
"135.8","0","0","0","0","0","50000","733.1","150","0.96","0","133201","5.13","0","0","0","0","31332","0","0","0.9","0","0","0","0","0","5","4.91","0","84.69","0","0","0","0","15.69","0","0","0","0"
"31.81","0","0","0","0","0","10000","286.3","15","0.25","0","133501","2.28","0","0","0","0","31335","0","0","0.2","5.13","0","0","0","0","1","1.82","0","0","0","0","0","0","0","0","0","46.14","0"
"47.72","0","0","0","0","0","20000","343.6","30","0.38","0","133501","2.74","0","0","0","0","31335","0","0","0.3","7.7","0","0","0","0","2","2.18","0","0","0","0","0","0","0","0","0","55.37","0"
"63.62","0","0","0","0","0","30000","400.8","100","0.5","0","133501","3.19","0","0","0","0","31335","0","0","0.4","10.26","0","0","0","0","3","2.55","0","0","0","0","0","0","0","0","0","64.6","0"
"79.53","0","0","0","0","0","40000","458.1","120","0.63","0","133501","3.65","0","0","0","0","31335","0","0","0.5","12.83","0","0","0","0","4","2.91","0","0","0","0","0","0","0","0","0","73.82","0"
"95.43","0","0","0","0","0","50000","515.3","150","0.75","0","133501","4.1","0","0","0","0","31335","0","0","0.6","15.39","0","0","0","0","5","3.28","0","0","0","0","0","0","0","0","0","83.05","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.29","0","133601","2.62","0","0","0","0","31336","0","0","0.27","0","0","0","0","0","1","2.39","0","46.37","0","0","0","0","5.15","0","0","0","0"
"62.15","0","0","0","0","0","20000","447.5","30","0.44","0","133601","3.14","0","0","0","0","31336","0","0","0.41","0","0","0","0","0","2","2.87","0","55.64","0","0","0","0","7.73","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.58","0","133601","3.67","0","0","0","0","31336","0","0","0.54","0","0","0","0","0","3","3.35","0","64.92","0","0","0","0","10.3","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.73","0","133601","4.19","0","0","0","0","31336","0","0","0.68","0","0","0","0","0","4","3.82","0","74.19","0","0","0","0","12.88","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.87","0","133601","4.72","0","0","0","0","31336","0","0","0.81","0","0","0","0","0","5","4.3","0","83.47","0","0","0","0","15.45","0","0","0","0"
"33.23","0","0","0","0","0","10000","299.1","15","0.24","0","133701","2.16","0","0","0","0","31337","0","0","0.23","4.92","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","44.32","0"
"49.85","0","0","0","0","0","20000","358.9","30","0.36","0","133701","2.59","0","0","0","0","31337","0","0","0.35","7.38","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","53.18","0"
"66.46","0","0","0","0","0","30000","418.7","100","0.48","0","133701","3.02","0","0","0","0","31337","0","0","0.46","9.84","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","62.05","0"
"83.08","0","0","0","0","0","40000","478.6","120","0.6","0","133701","3.46","0","0","0","0","31337","0","0","0.58","12.3","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","70.91","0"
"99.69","0","0","0","0","0","50000","538.4","150","0.72","0","133701","3.89","0","0","0","0","31337","0","0","0.69","14.76","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","79.78","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.24","0","133801","2.16","0","0","0","0","31338","0","0","0.23","4.59","0","0","20","0","1","2.05","0","0","0","0","0","0","0","0","0","41.35","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.36","0","133801","2.59","0","0","0","0","31338","0","0","0.35","6.89","0","0","20","0","2","2.46","0","0","0","0","0","0","0","0","0","49.62","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.48","0","133801","3.02","0","0","0","0","31338","0","0","0.46","9.18","0","0","20","0","3","2.87","0","0","0","0","0","0","0","0","0","57.89","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.6","0","133801","3.46","0","0","0","0","31338","0","0","0.58","11.48","0","0","20","0","4","3.28","0","0","0","0","0","0","0","0","0","66.16","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.72","0","133801","3.89","0","0","0","0","31338","0","0","0.69","13.77","0","0","20","0","5","3.69","0","0","0","0","0","0","0","0","0","74.43","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.29","0","133901","2.62","0","0","0","0","31339","0","0","0.27","0","0","0","0","0","1","2.39","0","55.25","0","0","0","0","6.14","0","0","0","0"
"59.19","0","0","0","0","0","20000","426.1","30","0.44","0","133901","3.14","0","0","0","0","31339","0","0","0.41","0","0","0","0","0","2","2.87","0","66.3","0","0","0","0","9.21","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.1","100","0.58","0","133901","3.67","0","0","0","0","31339","0","0","0.54","0","0","0","0","0","3","3.35","0","77.35","0","0","0","0","12.28","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.73","0","133901","4.19","0","0","0","0","31339","0","0","0.68","0","0","0","0","0","4","3.82","0","88.4","0","0","0","0","15.35","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.87","0","133901","4.72","0","0","0","0","31339","0","0","0.81","0","0","0","0","0","5","4.3","0","99.45","0","0","0","0","18.42","0","0","0","0"
"33.23","0","0","0","0","0","10000","299.1","15","0.29","0","134001","2.62","0","0","0","0","31340","0","0","0.27","4.49","0","0","0","0","1","2.39","0","0","0","0","0","0","0","0","0","40.44","0"
"49.85","0","0","0","0","0","20000","358.9","30","0.44","0","134001","3.14","0","0","0","0","31340","0","0","0.41","6.74","0","0","0","0","2","2.87","0","0","0","0","0","0","0","0","0","48.53","0"
"66.46","0","0","0","0","0","30000","418.7","100","0.58","0","134001","3.67","0","0","0","0","31340","0","0","0.54","8.98","0","0","0","0","3","3.35","0","0","0","0","0","0","0","0","0","56.62","0"
"83.08","0","0","0","0","0","40000","478.6","120","0.73","0","134001","4.19","0","0","0","0","31340","0","0","0.68","11.23","0","0","0","0","4","3.82","0","0","0","0","0","0","0","0","0","64.7","0"
"99.69","0","0","0","0","0","50000","538.4","150","0.87","0","134001","4.72","0","0","0","0","31340","0","0","0.81","13.47","0","0","0","0","5","4.3","0","0","0","0","0","0","0","0","0","72.79","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.23","0","134301","2.05","0","0","0","0","31343","0","0","0.23","5.03","0","0","20","0","1","2.05","0","0","0","0","0","0","0","0","0","45.23","0"
"48.42","0","0","0","0","0","20000","348.6","30","0.35","0","134301","2.46","0","0","0","0","31343","0","0","0.35","7.55","0","0","20","0","2","2.46","0","0","0","0","0","0","0","0","0","54.28","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.46","0","134301","2.87","0","0","0","0","31343","0","0","0.46","10.06","0","0","20","0","3","2.87","0","0","0","0","0","0","0","0","0","63.32","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.58","0","134301","3.28","0","0","0","0","31343","0","0","0.58","12.58","0","0","20","0","4","3.28","0","0","0","0","0","0","0","0","0","72.37","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.69","0","134301","3.69","0","0","0","0","31343","0","0","0.69","15.09","0","0","20","0","5","3.69","0","0","0","0","0","0","0","0","0","81.41","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.25","0","134401","2.28","0","0","0","0","31344","0","0","0.23","4.49","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","40.44","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.38","0","134401","2.74","0","0","0","0","31344","0","0","0.35","6.74","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","48.53","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.5","0","134401","3.19","0","0","0","0","31344","0","0","0.46","8.98","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","56.62","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.63","0","134401","3.65","0","0","0","0","31344","0","0","0.58","11.23","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","64.7","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.75","0","134401","4.1","0","0","0","0","31344","0","0","0.69","13.47","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","72.79","0"
"37.03","0","0","0","0","0","10000","333.2","15","0.25","0","134501","2.28","0","0","0","0","31345","0","0","0.23","4.38","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","39.42","0"
"55.55","0","0","0","0","0","20000","399.8","30","0.38","0","134501","2.74","0","0","0","0","31345","0","0","0.35","6.57","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","47.3","0"
"74.06","0","0","0","0","0","30000","466.5","100","0.5","0","134501","3.19","0","0","0","0","31345","0","0","0.46","8.76","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","55.19","0"
"92.58","0","0","0","0","0","40000","533.1","120","0.63","0","134501","3.65","0","0","0","0","31345","0","0","0.58","10.95","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","63.07","0"
"111.1","0","0","0","0","0","50000","599.8","150","0.75","0","134501","4.1","0","0","0","0","31345","0","0","0.69","13.14","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","70.96","0"
"39.24","0","0","0","0","0","10000","353.2","15","0.3","0","134601","2.73","0","0","0","0","31346","0","0","0.28","0","0","0","0","0","1","2.51","0","47.51","0","0","0","0","5.28","0","0","0","0"
"58.86","0","0","0","0","0","20000","423.8","30","0.45","0","134601","3.28","0","0","0","0","31346","0","0","0.42","0","0","0","0","0","2","3.01","0","57.01","0","0","0","0","7.92","0","0","0","0"
"78.48","0","0","0","0","0","30000","494.5","100","0.6","0","134601","3.82","0","0","0","0","31346","0","0","0.56","0","0","0","0","0","3","3.51","0","66.51","0","0","0","0","10.56","0","0","0","0"
"98.1","0","0","0","0","0","40000","565.1","120","0.75","0","134601","4.37","0","0","0","0","31346","0","0","0.7","0","0","0","0","0","4","4.02","0","76.02","0","0","0","0","13.2","0","0","0","0"
"117.8","0","0","0","0","0","50000","635.8","150","0.9","0","134601","4.91","0","0","0","0","31346","0","0","0.84","0","0","0","0","0","5","4.52","0","85.52","0","0","0","0","15.84","0","0","0","0"
"49.05","0","0","0","0","0","10000","441.5","15","0.29","0","134701","2.62","0","0","0","0","31347","0","0","0.27","0","0","0","0","0","1","2.39","0","38.73","0","0","0","0","4.3","0","0","0","0"
"73.58","0","0","0","0","0","20000","529.8","30","0.44","0","134701","3.14","0","0","0","0","31347","0","0","0.41","0","0","0","0","0","2","2.87","0","46.48","0","0","0","0","6.45","0","0","0","0"
"98.1","0","0","0","0","0","30000","618.1","100","0.58","0","134701","3.67","0","0","0","0","31347","0","0","0.54","0","0","0","0","0","3","3.35","0","54.22","0","0","0","0","8.6","0","0","0","0"
"122.7","0","0","0","0","0","40000","706.4","120","0.73","0","134701","4.19","0","0","0","0","31347","0","0","0.68","0","0","0","0","0","4","3.82","0","61.97","0","0","0","0","10.75","0","0","0","0"
"147.2","0","0","0","0","0","50000","794.7","150","0.87","0","134701","4.72","0","0","0","0","31347","0","0","0.81","0","0","0","0","0","5","4.3","0","69.71","0","0","0","0","12.9","0","0","0","0"
"39.8","0","0","0","0","0","10000","358.2","15","0.28","0","134801","2.51","0","20","0","0","31348","0","0","0.29","0","0","0","0","0","1","2.62","0","47.51","0","0","0","0","5.28","0","0","0","0"
"59.7","0","0","0","0","0","20000","429.8","30","0.42","0","134801","3.01","0","20","0","0","31348","0","0","0.44","0","0","0","0","0","2","3.14","0","57.01","0","0","0","0","7.92","0","0","0","0"
"79.6","0","0","0","0","0","30000","501.5","100","0.56","0","134801","3.51","0","20","0","0","31348","0","0","0.58","0","0","0","0","0","3","3.67","0","66.51","0","0","0","0","10.56","0","0","0","0"
"99.5","0","0","0","0","0","40000","573.1","120","0.7","0","134801","4.02","0","20","0","0","31348","0","0","0.73","0","0","0","0","0","4","4.19","0","76.02","0","0","0","0","13.2","0","0","0","0"
"119.4","0","0","0","0","0","50000","644.8","150","0.84","0","134801","4.52","0","20","0","0","31348","0","0","0.87","0","0","0","0","0","5","4.72","0","85.52","0","0","0","0","15.84","0","0","0","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.32","0","134901","2.85","0","0","0","0","31349","0","0","0.27","0","0","0","0","0","1","2.39","0","54.11","0","0","0","0","6.01","0","0","0","0"
