c82df534912f94c8f10ca6a5d361b48aaf406827ffbefdc03c0e551192f4a12f,caca9aed9e478b5a588eb1e5a9228999309fc1d5b8ce6147e93f6d1921b7f6bd,cabc7928adc5b4fe18f744bd896a4e2b38cc41ffe8c8c677f0e9834686b86b77,66ed0cb2deb50380ac90bf124b59cc361b7d932a6b4bd2129233ce78e769012f,e573d1aa7e495322186561499c7639bac7b6df3cd490ff71bb379af160636f9d,0a62796f2e407313685e34b6b6c1c585a9cebba924e4b825651e653065adfe68,6fe271683d3e217dfd406d405a6b56d9ed670c9c5639677e37e0450f9736e723,23dab71f8aee0a264640cfb942496deb3fe4cffba14c129eb96610e35f033863,645b1f13dae2bfdf5f2236e2664b4a3406ed5a02b7d28e5e94d904d8c8230822,9ac3ee279726349587a9f8785ab069ea31c21ed7bfd71be7293bc126c571ea31,09e889979e5eddf7a715cd531be62e312c361c50bb679258675acef58eecbf5c,8a02aecf8a7d46fa311af211b2d53fb8962188b3933cb3208e7cd687165f865f,8499104003ff51583dd16f44a30c8bdfd9ea4ec979b9628b3e7225b980bd9924,ec2c9bd5ef5bcd713c29000350c040d9a24d4079b3e7fbf4b285715f3249b460,d084197aba71bb3e9087d3c348ab126b9925ffd732b08436c3b4ebe272f456e3,8452d43709c047da13d979ba7cec9c2a2a4e9eb73e49adb602a262a7d28e712e,c836ffd2a044d94e1c841ebbbed60c7807d36a4bcd8be4c411da87303dbc562a,332d290352156779c7c763016efb87672351c0429577f9506081003f7bf2c964,1546dd24393acb240274121433b618fffc401b9ba06f5f34d2e46db477056b4d,1b24af17b78ba10c9535dec478bfd5a8cfd85bcbe94c344c9f405eb2744a52f2
"5147","","12540","5","5","5","5","ホイコーロ","12452","12467","これ、何と読む？","1","","2","12525","0","5","5","12507","回鍋肉＝ホイコーロ"
"5148","ネギの白い部分を、まるで髪の毛のようにごく細くせん切りにしたもの。和食の飾りに使われる","12493","5","5","4","5","しらがネギ","12425","12364","これ、何と言う？","2","","2","12462","0","4","4","12375","しらがネギ"
"5149","特別に栄養価が高いことから「野菜の王様」とも呼ばれる緑色の葉野菜","12452","5","5","5","5","モロヘイヤ","12525","12504","これ、何と言う？","3","","2","12516","0","5","5","12514","モロヘイヤ"
"5150","凍らせた果物や野菜などをミキサーにかけて作る飲み物で、朝食に好まれる","12472","5","5","5","5","スムージー","12512","12540","これ、何と言う？","1","","2","12540","0","5","5","12473","スムージー"
"5151","毎日の夜に行う、自分ならではの習慣のこと。近年ではタレントが動画に撮って発信するのが人気","12451","5","5","5","5","ルーティン","12540","12486","これ、何と言う？","2","","2","12531","0","5","5","12523","ナイトルーティン"
"5152","蒸した鶏肉をごまだれで味付けた中華料理。キュウリを添えることが多い","12531","5","5","5","5","バンバンジ","12531","12496","これ、何と読む？","3","","2","12472","0","5","5","12496","棒棒鶏＝バンバンジー"
"5153","天ぷらの一種。「青のり」を混ぜた衣で、ちくわなどの練り物を揚げた食べ物","12354","4","4","4","5","いそべあげ","12381","12409","これ、何と言う？","2","","2","12370","0","4","4","12356","いそべあげ"
"5154","","12426","4","4","4","5","おにぎりざ","12395","12366","このパネルの「プリコネ読み」は？","3","","1","12374","5154","4","4","12362","おにぎりざ"
"5155","非常にポピュラーな紅茶の種類。「ウバ」「キーマン」に並び、「世界三大銘茶」と評される","12522","5","5","5","5","ダージリン","12540","12472","これ、何と言う？","1","","2","12531","0","5","5","12480","ダージリン"
"5156","ポピュラーな紅茶の一種で、お菓子作りの材料にも好まれる。伯爵という意味の言葉が含まれる","12524","5","5","5","5","アルグレイ","12523","12464","これ、何と言う？","2","アールグレイ","2","12452","0","5","5","12450","アールグレイ"
"5157","非常にポピュラーな、炭酸飲料の一種。ショウガの風味が特徴的","12515","5","5","5","5","ジンジャー","12531","12472","これ、何と言う？","1","","2","12540","0","5","5","12472","ジンジャーエール"
"5158","家庭の支出額のうち、「食費」が占める割合のこと","12523","6","5","5","5","エンゲル係","12531","12466","これ、何と言う？","2","","2","20418","0","5","5","12456","エンゲル係数"
"5159","一般にビールやレバー、エビ、牡蠣などに多く含まれる成分。あまりとり過ぎると痛風の原因に","12383","4","4","5","5","プリンたい","12522","12531","これ、何と言う？","2","","2","12356","0","5","5","12503","プリンたい"
"5160","豆腐の種類として特によく食べられる2種類。1つは「木綿豆腐」で、もう一つは？","12358","4","4","4","5","きぬどうふ","12396","12393","これ、何と言う？","1","","2","12405","0","4","4","12365","きぬどうふ"
"5161","患者が医師から十分な説明を受け、合意のうえで医療行為を受けること","12457","5","5","5","5","インフォム","12531","12501","これ、何と言う？","3","インフォームド・コンセント","2","12512","0","5","5","12452","インフォームド・コンセント"
"5162","元は「ヨガ」から生まれた習慣で、不要なものを捨て、物に執着せずに生きること","12419","4","4","4","5","だんしゃり","12435","12375","これ、何と言う？","2","","2","12426","0","4","4","12384","だんしゃり"
"5163","花粉症の原因として最も多いのは、どんな種類の花粉？","12405","4","4","4","5","スギかふん","12462","12363","これ、何と言う？","2","","2","12435","0","5","5","12473","スギかふん"
"5164","固定の時間帯で働く従来の働き方とは違い、始業と終業の時間を自由に決められる労働制度","12463","5","5","5","5","フレックス","12524","12483","これ、何と言う？","2","","2","12473","0","5","5","12501","フレックスタイム制"
"5165","アルコールをあまり毎日飲み過ぎず、肝臓を休める日を適度に設けることを推奨する言葉","12363","4","4","4","5","きゅうかん","12421","12358","これ、何と言う？","2","","2","12435","0","4","4","12365","きゅうかん日"
"5166","卵・酢・油などから作られ、サラダなどにかけることが多い、定番の調味料","12540","5","5","5","5","マヨネーズ","12520","12493","これ、何と言う？","1","","2","12474","0","5","5","12510","マヨネーズ"
"5167","主にトマトなどから作られる、定番の赤い調味料。オムライスやフライドポテトなどによく合う","12483","5","5","5","5","ケチャップ","12481","12515","これ、何と言う？","1","","2","12503","0","5","5","12465","ケチャップ"
"5168","トーストなどに塗るのが定番の加工食品。バターの代替品として使われることも","12522","5","5","5","5","マーガリン","12540","12460","これ、何と言う？","1","","2","12531","0","5","5","12510","マーガリン"
"5169","料理の「さしすせそ」、順番に何と言う？","37218","6","6","6","5","砂糖塩酢醤","31958","22633","これ、何と言う？","3","砂糖・塩・酢・醤油・味噌","2","37284","0","6","6","30722","砂糖・塩・酢・醤油・味噌"
"5170","健康食品として知られるお米。米のほかに麦や粟など、合計5種類の穀物が合わさっている","12414","4","4","4","5","ごこくまい","12371","12367","これ、何と言う？","3","","2","12356","0","4","4","12372","ごこくまい"
"5171","ホテルなどで多い、セルフサービス形式での食事。「バイキング」と混同されることが少なくない","12501","5","5","5","5","ビュッフェ","12517","12483","これ、何と言う？","3","","2","12455","0","5","5","12499","ビュッフェ"
"5172","トウガラシの代表的な品種。名前は、とある鳥のかぎづめに似ていることから","12388","4","4","4","5","たかのつめ","12363","12398","これ、何と言う？","2","","2","12417","0","4","4","12383","たかのつめ"
"5173","高級食材としてよく知られるカニ。魚のタラが獲れる場所に生息していることが由来","12460","5","5","5","5","タラバガニ","12521","12496","これ、何と言う？","1","","2","12491","0","5","5","12479","タラバガニ"
"5174","食用として、かき揚げなどで好まれる小さなエビ。透き通ったピンク色の身体をしている","12456","5","5","5","5","サクラエビ","12463","12521","これ、何と言う？","2","","2","12499","0","5","5","12469","サクラエビ"
"5175","売り物によく設定される「398円」という値段を読みやすくした読み方","12421","4","4","4","5","さんきゅぱ","12435","12365","これ、何と言う？","1","さんきゅっぱ","2","12401","0","4","4","12373","さんきゅっぱ"
"5176","ホタテなどの二枚貝で、円柱の形をした大きな可食部の通称","12375","4","4","4","5","かいばしら","12356","12400","これ、何と言う？","1","","2","12425","0","4","4","12363","かいばしら"
"5177","結婚式で、ケーキ入刀のあとに新郎新婦がお互いにケーキを食べさせあう演出","12473","5","5","5","5","ファースト","12449","12540","これ、何と言う？","2","","2","12488","0","5","5","12501","ファーストバイト"
"5178","結婚披露宴の途中で新郎新婦が離席し、衣装を変えること","12362","4","4","4","5","いろなおし","12429","12394","これ、何と言う？","2","","2","12375","0","4","4","12356","おいろなおし"
"5179","庭木を切って整えるためのはさみで、普通のはさみなら切れない太い枝なども切ることができる","12373","4","4","4","5","剪定ばさみ","23450","12400","これ、何と言う？","3","","2","12415","0","6","6","21098","剪定ばさみ"
"5180","訪問販売などで考える暇なく購入してしまったものを、一定期間中ならキャンセルできる制度","12531","5","5","5","5","クーリング","12540","12522","これ、何と言う？","2","","2","12464","0","5","5","12463","クーリング・オフ"
"5181","「猫にあげるような飯」のこと。削り節をかけるか、味噌汁をかけるか、定義は地域で分かれる","12435","4","4","4","5","ねこまんま","12371","12414","これ、何と言う？","2","","2","12414","0","4","4","12397","ねこまんま"
"5182","分譲マンションで、価格が1億円を超えるような特に高級なものを指す俗語","12519","5","5","5","5","おくション","12367","12471","これ、何と言う？","3","","2","12531","0","4","4","12362","おくション"
"5183","高速道路で、「SA」は「サービスエリア」。では「PA」は？","12531","5","5","5","5","パーキング","12540","12461","これ、何と言う？","1","","2","12464","0","5","5","12497","パーキングエリア"
"5184","「ほどよく筋肉があり、脂肪は少なく引き締まった体型」を指す俗語。対義語は「ゴリマッチョ」","12481","5","5","5","5","細マッチョ","12510","12483","これ、何と言う？","2","","2","12519","0","6","5","32048","細マッチョ"
"5185","定番の肉料理。ひき肉をメインに、卵やパン粉、野菜などと一緒にこねて焼いたもの","12540","5","5","5","5","ハンバーグ","12531","12496","これ、何と言う？","1","","2","12464","0","5","5","12495","ハンバーグ"
"5186","結婚式やパーティなどで、ゲストを迎え入れるために入り口に置かれる案内板のこと","12459","5","5","5","5","ウェルカム","12455","12523","これ、何と言う？","2","","2","12512","0","5","5","12454","ウェルカムボード"
"5187","のり巻き寿司の一つで、マグロの赤身とわさびが巻かれたもの","12414","4","4","4","5","てっかまき","12387","12363","これ、何と言う？","1","","2","12365","0","4","4","12390","てっかまき"
"5188","のり巻き寿司の一つで、きゅうりが巻かれたもの","12414","4","4","4","5","かっぱまき","12387","12401","これ、何と言う？","1","","2","12365","0","4","4","12363","かっぱまき"
"5189","どんぶり物の料理の一つ。割下で甘く煮た鶏肉を、たまごでとじてご飯に乗せたもの","12393","4","4","4","5","おやこどん","12420","12371","これ、何と言う？","1","","2","12435","0","4","4","12362","おやこどん"
"5190","寿司の一種で、握ったり巻いたりしたものではなく、具材をご飯の上に散らすように盛るのが特徴","12378","4","4","4","5","ちらしずし","12425","12375","これ、何と言う？","1","","2","12375","0","4","4","12385","ちらしずし"
"5191","「そば」の分類の一つで、そば粉とうどん粉を２：８の配分で打ったそばのこと","12381","4","4","4","5","にはちそば","12399","12385","これ、何と言う？","3","","2","12400","0","4","4","12395","にはちそば"
"5192","「世界一臭い缶詰め」として、良くも悪くも有名な食べ物。塩漬けのニシンを発酵させて作る","12511","5","5","5","5","ストレミン","12488","12524","これ、何と言う？","3","","2","12531","0","5","5","12473","シュールストレミング"
"5193","「干支」を順番に並べると、最初にくる5つは何？","21359","6","6","6","5","子丑寅卯辰","19985","23493","これ、何と言う？","3","子・丑・寅・卯・辰・巳・午・未・申……","2","36784","0","6","6","23376","子・丑・寅・卯・辰・巳・午・未・申……"
"5194","","12372","4","4","4","5","ふねんごみ","12397","12435","これ、何と言う？","1","","2","12415","0","4","4","12405","可燃ごみ⇔ふねんごみ"
"5195","日中は大都市へ通勤し、夜だけ帰ってくるための場所として、その近郊に発展した街のこと","12454","5","5","5","5","ベドタウン","12489","12479","これ、何と言う？","2","ベッドタウン","2","12531","0","5","5","12505","ベッドタウン"
"5196","レンタカーに並び、近年急速に普及した貸し車サービス。短時間でも気軽に使えるのが長所","12455","5","5","5","5","カーシェア","12540","12471","これ、何と言う？","2","","2","12450","0","5","5","12459","カーシェア"
"5197","豚のひき肉を皮で包んで蒸した、中華料理の一つ","12510","5","5","5","5","シュウマイ","12517","12454","これ、何と読む？","2","","2","12452","0","5","5","12471","焼売＝シュウマイ"
"5198","","12495","5","5","5","5","チャーハン","12515","12540","この料理、何と読む？","1","","2","12531","0","5","5","12481","炒飯＝チャーハン"
"5199","太陽暦では実際の季節と暦とがわずかにズレるので、4年に一度、「366日」の年を設けること","12393","4","4","4","5","うるうどし","12427","12358","これ、何と言う？","2","","2","12375","0","4","4","12358","うるうどし"
"5200","入浴剤の一種で、ミネラルを多く含んだ塩系の成分を主として作られるものを特にこう呼ぶ","12523","5","5","5","5","バスソルト","12473","12477","これ、何と言う？","2","","2","12488","0","5","5","12496","バスソルト"
"5201","「じゃがいも」の別の呼び名。一般には馴染みが薄いが行政などではこちらが好まれることも","12375","4","4","4","5","ばれいしょ","12428","12356","これ、何と言う？","2","","2","12423","0","4","4","12400","ばれいしょ"
"5202","「競売」とも呼ばれる、物品の売買の方法の一つ。「入札」「落札」などの用語が使われる","12519","5","5","5","5","オクション","12463","12471","これ、何と言う？","1","オークション","2","12531","0","5","5","12458","オークション"
"5203","本来はカミソリ全般を指す言葉だが、一般には特に電動のひげ剃り機を指して使うことが多い","12496","5","5","5","5","シェーバー","12455","12540","これ、何と言う？","1","","2","12540","0","5","5","12471","シェーバー"
"5204","紙幣やカードなどを挟んで持ち歩く道具で、財布と比べ気軽に携帯できるため使う人が増えている","12522","5","5","5","5","マネクリプ","12493","12463","これ、何と言う？","3","マネークリップ","2","12503","0","5","5","12510","マネークリップ"
"5205","お寿司のネタとしてよく知られるマグロの部位。脂のノリがほどよく、テッパンの人気を誇る","12488","5","5","4","5","ちゅうトロ","12421","12358","これ、何と言う？","1","","2","12525","0","4","4","12385","ちゅうトロ"
"5206","ウニの一種。食べものとしては抵抗のある名前だが、非常に美味と言われる","12454","5","5","5","5","バフンウニ","12501","12531","これ、何と言う？","3","","2","12491","0","5","5","12496","バフンウニ"
"5207","オートバイの横に取り付ける自走しない車で、人を乗せることも可能","12459","5","5","5","5","サイドカー","12452","12489","これ、何と言う？","2","","2","12540","0","5","5","12469","サイドカー"
"5209","『クレジッタ』の所属するギルドの名前は？","12531","5","5","5","5","リチモンド","12481","12514","これ、何と言う？","3","リッチモンド商工会","1","12489","6020","5","5","12522","リッチモンド商工会"
"5211","お正月に飾られる、ついたお餅を重ねたもの","12418","4","4","4","5","かがみもち","12364","12415","これ、何と言う？","1","","2","12385","0","4","4","12363","かがみもち"
"5212","鉄板焼きの一種。由来は諸説あるが、具や焼き具合を、好みの通りにして味わったことなど","28988","4","6","4","5","お好み焼き","22909","12415","これ、何と言う？","1","","2","12365","0","4","6","12362","お好み焼き"
"5213","卵焼きの一種で、だし汁をたっぷり含ませて焼いたものをこう呼ぶ","12365","6","4","6","5","だし巻き卵","12375","24059","これ、何と言う？","1","","2","21365","0","4","4","12384","だし巻き卵"
"5214","ミニゲームを遊べるギルドハウス家具","12502","5","5","5","5","ゲムテブル","12512","12486","これ、何と言う？","2","みんなのゲームテーブル","1","12523","5214","5","5","12466","みんなのゲームテーブル"
"5215","『カリン』がスキップチケットを作ってくれるギルドハウス家具","12398","6","4","5","5","カリンの机","12522","12531","これ、何と言う？","3","","1","26426","5215","5","5","12459","カリンの机"
"5216","『緑竜の骸嶺』を登頂した証として美食殿一行が手にした料理、兼ギルドハウス家具","12391","4","4","4","5","至高おでん","39640","12362","これ、何と言う？","3","至高のドラゴンテイルおでん","1","12435","5216","6","6","33267","至高のドラゴンテイルおでん"
"5217","『雲海の山脈』を登頂した証として美食殿一行が手にした料理、兼ギルドハウス家具","29289","6","6","6","5","雲海魔物肉","28023","39764","これ、何と言う？","3","雲海の魔物肉","1","32905","5217","6","6","38642","雲海の魔物肉"
"5218","『毒瘴の闇稜』を登頂した証として美食殿一行が手にした料理、兼ギルドハウス家具","12372","6","4","4","5","山盛りご飯","30427","12426","これ、何と言う？","3","","1","39151","5218","6","6","23665","絶世の卵と山盛りご飯"
"5219","ギルドハウスに置くことができる、プリティーなプリンセスのぬいぐるみシリーズ","12427","4","4","4","5","プリぐるみ","12522","12368","これ、何と言う？","2","","1","12415","5219","5","5","12503","プリぐるみ"
"5220","とあるキャラが手作りしてくれた、マナを貯めることができるギルドハウス家具","12525","4","5","5","5","コッコロの","12483","12467","これ、何と言う？","2","","1","12398","5220","5","5","12467","コッコロのおさいふ"
"5221","オーマの町の振興を願い、とある大物の魚を釣り上げた場面を描いたポスター","12492","5","5","5","5","トゥンヌス","12453","12531","これ、何と言う？","3","","1","12473","5221","5","5","12488","新春トゥンヌス釣上図柄"
"5222","食べても食べても無くならない、食いしん坊のペコリーヌにはたまらないおにぎり","12395","4","4","4","5","無限おにぎ","38480","12362","これ、何と言う？","1","","1","12366","5222","6","6","28961","無限おにぎり"
"5223","クリスティーナがプロデュースした、見た目もゴージャスで効能も抜群なスパ設備","12473","5","5","5","5","リゾトスパ","12478","12488","これ、何と言う？","3","リゾートスパ","1","12497","5223","5","5","12522","クリスティーナ・リゾートスパ"
"5224","お正月の恒例行事。目隠しをして、紙に描かれた顔の輪郭の中に、目や鼻を置いて楽しむ遊び","12425","4","4","4","5","ふくわらい","12367","12431","これ、何と言う？","1","","2","12356","0","4","4","12405","ふくわらい"
"6001","","12486","5","5","5","6","アルゲティ","12523","12466","このモンスター、何と言う？","1","","1","12451","6001","5","5","12450","アルゲティ"
"6002","カエルやイモリなど、水中でも陸上でも生きることができる生物","12379","4","4","4","6","りょうせい","12423","12358","これ、何と言う？","1","","2","12356","0","4","4","12426","りょうせい類"
"6003","","12375","4","4","4","6","ふしんしゃ","12375","12435","左のキャラは右のキャラを何と呼ぶ？","2","","1","12419","6003","4","4","12405","へんたいふしんしゃさん"
"6004","ルーセント学院の男子生徒が、ユニの「ヤバさ」を指して言ったのではという疑惑のある言葉","12420","4","4","4","6","やべーやつ","12409","12540","これ、何と言う？","2","","1","12388","6004","4","4","12420","テレ女のやべーやつ"
"6005","ルーセント学院の男子生徒が、チエルの「ヤバさ」を指して言ったのではという疑惑のある言葉","12420","4","4","4","6","やべーやつ","12409","12540","これ、何と言う？","2","","1","12388","6005","4","4","12420","テレ女のやべーやつ"
"6006","ルーセント学院の男子生徒が、クロエの「ヤバさ」を指して言ったのではという疑惑のある言葉","12420","4","4","4","6","やべーやつ","12409","12540","これ、何と言う？","2","","1","12388","6006","4","4","12420","テレ女のやべーやつ"
"6007","ゴムのような柔らかいくちばし、水かき、哺乳類でありながら卵を産むなどの特徴をもつ動物","12495","5","5","5","6","カモノハシ","12514","12494","これ、何と言う？","2","","2","12471","0","5","5","12459","カモノハシ"
"6008","淡いピンク色の身体に、長い首と脚をもつ、片足立ちが特徴の鳥","12531","5","5","5","6","フラミンゴ","12521","12511","これ、何と言う？","1","","2","12468","0","5","5","12501","フラミンゴ"
"6009","「武装した小さなもの」という意味の哺乳類。硬い甲羅を持ち、ピンチのときは球状に丸まる","12472","5","5","5","6","アルマジロ","12523","12510","これ、何と言う？","1","","2","12525","0","5","5","12450","アルマジロ"
"6010","童話「みにくいアヒルの子」で、アヒルの子は本当はどんな鳥だった？","12423","4","4","4","6","はくちょう","12367","12385","これ、何と言う？","1","","2","12358","0","4","4","12399","はくちょう"
"6012","猿の種類の一つ。その名の通り長い手を使って、樹上を軽やかに動く","12470","5","5","5","6","テナガザル","12490","12460","これ、何と言う？","2","","2","12523","0","5","5","12486","テナガザル"
"6013","哺乳類の一種。水に直接手を突っ込んで獲物を取る様子が「洗っている」ように見える","12464","5","5","5","6","アライグマ","12521","12452","これ、何と言う？","2","","2","12510","0","5","5","12450","アライグマ"
"6014","お祭りや縁日でも親しまれてきたカメの通称。幼い頃の甲羅の色に由来している","12460","5","5","5","6","ミドリガメ","12489","12522","これ、何と言う？","2","","2","12513","0","5","5","12511","ミドリガメ"
"6015","ジャンプが得意な、哺乳類の一種。お腹の袋で子育てをすることでよく知られる","12523","5","5","5","6","カンガルー","12531","12460","これ、何と言う？","1","","2","12540","0","5","5","12459","カンガルー"
"6020","【リッチモンド商工会】のギルドマスターの『クレジッタ』。フルネームはなんと言う？","12471","5","5","5","6","キャッシュ","12515","12483","これ、何と言う？","1","","1","12517","6020","5","5","12461","クレジッタ・キャッシュ"
"6021","『シノブ』の父親の通称。過去の霊媒の仕事で、ドクロ姿になってしまったことから","35242","6","6","5","6","ドクロ親父","12463","12525","この人は誰？","2","","1","29238","6021","5","5","12489","ドクロ親父"
"6022","エルピス島で発見された生物。正しくは『ドラゴンもどき』だが、『イノリ』からの呼ばれ方は？","12419","4","4","4","6","ドラちゃん","12521","12385","これ、何と言う？","2","","1","12435","6022","5","5","12489","ドラちゃん"
"6024","チエルの、「カルミナファン」としての二つ名","12371","6","4","4","6","すこすこ侍","12371","12377","この人は誰？","1","","1","20365","6024","4","4","12377","カルミナすこすこ侍"
"6025","『アンナ』の二つ名。後ろの2文字はそのままでは読まず、「ヘカーテ」と読むらしい","20901","6","6","4","6","疾風の冥姫","39080","12398","これ、何と言う？","2","","1","23019","3002","6","6","30142","疾風の冥姫"
"6028","『ミサト』を★5にしたときに獲得できる称号","12377","4","4","4","6","ママですよ","12510","12391","これ、何と書いてある？","2","","1","12424","6028","5","5","12510","ほぉら、ママですよ～"
"6041","イベント「デンジャラスバカンス！　渚のグルメプリンセス」のボス","12497","5","5","5","6","テンタパス","12531","12479","これ、何と言う？","1","","1","12473","6041","5","5","12486","テンタパス"
"6042","イベント「王都の名探偵 嘆きの追跡者」のボス","22899","6","6","4","6","嘆きの女神","12365","12398","これ、何と言う？","1","","1","31070","6042","6","4","22022","嘆きの女神"
"6043","イベント「リトル・ブレイブ・ハロウィンナイト！」のボス","12488","5","5","5","6","ファントム","12449","12531","これ、何と言う？","1","","1","12512","6043","5","5","12501","ファントムバロン"
"6044","イベント「七夕剣客旅情譚　天に流れる夏の恋」のボス","12412","4","4","4","6","うわきぼし","12431","12365","これ、何と言う？","1","","1","12375","6044","4","4","12358","覚醒・うわきぼし"
"6045","イベント「新春グルメプリンセス！　一投にかけた乙女たち」のボス","12492","5","5","5","6","トゥンヌス","12453","12531","これ、何と言う？","2","","1","12473","6045","5","5","12488","グレートトゥンヌス"
"6046","イベント「カルミナサマーライブ　ジャスト　ア　モーメント！」のボス","12521","5","5","5","6","ウタクラゲ","12479","12463","これ、何と言う？","1","","1","12466","6046","5","5","12454","クイーンウタクラゲ"
"6047","イベント「魔法少女外伝　マジカル★ノワールズ！」のボス","12486","5","5","5","6","トリニティ","12522","12491","これ、何と言う？","1","","1","12451","6047","5","5","12488","アンチビースト・トリニティ"
"6048","『ミサキ』がどのような女性であるかを表した通称。背伸び感が可愛らしい","12487","5","5","5","6","大人レディ","20154","12524","これ、何と言う？","2","大人のレディ","1","12451","6048","6","6","22823","大人のレディ"
"6049","『ティラノサウルス』の別の言い方","12463","5","5","5","6","Tレックス","12524","12483","これ、何と言う？","2","","2","12473","0","2","5","84","Tレックス"
"6050","3本の立派なツノが特徴の、有名な恐竜。名前の読み方は、「トリ」で区切るのが実は正しい","12503","5","5","5","6","ケラトプス","12521","12488","これ、何と言う？","1","","2","12473","0","5","5","12465","トリケラトプス"
"6051","イルカやコウモリなどが持つ能力。超音波を発し、その反響によって周囲の様子を探る","12519","5","5","5","6","ロケション","12465","12471","これ、何と言う？","2","エコーロケーション","2","12531","0","5","5","12525","エコーロケーション"
"6052","熱帯や亜熱帯の一部の水辺に生育する植物の総称で、非常にユニークな形の根っこを形成する","12525","5","5","5","6","マングロブ","12531","12464","これ、何と言う？","1","マングローブ","2","12502","0","5","5","12510","マングローブ"
"6053","学術的に貴重なものとして保護される、天然の動物・植物・地質・鉱物。アホウドリやトキなど","24565","6","6","6","6","天然記念物","28982","35352","これ、何と言う？","1","","2","29289","0","6","6","22825","天然記念物"
"6054","人間の足の裏の、地面と接しないくぼんだ部分。人によっては無い場合もある","12414","4","4","4","6","つちふまず","12385","12405","これ、何と言う？","1","","2","12378","0","4","4","12388","つちふまず"
"6055","『タマキ』の裏の名前にして、恵まれない人たちを助ける、謎に包まれた義賊","12488","5","5","5","6","ファントム","12449","12531","これは何？","2","","1","12512","5036","5","5","12501","ファントムキャッツ"
"6056","裏社会で恐れられる『ミツキ』の二つ名。彼女の隻眼からは逃れられない","12452","5","5","5","6","ワンアイド","12531","12450","これ、何と読む？","3","","1","12489","6056","5","5","12527","隻眼の赤い悪魔\n＝ワンアイドデビル"
"6057","『ナナカ』の二つ名。さまざまな魔法を探し集めていることに由来する","12479","5","5","5","6","コレクター","12524","12463","これ、何と読む？","3","","1","12540","6057","5","5","12467","蒐集家（＝コレクター）"
"6058","『ネネカ』の、『七冠』としての二つ名。あらゆるものに姿を変化させられることから","12531","5","5","5","6","レグナント","12464","12490","これ、何と読む？","3","","1","12488","6058","5","5","12524","変貌大妃（＝メタモルレグナント）"
"6059","『イノリ』が『カヤ』に対して、ムキになったり、おちょくったりするときの呼び方","12496","5","5","5","6","ケンカバカ","12531","12459","これ、何と言う？","2","","1","12459","6059","5","5","12465","脳筋ケンカバカ"
"6060","レースのために、長い年月をかけて改良された類の馬。家柄の良い人のたとえ表現でもおなじみ","12524","5","5","5","6","サラブレド","12521","12502","これ、何と言う？","1","サラブレッド","2","12489","0","5","5","12469","サラブレッド"
"6061","キツネの一種。冷ややかで悟りを開いたような表情に見えることで近年人気を博している","12484","5","5","5","6","スナギツネ","12490","12462","これ、何と言う？","3","","2","12493","0","5","5","12473","チベットスナギツネ"
"6062","数億年も前から変わらない姿のまま現存しているため、「生きた化石」と呼ばれる深海魚","12531","5","5","5","6","シラカンス","12521","12459","これ、何と言う？","2","シーラカンス","2","12473","0","5","5","12471","シーラカンス"
"6063","カブトムシの中で最大のサイズを誇る種として、子どもたちからも絶大な人気を誇る昆虫","12524","5","5","5","6","ヘラクレス","12521","12463","これ、何と言う？","1","","2","12473","0","5","5","12504","ヘラクレスオオカブト"
"6064","昔の子どもたちがこの虫の体液を髪に塗り、テカテカさせて遊んでいたことに由来する虫の名前","12512","5","5","5","6","アブラムシ","12502","12521","これ、何と言う？","1","","2","12471","0","5","5","12450","アブラムシ"
"6065","目のすぐ下のあたりにあるほくろの通称","12367","4","4","4","6","泣きぼくろ","12365","12412","これ、何と言う？","1","","2","12429","0","6","4","27875","泣きぼくろ"
"6066","年を重ねたオスのゴリラの背中の毛が白くなる現象。群れの中のボス個体によく見られる","12496","5","5","5","6","シルババク","12523","12496","これ、何と言う？","3","シルバーバック","2","12463","0","5","5","12471","シルバーバック"
"6067","身体の色を自在に変化させることでおなじみの爬虫類。演技の幅が広い俳優や声優のたとえにも","12458","5","5","5","6","カメレオン","12513","12524","これ、何と言う？","1","","2","12531","0","5","5","12459","カメレオン"
"6068","非常に大きなトンボの一種。「鬼」の服装とよく似た、黒と黄色のシマシマ模様が特徴的","12531","5","5","5","6","オニヤンマ","12491","12516","これ、何と言う？","1","","2","12510","0","5","5","12458","オニヤンマ"
"6069","猫などの動物の習性として知られる「毛づくろい」。英語でなんと言う？","12531","5","5","5","6","グルミング","12523","12511","これ、何と言う？","3","グルーミング","2","12464","0","5","5","12464","グルーミング"
"6070","一般に「ハブ」の天敵というイメージを持たれている、体長数十センチほどの哺乳類","12540","5","5","5","6","マングース","12531","12464","これ、何と言う？","1","","2","12473","0","5","5","12510","マングース"
"6071","トンボの一種。身体は黄緑色だが、よく見るとキレイな銀色の模様があることからこう呼ばれる","12531","5","5","5","6","ギンヤンマ","12531","12516","これ、何と言う？","2","","2","12510","0","5","5","12462","ギンヤンマ"
"6072","「カミツレ」とも呼ばれるハーブの一種。りんごのような香りがあり、お茶としてよく好まれる","12540","5","5","5","6","カモミール","12514","12511","これ、何と言う？","3","","2","12523","0","5","5","12459","カモミール"
"6073","指先ほどのサイズの小さなイカ。青白く発光する性質があり、また食用としても好まれる","12452","5","5","5","6","ホタルイカ","12479","12523","これ、何と言う？","2","","2","12459","0","5","5","12507","ホタルイカ"
