d5407f90f4289d6cd772fe58a58e90fb8a4d32a46416d4aed32a1c9831114edd,0742c936544b290df480bdce92fb87ea115dc3bc67af7696d16815c7966bc918,302ab18c74b841dbc46a9b037700ea94cc482961736575dbdff5d72dd6bdc7cb,417da9bdbcd4c911d25c8336185f925855ec51bd4d8782142f98ad39eb58e9b4,b1edb38942d52e80909b7db202b337915c2467c72e8de65835fee2a50915eaea,79101aae5390f9d8207de8d2bdbb7f2d30d22937373ef4884f42cd5351c91ba9,28840b90c6bf3ea53f9003ddd5019e6fc7210955b16a621e7f9dbcac159f4ceb,3f618ba4fd3544baff60b8d44d18b69ebbb46d0681f799dddef656f443f2f428,adc98eaf71c87c50489c125ea9bfb0000459c2ca2c81ddbccc498afdbe06c436,c2588266aedd0c26334075082f3ae880b8fa3a0409f919098bc3ad15b8b9e6c3,24774d008e7e49fb19d360c9a87ff6b7ac5c622bfa7cf2882e6577e516f0276e,f5c672b82b82f9be5f0be37a6173edd7427b9e2b88ed98e806f434585de8a4e8,5017e3c0c36d0877d65f670dbb8015fe004e1122e033fc8e85fecf56a7781cb9,30846b1cf3d44fcbbc0a6790da7e87246fb1cc245621be48b67283759926e05a,0c74698eedfcd7ae3f83bacbabc14be1585459f052a95cdb8cdccbb187f0abc4,968557801c98cd6a00208b09fdeca1c979879a7bf82d3505b03b5870ad2657d8,5f852c459f5bb6c3490463f4b1b8880a25a784f750bc59129264e3adcedbbfa0,d70b130e9b562b2d22c3288a3fcb234f96044c8fca01f889cea345969f28c047,bfe4ae00e129b592b47f609c9725e5dc6607ee6b7247d87fb26a79fcd41b137b,76895fbd5a098c430e3ea0539dbb535fcd104233c808358632b3c281e5b942a1,238577b650aec19ab54feb20a208f6df22f1306f382e61829253108f8744addb
"755","1051","1","51","200","0","8","91002","8000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"756","1051","1","201","600","0","8","91002","6000","2","90006","4500","2","31042","25","0","0","0","0","0","0"
"757","1051","1","601","1200","0","8","91002","4000","2","90006","4000","2","31042","25","0","0","0","0","0","0"
"758","1051","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31042","20","0","0","0","0","0","0"
"759","1051","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31042","20","0","0","0","0","0","0"
"760","1051","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31042","15","0","0","0","0","0","0"
"761","1051","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31042","15","0","0","0","0","0","0"
"762","1051","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31042","15","0","0","0","0","0","0"
"763","1051","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31042","10","0","0","0","0","0","0"
"764","1051","1","40001","60000","0","8","91002","750","2","90006","750","2","31042","10","0","0","0","0","0","0"
"765","1051","1","60001","-1","0","8","91002","500","2","90006","500","2","31042","10","0","0","0","0","0","0"
"766","1052","1","1","3","0","8","91002","20000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"767","1052","1","4","10","0","8","91002","15000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"768","1052","1","11","20","0","8","91002","12000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"769","1052","1","21","50","0","8","91002","10000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"770","1052","1","51","200","0","8","91002","8000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"771","1052","1","201","600","0","8","91002","6000","2","90006","4500","2","31022","25","0","0","0","0","0","0"
"772","1052","1","601","1200","0","8","91002","4000","2","90006","4000","2","31022","25","0","0","0","0","0","0"
"773","1052","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31022","20","0","0","0","0","0","0"
"774","1052","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31022","20","0","0","0","0","0","0"
"775","1052","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31022","15","0","0","0","0","0","0"
"776","1052","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31022","15","0","0","0","0","0","0"
"777","1052","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31022","15","0","0","0","0","0","0"
"778","1052","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31022","10","0","0","0","0","0","0"
"779","1052","1","40001","60000","0","8","91002","750","2","90006","750","2","31022","10","0","0","0","0","0","0"
"780","1052","1","60001","-1","0","8","91002","500","2","90006","500","2","31022","10","0","0","0","0","0","0"
"781","1053","1","1","3","0","8","91002","20000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"782","1053","1","4","10","0","8","91002","15000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"783","1053","1","11","20","0","8","91002","12000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"784","1053","1","21","50","0","8","91002","10000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"785","1053","1","51","200","0","8","91002","8000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"786","1053","1","201","600","0","8","91002","6000","2","90006","4500","2","31043","25","0","0","0","0","0","0"
"787","1053","1","601","1200","0","8","91002","4000","2","90006","4000","2","31043","25","0","0","0","0","0","0"
"788","1053","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31043","20","0","0","0","0","0","0"
"789","1053","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31043","20","0","0","0","0","0","0"
"790","1053","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31043","15","0","0","0","0","0","0"
"791","1053","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31043","15","0","0","0","0","0","0"
"792","1053","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31043","15","0","0","0","0","0","0"
"793","1053","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
"794","1053","1","40001","60000","0","8","91002","750","2","90006","750","2","31043","10","0","0","0","0","0","0"
"795","1053","1","60001","-1","0","8","91002","500","2","90006","500","2","31043","10","0","0","0","0","0","0"
"796","1054","1","1","3","0","8","91002","20000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"797","1054","1","4","10","0","8","91002","15000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"798","1054","1","11","20","0","8","91002","12000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"799","1054","1","21","50","0","8","91002","10000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"800","1054","1","51","200","0","8","91002","8000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"801","1054","1","201","600","0","8","91002","6000","2","90006","4500","2","31018","25","0","0","0","0","0","0"
"802","1054","1","601","1200","0","8","91002","4000","2","90006","4000","2","31018","25","0","0","0","0","0","0"
"803","1054","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31018","20","0","0","0","0","0","0"
"804","1054","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31018","20","0","0","0","0","0","0"
"805","1054","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31018","15","0","0","0","0","0","0"
"806","1054","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31018","15","0","0","0","0","0","0"
"807","1054","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31018","15","0","0","0","0","0","0"
"808","1054","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31018","10","0","0","0","0","0","0"
"809","1054","1","40001","60000","0","8","91002","750","2","90006","750","2","31018","10","0","0","0","0","0","0"
"810","1054","1","60001","-1","0","8","91002","500","2","90006","500","2","31018","10","0","0","0","0","0","0"
"811","1055","1","1","3","0","8","91002","20000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"812","1055","1","4","10","0","8","91002","15000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"813","1055","1","11","20","0","8","91002","12000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"814","1055","1","21","50","0","8","91002","10000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"815","1055","1","51","200","0","8","91002","8000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"816","1055","1","201","600","0","8","91002","6000","2","90006","4500","2","31145","25","0","0","0","0","0","0"
"817","1055","1","601","1200","0","8","91002","4000","2","90006","4000","2","31145","25","0","0","0","0","0","0"
"818","1055","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31145","20","0","0","0","0","0","0"
"819","1055","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31145","20","0","0","0","0","0","0"
"820","1055","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31145","15","0","0","0","0","0","0"
"821","1055","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31145","15","0","0","0","0","0","0"
"822","1055","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31145","15","0","0","0","0","0","0"
"823","1055","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31145","10","0","0","0","0","0","0"
"824","1055","1","40001","60000","0","8","91002","750","2","90006","750","2","31145","10","0","0","0","0","0","0"
"825","1055","1","60001","-1","0","8","91002","500","2","90006","500","2","31145","10","0","0","0","0","0","0"
"826","1056","1","1","3","0","8","91002","20000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"827","1056","1","4","10","0","8","91002","15000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"828","1056","1","11","20","0","8","91002","12000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"829","1056","1","21","50","0","8","91002","10000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"830","1056","1","51","200","0","8","91002","8000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"831","1056","1","201","600","0","8","91002","6000","2","90006","4500","2","31025","25","0","0","0","0","0","0"
"832","1056","1","601","1200","0","8","91002","4000","2","90006","4000","2","31025","25","0","0","0","0","0","0"
"833","1056","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31025","20","0","0","0","0","0","0"
"834","1056","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31025","20","0","0","0","0","0","0"
"835","1056","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31025","15","0","0","0","0","0","0"
"836","1056","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31025","15","0","0","0","0","0","0"
"837","1056","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31025","15","0","0","0","0","0","0"
"838","1056","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31025","10","0","0","0","0","0","0"
"839","1056","1","40001","60000","0","8","91002","750","2","90006","750","2","31025","10","0","0","0","0","0","0"
"840","1056","1","60001","-1","0","8","91002","500","2","90006","500","2","31025","10","0","0","0","0","0","0"
"841","1057","1","1","3","0","8","91002","20000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"842","1057","1","4","10","0","8","91002","15000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"843","1057","1","11","20","0","8","91002","12000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"844","1057","1","21","50","0","8","91002","10000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"845","1057","1","51","200","0","8","91002","8000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"846","1057","1","201","600","0","8","91002","6000","2","90006","4500","2","31042","25","0","0","0","0","0","0"
"847","1057","1","601","1200","0","8","91002","4000","2","90006","4000","2","31042","25","0","0","0","0","0","0"
"848","1057","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31042","20","0","0","0","0","0","0"
"849","1057","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31042","20","0","0","0","0","0","0"
"850","1057","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31042","15","0","0","0","0","0","0"
"851","1057","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31042","15","0","0","0","0","0","0"
"852","1057","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31042","15","0","0","0","0","0","0"
"853","1057","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31042","10","0","0","0","0","0","0"
"854","1057","1","40001","60000","0","8","91002","750","2","90006","750","2","31042","10","0","0","0","0","0","0"
"855","1057","1","60001","-1","0","8","91002","500","2","90006","500","2","31042","10","0","0","0","0","0","0"
"856","1058","1","1","3","0","8","91002","20000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"857","1058","1","4","10","0","8","91002","15000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"858","1058","1","11","20","0","8","91002","12000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"859","1058","1","21","50","0","8","91002","10000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"860","1058","1","51","200","0","8","91002","8000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"861","1058","1","201","600","0","8","91002","6000","2","90006","4500","2","31022","25","0","0","0","0","0","0"
"862","1058","1","601","1200","0","8","91002","4000","2","90006","4000","2","31022","25","0","0","0","0","0","0"
"863","1058","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31022","20","0","0","0","0","0","0"
"864","1058","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31022","20","0","0","0","0","0","0"
"865","1058","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31022","15","0","0","0","0","0","0"
"866","1058","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31022","15","0","0","0","0","0","0"
"867","1058","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31022","15","0","0","0","0","0","0"
"868","1058","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31022","10","0","0","0","0","0","0"
"869","1058","1","40001","60000","0","8","91002","750","2","90006","750","2","31022","10","0","0","0","0","0","0"
"870","1058","1","60001","-1","0","8","91002","500","2","90006","500","2","31022","10","0","0","0","0","0","0"
"871","1059","1","1","3","0","8","91002","20000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"872","1059","1","4","10","0","8","91002","15000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"873","1059","1","11","20","0","8","91002","12000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"874","1059","1","21","50","0","8","91002","10000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"875","1059","1","51","200","0","8","91002","8000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"876","1059","1","201","600","0","8","91002","6000","2","90006","4500","2","31043","25","0","0","0","0","0","0"
"877","1059","1","601","1200","0","8","91002","4000","2","90006","4000","2","31043","25","0","0","0","0","0","0"
"878","1059","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31043","20","0","0","0","0","0","0"
"879","1059","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31043","20","0","0","0","0","0","0"
"880","1059","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31043","15","0","0","0","0","0","0"
"881","1059","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31043","15","0","0","0","0","0","0"
"882","1059","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31043","15","0","0","0","0","0","0"
"883","1059","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
"884","1059","1","40001","60000","0","8","91002","750","2","90006","750","2","31043","10","0","0","0","0","0","0"
"885","1059","1","60001","-1","0","8","91002","500","2","90006","500","2","31043","10","0","0","0","0","0","0"
"886","1060","1","1","3","0","8","91002","20000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"887","1060","1","4","10","0","8","91002","15000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"888","1060","1","11","20","0","8","91002","12000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"889","1060","1","21","50","0","8","91002","10000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"890","1060","1","51","200","0","8","91002","8000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"891","1060","1","201","600","0","8","91002","6000","2","90006","4500","2","31018","25","0","0","0","0","0","0"
"892","1060","1","601","1200","0","8","91002","4000","2","90006","4000","2","31018","25","0","0","0","0","0","0"
"893","1060","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31018","20","0","0","0","0","0","0"
"894","1060","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31018","20","0","0","0","0","0","0"
"895","1060","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31018","15","0","0","0","0","0","0"
"896","1060","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31018","15","0","0","0","0","0","0"
"897","1060","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31018","15","0","0","0","0","0","0"
"898","1060","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31018","10","0","0","0","0","0","0"
"899","1060","1","40001","60000","0","8","91002","750","2","90006","750","2","31018","10","0","0","0","0","0","0"
"900","1060","1","60001","-1","0","8","91002","500","2","90006","500","2","31018","10","0","0","0","0","0","0"
"901","1061","1","1","3","0","8","91002","20000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"902","1061","1","4","10","0","8","91002","15000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"903","1061","1","11","20","0","8","91002","12000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"904","1061","1","21","50","0","8","91002","10000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"905","1061","1","51","200","0","8","91002","8000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"906","1061","1","201","600","0","8","91002","6000","2","90006","4500","2","31145","25","0","0","0","0","0","0"
"907","1061","1","601","1200","0","8","91002","4000","2","90006","4000","2","31145","25","0","0","0","0","0","0"
"908","1061","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31145","20","0","0","0","0","0","0"
"909","1061","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31145","20","0","0","0","0","0","0"
"910","1061","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31145","15","0","0","0","0","0","0"
"911","1061","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31145","15","0","0","0","0","0","0"
"912","1061","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31145","15","0","0","0","0","0","0"
"913","1061","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31145","10","0","0","0","0","0","0"
"914","1061","1","40001","60000","0","8","91002","750","2","90006","750","2","31145","10","0","0","0","0","0","0"
"915","1061","1","60001","-1","0","8","91002","500","2","90006","500","2","31145","10","0","0","0","0","0","0"
"916","1064","1","1","10","0","8","91002","20000","2","90006","10000","2","31042","30","0","0","0","0","0","0"
"917","1064","1","11","40","0","8","91002","15000","2","90006","10000","2","31042","30","0","0","0","0","0","0"
"918","1064","1","41","120","0","8","91002","13000","2","90006","10000","2","31042","30","0","0","0","0","0","0"
"919","1064","1","121","200","0","8","91002","11000","2","90006","10000","2","31042","30","0","0","0","0","0","0"
"920","1064","1","201","400","0","8","91002","9000","2","90006","10000","2","31042","30","0","0","0","0","0","0"
"921","1064","1","401","800","0","8","91002","7000","2","90006","9000","2","31042","25","0","0","0","0","0","0"
"922","1064","1","801","1800","0","8","91002","6000","2","90006","8000","2","31042","25","0","0","0","0","0","0"
"923","1064","1","1801","3000","0","8","91002","5000","2","90006","7000","2","31042","20","0","0","0","0","0","0"
"924","1064","1","3001","6000","0","8","91002","4000","2","90006","6000","2","31042","20","0","0","0","0","0","0"
"925","1064","1","6001","10000","0","8","91002","3000","2","90006","5000","2","31042","15","0","0","0","0","0","0"
"926","1064","1","10001","15000","0","8","91002","2500","2","90006","4000","2","31042","15","0","0","0","0","0","0"
"927","1064","1","15001","30000","0","8","91002","2000","2","90006","3000","2","31042","15","0","0","0","0","0","0"
"928","1064","1","30001","60000","0","8","91002","1500","2","90006","2000","2","31042","10","0","0","0","0","0","0"
"929","1064","1","60001","-1","0","8","91002","1000","2","90006","1000","2","31042","10","0","0","0","0","0","0"
"930","1066","1","1","10","0","8","91002","20000","2","90006","10000","2","31043","30","0","0","0","0","0","0"
"931","1066","1","11","40","0","8","91002","15000","2","90006","10000","2","31043","30","0","0","0","0","0","0"
"932","1066","1","41","120","0","8","91002","13000","2","90006","10000","2","31043","30","0","0","0","0","0","0"
"933","1066","1","121","200","0","8","91002","11000","2","90006","10000","2","31043","30","0","0","0","0","0","0"
"934","1066","1","201","400","0","8","91002","9000","2","90006","10000","2","31043","30","0","0","0","0","0","0"
"935","1066","1","401","800","0","8","91002","7000","2","90006","9000","2","31043","25","0","0","0","0","0","0"
"936","1066","1","801","1800","0","8","91002","6000","2","90006","8000","2","31043","25","0","0","0","0","0","0"
"937","1066","1","1801","3000","0","8","91002","5000","2","90006","7000","2","31043","20","0","0","0","0","0","0"
"938","1066","1","3001","6000","0","8","91002","4000","2","90006","6000","2","31043","20","0","0","0","0","0","0"
"939","1066","1","6001","10000","0","8","91002","3000","2","90006","5000","2","31043","15","0","0","0","0","0","0"
"940","1066","1","10001","15000","0","8","91002","2500","2","90006","4000","2","31043","15","0","0","0","0","0","0"
"941","1066","1","15001","30000","0","8","91002","2000","2","90006","3000","2","31043","15","0","0","0","0","0","0"
"942","1066","1","30001","60000","0","8","91002","1500","2","90006","2000","2","31043","10","0","0","0","0","0","0"
"943","1066","1","60001","-1","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
