bc2e6dddef4fcf7739bfc0940162b503143a535b6aeedfe35a6370fa79bfec08,f0dbb269b8a497a94e166a6779bce8100defd78852e7df74a93bd80b2bf4d7d5,162751fa566222a477831c023d18bfff025c8420d34dbf1628cdb2071dd34449,6153a8aff8d754dd8ce9237793d79d0dd9a97d331a1e5924ff7cf2dbd709e761,081829d577eb976ca897885bdd458244bcfe4c3a9d026140ed04562d8fb7cb78,f86238af45a992aad5dad20c77ae30bd448fdbbae91a9425fe4a631bf7171bb3,93e79ecc5be4168c48e1c62b2dd65ae73b2c9ffe8b9e23fc0be2552608b18f4e
"8956","100004","101401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8957","100004","109201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8958","100004","109401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8959","100004","109501","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8960","100004","109601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8961","100004","110701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8962","100004","110801","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8963","100004","111301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8964","100004","111401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8965","100004","106501","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8966","100004","111701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8967","100004","112201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8968","100004","111001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8969","100004","110901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8970","100004","112701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8971","100004","112801","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8972","100004","112901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8973","100004","106601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8974","100004","113301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8975","100004","113601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8976","100004","113701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8977","100004","113801","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8978","100004","114001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8979","100004","114201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8980","100004","114301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8981","100004","114501","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8982","100004","106401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8983","100004","115701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8984","100004","115901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8985","100004","116001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8986","100004","116301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8987","100004","116201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8988","100004","116501","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8989","100004","116601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8990","100004","116701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8991","100004","116901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8992","100004","117101","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8993","100004","117301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8994","100004","117501","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8995","100004","117601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8996","100004","117901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8997","100004","119001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8998","100004","119101","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8999","100004","119301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9000","100004","116401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9001","100004","121301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9002","100004","121401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9003","100004","121601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9004","100004","122001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9005","100004","121901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9006","100004","122201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9007","100004","122301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9008","100004","122601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9009","100004","122701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9010","100004","123101","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9011","100004","123201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9012","100004","123701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9013","100004","123901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9014","100004","124201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9015","100004","125101","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9016","100004","125201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9017","100004","125401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9018","100004","125801","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"9000564","253","125401","3","1108","2025/03/31 11:00:00","2025/04/15 10:59:59"
"9000568","258","125601","3","1111","2025/04/15 11:00:00","2025/04/25 10:59:59"
"9000590","263","126301","3","1114","2025/04/30 11:00:00","2025/05/15 10:59:59"
"9000614","268","126801","3","1117","2025/05/18 18:00:00","2025/05/30 10:59:59"
"9000654","279","127301","3","1122","2025/07/03 18:00:00","2025/07/15 10:59:59"
"9000659","283","127601","3","1124","2025/07/15 11:00:00","2025/07/30 10:59:59"
"9000668","288","126101","3","1126","2025/07/30 11:00:00","2025/08/11 10:59:59"
"9000693","293","128001","3","1129","2025/08/14 11:00:00","2025/08/29 10:59:59"
"9000723","299","128501","3","1132","2025/09/01 18:00:00","2025/09/15 10:59:59"
