b8180fdd4f73965597cc5f0679d3650a6b8dd6b7c040ceb59565faec3377c585,6af349897696e5d70cd28e8656a0dcf2e36621a435aa84a166b272df6b5b4da1,7121a980e84730f8c43956f88ec10904bbfe692d0c0a7cad88d31ee97f3d6afd,1bb29b4c751b76ad22df18516fc7eb9d191fb71f0da6f454ab70f416733d5126,4b8ac6ed538c05dae0dcda97e08bb046a52bfa964f0f2c27dfcb6d7a006c2161,076efdefd00b11fe9eecda7fef2617e66b27bf8d06d86e5fc0f7c6f5baa2a9fd,16b5a9b0afb58ddf81d1f2a2c9e317af4922ec7ca987c97c1d87f317b5dca457,82cdc7d9c120949a408bfab0c7773f19875b20a5897968865a34284c4401577a,9abd8d1c0b26c29583e9eb011d9e188cc3cee71ee8dd483afb435e7f8f13d1a0,1d141ab1a906bb9b055ded3a0f59544c37acf288cce8ee9144a6baa61ce84d5d,f726cd89b82161e2b602f24ae41b4118e2fc28b30fe128a404545f579c158030,79608d20db44b28d5e0324bc03aeee84b72c4765fcd97d83fa6cd91c564cb73a,a20b0b191373f28a86cb1bd039cfc57991003440c768e841ea60126904effc55,78ab24c29540ee4e445e81818f2c735a5c55411d1d27a8f05477850e8f44132f,2e0cec4323a1d1810c1d3623ef63bd1a230d6007a1ee528af24246043cc6a3ec,6c7431b3cafa644427a8ea4bceb731317d5950c085f393de5068489ff02d169d
"1235004","123501","1","4","1","3.6","2","할로윈 축제\n잘 즐기고 있어?\n나는… 뭐, 으~음\n네가 있으면, 아무래도 좋아","0","0","0","0","0","0","0","0"
"1235005","123501","1","5","6","6.5","2","엇, 나랑 할로윈에\n참가하고 싶다고?\n…알았어, 갈게~\n하지만 마지막까지 어울려 줘야 한다?","0","0","0","0","0","0","0","0"
"1235006","123531","1","1","1","0","1","트릭 오어 도토리~♪\n단팥빵이나 게임도 좋지만\n내가 원하는 걸 주지 않으면\n장난칠 거다~?","0","0","0","0","0","0","0","0"
"1235007","123531","1","2","1","0","1","할로윈은 과자를\n받지 못하면, 원하는 만큼\n게으름 피워도 되는 축제지?\n어? 아니라고?","0","0","0","0","0","0","0","0"
"1235008","123531","1","3","1","0","1","이건 강시 변장인데 말이야,\n소매가 마음에 든단 말이지~\n축~ 늘어진 느낌이~♪","0","0","0","0","0","0","0","0"
"1235009","123531","1","4","1","0","1","그나저나, 너는 내\n분장 어떻게 생각해?\n…배가 추워 보인다고?\n그런 게 아니야~!","0","0","0","0","0","0","0","0"
"1235010","123531","1","5","1","0","1","천천히, 느긋이\n할로윈을 둘러보자~?\n초조해해봤자, 같이 있을 수 있는\n시간이 짧아질 뿐이니까","0","0","0","0","0","0","0","0"
"1235011","123501","2","6","2","6","5","생일 축하해~\n어머 참, 잊을 리 없잖아\n…선물은, 아까 받은\n과자라도 괜찮을까?","0","0","0","0","0","0","0","0"
"1235012","123531","2","6","1","0","1","생일, 경사스럽네~\n선물은 내가 직접 만든\n호박 단팥빵이야\n리필도 돼~","0","0","0","0","0","0","0","0"
"1236001","123601","1","1","1","7","3","퍼레이드는 북적여서 즐겁네\n하지만 도를 지나치는 사람은\n내가 단속할 거야!\n할로윈의 평화는 내가 지킨다!","0","0","0","0","0","0","0","0"
"1236002","123601","1","2","2","2.8","1","당신도 같이 변장하자!\n내 옆을 걷는다면 어울리는 건\n…기사님? 왕자님?\n반대로 죄수복 같은 것도 괜찮을지도♪","0","0","0","0","0","0","0","0"
"1236003","123601","1","3","6","5.4","2","잠깐만 눈을 떼면, 당신은\n항상 어디론가 가버리네…\n걱정되니까 어슬렁거리지 못하게\n수갑을 채워버릴까♪","0","0","0","0","0","0","0","0"
"1236004","123601","1","4","1","6.3","2","할로윈이고, 귀신이 튀어나와서\n나를 놀라게 해주지 않으려나?\n그러면 무서워하는 척하면서\n당신에게 들러붙을 수 있으니까♪","0","0","0","0","0","0","0","0"
"1236005","123601","1","5","6","5.3","2","해피 할로윈이라고 하는데\n뭐가 해피인 걸까?\n…나는 당신과 함께 지낼 수 있어서\n완전 해피하지만♪","0","0","0","0","0","0","0","0"
"1236006","123631","1","1","1","0","1","귀여운 장식이나 불꽃놀이에 눈길도 주지 않고\n나를 바라보는 건 어째서일까?\n후후, 혹시, 당신의 눈동자를\n체포해 버렸어? 농담이야~♪","0","0","0","0","0","0","0","0"
"1236007","123631","1","2","1","0","1","응? 수갑을 빌려달라고?\n딱히 상관없지만 장난하는 데 쓰면\n안 돼…라고 말하자마자\n나한테 수갑 채우지 마!","0","0","0","0","0","0","0","0"
"1236008","123631","1","3","1","0","1","쓰러트리는 것뿐만 아니라\n상대를 무력화해서 포박하는 검술도\n터득하고 싶다…라는 거니까\n훈련 상대, 잘 부탁해♪","0","0","0","0","0","0","0","0"
"1236009","123631","1","4","1","0","1","평소에는 엄숙한 분위기의 왕성도\n할로윈 때는 무드가 있네\n하하, 이런 데서 단둘이라니,\n긴장돼?","0","0","0","0","0","0","0","0"
"1236010","123631","1","5","1","0","1","장난과 놀리는 것의 차이라~…\n그래 아마, 좋아하는 사람에게만\n하는 게 놀리는 것… 앗\n딱히 방금은 고백 같은 거 아니다!?","0","0","0","0","0","0","0","0"
"1236011","123601","2","6","2","9.1","5","오늘은 당신 생일이네\n호박 요리를 준비했는데\n입에 맞으려나… 맞았으면 좋겠다\n일단 이거, 직접 만든 거야…♪","0","0","0","0","0","0","0","0"
"1236012","123631","2","6","1","0","1","할로윈 복장을 한 나를 선물♪\n이 모습을 보고 눈이 행복해 져~라\n앗 어라라, 조금 아쉬워 보이네\n후후, 뭘 상상했던 걸까?","0","0","0","0","0","0","0","0"
"1237001","123701","1","1","2","7.1","7","짜~잔! 어때 어때?\n오늘의 나나카는\n자칭 할로윈 마법 소녀인 것이다!\n샤랄라☆","0","0","0","0","0","0","0","0"
"1237002","123701","1","2","1","4.5","6","훗훗후, 나나카가\n마법을 걸겠다♪\n무슨 마법이냐고? 그럼\n사랑의 마법~ 노, 농담이야…","0","0","0","0","0","0","0","0"
"1237003","123701","1","3","6","3.6","4","펌키, 할로위치,\n으~음, 어쩌지~…\n나나카의 마법 소녀 이름\n못 정하겠어~!","0","0","0","0","0","0","0","0"
"1237004","123701","1","4","3","5.1","4","만성절 밤에 내려앉는\n호박의 사자…!\n으~음, 대표 대사 어떡하지\n안나에게 고안해 달라고 할까?","0","0","0","0","0","0","0","0"
"1237005","123701","1","5","1","6.3","2","할로윈 마법 소녀!\n는 5명째라기보다\n게스트 캐릭터 같은 느낌이 들지 않아?\n괜찮네, 게스트 전사!","0","0","0","0","0","0","0","0"
"1237006","123731","1","1","1","0","1","할로윈 나나카 등장!\n어떨까, 어떨까?\n에헤헤, 모처럼이니\n귀엽게 찍어줘♪","0","0","0","0","0","0","0","0"
"1237007","123731","1","2","1","0","1","어디를 봐도 코스프레한 사람투성이\n이곳이 약속의 땅인가… 읏\n멍~하니 있으면 아깝지\n즐겨야 해♪","0","0","0","0","0","0","0","0"
"1237008","123731","1","3","1","0","1","코스프레에 맞춘 대표 포즈를\n생각하는 건 어렵지만\n한번 시작하면 빠져들지~\n괜찮으면 같이 생각해 줘!","0","0","0","0","0","0","0","0"
"1237009","123731","1","4","1","0","1","아까 널 파트너냐고\n물어봐서, 나도 모르게 그만\n그렇다고 대답해버렸는데…\n괜찮, 지…?","0","0","0","0","0","0","0","0"
"1237010","123731","1","5","1","0","1","하아, 코스프레는 즐거워…\n앗, 평소에도 하면 된다고?\n그건 아무리 그래도 부끄러운데…\n너와 둘이 있을 때라면, 좋아","0","0","0","0","0","0","0","0"
"1237011","123701","2","6","2","3.3","1","생일 축하해~♪\n나 참, 최애의 프로필은\n암기하는 계열의 오타쿠란 말이지!","0","0","0","0","0","0","0","0"
"1237012","123731","2","6","1","0","1","해피~ 버스데이~♪\n선물은 나나카의\n코스프레 차림! …이랄까~\n무슨 말 좀 해, 부끄럽잖아~","0","0","0","0","0","0","0","0"
"1238001","123801","1","1","6","5.1","2","어~이, 나를 혼자 두지 말라고?\n쓸쓸해지면 신물이 나\n필사적으로 귀여워해 달라고☆","0","0","0","0","0","0","0","0"
"1238002","123801","1","2","2","0","2","자, 꼬맹이, 서로 사냥하자!\n꼬맹이가 나를 먹을지\n내가 꼬맹이를 먹을지\n어느 쪽이든… 가슴이 설레♪","0","0","0","0","0","0","0","0"
"1238003","123801","1","3","1","5.5","2","너를 보고 있으면\n수렵 본능과 보호욕이\n둘 다 생겨난다…\n나 참, 희한한 생물이야","0","0","0","0","0","0","0","0"
"1238004","123801","1","4","1","5.4","2","어떠냐, 이 털결…\n실컷 쓰다듬고 싶겠지?\n하지만 안타깝게도 아직 안 된다\n서약을 완수하고 나서… 해야지☆","0","0","0","0","0","0","0","0"
"1238005","123801","1","5","2","5.7","1","어떠냐, 사랑스럽지?\n꼬맹이, 나를 키워보겠어?\n평생 길러줘도 상관없다고\n이래 봬도 주종관계는 잘 지키거든♪","0","0","0","0","0","0","0","0"
"1238006","123831","1","1","1","0","1","토끼치고는 강해 보인다고?\n앗하하☆ 상관없어!\n네 안의 토끼상을\n내 색으로 다시 칠해주지…♪","0","0","0","0","0","0","0","0"
"1238007","123831","1","2","1","0","1","굉장히 열심히 바라보는군\n좋아, 알려주지\n지금 네가 느끼고 있는 건…\n갭, 이라는 거다♪","0","0","0","0","0","0","0","0"
"1238008","123831","1","3","1","0","1","이렇게 아래에서 올려다보는 것도\n나쁘지 않은 광경이군\n후후… 잠깐 거기 서 있어라\n내가 질릴 때까지, 말이야♪","0","0","0","0","0","0","0","0"
"1238009","123831","1","4","1","0","1","응, 꼬리가 움직인다고?\n아무리 그래도 그건 아니지. 갑옷이라고?\n…뭐, 너와 둘만 있으니까\n꼬리를 흔들고 싶은 기분이긴 하지만☆","0","0","0","0","0","0","0","0"
"1238010","123831","1","5","1","0","1","귀는 섬세하게 만든 것 같아서 말이지\n아무래도 이 갑옷의 약점 같다\n…뭐, 가르쳐 줘도 괜찮냐고?\n후후, 꼬맹이한테만 특별히♪","0","0","0","0","0","0","0","0"
"1238011","123801","2","6","1","9.1","2","오늘은 꼬맹이의 생일인 것 같군\n생물은 모두 홀로 태어나\n홀로 죽어간다고 하지만…\n안심해라. 우리는 둘이서 한 마리다♪","0","0","0","0","0","0","0","0"
"1238012","123831","2","6","1","0","1","너와 만나지 않았다면\n나는 지루함이란 황야에서\n쓰러져 죽었을지도 모르지\n꼬맹이의 탄생에 감사하마♪","0","0","0","0","0","0","0","0"
"1239001","123901","1","1","1","5.2","2","이게 제 새로운 모습임다!\n그냥 갑옷이 아님다?\n놀랍게도, 엄마가 직접 만든 검다!\n멋지지 않슴까~♪","0","0","0","0","0","0","0","0"
"1239002","123901","1","2","1","4.5","2","제가 가장 추천하는 건\n뭐니 뭐니 해도 이 망토!\n멋지고, 뒤집어쓰면\n낮잠도 잘 수 있는 일품임다!","0","0","0","0","0","0","0","0"
"1239003","123901","1","3","3","3.2","1","단련된 제 복근!\n…이라기엔 아직 멀었슴다만…\n영혼은 이미 굉장함다!\n울끈불끈 불끈불끈임다!","0","0","0","0","0","0","0","0"
"1239004","123901","1","4","6","12.1","1","귀? 이야~… 귀를 보여주는 건\n아직 부끄럽슴다…\n계속 안 보이게 하려고 했으니까\n뭐랄까… 으스스함다","0","0","0","0","0","0","0","0"
"1239005","123901","1","5","1","7.7","2","맞다! 둘이 같은\n갑옷을 입는 건 어떻슴까?\n물론 다른 색으로!\n음음, 파트너 같슴다~♪","0","0","0","0","0","0","0","0"
"1239006","123931","1","1","1","0","1","호랑이인가? 왕궁 기사인가?\n답은 하나! 둘 다임다!\n그게 저…\n마츠리가 사는 방식임다!","0","0","0","0","0","0","0","0"
"1239007","123931","1","2","1","0","1","나쁜 짓은 절대 놓치지 않는다!\n이 하늘에 빛나는 태양과…\n브레이브 타이거가\n다 보고 있슴다!","0","0","0","0","0","0","0","0"
"1239008","123931","1","3","1","0","1","망토를 이렇게… 펄럭!\n이 바람을 두른 느낌\n그야말로 히어로!\n악과 맞서 싸우는 자의 모습임다!","0","0","0","0","0","0","0","0"
"1239009","123931","1","4","1","0","1","당신 덕분에 강해졌슴다…\n그러니까 봐주면 좋겠슴다!\n여기까지 올 수 있었던 제 모습을!\n다른 누구도 아닌 당신이!","0","0","0","0","0","0","0","0"
"1239010","123931","1","5","1","0","1","응원 고맙슴다!\n덕분에 용기와 힘이\n마구마구 솟아남다!\n지금의 저는 최강 무적임다!","0","0","0","0","0","0","0","0"
"1239011","123901","2","6","1","4.1","2","오늘은 좋은 날임다~\n왜냐면 당신의 생일!\n이야~ 경사스럽슴다!\n정말~ 축하함다!","0","0","0","0","0","0","0","0"
"1239012","123931","2","6","1","0","1","생일 축하함다!\n최고의 하루가 될 수 있도록\n이 브레이브 타이거가 도와\n주겠슴다! 사양하면 안 됨다♪","0","0","0","0","0","0","0","0"
"1240001","124001","1","1","5","3","2","오빠, 더 봐줘…?\n아카리 산타의 옷!\n엔젤의 날개도 달려서\n굉장히 귀엽지?","0","0","0","0","0","0","0","0"
"1240002","124001","1","2","1","5","2","산타 옷을 입은\n세상에서 제일 귀여운 엔젤…\n에헤헤, 아카리는\n귀여움이 넘치네요♪","0","0","0","0","0","0","0","0"
"1240003","124001","1","3","2","4.6","1","크리스마스 파티라면\n아카리에게 맡겨주세요♪\n아카리의 연주로, 모~두\n해피하게 만들어 버리겠어요~","0","0","0","0","0","0","0","0"
"1240004","124001","1","4","6","4.1","5","떠들썩한 크리스마스도\n굉장히 즐겁지만…\n오늘 밤은 아카리, 오빠와\n단둘이 보내고 싶다♪","0","0","0","0","0","0","0","0"
"1240005","124001","1","5","1","7.4","2","오빠, 춥지 않나요?\n이렇게 손을 문질문질해서…\n후후, 아카리 산타가 따스함을\n전해줄게요♪","0","0","0","0","0","0","0","0"
"1240006","124031","1","1","1","0","1","아카리의 멋진 스윙으로\n행복한 크리스마스를\n더~ 행복하게\n할게요♪","0","0","0","0","0","0","0","0"
"1240007","124031","1","2","1","0","1","자자, 오빠!\n아카리가 크리스마스 넘버를\n연주해 줄 테니까…\n아카리 산타와 춤춰요♪","0","0","0","0","0","0","0","0"
"1240008","124031","1","3","1","0","1","예쁜 일루미네이션…\n그래도, 아카리는 지지 않아요!\n오빠의 시선은\n아카리가 독점할 거예요♪","0","0","0","0","0","0","0","0"
"1240009","124031","1","4","1","0","1","오빠가 곁에 있으면\n아카리의 몸은…\n어쩐지 굉장히 달아올라서…\n겨울의 추위도 아무렇지 않아요♪","0","0","0","0","0","0","0","0"
"1240010","124031","1","5","1","0","1","아카리는 세상에서 제일 귀여운\n산타지만…\n오빠는 세계에서 제일 멋진\n아카리만의 산타예요♪","0","0","0","0","0","0","0","0"
"1240011","124001","2","6","2","5.4","5","오빠의 생일을\n아카리가 전력으로 축하합니다♪\n지금이라면 오빠가 하고 싶은 일\n뭐든 해도 된답니다?","0","0","0","0","0","0","0","0"
"1240012","124031","2","6","1","0","1","해피 버스데이, 오빠!\n산타이자 엔젤인\n아카리가, 잔~뜩\n축하해 줄게요♪","0","0","0","0","0","0","0","0"
"1241001","124101","1","1","4","7.2","6","너, 너무 보지 마\n갑자기 변신해서 마음의 준비가…\n뭐? 귀여우니까 안심하라고?\n그그그그런 문제가 아니야~!","0","0","0","0","0","0","0","0"
"1241002","124101","1","2","6","6.2","1","산타 코스프레 엔젤이라라니…\n속성 너무 많은 거 아니야?\n여기까지 오면, 이제 어디를\n부끄러워해야 할지…","0","0","0","0","0","0","0","0"
"1241003","124101","1","3","1","7.5","4","이, 있잖아… 지금 나, 어때?\n제대로 엔젤로 보여?\n그냥 크리스마스라서\n들뜬 사람으로는 안 보여?","0","0","0","0","0","0","0","0"
"1241004","124101","1","4","2","6.1","6","이런 형태로라도 너와 같이\n크리스마스를 보낼 수 있다니…\n핫!? 아무것도 아니야\n아무것도. 아하하하하…","0","0","0","0","0","0","0","0"
"1241005","124101","1","5","1","4.8","3","낯을 가린다고 해서\n부끄러워하기만 하면 안 되지\n…그래도 너는 가까운 데 있어!\n부적 같은 거니까","0","0","0","0","0","0","0","0"
"1241006","124131","1","1","1","0","1","해… 해피 크리스마스\n산타인 엔젤이…\n아니, 내가 주는 선물이야\n…됐으니까 받아","0","0","0","0","0","0","0","0"
"1241007","124131","1","2","1","0","1","너도 숨어\n혹시, 누가 이런 모습을\n보기라도 하면 나, 나는~…\n푸슉~","0","0","0","0","0","0","0","0"
"1241008","124131","1","3","1","0","1","이 애 이름? 아직 없는데…\n멋대로 부르면 되는 거 아냐?\n…코요리? 나랑 닮았으니까?\n어… 어어어어어!?","0","0","0","0","0","0","0","0"
"1241009","124131","1","4","1","0","1","심호흡하고… 스읍~ 하아~…\n좋았어. 지, 지금, 건넬 테니까\n조금만 더 기다려\n…우으으, 힘내라, 나!","0","0","0","0","0","0","0","0"
"1241010","124131","1","5","1","0","1","엔젤도…\n「모두」가 아니라\n「누군가」를 행복하게 하고 싶다고\n생각할 때가 있어도 괜찮잖아","0","0","0","0","0","0","0","0"
"1241011","124101","2","6","5","11.4","3","워, 원하는 거… 있어?\n너, 오늘 그거잖아?\n흔히 말하는… 생일? 이잖아?\n자, 됐으니까 원하는 거 말해!","0","0","0","0","0","0","0","0"
"1241012","124131","2","6","1","0","1","생, 생일이네, 오늘은\n일… 일 났네~ 정말\n축, 축… 어, 축하해!\n하… 하? 하~… 파, 파이팅!","0","0","0","0","0","0","0","0"
"1242001","124201","1","1","6","9.8","2","봐, 하늘에는 하얀 비둘기가 날고 있어\n마치 날개가 눈처럼 춤추고\n세상이 빛나는 것 같아…\n후후… 소년, 메리 크리스마스","0","0","0","0","0","0","0","0"
"1242002","124201","1","2","1","5.5","2","평소보다 몸이 가벼운 건, 갑옷을\n벗고 있어서만이 아니야…\n어린애 같아서 부끄럽지만\n조금 크리스마스이브에 들떠있는 것 같아","0","0","0","0","0","0","0","0"
"1242003","124201","1","3","3","6.5","6","크리스마스이브의 평화를 지키는\n자애의 전사 성녀 가면, 등장!\n…일단 생각해 봤지만\n대표 포즈는 필요 없으려나","0","0","0","0","0","0","0","0"
"1242004","124201","1","4","4","6.7","2","으으, 찌르는 듯한 추위구나\n네 뺨도 새빨갛잖아\n자, 따뜻하게 해줄 테니\n여기로 와","0","0","0","0","0","0","0","0"
"1242005","124201","1","5","1","6.3","2","익숙한 마을도 크리스마스 풍경으로\n반짝반짝 빛나고 있네\n…아니, 그렇게 보이는 건 아마\n네가 옆에 있기 때문일지도… 후후","0","0","0","0","0","0","0","0"
"1242006","124231","1","1","1","0","1","조용한 교회에 하얀 비둘기\n정말 신비로운 광경이네\n고운 울음소리가 마치\n크리스마스 캐럴 같아","0","0","0","0","0","0","0","0"
"1242007","124231","1","2","1","0","1","맨얼굴로 있는 것도 조금 익숙해졌어\n이대로 크리스마스의 마법에\n계속 걸려 있는 것도 괜찮으려나…\n아아, 아니, 농담이야","0","0","0","0","0","0","0","0"
"1242008","124231","1","3","1","0","1","맨얼굴은 모두에게 드러내도,\n내가 쥰이라는 것은 비밀이다\n만약 날 부를 때는 다른 이름으로…\n아니, 소년. 성녀님은 그만 둬","0","0","0","0","0","0","0","0"
"1242009","124231","1","4","1","0","1","소년, 그렇게 말똥말똥 쳐다보는 건\n그만둬… 부끄러워\n봐, 얼굴이, 순록의 코보다도\n빨개진다고…","0","0","0","0","0","0","0","0"
"1242010","124231","1","5","1","0","1","크리스마스는 성수기지만\n잠깐의 휴식은 너와 보내고 싶어\n…후후, 크리스마스의 마법으로\n마음의 갑옷까지 벗겨진 걸까","0","0","0","0","0","0","0","0"
"1242011","124201","2","6","1","4.5","2","소년의 생일에\n부쉬 드 노엘을 구웠어\n갑옷을 벗은 만큼, 만들기 편했지\n분명 맛있을 테니 먹어줘","0","0","0","0","0","0","0","0"
"1242012","124231","2","6","1","0","1","작지만 생일 선물…\n기뻐해 준 것 같아서 다행이야\n네 반응을 자세히~ 보고 싶어서\n투구를 벗은 보람이 있었어","0","0","0","0","0","0","0","0"
"1245001","124501","1","1","6","5.4","2","평소에는 기모노 같은 거 안 입는데\n이상하지는 않으려나~?\n솔직한 감상을 들려줘\n널 태워버리거나 하지 않을 테니까♪","0","0","0","0","0","0","0","0"
"1245002","124501","1","2","1","4.3","2","너는 뭔가 설날 음식 같은 거\n먹거나 했어?\n떡국이라도 괜찮으면\n내가 만들어 줄게♪","0","0","0","0","0","0","0","0"
"1245003","124501","1","3","2","6","1","새해에는 우리 패밀리도\n느긋하게 보내는 일이 많으려나?\n물론, 누군가 먼저\n찝쩍대면 이야기가 달라지겠지만☆","0","0","0","0","0","0","0","0"
"1245004","124501","1","4","6","6.9","1","응~? 내가 이런 차림으로\n누군가를 대접하는 게 신기하다고?\n섭섭하네~ 그렇지 않다는 걸\n틀림없이 증명해 줄게♪","0","0","0","0","0","0","0","0"
"1245005","124501","1","5","2","6","5","네가 만족할 때까지 내 곁에서\n설날 연휴를 즐겨☆\n다른 생각 따윈 하지 말고…\n계~속… 영원히…♪","0","0","0","0","0","0","0","0"
"1245006","124531","1","1","1","0","1","새해 복 많이 받아~☆\n네가 새해를 느긋하고 한가롭게\n보낼 수 있도록, 정성을 다해\n대접해 줄게~☆","0","0","0","0","0","0","0","0"
"1245007","124531","1","2","1","0","1","너는 어떤 설날을\n보낼 예정이려나~?\n이왕이면 이 여관에서\n쉬고 가지 않을래?","0","0","0","0","0","0","0","0"
"1245008","124531","1","3","1","0","1","평소보다 내가 온화한\n분위기로 느껴진다…고?\n그건 말이야~ 손님용으로\n웃는 얼굴을 만들고 있어서야♪","0","0","0","0","0","0","0","0"
"1245009","124531","1","4","1","0","1","으~음, 아직 네\n표정이 딱딱한 것 같은 느낌이 드네~?\n이번에는 친목을 다지기 위해서도\n정성을 다해 대접할게~♪","0","0","0","0","0","0","0","0"
"1245010","124531","1","5","1","0","1","모처럼 온천이 있겠다\n둘이서 함께 몸 좀 녹였다 갈래?\n…라고, 선수 치면\n많은 아이에게서 원망받을 것 같네☆","0","0","0","0","0","0","0","0"
"1245011","124501","2","6","1","7.6","2","오늘은 네 생일이네~☆\n선물로 정성을 다해\n서비스 해줄까?\n잊을 수 없는 추억이 될 거야♪","0","0","0","0","0","0","0","0"
"1245012","124531","2","6","1","0","1","오늘 생일이지?\n그럼 나도 특별한\n서비스를 제공할까☆\n…어떤 일을 당할 것 같아?","0","0","0","0","0","0","0","0"
"1246001","124601","1","1","1","12.5","2","함께 떡을 찧을까~\n네가 떡매를 치고 선생님이 떡을 뒤집을게♪\n호흡을 맞춰서 쿵떡쿵떡…\n후후후, 아주 잘했어~♪","0","0","0","0","0","0","0","0"
"1246002","124601","1","2","2","0","2","아이들에게 배운\n해가 넘어가는 순간 점프하는 거\n정말로 즐거웠지~\n공중에서 새해를 맞이했어~♪","0","0","0","0","0","0","0","0"
"1246003","124601","1","3","2","8.1","1","그래~ 새해 복 많이 받아!\n새해 인사를 잘했어요~\n올해도 아이들과 너의 성장\n많이 기대할게요♪","0","0","0","0","0","0","0","0"
"1246004","124601","1","4","5","6.7","2","우후후, 너와 보내는\n조용한 새해도 멋지네\n코타츠에서 귤이라도 먹으며\n낮잠 자도록 할까~♪","0","0","0","0","0","0","0","0"
"1246005","124601","1","5","1","5","2","만난 뒤로 너는 계속\n늠름해지는구나~\n올해도 많~이 성장해서\n선생님을 놀라게 해주렴…?","0","0","0","0","0","0","0","0"
"1246006","124631","1","1","1","0","1","나중에 마을에 가볼까~\n분명 새해 마수걸이로 대성황일 거야~♪\n하지만 밖은 추우니까 떡국을 먹고\n몸속을 따뜻하게 하자~","0","0","0","0","0","0","0","0"
"1246007","124631","1","2","1","0","1","응, 맛있는 냄새네~♪\n남은 건 마지막 마무리로 조미료를\n…맛있어져라…\n자, 애정을 듬뿍 담았습니다♪","0","0","0","0","0","0","0","0"
"1246008","124631","1","3","1","0","1","보육원도 음식점도 멋진 일이지\n모두 다 사람들의 미소로 가득해서\n나도 자연스럽게 행복해져~\n웃으면 복이 온다… 그 말대로야♪","0","0","0","0","0","0","0","0"
"1246009","124631","1","4","1","0","1","좋은 냄새에 이끌려서\n나도 배고파지기 시작했어…\n두 사람 분량의 떡국을 남겨 놓을 테니까\n일 끝나면 먹도록 하자♪","0","0","0","0","0","0","0","0"
"1246010","124631","1","5","1","0","1","새해에 고향이 떠오르는 건 분명\n어린 시절이 즐거웠기 때문이겠지\n앞으로… 네가 떠올릴 새해가\n이 떡국의 맛이라면 기쁠 거야♪","0","0","0","0","0","0","0","0"
"1246011","124601","2","6","1","8.2","2","생일 축하로 오늘 하루는\n선생님의 무릎을 빌려줄게요♪\n후후후, 착하다 착해~♪\n기모노가 매끄러워서 기분 좋니?","0","0","0","0","0","0","0","0"
"1246012","124631","2","6","1","0","1","생일 축하해♪\n선생님은 열심히 생각해서\n생일 떡국을 만들어 봤어!\n네가 좋아하는 게 가득하단다~♪","0","0","0","0","0","0","0","0"
"1247001","124701","1","1","2","4.7","5","새해 복 많이 받아\n자, 누워봐\n첫 실험체는 꼭 너로 하겠다고\n결심했거든♪","0","0","0","0","0","0","0","0"
"1247002","124701","1","2","6","2.7","2","어떤 첫 꿈을 꾸었냐고?\n그야 물론, 너에게\n그런 실험이나 이런 치료를 시험하는\n꿈을 꿨지. 후후","0","0","0","0","0","0","0","0"
"1247003","124701","1","3","1","5.1","2","자, 도소주 받아\n물론 그냥 주스거든?\n…아주 약간\n새로운 약은 들어있지만♪","0","0","0","0","0","0","0","0"
"1247004","124701","1","4","6","10.3","5","입어 본 건 좋지만, 이 차림은\n역시 진찰하기 힘드네\n…어? 하지만 아주 예쁘다고?\n어, 어른을 놀리면 못써…!","0","0","0","0","0","0","0","0"
"1247005","124701","1","5","4","5.8","1","모처럼 너와 함께하는 새해인데\n전혀 느긋하게 있지 못해서 유감이야\n잔업, 휴일 진료 안 합니다!\n라고 말해보고 싶네","0","0","0","0","0","0","0","0"
"1247006","124731","1","1","1","0","1","약간 빨개졌다고?\n싫어, 보지 마 부끄러워\n남자에게 맨발을 보이는 건\n이게 처음인걸…","0","0","0","0","0","0","0","0"
"1247007","124731","1","2","1","0","1","이렇게 같은 족탕에 담그기만 해도\n기운을 얻을 수 있다니…\n너의 효능은 굉장한걸\n분석하고 싶어. 만져봐도 돼…?","0","0","0","0","0","0","0","0"
"1247008","124731","1","3","1","0","1","족탕은 몸에 좋아\n심장에 부담도 가지 않고\n…그런 것치곤 너무 두근거려?\n어머… 그건 안 좋은 병일지도 모르겠네","0","0","0","0","0","0","0","0"
"1247009","124731","1","4","1","0","1","모두 설날 해돋이는 필사적으로 보면서\n밤하늘을 보려고는 안 하지\n그래도 봐봐, 잘 떠 있어\n새해의 달은 애처롭네…","0","0","0","0","0","0","0","0"
"1247010","124731","1","5","1","0","1","저기, 달이 안 보여\n음~ 그곳은 경치가 안 보여\n그러니까 그쪽이 아니라… 정말\n옆으로 오라는 말이야","0","0","0","0","0","0","0","0"
"1247011","124701","2","6","2","2.2","1","생일 축하해\n네 존재는 나에게 있어\n그야말로 백약의 으뜸\n올해도 곁에 상비하게 해줘","0","0","0","0","0","0","0","0"
"1247012","124731","2","6","1","0","1","추석과 설날이 한꺼번에 온다고 해도\n이 경사스러움에는 당할 수 없어.\n자, 신약으로 건배하면…\n생일 치험을 시작한다♪","0","0","0","0","0","0","0","0"
"1248001","124801","1","1","7","2.8","1","아이돌의 새 의상 공개!\n…는 아니지만\n새로운 내 모습을 봐주는 건\n기뻐. 그래서… 감상은?","0","0","0","0","0","0","0","0"
"1248002","124801","1","2","1","7.4","2","모두를 낙원에서 해방하는 힘…\n그것이 형태가 된 것이\n이 모습인 거지\n개방적인 디자인도 이해가 가","0","0","0","0","0","0","0","0"
